G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fg	p	m1	Fc	m2	d2	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	5.437098948258568321e+00	1.274222259482533648e+00	8.674294871248539707e+00	1.517057384901190797e+00	9.195443038294914828e+00	2.625777409082270353e+01	4.688171424372226781e+00	2.575403349959737298e+00	4.244392968503688479e+01	5.905302495321238965e+00	1.944517559877765311e+00	6.704256467550023579e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.752040036465192241e+00	6.862601175051620039e+00	7.013767963687941531e+00	4.514974830838253794e+00	1.194385003463406925e+00	9.278960354065590721e-01	5.545593572208566968e+00	4.403510909306749710e+00	6.816287401154029979e+00	4.052978964057489364e+00	4.194371477824833105e-01	3.584881445773027697e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.505835639559337302e+00	4.304942714626187161e+00	6.348367816949050280e+00	3.113344065485266210e+00	3.835574896941634115e+00	3.918934033803727512e+00	1.067956930251176217e+00	8.592526656002435814e+00	1.957023139079312912e+00	5.252702079388934742e+00	1.130420022834932176e-01	4.126060677710665203e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.524155184332896429e+00	8.775129413256438582e+00	9.032556118111170207e+00	2.969004762005714948e+00	1.502024303886547729e+00	2.296487749893067587e+00	7.219335417288483825e+00	6.792447137188085016e+00	1.417295121201048502e+01	6.518236322361713242e+00	2.591830430421477316e-01	9.011713734740451898e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.213305537390392264e+00	5.257159366169117831e+00	2.671539322917414694e+00	9.637132655278351834e+00	7.908923620248978992e+00	1.098606665854516384e+00	6.948060592633433785e+00	6.854522938951462585e+00	1.306694730765452128e+01	8.821149290569655577e+00	3.029065628646723796e-01	2.785851405844014472e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.810766351923065898e+00	9.717133707689185940e+00	1.708951203296807941e+00	6.548483443494471423e+00	7.311375037885594175e+00	9.537160660758514652e-01	1.340894698967890486e+00	8.784624911307355788e+00	4.991643323988900427e+00	6.953043245900127900e+00	4.187027946370099757e-02	2.649328072171244131e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.579520526314892592e+00	2.669507522865848248e+00	3.148070801130610441e+00	6.008799687376857435e+00	3.983172858770645863e+00	1.049508828564630569e+00	4.310276055264551154e+00	9.047941208853183426e+00	2.575292852387295994e+00	4.894105586448318057e+00	7.320570406593316370e-01	1.214980391116868397e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.454650439175026122e+00	8.822030791088957713e+00	8.147428534668861744e+00	4.746215445586041248e+00	7.081342423445645906e+00	6.086994996440783900e+00	9.809510788018110716e+00	9.274630628198922366e+00	4.177187732997753500e+01	8.375378532385694186e+00	2.840530748078010648e-01	3.293860603333328196e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.584396549083585626e+00	7.996877128712776006e+00	1.311981826980816335e+00	4.857419455359836213e+00	4.548125693984375495e+00	6.195476911418060784e-01	4.785166733402880901e+00	1.859687125022605247e+00	5.811670170770596400e+01	9.146031558806967610e+00	1.393179178314478683e-01	1.703105433404409785e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.234225710313877400e+00	7.944183365038200328e+00	6.245597155645375764e+00	5.875770416155884135e+00	7.804828058101190180e+00	4.154716053992144609e+00	5.513938278603407461e+00	5.899256581785086162e+00	2.968026814766135502e+01	2.073652938246688837e+00	9.283313893674244310e-01	4.027148780405032102e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.329429432703819636e+00	8.605666569561213564e+00	9.969573929247271593e+00	7.267187548082737258e+00	5.090095443608976922e+00	3.490871582866772904e+00	9.185211996511476684e+00	7.670700523864137033e+00	2.160997695123453610e+01	5.785502333181553603e+00	3.869350605009216904e-01	1.592426965916898585e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.130561152737239006e+00	7.849281913931853261e+00	8.701713624197187968e+00	7.322948707264860246e+00	4.712447454742715536e+00	2.800839020616981756e+00	7.454101727815960921e+00	7.806447083672079401e+00	1.447938276359128373e+01	3.559893632083722004e+00	5.442375815871286493e-01	7.635467873888305279e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.350440376638189832e+00	6.630526613554925675e+00	5.699520362712204857e+00	2.549283677737186338e+00	9.417490670094059269e+00	1.052077131746617589e+01	6.239551166012232919e+00	6.466094411133550324e+00	7.109344380355351234e+01	1.423502265748924911e+00	2.615629549201522686e+00	1.184896629510887034e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.855774675754835457e+00	2.185320324001497116e+00	1.570365835081215300e+00	5.497617660367872361e+00	3.255801254994802552e+00	4.714885037050292049e-01	8.178506870140775931e+00	2.512541414284612529e+00	1.269385521293865082e+01	7.012198573319418315e+00	1.271270253417557505e+00	2.799528701407442144e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.703042152701526035e+00	1.302080316302023588e+00	8.480640664366948300e+00	4.696506566371896341e+00	2.087907034576810261e+00	1.873775898376621285e+00	8.785653056316627740e+00	8.180941842695583333e+00	1.827342787915706923e+00	8.763760787009015729e+00	2.709940275604554749e+00	8.316034305013983996e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.672491985474954035e+00	9.289533819180384455e+00	6.383468252939924703e+00	8.836695606338487607e+00	6.257133280478068826e+00	2.269448448015732200e+00	5.114780110861672391e+00	7.485301324377589438e+00	1.346560089709059760e+01	2.456736902060100203e+00	5.666317199643889913e-01	6.124564983999780665e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.683346241861380932e+00	6.560518841249038502e+00	2.030298093388241298e+00	6.683161613962193215e+00	9.716213567463766410e+00	1.479736548660809836e+00	5.267247612636496434e+00	1.776144513972369277e+00	8.497877447367326909e+01	8.313384284019972981e+00	2.100312493980349138e-01	3.756954885794586474e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.652190865478661674e+00	8.160348626985648224e+00	1.847625367608529690e+00	5.795545494960968824e+00	4.393484261145276903e+00	7.053760660747901978e-01	4.477331685002926775e+00	5.171434337495136369e+00	1.615402830549562907e+01	8.665305274569481853e+00	1.286068351624266859e-01	2.476641682125049204e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.461834099051990243e+00	5.327280369333598387e+00	9.186683114681677864e+00	2.037325501746807710e+00	1.550366830521958228e+00	3.515776898742262180e+00	9.703677383530191491e+00	2.569937318705278972e+00	4.627229122116988691e+01	9.227517716339509235e+00	4.129312319946408238e-01	1.044219793471007574e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.658711876217434877e+00	2.060531319182219434e+00	7.028008948477947548e+00	6.448410933270968037e+00	4.059246572170813749e+00	2.208326838809097747e+00	7.272111255537539343e+00	4.029100650978164389e+00	6.966411831033789248e+00	3.392475481687634797e+00	5.523836602070363533e+00	1.855888994331719721e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.844705304899718179e+00	2.128142417601349923e+00	8.464582011142100626e+00	2.065707768449245751e+00	5.545135087000727658e+00	1.143882932359049676e+01	1.740804676298477904e+00	1.160457334213098379e+00	2.589232655525691484e+01	9.129919295918355715e+00	2.000829590649813861e-01	9.627135774546567859e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.524849438371224775e+00	7.177396364865204603e+00	8.908863973311694551e+00	4.026888774699318496e+00	2.458799735288445643e+00	2.715104729543029727e+00	8.766680865697395575e+00	4.593334661418611908e+00	2.489435172131804919e+01	3.889791484122071985e+00	6.600452210855459745e-01	3.453921285786080708e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.017230392167985720e+00	4.872666978852984165e+00	6.157813316675522231e+00	2.289550829486332706e+00	6.921471484768710880e+00	9.299924057776866704e+00	5.324997178947307397e+00	5.945064554426012116e+00	3.967830597292630301e+01	5.977215276231523156e+00	4.071535224817746101e-01	3.997397564142632476e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.429101971679331839e+00	2.799893857540367126e+00	5.656498667215674736e+00	7.225552284418941262e+00	9.979185378568086406e+00	3.905450850480019387e+00	1.612631606398448048e+00	6.579735923763288419e+00	2.827823668422773551e+00	1.436898636359335235e+00	-5.113807152463509809e+00	-5.853050848237230097e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.271856277664603851e+00	5.423162667527219760e+00	4.880268376089555993e+00	2.854451324280841806e+00	5.073082777897253592e+00	4.317507716188488054e+00	5.939493649575834588e+00	6.974162338554423357e+00	2.461079799395573886e+01	1.394121319940873516e+00	3.022600726244983882e+00	4.967128987247375338e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.128911221475100923e+00	1.569353870359633252e+00	3.850303952568834731e+00	4.525017763317395136e+00	4.190168918971480139e+00	1.784736602915231174e+00	4.753998175449266839e+00	8.526898779279965979e+00	2.488405000449165794e+00	7.467998439132445654e+00	1.088182138302609570e+00	2.481977964381586244e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.881873948005717834e+00	6.231464094311547797e+00	4.915281811054559746e+00	9.056723708640669557e+00	4.609668861843222665e+00	1.243848534598855915e+00	8.898465936476670279e+00	2.940093113843389450e+00	2.875222862521905753e+01	4.999688409026341596e+00	5.880574942821353845e-01	5.924849235498972355e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.534018817799339018e+00	3.426350497415137752e+00	7.970041079088840519e+00	2.841939701104651217e+00	2.036520215618038865e+00	2.851929688478599179e+00	2.833662236930072353e+00	2.074077712211130020e+00	1.006557891004182004e+01	3.306593076155786903e+00	7.045919670380553779e-01	1.307066173817521548e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.918449323157110697e+00	8.182887362320252933e+00	6.418462100009358906e+00	5.577773655874048941e+00	8.948634370940730776e+00	5.161570890702733116e+00	8.437723883661664814e+00	8.661807893323757668e+00	3.838277069171846279e+01	2.700461359532191352e+00	9.786692565715783276e-01	4.036477326870555604e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.260637844529546747e+00	3.795277079373012175e+00	9.019708975755808211e+00	4.775989310405504895e+00	4.745958711999294977e+00	4.482739744147016481e+00	6.013148189869463422e+00	2.405808927462589786e+00	2.815140897999318170e+01	7.039862627587992527e+00	4.705740698760998986e-01	4.650370430467104299e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.668794624715322250e+00	5.087406717699148651e+00	4.990520913728503594e+00	1.163676015558187560e+00	4.477618786600511491e+00	9.622571150956627406e+00	1.489107225675034396e+00	9.769255590571022552e+00	8.991327464065342667e+00	1.005141606403649135e+00	1.306679338333943674e+00	3.801028323054864710e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.904341413895746626e+00	1.102591005089329945e+00	6.470600381611445684e+00	8.129483047239128624e+00	6.944234293947867620e+00	2.756834788484659793e+00	9.749533627331187446e+00	8.586105635560278060e+00	3.185137146749696058e+00	8.248485600952109920e+00	4.175469839384144066e+00	1.383249054195323957e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.665870669908865231e+00	1.645207124829975776e+00	6.684680545351359804e+00	1.624210929195560427e+00	4.981876202365483230e+00	1.025668889342635737e+01	5.611617201003669564e+00	5.503208479839665657e+00	1.552331987926046786e+01	1.721073543242982673e+00	-1.119147608957067064e+01	-9.514523346812112092e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.274323658678401472e+00	4.538987247731721908e+00	6.327736226909763673e+00	5.279968320114655889e+00	6.831489272336001228e+00	4.104875703660902708e+00	3.608718947391514664e+00	9.829503489475101219e+00	6.468513410864088264e+00	2.713815557255037092e+00	8.314093977607345254e-01	1.428935551592766862e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.329332487090134407e+00	5.316202172858329966e+00	7.314194257356983364e+00	6.044043807077256858e+00	1.561891423082076846e+00	9.379090906158055185e-01	5.222068304889478263e+00	1.865037363390513292e+00	1.135029675213055178e+01	4.469562145051030555e+00	5.196205328295223635e-01	5.759625400655093985e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.234700505781503921e+00	6.394144746383548572e+00	3.132923118153122743e+00	6.653802769729495026e+00	8.313443530498608069e+00	1.965381565131685937e+00	8.714848967609800212e+00	3.725991884737188009e+00	5.616749355453648462e+01	5.351446496445933398e+00	5.416951010269409617e-01	7.886360861556095392e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.635177522837885089e+00	3.625128970707218290e+00	5.613545373495473001e+00	7.194647273884369199e+00	9.461693544200111106e+00	3.688244704050735123e+00	3.745593677914479613e+00	6.738102143550450229e+00	7.894018999460815422e+00	4.204576026750975082e+00	5.597515069582071900e-01	4.886088146842823221e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.295849016325561820e+00	7.251275701054832545e+00	1.940289223450200495e+00	3.276802067007949404e+00	6.832305940391510291e+00	2.019087218780823978e+00	2.735836769514051081e+00	4.150492666472061387e+00	2.990813752891320121e+01	3.888184653491725040e+00	2.281891170645049816e-01	1.902373188431182305e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.288478039571222311e+00	8.749355868460339636e+00	4.467308916691010268e+00	1.074947652848462054e+00	9.593337957164887797e+00	1.962831926389462822e+01	2.152540883159473228e+00	9.350179151894190355e+00	5.328539866047185569e+01	9.678766196227542196e+00	5.337237299373790572e-02	6.791305385899335079e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.804510106800105262e+00	8.014571032532813888e+00	5.388203716259080345e+00	7.513185568606028042e+00	2.356828027828011596e+00	8.453201826758416360e-01	3.684898672084550242e+00	1.591203476769812442e+00	1.749573731420015932e+01	6.775824878593920353e+00	1.465648103835923144e-01	3.310584847502177741e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.225421635277918142e+00	1.348785305269071255e+00	6.872259159191114186e+00	5.816332098623831826e+00	5.299104586756614665e+00	3.126996332035117732e+00	8.014331125309851700e+00	5.943919431357035599e+00	5.002353082195555523e+00	1.213961286144997098e+00	-5.406455046009015497e+00	-1.310266941638242866e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.598788232980608903e+00	5.312585536803160480e+00	9.554869882858094243e+00	8.516342371197074712e+00	6.415245100555777569e+00	3.593499750983471408e+00	5.253191245326171988e+00	6.326891948649542741e+00	9.973170812622498715e+00	4.872000219269569499e+00	4.524696606964520584e-01	3.928014316064476485e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.508191757442694403e+00	1.944200339892184992e+00	6.400410046124059171e+00	8.396572569967922561e+00	6.233018814047201595e+00	2.381638314875271334e+00	3.047066834613583186e+00	6.877257866203686731e+00	1.929463395569560147e+00	8.876525381801394943e+00	4.218258652591037605e-01	2.372626599628771515e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.186029914649873618e+00	3.175279035257976723e+00	7.679889556334066114e+00	8.584078141507749393e+00	4.615272951301830240e+00	2.070381665657852199e+00	2.488827060414348757e+00	3.290988785515046366e+00	3.894040512570412726e+00	3.713680426060128603e+00	6.483177013729762850e-01	4.267732340558289650e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.839970696509896086e+00	9.872014121127126174e+00	5.558774425328141255e+00	5.364018597264841759e+00	4.041296512008759834e+00	2.090305001662970508e+00	3.988300148398889355e+00	4.274217133528438239e+00	2.079840536073687218e+01	1.847756406948221963e+00	5.388330593677156388e-01	3.252583201201074692e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.316143663354794491e+00	2.289075742021789317e+00	6.707896755870337735e+00	4.010593963209809765e+00	2.135486462724347057e+00	1.793583506670870742e+00	9.461229073568052428e+00	8.593425089398504468e+00	4.030475255696742920e+00	7.825213901483646595e+00	1.332106264852006117e+00	6.624162844775294268e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.163460244963301804e+00	5.493705368676224943e+00	1.634976602829901315e+00	8.116395205823561554e+00	4.540940992731721693e+00	4.581828822898728615e-01	4.085093668212487650e+00	2.749426752142497321e+00	1.350402694159267192e+01	6.455585850422810523e+00	2.610670635899360326e-01	1.366687337458030393e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.008587016924668234e+00	6.563244629544636943e+00	3.280583720607090914e+00	5.053350490372935155e+00	2.461293765733935324e+00	7.989202947816355094e-01	9.892586419215215088e+00	8.425663350106036731e+00	1.124097449211413746e+01	6.133403049943238372e+00	5.532266006118059520e-01	2.315422839122520948e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.033602776600130113e+00	7.329774689385319064e+00	4.260155042156372751e+00	2.652437625509694197e+00	7.597211888870948115e+00	6.110961375919851335e+00	5.375922103306371547e+00	6.071240044444453865e+00	5.579661072538665678e+01	1.474295763293305583e+00	1.215923241304424751e+00	1.692234318758113754e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.388874753667953321e+00	6.040523941141445086e+00	5.250971882014136227e+00	8.700988786653303109e+00	2.874891552307810461e+00	8.719391804545647551e-01	2.608639080918170983e+00	7.863605459881080506e+00	1.961004252905820922e+00	2.257307064881078684e+00	4.543858554108706205e-01	7.921666394875261918e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.846397840480383579e+00	1.083359954462951080e+00	1.413913578165555629e+00	8.934516387226979717e+00	1.520184959899608002e+00	1.247541058620871002e-01	9.020589797054775261e+00	7.425300299344251620e+00	6.877482969126040846e-01	6.608728389455335694e+00	2.880015326118610552e+00	9.964105226730175791e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.212267107458592896e+00	3.932370426372847394e+00	2.270509506429225333e+00	5.198994787604412693e+00	5.975795212130955214e+00	1.296130306256815912e+00	5.150987883001408640e+00	2.864299756514896433e+00	2.438674037339309919e+01	2.868774811786435119e+00	1.253671884924265401e+00	2.477498873109334754e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.322073063468043763e+00	5.663955348729534656e+00	3.479504534892629231e+00	1.684442718634405978e+00	6.358819615279691639e+00	6.596700519657235695e+00	7.388526175727750278e+00	6.121641097354434180e+00	7.747894183472686791e+01	5.539753934288155435e+00	4.807896657261980233e-01	1.018728352950092342e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.185619263249058086e+00	1.793003541111582111e+00	9.739931268120754382e+00	4.479287801231379262e+00	8.849389317859655435e+00	9.597567848897302412e+00	9.844590137558467902e+00	8.805676815110027533e+00	1.180786485579806211e+01	5.898101791091911572e+00	2.471177210596686713e+00	1.946925712333639868e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.885258600311920496e+00	4.156586713270836064e+00	3.980966960823368872e+00	8.236161527523361059e+00	6.190819016905604322e+00	1.494040592892094788e+00	1.454350805291869442e+00	4.890160508553102581e+00	2.790101515970484947e+00	3.543696143546018806e+00	2.467782305538191168e-01	9.857970864903652597e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.577703363398422542e+00	1.294118780883595665e+00	5.346402563177605316e+00	9.120711656731634420e+00	4.107806073757560128e+00	1.205464701430665642e+00	1.863870596513425903e+00	9.694309160190828223e+00	2.944476980984029879e-01	9.531320467416344755e+00	3.521584255176943845e-01	4.066667855131220932e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.311124941084710116e+00	1.710588577000940580e+00	2.755843762757152593e+00	2.829566867638341421e+00	8.225086487603006091e+00	4.012506105714304994e+00	7.491828669894406545e+00	5.078184174910497006e+00	2.194727503085885090e+01	8.580988165273380375e+00	1.303185983450010133e+00	1.954981315449843216e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.282457176542380672e+00	4.568106532046842361e+00	6.507709790003956662e+00	1.609541931027376194e+00	5.862067784955926619e+00	1.189150782230901982e+01	3.531910629871501062e+00	2.276528988755016414e+00	7.768953327274151377e+01	7.497808832467955042e+00	2.106970317913851032e-01	1.401826483247271149e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.332765781284694029e+00	2.193874422356433929e+00	3.526899088947419880e+00	8.902306140683212021e+00	1.718072577704158110e+00	3.447352138966947588e-01	2.675003834866817698e+00	4.511615472379844505e+00	7.504322706590760284e-01	1.708856133137467870e+00	1.732939664789057366e+00	1.720205095519354854e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.393444959720126164e+00	6.115917205642793952e+00	2.862403127798778257e+00	4.505202666045458493e+00	6.094485625263432738e+00	1.936147704497961808e+00	1.362307209390453133e+00	9.565533353525555782e+00	3.446543605102327934e+00	1.956129064194104705e+00	3.496898760387859850e-01	1.945753481175114707e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.248904215060657741e+00	7.201508396223588626e+00	5.648060043004404562e+00	5.873404836616077596e+00	9.174890998528621111e+00	4.412590706495199022e+00	1.192250049732018313e+00	3.874825047446640358e+00	1.035342510209182088e+01	5.444907911589048410e+00	6.426012247545506706e-02	8.424016044140222448e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.140815193320461773e+00	8.196529505775378865e+00	1.047143297558708053e+00	9.707326027388779366e+00	4.569534701347768291e+00	2.402518358613583982e-01	7.970480229344781620e+00	8.813791899078809777e+00	1.047311747656599046e+01	2.448580219653541334e+00	8.393624026911116198e-01	3.083336636351146492e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.696899609287786603e+00	2.795496716041117047e+00	1.074763625512656695e+00	1.598879204621336703e+00	3.671749731879717871e+00	1.235673696729091331e+00	2.214035478488451503e+00	8.935245391495026723e+00	4.797059219847813694e+00	9.791502926529243922e+00	1.788063180964627463e-01	5.757974258657832856e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.920387156909677984e+00	2.512874679231395625e+00	2.965719280738063013e+00	6.837946388936886777e+00	2.292794648264548929e+00	4.957402280007372486e-01	5.213784842736018277e+00	4.159113520953041210e+00	3.110474324980455840e+00	2.432322782583969722e+00	4.915583012551551612e+00	3.339749519385447341e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.951811763241424469e+00	1.942527668990721601e+00	1.332399516746277657e+00	1.665193908945503676e+00	2.364964326757013513e+00	9.425520274277429111e-01	6.455498076520854056e+00	1.751022349014553781e+00	3.046664514191352779e+01	5.379147498241313663e+00	1.435836414255560634e+00	1.628387901474517008e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.599035212638412418e+00	6.727155285070157476e+00	1.970110472715837835e+00	4.367324462050955702e+00	4.901418725662670894e+00	1.094881849390823225e+00	4.862035780369579285e+00	7.516175989647034150e+00	1.460794788863857718e+01	4.278320867674136885e+00	3.814933907801826840e-01	5.526816087106052322e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.768443526649294828e+00	7.355449371871488395e+00	4.045537604674152021e+00	8.241198934624462069e+00	6.357495949531461576e+00	1.566168116674543809e+00	1.243285240174842654e+00	3.803913305609818440e+00	5.639693209716584832e+00	6.750339942496096590e+00	5.083200619793250968e-02	6.216477955666852040e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.470074873166943075e+00	1.286975432758810767e+00	8.237549973798234504e+00	4.902279839715329324e+00	1.720877464748531205e+00	1.443155908195095760e+00	8.049501640713360828e+00	8.056195484701678566e+00	1.368277550691517463e+00	2.172772618640252507e+00	7.881060198416448337e+00	5.277884719296443983e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.784474142343477787e+00	9.421186517468859378e+00	6.150751642132785690e+00	9.972586140077105199e+00	9.449657646832056557e+00	2.914811441136242465e+00	1.092716061587070131e+00	4.991224701694230603e+00	5.904604783062866957e+00	4.880537225599913320e+00	5.073550145158228775e-02	8.997043490292459467e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.865393222431514175e+00	1.469442015164692084e+00	5.617395768636027853e+00	6.036173680159414801e+00	7.797198886098759552e+00	3.626101112675195193e+00	7.861718240403387625e+00	5.372344152987241550e+00	8.260769065972239034e+00	3.468382987028352904e+00	7.263983127300456033e+00	2.816410726572461387e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.727659168594367856e+00	5.867598936943376309e+00	3.647681816907443864e+00	3.898712811117661658e+00	6.269518077055764138e+00	2.934526172619150497e+00	9.041743889066719220e+00	8.005513021983023947e+00	3.219258075674277819e+01	8.989083459958600031e+00	3.656058011655275997e-01	1.762987247089727205e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.530439519000112547e+00	7.376550861032434625e+00	9.377935270892688635e+00	2.965834130753009834e+00	8.458465369284446922e+00	1.330872454768208080e+01	4.897157324738315332e+00	4.445074834301554922e+00	6.922199573941409767e+01	1.366577890366989623e+00	1.550950857227609392e+00	3.225888156117379668e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.783685153456019634e+00	8.835175668113651071e+00	4.582810915309736721e+00	4.157035642172582257e+00	1.721086040902876091e+00	9.484383219386152142e-01	5.824245058553774612e+00	4.994449480856251178e+00	1.278944308882777214e+01	9.228159234282253820e+00	1.522446197100361664e-01	1.551022016938011561e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.642442700712249071e+00	7.424693939906824802e+00	1.769981312744163482e+00	4.345076472215127161e+00	5.297730223333725341e+00	1.079188282090784989e+00	5.281598086475264964e+00	4.383230260067903394e+00	3.267933153059819773e+01	8.497102960145904049e+00	1.755167797383885286e-01	1.924152796450979475e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.907708904231502967e+00	8.215281102017627290e+00	6.549353789771969581e+00	1.621124972554305321e+00	6.667178241414699613e+00	1.350338408639104237e+01	4.504578663505010461e+00	4.298693270526205090e+00	1.062822222046241194e+02	3.672662142430078269e+00	3.177618228257698685e-01	2.275477763297818701e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.160365555973530860e+00	4.056361607259611368e+00	2.022010927057187324e+00	4.326860307974149222e+00	8.456768695891581089e+00	1.981676371527667735e+00	8.988019928354763266e+00	5.733894553832427299e+00	3.735181023727083982e+01	8.099783168525039656e+00	6.258275048198012058e-01	1.008013507228679995e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.442699623012015042e+00	8.312907069433908447e+00	4.110220363711122538e+00	5.181588106358362644e+00	8.057338623093144747e+00	3.203212275675054954e+00	9.054556982191382275e+00	8.274747536400953507e+00	4.247317529847707362e+01	1.280898101221646268e+00	2.019812429891785666e+00	3.993142950669748004e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.944106328450717847e+00	1.716540534158531361e+00	5.567915136049967906e+00	7.501937155230263166e+00	3.501157117810935304e+00	1.297625538426347092e+00	4.013961170568009607e+00	4.250175729666413105e+00	2.304720932755125240e+00	9.708383598956274341e+00	5.654320454480079583e-01	8.036303449677882682e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.717996357169068622e+00	9.051171535230327692e+00	8.867081627130964705e+00	6.900424808004393284e+00	9.464216775497572343e+00	6.071228685413361248e+00	6.544170796785783395e+00	5.714374323326274485e+00	4.253115627760318773e+01	5.741639705577809671e+00	2.558581232323184351e-01	5.323090485223568535e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.232310525348433439e+00	5.936704284528878439e+00	5.441852974843620849e+00	7.376452887899047184e+00	2.120102722903665526e+00	7.799640997529170283e-01	9.342581768085286953e+00	7.050065489870632973e+00	6.746797242359761526e+00	3.725398161350895965e+00	8.702610715396295049e-01	1.493098864979889862e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.663826452470704709e+00	8.349671707282977806e+00	7.314928587670920912e+00	1.077475558991774607e+00	8.877806254833132016e+00	3.021417975483260676e+01	9.661209174780198694e+00	3.425695508001169287e+00	5.835846582025610587e+02	4.266712086572828966e+00	6.263500561492195695e-01	9.053966408168275803e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.529717988632535608e+00	5.071770222941489159e+00	9.927084354450775194e+00	2.964503299883749055e+00	9.740497520634237461e+00	1.634785807498291987e+01	5.589825752808981640e+00	3.499673938848477217e+00	7.986119324093616001e+01	1.595581164119449280e+00	2.907089679122186965e+00	3.146808047043885836e-01
