G c dx1dt d2x1dt2 dx2dt m2 Fc W Fg d2 d1 m1
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 4.37711619e+01 9.72389631e+00 3.60796489e+00 5.27597528e+00 -2.48108009e+00 -1.81688444e+01
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.73182793e+01 4.40055292e+00 5.33875961e+00 4.47445842e+00 -2.51612510e+00 -1.61078866e+01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.08730260e+01 1.55833087e+00 2.02593070e-01 9.70035526e+00 -4.18346716e-01 -3.92059488e-01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 1.32612637e+01 4.05374741e+00 1.37022572e-01 7.27449629e+00 -1.76894114e+00 -1.50612913e+01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 4.36996065e+00 5.55338489e+00 3.62229877e-01 1.74900760e+00 -2.30102303e+00 3.28145487e+02
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.89302937e+01 2.45730706e+00 7.82943736e-01 8.76663661e+00 -9.14275428e-01 -1.80110256e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 1.11370556e+01 6.92291996e+00 9.13087945e-01 5.32503947e+00 -8.40831728e-01 -2.03289413e+00
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 2.02743936e+01 9.97974450e+00 5.24955348e-01 1.61878516e+00 -8.87316108e+00 1.51115919e+02
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 1.54934055e+01 5.06565528e+00 7.76103564e-01 5.94745530e+00 -9.48472738e-01 -2.46930418e+00
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 7.14264557e+00 4.19255701e+00 2.80097201e-01 4.75447851e+00 -1.88552988e+00 -4.08205121e+01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 5.65206412e+01 4.60633750e+00 3.12086641e+00 8.89974464e+00 -2.00814594e+00 -8.93135412e+00
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 9.71152861e+00 2.03631561e+00 1.33831845e-01 2.83595143e+00 -1.99514497e+00 -2.48129747e+01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 4.55536460e+01 8.94946241e+00 1.15079450e+00 8.43818149e+00 -1.31190971e+00 -4.14719989e+00
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 1.81069065e+01 4.73343090e+00 8.79258580e-01 6.01919822e+00 -1.56681870e+00 -5.78425773e+00
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 5.92838243e+00 4.48546970e+00 8.08698221e-01 1.49149273e+00 -1.50647844e+00 -2.09571785e+01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 8.98560234e+00 6.93721246e+00 1.33255002e-01 9.74660771e+00 -1.66307371e+00 -3.24461935e+01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 2.67861019e+00 4.97830079e+00 1.60540560e-01 5.61353720e+00 -5.69023967e-01 -4.02184630e+00
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 2.38782424e+01 6.83410122e+00 6.73305622e-01 3.61789169e+00 -2.89182624e+00 -3.11236444e+01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 3.21619485e+01 1.55301661e+00 1.54049796e-01 5.22466158e+00 -2.31167689e+00 -1.45978052e+01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 4.25985948e+01 8.32351009e+00 4.00960574e+00 8.72072005e+00 -1.49052312e+00 -5.38753126e+00
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 2.60913421e+01 9.46453558e+00 1.67865926e+00 3.74412812e+00 -3.78294420e+00 -4.23171661e+01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 2.37918856e+01 6.83888848e+00 3.09030244e+00 2.73408757e+00 -2.32103784e+00 -2.16064361e+01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.52613108e+00 9.59109336e+00 2.26690241e+00 2.16164122e+00 -9.48329820e-01 -4.21862491e+00
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 6.02280906e+01 2.36289083e+00 3.99368779e-01 3.68073459e+00 -4.07448109e+00 -4.77092517e+01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 7.89646773e+00 5.29674571e+00 1.13449260e-01 8.02043278e+00 -1.44630649e+00 -2.78965327e+01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 4.53922114e+01 6.41626061e+00 6.38257356e-01 5.24463729e+00 -3.23953451e+00 -2.67195575e+01
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 1.63181295e+01 6.23562983e+00 3.43275849e-01 3.04733443e+00 -5.47912172e+00 -8.87377928e+02
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 2.73022952e+01 4.61315601e+00 2.32888566e-01 2.49566500e+00 -6.86920519e+00 2.99727780e+03
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 5.30144205e+01 4.04275968e+00 1.04947040e+00 3.99456529e+00 -2.67328033e+00 -1.77245272e+01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 9.13590076e+00 2.14141620e+00 9.95876179e-02 9.45931936e+00 -8.43982000e-01 -2.18445651e+00
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.46008370e+01 4.52568206e+00 1.85795361e+00 4.08724041e+00 -3.93390975e+00 -5.12061058e+01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 3.32216222e+01 2.46394734e+00 5.45632465e-01 9.89311668e+00 -1.01906488e+00 -2.46133875e+00
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 1.94109636e+01 7.60929109e+00 3.23834020e+00 5.36707410e+00 -9.46666161e-01 -2.43259273e+00
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 5.24888962e+01 2.87947842e+00 7.55550828e-01 2.61247526e+00 -6.63238968e+00 -1.24007643e+02
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 9.72946851e+00 1.52708775e+00 6.37965462e-01 9.02026083e+00 -1.95037357e+00 -1.01512417e+01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 2.04657391e+01 5.97129524e+00 1.67688239e+00 5.14319836e+00 -1.97944405e+00 -1.24781598e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 9.51514338e+00 6.35706759e+00 7.78608795e+00 7.38704209e+00 -3.62080757e-01 -6.18973579e-01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.04146389e+00 8.84721755e+00 3.13275180e-01 9.85340425e+00 -9.02571475e-01 -2.42174264e+00
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 3.42085788e+01 6.19283451e+00 1.09838587e+00 1.45157815e+00 -1.12508733e+01 -1.07043814e+04
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 1.18400720e+01 4.10932768e+00 2.79362237e-01 1.87025104e+00 -9.69088543e+00 4.08608438e+02
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 4.83353632e+00 8.22710693e+00 8.04103200e-01 7.48411067e+00 -7.25137158e-01 -2.53153385e+00
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 7.32832622e+00 5.86251004e+00 3.23716149e+00 3.53642503e+00 -8.06330876e-01 -2.28780290e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.95220922e+01 1.71352256e+00 7.98111046e-01 2.65871257e+00 -6.62367946e+00 -1.19685945e+02
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 2.75137720e+01 6.09265504e+00 1.54678408e+00 1.35425692e+00 -6.55907052e+00 5.78557693e+03
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 4.23365751e+01 9.17216691e+00 2.75798638e+00 1.19662041e+00 -9.66079825e+00 -3.97839282e+02
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 7.96945423e+01 4.56681363e+00 1.66559782e+01 7.97037043e+00 -2.30983364e+00 -1.40732993e+01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 4.47959342e+00 3.66693222e+00 1.68582791e+00 2.20990085e+00 -1.31104059e+00 -6.59145151e+01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 1.71373452e+01 2.29122511e+00 2.43791396e-01 5.20948554e+00 -2.61467443e+00 -3.54214963e+01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 3.23573193e+00 2.36300970e+00 1.17166457e+00 6.45307134e+00 -4.69868503e-01 -8.64338026e-01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 2.94628351e+01 4.89494336e+00 2.52771406e+00 4.85516621e+00 -1.76525096e+00 -8.66825482e+00
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.05905251e+01 6.36111842e+00 6.53685138e+00 1.24395987e+00 -1.28818291e+01 -4.68349702e+02
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 6.29455445e+00 1.72553865e+00 1.83933326e-01 8.05151352e+00 -1.20857903e+00 -3.52881868e+00
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.40200722e+01 9.45611730e+00 2.50714171e+00 1.09461902e+00 -1.81033674e+01 -1.54111640e+03
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 8.85273244e+00 7.79620256e+00 3.47486966e-01 7.85700905e+00 -1.52025947e+00 -9.87354401e+00
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 2.28434820e+01 6.27961526e+00 1.50303131e+00 9.03974044e+00 -8.46587203e-01 -1.77909278e+00
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 2.20043989e+01 8.45594804e+00 8.82604281e-01 4.89555929e+00 -1.20562718e+00 -3.85892237e+00
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 3.67221045e+01 1.72168081e+00 3.40150188e-01 5.81988226e+00 -1.42444936e+00 -5.06925387e+00
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 3.23272944e+01 5.29154990e+00 3.90152130e+00 5.29285053e+00 -1.59515808e+00 -6.86714245e+00
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 1.32962403e+01 6.67083814e+00 2.14060969e+00 4.50287757e+00 -6.89907346e-01 -1.28751350e+00
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 1.75428342e+01 8.45787616e+00 2.07690663e+00 8.98682082e+00 -9.34284433e-01 -2.59221399e+00
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 4.31517023e+01 8.05122604e+00 4.75246086e+00 9.04540160e+00 -1.11339986e+00 -2.96553973e+00
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 1.29157373e+01 3.49362325e+00 2.18170819e-01 4.02234728e+00 -3.71571494e+00 -9.89969959e+01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 6.25637663e+01 9.46792153e+00 5.66541545e+00 6.53562779e+00 -2.06686192e+00 -9.81638709e+00
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 4.37445105e+01 2.11911257e+00 1.87966576e+00 9.34216806e+00 -1.56272605e+00 -5.26619359e+00
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.98463817e+00 8.87620257e+00 1.04840448e+00 9.65852649e+00 -2.16162397e-01 -1.22115714e-01
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 1.50047217e+01 9.73846225e+00 5.83115831e-01 5.58063136e+00 -1.05015295e+00 -3.31120612e+00
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 4.72408230e+01 2.59438171e+00 1.11108841e+00 5.07542325e+00 -2.72460542e+00 -1.93667347e+01
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 3.07301649e+01 7.49859458e+00 2.64703620e+00 3.50824884e+00 -2.98756888e+00 -2.58192316e+01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 7.94699691e+00 1.36256967e+00 8.87094104e-01 9.62984686e+00 -2.11546494e-01 -1.06068424e-01
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 1.42944632e+01 4.64880543e+00 6.98221923e-01 2.28532874e+00 -7.12354782e+00 -2.74489923e+02
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 1.22763490e+01 5.64654969e+00 5.70161927e-01 6.21846618e+00 -2.52889289e+00 -2.04840305e+01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 1.91365096e+01 6.22580703e+00 3.68361509e-01 3.54295241e+00 -3.33462443e+00 -4.74825298e+01
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 3.89298553e+00 9.42343523e+00 4.15937870e-01 3.51107461e+00 -8.86043064e-01 -1.36198739e+01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 6.98717407e+01 7.05025619e+00 1.38836134e+00 4.64471729e+00 -3.38423125e+00 -2.82508340e+01
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 1.85909610e+01 5.33150156e+00 1.19007014e+00 9.98913642e+00 -1.23200773e+00 -3.72385903e+00
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 7.86305205e+01 8.28707533e+00 1.00430457e+00 1.49469676e+00 -1.07205353e+01 -6.79109676e+02
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 3.13118773e+01 9.55479539e+00 5.25441864e-01 6.20687636e+00 -2.49179893e+00 -1.82525615e+01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 2.17116060e+01 1.19859534e+00 6.29436101e-02 1.74314942e+00 -9.43241681e+00 5.91505182e+02
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 4.59040451e+01 9.84269145e+00 1.20958067e+01 2.39068747e+00 -4.42473626e+00 -7.97216677e+01
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.56783516e+01 1.77518925e+00 3.82748971e-01 4.95606648e+00 -9.07618872e-01 -1.97250805e+00
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 3.86079688e+01 8.32948101e+00 9.68573919e+00 5.59414118e+00 -2.35920134e+00 -1.66040878e+01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.94942065e+01 3.52301277e+00 1.51483673e+00 3.32913168e+00 -3.91761475e+00 -4.07623846e+01
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 5.73933095e+01 2.18961692e+00 1.36238180e+00 3.84811418e+00 -3.96802195e+00 -4.45448884e+01
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 7.72864155e+00 4.95870076e+00 2.08516523e+00 1.78270318e+00 -2.64581859e+00 -2.40501685e+01
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 2.74568748e+01 6.79560922e+00 4.61413873e+00 3.72897805e+00 -1.41542344e+00 -5.16985909e+00
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 8.80919979e+01 4.42856661e+00 1.50751389e+01 9.69902595e+00 -1.77915985e+00 -7.86287804e+00
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 5.31088473e+01 1.49108867e+00 1.67860129e+00 9.50236644e+00 -1.61824186e+00 -5.56272066e+00
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 2.56495797e+01 6.39515026e+00 4.02532797e-01 4.01390461e+00 -4.55320388e+00 -1.88043474e+02
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 5.57545588e+01 9.12162948e+00 2.05006903e+00 6.13768543e+00 -2.52749216e+00 -1.60638498e+01
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 1.05163901e+01 4.44893829e+00 6.66943183e-01 9.18635852e+00 -1.36579312e+00 -6.17887708e+00
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 8.78718237e+00 2.94699500e+00 4.19126368e-01 1.05565440e+00 -1.28926080e+01 8.89710072e+02
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 2.98794545e+01 4.98319611e+00 3.92894323e-01 8.29615213e+00 -2.16306503e+00 -1.18455593e+01
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 3.20621801e+01 1.43526440e+00 8.59407671e-01 9.53532598e+00 -1.29364259e+00 -3.87386972e+00
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 5.89821024e+01 8.38438826e+00 1.67760687e+01 1.82193161e+00 -6.82320947e+00 -1.53153847e+02
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 1.81693993e+01 8.43706730e+00 3.09524528e+00 2.45302917e+00 -1.87989974e+00 -1.17555112e+01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 4.04603845e+01 6.29200417e+00 1.11251948e+00 9.64671672e+00 -1.08411947e+00 -2.59237912e+00
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 3.59676119e+01 4.17792600e+00 4.39483704e-01 5.83786129e+00 -2.54367940e+00 -1.71092685e+01
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 1.41439126e+01 8.19805028e+00 7.06420582e-01 1.12776971e+00 -6.02170870e+00 1.72230122e+02
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 1.22382119e+01 5.99218322e+00 4.33866583e+00 3.31868799e+00 -1.54900189e+00 -7.90493407e+00
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 3.78193111e+01 8.43339078e+00 3.00763357e+00 5.04949307e+00 -1.48466597e+00 -5.32146797e+00
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 4.31908636e+00 6.68312913e+00 1.25673260e+00 7.23618020e+00 -8.13317346e-01 -5.64117768e+00
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 2.58307152e+01 8.05964926e+00 1.90849700e+00 7.59844340e+00 -7.58054022e-01 -1.37071609e+00
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 2.99456458e+01 6.38706694e+00 4.93865430e-01 9.95879362e+00 -9.64729215e-01 -2.21142955e+00
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.53716350e+01 4.72726961e+00 5.18304117e-01 3.58760079e+00 -5.09775594e+00 -8.64703043e+01
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 4.18785161e+01 9.62151274e+00 3.31301653e+00 5.84398092e+00 -1.86636603e+00 -8.12501423e+00
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 1.44791599e+01 5.87002442e+00 2.56981456e+00 5.79991193e+00 -8.86864745e-01 -2.04543633e+00
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 1.49990906e+01 6.44580567e+00 4.03920492e+00 4.65080734e+00 -6.78928310e-01 -1.50175255e+00
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 6.61610822e+01 2.98438875e+00 2.40531843e+00 2.52245704e+00 -5.70822087e+00 -7.20408103e+01
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 2.13168515e+01 6.63085710e+00 3.17265260e+00 9.79710907e+00 -8.73684485e-01 -2.10229724e+00
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 2.93158864e+01 6.14446885e+00 3.90524968e-01 8.67985468e+00 -1.92826168e+00 -1.09928826e+01
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 4.39103249e+01 2.66354558e+00 1.19733864e+00 5.48499725e+00 -2.51169397e+00 -1.58750543e+01
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 7.52208258e+01 1.53628388e+00 2.84904863e+00 6.42920880e+00 -2.51628100e+00 -1.43580617e+01
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 3.44751435e+00 9.98386264e+00 6.43923388e+00 5.72393585e-01 3.04534948e+00 -2.23166586e+00 -4.64285727e+01
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 7.23123030e+00 4.77745638e+01 7.87323042e+00 2.77698845e+00 5.89408363e+00 -2.41806817e+00 -1.44590152e+01
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 3.37655786e+00 2.25690545e+01 5.71061234e+00 1.20169942e+00 7.25473120e+00 -9.18465809e-01 -2.05095646e+00
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 9.45161632e+00 7.18135433e+01 3.04095363e+00 3.93719488e-01 5.63650326e+00 -3.34911955e+00 -2.90025223e+01
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 6.72736853e+00 1.46933073e+01 6.99869779e+00 2.45104740e+00 9.91256654e+00 -1.30073557e+00 -5.19359709e+00
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 3.92060620e+00 2.91788164e+01 1.72095154e+00 6.29872935e-01 6.50207491e+00 -1.19944727e+00 -3.69163666e+00
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 3.42560676e+00 3.14514983e+01 4.97650334e+00 8.28585015e-01 4.33876341e+00 -1.56867045e+00 -6.60036057e+00
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 2.71833927e+00 7.11429612e+00 2.47030083e+00 5.72493933e-01 7.94936825e+00 -6.70154500e-01 -1.14204170e+00
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 7.25176863e+00 2.27552517e+01 2.66013146e+00 6.79545528e-01 2.53416260e+00 -5.68047867e+00 -8.41515643e+01
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 2.96844052e+00 2.89201975e+01 2.82064554e+00 2.09736507e+00 4.46064232e+00 -1.30681665e+00 -3.90211679e+00
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 6.35772939e+00 1.67131518e+01 4.48036351e+00 1.17514813e+00 4.12263055e+00 -3.03009057e+00 -2.24129515e+01
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 3.38171524e+00 2.93852991e+01 1.46035185e+00 9.48412843e-01 4.88626386e+00 -1.37300361e+00 -4.10236735e+00
1.00000000e+00 1.00000000e+00 7.14706096e+00 5.43050071e+00 4.86937970e+00 6.95772050e+00 3.77839061e+01 4.58014097e+00 7.14689814e-01 8.03601843e+00 -1.72344524e+00 -7.27274305e+00
1.00000000e+00 1.00000000e+00 1.64069784e+00 3.22507967e+00 7.05669960e+00 8.33445756e+00 2.68792896e+01 5.60536702e+00 1.56140033e+00 5.35755729e+00 -3.06610693e+00 -2.23054165e+01
