G	c	dx1dt	d2x1dt2	d2	d1	Fc	Fg	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	7.314933805452074722e+00	2.670961262492438593e+00	1.257730764102796606e+00	-2.046952972317075681e-01	2.533123563735512285e+00	7.065379956393001315e+00	6.278447060057861684e+00	-8.228135247218848747e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.319759871032761822e+00	8.345362921747021545e+00	9.704001402506776230e+00	-3.286140830218081899e+00	7.212151491908993073e+00	2.414118812533172065e+00	3.777388992681671276e+00	-1.554979815847101676e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.234709544289732897e+00	7.067014318878699797e+00	6.985105324575926034e+00	-9.854251179714587083e-01	3.301231954454267647e+00	6.997374943778199352e+00	6.396033306624076431e+00	-1.281832078147501477e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.845152951569309252e+00	2.840914120472300741e+00	4.093408516344731574e+00	-1.145984568204324372e+00	2.048082485413209142e+00	3.331152276267197010e+00	8.420725711317128770e+00	-5.125273741341654699e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.876220810187745780e+00	1.620317014152070412e+00	8.526306046974927000e+00	-2.106353589817714589e+00	2.336450800536902239e+00	4.147359787755331872e+00	1.413844233857386001e+00	-9.999854301418364955e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.690103656790450160e+00	7.066908393172626646e+00	3.500721651986811178e+00	-4.774362591323644267e-01	1.347001479730971507e+00	9.316231358290128384e+00	5.479302682683358405e+00	-1.022096166387960920e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.940368800656272263e+00	6.364056283776046818e+00	9.167426850175850461e+00	-1.274896864526119389e+00	7.517810046561352877e+00	2.088324407910457037e+00	6.908344563896863022e+00	-1.093277960416798464e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.432866079038960905e+00	3.408871280223703781e+00	2.357635619928664106e+00	-2.799257176696723359e-01	7.435364316094115189e+00	3.858716733752186379e+00	3.021011004835973512e+00	-6.329713818661940650e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.120502013826524035e+00	1.005398168614160070e+01	7.651936050649211118e+00	-9.388899927498083331e-01	5.764034302557739409e+00	4.739750877330347834e+00	3.835411992186119168e+00	-6.923298157004155939e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.186579300735033371e+00	2.110300006405129380e+00	5.798070013310272941e+00	-8.766659849816379468e-01	2.715143704751654230e+00	6.587003087156914738e+00	6.265277500024713397e+00	-9.129735152514598440e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.750956721829272755e+00	4.728709923123012082e+00	1.591767835391474817e+00	-9.356947987621315743e-01	1.479243409485799132e+00	1.680043110657702954e+00	9.124794946740964363e+00	-3.058816752790898263e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.116753028330645492e+00	9.163310809768278276e+00	3.450068837170721103e+00	-6.798348077323066452e-01	1.117904085531496339e+00	5.928300234558712134e+00	8.222335996839946759e+00	-7.085020670978779833e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.336788577286131652e+00	4.947823456929822505e+00	7.347685819544482744e-01	-2.906609139365350369e-01	2.424964105946718185e+00	3.312504664149374722e+00	6.286752130918270787e+00	-4.505179740537554522e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.974840690951288114e+00	7.081412244854364602e+00	5.756515348002288590e+00	-1.722933693029275570e+00	9.140119821525342303e+00	2.879296941848066727e+00	7.312366560076669408e+00	-4.673625210113891626e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.772909403654663762e+00	4.906664178484103189e+00	3.719117536585114792e+00	-3.346071417511244372e-01	3.344896496322776969e+00	9.768716355947184127e+00	4.326288567966921406e+00	-1.056463773311795222e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.561000548162413182e+00	3.120792956037041321e+00	6.092325701054014608e+00	-1.398834352214124888e+00	4.039175173922714635e+00	3.141840297241220270e+00	6.528764608634642919e+00	-6.427804103467786945e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.099241034023473063e+00	9.994819791877617376e+00	3.335042825352378060e+00	-3.157552545135985378e-01	1.544068233070545748e+00	1.025142576060517818e+01	5.239399350430638869e+00	-1.123547551403875246e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.158220112729125617e+00	5.082814797092024328e+00	3.346547568107650417e+00	-4.954073446677287884e-01	3.280527441336974714e+00	6.863989417055976539e+00	3.074206275027681734e+00	-4.746226480021918803e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.117460142711351523e+00	9.188659592321068104e+00	7.727490542967470510e+00	-9.032433327928101052e-01	5.369886929471790360e+00	5.660244159330463098e+00	7.386722731729530089e+00	-1.393253110101436789e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.795593542872316206e+00	3.202664828953041276e+00	1.431520711806489654e+00	-3.812032121812375385e-01	6.543175245627939063e+00	2.106063621527233476e+00	6.095842300219731058e+00	-6.609578111217768992e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.254264856516401849e+00	2.786751283919294497e+00	8.784838381676356889e+00	-1.480246378978737232e+00	3.172447722279825744e+00	5.902883650250916325e+00	4.450158306344555115e+00	-7.199243067252999140e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.368186651271011023e+00	1.341432011554611003e+00	8.571963637950554826e+00	-1.636293588809751398e+00	1.563557922258355992e+00	6.224582446165716654e+00	8.819797250933941513e+00	-1.182648654499812721e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.724940550660110983e+00	7.208892959294951552e+00	6.632579023781763894e+00	-2.524294791653447056e+00	4.966233290571879344e+00	1.699888251302531517e+00	1.656550873080055108e+00	9.499142495096746242e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.486149704870165955e+00	4.408030970437873286e+00	6.501690091067906074e+00	-8.749994236705767037e-01	3.930198291813347566e+00	7.212262689243035929e+00	3.554471175159807483e+00	-8.259987726904476801e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.602660723841453194e+00	8.432006905890990112e+00	9.015650230418458477e+00	-2.580433417025770559e+00	2.533864812543582534e+00	3.283525416536188679e+00	1.751505961253319033e+00	-6.917047658662081489e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.592366803890823856e-01	5.132037616953310177e+00	2.563501281118032438e+00	-2.155760443492324985e+00	9.905077890329838652e+00	7.888702429692072471e+00	8.102164839444887079e+00	2.872258098737349385e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.412706914202069619e+00	1.005011137079294592e+01	1.355097530504921544e+00	-2.824673758385067845e-01	6.504412977320589206e+00	3.498406516604147143e+00	7.073264431447263689e+00	-1.027623937824674982e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.771059092911953403e+00	2.760059523436947160e+00	3.072723798464856326e+00	-1.207710270998328728e+00	6.295527483931542712e+00	2.468030315857228096e+00	4.256937481356922959e+00	-1.789074376903089458e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.707173444207985114e+00	8.850726554238230293e+00	8.036705367868252736e+00	-9.710876399137426951e-01	5.001077150826460205e+00	7.747689345827721397e+00	7.216544130207818597e+00	-1.739523041105913137e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.787137765681436008e+00	7.835267945129248623e+00	1.399751206371905088e+00	-1.970397520469184816e-01	5.242072895085077455e+00	8.036229593453887432e+00	5.078165800702477917e+00	-9.853205601740425834e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.275717332383475622e+00	8.268914718071984638e+00	6.291372273761938416e+00	-6.289345810073624365e-01	5.945276133506121496e+00	6.681356576362478705e+00	7.858950319206224222e+00	-1.633004950416449503e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.539051137039060713e+00	9.065462059828949037e+00	1.017761164392213935e+01	-2.388137994816064591e+00	7.027087685666828065e+00	1.638253373548363756e+00	5.058091466398320080e+00	-4.686200201711383784e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.332174466202407759e+00	8.200581811429808354e+00	8.567481699236997983e+00	-7.548621546980347929e+00	7.570400617486534145e+00	6.226127641291233417e+00	4.570323316397816527e+00	1.292931517538667094e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.568011732616026777e+00	7.037250983432665308e+00	5.179383998660114230e+00	-5.381377465396754989e-01	2.577183428974242574e+00	1.008091837451344475e+01	8.937770973016897713e+00	-2.089535492408047048e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.621052304702113034e+00	2.081426965769352488e+00	1.846391655168765578e+00	-3.434237788543336722e-01	5.437720714237320507e+00	2.538283020162706460e+00	3.171243451673343205e+00	-2.892204387619719341e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.403041266886029703e+00	1.153609690586882675e+00	8.223939361876816179e+00	-6.577495708191105628e-01	4.578723927253244064e+00	8.246689282639017904e+00	2.008885850996009470e+00	-7.547763975364998146e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.567426948824097721e+00	9.244142002480758791e+00	6.085206057756138875e+00	-5.708697740826599309e-01	9.107126312200904295e+00	3.977749497851295502e+00	6.332258883398702132e+00	-1.363970266277127905e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.672380691390717544e+00	6.560582277638008719e+00	2.022493243124480866e+00	-3.030644311610992125e-01	7.116752340653397013e+00	5.156125714900169577e+00	9.336317884713473347e+00	-1.750104830289561733e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.584572435559477022e+00	8.566884915655801791e+00	1.928167182091724996e+00	-4.514670471040640454e-01	5.468991991433962419e+00	1.574021497264164848e+00	4.335458566872897102e+00	-3.529309339387054933e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.958018163358548946e+00	5.658001635720345313e+00	9.040086687278112265e+00	-2.052313067040016481e+00	2.206894829400021685e+00	5.271433340690025560e+00	1.715271435571954051e+00	-2.326110145682016395e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.126146659266048289e+00	2.205553153300150893e+00	6.874078706424451291e+00	-8.670616530020766044e-01	6.349947418001358201e+00	5.135068056897026167e+00	4.237720710522723699e+00	-9.635060103753488647e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.778136971672133804e+00	1.728576385965353790e+00	8.355625636614611551e+00	-2.274347933639872643e+00	1.657690332533551913e+00	4.248528845913575047e+00	5.046869071308331733e+00	-4.381214035491559855e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.572171203235564363e+00	6.700551168753199782e+00	9.301892210171120112e+00	-3.456521373995499857e+00	4.074838533048509959e+00	1.511208549801293932e+00	2.649695059787336771e+00	-1.051855739224398611e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.348005543932863759e+00	4.939639635027777587e+00	6.145211796686191441e+00	-1.065630621515679666e+00	2.060073300550436581e+00	6.628724597005070329e+00	6.855766197048063226e+00	-9.358524617866380879e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.790807246400349939e+00	3.049574605532186844e+00	5.389779495084107808e+00	-6.075520040401578559e-01	6.801614292109838367e+00	5.227996060326351113e+00	9.929357269437836919e+00	-2.047607611445141345e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.125795903104110707e+00	5.402218725710155489e+00	4.609419392858921327e+00	-7.375004698726289609e-01	2.644676286755454964e+00	7.412705376309356886e+00	4.421685678214618775e+00	-9.070613326576322777e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.025790615196093825e+00	2.110526030040595025e+00	3.783254539235340719e+00	-6.824855849697596399e-01	4.248548056264167982e+00	4.602774839693218212e+00	4.599327225602009683e+00	-5.425096023323023076e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.783577746048508494e+00	5.936653214353894370e+00	4.977032081326646207e+00	-2.629142692728373198e+00	8.886035063939688783e+00	4.610793683450942204e+00	4.654488215799223561e+00	6.357363001541004977e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.488116888359158452e+00	3.084828135420266459e+00	8.098535390211024421e+00	-1.190741418290671705e+00	2.479972035746825565e+00	6.669999823509064285e+00	1.619226352052809847e+00	-4.981930159177343143e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.030210168323888809e+01	7.993256983979124541e+00	6.451588907275697338e+00	-8.345983543886158484e-01	5.463293492229939652e+00	7.488277700466185571e+00	9.051647581586742319e+00	-2.124283761584211163e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.443004516035263585e+00	3.597908191135265277e+00	8.800283045982494556e+00	-3.994214529538434366e+00	4.580390684731987960e+00	2.217872446792256369e+00	4.827248706051915583e+00	-4.352276929658464688e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.924226014373993543e+00	5.243371852732205518e+00	4.873377323626939983e+00	-9.348517234058486558e-01	1.264783316683301129e+00	7.122918263663239102e+00	4.818426415513886951e+00	-6.403425485666015504e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.909109123512926942e+00	9.872824244031155327e-01	6.666425389121586775e+00	-6.252134440385670455e-01	8.295475488282523457e+00	4.115698962923779014e+00	6.852869530374716689e+00	-1.379567631851299723e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.288225594804434770e+00	1.221478112160941931e+00	6.365351958366796126e+00	-6.588221201720098064e-01	1.691827255682663456e+00	8.891789652337305228e+00	4.981567888127528931e+00	-1.022288910488228311e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.710343523058313941e+00	4.780441500739613936e+00	6.196688063109584199e+00	-8.956421945421320086e-01	5.204567727832189128e+00	5.044158368874161802e+00	6.659034190019569088e+00	-1.099270158422274761e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.908475402279721678e+00	4.829905176448044735e+00	7.488653045315705192e+00	-1.124656214683141586e+00	5.975073695067705692e+00	4.547499739696540644e+00	1.715866357457763725e+00	-3.773200320782495965e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.332778517566249654e+00	6.102217239346729549e+00	3.378551171645980400e+00	-7.321879964981494737e-01	6.429268051508591597e+00	1.621879899123913171e+00	8.110128536315306391e+00	-6.960139256154508303e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.650923975066144411e+00	3.173594740806580994e+00	5.558013427254601346e+00	-1.555421275962872274e+00	6.977632394305922858e+00	1.886560587492181584e+00	9.221331938774635972e+00	-7.063209593202316228e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.227376870153992883e+00	7.312449376137651669e+00	1.824496194160871276e+00	-9.146341775423483256e-02	3.469895044591649658e+00	8.072534645598967273e+00	6.820423997187681664e+00	-1.162903803239868665e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.191277944892961571e+00	8.792852189948579422e+00	4.095588221960128728e+00	-4.175529974822501100e-01	6.135124494275996376e-01	9.925089531176759294e+00	9.257232555069904834e+00	-1.831836731354924552e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.348053807393378989e+00	8.551735593440469074e+00	5.534123644308642120e+00	-5.495887638098835293e-01	7.489143240117867251e+00	4.903572522515852405e+00	2.799227094066467636e+00	-5.489058447911952499e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.996474545247480137e+00	1.610757430670679113e+00	7.234110433639560078e+00	-7.875914737647491393e-01	5.733340176364460916e+00	6.802073140824518305e+00	5.821631783070363220e+00	-1.247931538518886612e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.853163868704071682e+00	5.725567642461834694e+00	1.026297381225635874e+01	-1.656591783395886974e+00	8.687225679842059733e+00	1.661675309024406522e+00	6.292726531767008247e+00	-7.236491818636892503e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.514164320040221945e+00	2.024650632005395856e+00	6.512550658120479063e+00	-1.142665977686888379e+00	8.006789027082131582e+00	1.179572671500923375e+00	5.857994291828532596e+00	-7.082609388592032928e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.168165436656435574e+00	2.906663946279531618e+00	7.678298264670037732e+00	-9.224081005424514812e-01	8.593313647221263452e+00	2.809113004232282051e+00	4.704825975025054952e+00	-8.472895276670492137e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.168091678524472599e+00	9.915597467109829921e+00	5.302450855800220353e+00	-9.238103314566032953e-01	5.458687090317519086e+00	4.565569188315709681e+00	3.911460315033255419e+00	-6.501641139118676449e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.713485216182337290e+00	2.447246406578812206e+00	6.188216621911117876e+00	-8.397957439527877765e-01	3.487104301027821318e+00	6.009894228843462471e+00	2.461337546582322400e+00	-5.155316228180507920e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.097308236168361262e+00	5.685762884149042407e+00	1.687245315647743160e+00	-1.929388539102730449e-01	7.833236787403336621e+00	3.551712140107950777e+00	4.311304735101911589e+00	-7.383232231869764917e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.226324682706536606e+00	6.431996493290072614e+00	3.938411910526177451e+00	-3.723832809761437601e-01	5.036802374927512815e+00	7.483240223124674628e+00	2.612244097756113437e+00	-5.645711307188711459e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.140431034354002726e+00	7.458144494020968018e+00	4.607526954927822160e+00	-1.096498811381512395e+00	2.790143281857073720e+00	4.507243472956661279e+00	7.640336947135253354e+00	-6.464296191927958546e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.382259174658289957e+00	5.777309154119858903e+00	5.560704140522800820e+00	-1.256477537140843204e+00	8.744163044337467383e+00	1.760374312497969163e+00	2.695300359140514246e+00	-2.916794335192026821e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.901112003016783403e+00	7.977418428579785559e-01	1.478645368590162601e+00	-7.414057639864233273e-01	9.094736354124792754e+00	4.870173488374186732e+00	1.592464695497304739e+00	2.796702093435952108e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.018335455657558342e+00	3.627787563551623684e+00	2.359474960491135143e+00	-4.907043372711507034e-01	4.904635378018622482e+00	4.401694243995431854e+00	6.210561293859922394e+00	-7.461859544890052121e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.240645235236305322e+00	5.666254700487612261e+00	2.822174364981337114e+00	-2.580930228131622428e+00	1.251272444627657743e+00	1.215892031586379263e+00	6.380720557937849868e+00	-2.823786354731138815e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.033253283066803974e+00	1.463174135642799190e+00	9.954310105935700648e+00	-1.953463117610730659e+00	4.513307892628342977e+00	3.566156074145739208e+00	8.873712775135711439e+00	-1.055388544081765048e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.127728174830952668e+00	4.037496420335410008e+00	3.822177222736275581e+00	-8.255831856594842977e-01	7.899091409279799691e+00	9.983107252494602957e-01	5.955134216889163667e+00	-7.457977262784589811e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.553108377372935500e+00	1.549981250079071726e+00	5.144634825976568848e+00	-1.359959426750299460e+00	8.881750529061879007e+00	2.790411273747383181e+00	4.420948876233616431e+00	-2.631007459385741498e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.966317886560395856e+00	1.420946035876792912e+00	2.675633797450309714e+00	-4.996714154448989587e-01	3.083593316991767974e+00	6.463182212777921265e+00	8.511586469675886946e+00	-1.096012442527413242e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.078728961033301514e+00	4.432031170639824325e+00	6.398457920641402730e+00	-5.149885844144750813e+00	1.653945854720238140e+00	1.100921682579659722e+00	5.750695314404077330e+00	5.627627295710437849e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.703632615788777560e-01	2.214366587451216617e+00	3.328022256601669504e+00	-2.557071390652788878e+00	8.742374996463658121e+00	6.719094579514099053e+00	1.679672921811916186e+00	4.424122931753980481e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.269587712516461409e+00	6.176541144249370063e+00	2.866763047431191591e+00	-2.066602620313806316e-01	4.315709120174372693e+00	7.112109345347458422e+00	6.477814356382269878e+00	-1.160440902182706964e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.251903106193748449e+00	7.066303154030082467e+00	5.495022942697642243e+00	-1.442604686118436064e+00	6.043912754997642800e+00	1.421389159080701514e+00	8.863441849663443506e+00	-8.137314149655769313e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.106704146134412703e+00	8.424151545652588169e+00	1.077249610132232638e+00	-5.587399670307739985e-01	9.769966222744921325e+00	4.484464108573823715e+00	4.731389999309271843e+00	-1.450031013981742056e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.236049698921050322e+00	2.965591105506348857e+00	6.583924068750803826e-01	-2.513281426295975729e-01	1.270339995712032488e+00	7.293498394105286664e+00	3.514795213989752032e+00	-4.097761400790824382e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.085520436392735988e+00	2.824403230935329301e+00	2.912521659110766326e+00	-3.071722565927236248e-01	6.307647013073735209e+00	4.328863012045437664e+00	2.775479988116931640e+00	-4.231554174750002772e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.085937716394481001e+00	1.918412349282282214e+00	1.027824148720855257e+00	-3.337143864807933236e-01	2.176293790236807801e+00	3.874885776558635975e+00	2.380289251283142615e+00	-1.706379935227910138e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.161320292388540842e+00	6.585227704663751958e+00	1.795138809295218962e+00	-3.766250451876334560e-01	4.048333409905747970e+00	5.436013445114288523e+00	5.238204166325389544e+00	-7.202241035418886383e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.669449406802268498e+00	7.168402127200941720e+00	4.089335762087522141e+00	-2.188166247705241041e+00	8.377161874270187880e+00	4.732511407569651496e+00	6.153772899785968420e+00	3.435316556356403872e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.333437015886444366e+00	1.369677395034657685e+00	7.780435325419201575e+00	-5.663879945137497707e+00	5.310147490101397416e+00	3.320926244438212827e+00	1.385505115592057024e+00	4.146707543982991950e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.569465963437257194e+00	9.321001401976953815e+00	5.921385442145321143e+00	-1.039047435232514749e+00	1.001459124263164568e+01	1.934235218361619602e+00	9.392317347040735953e+00	-1.122611223824796980e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.649256024558886757e+00	1.309422544028903124e+00	5.771090683444024094e+00	-1.048981481755546730e+00	5.869014102420380574e+00	2.999520219830175805e+00	7.867743715522260040e+00	-9.350220717002022752e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.247563104979113824e+00	5.746972426492216179e+00	3.251245630013098964e+00	-5.493304487596247787e-01	3.504472427793312583e+00	5.716293065994581646e+00	6.140518816779442446e+00	-9.705349306085240357e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.189556412162176890e+00	7.191370847443708136e+00	9.876621611205548490e+00	-1.253684863050759102e+00	2.591236047195121461e+00	7.420196389732304887e+00	8.662471092273060336e+00	-1.622853673605083884e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.001921189865367801e+01	8.894081382356743504e+00	4.905651421985545824e+00	-4.902509228778174633e-01	4.256644341919543884e+00	8.932445849235900681e+00	1.664500502703226026e+00	-5.919195000172852872e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.608028206458139486e+00	7.033861377533155768e+00	1.647304588252244351e+00	-2.880839604016940392e-01	4.745533438800479509e+00	4.117464047051130116e+00	4.724675910813007640e+00	-6.091171990769229438e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.769567942206030864e+00	8.299839091437807070e+00	6.336263770954523977e+00	-1.750349483053588839e+00	1.511384672118660344e+00	4.814589739379778521e+00	6.821395042543970000e+00	-4.899127568927224985e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.155211359243288882e+00	4.243239036210141535e+00	2.080297628861303760e+00	-3.120773470218036749e-01	4.175751615215676615e+00	7.220966976995406128e+00	8.217519490813076644e+00	-1.497369702535487477e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.753404212670457429e+00	8.171849964222220208e+00	3.707389180333017897e+00	-1.163122687151433743e+00	5.366933029990508253e+00	1.571656695790064173e+00	7.952745935005350653e+00	-5.435663258581556789e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.951882221997307099e+00	2.255663162274988753e+00	5.013950727508998284e+00	-1.027424466008887816e+00	7.318975269475576084e+00	1.360771299330526762e+00	3.916614487618670370e+00	-3.354343299145962476e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.852341018067726219e+00	9.058251404871061396e+00	8.741188295360245775e+00	-5.199447375435841678e+00	6.984859311404022719e+00	4.353304141140675654e+00	9.950742185165509568e+00	1.029332649463351501e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.990523404549139785e-01	5.494031680567862175e+00	5.404910691134049650e+00	-4.394562661365307044e+00	7.390205247141333977e+00	6.125767201028042841e+00	1.962378432023381913e+00	6.838824243451098539e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.496424908116303243e+00	8.277450025472962380e+00	7.346398601414778184e+00	-7.027078147733892832e-01	9.644429236184396403e-01	1.191236201763632785e+01	9.033561253808255032e+00	-2.254594623864499567e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.619612693685711591e+00	5.088292854637562534e+00	9.765632376669906023e+00	-1.105574442157476023e+00	2.954800905663499400e+00	8.201479556696986251e+00	9.588051731122561705e+00	-2.138016073032079305e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.775949183075592686e+00	6.917083081837451353e+00	2.535116575714404519e+00	-3.695030698517173251e-01	7.432388816830239442e+00	3.628718998166706289e+00	2.516252601456466564e+00	-4.887151651993458756e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.067495665570810104e+00	5.666017645023798011e+00	3.059801720486149623e+00	-7.980712657056898696e-01	5.519532499307758577e+00	2.512966903485400749e+00	7.333613223703136619e+00	-6.709687365252898417e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.717371159703345196e+00	7.302929550387843527e+00	4.236930336764950233e+00	-1.827924796199977830e+00	1.343527130544718950e+00	3.863473509142545836e+00	8.929491602911695525e-01	8.913137601415719313e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.448913694999045099e+00	1.430092454103769173e+00	4.930805318711173335e+00	-1.852547876448596309e+00	7.991789905950843043e+00	3.107830610030915874e+00	4.674693472579799725e+00	-1.401353397039211757e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.631337092747583206e+00	1.361365029037644891e+00	4.378479076499559142e+00	-1.408203496655711096e+00	8.251921850709356576e+00	2.705167501267116137e+00	5.725030782508764737e+00	-3.307622189730466999e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.158092211198244570e+00	3.068779549338217727e+00	8.837111456632840145e+00	-1.509243159839680493e+00	6.108735357055021353e+00	3.499763290143773187e+00	6.043061452519717491e+00	-8.663289898756275420e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.810662921971090356e+00	2.120200217622285610e+00	7.460349908886890979e+00	-9.728485240581884463e-01	1.192276096806328400e+00	8.402739739211794401e+00	9.719692469081641306e+00	-1.738484564255315945e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.656566420396924144e+00	8.642214412585854433e+00	6.180287690319791416e+00	-1.027662246318644446e+00	8.044739944665669995e+00	2.433000870127079995e+00	6.931490878795272259e+00	-9.963561417100288509e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.610911065970390244e+00	3.156359413989671125e+00	3.747612168214490058e+00	-9.352017883126982900e-01	6.114495009953884619e+00	1.909484735787504661e+00	5.157958579337365457e+00	-3.105599572577195033e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.110206499907134159e+00	1.024130610355246063e+01	8.220895257654996513e+00	-8.424049436497587084e-01	7.619239007957263610e+00	4.827463673745210571e+00	8.430467082757990838e+00	-1.848546177236795529e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.398170798463848286e+00	4.242199688737966490e+00	9.357654264481768180e+00	-1.203519463178320370e+00	7.800849168038915593e+00	3.066785870359312938e+00	9.134649968477679849e+00	-1.572444818390171974e+02
