G	c	dx1dt	d2x1dt2	dx2dt	Fc	m1	Fg	d1	d2	W
1.000000000000000000e+00	1.000000000000000000e+00	4.830459632378111934e+00	6.213437157359448015e+00	3.184076424114660853e+00	6.617580918215067776e+00	8.110055049445399789e+00	8.292126317724472173e+00	8.883878560392359347e+00	-2.251246128046073736e+01	-3.564561522909172275e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.735243861768737350e+00	3.426414329906164458e+00	5.614657510867924195e+00	6.877613418315998040e+00	9.781557315961977750e+00	9.373008821484820174e+00	3.895955327263459722e+00	-7.972496917373548264e+00	-1.250470518914472073e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.221037409718732647e+00	7.651324740186645990e+00	1.818988828285107662e+00	3.247050846297025117e+00	7.052103142336672903e+00	3.773537832009467241e+00	3.654277309341433799e+00	7.639619699679287557e+00	1.487534083289498099e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.555407191156813695e+00	9.259702749394996601e+00	4.459904382962571745e+00	1.129866779820779321e+00	9.585299754815437723e+00	7.554928983206503634e-01	1.866174520148752514e+00	6.560788582621873388e+01	2.134275463457882438e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.031527712736716396e+00	7.760283010685015803e+00	5.524516440741759737e+00	7.651425268980113437e+00	2.402200727823637472e+00	1.313132233742388877e+01	3.509021314676853187e+00	-8.861112470843979239e+00	-3.365602859437647254e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.537530400189790925e+00	1.170483418940831077e+00	6.835187174343381855e+00	5.841793658008665346e+00	5.294458531854520977e+00	3.118770098614451314e+01	8.244247622730181746e+00	-2.212296874987010398e+01	-1.342194147835999729e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.601341306260149366e+00	5.642364149439878851e+00	9.670669998989795957e+00	8.286613835447155907e+00	6.548896313152523518e+00	1.103195027976115661e+01	5.189703107014584482e+00	-1.315632629571193846e+01	-7.946773161160851195e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.406861938134812640e+00	2.092774350785338022e+00	6.174869927767526967e+00	8.937088965772916893e+00	6.017887635897088749e+00	2.708159870868822949e+01	2.920315375787959855e+00	-8.065952587828189024e+00	-2.477745059754975898e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.292011298828306565e+00	3.366558885059495410e+00	7.525620734709331572e+00	8.814354234688018153e+00	4.848056927442239150e+00	2.122831669035970137e+01	2.758319038126581635e+00	-5.628582968283292409e+00	-2.308844517574035038e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.797268457526502772e+00	1.012935997228771079e+01	5.353661443296498845e+00	5.515455914265133153e+00	4.139052414965534332e+00	6.896409040851802175e+00	3.921443163439540580e+00	-7.646704826447478176e+00	-4.155108400697141491e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.294651933546358435e+00	2.215498364551665045e+00	6.550913354673855160e+00	4.274632001894424604e+00	2.069773491596635484e+00	2.161356824568047585e+01	9.214674372308282457e+00	-2.780300770116862097e+01	-5.966650219069402183e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.928535311519363304e+00	5.581777084218571439e+00	1.993758210117092755e+00	8.190231884030229281e+00	4.392836983704571097e+00	1.168095707273586115e+01	4.286446405962303530e+00	-1.005846316293423826e+01	-4.641071349177321004e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.208823034244623784e+00	6.633550820618535404e+00	3.489970890821642246e+00	5.409808500456514402e+00	2.693027160974882595e+00	7.311790254765267782e+00	9.996061565749224442e+00	-2.723953250852097696e+01	6.400173311442900470e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.489836403870098636e+00	7.083388606039911828e+00	3.959358130433056733e+00	2.666373230916344372e+00	7.568306533789971979e+00	1.939897620878610951e+00	5.281257456907848535e+00	-5.251759415864071023e+00	-1.104036097573690256e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.150853444861858144e+00	6.124483149570554730e+00	5.373225856995743399e+00	8.695239162925648913e+00	2.689136705858580445e+00	1.740352394877498909e+01	2.513641303437047281e+00	-8.651017803776896997e+00	-5.408435766467428962e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.467772787638964571e+00	1.432216498587620457e+00	1.303005738691399129e+00	9.114975401972735369e+00	1.422351175708985282e+00	-1.579747499838829450e+00	8.769293695686917189e+00	-2.812356308759658674e+01	7.789402439890470708e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.209934450314974264e+00	3.845210007612096081e+00	2.071822385309212144e+00	5.623458570490648789e+00	6.180786122466463084e+00	6.112080489221676238e+00	5.342098967827122458e+00	-1.055866500524662577e+01	-3.941854398064291054e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.315725795422664879e+00	5.701843114643386556e+00	3.081141989925647806e+00	2.090561891140316764e+00	5.918437620881289440e+00	1.813103972404038311e+00	7.288261267507258445e+00	-1.704919131762821038e+01	-1.324503046676822837e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.507254661660098805e+00	1.848296184697618916e+00	1.001212403738041523e+01	4.650900141104497898e+00	8.750422860350091980e+00	6.040476079132372611e+00	9.642228574538457053e+00	-2.193438343516439204e+01	-8.578459049370383838e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.551162566058466474e+00	4.076460718521485838e+00	3.605584207306889333e+00	8.371669637100472627e+00	6.484404911384815229e+00	1.274042919173078658e+01	1.098938771762615785e+00	-1.614636307084998945e+00	-4.167416840959078428e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.433292288771132128e+00	1.487113330513601062e+00	5.324023391918966119e+00	9.304363204319555436e+00	4.063514280296210757e+00	-1.309757602629042950e+01	1.977822517658270440e+00	-6.255227378229965218e+00	5.699230588492099514e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.736297673595637470e+00	1.518040918775353409e+00	2.503619362873721776e+00	3.098031481772103746e+00	8.301407856390705220e+00	4.136229389275261070e+00	7.344601771398815870e+00	-7.425646397645476959e+00	-7.432954836384608299e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.646594064075615149e+00	4.942995218767038956e+00	6.711217636062179359e+00	1.954288688541651720e+00	6.158488736627544924e+00	1.472567040276848704e+00	2.984330036776798867e+00	-6.379887026119740234e+00	-9.306103494024556610e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.403934947087262852e+00	2.368625743433295128e+00	3.433840226250510774e+00	8.832118156627526417e+00	1.956546216722729215e+00	-6.213623809515484098e+00	2.328645087357925636e+00	-8.537442790825947370e+00	-2.562687386530974054e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.277992943903562661e+00	5.847298148802696716e+00	2.825810413587430237e+00	4.861402480074742627e+00	5.972806179447252006e+00	5.222914677635237091e+00	1.290179173473663621e+00	6.473016137335859455e+00	4.983097004257023066e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.883888680126443838e+00	7.677499336801833607e+00	5.621342685123364546e+00	5.968686746154296507e+00	9.136654565712211351e+00	6.395534015673156603e+00	1.140239574536455081e+00	2.558138139612225359e+00	3.471830146475746659e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.810558779037535260e+00	8.252039020510371969e+00	1.133086587716878979e+00	9.888779172588982647e+00	4.813223721866624061e+00	1.280374448025104073e+01	7.903564593940206606e+00	-2.264481471502522680e+01	-1.478977971279017201e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.812296363091228102e+00	2.600258718254880197e+00	1.072566678750524582e+00	1.973133075127264213e+00	3.922794287689843173e+00	2.019432765491109283e+00	2.104907396086558968e+00	3.218552814168652798e+00	-1.342622631248640008e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.630255654055347669e+00	2.814583682649709484e+00	2.959672306487468596e+00	7.037068491461960562e+00	2.267244887727360325e+00	-3.619541669521247229e+01	4.804645551458748720e+00	-1.608383066375655446e+01	6.189084437054795274e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.970534724283369066e+00	2.078707295301616576e+00	1.187370506879889653e+00	1.914880193772992012e+00	2.348426681076255740e+00	2.350603788613702783e+00	6.213174791283224252e+00	-1.748864409456530566e+01	-4.981384925872901492e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.158866720870127764e+00	6.234987859443855918e+00	1.537476446925376772e+00	4.273816923999256723e+00	4.967846316931894712e+00	5.623044738106955265e+00	5.179886915216673771e+00	-8.176236127784362040e+00	6.826079480217739359e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.674064599351335003e+00	7.212065029271681027e+00	3.740933408864617782e+00	8.639877054862754591e+00	6.733390262362465961e+00	1.020489283896331933e+01	1.528206592109764284e+00	-2.251203566914238952e+00	-1.667987959613755322e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.204953770109163935e+00	1.361908397769425294e+00	8.421630857596900555e+00	5.089550757432023786e+00	2.016287502117456665e+00	-3.794906552702931979e+00	8.210050907098050743e+00	-2.391446934041481853e+01	3.473163051847320548e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.885568731423306943e+00	8.825209931369355942e+00	6.064006364544879624e+00	1.000876324297546027e+01	9.644959362615121989e+00	1.107939606795079612e+01	1.228893999666213599e+00	1.117654285878308063e+00	6.218623473692305481e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.533997907692764784e+00	1.491404456718778748e+00	5.430687999579847158e+00	6.329560011624415949e+00	7.502429792429730071e+00	1.268216296671974774e+01	8.105191756599630537e+00	-2.024707433988204031e+01	-6.775435778506973428e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.202323495941265641e+00	5.915610212754449648e+00	3.253302361680475929e+00	4.590904271664834724e+00	6.204765097624870052e+00	4.252798211303389309e+00	8.732296333789999920e+00	-1.744006986154012395e+01	-1.285220585691386752e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.914663166818412421e+00	7.052347196683017572e+00	8.911018856464806959e+00	2.664610571122036475e+00	8.395408843442774938e+00	3.261535621862887702e+00	4.904591838019628725e+00	5.181179154021201327e+00	2.299933214247317537e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.738241343624459034e+00	8.914004092712492167e+00	4.378992202546582391e+00	3.937139488343302851e+00	2.108001513696620144e+00	5.964353566582709654e+00	5.512582875620524625e+00	-1.402580001915402441e+01	-2.028248339085264806e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.403881732827835016e+00	7.428858514975957839e+00	2.029010820234118384e+00	5.079627749030267481e+00	5.226495805266821115e+00	4.883215560866137395e+00	4.990311142509835207e+00	-9.809229692838899339e+00	-1.233148214326349912e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.791388354709925856e+00	7.884185017455497935e+00	6.399801275514685805e+00	1.733916068769564500e+00	7.012210027841543791e+00	1.359711314190421128e+00	4.603841102418124720e+00	2.178827823081534554e+00	3.280692856658296108e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.076664067632824739e+00	4.310834657025351291e+00	2.135112615759335419e+00	4.377830251430756547e+00	8.302447863662152372e+00	5.246127677679816692e+00	9.246523005268429074e+00	-1.271674934344376595e+01	-3.579763215188890957e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.541289451567015245e+00	8.566481577653210167e+00	3.940513978365999037e+00	5.146915363056320025e+00	7.917535072807469376e+00	5.624181481445434727e+00	8.992227033883214204e+00	-2.223959815457661904e+01	-1.864327757600944491e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.232083359584578375e+00	1.640440993015590543e+00	5.743087413638765071e+00	7.831725657812666164e+00	3.624746021605129709e+00	-3.080297209978164830e+01	4.474682972755807953e+00	-1.304559971105637217e+01	1.081624823636702004e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.425611099037239260e+00	8.998112958481558010e+00	8.770890452263135018e+00	7.617348461143999216e+00	9.895002200484146471e+00	6.686952650375024731e+00	6.593722141231070921e+00	-1.748920364968872931e+01	-8.812033352621924109e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.501724435919578049e+00	6.130347359894374293e+00	5.101817443231920990e+00	7.198845134867486451e+00	2.061435620490383869e+00	1.799790357240721406e+01	9.129088781750501980e+00	-2.830684308240340741e+01	-2.313363959948248283e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.830990999449300105e+00	8.299863914114641972e+00	7.246075633989772946e+00	1.049051635265255022e+00	8.178239418433872032e+00	7.688236822607877885e-01	9.360427045786609668e+00	4.969494502150909199e+01	3.298737843272047776e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.386405398949920098e+00	4.533767407418513251e+00	1.044168711123759863e+01	2.864075718980742202e+00	9.312460974827535765e+00	3.315089062039790591e+00	5.859914009791738820e+00	1.012602650910642588e+01	1.563247159007386422e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.969686822422071160e+00	6.927644455373286547e+00	2.677557953919900147e+00	7.153522262947019428e+00	2.675530763677868684e+00	1.118901243264864576e+01	5.110660744165548053e+00	-1.417065626193792838e+01	-2.138755539330161604e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.712030868978152931e+00	5.511409536823163258e+00	3.606907097905528659e+00	5.686768040051819462e+00	7.096937723720304625e+00	6.169186128084413134e+00	3.693694733868139846e+00	-5.549651555266784442e+00	-8.325515827896195376e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.272907866731969762e+00	7.475867818579767565e+00	4.513345129074419759e+00	1.486557165681272830e+00	1.126835888887504966e+00	1.019035058785999093e+00	8.900743562479544124e+00	-2.587400995724187780e+01	2.497279929677524435e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.684957232624745060e+00	2.140187891385436636e+00	4.880355602601075482e+00	8.447978475639205342e+00	4.652166728107467009e+00	-3.762263235990778298e+02	2.352444485995289547e+00	-7.267603834247015726e+00	2.222780159991731637e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.948046039000574048e+00	1.505901604120733595e+00	4.786667090126433877e+00	8.637190871591720054e+00	4.979470900841749703e+00	9.178378129353787074e+01	6.078081903825003351e+00	-1.843872490451308011e+01	-2.351696634869610492e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.091257737380733950e+00	3.224411695923824706e+00	9.157486982628341821e+00	5.780204786122450145e+00	6.122389700403847002e+00	8.951721867958450929e+00	3.160631597403710469e+00	-6.079468063505992781e+00	-1.814082596050846163e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.409547266239141727e+00	2.577670041614151142e+00	7.548030761222298324e+00	1.372285863910698733e+00	9.106202653411921588e+00	1.727109358464251176e+00	3.493880277926270761e+00	2.916792772358329700e+01	3.638526522579972777e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.790062635196474794e+00	8.986614671687458866e+00	6.528634738651714287e+00	8.296341064774352958e+00	6.641958498959772861e+00	9.363548440825564256e+00	4.944211590583064364e+00	-8.179567613262070935e+00	-6.971417120958977698e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.491577275746470033e+00	2.717243872913494229e+00	3.697119989667092099e+00	6.286669163044959596e+00	5.113028717544686685e+00	1.036388319945898218e+01	1.061078328064208165e+01	-2.873249177304418467e+01	6.950611188377253669e-03
1.000000000000000000e+00	1.000000000000000000e+00	9.886047660358682876e+00	9.766014798340068026e+00	8.084123882949400652e+00	7.665215713011440890e+00	7.995879064380329027e+00	9.493188222899945572e+00	1.561121349575121720e+00	4.415628709822628117e+00	2.399380739745955538e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.318428975946337900e+00	4.042118237173998985e+00	9.468530258950664802e+00	7.680174553751990096e+00	9.682657104447240926e+00	9.698091288279714561e+00	6.012351053778060006e+00	-1.144226865307017782e+01	-1.665736468512798041e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.877650538760121890e+00	2.714727639658752967e+00	8.611517764011633602e+00	8.296217463826446092e+00	1.524466293586864030e+00	-5.682012235773369113e+00	1.532067927732735146e+00	-6.900874981744656189e+00	-1.116899798890951034e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.302053297712323143e+00	8.187735895130774821e+00	1.005399777991064170e+00	5.487153383365130921e+00	9.743440746239008021e+00	5.318004837674502383e+00	2.654883364495042031e+00	4.176963891992550693e+00	4.467595285826689633e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.765950167065775567e+00	7.648086907026335979e+00	6.810516308793426177e+00	1.988283698340342243e+00	1.612835946891550964e+00	3.421326472343733549e+00	4.682614917180718095e+00	-1.165185294114106718e+01	-3.222369506166650854e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.044293682853705718e+00	5.156686898010733877e+00	1.382082773851387891e+00	6.984218536690077528e+00	8.216673356874265366e+00	8.509245769442689067e+00	5.764878624581277755e+00	-1.310045150350502574e+01	-2.508502210147175226e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.725284010730141038e+00	6.270892076448568275e+00	3.025928570499855308e+00	6.296128116895856941e+00	3.221200897808052410e+00	9.775740972380338789e+00	3.409691079448875950e+00	-8.363857546605563797e+00	-1.790797063993597504e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.535078468984361066e+00	7.801981195722687445e+00	1.469840793429308068e+00	7.852188818058804642e+00	1.838631421700219537e+00	1.505291868887038831e+01	3.898340543392106561e+00	-1.005285180766333397e+01	-2.893029210155957376e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.572743209687143207e+00	3.193164369815049586e+00	6.151876820308898708e+00	2.002801780066458370e+00	4.510538291167965674e+00	2.393754993624895633e+00	1.352554106159810310e+00	-3.295306486695085191e+00	-1.625277703804085050e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.111422225677214826e+00	9.786114948699697891e+00	6.879403705856990570e+00	2.779252004164879608e+00	6.433517650197401849e+00	2.732244470335527531e+00	3.631061195319394752e+00	-6.221659856403984001e+00	-1.187738581805298033e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.471492232540985601e+00	1.023617883592741151e+01	2.363244001599592803e+00	9.154300753193519213e+00	4.873035109704325407e+00	1.129293076309021515e+01	9.299040115055580813e+00	-2.799631016473566447e+01	-6.895007270403363808e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.290079941185979795e+00	6.243214076492839659e+00	4.338571523301568256e+00	7.725293503867717959e+00	1.303054299458198839e+00	3.236823827510183094e+01	9.341004871749897021e+00	-2.836573214898195161e+01	-1.302729151384750761e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.685174622675088330e+00	2.605826107350053267e+00	4.901417566374969503e+00	9.469957698519831268e+00	5.594005408199885565e+00	1.857219497852948109e+01	4.265484017566406827e+00	-7.952357488178801503e+00	-1.358101854550277210e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.216606983519151974e+00	7.447966707425834443e+00	4.768167678739879456e+00	7.457469764479981222e+00	8.961746051996733797e+00	8.434279454096415662e+00	6.475375717194603808e+00	-1.042062026240239447e+01	-7.080167923667111118e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.410159461016480265e+00	1.546836255329239629e+00	2.314228168586277778e+00	6.184634715954835826e+00	4.015793033695748804e+00	4.799351937214132846e+01	9.245046564400302813e+00	-2.764234593710236609e+01	-2.177905078944575301e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.907787883358172731e+00	1.719941559758882521e+00	4.667962885737427570e+00	6.797864557748649617e+00	2.963195568459208395e+00	-7.834234953033943682e+00	8.992048528929359463e-01	-3.924022099840335898e+00	5.262020024803371498e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.107579607413184952e+00	2.898625737355087217e+00	7.878665368669971691e+00	9.195063603615963643e+00	4.970027117949954665e+00	1.946463482910741405e+01	8.731782101731274892e+00	-2.332247234717061346e+01	-3.535590366376379023e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.329907710328828152e+00	4.854266807901148617e+00	1.573971933527271938e+00	6.268403969877332393e+00	1.450484707852035093e+00	3.807363439656384685e+01	9.375241805096420578e+00	-2.838662173852114989e+01	-2.349741154344664462e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.893443280468580792e+00	8.666573252940766636e+00	1.530383339282817223e+00	7.271664157411991347e+00	8.373296618538850211e+00	7.604232722121347265e+00	1.510402561255291154e+00	-2.208265395855069979e+00	-1.105577503374972537e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.016661533141928864e+00	7.660624489469988418e+00	4.323995606415958370e+00	2.190189361178482841e+00	8.335560619389198678e+00	2.231434161120582793e+00	2.644080730467532003e+00	9.569990252392514662e+00	4.940426178301978055e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.205148871391593879e+00	7.622602056229061951e+00	9.385997299856239096e+00	4.887711048572708883e+00	5.895494653681589980e+00	5.246342148124298888e+00	9.772277296698126392e+00	-2.473239929199184317e+01	-2.900752699986259397e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.516656889727735269e+00	4.693031639002138711e+00	7.037997504863974463e+00	7.931824527104836875e+00	4.157594157960831538e+00	1.119036863900199918e+01	5.689027823526976668e+00	-1.456081107796015495e+01	-5.201231446308189454e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.392558174778048219e+00	4.508509258396562025e+00	7.390010203687795709e+00	3.051195544904661716e+00	8.475551737710993905e+00	3.806829801235299460e+00	1.155262394515682578e+00	1.074883996528117081e+01	9.240520394814611294e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.408500091409254251e+00	4.760325375590115371e+00	4.508849981663281881e+00	3.005171364948081791e+00	6.486132360035266942e+00	3.356623955772863432e+00	3.439976463283284769e+00	-7.585913888890215340e+00	-5.805152269429416201e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.528004631138676572e+00	9.773583111259155132e+00	6.191075946532034635e+00	3.559545852027442780e+00	8.368574461938608877e+00	3.929677352231576659e+00	5.105364013310443205e+00	-6.248802706218302916e+00	-1.419310862039849219e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.039427466438165304e+00	8.853974898762287937e-01	1.225365517140863947e+00	2.613405794145032157e+00	6.647830199015741570e+00	5.041339222058285330e+00	7.362071295036508367e+00	-1.221185551522716750e+01	1.025164824821884757e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.111111136125646937e+00	8.203162541887007109e+00	6.413482961361625989e+00	2.832771460952524745e+00	8.195939298689875585e+00	2.434172105597886659e+00	7.459721251859545710e+00	-8.371308207060229378e+00	-9.425489938499749698e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.972386621882398217e+00	6.274639088855690439e+00	9.343934032260280631e+00	5.067124139803041771e+00	6.793747389060164288e+00	4.891352801485739477e+00	1.010314738243442179e+01	-2.007828254559241898e+01	-6.378928673185070508e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.963734628252765013e+00	5.129997934458790709e+00	6.554158186660699492e+00	8.839851340435494365e+00	4.594827994856137465e+00	1.596129211961282479e+01	3.592417063223098506e+00	-8.802630974436816302e+00	-9.152821225247675940e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.344452346090615258e+00	7.544842264642808161e+00	8.967916938895989176e+00	5.719467672331419728e+00	9.810154521922450854e+00	6.505446672631972405e+00	5.714559038149630510e+00	-1.448693812517353230e+01	-8.229900805698749267e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.840747639289197046e+00	5.360296827831118271e+00	7.433638185697346579e+00	2.897766772924255996e+00	5.645931736350671137e+00	3.240758883359850628e+00	5.732463521806524298e+00	-1.455617046720076679e+01	-4.757306613101070170e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.717928590494262053e+00	8.637019346489230642e+00	2.660401517358549572e+00	1.348538211673303122e+00	6.535639183293481480e+00	1.488128939688004193e+00	4.623951983318498549e+00	1.048994147062164295e+01	1.730030426003599242e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.432776632864101396e+00	9.288504510216675669e+00	8.873246624297062013e+00	7.203757441790219040e+00	3.248730269229061829e+00	9.823986835717935406e+00	2.125976724641423399e+00	-7.328499938446793038e+00	-9.364759363694219019e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.003456716056735587e+00	5.262288671713170274e+00	1.866223099809072528e+00	4.872053784714200475e+00	6.279294576297859365e+00	5.166933196710145282e+00	9.622467695915743136e+00	-2.101296789762101369e+01	1.364215448379425544e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.290773393892004961e+00	2.874808390505481981e+00	5.520873319450745775e+00	8.572573625188974589e+00	6.001447052878678967e+00	1.430675144837975665e+01	8.697658848383387209e+00	-2.154986422825917458e+01	-3.237553112229339281e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.434620351959660312e+00	6.309595400811867982e+00	2.418474749300010718e+00	6.864819075858139108e+00	2.923578269323385381e+00	1.193735984960052932e+01	5.114408222876043908e+00	-1.443278530794506231e+01	-2.064509674773062908e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.895501669624903407e+00	8.941360160194101070e+00	1.264325080585920302e+00	8.278580567718215377e+00	1.704093786126511967e+00	1.951284246880075202e+01	6.259158147771310965e+00	-1.841577931633376153e+01	5.235261254616430104e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.780113796881569677e+00	2.481374977013059979e+00	4.813486220279937555e+00	3.262034972146047096e+00	6.721371112836144412e+00	4.164295390990560009e+00	3.699479107378690124e+00	9.380497099812670214e-01	4.914325259645777777e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.369992565983267241e+00	6.292387662053661401e+00	3.518615930410414538e+00	7.532672941087208862e+00	8.104300747658417237e+00	8.706795664463603757e+00	5.584317874470598575e+00	-1.286916522721344514e+01	-2.251977986335736759e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.856685289014581741e+00	6.789650941443968080e+00	5.412969324306151186e+00	3.677882594039748820e+00	5.617713682693533883e+00	3.821697721004184256e+00	7.149447581708023414e+00	-1.266843051248269170e+01	-2.185336629704988987e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.481958288433714799e+00	7.710660588831620643e+00	6.268515880872012502e+00	9.484341775502759475e+00	3.639897338366931745e+00	1.601153956559213754e+01	5.407807090260082106e+00	-1.617838798883331819e+01	-2.539618007302462566e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.411931668151862773e+00	2.590299582503970299e+00	1.887821927356489571e+00	6.789813481944621643e+00	7.035984869352450488e+00	1.172664903494348998e+01	9.880508043732795898e+00	-2.773663564682015092e+01	-1.163142210744637417e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.741733480879787521e+00	7.444867335723258428e+00	1.866191706232336323e+00	3.650263076869668666e+00	8.887371673472268530e-01	5.606016628825338799e+00	6.278535457807458364e+00	-1.664996783390049018e+01	-9.262638802522288328e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.019096585812601319e+00	8.692229651811159030e+00	5.874303539488084702e+00	3.059652721269737530e+00	4.899607040951437398e+00	3.283832312830624822e+00	4.272039627195927558e+00	-8.088248798436830089e-01	-6.731523912147928002e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.989131624612045179e+00	2.550899267084849154e+00	4.167116706287764316e+00	2.616404126618345316e+00	2.342523260274401053e+00	4.674923704644965206e+00	7.752264316869638350e+00	-2.213857089950859702e+01	-2.153584534027344954e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.308521073850296368e+00	2.752257784880850711e+00	7.491869399761330151e+00	7.228111716611369530e+00	2.876715499232058271e+00	5.529311964877972230e+01	2.823593677421896153e+00	-7.293672768934956530e+00	-3.096448219105282362e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.241712378280762863e+00	9.406876176481754115e+00	6.843005252522691428e+00	3.256060599274282374e+00	2.697766394673375867e+00	2.393718886915558564e+00	4.483036095823287326e+00	-1.264638729400649453e+01	-1.334382369954100644e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.583471706925422717e+00	2.790279593096965272e+00	8.905944762735249043e+00	6.607401776052293840e+00	4.779665125715393259e+00	1.372563710252038049e+01	3.847506103249731968e+00	-1.173243794800484352e+01	-1.229844630490739199e+01
