G	c	dx1dt	d2x1dt2	dx2dt	Fc	m1	Fg	d1	d2	W
1.000000000000000000e+00	1.000000000000000000e+00	6.106092602476969944e+00	1.554296617932473756e+00	7.858779783748087944e+00	4.200893412018174011e+00	6.252702009675241257e+00	7.121347784434052919e+00	4.177456625752426156e+00	-7.699040521860025521e+00	-1.656555860847106132e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.815710940177086563e+00	3.700950640044904816e+00	8.103352472309044430e+00	8.517318068357960570e+00	7.139167830578553975e+00	1.234513972796769998e+01	9.337279470572088513e+00	-2.487165249826038149e+01	-5.057263017379328929e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.194186609371756802e+00	7.249670588264159221e+00	6.954470095722330214e+00	8.140285831105064318e+00	7.307054158354246987e+00	9.545589192680866475e+00	3.512816926212328550e+00	-7.940398994260955412e+00	-1.110260420904400291e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.836770335593349790e+00	1.604047713814955367e+00	3.418898563807993174e+00	3.817855050069492773e+00	7.834576571365998277e+00	5.289551437894147057e+00	3.891622962235076422e+00	-9.411458971889826941e+00	-6.170856914621228206e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.166012736031282415e+00	6.285205820587321135e+00	9.230355916826528784e+00	9.282880830477157730e+00	8.820702526835685120e+00	1.095308926198836019e+01	7.294755334350487175e+00	-1.466394594338398605e+01	-9.879182421153224425e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.220031853237713904e+00	4.110958256552232015e+00	7.101847250133278777e+00	9.590645700128677120e+00	5.432820814212656835e+00	1.660857150137282190e+01	7.943328192679379285e+00	-2.058467667315962402e+01	-4.571087758870831408e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.666151380958109662e+00	6.572432534035326235e+00	6.016638463593937836e+00	3.932095045674457445e+00	7.562121975216809844e+00	4.169587444698738210e+00	9.405595828244472045e+00	-1.625756632994712447e+01	-4.805060977287499036e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.943022667799132464e+00	1.441027735968030132e+00	1.945759388307512605e+00	4.148019582004238259e+00	6.569249116068714756e+00	7.510022733731760880e+00	2.806761321201441284e+00	-5.116732813718384953e+00	-7.022262362280724091e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.029325781509816906e+00	8.877434102983180253e+00	5.028029296855201835e+00	5.529531437402649630e+00	2.630265643583644675e+00	7.213786013481507275e+00	8.094834172235211511e+00	-2.312297830478602023e+01	-1.332508639340133527e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.605145393642520624e+00	9.669057588313517471e+00	5.134922727125137421e+00	9.441738246044181437e+00	1.345383612671661178e+00	4.462638856627467732e+01	7.674866287252553043e+00	-2.264808825532392689e+01	-1.740657965787845374e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.071445386371848940e+00	9.724842059730198329e+00	8.747455396506735426e+00	8.926483069956601568e+00	3.534798127512424504e+00	1.188871575594464858e+01	1.647789638574247206e+00	-1.930347206452233122e+00	-3.101015731384429230e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.993695438374734508e+00	7.882384136421713983e+00	5.854914020878324799e+00	1.941884301605547147e+00	4.924464136148438698e+00	1.969165722576373456e+00	4.448676694309493307e+00	8.662710022051065550e+00	5.287454318036683532e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.921964345509177718e+00	2.096507127013923721e+00	4.421312462412616995e+00	4.572294808946002043e+00	6.548853995524019922e+00	6.657106124397981439e+00	3.500817917390262046e+00	-2.662547506356256033e+00	-2.280992242971777983e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.737519908837387383e+00	7.819616777292679011e+00	9.768891652997748309e+00	5.917527319727916790e+00	8.699084665968605634e+00	6.504054816804318406e+00	3.711616751380061086e+00	-2.578799907446605921e+00	-6.076687115261981376e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.741267345375307141e+00	1.329304610970777789e+00	2.034493464736599311e+00	5.605698224797483142e+00	2.767159995070651579e+00	-8.681568121456191278e+00	9.877881405072026055e+00	-2.996705787857311165e+01	5.916651637298135924e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.465907285486534040e+00	1.260538943672353529e+00	4.839660688503080621e+00	2.721653559478399487e+00	2.156398157845466290e+00	-3.678613791954657586e+01	6.852395412165993349e+00	-2.051284475853385558e+01	1.017188281545812067e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.065414667284624528e+00	3.883930913051220291e+00	1.439004409353180414e+00	8.669802909373229838e+00	9.623848801956588872e+00	1.136012422839652025e+01	7.391078354044375409e+00	-1.461816113538133344e+01	-1.554640202248148251e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.401718241018273581e+00	5.409256342216982816e+00	7.589603177829681080e+00	7.068690543435423912e+00	2.053434644636185968e+00	2.131409789857352521e+01	9.707360297000661831e+00	-2.880103420664765324e+01	-2.583659357682933866e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.040310270205885512e+00	7.933549283953577280e+00	9.284834012202930253e+00	8.675630947978694607e+00	5.337015737056741038e+00	1.078027441843220480e+01	4.523192459636121043e+00	-1.250937597902553122e+01	-7.268874773715661597e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.978642079711786517e+00	7.108041990430157497e+00	3.480167848665295605e+00	8.707889940411805085e+00	6.327141318636829936e+00	1.093959591935107234e+01	8.206833271961381016e+00	-2.364850006484383371e+01	-1.660094888314844308e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.984764419948263026e+00	5.008993599615123138e+00	8.657688069995636226e+00	7.717603987489954243e+00	5.892259899413589075e+00	1.055715567006305022e+01	4.924652824996824663e+00	-1.068370585032540276e+01	-9.715465332666507692e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.078686067834046858e+00	3.447065047994603670e+00	3.606298148004563053e+00	4.942496062419124314e+00	1.819220413796156954e+00	2.557149393237673962e+01	8.787842475822280619e+00	-2.636538778084479517e+01	-1.782976944157512067e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.398622632015737555e+00	9.980392899027700437e+00	9.255941614940009998e+00	6.486875420679512949e+00	1.465687511907612928e+00	1.136730442274791919e+01	2.652798086201467953e+00	-7.490984395787031680e+00	-4.574390608941325098e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.778734046248676037e+00	4.793997998077772493e+00	7.765099007915062579e+00	2.400984426663443916e+00	1.922583980612463828e+00	3.268036001066049856e+00	9.581846261561192790e+00	-2.511032040607514304e+01	-1.320396979952348060e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.198744758624141760e+00	4.991462961232606688e+00	8.330599941261047192e+00	7.070561421858668538e+00	6.343631246565422543e+00	9.015769028967902443e+00	2.985392738812669311e+00	-4.048447327979257437e+00	-2.546449691446060370e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.820749864065486001e+00	2.470317876282834835e+00	1.192366158977403945e+00	2.671505290485556294e+00	5.984062321291511388e+00	3.184020335132038415e+00	4.031491174658767385e+00	1.009871158887913012e+00	1.347162542692677611e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.037313412355980180e+00	8.248700637713366035e+00	9.643532907018158795e+00	7.262559970582893598e+00	3.041187064368805260e+00	1.020667316604180996e+01	7.787804312339997814e+00	-2.246346232793068864e+01	-3.205258035629291236e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.587446509610963119e+00	7.247713106816155104e+00	7.604092761881221740e+00	3.006231900723884465e+00	6.753570273511817490e+00	3.215510028320336389e+00	4.529374063282383567e+00	1.767552844330306128e+00	5.001226462778488724e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.172866322796904726e+00	2.968479441632432714e+00	3.767353117704199672e+00	2.039320963388486341e+00	8.357134235695887980e+00	2.239415134470142288e+00	6.486597759894222825e+00	-7.723040025936914077e+00	-6.660266969681427618e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.076675897393346126e+00	1.783380377796313754e+00	8.413059300213232561e+00	2.457704161233787321e+00	1.336243698995413842e+00	-6.306717711915241864e+01	5.026670144675501994e+00	-1.513086541172562427e+01	2.930282401565151673e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.749206223295920459e+00	7.115686153374111811e+00	3.636327394259780466e+00	1.020795032166137206e+00	5.498684559813388439e+00	1.061431229725232850e+00	7.693835028019610611e+00	1.758673412985010742e+01	1.488055155217717695e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.812604700600571661e+00	6.994522511010814014e+00	8.869112076417902557e+00	7.540678903894916019e+00	7.265941366519740541e+00	8.748734050087890068e+00	2.984515944502754703e+00	-3.364479719631702892e+00	-3.172623940749058136e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.661840983138722194e+00	3.459118081014319834e+00	2.014261370223284775e+00	7.583549855300872444e+00	3.295409159617688211e+00	2.301340039094045764e+01	1.543267035803067344e+00	-3.352097027797851680e+00	-8.705318906839396575e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.014889692819453515e+00	9.596741802622936746e+00	7.285934267199901448e+00	5.629627995988318645e+00	3.752534473308959839e+00	6.625930722772547909e+00	3.678836742118695824e+00	-7.267712512282095361e+00	-6.833682537222339981e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.213799010693952241e+00	2.317541212937773931e+00	5.931416282859038880e+00	2.548495797852683875e+00	6.550785350244405336e+00	2.956167661301857930e+00	5.236904532910052090e+00	-2.052633676292747289e+00	-3.199834056412930394e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.811933873964569175e+00	4.919000848706871487e+00	1.897372376574969932e+00	1.799421359868377701e+00	9.061809925361439255e+00	1.816414030707702132e+00	2.513962494122244262e+00	1.614909210267117423e+00	1.620503181571482187e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.323145313898026920e+00	9.507847158570760016e+00	3.211788789640952491e+00	1.203237875073152718e+00	8.311767431262062189e+00	1.156595703828096289e+00	4.140424740760903610e+00	1.750174591601549068e+01	2.020684864236737432e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.309464970324536459e+00	4.774402326278913478e+00	1.083612217779704956e+00	2.597734605747654246e+00	6.324236729188623229e+00	2.738980008961291457e+00	4.537557543696506102e+00	-6.041580927474714535e+00	-1.748888770616208843e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.240540404028756871e+00	6.718819964276127266e+00	5.264967817032149000e+00	9.044215132119854061e+00	7.458853655493467016e+00	1.091850033115157359e+01	1.373037244479398122e+00	-2.184138972823472802e+00	-3.104796450676528963e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.841167345867011917e+00	4.542854968175298325e+00	3.761734519285558243e+00	3.066293407788092562e+00	4.326828147357822729e+00	3.874201080043051526e+00	6.345621821904146032e+00	-7.781848842443643832e+00	-3.900557157411590481e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.540033589429079974e+00	3.483644538451494910e+00	6.348289756112730053e+00	4.233517263550202081e+00	6.684858230221806252e+00	5.022444047840551207e+00	8.989579272719906200e+00	-2.080459710485343194e+01	-4.020430889036173738e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.992298112895312556e+00	9.890787692222875904e+00	3.596899012201789425e+00	1.861927965340568036e+00	5.262540690472820692e+00	2.010625250152515697e+00	2.359280329659590336e+00	1.601718899299659427e+01	1.813846870984127335e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.699739029815466651e+00	4.676931795590590468e+00	3.731373394454947867e+00	3.025720487564625749e+00	2.674726776900756331e+00	3.821690911996991069e+00	6.343667049536130698e+00	-1.456431002974627020e+01	-1.433968903222025748e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.175895902641956425e+00	9.062873992306649029e+00	7.601864054006534310e+00	5.580249766426769398e+00	7.249318534430692296e+00	6.177925517996505356e+00	6.824868520569057573e+00	-1.137608774374454335e+01	-8.141556340503090183e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.528125594897848494e+00	3.067482197404701072e+00	1.441679301530391699e+00	6.444501513920299018e+00	6.046052692585879740e+00	9.835322575301397308e+00	4.734043711565236734e+00	-1.091842059621932925e+01	-2.013996355451337816e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.201807574722909777e+00	2.923423496216292605e+00	9.101359643806388178e+00	3.188477807656358021e+00	4.247430393618089717e+00	4.393758350349814989e+00	7.349152008698521144e+00	-1.580062398900665599e+01	-4.695105983353452750e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.423251843239611070e+00	1.269055683427681158e+00	8.737665316317793085e+00	1.477899991468228036e+00	9.147627519940980889e+00	1.804192954895779799e+00	4.748273272002382583e+00	1.462026225293025128e+01	9.621612474863075803e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.811091048016353344e+00	6.866001272581917725e+00	6.988550679275377320e+00	4.500411151697370826e+00	1.120156816000942968e+00	1.019258404965464848e+01	5.576972887480725838e+00	-1.631254100073400792e+01	-1.757690915080887928e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.541915944127308258e+00	4.466833282715524156e+00	6.400133885055065974e+00	3.163726782468447851e+00	3.831746341048374305e+00	3.826753044212625188e+00	1.074867068435834350e+00	4.351709685839635355e+00	1.025603710739613206e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.473742680085241119e+00	8.796560951402076611e+00	9.002329626322316258e+00	2.937336358472170783e+00	1.446346591116028923e+00	3.767668476351181628e+00	7.297013917869046296e+00	-2.019702498755593467e+01	-1.431800448247272373e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.164147414035019867e+00	5.294788034824752465e+00	2.723187638680535816e+00	9.668275742429710107e+00	7.840927970159257576e+00	1.248899513712489906e+01	6.934059965306434314e+00	-1.999675489387494665e+01	-2.118781499261245482e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.795483130584652365e+00	9.738108785370705789e+00	1.824487340481097064e+00	6.494430129670676344e+00	7.325264894219419176e+00	7.329598561058871198e+00	1.405143321648476329e+00	2.607029878599834039e+00	6.880657301173303431e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.633876011835329045e+00	2.655108730792059557e+00	3.096617688790090472e+00	6.001647666491842337e+00	3.929559445271207707e+00	1.394762440240077517e+01	4.293152083340666003e+00	-1.222325438380254958e+01	-3.772941839870290970e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.472140584707450017e+00	8.889595145277937149e+00	8.167329704911644228e+00	4.759506565275706258e+00	7.104199492914041514e+00	5.141242525684448950e+00	9.762945568192870738e+00	-1.639716200663149337e+01	-5.528122446359384767e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.550547902598539807e+00	7.973173785973887817e+00	1.463810586461358643e+00	4.806553175542898515e+00	4.644602385349302587e+00	5.568077217767902987e+00	4.731453831561353240e+00	-6.493551661974837685e+00	-1.511666734419839342e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.247933704494752050e+00	7.996990927767891222e+00	6.248938322982810156e+00	5.797136678375966135e+00	7.798192383943116646e+00	6.588304786877089647e+00	5.459108455954911676e+00	-5.438837591660559134e+00	-1.450220448596032341e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.313523812545375868e+00	8.584456594181959943e+00	9.962349382971572354e+00	7.294495470948435312e+00	5.094742220541698785e+00	8.661020137652380768e+00	9.225529081036162538e+00	-2.496795683683432898e+01	-3.706983944352410631e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.186764197753690242e+00	7.795811153636705626e+00	8.744803004229709131e+00	7.380111428395816908e+00	4.820442227671913216e+00	9.143645214453538728e+00	7.414608518037069551e+00	-2.188540302371619362e+01	-3.601262767199688408e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.372893211589515161e+00	6.656310450155875635e+00	5.695279542162871245e+00	2.540965083661432811e+00	9.347881225839703490e+00	2.758419848850192757e+00	6.181957353950177314e+00	1.449548609966486268e+01	5.699139185935215401e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.836593500348798536e+00	2.119749478868069748e+00	1.478501109665217417e+00	5.476258705478743494e+00	3.322797860485005472e+00	2.428851025007476849e+01	8.219398931747729620e+00	-2.380186796145364170e+01	-1.496065993687510698e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.712423881289671712e+00	1.322534119958416410e+00	8.544882593213179334e+00	4.716050153187508975e+00	2.142355115474787741e+00	-6.234351289082582070e+00	8.797289447288516584e+00	-2.969388834393267729e+01	1.052146681615738322e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.743754254215891919e+00	9.221197724101687143e+00	6.280210738160954875e+00	8.837746036290967666e+00	6.307422240392031476e+00	1.045795928252488594e+01	5.164802182720173995e+00	-9.272723479417505743e+00	-7.370692389447898840e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.646254960214754703e+00	6.532105916421048875e+00	2.011383187397251415e+00	6.695919516457441212e+00	9.794257142468950406e+00	7.463097667003839142e+00	5.304097413931425642e+00	-4.408464345795231942e+00	-7.316698567391013874e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.671833069975964037e+00	8.089186267113865014e+00	1.911385402412051793e+00	5.655673200932219480e+00	4.415835692224934661e+00	6.828048264307144066e+00	4.433141360077278215e+00	-1.109715366838926442e+01	-1.422853204531337568e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.462066028665677031e+00	5.490813969273498074e+00	9.166954339515990924e+00	1.980677150982122159e+00	1.526579004062845968e+00	2.644720166913937742e+00	9.704530375858228197e+00	-2.660691964905988627e+01	-7.909580644346284606e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.683339716264461217e+00	1.963761353714915225e+00	6.984498866975736853e+00	6.404985521146247862e+00	4.113368246934140160e+00	2.857384667647268373e+01	7.281361311616830534e+00	-2.061131962816846652e+01	-8.750727860480752796e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.816870972886606150e+00	2.127218083662806514e+00	8.512131078916153726e+00	2.063002181133502866e+00	5.615090215096440573e+00	2.377057691960890562e+00	1.698580897809722545e+00	3.361090523399789642e+00	2.572012785933065260e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.531406414556918172e+00	7.233691387437026776e+00	8.863814507308317658e+00	4.044921447681606885e+00	2.517512932380172153e+00	5.243471992578942142e+00	8.706034891148698662e+00	-2.507025073422462569e+01	-1.570617067379919352e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.071170178995888733e+00	4.930408812229164717e+00	6.078464124793230283e+00	2.320016518264175431e+00	6.925343965239727950e+00	2.493730317087244241e+00	5.287693854484117217e+00	1.148245158067179750e+00	6.870354451728944412e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.374679257011539590e+00	2.852084028191794740e+00	5.672174875804157246e+00	7.242606687123639198e+00	9.940733757958550854e+00	9.822037397618727184e+00	1.730515742135164015e+00	4.748241996579423585e+00	2.422473664791049686e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.192316658213222524e+00	5.406703010691223277e+00	4.863746302885364692e+00	2.785855347291689821e+00	5.076078682287676003e+00	3.078956602224090844e+00	5.924811414389804298e+00	-6.242243522464808514e+00	-6.390974618178778321e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.060652964511595187e+00	1.653043612358067849e+00	3.783847994400258319e+00	4.605066152437723659e+00	4.243879788184384161e+00	1.443995479969614237e+01	4.822115806299591689e+00	-1.259934410597870347e+01	-6.285167605792298495e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.811228566753416480e+00	6.288555988955706333e+00	4.946533949701721333e+00	9.129926712925740873e+00	4.662133408338247520e+00	1.336639333675690722e+01	8.874033078974052913e+00	-2.608792775207151493e+01	-1.814628726879414788e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.567285775770169920e+00	3.432751198379612401e+00	7.990564287003147470e+00	2.770736507042140584e+00	2.012911375206146047e+00	4.823354937043760948e+00	2.884714731128571241e+00	-5.693063473457066870e+00	-7.024552512418321015e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.834395179976828771e+00	8.191415792248367467e+00	6.397446461603427004e+00	5.588256166659594903e+00	8.966640607352589498e+00	5.948446260886147918e+00	8.487693810342586076e+00	-1.053488851180448371e+01	-9.017521134027012053e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.244633123505682004e+00	3.776349939764361618e+00	9.016623271811912588e+00	4.741212392625681282e+00	4.662142427587443905e+00	6.476544026159247736e+00	6.071459053764578506e+00	-1.648671729505682393e+01	-5.387042517247165208e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.698430597484970050e+00	5.046375981051988369e+00	5.016393578059583191e+00	1.170633599072347542e+00	4.539119418982357601e+00	1.221762892103902542e+00	1.512769637633336384e+00	1.621674788697212577e+01	2.423350791413557914e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.918908525749722926e+00	1.173409495584853746e+00	6.529533819605550349e+00	8.191842659878640021e+00	6.894546040100686390e+00	-1.320214618378217892e+02	9.822172525317466096e+00	-2.956191594171473369e+01	3.634033636944505474e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.646049916704602545e+00	1.725022164401682323e+00	6.666153124373178862e+00	1.736723700984057261e+00	5.021073240342240673e+00	2.021279729905955058e+00	5.634294381319201683e+00	2.174146182278215100e+00	2.990871261300468831e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.283475052278579831e+00	4.483257641515726810e+00	6.361424077223522211e+00	5.308964672700431819e+00	6.771499198421499166e+00	6.369812734558721878e+00	3.711899022204305343e+00	-3.002807733321145811e+00	-2.588016003857112679e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.328155796302951330e+00	5.310894201747951016e+00	7.354912346462361583e+00	6.062070574484663688e+00	1.609197297087850309e+00	2.254194989192525966e+01	5.135789857219154264e+00	-1.539218215811914625e+01	-4.114801448903561365e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.223283746626207424e+00	6.392206073091792895e+00	3.185453504625056276e+00	6.637442314369233820e+00	8.341040285134415200e+00	7.626756046066704542e+00	8.739827661864552510e+00	-2.127747070521886741e+01	-2.384768283898423658e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.630915573589469147e+00	3.623146511214509591e+00	5.613444516975806486e+00	7.207544304356581222e+00	9.421975433382803189e+00	9.072815876220573728e+00	3.759671763409718981e+00	-7.449710116593773357e+00	-1.356444735873560070e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.405238639790946209e+00	7.258413804232831446e+00	1.887647794248540789e+00	3.353061007575985020e+00	6.876546301902282110e+00	3.485279727197770239e+00	2.682708401752678107e+00	7.900523305424265175e+00	2.943722140808932686e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.334822956728945798e+00	8.793776947814679446e+00	4.435064358408064678e+00	1.087388737146567363e+00	9.558936666207445754e+00	1.059402600236306169e+00	2.193438255991137620e+00	6.548147137319058686e+01	1.007596300256033750e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.937911362368977208e+00	7.977090037364301445e+00	5.407934793656065331e+00	7.463024355450799341e+00	2.403718702394772588e+00	1.259298340057297949e+01	3.598985966269530934e+00	-9.333107633936030822e+00	-3.165632140698487085e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.192267789730051319e+00	1.309485828706587363e+00	6.970427606261971221e+00	5.733229496779704171e+00	5.281815000739565669e+00	3.076656810227156313e+01	7.984543047723059672e+00	-2.242978631246796439e+01	-1.292621123974417152e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.597482935246690161e+00	5.393357612247009492e+00	9.528053593046177383e+00	8.552832537197961216e+00	6.322516069678980166e+00	1.140285161462222163e+01	5.134963726177435461e+00	-1.247513596971218419e+01	-9.930872649690643428e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.441547887582103726e+00	1.918633962456289144e+00	6.450297158228857519e+00	8.405881904633767832e+00	6.182118129189310807e+00	2.736903643224230720e+01	3.132843492523808226e+00	-7.973184071337971801e+00	-2.450880036024865660e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.140840353272054131e+00	3.108140516147529731e+00	7.674231115955605809e+00	8.554970075648967054e+00	4.589711545050480623e+00	2.080290003383083430e+01	2.482961777040784135e+00	-5.697661783850240802e+00	-2.259797150767883167e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.952612796135339224e+00	9.852974805748223375e+00	5.562494239755060299e+00	5.421393936588239093e+00	4.117284223339654048e+00	6.212653218209790218e+00	4.113444457265810428e+00	-7.314271767050245288e+00	-5.445546266459115436e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.289447791252633202e+00	2.264098542292892091e+00	6.790611207866749766e+00	3.979823194854279489e+00	2.190501024087120996e+00	2.198793631881292399e+01	9.503370641511644124e+00	-2.764671208049917794e+01	-4.480264214397295497e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.266011454157643712e+00	5.576498378342941820e+00	1.680591523053739600e+00	8.116735029815357549e+00	4.614132945147893849e+00	1.205054875107076917e+01	4.111823886365399083e+00	-9.218701662462436275e+00	-1.443697026913825177e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.942753472712286822e+00	6.614851132578697168e+00	3.220984009653003355e+00	5.060744927902444346e+00	2.554019988724626877e+00	7.341620594257634025e+00	9.860955171121567275e+00	-2.675981657095781330e+01	-8.718141865574301486e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.984939410868175713e+00	7.386023089126104502e+00	4.225067764060329800e+00	2.631981380486571709e+00	7.580163492262471436e+00	2.695368961525181017e+00	5.309669449399204488e+00	-5.000997325547330341e+00	-9.888474970043803935e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.361778081982258470e+00	6.082454560803754795e+00	5.321804365148092408e+00	8.707534441516981971e+00	2.869211638944728637e+00	1.728064338562396074e+01	2.641166423998460022e+00	-7.009819716445396587e+00	-6.489499649317104435e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.842387117264265850e+00	1.140578639193076116e+00	1.418672721118595881e+00	9.005374727981399374e+00	1.504685546785765382e+00	-2.002147626212432030e+00	9.016337442438130623e+00	-2.835522433704562673e+01	2.520918271516203388e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.254481606421778750e+00	3.899872689634714007e+00	2.196781931900764651e+00	5.134940975636316018e+00	5.934718407165391341e+00	6.696236852687861507e+00	5.069723574413604439e+00	-9.901615131671359649e+00	-2.565100204425308394e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.347877547768195239e+00	5.648356242781839676e+00	3.446109069751352116e+00	1.707742979146216644e+00	6.256762332543916116e+00	1.673008521499165902e+00	7.303824500817876597e+00	-1.735489876640129481e+01	-2.481242204477121849e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.167849891941992624e+00	1.735727959378343899e+00	9.782638680895265892e+00	4.499754405120900635e+00	8.846414249482725367e+00	6.208548415361396344e+00	9.800808033892442594e+00	-2.206599254240451202e+01	-8.446034463120257740e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.876586246632167665e+00	4.143932603033547046e+00	4.037030930556852582e+00	8.240162753368631243e+00	6.122810421850249263e+00	1.219350729757498897e+01	1.551479697050871298e+00	-1.237657788567765316e+00	-4.044185599564180222e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.561602598940897924e+00	1.336885806115074127e+00	5.339355427528365006e+00	9.163162479732394061e+00	4.107466355415312798e+00	-1.294440054307947641e+01	1.991675459393673631e+00	-6.830930354010263272e+00	6.719698200052035553e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.267995463747792151e+00	1.714693547742820678e+00	2.901557612484960025e+00	2.833923334704274044e+00	8.342351863746104712e+00	3.559340149518462670e+00	7.495356744427179585e+00	-8.048612853706698544e+00	-5.257727801615517116e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.226442952243949058e+00	4.645269210543841787e+00	6.542527461627321905e+00	1.628759122871145548e+00	5.834766277955821145e+00	1.689944430913068674e+00	3.544596300498518815e+00	-6.196679746657725474e+00	-1.012146567814451892e+01
