G	c	dx1dt	d2x1dt2	m2	m1	Fg	Fc	d2	d1	W	p
1.000000000000000000e+00	1.000000000000000000e+00	4.112970694762110746e+00	7.841106044021378452e+00	1.798114087824825624e+00	5.902236093949864149e+00	4.247133870912511711e+00	1.345621437110532881e+01	4.475689966344393866e+00	-1.466864659448314789e-01	2.271446242020814132e+00	-6.110284392772233453e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.285829412820745254e+00	5.766800387461431754e+00	9.126267462264863184e+00	2.348372638858636563e+00	1.225611823655736510e+00	2.567484367861538885e-01	1.005956810807670188e+01	-9.492880063357944653e-01	1.040827926414817739e+01	-1.021127320982645159e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.025255228024992249e+00	2.343700991240529774e+00	7.000740308244011167e+00	6.441434885165208790e+00	4.269007004454969056e+00	3.830335995101617375e+00	7.105371736773449243e+00	-2.290311789531256359e+00	2.187708726628839173e+01	-9.087032854698277262e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.170253136994113596e+00	2.470212500609987316e+00	8.001267417764980294e+00	2.655815042401826531e+00	5.783961646490472397e+00	1.217174970368340325e+00	1.971784409471258437e+00	1.451754274958050495e+01	-1.092692697815517420e+02	-1.358313769839330831e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.004662803745057342e+00	7.695000814663212729e+00	8.830435317252057104e+00	4.107492242809825278e+00	2.193255717220114587e+00	9.622981995491814988e-01	8.201424569229267547e+00	-6.618396404627162610e-01	3.624380775617193517e+00	-4.353231667095516855e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.058313613237277018e+00	4.895347229635359732e+00	6.619416745289389503e+00	2.438985886684662763e+00	6.864042956651146277e+00	2.672980050513379169e+00	5.645166373897818168e+00	-7.453535303457855532e-01	1.274474841591778684e+01	-4.190766625115470845e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.211989493494776582e+00	2.522955767811803973e+00	5.610445169866125070e+00	6.860978445064625397e+00	9.991814577891505067e+00	1.315087975230791528e+01	1.371811865673204123e+00	-2.657917843455252171e+00	3.695952577061136424e+01	-6.378471066873103723e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.826281410412315509e+00	5.395698477199300847e+00	4.586711277637111728e+00	2.690055572831743014e+00	4.571409634447990200e+00	3.580425596827292001e+00	5.983190350496518484e+00	-4.804202118725121595e-01	7.248891641239218586e+00	-2.330043334116362175e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.039975141963955352e+00	1.420257979047111263e+00	3.989645535611753946e+00	4.667395426109289147e+00	3.812062445175889547e+00	4.842878732356154181e+00	4.865942092859229184e+00	-1.654102654116842652e+00	1.944127056914656038e+01	-9.827985277436402711e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.654431251409930415e+00	6.040475544848445288e+00	4.727161686507908911e+00	9.038275175021786012e+00	4.956653715673553506e+00	9.194767744597607262e+00	8.957398788429957293e+00	-4.577794980944391856e-01	1.940270004738517295e+00	-1.171816127953235842e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.483705814543479384e+00	3.462901698192333733e+00	7.946570626467315712e+00	2.889647413590060943e+00	1.746231074227463154e+00	1.060364484012162656e+00	2.806660779033752995e+00	-2.029296404091391892e+00	1.497855009606532128e+01	-1.054499842311638247e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.644823976071949190e+00	8.091328955476562612e+00	6.067003839161680290e+00	5.349246218207908576e+00	9.292125302161000633e+00	7.297981984593405969e+00	8.097622374281952418e+00	-3.284677028445354696e-01	1.127356203437118154e+01	-2.965685327479769384e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.403140140549472115e+00	3.584024648607075481e+00	8.746515740459296140e+00	4.806452187497036732e+00	4.367010990375109536e+00	2.020116366082942427e+00	5.775189122337134329e+00	-1.535563927815473129e+00	7.757283534905421440e+00	-2.799226761608336744e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.501063648927739358e+00	5.028720753474035909e+00	5.194074997845488539e+00	1.195203040842855557e+00	4.664899728960277159e+00	8.251137743074604680e-01	1.764822999972844642e+00	-6.642786679033156894e-01	1.098601096181120518e+01	-1.793152479186789705e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.818559992281951310e+00	1.257287494891155655e+00	6.495795009016660515e+00	7.815316123338577725e+00	6.852429869565747289e+00	9.281926824786099317e+00	9.582741684629732859e+00	-4.213097986737476042e+00	6.266090167835515246e+01	-1.319025833785257618e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.928813471178301597e+00	1.918056883943946911e+00	6.467512056935340148e+00	1.795331337083677203e+00	4.931793041415384771e+00	1.016706031447134340e+00	5.585202287000558208e+00	-3.131107550819980823e+00	4.892416749876952053e+01	-4.773555966726426192e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.441922688107586836e+00	4.086576241058867964e+00	6.358276026786604973e+00	4.808140699356850511e+00	7.339560531626518447e+00	4.969903225750055498e+00	3.208598970865804922e+00	-8.468468754415556798e-01	1.340094130797048066e+01	-8.559710319129091971e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.326574186103348651e+00	5.235111766712771342e+00	7.156081332189903499e+00	6.095972144937880088e+00	1.211442147104463407e+00	1.194746812450419027e+00	5.460175997510910761e+00	-7.675931426712548911e-01	3.678627728029635779e+00	-3.598862907325529825e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.281661376703395305e+00	6.360869216711945384e+00	2.920518692887050793e+00	7.133728915397413495e+00	8.485501829394891615e+00	1.690486273231717362e+01	8.358773950179040568e+00	-2.243602138993249784e-01	5.539074748520745217e+00	-1.947260463630968275e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.645643108862993920e+00	3.296036057151426224e+00	5.932643615816781235e+00	7.381888438011412035e+00	9.615277048115466130e+00	1.173771378883717631e+01	3.995384980504540717e+00	-1.036841800958200777e+00	1.131113931637256798e+01	-9.280864011883828368e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.167573178114563959e+00	7.221539898167462113e+00	2.154162082163308511e+00	3.461963198544530496e+00	7.752497804397419756e+00	1.134848366659156760e+01	2.442576148255677815e+00	-1.661034866169758539e-01	7.825162447018905176e+00	-1.283902989881569034e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.290336796540216824e+00	8.782267701283245742e+00	4.454728886859053105e+00	8.469036143852455290e-01	9.297739586868139838e+00	2.400403639926110611e+00	2.439929923714749815e+00	-3.412326217282956042e-01	1.133509580578863840e+01	-4.290563959711421660e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.936480196868700432e+00	8.162976769102355590e+00	5.428852643988988369e+00	7.989822812624423065e+00	2.192405502082385382e+00	3.684166739306331095e+00	3.683530598609961793e+00	-3.626021804837858964e-01	2.868593457201301433e+00	-1.504203419936279262e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.185023548820099748e+00	1.378031535683955200e+00	6.867699793734751701e+00	6.193543985360250304e+00	5.518960019195817246e+00	4.752795916475967886e+00	7.867160586089370966e+00	-3.750610439816793651e+00	4.440086232785377263e+01	-1.335196413081325950e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.715677195728752658e+00	5.079519591371136400e+00	9.689234241173251050e+00	8.296725854857839977e+00	6.361719269602584603e+00	5.274706229587260431e+00	5.683641927353707324e+00	-1.157616480840344408e+00	9.318025551768304382e+00	-1.069945062854942286e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.287231152866112005e+00	2.504033430497825563e+00	6.185131122018453276e+00	8.263991686587219831e+00	6.109519108109845220e+00	8.027613680778731720e+00	3.028446884388868998e+00	-3.594469515566053541e+00	2.334841158939159911e+01	-3.639264266678195359e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.021233658449370196e+00	3.409033208204940824e+00	7.930467779246623827e+00	8.929531720328455435e+00	4.873931769676279835e+00	5.180595172047268271e+00	2.396416624365421022e+00	-2.433007976581340603e+00	1.617706644388128723e+01	-2.518843484079771766e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.650956907299544696e+00	1.003370664118181743e+01	5.654007907575315350e+00	5.852012944312063425e+00	3.970160460742006681e+00	3.804055684811388005e+00	4.243944537903390213e+00	-2.926663549679537901e-01	3.183888974791599047e+00	-8.163497915000840877e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.164768620080672612e+00	2.561961529083653488e+00	6.634311008405297194e+00	3.660344544555861557e+00	1.898520705335815295e+00	1.175210359406131611e+00	9.053216620392239733e+00	-1.787142475692021781e+00	1.261442340009973506e+01	-1.554359208689550620e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.510465096893510051e+00	5.558033325989836015e+00	1.503722934179567039e+00	7.852350659022849122e+00	4.723463503984898004e+00	2.178331925087305976e+01	3.394016089452177809e+00	-1.867801768282021935e-01	7.426456847471859746e+00	-4.524426703890657819e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.206525393986074945e+00	6.921196218149045620e+00	3.521745827786293415e+00	5.022728435282032500e+00	2.566156051419484108e+00	3.351392810605726247e+00	1.021076103190023154e+01	-3.436780850508815988e-01	3.150723281436010659e+00	-9.354341025821115707e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.750524376703063378e+00	7.338004105852260039e+00	4.215131190071813805e+00	2.063332416251750789e+00	7.524088134603446498e+00	4.585148536175736034e+00	5.137668896271024188e+00	-2.446720099394571746e-01	5.938341726020249567e+00	-3.653188739211157809e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.498640367917558613e+00	6.037324219683303461e+00	5.059487993231212677e+00	8.699921110116800804e+00	2.781351239895137439e+00	3.586134377289528885e+00	2.849648990291491657e+00	-5.774830843902652999e-01	2.759628968976166163e+00	-1.198489286216836813e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.740139852092711159e+00	1.264631378105434134e+00	1.304665697793966128e+00	9.263982630250067629e+00	1.277915319333875699e+00	9.924412491785638224e+00	9.032923584969374531e+00	-7.124374322537135873e-01	2.739613448162152576e+00	-3.701332635338008714e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.019857459014662737e+00	4.376627897106985188e+00	2.472580881512629336e+00	4.807393696188956511e+00	6.168773479726108455e+00	1.320559479752818177e+01	4.823905550651802265e+00	-3.719396407060075460e-01	1.005173680558764282e+01	-1.284805797267419081e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.214164073924266951e-01	6.079992887154435977e+00	3.046683092208642307e+00	1.715701436058201246e+00	6.258993163995637765e+00	3.323455848665439305e+00	7.553625135483915010e+00	-3.536184911338664527e-01	2.000286759814613902e+00	-1.023262969313224744e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.453398373715772074e+00	1.955703666152051712e+00	9.645672013547800461e+00	4.332967647987429061e+00	8.637552023490577824e+00	4.305814760052870227e+00	9.740890867030563172e+00	-3.691631513486368643e+00	4.250165504987945297e+01	-4.795307679118633359e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.514719271383729193e+00	4.299341991486802961e+00	4.277692282066908547e+00	8.675721095266604621e+00	5.842716908886605331e+00	1.259432550572370246e+01	1.156053977999620175e+00	-7.038900264485982161e-01	1.019988812238609732e+01	5.972191732762317518e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.564809231251598654e+00	1.492437596953912538e+00	5.291927800105332480e+00	8.961741396668884363e+00	4.216129897875348753e+00	7.399061454021334860e+00	1.581870962274908088e+00	2.076835342591154898e+01	-1.259999648859697352e+01	-1.840521109110421216e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.061412907348200818e+00	1.981364602393475005e+00	2.840199356427508093e+00	3.242398672969545981e+00	8.088595680472620231e+00	8.708242478579176549e+00	7.008777369297263249e+00	-9.093097310835838165e-01	3.138060811404663042e+01	-4.201620066540559151e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.484457608087156544e+00	4.933561892593545828e+00	6.797058616060271063e+00	1.441050079960365604e+00	5.314363160941298680e+00	1.328323018251083676e+00	3.646978390520160040e+00	-9.103758328867888050e-01	9.146588309398426375e+00	-1.123220867661306812e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.245652930399417713e+00	2.128634084677532012e+00	3.772505610019432964e+00	9.104887287836071152e+00	1.385815439468532695e+00	4.162103373997531719e+00	2.402123708360963672e+00	-1.154858272083265636e+00	2.611494473905792368e+00	-4.321598336618780678e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.367017378103167147e+00	6.474496641937927066e+00	2.741440650018135194e+00	4.572838261005653493e+00	6.029035523056969659e+00	1.000515127455548381e+01	1.344732327172400543e+00	-2.551719058468966961e-01	9.357066532622180688e+00	-1.414283796333776433e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.214455522207908089e+00	7.300591481992846354e+00	5.613154272116108956e+00	5.838422587223305094e+00	9.116189262353465494e+00	9.628781867545475492e+00	1.146772290594458843e+00	-5.955905269971210059e-01	5.960016741953312547e+00	-1.407202233056620289e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.225424817041517400e+00	8.386341989813480780e+00	1.299341739338825130e+00	9.498620913382854525e+00	4.500485532501245167e+00	4.266014555629463700e+01	7.712092939387337864e+00	-5.612190292708034434e-02	1.611696469540971011e+00	-7.391100368746030824e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.703708630044429739e+00	3.185752165471108288e+00	1.328347446826400491e+00	1.686534390763612112e+00	3.562689590034726628e+00	4.573648283767862921e+00	1.792155721656038647e+00	-1.998480391299119197e-01	8.455693316740799048e+00	-9.218000243740986477e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.918231586539798528e+00	2.715144422478138253e+00	2.947310174519978787e+00	6.715622931703201459e+00	1.889280192982190965e+00	5.307509418643610921e+00	5.904505274835256223e+00	-6.810230045222620543e-01	7.839577650833413180e+00	-4.886243573623852754e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.802101666706015237e+00	2.195901859044737225e+00	1.315709238341400855e+00	1.480250623312782121e+00	2.124828687510919245e+00	2.358574272995563437e+00	6.439758430354400431e+00	-3.898734622269978134e-01	3.581192859163736308e+00	-2.157199220306176812e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.179868183585839780e+00	6.619552452439398493e+00	2.046134594140597951e+00	4.777840415160178544e+00	5.217341938713972560e+00	1.085908127449702398e+01	5.355336601096158944e+00	-1.710713779548549696e-01	5.272396986969111410e+00	-1.288956839179384062e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.465430009858674110e+00	7.775048563730668327e+00	4.427123304659960290e+00	8.382530244031697109e+00	6.643332451135295358e+00	1.320645446265381473e+01	1.563512537659236923e+00	-3.268064784572061177e-01	2.295744062608239044e+00	-2.033113057728556328e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.659567207077591533e+00	1.477785976223297881e+00	8.518007525441182892e+00	5.075463054398730023e+00	1.882942312446880928e+00	1.692177578033410512e+00	7.963414980847928426e+00	-5.285172415186146111e+00	1.974759838060926853e+01	-3.306287525289624085e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.699432208620238249e+00	9.460976381131862567e+00	6.339869777868328171e+00	9.868647700048152061e+00	9.589432059132310116e+00	1.498266780566611622e+01	1.144259252347135325e+00	-5.077571615283245077e-01	5.899277659527850659e+00	-2.067192147818869064e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.686024785863897257e+00	1.774013965136764792e+00	5.316207736804302364e+00	5.981195029270383934e+00	8.042610474813185917e+00	8.175392296703972050e+00	7.898680919293918912e+00	-2.537647041089153621e+00	3.625344098104984880e+01	-1.726536114045117287e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.356457357031996658e+00	6.591492225225332291e+00	3.565522694943451754e+00	3.823177428825877300e+00	5.974369732740034245e+00	6.672661873622309336e+00	9.545621323906894773e+00	-3.496790570146288135e-01	7.499858443103866179e+00	-2.934123351426794812e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.069458917069762371e+00	7.056399227024986232e+00	9.324413992350727654e+00	3.072281972146780671e+00	8.464915994912981745e+00	2.313762308051934724e+00	5.123190156826809449e+00	-7.002771967206368187e-01	1.339068572698259629e+01	-3.902473620054720982e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.592370074397031487e+00	8.615157622007947325e+00	4.964754372881055922e+00	4.328400961851140316e+00	1.416578969643026431e+00	1.937597471582274133e+00	5.598440064058668675e+00	-2.886211021400881815e-01	3.122039224706613325e+00	-3.805006787126585799e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.887023951829636559e+00	8.173720972993837819e+00	1.717888603389544411e+00	4.344611358761741648e+00	4.991174017080117764e+00	1.288534989085547799e+01	5.389302748515104824e+00	-3.933118950823977222e-02	3.463409394804038310e+00	-1.148333885655643627e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.755856459430607863e+00	8.334241243197734406e+00	6.899652374402807986e+00	1.403878853193860632e+00	6.771079667043450101e+00	1.693918813151465086e+00	4.723508248872701820e+00	-4.293442219175733210e-01	7.077702704902685937e+00	-7.100710679490757116e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.265053320229613476e+00	4.108143617475303877e+00	1.866985580492549701e+00	4.532030461238386820e+00	8.715721175960981171e+00	1.830996685537259694e+01	8.664420203352962702e+00	-2.118937307255767677e-01	1.717094672869231076e+01	-3.352145968407806720e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.274292953496020786e+00	8.301330577410571010e+00	3.971483782084270331e+00	5.187188063971114538e+00	7.998431733186873061e+00	1.012367809634041826e+01	9.180951222572177883e+00	-2.918355362950721399e-01	3.650981100533952528e+00	-2.949126471242328407e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.123629987794437568e+00	2.057169504152274619e+00	5.699628540119277886e+00	7.114650357433474070e+00	3.942724222322551597e+00	4.397852382960656392e+00	4.391427037174381098e+00	-2.704305662250344522e+00	1.426720033708281576e+01	-2.777280454102086349e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.610918228833844168e+00	9.779688673573113888e+00	9.300940703194706671e+00	6.332607753217274649e+00	9.525600439805613107e+00	7.354013081836986210e+00	6.300415307143147459e+00	-5.060471606226571994e-01	2.835862840863709433e+00	-2.744496415009593449e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.947897817792538344e-01	5.743304017356664737e+00	5.383451244455218720e+00	7.459522362513568261e+00	1.907557053651884882e+00	2.546630032376471675e+00	9.144852488563499193e+00	-5.219161973010991717e-01	6.830654607126336320e-01	-1.392761514737217965e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.591052874771541781e+00	8.328732913921873759e+00	6.612793335087834734e+00	8.507604858708959217e-01	8.580234879656096325e+00	1.345022705735722246e+00	9.976854565831375865e+00	-4.580833943259138286e-01	1.580302288151713519e+01	-2.443086863726528293e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.020129926651803132e+00	4.973307077963237788e+00	9.503507765774262595e+00	3.075681657001541058e+00	1.001574770764350930e+01	3.280835256837429270e+00	5.483461144111624108e+00	-1.148309150482451635e+00	2.483970462816829183e+01	-4.343896231286032616e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.748138197703692498e+00	6.996051360358938709e+00	2.265664074198025180e+00	6.745222945191157393e+00	2.629367215555717507e+00	7.815907133266208895e+00	4.806049484354118384e+00	-1.784157738301457019e-01	2.730712466396596039e+00	-7.078801948151553169e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.812239928183144499e+00	6.077642203855650571e+00	3.065418242746902333e+00	5.391953539421769470e+00	7.682714322446163813e+00	1.098057320244896218e+01	3.750264293923113890e+00	-3.635166594647012417e-01	6.773535775445966856e+00	-9.073441932033412982e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.522558647127961073e+00	8.035180776968378069e+00	4.312217864550331292e+00	9.453998032948589536e-01	6.386802995965400465e-01	3.325005766241486693e-01	9.788083180434970387e+00	-2.412445084315610611e-01	2.956959623695768258e+00	-1.653356190166999795e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.490173902624654101e+00	1.947938500994131017e+00	4.799861007534318880e+00	8.714642033472324911e+00	4.715441221221785995e+00	7.693767706275504992e+00	2.311221840271632910e+00	-3.544170677685742898e+00	1.006454897082952193e+01	-3.740492037634214562e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.337931217911741744e+00	2.243940794743861655e+00	4.022962059389715961e+00	8.212506931633759777e+00	5.507169322855229865e+00	9.571192712819609483e+00	6.526949338866670836e+00	-2.010335349670625771e+00	1.454171362308501436e+01	-7.657597683642676678e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.932246008599184606e+00	3.064057091933444887e+00	9.063663345624981105e+00	6.300443666812188148e+00	5.846220250919904160e+00	4.152923561036973688e+00	3.870925941995386310e+00	-2.402118798563491975e+00	1.894499524667445556e+01	-8.259694750627122772e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.550689563933460136e+00	2.203768166503587977e+00	7.104710451926649739e+00	1.604678910124641034e+00	9.406363857175753296e+00	1.209855181242510902e+00	3.488355539036382957e+00	-2.729472743338062557e+00	5.369017406475054344e+01	-4.334956485825603778e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.998125795794715387e+00	9.254761657445248701e+00	6.057249530472121890e+00	8.121222875115288176e+00	7.347608761886312401e+00	8.868763497323136846e+00	5.186292826789346222e+00	-3.688753522731685885e-01	6.303331605023430484e+00	-8.652515343091046418e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.433898061064299068e+00	3.007092656230729855e+00	3.562885312992726039e+00	6.278229103911676212e+00	5.948702930634123476e+00	8.363603790569660745e+00	1.042347456661062033e+01	-6.875854480363985388e-01	6.751812654874991715e+00	-1.917804812149183391e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.270332574569273731e+00	9.400058784149624813e+00	8.118923504883802877e+00	8.435412280022209330e+00	8.353024907364920537e+00	7.907756955233385732e+00	9.503857965620527981e-01	-5.883484681590670506e-01	9.813392037637598264e+00	-1.186644887875909493e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.516573111601830171e+00	3.944146753154436968e+00	9.725159908315998081e+00	7.746082644939980888e+00	9.361661163440574640e+00	7.481100285025672036e+00	5.924305858957658266e+00	-1.557732535453394629e+00	2.225972613289952307e+01	-1.533503645439488317e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.205548622322816676e+00	2.710174685533802030e+00	8.721124738416611066e+00	7.848761927067884336e+00	9.890233231666977209e-01	9.645552057783972622e-01	1.124502530843349835e+00	-1.804326650133808485e+01	3.986633113477318346e+01	-3.217239649689387915e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.496972555991773923e+00	7.927527580081979330e+00	9.134740457706922445e-01	5.121108167077052187e+00	1.010499803999842072e+01	5.560240280695438031e+01	2.301615217975047756e+00	-9.157706641575573403e-02	7.772892136216391634e+00	-6.518970750850454188e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.857662831994566055e+00	6.646134208393627674e+00	6.563032388854244559e+00	2.714480381203141057e+00	1.503693180350776260e+00	7.189522054947788954e-01	4.623818402858868026e+00	-6.095647813697896433e-01	4.447792033628847896e+00	-2.647154568022635956e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.152990535897430391e+00	5.426007788800073506e+00	1.345863645978004897e+00	7.169933478173034835e+00	8.498997485487850057e+00	4.050570665665676273e+01	5.370766297966667935e+00	-6.483747665476712052e-02	5.586832856587816032e+00	-1.306099362339047687e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.917010655426508503e+00	5.702163699260269780e+00	3.012513827720327164e+00	6.731577402978264679e+00	3.602996077091669136e+00	7.047718030220209151e+00	3.628284359730635789e+00	-2.788697932637601573e-01	3.283303885950411782e+00	-4.271619218968606191e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.756038102566174430e+00	7.649482644463216907e+00	1.179923116692928486e+00	8.083479831432494933e+00	2.239484107128648649e+00	1.118708116452357615e+01	3.366748740125788508e+00	-9.694504027155621817e-02	3.127736448434557115e+00	-2.506101144578871232e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.528490373401045321e-01	2.515408214799591313e+00	5.979850166464416361e+00	2.081855981947158263e+00	4.531627746751050623e+00	2.108290751662276641e+00	1.818290863998196283e+00	-2.523178798969532899e+00	1.460234249855907507e+01	-2.067169423545689710e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.750687127545781152e+00	9.992157637881749821e+00	6.812251647985719138e+00	2.657714649616771840e+00	6.698392583444270798e+00	2.704656701477633707e+00	3.762903613750152143e+00	-3.892587907099135380e-01	3.125439008709056665e+00	-4.083874289605539332e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.740287672235210081e+00	9.917644180968885337e+00	2.480953022474849945e+00	8.949788919231181694e+00	4.031441133798057130e+00	2.008266096673909828e+01	9.676425825262239044e+00	-1.353176220213073155e-01	7.415583544296828755e-01	-9.743001905595988887e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.252877457157791197e+00	6.827746429090065128e+00	4.263936731515143741e+00	7.950710915482936514e+00	1.330881022544386783e+00	2.653848621524869333e+00	9.538240212107959692e+00	-3.431627532074373321e-01	8.462349608850434635e-01	-7.488547170460281066e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.498488038095956654e+00	3.099970522100620407e+00	4.293996211677237440e+00	8.986580321184270304e+00	6.644930585461513495e+00	1.236210529619104292e+01	3.401569601358383821e+00	-1.207821106498871977e+00	2.115713527679841732e+01	-4.085364328908391407e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.770765616446165147e+00	6.740821899702412523e+00	4.159401007725785249e+00	7.503263534737103058e+00	9.456904893264479028e+00	1.689057832638852830e+01	5.915617324028504598e+00	-3.381577586562732884e-01	9.588890893014347938e+00	-1.632786318686584792e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.488112001280939900e+00	1.454772175581483973e+00	1.650139256592005221e+00	6.046794167554587318e+00	4.507206647385880061e+00	1.313918772874820817e+01	9.609617575410812407e+00	-7.277993942985567788e-01	1.515539344946219380e+01	-9.519234089947570254e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.779971314134664029e+00	1.184070813058758498e+00	4.786952865512176913e+00	7.198306208638118875e+00	2.791664247086950823e+00	4.187186777053701014e+00	7.273418653101147990e-01	2.388111312618524718e+00	9.480987501622704094e-01	-1.623977749567853568e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.540267876246353751e+00	3.517395889197986847e+00	7.747252828266934621e+00	8.801171070375071182e+00	5.415710826416548329e+00	5.931951927712751704e+00	8.753318509209357501e+00	-1.326869367546462675e+00	1.000651136104995587e+01	-8.055538948603706118e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.197437978385868185e+00	5.224386196647988534e+00	1.654498030857283419e+00	6.059846895675130796e+00	1.276325011059357140e+00	5.454172508983084811e+00	9.149421902726031064e+00	-1.487937599606311556e-01	1.109700292455638504e+00	-3.835382779961426181e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.371367007581345998e+00	9.410646489184090413e+00	1.710376369239146710e+00	6.863260754973053324e+00	8.075087002242529621e+00	3.285022929496516753e+01	1.403050590421990096e+00	-1.222855669853779026e-01	2.585453339117448124e+00	-4.195279677868037460e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.033123618848470038e+00	7.320386007841260145e+00	4.090042808719674738e+00	2.219107745011338118e+00	8.626752622082308974e+00	5.150149699368171241e+00	2.191947655254367966e+00	-3.524059044739413782e-01	7.771825624051682979e+00	-1.864439079450727732e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.498781509693824177e+00	7.296331664629959413e+00	9.073583847286364801e+00	4.803814684951244196e+00	6.416666844167856709e+00	2.977425380863427673e+00	9.956434362677951455e+00	-6.740319238864529439e-01	5.737468708951138474e+00	-3.203559451209325459e+01
