G	c	dx1dt	d2x1dt2	m2	m1	Fg	Fc	d2	d1	W	p
1.000000000000000000e+00	1.000000000000000000e+00	2.257198236622861121e+00	3.798061572104622474e+00	9.029226300696139518e+00	4.769615314149981522e+00	4.733325674203054945e+00	2.510554077232153070e+00	6.011997670268403482e+00	-1.483868547712578145e+00	8.448039853741223126e+00	-2.865065109730490889e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.664701856123782520e+00	5.097935250519496364e+00	4.988775413299190831e+00	1.175079148364565951e+00	4.486023273606987161e+00	1.055358610422329813e+00	1.492817143963245607e+00	-7.296338684583699719e-01	1.123435571378086273e+01	-1.740633429300606139e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.900208023867651974e+00	1.110997220919317963e+00	6.468052534820721178e+00	8.136593164063846473e+00	6.943570234184894829e+00	8.715360978280294546e+00	9.748392099369993957e+00	-4.181084419893328352e+00	6.251624681483706780e+01	-1.300639864218580044e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.683765591834793796e+00	1.645249383090432893e+00	6.678855921378265670e+00	1.616892317529297518e+00	4.986952979015821796e+00	1.202662413480142911e+00	5.620006850430140588e+00	-3.160462614027282680e+00	4.915322470954443190e+01	-4.693009042544215248e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.277515011524001487e+00	4.535045291079945251e+00	6.325246262957428200e+00	5.277243028899275323e+00	6.830370130520905469e+00	5.695878950827105491e+00	3.622232026787633785e+00	-8.645921595966612472e-01	1.305479505482403191e+01	-9.005482187866091337e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.317766766948218482e+00	5.312939056163226148e+00	7.325905794551930583e+00	6.057352440128489945e+00	1.557380605329365508e+00	1.287015727966300371e+00	5.223099140198365298e+00	-7.935723357707161751e-01	4.048745523156955350e+00	-4.421647047365376615e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.233126841667660401e+00	6.393987121889910696e+00	3.141236738414982632e+00	6.655659331848815086e+00	8.327679195668732604e+00	1.765554173830115303e+01	8.714256343688569828e+00	-2.512570661160355434e-01	5.745979742205832963e+00	-2.211876078953503821e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.639872582749571706e+00	3.621453243506666642e+00	5.601458265185423890e+00	7.194958212055225566e+00	9.470382403068565935e+00	1.213800260750819326e+01	3.746502815395575503e+00	-9.770899393848291314e-01	1.103531409028149390e+01	-9.065790853625793844e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.274531824332042262e+00	7.249596152476228461e+00	1.941969806414829636e+00	3.278518319640591816e+00	6.841604817971208341e+00	1.156795525639549282e+01	2.740181362286659983e+00	-1.406768279717098835e-01	7.962425498198316021e+00	-1.102224021723154834e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.289233999891271409e+00	8.738052983911927640e+00	4.459311407197200872e+00	1.093678101172707251e+00	9.580512676275420247e+00	2.344127370263051180e+00	2.165784301003643719e+00	-2.893302370646229082e-01	1.145812543646761839e+01	-4.227282240919583245e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.807617167420291437e+00	8.017467548468358629e+00	5.392909954955127816e+00	7.517910477819263804e+00	2.362044252107046827e+00	3.302447150990136304e+00	3.686684229343964780e+00	-3.697763734687750103e-01	3.123660718720257190e+00	-2.474512209860856071e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.212268432059417478e+00	1.361226650791317550e+00	6.874308286071665108e+00	5.823997652099960121e+00	5.290450631048197572e+00	4.482003429515880377e+00	8.019270315806418026e+00	-3.700236429704423013e+00	4.472389811580032415e+01	-1.242392708817092739e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.607756302067571141e+00	5.322775872248293183e+00	9.563657816665346090e+00	8.525609995917390549e+00	6.415157026910046412e+00	5.732418134694166056e+00	5.242077334161299618e+00	-1.081948238081795299e+00	9.170490826024476405e+00	-8.898111184676526619e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.516286638044333834e+00	1.935550527237634100e+00	6.413332899410912447e+00	8.400604570111051217e+00	6.240967862019048518e+00	8.163506214327563626e+00	3.043291656242714360e+00	-3.585481252836211663e+00	2.315300558174365975e+01	-2.756893490687238213e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.180682712398139600e+00	3.184747514991595363e+00	7.699780549487812209e+00	8.588242008723209864e+00	4.614818150705601418e+00	5.144977787074189735e+00	2.495358341900288046e+00	-2.349426075528454394e+00	1.609178577368696139e+01	-1.889561408183857427e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.848909377872911541e+00	9.875306477212866696e+00	5.564365984433830015e+00	5.371432693416513970e+00	4.049013271137303249e+00	3.910371495203874392e+00	3.994134126715328748e+00	-3.027980671952866243e-01	3.426533635904759123e+00	-6.799855225115888580e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.326352511472298268e+00	2.282133219118517964e+00	6.708545173218769975e+00	4.001096167925140001e+00	2.143277715801810146e+00	1.285020024132867755e+00	9.460453230755353715e+00	-1.739864468849753543e+00	1.270324963146805608e+01	-1.582091470437657854e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.166104207418237948e+00	5.492477532134595108e+00	1.638567664835240523e+00	8.126357109090614372e+00	4.518610146245367609e+00	2.244727887540877020e+01	4.086531060825101314e+00	-1.542720425558982700e-01	6.782983607589403441e+00	-4.381568384497767532e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.010095619854283200e+00	6.564512073846191953e+00	3.294343621787088505e+00	5.061032263202007719e+00	2.450216417683487524e+00	3.781274664092188154e+00	9.892383574167926241e+00	-2.575995089661347603e-01	3.706650720318011683e+00	-1.034548769680744940e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.040669994449235247e+00	7.328271821237463790e+00	4.260720135909210171e+00	2.650677421166721892e+00	7.610101643572395602e+00	4.735368455689510370e+00	5.362813016307744540e+00	-3.066705002984443929e-01	5.202691661525514988e+00	-3.601501547241100099e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.380661201959948237e+00	6.039502919089742683e+00	5.250733643939502926e+00	8.692723245098799012e+00	2.878313173682688575e+00	4.772902613183572562e+00	2.617641151778890229e+00	-5.219332940873168125e-01	2.714678740827729531e+00	-1.885829272451336358e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.843067637499752998e+00	1.083146030662218484e+00	1.413074003796642053e+00	8.950319089769182668e+00	1.521766377453421581e+00	9.680236567322998198e+00	9.020680621893529150e+00	-6.990149288567573116e-01	2.800902137090689248e+00	-3.103904098759567631e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.193129715349714459e+00	3.950271450677284246e+00	2.260023089540306618e+00	5.192820206193376364e+00	5.962032011968539713e+00	1.372126350092421454e+01	5.142241329106366443e+00	-3.034519058953611959e-01	9.658212014693798864e+00	-1.145111681720614349e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.334533357843781465e+00	5.660485897323301430e+00	3.486613650045231605e+00	1.677290394911640670e+00	6.353065481994049968e+00	3.064831833445715414e+00	7.382941558278471206e+00	-3.224470750118907381e-01	2.832067668097641988e+00	-1.016545983292577517e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.191222826887972985e+00	1.789978813371584376e+00	9.750919694533452642e+00	4.501916544456300961e+00	8.846158165014342600e+00	4.071790864863684689e+00	9.846097134395767725e+00	-3.757649863487266817e+00	4.194927144157751542e+01	-4.599415039123154259e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.885956606018353909e+00	4.161004847256440264e+00	3.982427850982245943e+00	8.237132395980676591e+00	6.196461511815565260e+00	1.281551550940247175e+01	1.458753877520506004e+00	-7.150213662658678748e-01	9.458091334445436260e+00	-1.581870741210077203e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.578557855365334106e+00	1.300215714463313299e+00	5.349681773095849024e+00	9.103054744106001905e+00	4.110355143674207845e+00	7.029007435513645596e+00	1.873293888011092756e+00	2.079537124489039357e+01	-1.303451263339907840e+01	-1.995590263504813111e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.313520670738148155e+00	1.709427438615703343e+00	2.755904008111152770e+00	2.828194722229627533e+00	8.235865988520046699e+00	8.429222447754193936e+00	7.475201563756611378e+00	-9.076110709263900400e-01	3.222583920142447766e+01	-4.107063254895127358e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.273495969262174121e+00	4.586173897733075933e+00	6.493946301634284879e+00	1.592953531440818971e+00	5.856869158658471797e+00	1.456622055903042723e+00	3.540611766334571531e+00	-8.886808227935032445e-01	8.840854626926217819e+00	-1.118841899181420558e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.327477281366138628e+00	2.192911246645425916e+00	3.526329160282714259e+00	8.891007634358841116e+00	1.718321641884608564e+00	4.323556604367561285e+00	2.663773468117927923e+00	-1.150470951800631747e+00	1.974700294737198103e+00	-1.314935411833963341e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.415729345701468134e+00	6.106099876656443826e+00	2.869213432083579818e+00	4.487654491819458968e+00	6.092912673789705025e+00	9.592250001650970859e+00	1.354939269844722460e+00	-2.826772070267251635e-01	8.743784582034859199e+00	-3.204049643687775450e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.235034209625119672e+00	7.205833264419017503e+00	5.651359390674405958e+00	5.875107103985960144e+00	9.175950736528973195e+00	9.551516038300521316e+00	1.205387934677502715e+00	-5.826483458333653331e-01	6.529196813811621425e+00	-2.994113616667429145e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.137959289614959513e+00	8.211241300034460622e+00	1.051266512359691596e+00	9.706410550213787403e+00	4.564435956280859408e+00	4.226332522320490881e+01	7.971559393053479603e+00	-6.532936298972324973e-02	1.213380098023746800e+00	-7.530300935842972443e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.697806521154606507e+00	2.792971116552693811e+00	1.062751932149516021e+00	1.599406839645263201e+00	3.672769607165367489e+00	5.483419267245852602e+00	2.202127900526980042e+00	-2.069668404396716455e-01	7.740378161872953022e+00	-9.625511402798688110e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.936913443812435354e+00	2.496408546447324461e+00	2.965231052758106056e+00	6.826064678506573280e+00	2.292833183878415060e+00	5.256913044371178678e+00	5.211488923017199681e+00	-6.697075062267132672e-01	7.823169105150134861e+00	-3.325771254341368888e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.942467777186998923e+00	1.937844346308409182e+00	1.332273018352527982e+00	1.667397632988808054e+00	2.359308798564123677e+00	2.959935994904071777e+00	6.454414890777313119e+00	-3.612154229559454421e-01	4.162325607004471628e+00	-2.008184638560348034e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.599323931130744114e+00	6.718782482101019582e+00	1.964699672045357337e+00	4.376974262414561778e+00	4.894877865740924427e+00	1.087520806030778608e+01	4.851856414651265048e+00	-1.508068499519263361e-01	4.946476849602084336e+00	-1.079715278649287491e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.774916046773785006e+00	7.355918137047732230e+00	4.046808996403693293e+00	8.242461545278603197e+00	6.359813571716485647e+00	1.294125265712586703e+01	1.247106517250632374e+00	-3.542404989120168102e-01	1.871520691400821779e+00	-1.824917618175119438e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.469091891256678162e+00	1.287070784072121166e+00	8.226037010939045047e+00	4.908890294558180045e+00	1.728203178991253308e+00	1.032308588364787560e+00	8.042364407498476808e+00	-5.314968994568478600e+00	1.980435807598137643e+01	-3.432746116072108578e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.785105856354046061e+00	9.420954845341068307e+00	6.143013737674134944e+00	9.978892560591308580e+00	9.449691117508857374e+00	1.533657451445533759e+01	1.100053448316212101e+00	-4.646238575464026188e-01	6.383288332214591243e+00	-1.642680035939120931e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.869589864860725648e+00	1.459803891530162767e+00	5.622873746213763901e+00	6.029765476984704442e+00	7.796042682807708069e+00	8.360931700396578847e+00	7.852191515918556242e+00	-2.526748075979480479e+00	3.587892952648221012e+01	-1.770112564608236028e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.749828136415700897e+00	5.872052753429641392e+00	3.648157559993879140e+00	3.901206979450687395e+00	6.281768478010902435e+00	6.705340840795654067e+00	9.034336847870735099e+00	-3.216381150251883536e-01	7.812814910791325396e+00	-3.055442207237862107e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.546648408722381518e+00	7.386343143743017592e+00	9.377106636354076485e+00	2.972594766985189541e+00	8.456127916233869612e+00	2.683355580188022671e+00	4.894934826764832714e+00	-7.308439748087082188e-01	1.324729151449988507e+01	-3.701877854745297469e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.778952004382414742e+00	8.829292708775403398e+00	4.567987140893913001e+00	4.147086820200310164e+00	1.729017528786737090e+00	1.561755250168056053e+00	5.822257627592702711e+00	-2.725068745693800532e-01	2.496539902289474089e+00	-6.059965944458293841e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.655492097328949086e+00	7.431345470580076551e+00	1.771213634569312134e+00	4.352345910625620817e+00	5.295765961726185189e+00	1.291682176875295696e+01	5.293749846985205565e+00	-1.215658401801178318e-01	4.129559364961134627e+00	-1.287095730765947721e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.908682084634251819e+00	8.220099551703953011e+00	6.549277453201723276e+00	1.630625054516869232e+00	6.670797392489879130e+00	1.662531726151829314e+00	4.498803207838905749e+00	-4.384288160960266856e-01	6.726876947889797620e+00	-7.161935531607733196e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.159377010767522975e+00	4.060359454018684033e+00	2.028777270108057085e+00	4.325072453533039152e+00	8.459056454225240884e+00	1.807422926406428587e+01	8.984044322848681929e+00	-2.565166293442517342e-01	1.724607231437748212e+01	-3.466685396954543563e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.428331167381440281e+00	8.340204615209323435e+00	4.104722906356666812e+00	5.177154704702767063e+00	8.052836514855666650e+00	1.014939154649120745e+01	9.039185525278467637e+00	-2.533957411446752794e-01	3.719052734887292377e+00	-3.068712425283818490e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.949820609591938592e+00	1.733283766418777239e+00	5.569251811807526487e+00	7.496834167906119895e+00	3.495820001933241716e+00	4.707876261948738872e+00	4.021114645526813192e+00	-2.704825066509187526e+00	1.407623252990883778e+01	-3.101870090976355687e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.701708177582930581e+00	9.051368904473452659e+00	8.859596920374706031e+00	6.915686031975308623e+00	9.457977266008718686e+00	7.379013274354646157e+00	6.541525550319462035e+00	-5.288235222779553713e-01	3.135274310537210951e+00	-2.920172036725689679e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.232638400159749015e+00	5.928940953765359900e+00	5.446325361289337863e+00	7.384050800915541224e+00	2.117470171975526672e+00	2.867057613940952709e+00	9.342144672755040347e+00	-4.814210253381449589e-01	1.140295701060721312e+00	-1.337379329888299928e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.669632748610547779e+00	8.353363218137026536e+00	7.317263770279527790e+00	1.079544700307593752e+00	8.868116907730209775e+00	1.304730742191251514e+00	9.663241391642202416e+00	-4.586647022912149207e-01	1.652568713443169557e+01	-2.448896474419072717e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.512593318893673100e+00	5.070875557495263308e+00	9.935418746744858254e+00	2.955600392269629229e+00	9.745424979726349690e+00	2.903808755265678165e+00	5.588615954296995092e+00	-1.187742596860256628e+00	2.435872840546430496e+01	-4.505473664670876843e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.263648590507678193e+00	6.800726873217019630e+00	2.182889259366822543e+00	6.951332930943952881e+00	2.594050265834614954e+00	8.265921745443694846e+00	5.072197274324476091e+00	-1.657353655333149434e-01	2.882159823965232182e+00	-3.805356478586016333e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.686648361096624527e+00	5.730141424944635631e+00	3.465562682157813601e+00	5.348904153781813164e+00	7.497541461919556838e+00	1.156887359041431118e+01	3.507225265475432341e+00	-3.304097667923312498e-01	6.546212324915824610e+00	-9.625393576357184955e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.558638515775908839e+00	7.579515546568296180e+00	4.544817750129688250e+00	1.048275313340276016e+00	1.367454478347233104e+00	3.170156979475383663e-01	9.641758415724691389e+00	-3.100401558372643529e-01	3.146614610444909310e+00	-1.662406688444656027e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.411879297712779202e+00	1.742331312040844349e+00	4.801797433815318428e+00	8.234603129509411090e+00	4.651105811169901294e+00	7.973263365100510036e+00	2.293252668521472248e+00	-3.498872247675452130e+00	1.052942613109619607e+01	-1.654746718710042863e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.254086696013875901e+00	1.548843381954981391e+00	4.701392775658914225e+00	7.948912362419736866e+00	5.640402076598523884e+00	9.563938622909089915e+00	6.209291067065218606e+00	-2.015410151190578425e+00	1.429453438837973600e+01	-8.021064678367888945e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.944889150741478723e+00	3.221908952092284117e+00	9.174297024902097419e+00	5.933478873083203098e+00	6.225420812184262687e+00	4.025524340183081584e+00	3.545076375504484290e+00	-2.374409211782907647e+00	1.881629531700490787e+01	-7.313665462090681579e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.429894859507814253e+00	2.440655291402330285e+00	7.428086449644406564e+00	1.595521943979878898e+00	9.421609592957993939e+00	2.019599004243317619e+00	3.511077682218999740e+00	-2.694409732385634637e+00	5.380176945735059491e+01	-4.385523871789880701e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.935191878788978137e+00	8.847950336874946586e+00	6.471936474458181543e+00	7.895723170250266598e+00	7.040753810240500954e+00	8.597062076166290367e+00	4.649251360860485960e+00	-3.971580441037217968e-01	6.175960262552625757e+00	-8.538819052145381505e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.513335002311840594e+00	2.981272151312346796e+00	3.774824030818046516e+00	6.255947329719939276e+00	5.327741661318802002e+00	8.813300622615372504e+00	9.985049332085447205e+00	-6.796010534599341568e-01	7.134136236171788603e+00	-1.800361985929973585e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.597626764983916203e+00	9.783201808475064709e+00	8.412620589313821284e+00	8.038067705429947196e+00	8.286075595427856655e+00	7.914586887442356833e+00	1.490090517003426429e+00	-6.047975846834005020e-01	9.388073071336986430e+00	-2.500187448651765898e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.641177564091077734e+00	4.037767881188054631e+00	9.595393393325208464e+00	7.764163033224456001e+00	9.554169258264749942e+00	7.719906389753622200e+00	6.203167314090964446e+00	-1.470911468628492091e+00	2.173643148534508285e+01	-1.484364829464114521e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.988436798934682948e+00	2.653759163742099414e+00	8.401568917359321986e+00	8.228009367689473663e+00	1.190521702654877112e+00	1.178850659778845511e+00	1.740011716818141485e+00	-1.806237532086726105e+01	3.956274469214096001e+01	-5.978789442993625025e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.503192496117440768e+00	8.110613878751362193e+00	1.017879085142092244e+00	5.656705091877612723e+00	9.848964512432663909e+00	5.494493917125834059e+01	2.395160485465738454e+00	-6.400614045134717101e-02	7.924346564165288598e+00	-8.142313237575995899e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.774748783671032726e+00	6.928644400269004855e+00	6.736093924581809667e+00	2.263490572715964877e+00	1.774633099957470206e+00	5.981754105680051614e-01	4.949586197272306975e+00	-5.386776453531746389e-01	4.428334326984034064e+00	-2.532977153169788309e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.235245120106492234e+00	5.487780535097352086e+00	1.463517824990962168e+00	7.041232527834445420e+00	8.329685559652171278e+00	4.016226529601193107e+01	5.590725407823638804e+00	-1.373936269729872095e-01	4.979383246017600406e+00	-1.308835045961011545e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.201939665445240557e+00	5.996239845694607773e+00	3.314537411445078074e+00	6.576127513061580387e+00	3.525195044131853361e+00	6.996872723729716803e+00	3.319316835283169009e+00	-3.021441522229706411e-01	2.776822157626901877e+00	-3.690114681326133628e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.813356733409544397e+00	7.486100636263374852e+00	1.536369019107887146e+00	7.685668744105603523e+00	2.185324309701308643e+00	1.096406070477852701e+01	3.853639410065944571e+00	-1.054065458418354528e-01	2.342905917717739595e+00	-2.193045276308605018e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.133566273182689432e+00	3.057094433228131347e+00	6.435463424658992793e+00	2.524157518437047276e+00	4.961186507210927132e+00	1.938587904898790404e+00	1.789676280422652033e+00	-2.570098104154786789e+00	1.491368399573742209e+01	-2.329642853485784215e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.043544904192389211e+00	9.965486869431185113e+00	7.174123530206591326e+00	2.755265680848102416e+00	6.793609783526586732e+00	2.607146531641109988e+00	3.727183666153373931e+00	-3.985342089694534629e-01	3.485336042027036285e+00	-4.138041985509505594e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.414193704124955264e+00	9.768489391909461972e+00	2.028266286852008715e+00	9.019989047906488366e+00	4.423682955269413242e+00	1.965802110949680070e+01	9.697391346033784387e+00	-1.047372853551373079e-01	7.071519729675750376e-01	-1.010827030474563948e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.375259930503650807e+00	6.859035186814077534e+00	4.453413776363514209e+00	7.754811225816228948e+00	1.494212208621475746e+00	2.597431180797743711e+00	9.504852897118347244e+00	-3.367764947822343147e-01	6.884322890085828872e-01	-8.149212706884167545e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.699033979910819170e+00	2.800706358638938909e+00	5.114994253213077435e+00	9.174242259522102927e+00	6.403275329797324389e+00	1.149165623978614903e+01	4.021993884292909271e+00	-1.181692106946473197e+00	2.120589124580380513e+01	-4.632974707789997204e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.334485881390865991e+00	7.119287320170635702e+00	4.309988075884080061e+00	7.826475546804438466e+00	9.125577587836019688e+00	1.652131391251492687e+01	6.139927142275589667e+00	-3.180374671136483311e-01	9.739698611100134684e+00	-1.412857635366534304e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.261183761801407677e+00	1.652992568613178115e+00	2.095883109133653832e+00	6.379526987685411044e+00	4.453965700713059306e+00	1.357071231613747742e+01	9.182531679065181862e+00	-6.795191778286505668e-01	1.465294181505124094e+01	-1.231657165202953941e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.879318531050426788e+00	1.267480188196565161e+00	4.765357453152924805e+00	6.890847007215539222e+00	2.944159152209290475e+00	4.246042960925663579e+00	1.046773247330232914e+00	2.425549998691054920e+00	9.878654174993664050e-01	1.527076948847751470e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.427841823287977263e+00	3.320175020117646092e+00	7.753026286849498128e+00	8.998803877993788447e+00	4.974493958566238661e+00	5.787952852894973965e+00	8.290034346151317735e+00	-1.360606510223455023e+00	1.049599048136918356e+01	-1.018682908377601670e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.252827776773199453e+00	5.166125364101806561e+00	1.645584209273514453e+00	6.204957732261945580e+00	1.443381101451347348e+00	5.440695887888200133e+00	9.535727675113395918e+00	-1.625413103688329031e-01	1.551279251664378078e+00	-4.580803900849779176e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.559903865701043113e+00	8.823950691641169186e+00	1.725661416097436840e+00	6.680303483377401541e+00	8.395579095568750816e+00	3.259509866957179725e+01	1.818336364984911802e+00	-1.039832753367322532e-01	2.487124000109264266e+00	-4.360185531510676782e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.905210352427570974e+00	7.540233444948112762e+00	4.199868645118663757e+00	2.409124272187190829e+00	8.445470888121288766e+00	4.843610182560932564e+00	2.454098798007752436e+00	-3.130342639127361992e-01	6.571054451937030194e+00	-1.828496854406412098e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.586766070466634204e+00	7.677247015227063542e+00	9.479952597137726755e+00	5.264843306059010075e+00	6.290175161483780641e+00	3.491279417426501386e+00	9.643683279097981398e+00	-6.586504963942924062e-01	6.129299923536054351e+00	-3.521602317619915112e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.548264304420811754e+00	4.824458604793630201e+00	7.028527566315664110e+00	7.453724640471143026e+00	4.171636766909802674e+00	4.425962340800346340e+00	5.832056107785519750e+00	-8.294236155416481182e-01	7.238396643184239032e+00	-7.305351691342050202e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.717652944577146457e+00	4.105979391266922462e+00	7.111114688331894307e+00	3.440427980021023568e+00	8.192245561863732206e+00	3.968517458160125244e+00	1.121312302130246463e+00	-3.692940287919304065e+00	2.866616493794105480e+01	-2.706538858479788701e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.415735871808442070e+00	4.346784903060878946e+00	4.256415906455940146e+00	2.827510303537576597e+00	5.983012016421437096e+00	3.961659277314448335e+00	3.327259348691284035e+00	-5.750775345375529479e-01	3.686039673438948228e+00	-2.274514589313149315e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.366135916542395634e+00	9.897461391593321167e+00	6.344840639957721073e+00	3.820666175622914107e+00	8.432805894259612245e+00	5.098971851393086396e+00	5.054370217167749146e+00	-3.415075249593686468e-01	4.872278150594433477e+00	-2.722729791196326588e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.633474905755748274e+00	1.362764134695730878e+00	1.098046663221231789e+00	3.179666885037181423e+00	6.691875174186847630e+00	1.942671642762109840e+01	7.245674133673717598e+00	-4.243187678553346776e-01	3.285907082727867135e+01	-2.900248636766833954e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.528683490346483431e+00	8.810077723995222598e+00	6.720560981038952164e+00	2.931350507068888778e+00	8.058877631024374821e+00	3.518699971629607237e+00	7.601405668050104758e+00	-4.027807585327342621e-01	6.900636663656859682e+00	-5.407539326899701848e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.702621434301629932e+00	6.208823911334712342e+00	9.215983028407629618e+00	4.827867009415284905e+00	6.388713677088114551e+00	3.353653396492869643e+00	9.956434609560757210e+00	-8.024176644533890235e-01	1.202072520002741918e+01	-3.277719389592762411e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.933418444027272365e+00	4.947009649090537309e+00	6.511455250461147592e+00	9.162649813159728041e+00	4.734762415000241198e+00	6.660579645623098344e+00	3.594860877034962598e+00	-8.067338978623939116e-01	7.763851847226085567e+00	-3.556822457968904505e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.478991690208647292e+00	7.525466199855769922e+00	8.851666567158703813e+00	5.564809695652289001e+00	9.619311653888557245e+00	6.040820168621181097e+00	5.843799502978974658e+00	-6.535145270796612893e-01	5.235236379934544715e+00	-3.021630761376169261e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.635026687870358097e+00	5.378293716572665417e+00	7.516519920855786907e+00	2.680539569061777705e+00	5.881111853799893652e+00	2.094578183500424462e+00	5.801123507792249612e+00	-7.935247824210966971e-01	6.229059046860494497e+00	-7.754620951112410410e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.784506830171112668e+00	8.852198478877625121e+00	2.074611204546658705e+00	1.691298904497200439e+00	6.456656504455716039e+00	5.222532829828795187e+00	4.650572397730761587e+00	-1.203127947367928080e-01	5.226985492128052968e+00	-3.663538934168738592e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.239059230105624465e+00	9.107786870406695101e+00	9.122372745036699371e+00	7.267789111490913001e+00	2.983674593368700112e+00	2.382834858455756155e+00	2.506289791823736124e+00	-6.240205552650942566e-01	1.968864917262765024e+00	-8.097875076364802638e+00
