G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fg	Fc	d1	d2	W	m1
1.000000000000000000e+00	1.000000000000000000e+00	6.938681079438064891e+00	9.434239420989339209e+00	9.438596143870325861e+00	5.816802683717670064e+00	6.693999481296208032e+00	9.475371610269977651e+00	4.554614806741484223e+00	8.227026670046061696e+00	3.286470896461952407e+01	4.506018544300944839e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.355315718049153517e+00	7.178622529555745757e+00	8.837212420374987332e+00	4.204161192282522386e+00	2.158130431807064653e+00	7.087242768240904489e+00	3.466476942164038455e+00	8.086832980278970240e+00	3.234905691672120298e+01	3.616812171398677833e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.993539028883861697e+00	1.602746883793718657e+00	7.900074594009010021e+00	4.187557175819242694e+00	6.206468240197896336e+00	4.277614900776581131e+00	6.552108217913457544e+00	3.670742946545750840e+00	1.468336917017064458e+01	9.092404250215723183e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.764997673480185547e+00	3.707284817936726373e+00	8.091819914679934556e+00	8.466442990930634238e+00	7.243753705103439522e+00	9.446857286857811786e+00	4.714626408566589433e+00	2.223417505613169531e+00	8.893907630753673743e+00	1.183093232970773290e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.165381666852665088e+00	7.367078612596679399e+00	6.983209312808692282e+00	8.107227934396993518e+00	7.301097085819735710e+00	3.476225137952760225e+00	8.269441068737217293e+00	2.315765277067101113e+00	9.267702433301863607e+00	7.696030575638693749e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.843195017223225873e+00	1.603855469174656490e+00	3.351283157082474595e+00	3.771271137796971651e+00	7.789734829727810173e+00	3.989729710572547550e+00	7.862842411351871341e+00	7.273503225422522256e+00	2.907548252278770562e+01	5.725628774538324972e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.076559005909615507e+00	6.239714365182317479e+00	9.164491349195740710e+00	9.226310823418717888e+00	8.861141583564091206e+00	7.302372029701709621e+00	5.902443515391386342e+00	6.778006913129579480e+00	2.714869566262022715e+01	3.456368181657162308e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.099576327989765900e+00	4.121082260103237971e+00	7.032577816466245579e+00	9.582994213681349294e+00	5.492305178410411770e+00	7.886845006418236714e+00	4.533229262832786155e+00	8.062575949042544821e+00	3.215324038507426252e+01	2.325674246899646636e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.708189660390076803e+00	6.586623819626852949e+00	6.039119782774353240e+00	3.935950511150877684e+00	7.566386679706433860e+00	9.361588751432908140e+00	4.822295928819588795e+00	9.441591552373061802e+00	3.776301054378109257e+01	6.072161865977914186e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.051739080078228028e+00	1.417645017075622516e+00	2.000742380196921300e+00	4.189219069634835257e+00	6.566852091768534905e+00	2.849666635166197004e+00	8.844037279391503859e+00	7.225893828396039886e+00	2.889583503167281009e+01	4.133539547266157355e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.137278240840911891e+00	8.851779675305762041e+00	5.016138711252636107e+00	5.548256798272706014e+00	2.683452327111346403e+00	8.193591143877913652e+00	3.540337290132356429e+00	2.407391168563958406e+00	9.587779327615599811e+00	1.085374603746437572e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.538238037639658273e+00	9.769380008079272315e+00	5.141858736995295942e+00	9.463765216640085853e+00	1.224208954786645265e+00	7.639062722613729761e+00	3.103398578912349048e+00	3.190306533370385722e+00	1.278133419472054833e+01	3.932565270657673584e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.076146699936654016e+00	9.721484834152526844e+00	8.782912472895029410e+00	8.885097281438889993e+00	3.559069397696907000e+00	1.563599898500577234e+00	8.700804253931835319e+00	8.584460722314977588e+00	3.430620338164597172e+01	9.113104229623382457e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.985913408798733570e+00	7.735944406695217879e+00	5.927007432600795767e+00	1.929108170164162139e+00	4.989780111158597542e+00	4.483663209863973265e+00	5.635772458643756977e+00	2.884621743858225340e+00	1.152814360303132801e+01	2.276764122380910749e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.016575589117692857e+00	2.173339800498087726e+00	4.427290907882647453e+00	4.537643920148632048e+00	6.553593097601565276e+00	3.536558807550040484e+00	7.586110173640705057e+00	1.653197349005458339e+00	6.562498405011291780e+00	1.794000150000457650e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.780723042051219451e+00	7.830201171860488252e+00	9.787260141245218037e+00	5.983828604630505588e+00	8.651044116810853168e+00	3.740667345194433668e+00	8.835681697233198406e+00	7.328902629675553726e+00	2.933867802296831329e+01	3.766812653980554093e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.755842963255267897e+00	1.220831261066547269e+00	2.002992160833675594e+00	5.528985177477202306e+00	2.760406078156290022e+00	9.850630718630384308e+00	3.411066275841243556e+00	4.614863764616154107e+00	1.850881104555454826e+01	6.577829718565129102e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.457667356911052536e+00	1.208817351782007998e+00	4.801282032333176630e+00	2.747600558107299751e+00	2.133188250781831830e+00	6.793193851995533272e+00	3.498311963936392655e+00	9.290903279006403892e+00	3.712156065787890924e+01	4.664047228635185838e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.076677552025309126e+00	3.917275358018485587e+00	1.371398958511521382e+00	8.725017043911325487e+00	9.667979396768116018e+00	7.460190306881219868e+00	6.135502811344062835e+00	6.847173903031629649e+00	2.737594378571642650e+01	3.823553161126999056e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.455513282760168003e+00	5.400950103303673977e+00	7.658187137564531177e+00	7.090791556788213157e+00	1.970632843545230051e+00	9.788499055590765607e+00	3.202563961113386704e+00	1.806372571557348428e+00	7.281398006915088317e+00	1.219942445116756868e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.092094295500682266e+00	7.939710465096399439e+00	9.270630039177065740e+00	8.542214761018840363e+00	5.307714542336819719e+00	4.383962263441838481e+00	5.879981553634918257e+00	9.529551199162028752e+00	3.810833909621487692e+01	1.598538074696455313e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.909092283922932509e+00	7.151512978403741450e+00	3.521248367976081095e+00	8.730380807531876286e+00	6.270635021702624101e+00	8.216705176452304471e+00	4.699281748522900592e+00	3.321785175287627734e+00	1.329819692868678693e+01	6.655387119420917985e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.968247760560057458e+00	4.999256466945428024e+00	8.725144231371398718e+00	7.736935977066783821e+00	5.872500407914293064e+00	4.911169764771783797e+00	5.847086810126406853e+00	4.034631103819257270e+00	1.618995773993703224e+01	4.589228355984705243e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.043129744825250116e+00	3.459863212273840638e+00	3.639004182191060810e+00	4.952146549183245483e+00	1.770200784806015504e+00	8.829308482352260512e+00	3.212034214163916435e+00	4.624085003721022602e+00	1.846606439143333489e+01	6.172821453844491435e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.440697553841868039e+00	9.980780532190273391e+00	9.189028007311659252e+00	6.492877665433655743e+00	1.511610599962790680e+00	2.622030976461894536e+00	4.198890816395843828e+00	1.466432898367808324e+00	5.860224504311639215e+00	5.838159028047430477e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.926652202124635060e+00	4.831138963595533298e+00	7.778558499678521088e+00	2.460382861476844152e+00	1.949362743905531214e+00	9.526788812950472973e+00	3.215601653453435294e+00	5.473070755521061592e+00	2.188678583197751948e+01	1.145796639658984706e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.225808775164622944e+00	5.061240007648312833e+00	8.235238848853292382e+00	7.067717539943429550e+00	6.262799132372602884e+00	2.960836792991907274e+00	8.307328599266810443e+00	2.108203848997491914e+00	8.447955482868477972e+00	8.270437049578291955e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.868386653180963641e+00	2.466801802856189330e+00	1.164116633430885006e+00	2.615515822395242829e+00	5.896584597029020713e+00	3.923414114306185585e+00	6.660129704099285952e+00	4.609002708610132615e+00	1.844106788314170231e+01	1.089150196465740850e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.018139616346056986e+00	8.163210179236754627e+00	9.666212527030898727e+00	7.244283864845767695e+00	3.105778802104175895e+00	7.799648694984098185e+00	3.730412245666394178e+00	4.158606862121360770e+00	1.663374228321233872e+01	4.834059283031325593e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.408828862458172182e+00	7.252494434427131154e+00	7.548557382630459500e+00	3.063940833088718119e+00	6.733009149369328483e+00	4.535181179292100850e+00	6.615560102837751089e+00	7.945998773911893132e+00	3.182816018746531128e+01	6.144344007277374731e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.135474740491806855e+00	2.982009419676871609e+00	3.744104244533401626e+00	2.057253627279703512e+00	8.386907360001925937e+00	6.475749654396460997e+00	6.134546706872754385e+00	8.231638454985233722e+00	3.291300870229394349e+01	1.169368997146128963e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.934133214081508623e+00	1.742248851717308034e+00	8.462320364999987632e+00	2.489145602467035090e+00	1.381126157298478985e+00	4.998318933092379623e+00	3.405466360785208924e+00	2.372788553132115119e+00	9.555747958151519228e+00	1.435330830070755237e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.717391896397703732e+00	7.120708025627743076e+00	3.533700700662582683e+00	1.007749716428277154e+00	5.476387219681217999e+00	7.678376564005016114e+00	4.568969452681872490e+00	4.310059725710724265e+00	1.716728036368343524e+01	4.012321127101098561e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.843588977712815158e+00	6.894021962802388437e+00	8.855434499347824229e+00	7.460160864924474389e+00	7.211188593413464076e+00	3.049580602437980126e+00	8.949796173203365512e+00	4.357977977113495882e+00	1.746293982763535979e+01	4.200828740677365336e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.641489152013656749e+00	3.462171186340039508e+00	2.003992626799007581e+00	7.588161756523987833e+00	3.270025258566439330e+00	1.508387452873931167e+00	8.381169250753945477e+00	2.361688319791152679e+00	9.468669423289062692e+00	3.549966422052052706e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.921651633670319548e+00	9.562287704515162190e+00	7.348139306884246658e+00	5.635521473537618675e+00	3.772217777000421712e+00	3.707639444870855172e+00	5.382006498936450001e+00	8.181894513059406293e+00	3.275952274904118156e+01	2.163354730109489643e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.122419755754628490e+00	2.361367544019725262e+00	5.869156836605093908e+00	2.450969934624176005e+00	6.520035897593032814e+00	5.263290315460613655e+00	5.980630814643320470e+00	7.361628061901412501e+00	2.948452428740801423e+01	8.697180780097979458e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.839673201999814101e+00	4.907343331905293482e+00	1.869969822696351480e+00	1.759990665127765919e+00	9.086445417086139287e+00	2.509917859095138315e+00	1.229861674875554023e+01	2.725806647700103280e+00	1.085172941881186226e+01	3.250494141068209775e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.309977690223954383e+00	9.486824779999746937e+00	3.180441171158056246e+00	1.164135929655929269e+00	8.291531752964433011e+00	4.185193809114849728e+00	7.939164528790165321e+00	4.305612583804875548e+00	1.716132147214620929e+01	3.300871333668121466e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.388652605021412967e+00	4.768029497118836169e+00	1.115553450229887833e+00	2.487666274895489860e+00	6.243737319626164961e+00	4.605179345202905949e+00	6.288797068546180924e+00	1.943817900214699135e+00	7.807407865471307495e+00	2.973921785485496017e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.190534651140910505e+00	6.744546707991086798e+00	5.218135602631027936e+00	9.025928637281859679e+00	7.565648665409590024e+00	1.517313467023544193e+00	1.598053545675579912e+01	6.662041956581213675e+00	2.659386998784621881e+01	2.031715426269479208e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.757205494017451741e+00	4.569626617070051466e+00	3.707901856411133679e+00	3.174541378130580238e+00	4.275448038712630350e+00	6.245231640966561137e+00	4.493617614047125564e+00	2.098838294930650328e+00	8.353464668937096604e+00	2.115317755370265118e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.529946840220272719e+00	3.459634019946226324e+00	6.388527317802273231e+00	4.193231925097055779e+00	6.769713459065047623e+00	8.956939007592914948e+00	4.680611212100727947e+00	9.871877786197464033e+00	3.946659614344635969e+01	5.077007904751328349e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.018844353155140325e+00	9.850228360627474089e+00	3.677270030854678851e+00	1.959213529803331744e+00	5.198752541955983908e+00	2.374893017800848938e+00	8.528976773443323722e+00	8.027807033754365662e+00	3.209416809679653682e+01	6.452429604399957386e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.682232574876788789e+00	4.678875779491416864e+00	3.694800069091197958e+00	2.997495916210981104e+00	2.712971006139023977e+00	6.379871796532821548e+00	3.803024103431708713e+00	4.512065657502319915e+00	1.803560579451366763e+01	8.950553102317710952e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.151224081290331824e+00	9.041582140820453972e+00	7.696574210161697849e+00	5.672483514203960908e+00	7.315001823124121394e+00	6.981655817027431432e+00	5.463212426341043759e+00	6.217805789831795771e+00	2.477656777700988400e+01	5.420757180842432632e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.524828644066630545e+00	3.072474382732099940e+00	1.434905307721652479e+00	6.468299400908059660e+00	6.001879640581913478e+00	4.768847531339344137e+00	6.003088239070454968e+00	9.197744706911292312e+00	3.682354161134323789e+01	2.391438009768145356e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.192038106855242141e+00	2.915126331416022953e+00	9.130084768201921719e+00	3.197589884254095072e+00	4.223879014109140684e+00	7.299484276021087403e+00	4.210845803924057940e+00	5.987687785529647755e+00	2.399588634578023516e+01	8.010293541712130150e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.427374661248622445e+00	1.279208082461223084e+00	8.678060572106028658e+00	1.517909135569031065e+00	9.208329493002645805e+00	4.695705888965346020e+00	7.880776493199139310e+00	2.568157363782551883e+00	1.029513668675867599e+01	4.743262859605265724e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.756941959735098369e+00	6.869976186198146983e+00	7.010363012442983432e+00	4.524065340397371848e+00	1.185767313456264516e+00	5.543521260044583343e+00	3.242705743274154617e+00	4.400534776107662971e+00	1.762890535364143219e+01	4.515409313310345119e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.495395114733717001e+00	4.312473918442613297e+00	6.340744228535878158e+00	3.110756754143301883e+00	3.842739548362709368e+00	1.072209918739230883e+00	1.228550892454835797e+01	8.600225818968450398e+00	3.435202386670471952e+01	2.450413561418354202e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.534479632184031495e+00	8.777752539963415757e+00	9.035195168144872113e+00	2.979336639618223259e+00	1.506073567854012696e+00	7.213145372377046449e+00	3.218674952869224004e+00	6.791489678281934950e+00	2.718250831873170981e+01	5.758872576348025296e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.211504769526009273e+00	5.260923939768461288e+00	2.663969189683987882e+00	9.636732448910503734e+00	7.900579200313685213e+00	6.945911628579615638e+00	5.694758474808067739e+00	6.857716914253217944e+00	2.742803702546748923e+01	2.981654038689129926e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.808191009619800838e+00	9.702939605932819234e+00	1.711020914447121788e+00	6.543152669342988226e+00	7.316474106036476854e+00	1.342421849609987339e+00	1.716719708620973606e+01	8.791924342432698936e+00	3.520476823650620446e+01	2.014785495476776322e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.588355014124496201e+00	2.656462039213093540e+00	3.156284765546196969e+00	6.018776947468504446e+00	3.987871359621459444e+00	4.314231873436773057e+00	5.136064076633486408e+00	9.043586664240233830e+00	3.616472962777972810e+01	2.040144777200387782e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.467214555638916451e+00	8.819534014606652761e+00	8.145925487830565359e+00	4.739283765579044072e+00	7.085179648525757656e+00	9.810490889003816051e+00	4.591858398348799497e+00	9.280428567367035697e+00	3.714915076739516309e+01	5.124616470156747594e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.583563381012986326e+00	7.992108832072280400e+00	1.324829582731707367e+00	4.862090976483175453e+00	4.560734955533744639e+00	4.785961453917360942e+00	5.220171078455559055e+00	1.849156368961251129e+00	7.382211795183557967e+00	1.382930958495210971e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.230972325455807592e+00	7.949780178105183559e+00	6.237490935997572983e+00	5.869029221947228869e+00	7.805594187641839099e+00	5.519747538598917203e+00	6.442197862362623262e+00	5.900326092709570425e+00	2.360416636096481113e+01	5.126178362157957080e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.336046090383963936e+00	8.603928556417164586e+00	9.951769972587641178e+00	7.275781082981258585e+00	5.084651058551940217e+00	9.184415791037814358e+00	4.144622773281519734e+00	7.663122165769303606e+00	3.065614082886427738e+01	3.419435511707968889e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.139268837455620798e+00	7.853776259718673991e+00	8.708521541189044868e+00	7.324573489789315772e+00	4.702785971326473913e+00	7.460481748473666741e+00	4.351987698978032171e+00	7.818652203131283507e+00	3.129072682416790130e+01	2.830119533761960571e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.357663299374165078e+00	6.634895445239557432e+00	5.696949607688559958e+00	2.538233448807527104e+00	9.407898795756340249e+00	6.241009178291123227e+00	6.695306422439865734e+00	6.467853499173102705e+00	2.584920021310982108e+01	1.269514451502072871e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.848346090821557652e+00	2.182857421325768321e+00	1.567103159790721678e+00	5.494586098865291923e+00	3.258991579457588994e+00	8.178487472500410860e+00	3.717467871014884295e+00	2.497894257847474986e+00	9.996512872870756183e+00	1.106386150111021704e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.692290066639237978e+00	1.302010829480020337e+00	8.485714868322412840e+00	4.710756716185257709e+00	2.085797731541847888e+00	8.788079270051515124e+00	3.300231091686637086e+00	8.177202399839604396e+00	3.270175000978694158e+01	3.758154744291874461e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.673160032615669479e+00	9.275814527148384059e+00	6.398911528662740267e+00	8.834394416160460395e+00	6.261697152691986012e+00	5.120531429152693548e+00	5.932200500003274257e+00	7.481999950550161316e+00	2.992487633448356377e+01	2.311639997744665553e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.675359405006940250e+00	6.552153841660143030e+00	2.034229867941566461e+00	6.680306274248365206e+00	9.722252785774442074e+00	5.281093312215368485e+00	7.586164583318415922e+00	1.778591063633761626e+00	7.076021662174342808e+00	1.686266286750328858e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.653430488003055920e+00	8.180716221589515058e+00	1.859065354455337937e+00	5.798034575033127247e+00	4.405635285191493722e+00	4.457898073001085315e+00	5.288073212714689220e+00	5.174366654889107409e+00	2.068046729534866657e+01	3.949707875136619917e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.465447070764083648e+00	5.335270160287295838e+00	9.177121701455620340e+00	2.039566568013102543e+00	1.558676979443807786e+00	9.709017637624498320e+00	3.088338375292948079e+00	2.566831305687479414e+00	1.022434759316996988e+01	2.871916615501840297e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.661339971100099788e+00	2.064956094465376868e+00	7.026633421339005814e+00	6.451024971529303542e+00	4.057577996964300659e+00	7.278856478630808979e+00	4.152726812518468869e+00	4.035969332435227486e+00	1.612909043655999497e+01	5.777137842337445317e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.843511802155353596e+00	2.123171724814596928e+00	8.470022352978292091e+00	2.059056655203387987e+00	5.543723229263060936e+00	1.760015119747888379e+00	1.112676395695153708e+01	1.163356709472098904e+00	4.652962642235459079e+00	4.074406743742956749e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.535655524206286593e+00	7.169909304798682825e+00	8.915731790422494640e+00	4.032828574183241699e+00	2.435941950174289605e+00	8.773425563992118370e+00	3.401684276198321033e+00	4.610029328526419334e+00	1.841840684438210829e+01	8.053959106818358027e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.010322431629530726e+00	4.872939553140741786e+00	6.144822788888284926e+00	2.294068662137272785e+00	6.924465738603160503e+00	5.333698542665920250e+00	6.138221804490589406e+00	5.952406840405383370e+00	2.375250073118317928e+01	1.201902735621996454e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.429168526223842051e+00	2.792385735443545070e+00	5.655413453345031094e+00	7.224396822358807313e+00	9.971983875710039413e+00	1.623605619019735435e+00	1.911030392828051916e+01	6.580058016089200379e+00	2.630198769433319228e+01	3.261600041998232724e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.259742983545233841e+00	5.417852164804096482e+00	4.876299104865687184e+00	2.859825223666916827e+00	5.064498066643394303e+00	5.954854474195569125e+00	4.940981425013993622e+00	6.975346453164953608e+00	2.789791170372257412e+01	7.366091932893602534e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.132217574759675216e+00	1.571778343098965136e+00	3.857023602013389230e+00	4.534496235459370084e+00	4.190911503155855478e+00	4.765418632586836623e+00	5.026594611642216215e+00	8.525785134154938660e+00	3.410294247432591419e+01	3.100308468829353070e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.867537041586933233e+00	6.242315901625984154e+00	4.914690298374233102e+00	9.053617182438676636e+00	4.614983988382722835e+00	8.900932698361787132e+00	4.042580118011072088e+00	2.940900518832757271e+00	1.174287401793417907e+01	6.757945702439983604e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.537511770820546353e+00	3.425792563561687931e+00	7.970659737249167875e+00	2.836988847794823076e+00	2.038494370385307342e+00	2.827325889600662556e+00	4.572171617449048320e+00	2.078433294412625365e+00	8.328377346921904234e+00	1.099060250720687248e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.908558008266460604e+00	8.179834575198308144e+00	6.411685035137616673e+00	5.576428777436484907e+00	8.950365835478233834e+00	8.436494704035760961e+00	5.494457267823851687e+00	8.670736583946119680e+00	3.464357166623355511e+01	4.793961756967111687e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.260914128026578762e+00	3.797842242766325427e+00	9.031451938023497661e+00	4.779709549201061058e+00	4.737989947214654052e+00	6.021337531905428975e+00	4.761455813172506879e+00	2.394376638742023555e+00	9.624206644494252672e+00	1.246379778669631344e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.668744521111023893e+00	5.096068151251337497e+00	4.985229689585483293e+00	1.162187999930524018e+00	4.487476887157934691e+00	1.491903576797779518e+00	1.068086967414415334e+01	9.772366661957256895e+00	3.909514514663408136e+01	7.006201443880589741e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.889686761005469506e+00	1.111271393074263036e+00	6.461674229797249147e+00	8.130845969552439101e+00	6.934719517262739608e+00	9.739768846170591132e+00	4.564167734937039533e+00	8.589050282609138165e+00	3.438158956094708429e+01	3.196241914413351926e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.663212879259723387e+00	1.652070881475131037e+00	6.687373675995630151e+00	1.626587999493156911e+00	4.984137063571532522e+00	5.604588868759290854e+00	5.027612722904468257e+00	5.500470309101010535e+00	2.201537554559272891e+01	1.580857787734337716e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.275616850313261885e+00	4.532763916707955865e+00	6.325870709581625562e+00	5.274702185631983120e+00	6.828056468867923279e+00	3.613825537892174644e+00	7.692051741445501634e+00	9.834967534621739560e+00	3.932424879684718633e+01	2.689829936341473493e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.333712982928550339e+00	5.317971976816045832e+00	7.338098127899682410e+00	6.039799890045070008e+00	1.554777320590322143e+00	5.229092984922469434e+00	3.456472137823888513e+00	1.872687340603210959e+00	7.504437348425741838e+00	7.970525092668396816e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.234673015740143320e+00	6.403992634607837076e+00	3.137969142564267955e+00	6.649320873432976953e+00	8.315080557954912521e+00	8.729390079080186382e+00	5.204521064078849513e+00	3.725585641538772474e+00	1.489541117360825950e+01	9.165033172221154212e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.645526011319395021e+00	3.622620015382953529e+00	5.611603597764029061e+00	7.198904058987668719e+00	9.465646451567048203e+00	3.749156575280392811e+00	9.409056762965152032e+00	6.749165450296476187e+00	2.699997554267510935e+01	3.636701991865453620e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.283671437353088862e+00	7.260269019827092940e+00	1.938609535080115798e+00	3.282858415389543705e+00	6.839939684524576791e+00	2.739888806859771542e+00	9.332668421685330173e+00	4.151139206015853844e+00	1.654865892489168644e+01	9.380459787577575259e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.301532583273710131e+00	8.734803248001965059e+00	4.457080192652046691e+00	1.088190016762176082e+00	9.600224922839458941e+00	2.161197851186282826e+00	1.450572379559965874e+01	9.344286522545401041e+00	3.740985652073339907e+01	1.536573065119209991e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.794194366481972835e+00	8.012545457722620057e+00	5.388684266380487919e+00	7.514670232474768952e+00	2.354366498732695323e+00	3.671177211360768133e+00	4.388940308308740157e+00	1.585323250313482202e+00	6.380344955324275702e+00	6.741420795440703495e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.219677088329753190e+00	1.360393692103059271e+00	6.876245592491033065e+00	5.817065153940681022e+00	5.293472708857477116e+00	8.017935357770287652e+00	4.432145600749407777e+00	5.950012101388415964e+00	2.377242676717786907e+01	5.131574464015888903e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.593283643429896479e+00	5.324069944743825111e+00	9.555408776314610719e+00	8.513611699629027640e+00	6.420741718318353719e+00	5.243217661754687953e+00	5.919018300114952780e+00	6.320238559419105506e+00	2.525332486806016874e+01	2.889144985745948913e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.500080310179972010e+00	1.941846541359954159e+00	6.401478391864544371e+00	8.390200534350329420e+00	6.237456285626609365e+00	3.044607510387643323e+00	8.133089678180672522e+00	6.884062582144110820e+00	2.750780297832320898e+01	2.143890913956297828e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.186266566541274159e+00	3.183356669789111137e+00	7.687237255085347165e+00	8.590277809348313198e+00	4.614138122221302929e+00	2.495965065898542612e+00	7.606107280474828869e+00	3.310149241977609069e+00	1.322370522960096828e+01	3.342915905902658635e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.850430385174767878e+00	9.876585050174616853e+00	5.553908682033832811e+00	5.364358714738514777e+00	4.037551658637680951e+00	3.996986998436058425e+00	5.365628198380117730e+00	4.279236111938752529e+00	1.712897464155237870e+01	4.650432504653598809e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.316160274484045267e+00	2.281346139241688498e+00	6.707344128145993345e+00	3.996383605559515217e+00	2.138198043237744539e+00	9.463999155208886904e+00	3.278909219738955549e+00	8.606741831829490152e+00	3.435506525147580703e+01	4.503451110890035469e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.161559264772863642e+00	5.497777503011059608e+00	1.644980518925744040e+00	8.114195030444673051e+00	4.532463733509027648e+00	4.085714594250530851e+00	5.615819998299910409e+00	2.754618084007535828e+00	1.102786628195079111e+01	5.133639135784440199e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.026817033849505734e+00	6.571964098585731939e+00	3.282122518835775882e+00	5.058864064297653229e+00	2.463666772105090885e+00	9.882672312457430053e+00	3.318744960547070910e+00	8.436573915389752543e+00	3.375849426174768553e+01	3.865560260562007078e-01
