G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m1	m2	d2	d1	Fc	W	Fg
1.000000000000000000e+00	1.000000000000000000e+00	3.603720399725038437e+00	1.986649830486800550e+00	1.194908576490365970e+00	4.167904669231186077e+00	6.678548052177737837e+00	6.545454150413096528e+00	2.539338450923801727e+00	4.641125040595584395e+00	7.038424247344708284e+00	8.563954761932050630e+00	-9.338287714355391955e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.139952606597984364e+00	8.605973485585806770e+00	4.903709642727856810e+00	5.806521551707080064e+00	2.781035084161106230e+00	2.614036479959350956e+00	8.270545170196966112e+00	2.606585965756964285e+01	2.731211710602159837e+00	6.007315147368490926e+00	-5.214649178661501239e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.724412211767689662e+00	1.006987238089804571e+01	4.630432277002553221e+00	9.571746643261134224e+00	9.669787243708125590e-01	5.417136442439635102e-01	7.962713802087203696e+00	2.603408471204822305e+01	3.244825532441147686e+00	2.052314101712259919e+00	-1.059684084184519648e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.332168689746461965e+00	1.022562109990635548e+01	8.847040918345703275e+00	9.111586655143913305e+00	4.021507128266558873e+00	1.646765529743028589e+00	1.302378577808905202e+00	7.458215660736558839e+00	8.552602394641724004e+00	8.073633584986279033e+00	-4.276562830691658235e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.855377238016261643e+00	7.807004595412370129e+00	5.836813636192055732e+00	1.774071983973128930e+00	5.247735325176805077e+00	2.072475740372528907e+00	4.096370913094268040e+00	4.780003620683807242e+01	3.236150068076822262e+00	9.682980774410445690e+00	-1.157475317641808310e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.945298568055423338e+00	2.142956415742612641e+00	4.797925557789205264e+00	4.260111817633323028e+00	6.683333963307132919e+00	3.467486039269212394e+00	3.197585819469954682e+00	6.021056331099888581e+00	1.949060711163957738e+00	9.066387807579253888e+00	-4.865500919257650381e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.874536577387095448e+00	7.456542566342243994e+00	9.848419600247460437e+00	6.079710881099014586e+00	8.286601364453133556e+00	4.536275681405611770e+00	3.848758027174026708e+00	2.349491168723679735e+01	7.129405809040894937e+00	4.381114741497081688e+00	-7.191491261525558620e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.727901810973315300e+00	1.080923796679007731e+00	1.862438973009016729e+00	5.396179506263196757e+00	2.499755507561422618e+00	6.679542117643761046e+00	9.496886607974735384e+00	8.289251682058580428e+00	4.949394964972649191e+00	2.299284684198239059e+00	-6.307685008203962607e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.674021146672365123e+00	1.645267328659480111e+00	5.062059099183845667e+00	2.752975335140588342e+00	2.309004709706515612e+00	3.101239242068153157e+00	6.747866239889254381e+00	9.873198582669886036e+00	8.829244711076920993e+00	5.736656876650579662e+00	-1.546898325027294163e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.203451080588063604e+00	4.010195624247291590e+00	1.290371925515134688e+00	8.815227358307271999e+00	9.125621381464910087e+00	3.956464407329725930e+00	7.835237533054289827e+00	1.036834015615578330e+01	6.977286798942524015e+00	2.025817169656199290e+00	-3.145018824697000781e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.356027749471569344e+00	5.405673984661338416e+00	7.521648641554171455e+00	7.428612635632082295e+00	2.064646143983873472e+00	1.336920512793867033e+00	9.775484458668683985e+00	2.320299970900384068e+01	1.906602922078538542e+00	9.722647484626072867e+00	-1.360698123536362658e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.803389908996261504e-01	8.298644048560111841e+00	9.371362088748217190e+00	8.754075479740009769e+00	4.943877096740584953e+00	1.975522055175174074e+01	4.181454976233860421e+00	9.139480350943090414e+00	9.843437116966015310e+00	2.595780917560715384e+00	-5.976465600216982477e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.318905000976704489e+00	7.343337028292707735e+00	3.965649267556905500e+00	8.544550458494397205e+00	6.033667366483058458e+00	1.369443940294772588e+01	8.250962524437021273e+00	1.965505601287474491e+01	3.430646346303681593e+00	3.274148839033303116e+00	5.561180298855439297e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.785851453193821214e+00	4.971992292409019853e+00	8.960725900215877004e+00	7.425280917572279371e+00	5.488069202663426793e+00	3.452843284480457520e+00	4.891941086690883900e+00	1.127851266975442002e+01	3.968394731547940868e+00	4.744032459403936031e+00	-5.758850267871367556e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.142315143456696047e+00	3.522793244746762031e+00	3.786483831733708172e+00	5.415030156096808156e+00	1.841315851269366366e+00	6.776538033649711856e+00	8.949971123355155100e+00	1.978176860232183998e+01	4.575312479320966297e+00	4.400923765094917783e+00	-2.443795748193545059e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.928613145027588738e+00	9.760477228667566507e+00	9.956420409638543134e+00	6.066544250892815349e+00	1.817280363459083059e+00	2.527261270447451746e+00	3.070063826009303831e+00	-4.942858930023694697e+00	2.193552708524496353e+00	7.781811140150460382e+00	-4.718185824583884802e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.935541657705949881e+00	4.679573895208958945e+00	7.583451479925042094e+00	2.320810270117700469e+00	2.044132516078851936e+00	1.761202310615844535e+00	9.638012866886263907e+00	4.672374634864699061e+01	5.491116090960994178e+00	5.164038400826334474e+00	-1.992302659872515491e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.254189215555943093e+00	5.005099649757540625e+00	8.035796544858591517e+00	7.237456382829776658e+00	6.394978788290074156e+00	4.153648524744716575e+00	3.526830267963085852e+00	7.108626016128029690e+00	2.272264427046512658e+00	2.597126248268703641e+00	-1.001991008306208020e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.907865356584221850e+00	2.627679307206746362e+00	1.202248197255817219e+00	3.056840793484759899e+00	5.944847157860975173e+00	3.383801820722467379e+00	4.060877979006931149e+00	1.643478774947715948e+01	4.058999219194205921e+00	3.307365598293281916e+00	-4.654306615314111717e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.834002812383859204e+00	7.806322215527274011e+00	1.008356559796635032e+01	7.194210857994860930e+00	3.289596929375181222e+00	4.265917361065543645e+00	7.595244214981018871e+00	3.007674820519542536e+01	3.931356133099790373e+00	5.546683551570243509e+00	-6.030361456851012214e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.238822607906264750e+00	7.264346871615199319e+00	7.280055839176188037e+00	3.073784344668283985e+00	6.867176830355598227e+00	3.617536071752980753e+00	5.171498422110824222e+00	2.637197486214088826e+01	8.096659940108899889e+00	1.477847560859083753e+00	-6.377843369436238419e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.357326208252840338e+00	2.878483324195697524e+00	4.227166783828395502e+00	1.821119102772224885e+00	7.641157599273465273e+00	1.066557123736023982e+01	6.439663681967276787e+00	7.293535221841555938e+01	7.789402269396576983e+00	6.827626190028600384e+00	-4.674818227584252028e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.070192064983918279e+00	1.490828932056350364e+00	8.067235334866696306e+00	2.521831437523045505e+00	1.621040919214028042e+00	1.928703698782548770e+00	4.711795055525647591e+00	1.179748565199360044e+01	2.530146367104169070e+00	6.332360985886142934e+00	-9.869908930078070242e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.534772454293068300e+00	7.017544401348817296e+00	3.500224598208406146e+00	7.066184553931204038e-01	5.701361139963769809e+00	2.580729784849504771e+00	8.318749162771807093e+00	1.532051107401035210e+02	4.101734586166785768e+00	7.075030587212238764e+00	-1.087807428589464998e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.064722677284146712e+00	6.244884534864397096e+00	8.902675407955282338e+00	7.265577853441499201e+00	7.105118754338767495e+00	3.550824145297942991e+00	2.853880695309976012e+00	8.341966754949124763e+00	4.078982289138801676e+00	9.258946679272220592e+00	-1.093480527016750514e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.598542905873028275e+00	3.248606550730921860e+00	1.769544216222045829e+00	7.798370757844915069e+00	2.733137280203538300e+00	1.603191026223130589e+00	1.314248501738307651e+00	1.893858460461733006e+00	2.164458572484274868e+00	9.597142982658329657e+00	-1.499345998200337249e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.155370366305227492e+00	9.251941221690538342e+00	7.161661815764489347e+00	5.517044445631486660e+00	3.835975319274398831e+00	2.518066147581615954e+00	3.548091245306917774e+00	9.011882107110992024e+00	8.601555282383230860e+00	9.206258310615883289e+00	-3.549851804717869896e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.645444210801641383e+00	2.281660202953820438e+00	6.086222085451781005e+00	2.700535848886759016e+00	6.611706349105975988e+00	4.328837567179786738e+00	5.313936490126177858e+00	2.111985542405622240e+01	7.455740959604164608e+00	3.330220790507623096e+00	-4.651028996391312731e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.883881419497045684e+00	4.256871917281718432e+00	2.266798653919819273e+00	1.710439454614234522e+00	8.961453110915531539e+00	1.985081760161586217e+01	2.767524147812443047e+00	1.944842323584153476e+01	2.465807420378761439e+00	2.052686436941956405e+00	-3.279671891858981225e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.233365399911537708e+00	9.545641583150706211e+00	2.593237372301961496e+00	8.016584336902392582e-01	8.340166963602070993e+00	7.906124446055484256e+00	3.466588177916658964e+00	9.668107126258317408e+01	4.511381073778804485e+00	3.830025590866427798e+00	-1.543563395367019364e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.671388658826375551e+00	5.030509021868976305e+00	1.161396455721533716e+00	2.807973583833610398e+00	6.540084872281028971e+00	7.410648469516330827e+00	4.853994600277157900e+00	2.081553838297016767e+01	2.177924903946050872e+00	9.069156750830545732e+00	-2.903640045950585780e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.573862713591006823e+00	6.714106630639458118e+00	5.187629075921144306e+00	8.661682114444335667e+00	8.224954254806426945e+00	9.633884303577909591e+00	1.364412746605947913e+00	4.220731919448657443e+00	6.550147769484065741e+00	9.672839457947320696e+00	-6.742681704312581736e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.518071854398318266e+00	4.717092423841104498e+00	3.741037612594111827e+00	3.010946494275961616e+00	4.323411062657411819e+00	1.908078066971539144e+00	6.136504559879003118e+00	1.046055453255298886e+02	2.353231973701062074e+00	8.837685844845177385e+00	-1.054160553769997222e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.415302333838732274e+00	3.325316822938283234e+00	6.297763655184180465e+00	4.134389634823222970e+00	6.859630271323339024e+00	5.414455065043799031e+00	9.429583434991400281e+00	2.347987174335916549e+01	1.014723232415953369e+01	1.858482966707261763e+00	-2.710272493625282220e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.211198971971670701e+00	9.423368858084129940e+00	3.318859302183880811e+00	2.220355757087835169e+00	4.971277565685178423e+00	2.333989869923198235e+00	2.424198572319718803e+00	2.937691200534083436e+01	8.257691581459406294e+00	9.050342655540317693e+00	-3.348273886814455835e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.644517728219776487e+00	4.684476514186470375e+00	4.125073323810754644e+00	2.858748739831932006e+00	2.572872412326591807e+00	1.179139839628460251e+00	6.503080638044427708e+00	-2.838806975273130107e+01	4.328893823273866737e+00	4.562458452868638936e+00	-1.255495729423576101e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.895044743814325194e+00	9.236145373884964371e+00	8.008809492808522279e+00	5.422187744111353958e+00	7.278593603988224636e+00	3.578289616753105751e+00	6.969332362486373000e+00	1.198877484990155295e+01	5.886386271059898867e+00	8.039443933253136443e-01	-2.025454871419803293e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.670054213620727701e+00	2.701202579423456207e+00	1.404575916775310240e+00	6.513804670434489630e+00	6.328930179166282421e+00	4.211241698295185465e+00	4.983486168915450598e+00	7.366008177999580298e+00	8.741635097153707790e+00	4.553136735075881347e+00	-1.106140348993788081e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.373850450912184051e+00	2.788535750215780151e+00	8.991240190039777147e+00	3.150256990552318559e+00	4.450635251596635200e+00	3.022328965661881472e+00	7.753713184829659433e+00	2.353346087531555852e+01	5.808600763448245274e+00	1.513277015487163979e+00	-3.610033608118756288e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.342169288530072890e+00	1.211469398713080459e+00	8.502118930768524763e+00	1.393081390749991710e+00	9.727507067575121624e+00	6.844233455443533565e+00	4.017651157438741016e+00	1.620661980702855232e+01	2.470445853455932816e+00	5.848761046604763258e+00	-2.542070197632197548e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.773788813675462706e+00	7.658142671369772003e+00	6.296388345113856921e+00	4.577891645487113692e+00	7.825478428663996677e-01	1.857432122551286202e+00	5.839256088255854849e+00	-2.246675176641044303e+01	4.330422741768056305e+00	4.141512150023469729e+00	-1.016581924619243260e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.346039460068144678e+00	4.378869527275091933e+00	6.436677687901756428e+00	2.782054431004111095e+00	3.481442588867510235e+00	1.994528512091832795e+00	1.490542523862680158e+00	3.319078840449490997e+01	8.575464952648198746e+00	5.399989786644454171e+00	-2.235602911589579023e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.230563092229608468e+00	8.249174119721129017e+00	9.246156227508839365e+00	2.509936846067393645e+00	1.812081996656833782e+00	2.011223755462759222e+00	7.362927198555518693e+00	5.957891348101085072e+01	7.269270923819536101e+00	6.720560944839147233e+00	-2.624525979576348433e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.084330338297293306e+00	4.660056916706169616e+00	2.706043991554724748e+00	1.021765267069259941e+01	8.293339199433267694e+00	2.547196958899908381e+01	6.766277487553934655e+00	1.141727025569698561e+01	6.764158211811487575e+00	8.927885138278881527e+00	-1.895818692209344958e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.829257896138182460e+00	9.916934788268569889e+00	1.686886474668378710e+00	6.574904291896989328e+00	7.327989447643473042e+00	4.047073186087471797e+00	1.029529173891977623e+00	1.033223427815498354e+02	8.788127347891846242e+00	6.695493278420170391e+00	-1.581871233089934670e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.194814178022926221e+00	3.360960635871339530e+00	3.192416392718798512e+00	6.059051315338555455e+00	2.765974389971574077e+00	6.503076571590325372e+00	4.962126546078986067e+00	7.282928108297099357e+00	8.551392573896409388e+00	5.061211834757838091e+00	-7.438790216856104642e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.349382810229085905e+00	8.739453269069102248e+00	7.915643682683255022e+00	4.530315825010390540e+00	6.878467889534724655e+00	2.869994537477491114e+00	9.563041381687490627e+00	4.350203093240271812e+01	9.884116830925432140e+00	8.434087357030138676e+00	-2.661877409741428835e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.609125380225730595e+00	7.894570056396506885e+00	1.174113905599166507e+00	5.103478043140557752e+00	4.654805862254091764e+00	1.299640296246154847e+00	5.202931832267270629e+00	1.629502822920707583e+00	1.495730431371943947e+00	9.735143466693246594e+00	-9.333130086008937454e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.557072937975961580e+00	8.058119791687227362e+00	6.199339868967201461e+00	5.723747230025900024e+00	7.561331335936525733e+00	3.790974760012369771e+00	5.624629428767202732e+00	3.613805049344720288e+01	5.704877331562236087e+00	2.079954425516450378e+00	-3.503815670737054688e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.246835979552937346e+00	8.380996687426426561e+00	1.015127791392175993e+01	6.513745088146201567e+00	5.138071586617135367e+00	5.001841222584818780e+00	9.750561263752762997e+00	3.534086518022786549e+01	7.853814418273131537e+00	5.889656612046355377e+00	-9.541936650952488108e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.019491261200211163e-01	7.141539500172701338e+00	9.081943612671249610e+00	7.165836652328106737e+00	5.227584181058563040e+00	1.674140313666441671e+01	7.368055246181270945e+00	2.494080918386397983e+01	7.879303239581907370e+00	3.535282870188571458e+00	-1.826801506098073125e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.298129821527297167e+00	6.924506057390386715e+00	5.629747473055551232e+00	2.469075437915702942e+00	9.800972798562467503e+00	4.051276200444781317e+00	5.797657232060559274e+00	4.117959905113747254e+01	6.907374373785775568e+00	1.436609237299746766e+00	-1.701037306043940989e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.700334923386308539e+00	2.010642515937432595e+00	1.284321096638850968e+00	5.454978449763420834e+00	3.478211595988040639e+00	3.152911624922023037e+00	8.180837612967174266e+00	8.293328311427412558e+00	2.696921798132283943e+00	7.011949251498529101e+00	-6.543181965929109722e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.849321417602810769e+00	1.584834081985748711e+00	8.492203087846800003e+00	4.653756617731845679e+00	2.066473466788777191e+00	1.214080412776582296e+00	8.371550404970752979e+00	6.276148731391844926e+00	8.154676624002654250e+00	8.648863481891025273e+00	-8.250728337524621736e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.581137388388345499e+00	9.075956228224770328e+00	6.946144219471261927e+00	8.660184452904184482e+00	6.126166462964198978e+00	3.025314476199801650e+00	5.846334501148269247e+00	1.860233404367775734e+01	7.764981304092369641e+00	2.513489159930971439e+00	-6.775900231874459223e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.943563896667754420e+00	6.583726642636609228e+00	1.769963301361504815e+00	6.482063695732788844e+00	9.930267906891474539e+00	4.678555622012184223e+00	5.448652321022144029e+00	1.680410719049999457e+01	2.091084900960850756e+00	8.477774477923082586e+00	-3.766341735479280306e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.649050651916278198e+00	8.406613783046893218e+00	2.089280756057686261e+00	5.711883080327831763e+00	4.407469087459316093e+00	4.857074750879623259e+00	4.687906621096905369e+00	2.758611250001380810e+01	4.994732513389468664e+00	8.568525302819736567e+00	-8.364182551287468570e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.504405266074428482e+00	5.631427612209756184e+00	9.555476802768804845e+00	1.593172788998411971e+00	1.574591218542284565e+00	1.283281446851179286e+00	9.913978973244407911e+00	7.131101845828119679e+01	2.827729978212349948e+00	9.452217845888053915e+00	-1.682896922716455279e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.684366640608788046e+00	2.120581312218083880e+00	6.923408539831449993e+00	5.920880816072114250e+00	3.631277878507309431e+00	1.514768067887362513e+00	7.084238384334895500e+00	6.290636419348023978e+00	3.976840823581136330e+00	3.578334358169404705e+00	-6.385457888414129535e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.435168698341111160e+00	2.177641511438608735e+00	8.270123342991972493e+00	2.081375708994840146e+00	5.358784401641314865e+00	5.907785145311003738e+00	1.712790444970167414e+00	1.213248502300087495e+01	1.134584979704026164e+00	8.900488786669932040e+00	-1.972771487300574389e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.129099650506056207e+00	7.342463689869319410e+00	9.069545622515661876e+00	4.065914327464880351e+00	2.662074299794131349e+00	4.057047314600571220e+00	8.796910623885473512e+00	4.212361125775510828e+01	4.641845097526549502e+00	3.628595280053470873e+00	-4.462052063496812160e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.986328551534597864e+00	5.001865420630056569e+00	6.243468166786739992e+00	2.523603954654765946e+00	6.623047274030026799e+00	4.508103722192083218e+00	5.858265609645518346e+00	2.488274219653027330e+01	5.845324089814415203e+00	6.090729004585603512e+00	-7.498618618590934481e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.516366126033098283e+00	2.445570619579732874e+00	5.848832213476921282e+00	7.159489271405332644e+00	1.005210913617870538e+01	4.408194113684328563e+00	1.301384442528685570e+00	2.672618456137603626e+00	6.458039337996850371e+00	1.297655950986164708e+00	-2.341106085164938122e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.454271103019757483e+00	5.070511307033575221e+00	5.446361733274408756e+00	2.533191408605781625e+00	5.177999559553527753e+00	2.695747040012066442e+00	5.747598167117764056e+00	2.009286679660825214e+01	7.239246326808943977e+00	1.115655226785073229e+00	-2.861811643628181301e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.194804828243738903e+00	9.912292165692264678e-01	3.898637932893241231e+00	4.001732539397147015e+00	4.320802080031069359e+00	2.979958654040683719e+00	4.654923233875900124e+00	5.951561001121377537e+00	8.110767290208592328e+00	7.941885178983009830e+00	-2.237675013798856583e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.553654158206349667e+00	6.450952789479314831e+00	4.582211141636012286e+00	8.820124721731531281e+00	4.758923999923854176e+00	9.580432862978174313e+00	8.714957285024501843e+00	1.893814836961225367e+01	2.650415342433915189e+00	4.742245810976355891e+00	-2.621339934838749386e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.857317684088313214e+00	3.310865321766518932e+00	7.983315043513218079e+00	2.953210350056219013e+00	2.207275165443939535e+00	9.490629535357019142e-01	2.435754743817367451e+00	1.926590254539736335e+01	2.267856606267791619e+00	2.899729652789011958e+00	-5.129575841526618163e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.883362933923583782e+00	8.406176160942701259e+00	6.484000502175448766e+00	5.960400783857787488e+00	8.779573986266223429e+00	3.544323865083765845e+00	7.696256643256999652e+00	1.195214585279840520e+02	8.644006700630351148e+00	2.504422991868153314e+00	-6.948197073223814080e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.116254344760619244e+00	3.905552869831202312e+00	9.382552792502842465e+00	4.788084182230639030e+00	4.333719002598797942e+00	8.608503551925704045e+00	5.518078304689070457e+00	1.536309485105111960e+01	2.679195842574017661e+00	7.091446956711137339e+00	-3.295541089521429878e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.323295455989700109e+00	4.818148552300180576e+00	4.936096908697860997e+00	8.346354852845796479e-01	4.247564605861309239e+00	2.840618101719929012e+00	1.792966553901617077e+00	1.381078096604038308e+01	9.870194364403145570e+00	1.023257216303816719e+00	-2.842965730151522763e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.120442998111174759e+00	1.071144053901319282e+00	6.350869708408247050e+00	7.896655991507253169e+00	7.136004596645836529e+00	3.414926697414015777e+00	9.744353191325831887e+00	6.880733875628207485e+00	8.220091093268331761e+00	8.757032530063174391e+00	-2.245473129370210330e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.240542150592998993e+00	1.525509694483181633e+00	6.303205208315569408e+00	1.391694970173406709e+00	4.651253348198387094e+00	2.134407860003697976e+00	5.842733061399388639e+00	2.598279147130739020e+01	5.524979719462018934e+00	1.508034231253040369e+00	-3.299212280361786487e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.440102969506084740e+00	4.362981754744365226e+00	6.476405594178429759e+00	5.158406753973682868e+00	6.550693611962461027e+00	3.689008502169428994e+00	3.458102956293100494e+00	9.740745750521510260e+00	9.978183929935873664e+00	2.786476060702144597e+00	-6.942577791434346501e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.940751638744334429e+00	5.574043807224455804e+00	8.248085627273116671e+00	6.349496037657167413e+00	1.268102016436094104e+00	4.501648473409808338e-01	5.197687221390344448e+00	1.562341258209824701e+01	1.940046767459532751e+00	4.777509451353590286e+00	-9.470474282304010671e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.271706829854416299e+00	7.098567778304465392e+00	3.075447727575097101e+00	6.980345458007082726e+00	7.820763755727077715e+00	7.125388696695776680e+00	9.163223703405810383e+00	2.396432061691835713e+01	3.600226436244167161e+00	5.187727420737087591e+00	-2.839564658613184633e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.895074480503804004e+00	3.935443945189818216e+00	5.736050888418896321e+00	7.151060368578595394e+00	9.152151928652019208e+00	1.049721114841927871e+01	4.170053936493915536e+00	6.640415140939392558e+00	6.669510992386954662e+00	4.382897396801376466e+00	-2.592560427536513501e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.192800424067582910e+00	7.247338856501585269e+00	1.786776124229048079e+00	3.329002811801810235e+00	7.111343973465303669e+00	3.252008585111775929e+00	2.992479022682565937e+00	1.042544611231963181e+01	3.997724831074529472e+00	3.397097447474384690e+00	-4.541588770740592196e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.748338964782309546e+00	9.091443461626173672e+00	4.106861507737912476e+00	8.739349749401970069e-01	9.395884373893380825e+00	4.233517086987609979e+00	2.217166244888820970e+00	4.306777118905342405e+01	8.994913970559389682e+00	1.014494901801282545e+01	-1.889717728521494067e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.322660539123774015e+00	8.495116111111011392e+00	5.508888597011504906e+00	7.048174141998710951e+00	1.886572078774361838e+00	9.280140527612701362e-01	3.822818276129106074e+00	1.434222415261776185e+01	1.192785751154484153e+00	7.039883880188083864e+00	-1.001512082376048873e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.283348189120944838e+00	9.692706540586770725e-01	6.877800633925470919e+00	6.304956735148258495e+00	5.157400838866694315e+00	2.422651924918600486e+00	8.122102208524623279e+00	6.184594548905952394e+00	6.050787891119347783e+00	1.029110921676867241e+00	-3.237251272513115730e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.748588835142152575e+00	5.665265420213255076e+00	8.896169535208134249e+00	7.896434613203961561e+00	6.555306814352532818e+00	4.477595743870613987e+00	5.198847764799046089e+00	1.082503545988355498e+01	6.080769340074773766e+00	5.093199940196328157e+00	-6.745172243031555048e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.800690856112282745e+00	2.158464657276294663e+00	6.850360476481415439e+00	7.895590626557662084e+00	5.737023636362301282e+00	4.467790715457778283e+00	2.936412143801642838e+00	2.462152281727921110e+00	7.031109537833160061e+00	9.225785825793510142e+00	-1.407306394099420821e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.331986797235423126e+00	3.508889707876456487e+00	7.807185766854941811e+00	9.076166475921588983e+00	4.872787589639655970e+00	2.142253476043777916e+00	2.803540651302556697e+00	1.575109769611162003e+00	3.139144212441320025e+00	3.368945113498517330e+00	-5.058672272290667848e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.968000149650885433e+00	1.010618557922361838e+01	5.576795813882887920e+00	5.370349211170033499e+00	3.650312308467905886e+00	2.196754671956598237e+00	3.639162966606924066e+00	1.537052707255945272e+01	3.923935908365999925e+00	1.690799642368487454e+00	-4.072124458835430616e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.175880623262683500e+00	2.219115293154926949e+00	6.590435820032932490e+00	3.697905555291135293e+00	2.033707261095357932e+00	1.002774187509742898e+00	9.867315151616551816e+00	1.938079203033518638e+01	8.482168597706863267e+00	8.184957100162066013e+00	-5.725601682068276688e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.705509371038109734e+00	6.055452180300775922e+00	1.750284592366126768e+00	8.308810373121778170e+00	4.414492120759820004e+00	2.041851801319937376e+00	4.011683963578736467e+00	9.379789982585290176e+00	3.324131827612951007e+00	6.472144257180459270e+00	-7.974098860559418966e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.633866785596213234e+00	6.657863607541349538e+00	3.414146787677088124e+00	5.270888408647226520e+00	2.311040589389306454e+00	8.816307262076645834e-01	9.532659950726015907e+00	4.999181220468256726e+01	8.415805541915441168e+00	6.249298062516097652e+00	-4.809094281655150382e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.686661822464663452e+00	7.201373286948878238e+00	4.367475678962919439e+00	2.290263383639504990e+00	7.591642516216905001e+00	7.243631239550642142e+00	5.217437197008268690e+00	4.288384237091169382e+01	6.239567424833073694e+00	1.500936387663602822e+00	-1.927099328748134166e+00
