G c dx1dt d2x1dt2 dx2dt d2x2dt2 m1 m2 d2 d1 Fc W Fg
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 9.12605496e+00 3.20817083e+00 4.22759424e+00 2.73094451e+00 7.30987829e+00 2.29188489e+01 5.98689352e+00 1.41462253e+00 -3.10119610e+00
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 1.51958943e+00 9.20205271e+00 6.77535792e+00 4.69658389e+00 1.64507909e+01 2.57048638e+00 5.89490129e+00 -2.23645210e+00
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 4.51929582e+00 1.18840706e+00 1.72408634e+00 5.54173559e+00 -2.34139281e+01 4.40833020e+00 4.04698625e+00 -1.03477716e+01
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 3.10783034e+00 3.84195836e+00 2.04847934e+00 1.06617740e+00 3.46456919e+01 8.58830379e+00 5.26091440e+00 -2.20565227e+01
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.97598531e+00 1.51193258e+00 1.71471899e+00 7.22548103e+00 6.15348771e+01 6.79791714e+00 6.51853325e+00 -2.58423970e+01
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 9.63876522e+00 7.89874585e+00 2.59220960e+01 6.95208411e+00 1.14514138e+01 6.85651946e+00 8.81920986e+00 -2.33272356e+00
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.54670437e+00 7.31896709e+00 4.29942585e+00 1.34560790e+00 1.01020759e+02 8.80139337e+00 6.95711419e+00 -1.42419711e+01
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 6.01190599e+00 3.98216997e+00 6.14059512e+00 4.31425097e+00 5.92899588e+00 9.04575752e+00 4.90643982e+00 -7.22771393e+00
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 4.74197593e+00 7.08096612e+00 2.99276032e+00 9.81128657e+00 4.44079010e+01 9.27813315e+00 8.37485068e+00 -2.59636495e+01
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.86049900e+00 4.56343504e+00 1.90433593e+00 4.78662906e+00 1.05122315e+00 1.85364274e+00 9.15023924e+00 -8.90666096e+00
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 7.80628412e+00 3.38162033e+00 5.51750865e+00 3.68506813e+01 5.89713402e+00 2.07783970e+00 -3.62349938e+00
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 5.08765296e+00 4.69836055e+00 9.18937142e+00 3.48630622e+01 7.66458569e+00 5.78739680e+00 -9.44116532e+00
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 4.71051755e+00 1.65410519e+01 7.45535688e+00 2.43756322e+01 7.81234161e+00 3.56060764e+00 -1.68167559e+00
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 9.41256924e+00 4.02467258e+00 6.23863118e+00 4.01414725e+01 6.46044582e+00 1.42355078e+00 -2.28509835e+00
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 3.25791190e+00 2.68491298e+00 8.18024213e+00 1.00476658e+01 2.50108602e+00 7.01692026e+00 -6.53649531e+00
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 2.08402606e+00 8.59401637e-01 8.77929640e+00 7.69424922e+00 8.17678499e+00 8.76493700e+00 -8.33940758e+01
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 6.26088802e+00 2.58912851e+00 5.11199265e+00 1.86870114e+01 7.48100200e+00 2.46612389e+00 -7.12559369e+00
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 9.72389631e+00 4.48256353e+00 5.27597528e+00 1.79609450e+01 1.77522194e+00 8.31172292e+00 -3.29167736e+00
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 4.82247087e+00 4.47445842e+00 2.88295641e+01 5.17428842e+00 8.68056160e+00 -9.31384152e+00
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 1.39576614e+00 9.70035526e+00 7.10064003e+01 2.56579660e+00 9.22906398e+00 -1.69655218e+01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 1.87235091e+00 7.27449629e+00 7.31706089e+00 4.03729341e+00 3.38756580e+00 -7.30450526e+00
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 5.76630865e+00 1.74900760e+00 9.60276416e+00 1.16272983e+00 9.13557759e+00 -1.84211585e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 3.89209357e+00 8.76663661e+00 4.27210276e+01 4.60296882e+00 3.88596479e+00 -4.59572064e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 4.60667213e+00 5.32503947e+00 2.51855392e+01 5.94889229e+00 5.97104212e+00 -7.71079110e+00
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 4.23525875e+00 1.61878516e+00 2.33922213e+00 6.57624334e+00 1.45456724e+00 -2.25856050e+00
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 2.78935478e+00 5.94745530e+00 2.17825417e+01 6.97141311e+00 1.39492980e+00 -3.48633739e+00
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 2.73551746e+00 4.75447851e+00 5.38177802e+00 8.52662182e+00 7.48335891e+00 -2.33256677e+01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 9.82901077e+00 8.89974464e+00 1.85555314e+01 2.93916617e+00 5.00031980e+00 -1.49524414e+00
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 1.24639347e+00 2.83595143e+00 1.96573019e+01 2.08433640e+00 3.30663138e+00 -5.52966001e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 3.61211897e+00 8.43818149e+00 1.19214521e+02 8.66383455e+00 2.71372146e+00 -6.50898654e+00
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 8.37495176e+00 6.01919822e+00 1.48832012e+01 2.40951533e+00 7.02958142e+00 -2.02244558e+00
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 3.16716394e+00 1.49149273e+00 1.22026394e+01 9.77284073e+00 1.00361390e+00 -3.09682699e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 3.11912481e+00 9.74660771e+00 4.07917283e+00 8.58284406e+00 8.25302052e+00 -2.27096999e+01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 2.59728933e+00 5.61353720e+00 2.71722110e+01 5.50788945e+00 1.71324646e+00 -3.63316169e+00
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 3.75854151e+00 3.61789169e+00 1.11944329e+01 9.83279282e+00 2.72340653e+00 -7.12475628e+00
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 8.48369815e-01 5.22466158e+00 1.55082809e+01 1.87639056e+00 4.47612756e+00 -9.90012063e+00
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 7.86085855e+00 8.72072005e+00 2.62937638e+01 3.72759185e+00 5.36372866e+00 -2.54346152e+00
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 1.03939450e+01 3.74412812e+00 5.91274068e+00 6.74401974e+00 4.19495604e+00 -2.72186031e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 3.30211577e+00 2.73408757e+00 1.02987383e+01 4.15006182e+00 3.88640948e+00 -4.88439556e+00
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 4.62721968e+00 2.16164122e+00 4.26562239e+01 9.35535297e+00 9.67524411e+00 -1.95614926e+01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 1.07359588e+00 3.68073459e+00 1.46823787e+01 1.59063479e+00 6.77421713e+00 -1.00366494e+01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 2.29814554e+00 8.02043278e+00 5.89884754e+00 5.94470649e+00 1.21089660e+00 -3.13227546e+00
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 4.58134035e+00 5.24463729e+00 1.02958876e+01 6.31779641e+00 4.87158318e+00 -6.71804938e+00
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 4.52377907e+00 3.04733443e+00 2.23802461e+00 6.87455311e+00 8.87507830e+00 -1.34869975e+01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 2.25453857e+00 2.49566500e+00 3.08230249e+00 3.30099601e+00 3.71310568e+00 -5.43656568e+00
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 2.36084746e+00 3.99456529e+00 1.51777933e+01 4.28109785e+00 1.85100710e+00 -3.35656693e+00
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 1.17054028e+00 9.45931936e+00 1.73034112e+01 8.59312477e+00 7.82546294e+00 -5.74479842e+01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 2.21789157e+00 4.08724041e+00 9.10986869e+00 2.75448492e+00 6.45412449e+00 -8.01562567e+00
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 1.09386645e+00 9.89311668e+00 4.98382404e+01 8.44181062e+00 6.13281257e+00 -4.73293994e+01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 7.53030494e+00 5.36707410e+00 4.11358089e+01 6.06389881e+00 1.48218904e+00 -1.19355649e+00
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 2.62951263e+00 2.61247526e+00 5.87571357e+00 7.85968760e+00 2.26449109e+00 -6.76862790e+00
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 3.30925725e+00 9.02026083e+00 3.31021211e+00 7.42246630e+00 6.60294457e+00 -1.48100102e+01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 3.84964124e+00 5.14319836e+00 1.29116496e+01 2.86760346e+00 2.87041457e+00 -2.13817606e+00
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 1.92131815e+01 7.38704209e+00 7.31764977e+01 6.11931463e+00 5.53663072e+00 -1.76339277e+00
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 6.81816273e+00 9.85340425e+00 1.22073038e+01 8.80950838e+00 5.90393517e+00 -7.62826709e+00
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 4.21009056e+00 1.45157815e+00 2.56096058e+00 4.88904613e+00 3.55156471e+00 -4.12432072e+00
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 4.59287566e+00 1.87025104e+00 8.40615521e-01 9.69931693e+00 9.53582640e+00 -2.01379287e+01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 5.20909080e+00 7.48411067e+00 1.50383789e+01 5.06993590e+00 8.58217696e+00 -8.35291392e+00
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 1.83993713e+01 3.53642503e+00 2.85888711e+01 2.28507073e+00 7.50136157e+00 -9.31615621e-01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 5.12979371e+00 2.65871257e+00 1.99705855e+00 4.50491212e+00 1.70194480e+00 -1.49462380e+00
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 2.90008872e+00 1.35425692e+00 2.30626213e+01 9.56532166e+00 1.95517017e+00 -6.44871017e+00
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 8.64948752e+00 1.19662041e+00 7.63550910e+00 3.87748764e+00 5.43503211e+00 -2.43647613e+00
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 8.52198475e+00 7.97037043e+00 2.04848783e+01 8.81288344e+00 2.44642014e+00 -2.52992891e+00
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 2.57320029e+00 2.20990085e+00 -1.31813159e+01 8.93125614e+00 9.80438917e+00 -3.40298077e+01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 1.15573361e+00 5.20948554e+00 6.10884859e+00 4.15167872e+00 2.42668211e+00 -8.71723760e+00
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 3.21236859e+00 6.45307134e+00 2.86691595e+01 1.74931892e+00 5.38721052e+00 -2.93364508e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 2.96393144e+00 4.85516621e+00 -4.14358073e+01 7.52102118e+00 4.27708951e+00 -1.08531798e+01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 1.43906354e+01 1.24395987e+00 3.65127812e+00 3.80361069e+00 6.75447779e+00 -1.78528628e+00
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 4.71093263e+00 8.05151352e+00 6.39249000e+00 8.04631253e+00 2.16132768e+00 -3.69156585e+00
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 6.54154536e+00 1.09461902e+00 4.09020632e+00 4.98389363e+00 4.87284785e+00 -3.71254100e+00
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 5.31645407e+00 7.85700905e+00 5.92420494e+00 5.36740068e+00 3.47234530e+00 -3.50562015e+00
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 3.72850662e+00 9.03974044e+00 -2.41676875e+02 8.00118466e+00 8.98976372e+00 -1.92915735e+01
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 4.48899684e+00 4.89555929e+00 2.99556040e+01 4.44126998e+00 1.36527141e+00 -1.35075589e+00
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 7.03971835e-01 5.81988226e+00 2.91598809e+01 4.98814611e+00 9.22354745e+00 -6.53554589e+01
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 3.74841728e+00 5.29285053e+00 1.63583459e+01 4.38571422e+00 8.49694725e+00 -9.94157789e+00
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 6.83031182e+00 4.50287757e+00 6.51471930e+01 4.30606464e+00 3.67813645e+00 -2.31882434e+00
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 4.14770743e+00 8.98682082e+00 2.84117508e+01 5.73351919e+00 8.10361589e+00 -1.12019080e+01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 9.36872593e+00 9.04540160e+00 3.39010360e+01 8.27919500e+00 1.28092204e+00 -1.13195790e+00
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 2.82270633e+00 4.02234728e+00 2.88638630e+00 4.25591481e+00 9.70178995e+00 -1.46278028e+01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 2.21977147e+01 6.53562779e+00 2.73894181e+01 5.71829248e+00 5.73935448e+00 -1.47849939e+00
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 6.90176616e+00 9.34216806e+00 2.27089581e+01 7.03654593e+00 3.72952923e+00 -3.80236060e+00
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 3.67398735e+00 9.65852649e+00 2.14024864e+02 3.42495502e+00 4.26324891e+00 -3.97427491e+00
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 4.56999843e+00 5.58063136e+00 5.59079111e+00 3.49770524e+00 1.59764818e+00 -1.22277994e+00
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 1.42866995e+00 5.07542325e+00 1.68180151e+01 9.40071814e+00 9.90414563e+00 -6.51697627e+01
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 6.40826580e+00 3.50824884e+00 1.34585024e+01 7.51181116e+00 1.35362751e+00 -1.58673103e+00
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 2.12930716e+00 9.62984686e+00 2.06025923e+02 6.19468009e+00 6.89416411e+00 -2.00568251e+01
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 7.72248179e+00 2.28532874e+00 1.49093303e+00 6.82948049e+00 4.98462335e+00 -4.40821861e+00
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 6.94492818e+00 6.21846618e+00 3.67949911e+00 1.26369499e+00 9.54024596e+00 -1.73593746e+00
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 4.19031812e+00 3.54295241e+00 6.34122547e+00 6.56292669e+00 3.21399766e+00 -5.03380183e+00
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 5.07225113e+00 3.51107461e+00 -2.77026052e+02 5.58557986e+00 5.78878142e+00 -6.37462540e+00
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 4.06250838e+00 4.64471729e+00 1.81953423e+01 5.91174712e+00 5.34120588e+00 -7.77250297e+00
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 6.05954865e+00 9.98913642e+00 1.45078769e+01 4.23481444e+00 7.32579800e+00 -5.11975346e+00
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 3.45518402e+00 1.49469676e+00 1.05933446e+01 1.73326508e+00 1.61209209e+00 -8.08692940e-01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 5.00180869e+00 6.20687636e+00 1.01889538e+01 2.74005310e+00 2.74410217e+00 -1.50325335e+00
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 8.00506275e-01 1.74314942e+00 1.87553421e+00 9.55670242e+00 2.93108338e+00 -3.49922199e+01
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 6.05193239e+00 2.39068747e+00 3.44124499e+01 4.67829606e+00 7.64335679e+00 -5.90850717e+00
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 1.48663348e+00 4.95606648e+00 4.13838079e+01 5.20014840e+00 2.70224827e+00 -9.45229081e+00
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 1.03164917e+01 5.59414118e+00 1.35672681e+01 1.47438811e+00 6.16142588e+00 -8.80564177e-01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 3.35225390e+00 3.32913168e+00 1.00860222e+01 1.33809607e+00 2.93719438e+00 -1.17241962e+00
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 1.11992058e+00 3.84811418e+00 1.31124701e+01 7.45463302e+00 8.75462455e+00 -5.82742334e+01
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 1.75600497e+01 1.78270318e+00 8.31428522e+00 5.84285198e+00 9.47966909e+00 -3.15422248e+00
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 1.32943960e+01 3.72897805e+00 3.92073790e+01 5.57835386e+00 5.66643677e+00 -2.37764765e+00
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 1.25275591e+01 9.69902595e+00 3.19577956e+01 3.18812077e+00 4.17077996e+00 -1.06141589e+00
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 4.36450511e+00 9.50236644e+00 2.54612707e+01 7.70275658e+00 3.10651998e+00 -5.48258430e+00
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 2.94058787e+00 4.01390461e+00 3.91160661e+00 2.51412921e+00 1.44802901e+00 -1.23802865e+00
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 4.97571422e+00 6.13768543e+00 1.81953953e+01 2.70941269e+00 3.41650069e+00 -1.86037821e+00
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 3.37836457e+00 9.18635852e+00 7.30499923e+00 5.14640954e+00 6.88812202e+00 -1.04929756e+01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 6.26851014e+00 1.05565440e+00 6.25161942e-01 3.57651876e+00 5.80255238e+00 -3.31066505e+00
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 3.67455561e+00 8.29615213e+00 9.37291077e+00 3.22716683e+00 9.49637150e+00 -8.34015821e+00
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 1.09119734e+00 9.53532598e+00 2.48428660e+01 6.80713880e+00 4.56649536e+00 -2.84868433e+01
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 1.31066642e+01 1.82193161e+00 9.95626282e+00 6.85874571e+00 7.24477008e+00 -3.79120383e+00
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 6.88085125e+00 2.45302917e+00 1.91464362e+01 8.42065363e+00 5.40390473e+00 -6.61319484e+00
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 5.48736136e+00 9.64671672e+00 7.35774435e+01 4.75937710e+00 5.61318594e+00 -4.86850909e+00
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 2.55427109e+00 5.83786129e+00 1.20258087e+01 1.65776582e+00 3.40996883e+00 -2.21312835e+00
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 4.88281245e+00 1.12776971e+00 1.17405905e+01 3.46299746e+00 5.09455699e+00 -3.61317133e+00
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 1.70264392e+01 3.31868799e+00 -4.56775574e+00 9.82004917e+00 5.23706497e+00 -3.02049272e+00
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 7.71667819e+00 5.04949307e+00 3.64470959e+01 6.36632718e+00 7.35978270e+00 -6.07188527e+00
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 4.03038859e+00 7.23618020e+00 1.01466740e+01 7.38763376e+00 9.46575999e+00 -1.73505772e+01
