G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m1	m2	d2	d1	Fc	W	Fg
1.000000000000000000e+00	1.000000000000000000e+00	3.384984853014865180e+00	4.783197667003320497e+00	1.109847818183446799e+00	2.485297405363943835e+00	6.245104896708068232e+00	7.381028373530264197e+00	4.593970391763361860e+00	2.018341279118608611e+01	1.952470028855054274e+00	9.055215708413468789e+00	-2.405471866343723342e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.195683060275206433e+00	6.744489465648205062e+00	5.220081612993010545e+00	9.020091226246703897e+00	7.566839572380646750e+00	9.479337301506291169e+00	1.523840823654422527e+00	3.770522697701752080e+00	6.656878269037006746e+00	9.745708979471698896e+00	-6.853021604155764557e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.757201069180807096e+00	4.570087258064398306e+00	3.716966312486102542e+00	3.174782187941912248e+00	4.289560149599698669e+00	1.759374906271495620e+00	6.253891092131678597e+00	1.042523684251520137e+02	2.099655916815858614e+00	8.729165507776672328e+00	-1.040286738651509602e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.533536520689481542e+00	3.456535274237802824e+00	6.382756042637883986e+00	4.187619371521652312e+00	6.768857554859377679e+00	5.961035209101294363e+00	8.959203326185877003e+00	2.360134126343752570e+01	9.870014642266090377e+00	1.993667710326933129e+00	-3.298558141736217753e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.031552340723393968e+00	9.862813132252616910e+00	3.670270389992191795e+00	1.952490180773909012e+00	5.204026717926479861e+00	2.295036527703988583e+00	2.365687967959976046e+00	2.933182689347618322e+01	8.024406552509663726e+00	9.534107421434375951e+00	-3.321583803804927015e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.682737521200573738e+00	4.687436657744346036e+00	3.691305831687329952e+00	3.007922797393019376e+00	2.706557508041525395e+00	1.624583828373100669e+00	6.377214774200440139e+00	-2.735171142477108575e+01	4.512234185911566442e+00	4.815902417035528238e+00	-1.336579840985008794e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.161639073955083035e+00	9.047382240544250109e+00	7.691389534012688323e+00	5.664762156599260301e+00	7.313276155956652147e+00	3.585494361006758002e+00	6.984134571804592184e+00	9.248002894062510748e+00	6.211969008821188076e+00	1.087030268945172962e+00	-1.875227186001835245e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.530528180888795831e+00	3.067142133623978140e+00	1.440923038118744337e+00	6.466542516291828413e+00	6.012624239360391698e+00	4.341960710087192865e+00	4.779981591547904252e+00	7.217203068535329891e+00	9.207054684753384066e+00	4.973661927166976859e+00	-1.051567205527644333e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.188423875486220638e+00	2.914999439432152339e+00	9.133047194467851071e+00	3.212610575181407135e+00	4.218753979933914877e+00	2.736419007969259187e+00	7.306020646796789642e+00	2.292870196203080724e+01	5.985637670128275190e+00	1.412744119861644165e+00	-3.112742804708415356e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.437098948258568321e+00	1.274222259482533648e+00	8.674294871248539707e+00	1.517057384901190797e+00	9.195443038294914828e+00	6.783220716616610524e+00	4.688171424372226781e+00	1.647104723694659967e+01	2.562279877135893891e+00	5.905302495321238965e+00	-2.237930861294208373e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.752040036465192241e+00	6.862601175051620039e+00	7.013767963687941531e+00	4.514974830838253794e+00	1.194385003463406925e+00	1.732862501309776260e+00	5.545593572208566968e+00	-2.343378202974239244e+01	4.409669386386573464e+00	4.052978964057489364e+00	-1.035306776339572821e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.505835639559337302e+00	4.304942714626187161e+00	6.348367816949050280e+00	3.113344065485266210e+00	3.835574896941634115e+00	2.049533315822725577e+00	1.067956930251176217e+00	3.466308875158261316e+01	8.583308352652538886e+00	5.252702079388934742e+00	-2.204732601327191688e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.524155184332896429e+00	8.775129413256438582e+00	9.032556118111170207e+00	2.969004762005714948e+00	1.502024303886547729e+00	1.718246744312072138e+00	7.219335417288483825e+00	6.151234244533171847e+01	6.789812215498023384e+00	6.518236322361713242e+00	-2.586439221266314092e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.213305537390392264e+00	5.257159366169117831e+00	2.671539322917414694e+00	9.637132655278351834e+00	7.908923620248978992e+00	2.592981657953734498e+01	6.948060592633433785e+00	1.144318877454503181e+01	6.849644277325708686e+00	8.821149290569655577e+00	-2.346895247782272431e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.810766351923065898e+00	9.717133707689185940e+00	1.708951203296807941e+00	6.548483443494471423e+00	7.311375037885594175e+00	4.295810829563047939e+00	1.340894698967890486e+00	1.009516783360678005e+02	8.803168810733119187e+00	6.953043245900127900e+00	-1.424302526778798139e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.579520526314892592e+00	2.669507522865848248e+00	3.148070801130610441e+00	6.008799687376857435e+00	3.983172858770645863e+00	6.146854901235781377e+00	4.310276055264551154e+00	5.937991976693457019e+00	9.053161263207512022e+00	4.894105586448318057e+00	-7.212479082958052068e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.454650439175026122e+00	8.822030791088957713e+00	8.147428534668861744e+00	4.746215445586041248e+00	7.081342423445645906e+00	2.994312453624042636e+00	9.809510788018110716e+00	4.439347173515876221e+01	9.278344727594165064e+00	8.375378532385694186e+00	-2.596143168692286451e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.584396549083585626e+00	7.996877128712776006e+00	1.311981826980816335e+00	4.857419455359836213e+00	4.548125693984375495e+00	1.909485610360346586e+00	4.785166733402880901e+00	1.076124074889810656e+00	1.854792604163142178e+00	9.146031558806967610e+00	-8.919933432884457503e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.234225710313877400e+00	7.944183365038200328e+00	6.245597155645375764e+00	5.875770416155884135e+00	7.804828058101190180e+00	3.382669150568661465e+00	5.513938278603407461e+00	3.685942557280637288e+01	5.903568707702411267e+00	2.073652938246688837e+00	-3.635255801196701331e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.329429432703819636e+00	8.605666569561213564e+00	9.969573929247271593e+00	7.267187548082737258e+00	5.090095443608976922e+00	4.705666254926759606e+00	9.185211996511476684e+00	3.488825335148937512e+01	7.656184195764311085e+00	5.785502333181553603e+00	-9.424736218382495423e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.130561152737239006e+00	7.849281913931853261e+00	8.701713624197187968e+00	7.322948707264860246e+00	4.712447454742715536e+00	1.654231168028963594e+01	7.454101727815960921e+00	2.435134864479899264e+01	7.815171255062418609e+00	3.559893632083722004e+00	-1.687775260972414371e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.350440376638189832e+00	6.630526613554925675e+00	5.699520362712204857e+00	2.549283677737186338e+00	9.417490670094059269e+00	4.016308871604564068e+00	6.239551166012232919e+00	4.016474288119241720e+01	6.460382774128233585e+00	1.423502265748924911e+00	-2.294358443496820055e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.855774675754835457e+00	2.185320324001497116e+00	1.570365835081215300e+00	5.497617660367872361e+00	3.255801254994802552e+00	2.693096040863813823e+00	8.178506870140775931e+00	1.009485834508068436e+01	2.504165247790643534e+00	7.012198573319418315e+00	-6.521987208793972535e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.703042152701526035e+00	1.302080316302023588e+00	8.480640664366948300e+00	4.696506566371896341e+00	2.087907034576810261e+00	8.540613522010719327e-01	8.785653056316627740e+00	7.711374117961269370e+00	8.174154944120633814e+00	8.763760787009015729e+00	-8.338414662026762869e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.672491985474954035e+00	9.289533819180384455e+00	6.383468252939924703e+00	8.836695606338487607e+00	6.257133280478068826e+00	2.596190748113216706e+00	5.114780110861672391e+00	1.870472323553048000e+01	7.476552601451517788e+00	2.456736902060100203e+00	-7.113082163294009774e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.683346241861380932e+00	6.560518841249038502e+00	2.030298093388241298e+00	6.683161613962193215e+00	9.716213567463766410e+00	4.482054920973265411e+00	5.267247612636496434e+00	1.796474570844351248e+01	1.775986277464613350e+00	8.313384284019972981e+00	-3.301006965893706013e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.652190865478661674e+00	8.160348626985648224e+00	1.847625367608529690e+00	5.795545494960968824e+00	4.393484261145276903e+00	4.829098869827404883e+00	4.477331685002926775e+00	2.881780619678616517e+01	5.183259657240435025e+00	8.665305274569481853e+00	-9.328818369834189994e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.461834099051990243e+00	5.327280369333598387e+00	9.186683114681677864e+00	2.037325501746807710e+00	1.550366830521958228e+00	1.402161697761067138e+00	9.703677383530191491e+00	7.102345873110330388e+01	2.570479761184060408e+00	9.227517716339509235e+00	-1.696421407779342516e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.658711876217434877e+00	2.060531319182219434e+00	7.028008948477947548e+00	6.448410933270968037e+00	4.059246572170813749e+00	1.874775196503618346e+00	7.272111255537539343e+00	7.283309354272198277e+00	4.034531673249330375e+00	3.392475481687634797e+00	-7.301214252717895370e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.844705304899718179e+00	2.128142417601349923e+00	8.464582011142100626e+00	2.065707768449245751e+00	5.545135087000727658e+00	5.769174755878164973e+00	1.740804676298477904e+00	9.593402207263631354e+00	1.155435237736893939e+00	9.129919295918355715e+00	-1.838535385593790261e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.524849438371224775e+00	7.177396364865204603e+00	8.908863973311694551e+00	4.026888774699318496e+00	2.458799735288445643e+00	3.894475505574638952e+00	8.766680865697395575e+00	4.268133796105171029e+01	4.593818744782580232e+00	3.889791484122071985e+00	-4.581204570925170749e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.017230392167985720e+00	4.872666978852984165e+00	6.157813316675522231e+00	2.289550829486332706e+00	6.921471484768710880e+00	4.595322210394605200e+00	5.324997178947307397e+00	2.516977015887018254e+01	5.956051580888509278e+00	5.977215276231523156e+00	-7.727817048010553691e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.429101971679331839e+00	2.799893857540367126e+00	5.656498667215674736e+00	7.225552284418941262e+00	9.979185378568086406e+00	4.235925659306380098e+00	1.612631606398448048e+00	2.353610453317552587e+00	6.571047902897118043e+00	1.436898636359335235e+00	-2.250118118475584073e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.271856277664603851e+00	5.423162667527219760e+00	4.880268376089555993e+00	2.854451324280841806e+00	5.073082777897253592e+00	2.783064640486436314e+00	5.939493649575834588e+00	2.179386763861618448e+01	6.969642388791609910e+00	1.394121319940873516e+00	-3.497106472592653503e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.128911221475100923e+00	1.569353870359633252e+00	3.850303952568834731e+00	4.525017763317395136e+00	4.190168918971480139e+00	2.736482271020884927e+00	4.753998175449266839e+00	5.382919003276572134e+00	8.533808917269453787e+00	7.467998439132445654e+00	-2.331726420383968090e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.881873948005717834e+00	6.231464094311547797e+00	4.915281811054559746e+00	9.056723708640669557e+00	4.609668861843222665e+00	9.822569143947596615e+00	8.898465936476670279e+00	1.855935011090855369e+01	2.930386901861170124e+00	4.999688409026341596e+00	-1.499908312139988320e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.534018817799339018e+00	3.426350497415137752e+00	7.970041079088840519e+00	2.841939701104651217e+00	2.036520215618038865e+00	1.239715078929861214e+00	2.833662236930072353e+00	1.961503940131017032e+01	2.092453989967011374e+00	3.306593076155786903e+00	-5.537653379789261976e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.918449323157110697e+00	8.182887362320252933e+00	6.418462100009358906e+00	5.577773655874048941e+00	8.948634370940730776e+00	3.621164383465106607e+00	8.437723883661664814e+00	1.192061718254381901e+02	8.662454801844983621e+00	2.700461359532191352e+00	-6.514975909529423959e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.260637844529546747e+00	3.795277079373012175e+00	9.019708975755808211e+00	4.775989310405504895e+00	4.745958711999294977e+00	8.380979167220786508e+00	6.013148189869463422e+00	1.486793201200977599e+01	2.403267289966307452e+00	7.039862627587992527e+00	-2.036641768325290425e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.668794624715322250e+00	5.087406717699148651e+00	4.990520913728503594e+00	1.163676015558187560e+00	4.477618786600511491e+00	3.167140592384509734e+00	1.489107225675034396e+00	1.218786977706787589e+01	9.771495195483963059e+00	1.005141606403649135e+00	-3.096429969528395887e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.904341413895746626e+00	1.102591005089329945e+00	6.470600381611445684e+00	8.129483047239128624e+00	6.944234293947867620e+00	3.120166166413651965e+00	9.749533627331187446e+00	4.092609473718956892e+00	8.578913292803127533e+00	8.248485600952109920e+00	-2.271728771098934274e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.665870669908865231e+00	1.645207124829975776e+00	6.684680545351359804e+00	1.624210929195560427e+00	4.981876202365483230e+00	2.595892074875245203e+00	5.611617201003669564e+00	2.715292690642587914e+01	5.510287412528852791e+00	1.721073543242982673e+00	-3.625440080288262479e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.274323658678401472e+00	4.538987247731721908e+00	6.327736226909763673e+00	5.279968320114655889e+00	6.831489272336001228e+00	3.761753334182917463e+00	3.608718947391514664e+00	1.118088191474146420e+01	9.829267122438196225e+00	2.713815557255037092e+00	-7.118470798159729718e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.329332487090134407e+00	5.316202172858329966e+00	7.314194257356983364e+00	6.044043807077256858e+00	1.561891423082076846e+00	8.445595714893507910e-01	5.222068304889478263e+00	1.546150937651584201e+01	1.865991647787492269e+00	4.469562145051030555e+00	-9.883542581897682311e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.234700505781503921e+00	6.394144746383548572e+00	3.132923118153122743e+00	6.653802769729495026e+00	8.313443530498608069e+00	7.866459271739572934e+00	8.714848967609800212e+00	2.628717245701199090e+01	3.726392038435060616e+00	5.351446496445933398e+00	-2.539864109064268405e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.635177522837885089e+00	3.625128970707218290e+00	5.613545373495473001e+00	7.194647273884369199e+00	9.461693544200111106e+00	1.039251860215195755e+01	3.745593677914479613e+00	5.888362083307804085e+00	6.736640433961210483e+00	4.204576026750975082e+00	-2.716747147659079875e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.295849016325561820e+00	7.251275701054832545e+00	1.940289223450200495e+00	3.276802067007949404e+00	6.832305940391510291e+00	3.299749511647882549e+00	2.735836769514051081e+00	1.030051324908079202e+01	4.151173275127287177e+00	3.888184653491725040e+00	-4.870646293017632189e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.288478039571222311e+00	8.749355868460339636e+00	4.467308916691010268e+00	1.074947652848462054e+00	9.593337957164887797e+00	4.627342054607534116e+00	2.152540883159473228e+00	4.263490943118894450e+01	9.348895242691140695e+00	9.678766196227542196e+00	-1.956765637626055110e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.804510106800105262e+00	8.014571032532813888e+00	5.388203716259080345e+00	7.513185568606028042e+00	2.356828027828011596e+00	1.070264175504009208e+00	3.684898672084550242e+00	1.468472150683443722e+01	1.587980107931472817e+00	6.775824878593920353e+00	-1.005126440054063508e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.225421635277918142e+00	1.348785305269071255e+00	6.872259159191114186e+00	5.816332098623831826e+00	5.299104586756614665e+00	2.299997994256936629e+00	8.014331125309851700e+00	5.895605111187302683e+00	5.945699727404077706e+00	1.213961286144997098e+00	-3.130310495347265132e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.598788232980608903e+00	5.312585536803160480e+00	9.554869882858094243e+00	8.516342371197074712e+00	6.415245100555777569e+00	4.578311773571672738e+00	5.253191245326171988e+00	1.033335829782907922e+01	6.316640681371602284e+00	4.872000219269569499e+00	-6.732019932114241989e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.508191757442694403e+00	1.944200339892184992e+00	6.400410046124059171e+00	8.396572569967922561e+00	6.233018814047201595e+00	4.526419669788356970e+00	3.047066834613583186e+00	2.249167336815279583e+00	6.875915395533038321e+00	8.876525381801394943e+00	-1.346289931950787988e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.186029914649873618e+00	3.175279035257976723e+00	7.679889556334066114e+00	8.584078141507749393e+00	4.615272951301830240e+00	2.261391984833257762e+00	2.488827060414348757e+00	3.041075939354505930e+00	3.304696622214559287e+00	3.713680426060128603e+00	-5.422272388592404901e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.839970696509896086e+00	9.872014121127126174e+00	5.558774425328141255e+00	5.364018597264841759e+00	4.041296512008759834e+00	2.356793361801919229e+00	3.988300148398889355e+00	1.514944695816279463e+01	4.274798945935927463e+00	1.847756406948221963e+00	-3.335316239085866830e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.316143663354794491e+00	2.289075742021789317e+00	6.707896755870337735e+00	4.010593963209809765e+00	2.135486462724347057e+00	1.169804356510075971e+00	9.461229073568052428e+00	1.730464841946188770e+01	8.592774461575215739e+00	7.825213901483646595e+00	-5.744737095789602677e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.163460244963301804e+00	5.493705368676224943e+00	1.634976602829901315e+00	8.116395205823561554e+00	4.540940992731721693e+00	2.220491630649825687e+00	4.085093668212487650e+00	9.089030663066132831e+00	2.736373153319114238e+00	6.455585850422810523e+00	-8.010218924517074512e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.008587016924668234e+00	6.563244629544636943e+00	3.280583720607090914e+00	5.053350490372935155e+00	2.461293765733935324e+00	1.091409957237643447e+00	9.892586419215215088e+00	4.977171883439797995e+01	8.443156058637384831e+00	6.133403049943238372e+00	-4.733391154287180314e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.033602776600130113e+00	7.329774689385319064e+00	4.260155042156372751e+00	2.652437625509694197e+00	7.597211888870948115e+00	7.532921851436845451e+00	5.375922103306371547e+00	4.116605242797119502e+01	6.062262447444192404e+00	1.474295763293305583e+00	-1.184885987529523010e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.388874753667953321e+00	6.040523941141445086e+00	5.250971882014136227e+00	8.700988786653303109e+00	2.874891552307810461e+00	2.632642858882956904e+00	2.608639080918170983e+00	5.891853894327904406e+00	7.854337850084768036e+00	2.257307064881078684e+00	-6.780564783363534964e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.846397840480383579e+00	1.083359954462951080e+00	1.413913578165555629e+00	8.934516387226979717e+00	1.520184959899608002e+00	3.315362515135007015e+00	9.020589797054775261e+00	3.321887277042644193e+00	7.424183744058042045e+00	6.608728389455335694e+00	-1.483498389610919688e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.212267107458592896e+00	3.932370426372847394e+00	2.270509506429225333e+00	5.198994787604412693e+00	5.975795212130955214e+00	3.846225879113566837e+00	5.150987883001408640e+00	1.289803940276188321e+01	2.873982676302775374e+00	2.868774811786435119e+00	-2.145941000271614829e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.322073063468043763e+00	5.663955348729534656e+00	3.479504534892629231e+00	1.684442718634405978e+00	6.358819615279691639e+00	1.920786801721099479e+01	7.388526175727750278e+00	7.318608199825941085e+01	6.116725198389522333e+00	5.539753934288155435e+00	-1.777685817704857785e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.185619263249058086e+00	1.793003541111582111e+00	9.739931268120754382e+00	4.479287801231379262e+00	8.849389317859655435e+00	6.816429223331608611e+00	9.844590137558467902e+00	1.219151898331826800e+01	8.804368797454161566e+00	5.898101791091911572e+00	-7.613753546676750084e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.885258600311920496e+00	4.156586713270836064e+00	3.980966960823368872e+00	8.236161527523361059e+00	6.190819016905604322e+00	4.204636306238577426e+00	1.454350805291869442e+00	2.565551461710192882e+00	4.889943831048420009e+00	3.543696143546018806e+00	-4.106490395423943340e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.577703363398422542e+00	1.294118780883595665e+00	5.346402563177605316e+00	9.120711656731634420e+00	4.107806073757560128e+00	4.596057172797150869e+00	1.863870596513425903e+00	8.199851178378394501e-01	9.692051524163298737e+00	9.531320467416344755e+00	-2.015170575090093052e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.311124941084710116e+00	1.710588577000940580e+00	2.755843762757152593e+00	2.829566867638341421e+00	8.225086487603006091e+00	5.202543167780593336e+00	7.491828669894406545e+00	1.507235914335787186e+01	5.066343570923068640e+00	8.580988165273380375e+00	-8.340229008107957753e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.282457176542380672e+00	4.568106532046842361e+00	6.507709790003956662e+00	1.609541931027376194e+00	5.862067784955926619e+00	1.841252018433198501e+01	3.531910629871501062e+00	2.855368186960285115e+01	2.291720328285064223e+00	7.497808832467955042e+00	-9.222728255573731104e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.332765781284694029e+00	2.193874422356433929e+00	3.526899088947419880e+00	8.902306140683212021e+00	1.718072577704158110e+00	5.137097561537914636e+00	2.675003834866817698e+00	2.024674208747116122e+00	4.505250361302983286e+00	1.708856133137467870e+00	-1.510039328634861677e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.393444959720126164e+00	6.115917205642793952e+00	2.862403127798778257e+00	4.505202666045458493e+00	6.094485625263432738e+00	2.900159597057943461e+00	1.362307209390453133e+00	2.306349340933118697e+01	9.555097774038102898e+00	1.956129064194104705e+00	-6.452542677105563840e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.248904215060657741e+00	7.201508396223588626e+00	5.648060043004404562e+00	5.873404836616077596e+00	9.174890998528621111e+00	8.654376156774864270e+00	1.192250049732018313e+00	7.624540073881474811e+00	3.867712401579373349e+00	5.444907911589048410e+00	-2.442173456605994275e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.140815193320461773e+00	8.196529505775378865e+00	1.047143297558708053e+00	9.707326027388779366e+00	4.569534701347768291e+00	8.512759732027634030e+00	7.970480229344781620e+00	2.048862085961562940e+01	8.813765150436770668e+00	2.448580219653541334e+00	-2.522583441948060390e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.696899609287786603e+00	2.795496716041117047e+00	1.074763625512656695e+00	1.598879204621336703e+00	3.671749731879717871e+00	2.587422026204430292e+00	2.214035478488451503e+00	-1.316488146515299640e+01	8.935947354621982086e+00	9.791502926529243922e+00	-3.404187456495868958e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.920387156909677984e+00	2.512874679231395625e+00	2.965719280738063013e+00	6.837946388936886777e+00	2.292794648264548929e+00	1.152407159484625687e+00	5.213784842736018277e+00	6.139477581933839190e+00	4.142879215864110343e+00	2.432322782583969722e+00	-8.718208549439429689e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.951811763241424469e+00	1.942527668990721601e+00	1.332399516746277657e+00	1.665193908945503676e+00	2.364964326757013513e+00	3.211689466379064495e+00	6.455498076520854056e+00	2.867617708041353808e+01	1.751765257447197355e+00	5.379147498241313663e+00	-2.940381097352155138e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.599035212638412418e+00	6.727155285070157476e+00	1.970110472715837835e+00	4.367324462050955702e+00	4.901418725662670894e+00	2.953471396971497409e+00	4.862035780369579285e+00	-4.145576792802167887e+01	7.528257955411134184e+00	4.278320867674136885e+00	-1.084853149260853122e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.768443526649294828e+00	7.355449371871488395e+00	4.045537604674152021e+00	8.241198934624462069e+00	6.357495949531461576e+00	1.439337611604131340e+01	1.243285240174842654e+00	3.652524799114977849e+00	3.813880226722532019e+00	6.750339942496096590e+00	-1.787415222164084661e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.470074873166943075e+00	1.286975432758810767e+00	8.237549973798234504e+00	4.902279839715329324e+00	1.720877464748531205e+00	4.704697272529317686e+00	8.049501640713360828e+00	6.433204599052762873e+00	8.048114308796728622e+00	2.172772618640252507e+00	-3.696822072465336007e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.784474142343477787e+00	9.421186517468859378e+00	6.150751642132785690e+00	9.972586140077105199e+00	9.449657646832056557e+00	6.542118292037706340e+00	1.092716061587070131e+00	4.120407980704463569e+00	4.986650524391492034e+00	4.880537225599913320e+00	-3.714635616069522417e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.865393222431514175e+00	1.469442015164692084e+00	5.617395768636027853e+00	6.036173680159414801e+00	7.797198886098759552e+00	5.313386538409826443e+00	7.861718240403387625e+00	5.944570460907376841e+00	5.355796626966808027e+00	3.468382987028352904e+00	-3.485625792269382739e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.727659168594367856e+00	5.867598936943376309e+00	3.647681816907443864e+00	3.898712811117661658e+00	6.269518077055764138e+00	3.722432453427904964e+00	9.041743889066719220e+00	-2.416590435388617379e+02	8.012606850977935125e+00	8.989083459958600031e+00	-1.929566753983446858e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.530439519000112547e+00	7.376550861032434625e+00	9.377935270892688635e+00	2.965834130753009834e+00	8.458465369284446922e+00	4.484463457266371300e+00	4.897157324738315332e+00	2.997127877763665893e+01	4.438139440105578259e+00	1.366577890366989623e+00	-1.360978774508166955e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.783685153456019634e+00	8.835175668113651071e+00	4.582810915309736721e+00	4.157035642172582257e+00	1.721086040902876091e+00	7.052443767277436493e-01	5.824245058553774612e+00	2.918584876334045930e+01	4.983068232678645515e+00	9.228159234282253820e+00	-6.534972946282628925e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.642442700712249071e+00	7.424693939906824802e+00	1.769981312744163482e+00	4.345076472215127161e+00	5.297730223333725341e+00	3.741194794790333678e+00	5.281598086475264964e+00	1.634811278290585435e+01	4.384325954887954957e+00	8.497102960145904049e+00	-9.942987331656787831e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.907708904231502967e+00	8.215281102017627290e+00	6.549353789771969581e+00	1.621124972554305321e+00	6.667178241414699613e+00	6.826091516202865250e+00	4.504578663505010461e+00	6.511682532538702617e+01	4.314287810130009504e+00	3.672662142430078269e+00	-2.332722227131765358e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.160365555973530860e+00	4.056361607259611368e+00	2.022010927057187324e+00	4.326860307974149222e+00	8.456768695891581089e+00	4.151445639856775394e+00	8.988019928354763266e+00	2.841329717842603841e+01	5.745530473742547883e+00	8.099783168525039656e+00	-1.117999424883477388e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.442699623012015042e+00	8.312907069433908447e+00	4.110220363711122538e+00	5.181588106358362644e+00	8.057338623093144747e+00	9.383393510812258143e+00	9.054556982191382275e+00	3.388271387845812654e+01	8.279877195570440662e+00	1.280898101221646268e+00	-1.135419315455950651e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.944106328450717847e+00	1.716540534158531361e+00	5.567915136049967906e+00	7.501937155230263166e+00	3.501157117810935304e+00	2.825398021364630807e+00	4.013961170568009607e+00	2.862743132367761678e+00	4.261344167874771216e+00	9.708383598956274341e+00	-1.463151355544979459e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.717996357169068622e+00	9.051171535230327692e+00	8.867081627130964705e+00	6.900424808004393284e+00	9.464216775497572343e+00	2.219254501189116269e+01	6.544170796785783395e+00	2.737327655298172502e+01	5.718527500500666605e+00	5.741639705577809671e+00	-1.476929774099733583e+00
