G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	m1	Fc	Fg	W
1.000000000000000000e+00	1.000000000000000000e+00	4.363819794350809467e+00	1.657513410438735013e+00	8.103772329434242749e+00	2.145686467041323908e+01	2.866471440495676593e+00	-8.886817972800548660e+01	1.588471403859288422e+00	2.009950910616122854e+01	-1.028037875957477176e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.565275951020259626e+00	7.096115190176756293e+00	3.348341792489667235e+00	1.048363924399815339e+01	6.330976773460516016e-01	-1.629214091304418233e+01	5.550208546459769465e+00	4.209888071725897873e+01	-6.366790382210286481e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.442778054750872840e+00	7.425753516137053367e+00	8.269584640834581890e+00	2.750831471017775698e+00	7.042109125156940763e+00	-5.739913701925222966e+01	8.009678873792225318e+00	1.826351769835517302e+01	-3.344965731848535295e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.569284982664223449e+00	3.462575754130365446e+00	2.388150236989885045e+00	-1.497993227668774185e+00	7.576690877762400689e+00	-1.976847297260792047e+01	3.786008016750427085e+00	5.863488950242552455e+00	-1.077551606287960162e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.057796045041815347e+00	9.486922996093733573e+00	6.976202829126883387e+00	8.758980043801985360e+00	4.975629979373838552e+00	-4.699782036231063387e+01	4.445663575493199460e+00	6.710117941317845336e+00	-3.597628804749123166e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.290486907110997450e+00	2.926103940717998952e+00	5.846937490799461123e+00	7.072230829531672924e+00	2.666833203972577948e+00	-7.059236211997628629e+00	5.415770648252043351e+00	7.766721204404666423e+01	-1.190920177144433367e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.204945482232021359e+00	5.225165479429279891e+00	1.858041316627804918e+00	-1.312967838111474883e+01	2.226903665214179817e+00	3.899277080099513881e+01	9.941672779433258000e+00	7.826895085740072311e+00	-1.160703368108016109e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.892901783949730188e+00	9.083333984650922233e+00	3.278400227870952754e+00	4.457576154010446601e+00	1.471518542374678828e+00	3.925951863427722088e+01	8.434650665969261496e+00	2.193802068638659009e+01	-2.658167413334364237e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.399023505135293277e+00	4.139365446968467310e+00	1.476970054862216220e+00	2.442918308254345749e+00	2.839965676363727098e+00	-2.968902704209512677e+01	6.470911539006671376e+00	1.822314460360811239e+00	-1.785307910501363615e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.151045346828975635e+00	6.288496516223052168e+00	5.084834742080585279e+00	1.549953620570751145e+00	7.975703414614415010e+00	-1.237639618397278554e+02	8.060056887157838190e+00	3.953994556910441105e+00	-1.104696062628880204e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.050816686356992236e+01	4.550967866390061900e+00	3.301996875439966228e+00	2.676664011993763914e+00	2.923924323530247449e+00	-1.245987126264260425e+01	4.295013656836355054e+00	2.426895684266974484e+01	-1.028230901649819451e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.541222113426718998e+00	2.774737698025002697e+00	5.358441611866042287e+00	3.595116018858167450e+00	4.065523041132042437e+00	-6.716740225195320591e+01	6.185659042124706630e+00	2.438535391708317235e+01	-4.485371709201189994e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.664481383094040368e+00	9.906286163583153836e+00	3.731808775053242488e+00	1.257042973512823902e+00	2.735459195743616068e+00	-4.095607026577607712e+01	5.984029717222107081e+00	1.734008370267341448e+01	-4.484215056828553259e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.633942250766274640e+00	4.612131028045564740e+00	3.612582600638107433e+00	6.165106225590244904e+00	2.686568226674693527e+00	-5.985834756785141764e+00	2.290978676048534890e+00	1.276243645975375962e+01	-7.220174860780545600e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.774481224975575699e+00	7.632449893489216208e+00	7.296440450700083957e+00	9.352217484127001157e+00	4.427005845059941436e+00	2.179166164645011605e+01	6.778729338676864558e+00	1.821461695962732463e+01	-3.556635899651086063e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.874878063248135440e+00	2.287314293197357351e+00	1.467824809866132840e+00	-1.222140742557541238e+00	5.926287763846460166e+00	1.574862201530605077e+00	5.880559252231219780e+00	3.645504292120797629e+00	-6.226976614430765444e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.151596995015689906e+00	1.312554534897130143e+00	9.598698763816026158e+00	9.786833177595815059e+00	2.850242118258301538e+00	-3.879396990448604754e+01	4.017339907812954358e+00	5.102492256027071704e+01	-9.799101653117435973e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.565125515066995376e+00	1.088888120972272944e+00	9.284320725097456872e+00	2.311105319629442789e+01	3.522046901199280544e-01	-4.544983658209717703e+01	9.204126272771638639e+00	4.474114519749818442e+02	-1.970929209092009771e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.357748507047739306e+00	7.462491948289379451e+00	6.162592761715172784e+00	1.008947054490811546e+01	5.043690862446169376e+00	-1.602801621310402140e+02	1.134913521715307239e+00	1.037825288938261092e+00	-3.776496735700042962e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.828923237174581828e+00	3.264934623065148145e+00	6.139739094333378944e+00	-9.486349774457378814e-01	2.258157741852344635e+00	-1.782357626863787203e+01	4.575732926267834344e+00	2.853838084607898651e+01	-7.585981315544792380e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.981347422111893408e+00	8.043615497998500175e+00	9.561367113919425620e+00	1.940386647733203684e+00	3.217433519040108436e+00	-9.228635439920293493e+01	1.762123206775847439e+00	4.197812822560273993e+00	-2.733969324948704038e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.063240444912912031e+00	5.167799234276445830e+00	3.549249862816512113e+00	-9.033978917263487673e+00	9.047409860542208193e+00	1.058275114960368484e+02	7.431508304321780223e+00	1.703569227607708125e+00	-8.064735935881779394e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.111873523527555641e+00	9.121958472470918622e+00	1.259457949505446095e+00	-4.640973437438741023e+00	7.362491584719762727e+00	-6.836898849839060688e+01	6.926512174021257628e+00	4.121167765366696045e+00	-1.213118864049130607e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.105728435786156982e+00	2.075210335479638069e+00	3.916653421789519030e+00	1.267000463554627032e+01	5.862413625757445956e+00	-1.249561215169614314e+02	3.770725635962770994e+00	3.420125328171763179e+00	-4.110004558080177617e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.596530967102074428e+00	9.118905746401148704e+00	7.405728389082842256e+00	9.254401428387748041e+00	4.482614804089330107e+00	-7.735141954682602261e+01	6.871693834269261281e+00	2.407278959223665638e+01	-3.383479695310906088e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.841086388045249933e+00	7.714053636362232957e+00	1.946075122054508499e+00	2.237353337785401575e+00	5.146462964226129699e+00	-2.978585662304220616e+00	4.283056590334576974e+00	3.988362705422208609e+00	-4.327667696089249283e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.290842091350002718e+00	7.111208389925195661e+00	6.089685491578803678e+00	2.742899462007631683e+00	5.322855460657912374e+00	-5.708758499121847763e+01	7.206170982504926492e+00	1.903935117551883494e+01	-3.756861165696803617e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.763070826128281254e+00	7.441620184923210424e+00	1.082187419836442643e+01	1.017164045001058881e+01	7.579433174053869848e+00	-2.030031893485139278e+02	5.245833491356651557e+00	6.044607521870930533e+00	-1.215879977313905957e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.015179219251223230e+00	9.077787557657904571e+00	8.445042972248533175e+00	-1.951959467040706775e+00	7.058569560096122686e+00	1.321130754070542821e+02	4.462352151024873592e+00	2.771036734688946623e+00	8.664164716029820745e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.186112465702370500e+00	7.263678790068445856e+00	5.521900339290771065e+00	4.609168912442711097e+00	2.223364867299387093e+00	2.276565969278731671e+01	8.894127943847756512e+00	6.213864740302257417e+01	-5.725195015728698600e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.864785120530629392e+00	1.929953235555761815e+00	1.499113418420155330e+00	2.958024897420386878e+00	5.453610539532173007e+00	-3.470420930132561921e+01	3.522347709592204446e+00	3.808938117844788529e+00	-1.005271981347869925e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.034053153770753042e+01	1.341612400246166015e+00	7.633656095383308582e+00	1.698399567399803800e+01	4.117743343515222421e+00	-6.015093403938240613e+01	2.545830285842870300e+00	5.636989399342360940e+01	-3.491259540470138489e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.726852863926675141e+00	9.015853191456605131e+00	5.417630577214514354e+00	-2.941694242348516397e+00	8.731405864488820612e+00	-1.719956569064336804e+00	6.127090772521103013e+00	6.861218718540508021e+00	-4.078232432654740336e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.184906328110232110e+00	6.833827859522563664e+00	2.316086338307973058e+00	-9.282028778411193226e-01	6.866546291290855919e+00	8.484585637857009033e+00	1.069426265176331903e+01	7.358478952938292572e+00	-5.657637488974211593e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.881757096856826905e+00	7.693622863151302838e+00	2.390510023753360080e+00	7.237582186407882645e-01	4.542728203821138955e+00	-9.147716631239093488e+01	5.607335502588465026e+00	1.734015683952290221e+00	-1.083790151454761208e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.614820033927751197e+00	5.031525439942837075e+00	9.522124495118189813e+00	8.593974992703985905e+00	2.629317516685280243e+00	-2.344384444406912849e-01	1.828984347892720574e+00	1.171538678513437581e+01	-3.746789068247748933e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.439929554787262589e+00	2.309120280107527901e+00	6.330400732514366524e+00	1.063892430897865715e+01	6.892460596096195324e+00	5.372846510855310953e+00	3.798388653612883470e+00	3.639453069767505866e+01	-1.986340204786153407e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.282496422691915328e+00	2.935476593145875945e+00	8.728724682130716062e+00	1.807186215861265310e+01	1.050882899036758689e+00	-3.310789599176260367e-01	5.699882489904646299e+00	8.444730205434771619e+01	-7.557297301729359873e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.100553851732691601e+00	7.582548354438908511e+00	8.364053970865565901e+00	1.042251082798462569e+01	2.946536700706172240e+00	-2.653516166208684695e+02	1.790359301327379082e+00	3.949126935362184732e+00	-1.600131003155207843e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.873117028765086012e+00	5.559198557876904978e+00	6.371042790210195150e+00	6.250579741588667915e+00	2.741333344129110561e+00	-5.569578074482085128e+01	6.448020395097411317e+00	5.156489973877189925e+01	-5.472194940885291459e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.617421664326835540e+00	2.630919909352782859e+00	6.281681136162859502e+00	4.548103385545917199e+00	7.642525607504713214e+00	-3.724400419907446746e+01	9.063192492600125050e+00	5.294354291010514402e+01	-1.569397722740504264e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.868745379261881112e+00	5.077760527209034258e+00	5.076749081477156977e+00	4.614759887992198273e+00	3.193541122922457287e+00	-6.135080836121423431e+01	4.723333678138557978e+00	1.717392339805592627e+01	-6.301108168178040536e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.185425810664455071e+00	4.995288127267329958e-01	4.663392537548433303e+00	2.650827675407720463e+00	3.754286934179535962e+00	-4.924583680129582319e+01	3.521209650768029498e+00	2.530611058967327054e+01	-2.048225236929231130e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.052870325283548514e+00	6.277907690652885897e+00	4.828545794857735274e+00	-2.942262607882937431e+01	1.005098568840723772e+01	1.150029711252500192e+03	4.946257950732983133e+00	2.658831065349490874e+00	-1.573043501031639257e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.611982702073269103e+00	3.631810407067297408e+00	7.845290694246737750e+00	1.086993825619753551e+01	2.430137135803516646e+00	-5.297731101177231494e+01	1.628252863993888910e+00	2.042807499497692092e+01	-8.718119475502021487e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.985523528438424279e+00	8.011134235878818899e+00	6.454499919677413544e+00	4.827977188063028890e+00	5.699883222318323561e+00	-2.601539829917467017e+01	9.100136586378182457e+00	2.372412079642338512e+01	-5.984596756570796039e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.274980144033569296e+00	3.361166585441738963e+00	8.291349989871546811e+00	4.738508118745279774e+01	4.909742387058409818e+00	-6.594773439187378017e+02	5.140811641902096163e+00	7.979434340911732093e+00	-1.677233850160022355e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.905599177973644309e+00	5.788706039154388527e+00	4.767924587479690501e+00	7.485664739906629173e+00	2.025429806405956157e+00	-2.410682040352865130e+01	5.123493809219015205e+00	4.174194171499891581e+01	-6.270196053548217741e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.138602317723124813e+00	1.456067419533088714e+00	6.289800654958166426e+00	1.366549529563776488e+01	8.202580778614114720e+00	-6.069717488530458382e+01	6.744703953579826106e+00	8.921296253528113596e+01	-3.612731779144718303e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.844693890539788050e+00	2.382367234916690446e+00	6.524953107721576551e+00	1.305504676140896336e+01	1.846523697754065108e+00	3.524054455118024975e+01	5.147503417347744303e+00	1.912603121881203094e+02	-2.154386598944567410e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.694552533422498897e+00	4.001951107784693207e+00	6.473415493498943185e+00	4.012780868266077050e+00	5.226544056998135623e+00	2.901246610467452314e+01	7.020660003030640972e+00	2.411381450347989741e+01	-7.226843718888766865e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.726528910147964169e+00	4.925447834904820077e+00	6.506317804325212784e+00	8.582752967788037424e+00	5.398340476972670388e+00	-6.997562361226880512e+01	2.245918158314654800e+00	6.931957838355508272e+00	-6.422806070259992062e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.153870134056978358e+00	7.069531169481704680e+00	2.504333098752211217e+00	-5.088984274919116757e+00	5.400660079699395766e+00	-3.097417705704915392e+01	8.750310093583118842e+00	2.599035787972821865e+00	-1.813228342192657605e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.091425846585138970e+00	3.598623292117800077e+00	6.236363382598300475e+00	4.598633527603036342e+00	7.215321369371864968e+00	-1.431905243882079901e+02	1.017446080537006914e+01	1.578089145889631340e+01	-4.422629560219789369e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.496443084710046278e+00	6.938235499077574531e+00	8.296907062512186570e-01	8.024308174210155187e+00	2.514886284772378744e+00	1.973419753145213207e+01	5.932161502990939361e+00	9.963520588086582919e+00	-5.086176848080539159e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.151652538078920429e+00	8.463213582510565658e+00	4.800940575855900505e+00	-7.627019690070801161e+00	1.279373063348741457e+00	-1.962046273567209909e+01	9.229268401459236770e+00	7.243665852339556466e+01	-4.193412583772509805e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.002288348225432557e+00	8.012494630736203050e+00	5.182736981511683716e+00	5.381227722005132108e+00	7.591516966715670556e+00	-5.985528017259875355e+01	2.924916084156961471e+00	1.430057614215653139e+00	-4.296242330678881949e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.788092125457042769e+00	1.914527145769728156e+00	6.958432394666179910e+00	1.304316462031013657e+01	5.888270021283317668e+00	2.506446203191437405e+01	5.613050975282273036e+00	8.580012061116431710e+01	-3.071230739981901792e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.025272222213299500e+00	5.235266730450438999e+00	1.041510732496896097e+01	7.445507777461525478e+00	7.955071703547560880e+00	-1.922423448464369642e+02	6.348148952693342117e+00	1.391357130377330087e+01	-4.145263059125873006e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.193825159522859281e+00	2.384157335697669744e+00	6.333425036906379368e+00	1.824275475131023327e+01	8.953615493497263600e+00	-1.665951869848898355e+02	5.977417328186263923e+00	2.657869808925629229e+01	-1.347949873692479628e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.626451186052459086e+00	3.438414676503346534e+00	8.037662714055901603e+00	8.791661937368271396e+00	8.846946929256471748e+00	-5.209132093472820912e+01	5.042748372658181211e+00	2.277189749116742234e+01	-1.275632779956231388e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.467687193055186690e+00	9.391329652126827909e+00	5.588733178699997417e+00	7.579840363304744422e+00	4.726153482885184332e+00	-4.812853878578424371e+01	2.964494362168003327e+00	6.847502926295213399e+00	-2.802668092780564724e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.688918768109092916e+00	1.793386530459189832e+00	6.646542570439143205e+00	7.986915579667854814e+00	5.122438026636310759e+00	-5.322560872824438150e+01	2.572918611570142566e+00	2.101443551663930265e+01	-1.468984511478444865e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.158433517314016115e+00	5.239503062165293379e+00	1.509638675876034286e+00	1.178235957546818202e-01	8.009914566055226004e+00	7.709573088155289611e+01	4.575079486054770328e+00	2.597273695101409263e+00	-3.032134657685421786e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.610698085596721896e+00	5.819698001936812304e+00	3.676624220613994964e+00	4.926799104799147955e+00	4.339347644089969869e+00	1.071674573938806851e+01	2.197679001469350801e+00	2.362031627354681973e+00	-6.409752243892725687e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.727290166699043006e+00	7.036161276987609625e+00	3.852712783293686716e+00	1.408608239893732517e+00	2.240455370118869194e+00	-2.759923833511784252e+01	7.882968031705803291e+00	1.538272221919631733e+01	-2.227974939543835742e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.366868614511116853e+00	6.878784730918892976e+00	4.627376442330295880e+00	6.432963457552419051e+00	7.877946908360978107e+00	-1.189663093218427150e+02	2.669199496074954325e+00	5.868495470141548154e+00	-2.345159189170844982e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.942415683345854793e+00	1.070474697285834331e+00	1.451961195136335814e+00	-5.948044753773743309e+01	9.678947717493738168e+00	3.087320615702636815e+02	1.542894103626598401e+00	-1.021869943250652835e+00	-3.883440224063199331e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.924287106957695670e+00	3.511762214625833600e+00	2.366665488933400674e+00	6.184942283163759491e+00	5.781675052572288642e+00	-6.801739368556832233e+01	5.946105393181261967e+00	8.115484218725049104e+00	-6.635199762732763240e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.454219104212177038e+00	6.725163376854425223e+00	2.484092196597853075e+00	-9.572896784058974262e+00	2.081605606078337445e+00	7.584224839532314633e+00	6.762609160824437637e+00	8.171037802529120597e+00	-1.434429316552738420e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.945368055213033465e+00	1.273081581000065965e+00	9.738003427371394238e+00	1.910557971315010306e+01	4.788788612987306514e+00	-8.888574677761013731e+01	8.933923058710741216e+00	1.113357461815507605e+02	-1.340780037671565772e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.199929362865217897e+00	3.620531904578498938e+00	3.304684376474436025e+00	5.089860417316146801e+00	8.907613418145913897e+00	-3.645243115786293231e+01	5.152946981958245409e+00	9.705264417238327113e+00	-6.249142649411530748e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.746758283780431853e+00	1.982810013594552334e+00	5.684490440643088505e+00	2.292309769974854206e+01	8.984965707629950060e+00	-1.478836867135669877e+02	3.351061438152264316e+00	1.337408011411320174e+01	-1.400512336704148808e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.968883511433501710e+00	2.075108006350991019e+00	1.768947484681817395e+00	7.618516449709237470e+00	3.060057566265416362e+00	-3.072111811141157034e+01	7.636567247286286886e+00	5.716105403776980154e+01	-2.152765034400118438e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.769116337259774907e+00	4.499955724718854633e+00	7.559980431091641861e+00	-5.000951523746509864e+00	1.163255143768347377e+00	6.664937574682539889e+01	6.111187541538565249e+00	1.350724671637762420e+01	-1.628237706467402068e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.439243047559074062e+00	2.657245667751424012e+00	3.339407559365497935e+00	-1.126131077841874628e+01	8.813086617646295196e+00	7.881395926145444264e+01	2.016837172975509240e+00	3.280602564520594289e+00	-1.668159212980465433e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.618881112343230733e+00	6.275096092422693062e+00	2.385331362943573730e+00	1.124785940365604864e+00	4.748288121077869128e+00	-1.898374695140849155e+01	7.002489896494163979e+00	1.133904367640549538e+01	-6.635386433574118392e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.445092168308816039e+00	6.545287404596342284e+00	5.492906127985089704e+00	-8.244869231825537881e-01	4.207910394178592028e+00	-9.129160840839304569e+01	8.619611950012922463e+00	1.391664264263390649e+01	-3.033496119658234402e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.898917040766662012e+00	6.871466575952476674e+00	1.356705574044047014e+00	7.427151453510596468e+00	9.377119601354094058e+00	-2.517988279279317396e+02	5.279956901897098653e+00	-3.597831855405279722e+00	7.503234155240282588e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.888260898436557866e+00	2.485729255904769452e+00	1.560662843507786723e+00	-3.094172486898454366e+00	1.688396282870139098e+00	-1.671774129702613010e+01	2.611379806932312420e+00	1.080088518178772183e+01	-1.987899934880492125e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.405344571156414091e+00	3.110903823531553591e+00	2.820154133393898643e+00	5.221514979159688430e+00	6.792899713321123301e+00	-3.297876525625886401e+00	2.300897776931977834e+00	4.890727459948331912e+00	-1.556367129310647179e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.092162567126381489e+00	1.702745976582402010e+00	5.360975462691255355e-01	8.356451581538907547e+00	1.422049684563663208e+00	1.092615661480436984e+00	2.496570714570888860e+00	3.812076951549678849e+00	-1.073282731164866632e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.959274344951799307e+00	6.983831487293134188e+00	1.302843557128323004e+00	-2.070565233690262019e+00	4.698150423001245635e+00	-6.699507571903592407e+01	5.026536314143266182e+00	7.233487468316300628e+00	-3.396005671194207043e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.704056127994864722e+00	7.460913668265726884e+00	4.207879147635122052e+00	-4.580190830826332160e+00	7.851219632744638410e+00	4.618380494723942888e+02	6.192483354374100912e+00	9.484707084004443400e-01	-1.377764507316352027e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.466929010954610479e+00	3.421547104367266279e-01	8.768438756018877456e+00	-4.242961515303632325e+01	4.239785707850957763e+00	1.603867977080385856e+02	1.789755764687018580e+00	5.840460092373056966e+00	-4.221957991485101758e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.100766597997086649e+00	9.199825966121704113e+00	6.765468683821160845e+00	3.592104554620124013e+00	1.061545822545244278e+01	-8.294946704196881626e+01	8.783299634984762960e+00	7.899001845995949900e+00	-1.787181007803659405e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.810762240395708211e+00	1.667391710946318772e+00	5.706824392703568449e+00	1.223282483877614268e+01	6.595958351231945294e+00	-7.291696542026126338e+01	8.267451514635730803e+00	5.331531262839742880e+01	-1.891137071287258564e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.901209434301700085e+00	5.433765298537854171e+00	4.175508523439114050e+00	8.840580360158742934e-01	3.566117469619718428e+00	2.237183487614228028e+01	6.415674807771615917e+00	1.643622774897807659e+01	-5.200377269052617990e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.800514024509429767e+00	7.179859056841531029e+00	1.044171606927346652e+01	5.273140110983401740e+00	2.943814980429117156e+00	-4.328028090928577853e+01	8.653254693200144843e+00	5.849833683725263000e+01	-3.865612851006765993e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.681408471219736356e+00	9.056657118656296745e+00	5.230403897519027900e+00	4.390701925770930103e-01	4.612650788747894914e+00	-3.917537345859195597e+01	1.569701996980482850e+00	6.186688442028292378e+00	-5.312881832186008069e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.107904392557105488e+00	7.467187589709837425e+00	2.292952099359918616e+00	1.382129257871031358e+00	4.376636894239598341e+00	2.879804806546863816e+01	5.112901107071152751e+00	4.194257681766988988e+00	-3.252042960384368797e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.385621092475032512e+00	8.797964944126075437e+00	6.108245879192933714e+00	7.145606442363787281e+00	1.905444383177813172e+00	-5.585695156254038096e+01	6.956656324367053834e+00	2.521845528124016411e+01	-2.363131640969115210e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.517040473893858987e+00	4.268493834531879472e+00	2.556070550473815040e+00	2.944297888192655144e-01	4.583609949643192572e+00	2.183669808938363488e+01	9.323926632802523429e+00	1.358307565552085805e+01	-1.037629464148681180e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.161445639791938600e+00	7.801671778862647066e+00	4.361684791951702778e+00	-1.947479003750037574e+00	5.005367858850151563e+00	-4.968094222825235562e+01	7.292122445335162517e+00	7.867062504319158656e+00	-1.482029089254047083e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.210433475874417297e+00	1.455366945419503732e+00	5.925971293260143824e+00	7.860319232223198505e+00	7.783928801980602330e+00	-8.718895732469599125e+01	2.707045748946272923e+00	1.690365858802146448e+01	-1.252527179955926862e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.025167242057833938e+00	9.064641039022541591e+00	9.564341662090686924e+00	-7.718906038851947926e+00	6.388205148364936470e+00	6.259091278587999341e+02	9.612922176811359520e+00	5.558922347290449650e+00	-1.267462835541574018e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.709741841048255884e-01	6.672912542407117620e+00	5.639902369382134850e+00	-1.160283859629958059e-01	7.592326390612308629e+00	1.725097956662864647e+02	1.938164913621939212e+00	1.373681801996138763e+00	-1.100778018001991931e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.003891470473815062e+01	8.092250246879416409e+00	7.263706379589656592e+00	5.205005100572696719e+00	1.035161296736861525e+00	8.474061071861786587e+00	8.943802337277533709e+00	1.404315684194258722e+02	-5.960353419251791962e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.899050702174594818e+00	4.107009551078476761e+00	9.344608932090645581e+00	4.202135892842438381e+00	2.763735087681062907e+00	-6.042470506737069513e+01	9.725504334272670803e+00	1.087837244254220082e+02	-7.137252306677803304e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.010637981868548252e+00	7.037293490086150349e+00	2.019676101952707636e+00	-3.672256634273957765e+00	6.280253667668457496e+00	-5.677330974812989872e+00	2.933186972194545383e+00	7.185761578211345757e+00	-4.439908235200995534e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.619707892570742658e+00	5.317272876270241255e+00	3.590113334770280940e+00	1.931962095779421462e+00	5.427176410839395615e+00	-3.620271372924719344e-01	7.342722850381671051e+00	7.310603335133450287e+00	-2.854516209247676795e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.667179480432251282e+00	6.869272557806104018e+00	4.704476405585899634e+00	6.936282873581389730e+00	1.068679165837223666e+00	-2.972519313582392186e+01	7.044630024495406317e-01	3.066038138932079882e+00	-2.156423017126776642e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.075176682259757932e+00	1.745130248885301327e+00	4.931113603889824226e+00	3.846380159313106617e+01	7.785925040572622358e+00	-3.617798842056134276e+02	4.218576092286696166e+00	9.951214874429204826e+00	-6.510763790871219925e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.504378154400998646e+00	2.084390181208057857e+00	5.228997588997801316e+00	1.516838194610006241e+01	7.090839492374383823e+00	-9.743762466699352842e+01	5.559152509482188975e+00	1.399504053050133301e+01	-8.563254618310180533e+00
