G	c	dx1dt	d2x1dt2	dx2dt	m1	m2	d2	d1	Fg	Fc	p	W
1.000000000000000000e+00	1.000000000000000000e+00	2.020420230007227147e+00	4.070889836061936329e+00	2.959559549981929827e+00	3.560442304618890219e+00	7.121588110553335405e+00	8.492857734621162891e+00	1.283648216561894095e+01	2.944259120817259934e+00	3.090310454124611361e+00	-1.532626787621677522e+01	6.579322944247310545e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.380054735610599437e+00	6.656603917313400842e+00	1.266068704889052876e+00	3.770064818345302715e+00	7.166762010699420316e+00	2.151036356111803993e+00	3.734407026795364626e+00	2.042348512569892804e+00	1.263081050299423858e+01	-4.102760898400298402e+02	1.723088326086096345e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.948085973083864886e+00	9.302423350958024528e+00	3.677476018594813212e+00	3.243147695959127663e+00	3.856900695930954637e+00	9.461354822498499573e+00	2.396267458291627506e+01	9.763787518214989802e+00	1.127305566367327039e+00	-3.982054488963285177e+00	2.535487346123041448e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.407202184230491593e+00	1.912445099250402958e+00	6.790404383702610680e+00	5.636957818078935922e+00	2.267804044297524246e+00	7.732468813168909882e+00	5.985892069347991651e+01	1.296888546499525230e+00	1.491846334165245258e+00	-8.998085734203872477e+00	5.370076301612849647e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.844803803311191537e+00	9.440977557985476665e+00	9.517227418721045495e+00	5.869591356285200234e+00	6.623181621571841760e+00	9.488490909179926547e+00	2.475471106130548904e+01	8.184987620645681972e+00	1.143662958177786404e+00	-6.368428196167475797e+00	3.957253634171539716e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.403987646829655489e+00	7.261532264981290119e+00	8.778066274948537639e+00	4.184990047828907045e+00	2.060393850401885274e+00	7.100854476449779185e+00	4.189407094904122886e+01	8.084516821011849430e+00	1.082392694868598682e+00	-2.325638689557436578e+00	7.145528919531451493e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.029366670818709473e+00	1.662649488860685087e+00	7.935840029822807118e+00	4.194758763821053726e+00	6.227361482319915709e+00	4.366323600474229849e+00	8.400452055741130408e+00	3.760311676844228845e+00	1.689491720265668073e+00	-1.702986123135372054e+01	1.205577988672365137e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.718920965745523333e+00	3.776539440191791108e+00	8.040812499646076361e+00	8.463389663267095742e+00	7.256773489035137636e+00	9.543200659601421165e+00	3.340497422178375331e+01	2.257017071962631682e+00	1.634267572885064412e+00	-3.074635546490671700e+01	4.460111705178522925e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.190287335478245279e+00	7.413623409567006384e+00	7.057605479326503506e+00	8.070688295826951020e+00	7.211200090034129317e+00	3.447333934139773959e+00	1.185610281727496229e+01	2.272591181362046964e+00	1.634070646659345094e+00	-1.659744479061050981e+01	9.955256892093939314e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.894814866743798065e+00	1.624659175813017775e+00	3.464432572187383208e+00	3.774154355602313160e+00	7.800831924955499375e+00	4.047602283053625349e+00	5.514619267820752846e+00	7.224933702230840638e+00	1.375653097029479355e+00	-2.879740368829763142e+00	2.879413173558623384e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.030065177180514269e+00	6.171166020814658815e+00	9.071630967071209639e+00	9.278377064719453671e+00	8.833934854286505711e+00	7.326742931075559184e+00	2.298189140174876499e+01	6.756532897313824115e+00	1.159166727391246043e+00	-1.359854233945954682e+01	4.118273006085972838e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.127715356087753307e+00	4.121285133791796618e+00	6.976694339702475212e+00	9.585431431719984019e+00	5.455669263853873296e+00	7.810344413288397902e+00	4.119016416370843103e+01	8.004542937868317054e+00	1.092931483767743073e+00	-6.671849702024291062e+00	6.569772413153376647e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.745073473238452522e+00	6.621440227318155181e+00	6.086655327425110507e+00	3.952948718742043788e+00	7.554081294313239603e+00	9.326435005038472781e+00	1.447783918025570671e+01	9.450241764474537121e+00	1.257548038347259034e+00	-6.809577639645673308e+00	1.887444394538298127e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.993301232040407989e+00	1.492757843031635945e+00	2.027233662453134855e+00	4.151642469432696103e+00	6.439565830702524529e+00	2.971386869493039651e+00	4.993596941084160079e+00	7.231612934285400307e+00	1.254774743217806021e+00	-4.806568720560549401e+00	3.174325076281143510e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.135185228690649417e+00	8.882010560446717662e+00	5.066398807518961434e+00	5.657289101300340128e+00	2.647547614139420080e+00	8.201614858023351218e+00	5.060558911242156199e+01	2.417853748262638991e+00	1.235206319554628784e+00	-5.872685360412924105e+00	4.642935737345003417e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.549890448475736981e+00	9.830405182320513191e+00	5.111543657844063837e+00	9.434989345550835793e+00	1.192844241715762532e+00	7.701764191360987333e+00	1.766199848572683493e+02	3.145245187137792442e+00	1.060585038730419205e+00	-3.094331384736294766e+00	2.157152371134767236e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.030903243033526095e+00	9.662489050003065572e+00	8.890817200510397811e+00	8.796591519922953850e+00	3.591217550051562846e+00	1.562517876490030710e+00	1.197708887652516907e+01	8.575890371581518679e+00	1.056041365734005311e+00	-3.811997047623868262e+00	2.101458803251055940e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.936195332458206408e+00	7.728707369073451794e+00	5.926352260189511334e+00	1.969676655815700839e+00	4.978684646897232113e+00	4.455386082489082078e+00	5.138760061861278317e+00	2.771929144015600865e+00	9.912320471687985801e+00	-1.542877277272672814e+02	7.135541358097893294e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.011570878886484337e+00	2.194661608899556970e+00	4.356408507195586921e+00	4.528361212586344386e+00	6.588752354718474535e+00	3.546384890074716356e+00	7.549952408006302740e+00	1.660588874003063431e+00	7.944209697046879626e+00	-2.535872391757234539e+02	8.774650222344315864e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.821672038384583026e+00	7.888954366328842838e+00	9.777224981961600392e+00	5.963935918522559554e+00	8.510761890122900297e+00	3.725814871470478629e+00	7.980484761332709454e+00	7.393461869867484992e+00	1.236810575018798319e+00	-9.722539454486838650e+00	1.232361457118307868e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.792100553153318954e+00	1.213202954243491671e+00	1.930028569999869603e+00	5.498659375694366247e+00	2.720506206960632944e+00	9.764599370336046746e+00	5.907029453718026701e+01	4.545234163334487043e+00	1.094625335799765287e+00	-1.299139516261837546e+00	2.214448572942239082e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.408036111504073595e+00	1.194525362885861641e+00	4.890782087945233947e+00	2.846090549590371221e+00	2.160232979741924186e+00	6.729952475378558674e+00	2.606080254377421568e+01	9.306657900046461762e+00	1.088995448795998078e+00	-6.769476068023921878e-01	1.709983703520128415e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.122285041010270490e+00	3.950718655419716452e+00	1.341760888691644560e+00	8.748546243018763491e+00	9.654495834481547689e+00	7.497921241502936596e+00	2.030140227635335393e+01	6.819057806224162022e+00	1.228300903226414054e+00	-1.516110460488218159e+01	9.374004377065259064e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.412617896427816433e+00	5.335154762381846716e+00	7.686330311894923994e+00	7.122227147558055194e+00	2.018452824772470233e+00	9.768673362019827167e+00	1.057199281285806620e+02	1.857425093674972771e+00	1.158011426753602580e+00	-8.250722387448000461e+00	1.476205602206185858e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.956260954312416978e-01	8.023089178582523573e+00	9.236700039065352641e+00	8.549978364212163839e+00	5.208123849667561700e+00	4.396226256200334248e+00	2.137997341521888117e+01	9.539339181613147645e+00	1.067043680551234441e+00	-6.943416224843800277e-01	8.230524633689870484e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.893372945535011675e+00	7.100750679916988162e+00	3.486356427164426286e+00	8.743497309422755492e+00	6.309896786551876247e+00	8.229449822357638666e+00	3.451941392905477102e+01	3.349030381572554838e+00	1.294314047018727987e+00	-4.728092746017120263e+00	1.691509405579469387e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.032294492140085396e+00	4.906390242232094856e+00	8.619597510677275309e+00	7.810915481024418128e+00	5.837556209778903771e+00	4.927953160428716117e+00	1.908561350813731750e+01	4.038438687190260445e+00	1.242583298180270468e+00	-1.259945784390730772e+01	3.006057445655080755e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.081056861868280317e+00	3.463200043363121594e+00	3.662993187147889351e+00	4.939315705404366597e+00	1.734189138349460979e+00	8.888706445762542430e+00	7.379135272391206968e+01	4.692602042005934670e+00	1.081900824005610495e+00	-5.306413959621844034e-01	2.423277849773089088e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.447187388928393936e+00	1.006860840290262615e+01	9.268667711577970536e+00	6.416051300881938424e+00	1.567224046341448407e+00	2.565641435509194324e+00	3.336557916905734089e+01	1.479917034132270715e+00	1.187610285847824798e+00	-3.014915815967585733e+00	2.619167114024013472e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.916050711691782205e+00	4.868257021020507835e+00	7.735080591983631848e+00	2.490279717369983103e+00	2.012638999234377390e+00	9.560460683164514251e+00	3.600674661085613337e+01	5.430265305040365753e+00	1.154108018980211092e+00	-2.458362899368078835e+00	4.845156493793375034e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.205961648906642480e+00	5.104267556704298769e+00	8.158838822852716888e+00	7.089697083036996972e+00	6.326648703399511575e+00	3.010367566842484521e+00	9.982702458859263217e+00	2.115236301232354954e+00	1.722591543545717752e+00	-3.709656852610403632e+01	1.555236876643793664e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.873539115228701313e+00	2.474916744414008551e+00	1.206415312604573797e+00	2.619124652659960084e+00	6.010147753588338304e+00	3.990070167098560106e+00	5.332118740240412436e+00	4.588666624448106468e+00	1.963533650088330251e+00	-1.723360717934555808e+01	2.010083121161709840e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.960596652008734786e+00	8.144808942504230487e+00	9.574393499277599417e+00	7.271029950313358192e+00	3.172669262586625738e+00	7.728214901555590544e+00	5.432090817525738657e+01	4.165222286909707528e+00	1.130873151020130196e+00	-2.623462163491700139e+00	5.007667929929745014e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.390772344895909285e+00	7.157194315627727121e+00	7.607377289077373206e+00	3.046313673470857797e+00	6.696640263681823413e+00	4.557776112019087833e+00	6.530907264417560754e+00	7.932726203015010746e+00	1.372800009932787280e+00	-8.643090647582560848e+00	9.328716096590116535e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.123574504684859754e+00	2.861233343558449604e+00	3.692822312811092189e+00	2.059081867196042026e+00	8.388322475050488336e+00	6.568049412265563269e+00	4.488566182388305847e+00	8.191717587992060956e+00	1.977054552958971367e+00	-6.187121873323762067e+00	3.273116867619811643e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.855472955759823961e+00	1.752348345874704005e+00	8.403631999330499980e+00	2.480430980816444642e+00	1.354590847576733870e+00	4.995723579503044576e+00	2.734094321586750098e+01	2.391555909084837062e+00	1.288440687892979719e+00	-2.970020443549284739e+00	2.935056741353997154e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.673043240024687961e+00	7.197512875930184073e+00	3.547410019090244671e+00	9.859097400210384832e-01	5.593692957578713099e+00	7.707854821586919591e+00	4.305746037304915674e+00	4.301995522810440065e+00	-3.949333030865660898e+00	3.889236461932225097e+01	4.114742236063378300e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.868913985938799094e+00	6.909745623975682705e+00	8.797462126233936530e+00	7.533030947259545584e+00	7.263975400829553841e+00	3.097795180173120055e+00	9.457392817293852616e+00	4.418055302516752825e+00	1.295379230265342185e+00	-1.451641091373621606e+01	1.461008038458703879e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.643525500167282161e+00	3.494027552924154012e+00	1.974179300125759706e+00	7.515158578456863303e+00	3.260519137353895314e+00	1.469862764361742347e+00	1.056298991949196164e+01	2.340121314931011387e+00	1.232122323018479682e+00	-1.451579368050227004e+01	6.890286513114826050e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.901804887848678405e+00	9.645876733648099943e+00	7.352719448818880288e+00	5.762203565417577167e+00	3.817757439319904744e+00	3.799971512900979231e+00	1.643682403622303312e+01	8.078327467419827101e+00	1.072098261525371354e+00	-3.563935887737249786e+00	2.341716636493174803e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.065448160952677803e+00	2.377810841988431623e+00	5.732159171348449433e+00	2.499760120264323593e+00	6.455623921477005034e+00	5.296181494834288905e+00	6.246865512190974634e+00	7.345261190704144738e+00	1.567433420707018410e+00	-8.324205565255603290e+00	7.434447845872873017e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.928416894710218044e+00	4.884189715738897597e+00	1.959498897503608283e+00	1.655740549254967497e+00	9.095049266470965676e+00	2.540681331583391156e+00	1.456915240679604429e+00	2.624961832125109140e+00	-1.108322230702376565e+00	6.820576958013764290e+00	7.899530919950221275e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.264088205714048563e+00	9.447007470238196092e+00	3.179454106044161676e+00	1.160025734997251812e+00	8.238231630456358090e+00	4.101993789701240622e+00	1.480550761610206045e+00	4.323108819056410645e+00	-1.537167524247400330e+00	1.289297455728971187e+01	1.034834393086577364e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.400438290100260108e+00	4.890044684402820252e+00	1.040243252329350998e+00	2.482609566800393797e+00	6.156195232535845996e+00	4.643437321009694863e+00	5.412942564599714679e+00	1.861188862747724659e+00	-3.517895257234569417e+00	3.823475804136585054e+01	2.018884241215651443e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.169501807535928251e+00	6.776026203033898021e+00	5.162742945452260201e+00	9.038914104484176093e+00	7.614728740139269370e+00	1.544309174905633908e+00	5.448381115279318010e+00	6.600094163034383676e+00	1.122458354373199185e+00	-4.286514361414353935e+00	3.890612687826929772e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.759058537413316969e+00	4.525855546917044059e+00	3.766142607466810954e+00	3.120272819783105334e+00	4.332892713607162882e+00	6.338871296322704296e+00	1.410347371633756097e+01	2.072637124223587701e+00	2.813860056306797475e+00	-5.621393191284199276e+01	1.515733965133558456e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.562646773156027180e+00	3.402782938587916473e+00	6.418405408615561747e+00	4.190175592069232735e+00	6.793593884100903146e+00	8.942014278812632000e+00	1.648947602736705065e+01	9.957395029313474311e+00	1.202335091432680247e+00	-3.674490580041012588e+00	1.749427041913841094e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.954256479574356220e+00	9.925508716731576087e+00	3.751713465449794782e+00	1.941552712261197966e+00	5.185668200620480839e+00	2.311501502276627651e+00	2.534671317473533136e+00	7.967775812854139161e+00	1.501185000986484219e+00	-8.851420291399406892e+00	2.859225429879878533e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.679889538423547712e+00	4.626291562649984535e+00	3.661573319229900925e+00	2.961321688794092299e+00	2.640447333803991548e+00	6.342843257969590809e+00	2.120794023275021445e+01	4.512821753736819375e+00	1.242719343269665044e+00	-4.966137410353162807e+00	1.976813826919897679e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.217747643595217255e+00	9.150024511463110244e+00	7.705115115996540531e+00	5.625559250120524268e+00	7.252386500977633155e+00	6.954948823033483052e+00	1.644965202166105556e+01	6.238624837248235799e+00	1.253776696388045897e+00	-1.209959479323748788e+01	2.544904118208502553e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.619071765162928500e+00	2.916245131504340282e+00	1.456839113648735751e+00	6.519512494993272789e+00	5.955385564468352655e+00	4.712630181586768607e+00	1.510069764336753018e+01	9.282805972535213002e+00	1.097973205327206214e+00	-4.030157779164776244e+00	7.123196164872314284e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.185098202050361316e+00	2.997083526494859651e+00	9.164445208599893533e+00	3.116328447629530540e+00	4.214866177536261027e+00	7.380658796386416753e+00	1.676037962553136751e+01	6.029203839872104176e+00	1.276522276255212196e+00	-5.515782415965804653e+00	2.440285553364732891e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.434915155721139257e+00	1.307293466666421100e+00	8.732619405455526618e+00	1.545458810911243264e+00	9.260671604963809145e+00	4.769423789962294435e+00	2.217667754206012365e+00	2.629992506688890064e+00	-7.499249545862390898e-01	1.428409463263123058e+01	2.923965585104566145e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.876871066082937300e+00	6.871599022461281514e+00	6.970637336533087591e+00	4.562468047003380711e+00	1.246166724939838932e+00	5.530994104062078698e+00	6.314639359589369860e+01	4.455346598666603875e+00	1.077455859122210757e+00	-7.619951854455799811e-01	5.035051094689713977e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.563494648808286591e+00	4.306976063988307679e+00	6.332690045657712652e+00	3.095998956612412201e+00	3.752161741701535380e+00	1.044629882125232001e+00	3.057728538922305894e+00	8.522530165825683568e+00	1.155121344008128492e+00	-3.934190177367466124e+00	4.041460633102548883e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.493541911826539614e+00	8.884408496222283347e+00	8.997032137207497726e+00	2.978820448437608626e+00	1.474172521302036909e+00	7.125880417058183980e+00	4.262026603739300867e+01	6.817483597546084795e+00	1.082539157967890242e+00	-9.124733791811709960e-01	4.349295375780989161e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.185342403103471831e+00	5.298223945512071431e+00	2.665066575687236039e+00	9.701749572441617175e+00	7.859519054445415875e+00	6.990265799998364393e+00	2.562804420038903430e+01	6.902684744954548535e+00	1.136526305714470775e+00	-1.541795917361201917e+00	8.277357986994907435e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.861022072417688911e+00	9.663494226529408593e+00	1.749287484431583772e+00	6.508548111501254674e+00	7.181073075866614808e+00	1.436318607219627674e+00	3.779824484269279861e+00	8.749361862813431756e+00	1.159170551855522424e+00	-6.508111764858477422e+00	2.362066073969715774e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.539275656620209265e+00	2.574104002004534042e+00	3.064261453410741076e+00	5.979336285241179993e+00	4.013006283048954792e+00	4.279293318295112059e+00	1.926244220688831632e+01	9.014219860766743864e+00	1.094755657353137623e+00	-1.387162125214807418e+00	1.078444045304970444e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.522998392639705045e+00	8.827471830101535133e+00	8.212460142293679155e+00	4.715153538148255663e+00	7.067557922610983034e+00	9.804879560233551672e+00	1.927757030711044806e+01	9.234441259754632370e+00	1.201873143366979590e+00	-8.797886593190298754e+00	3.446225119596556965e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.603450536957964800e+00	7.989312091173060182e+00	1.249130732749373029e+00	4.923582449666571215e+00	4.557272224973453412e+00	4.810455073040999174e+00	1.548760029522130388e+01	1.895671727216098335e+00	2.031469747451039698e+00	-4.773511102390197181e+01	7.072448089436070973e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.261800157402348077e+00	7.853743973939983469e+00	6.228289602024364768e+00	5.938101742175861730e+00	7.879593015392756250e+00	5.612113352159133761e+00	1.218823851268129665e+01	5.893365279781921373e+00	1.276134713328367809e+00	-1.591206341337281138e+01	1.896500188444396429e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.317533073299758328e+00	8.599967421903956577e+00	1.002762378839415192e+01	7.192303481019313161e+00	5.092463105947349078e+00	9.200331503931431953e+00	3.899080772008975515e+01	7.647132380641811444e+00	1.085063439902722804e+00	-3.134734267998928736e+00	4.775119586953966291e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.105021485562007966e+00	7.817287042479151182e+00	8.719376393627914723e+00	7.373786459380509584e+00	4.687055885970477398e+00	7.466078517753922839e+00	3.499408744963625395e+01	7.742621591930934244e+00	1.077552004517036810e+00	-7.427140030337375798e-01	1.390007287358037615e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.433994629270872068e+00	6.636499710968855048e+00	5.711758860600016696e+00	2.589575751049132180e+00	9.443730009981489815e+00	6.248468916468918444e+00	4.821380612235722118e+00	6.456779721194550348e+00	2.349620205123186700e+00	-3.191505827070784918e+01	6.957138508351039263e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.840303146007793877e+00	2.221588161116400340e+00	1.507578123847588714e+00	5.585116689748937269e+00	3.315588097843669591e+00	8.102062275875143271e+00	4.125570216111186994e+01	2.470210464717662813e+00	1.311319445839481679e+00	-8.078058683156150721e+00	1.990872294114728049e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.677652293948952433e+00	1.375771836064728415e+00	8.424710842898072372e+00	4.728470203589662191e+00	2.100174493872319470e+00	8.699922854682503370e+00	5.995884967405751809e+01	8.190022125916742723e+00	1.069793575527976603e+00	-2.594824133135913868e+00	1.075728857949696021e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.668242524278896965e+00	9.338193542655814028e+00	6.442779468274766330e+00	8.832346733523598559e+00	6.298427818394741529e+00	5.067664577377823498e+00	2.125056362021873824e+01	7.418827104025216279e+00	1.119134759101648946e+00	-8.862596112453221764e+00	3.335880483460369987e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.687532054222325328e+00	6.509717957468444283e+00	2.001866516377525773e+00	6.744765168729870197e+00	9.715967315954724626e+00	5.331544284172924364e+00	1.058254713726051932e+01	1.784899648328961641e+00	5.534437782156590657e+00	-2.635167258981094278e+02	6.869842519980721818e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.594248589099291458e+00	8.189358943189057882e+00	1.817388250951140538e+00	5.830370886127726138e+00	4.396094171201129441e+00	4.456060126116872411e+00	1.756142901074006701e+01	5.150410465736605659e+00	1.172550385176457377e+00	-3.662793189444710329e+00	8.785900429623660557e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.435306969394031462e+00	5.337211907455715831e+00	9.239867399050321950e+00	2.160076559177517730e+00	1.564487049209702052e+00	9.671300226463074523e+00	3.801249479294128264e+01	2.497837601271730268e+00	1.424173644419841622e+00	-3.865363977876311807e+00	4.586689277873931019e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.626780234565195826e+00	1.981665291510060323e+00	6.964829802606140596e+00	6.502639454923591522e+00	4.012725304182525932e+00	7.244477304099296688e+00	3.451775319786312224e+01	3.965092084291033547e+00	1.179609366434777540e+00	-1.014504554213229959e+01	5.359730525375179013e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.898047231831731629e+00	2.148826440045935815e+00	8.478447415847718105e+00	2.063147278428825615e+00	5.522442869807722587e+00	1.741455495310359813e+00	1.669188564404006980e+00	1.098702515592168139e+00	-7.628160310714573455e-01	1.400746896486795556e+01	2.282463044007311126e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.477483688373411930e+00	7.273377163859987782e+00	8.913179293033957507e+00	3.971300501951454009e+00	2.532359446257411051e+00	8.860017321912295074e+00	4.353888840652065539e+01	4.591741166274794672e+00	1.169608553656805716e+00	-1.348399358042032148e+00	3.411198646187382337e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.916183778568012031e+00	4.874556992494214036e+00	6.145802873576647229e+00	2.254130452261762674e+00	7.032292282458941557e+00	5.316744508656595869e+00	5.335931839247120223e+00	5.955474174899137552e+00	2.038089219135269747e+00	-1.422876004333802591e+01	6.573583717653423264e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.318927734328312340e+00	2.716035674643626940e+00	5.628390960974551938e+00	7.150929186035149598e+00	1.006647069089206425e+01	1.575647465839936423e+00	3.655137464409813575e+00	6.590921150784484261e+00	1.265907639547266816e+00	-1.819641169559648120e+01	4.891055888819897035e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.184686653931986910e+00	5.426034813316159777e+00	4.841829107472069182e+00	2.844626904580860316e+00	4.993578141152746674e+00	5.948840320755197197e+00	1.002816709819516561e+01	6.988143310734693081e+00	1.329597821403914581e+00	-7.125815146977310555e+00	1.177714884818732486e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.204241184417789157e+00	1.510359730057212246e+00	3.792975778597146519e+00	4.576865875556240582e+00	4.115218109792774470e+00	4.850765562829061572e+00	1.546835823667463750e+01	8.485359826740939582e+00	1.131616988320943040e+00	-3.506715076187778113e+00	1.458763739424535970e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.875465591239214858e+00	6.285786339383175658e+00	4.938014730819221931e+00	9.060874270198187475e+00	4.541480177564530152e+00	8.872158768810175289e+00	5.273898818968129376e+01	2.996740954987893168e+00	1.194608370472881598e+00	-3.471611874625530447e+00	2.846975808486317874e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.562194189337033023e+00	3.450139696948365753e+00	7.928024029910660353e+00	2.894157274660035029e+00	2.043635623947497315e+00	2.771159364673382974e+00	1.162674890804883177e+01	2.060280306255983351e+00	1.531290437563366025e+00	-9.796206126494450217e+00	1.706846824080664931e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.939521023431156621e+00	8.168523917538824008e+00	6.470801582244717132e+00	5.588519713543750100e+00	8.796472644712439504e+00	8.410696205141162451e+00	1.581829319580653781e+01	8.688321704607723461e+00	1.234632044568477305e+00	-1.288932928945286349e+01	2.482461180731750687e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.263796987260418447e+00	3.774834446113786601e+00	9.020310463099134424e+00	4.751624051026675843e+00	4.701359185413540587e+00	6.026262430869241626e+00	1.837381690528941292e+01	2.400585636292893454e+00	1.693395335323619966e+00	-7.287936362208832008e+00	1.340713141045854115e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.660919475166040549e+00	5.085174415253693958e+00	4.931976182303880130e+00	1.167859848620373731e+00	4.562113665225637327e+00	1.529250870167054188e+00	1.523299029764581869e+00	9.793273696960675068e+00	1.656408435221636832e+00	-4.354875633732618212e+00	9.717894038052138583e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.952890647758685816e+00	1.105045183007496101e+00	6.450674956125956427e+00	8.160379386278901137e+00	6.990725391289726254e+00	9.801847159570964862e+00	3.474542186920751163e+01	8.571185085680500748e+00	1.113003332731713479e+00	-8.044552634676913172e+00	5.156193777739218831e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.674819309980659199e+00	1.609061353033984121e+00	6.659081877157305485e+00	1.628949845245087236e+00	4.950570669605740548e+00	5.556167263848961646e+00	5.501338839358409061e+00	5.529302319531230303e+00	2.259038597123303127e+00	-1.548259267625986624e+01	8.094645564988772435e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.348865148508008538e+00	4.455239144727453748e+00	6.380993634023218064e+00	5.276452293021388407e+00	6.810496574884142618e+00	3.565726599601585001e+00	8.634502120112037105e+00	9.832390881767016921e+00	1.152164217295054360e+00	-5.950452295671917469e+00	1.128920051775962605e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.355957994878956185e+00	5.382797105888037059e+00	7.303329055386113211e+00	6.004473080432358501e+00	1.583913970254483994e+00	5.206926829276384616e+00	6.039345309228303194e+01	1.920661692960099698e+00	1.159496112906006182e+00	-6.902041866674773374e+00	8.948332297453092679e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.201983316812775371e+00	6.378744473429057926e+00	3.121649845246678101e+00	6.632399479240122631e+00	8.374453691852215442e+00	8.758272572178290361e+00	2.128518497354141559e+01	3.683057188412080407e+00	1.506738542830549976e+00	-1.429397981957747099e+01	1.518924381601481457e+02
