G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	m1	Fc	Fg	m2	W
1.000000000000000000e+00	1.000000000000000000e+00	4.274605316399042287e+00	6.365815961110362409e+00	3.115620721065427645e+00	6.640885805089296490e+00	8.954547770366286130e+00	8.374453691852215442e+00	8.758272572178290361e+00	3.812032618316283816e+00	8.506162145423406429e+00	2.890307865571584145e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.626831083461520944e+00	3.597306869983422306e+00	5.620497538125433401e+00	7.274096982536549127e+00	4.839593668206342514e+00	9.435495870774150973e+00	3.675001813647411630e+00	6.704533268987732164e+00	6.428316335642429102e+00	1.883244400829958254e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.206494366041701127e+00	7.214366979816191794e+00	1.953775505235660903e+00	3.306965868298256783e+00	1.410942070114604618e+01	6.826122684894350812e+00	2.700768520060766065e+00	4.136946650266019709e+00	1.435156187610664524e+01	1.520463048287282071e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.320845626587697552e+00	8.808835662749181949e+00	4.478382798757832184e+00	1.179817508941636284e+00	1.916334861403898637e+00	9.560263104960981195e+00	2.129122229679183409e+00	9.379348081550036298e+00	1.462765816482084169e+01	1.019576824267721227e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.738401028155211137e+00	7.996125284635078323e+00	5.324189480545343578e+00	7.579149792901253235e+00	1.209463899347413829e+01	2.290372919519946038e+00	3.732400631144992431e+00	1.582287863476410372e+00	7.178767577410199330e+00	2.030265309520844053e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.156746966112455866e+00	1.312149144720841543e+00	6.777484285830211341e+00	5.772883948418388478e+00	7.816973130925211066e+00	5.284776382524910332e+00	8.049414118326357226e+00	5.955393120773847748e+00	1.034980380664475730e+00	2.725676592102441376e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.666629122727070644e+00	5.342352280470895387e+00	9.522273920174031403e+00	8.578649086320080386e+00	5.064614854876675842e+00	6.400141591053873924e+00	5.294216909618890021e+00	6.404163407457446056e+00	5.841556100964306886e+00	2.794035429060981457e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.448897038204679966e+00	1.938966052538159346e+00	6.427709411903793857e+00	8.475065663644468117e+00	7.185017175193845418e+00	6.166963201758475677e+00	3.120776718676697925e+00	6.853652386532936625e+00	2.448190535242492860e+00	4.343438485140886485e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.059283456993618699e+00	3.194792445134616798e+00	7.652150394968719738e+00	8.672912439491323511e+00	9.215471092064948522e+00	4.648347702085051658e+00	2.478896484382602683e+00	3.241869750468207023e+00	4.993037088688621949e+00	3.181293831875052103e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.883386568083033730e+00	9.985096630792059003e+00	5.536797019625494976e+00	5.419341285198670199e+00	6.619207647936732108e+00	4.069085905569709283e+00	3.929422046232795118e+00	4.379746286118894716e+00	9.596529918243836832e+00	1.378573424565318062e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.301255872319500462e+00	2.333255441009371545e+00	6.824398230299892454e+00	4.055031212084949210e+00	4.355061917348910683e+00	2.179311689656703965e+00	9.394529565435487228e+00	8.621779582171615885e+00	5.155666453486179579e-01	1.515213140531987968e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.150353852333385163e+00	5.491496019203799150e+00	1.536492073737802944e+00	8.107639641425818056e+00	4.052835914228090530e+01	4.483845667878624042e+00	3.986398512986482068e+00	2.859050482747933053e+00	7.291748621974401878e+00	3.038150279589834302e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.993026346968823859e+00	6.485048823566915921e+00	3.247833883775187225e+00	5.016316383991519245e+00	1.382446440194030579e+01	2.355903006194334015e+00	9.867947904097086109e+00	8.488790183293321689e+00	1.799608230040875334e+00	6.790382825418906698e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.054495102913286075e+00	7.294371037606342867e+00	4.361401707664905203e+00	2.631912924198987813e+00	2.495989728966143240e+00	7.634746373166813704e+00	5.345994954202628158e+00	5.991898192892377573e+00	9.785672073198353971e+00	1.503819815856828557e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.339507078876894575e+00	6.076394752113800202e+00	5.249977616743194631e+00	8.604644901236927268e+00	7.300664858669250634e+00	2.843304546416189904e+00	2.655681860664383720e+00	7.894795103415460424e+00	3.217514242841609917e+00	9.543029481920829449e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.925729357910057837e+00	1.022790793108531826e+00	1.371856669272498275e+00	9.015729441678752565e+00	1.169808470606045070e+01	1.478573520792504370e+00	9.021188774468001270e+00	7.368941694295357614e+00	2.016509630858613344e-01	7.697272747793720171e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.124623115149898211e+00	4.057257282070517945e+00	2.324752226846513725e+00	5.181452098540272999e+00	1.440727941909158893e+01	5.902824213909728890e+00	5.116298056977956143e+00	2.868007733669567294e+00	5.858360339971404152e+00	4.060384729647214641e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.347558465064727651e+00	5.660206805832703303e+00	3.494378402243735415e+00	1.751202130405822066e+00	6.888025768769858725e-01	6.342070915329567349e+00	7.380678190618077394e+00	6.115195933353513524e+00	5.228727353193158400e+00	8.332332721099143802e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.225135732754765172e+00	1.793516002193891845e+00	9.724561844158587931e+00	4.423769114467487107e+00	2.438631749027923235e+00	8.933133746131872499e+00	9.796404290347918931e+00	8.721511035111687349e+00	1.698898175231095875e+00	1.426219823115574847e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.842687009532294695e+00	4.118555869639392242e+00	3.992745001812591621e+00	8.290445491471398753e+00	1.215931435007149553e+01	6.165302937895246416e+00	1.507833804331837335e+00	4.844831031180357961e+00	8.101426389797042660e+00	1.049797445501904791e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.523463598687694542e+00	1.326462275060954488e+00	5.302031044824877526e+00	9.089176512042843825e+00	6.176274320513998717e+00	4.049966675937720417e+00	1.827134294411925541e+00	9.819274257869771816e+00	9.556052556886420746e-01	2.517399497306529454e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.372551961334962378e+00	1.642785025956231992e+00	2.708697099107756134e+00	2.761726942021567321e+00	6.445232422837164243e+00	8.262617402717078008e+00	7.421571983955601581e+00	5.082903105328641757e+00	2.242819488246864168e+00	1.379798917852414242e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.220873804431850340e+00	4.692745836475500809e+00	6.490748213501565722e+00	1.690844518850921130e+00	3.353538820539160858e-01	5.871923034849318768e+00	3.581295510174150376e+00	2.275518687369921356e+00	9.173651564318236140e+00	4.932710240380767663e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.303299173056820415e+00	2.267728094805945727e+00	3.470325210835361940e+00	8.956097017840399133e+00	3.302981052767224313e+00	1.598085318592125548e+00	2.690212254278173454e+00	4.603529351511204126e+00	1.109460117535778778e+00	8.443437671089244478e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.451428952654843840e+00	6.162625574253279837e+00	2.863523657414950740e+00	4.516109568836706778e+00	1.329932396470382194e+01	6.128732698975127846e+00	1.259692430558496890e+00	9.543767332619228938e+00	6.672734918233297563e+00	9.796351735039876552e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.243596072902567684e+00	7.127832988863818997e+00	5.668722755673016422e+00	5.877685865135320320e+00	4.433486370654852848e+00	9.288103440484769990e+00	1.243527342125638313e+00	3.872514573841895569e+00	2.604463713236098599e+01	3.442508550613304075e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.046277641894846511e+00	8.216707750159480739e+00	1.096655215765881097e+00	9.736384637370658623e+00	1.998348261137526549e+01	4.425163792831282805e+00	7.929685319966675472e+00	8.866780931182567826e+00	4.351790983957590342e+00	1.080062536900529890e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.794745578965183164e+00	2.868615559430903517e+00	1.131256377276212755e+00	1.609618525616525631e+00	8.704359236282355639e+00	3.599623956635923161e+00	2.189376800723436656e+00	8.909456995963433101e+00	1.785264869609546112e+00	2.251007363338460188e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.901256160108009574e+00	2.540338617106993713e+00	2.949215924229648511e+00	6.791973198159954705e+00	1.829585089652224283e+01	2.136067323475171253e+00	5.219745800497282318e+00	4.111069637458289350e+00	1.261202557721513573e+00	8.181723076024283614e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.920590781031112915e+00	1.885361669759667125e+00	1.358068194365182002e+00	1.644642863669158794e+00	3.691539540186202562e+00	2.358907907433508200e+00	6.485254639347075134e+00	1.626719539332189379e+00	1.036321256633070176e+00	4.890575563600420672e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.619858114057881160e+00	6.691706521894103865e+00	1.999427218427589636e+00	4.485361377369054381e+00	1.459808036887597105e+01	4.948889182347792293e+00	4.879606001179505270e+00	7.470077736230012810e+00	5.230188456383070061e+00	2.360875470848822655e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.801958267615647813e+00	7.333139628768145180e+00	4.067846847153805179e+00	8.378984786553575148e+00	3.662232383781493184e+00	6.366864990878793762e+00	1.241226746492917643e+00	3.752148866103504066e+00	1.869978324625422061e+01	1.831912134904108425e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.571276513663164565e+00	1.250705113434272819e+00	8.196797042075647965e+00	4.985843202912787042e+00	8.888501038049654301e-01	1.801359930489729422e+00	8.028216820907939422e+00	8.054938208678715128e+00	1.877424686946545518e-01	4.591747308580015563e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.692343662476924138e+00	9.510958567649636208e+00	6.091671467852440180e+00	1.000052924727661541e+01	9.420385335758473033e+00	9.501356941623411601e+00	1.117234190905973090e+00	4.950686046078472735e+00	2.943342701012030460e+01	2.887896507166994864e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.910419175573546902e+00	1.360872597177110288e+00	5.641728325013271927e+00	6.013249936849022426e+00	6.430261486826358563e+00	7.888917637945344730e+00	7.850514079668523770e+00	5.484792156912605243e+00	1.719463541298893672e+00	1.564486730853303165e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.777083090392748588e+00	5.908156823310127592e+00	3.547152407134668284e+00	3.847250570934933833e+00	7.136500230375785847e+00	6.342811336105065756e+00	9.138785442534572923e+00	7.943651977701503775e+00	4.293626178829379469e+00	5.185111520783164174e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.527398211211461465e+00	7.309651830535842443e+00	9.370994309860309457e+00	2.941360733916365433e+00	2.324564033269603591e+00	8.433999940973649245e+00	4.927730746184225019e+00	4.517462072088024527e+00	1.340678820601721100e+01	2.409690513404015189e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.825278404881085947e+00	8.785246192637838902e+00	4.432132763826714061e+00	4.124734354503122979e+00	8.869999826750694538e+00	1.725315365308703219e+00	5.769222012946955580e+00	5.000100186321174256e+00	2.902074736594272064e+00	3.201676283363171116e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.697268926553602064e+00	7.314977792712317850e+00	1.710043415077128426e+00	4.469250045675170924e+00	1.383963268770179056e+01	5.244233520967408246e+00	5.266648535064768488e+00	4.429600949037387103e+00	8.047027242584999129e+00	2.020607955391151567e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.831812164088995942e+00	8.185007996861738633e+00	6.505166370423887123e+00	1.716203942026828466e+00	1.005899526658746046e+00	6.658274418646447756e+00	4.505521479784428962e+00	4.346646461379321202e+00	1.241007529269774246e+01	1.031756030080397402e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.251378519725420801e+00	4.139096084686344490e+00	2.085102829045059725e+00	4.366566640999341331e+00	1.736322884874764227e+01	8.461244098962447779e+00	9.058109960666852700e+00	5.612852067174258330e+00	4.714393876793780080e+00	9.074946065022515995e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.353125230597801210e+00	8.348158605062725002e+00	4.145003217291838737e+00	5.126145082331782454e+00	4.390128269107798076e+00	8.046601182321102996e+00	9.122817366470439282e+00	8.278566559731155294e+00	7.764109914828456915e+00	1.909344802113182027e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.889295964960020058e+00	1.654366900734633106e+00	5.536121107026838573e+00	7.552984240111751291e+00	6.585143793400431100e+00	3.566735100305414630e+00	4.000614614603291486e+00	4.241650177407309208e+00	1.523633542093646653e+00	5.748009625728238703e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.691938672232119467e+00	9.109935409297319708e+00	8.908275978488461533e+00	6.897648124407073311e+00	1.267380911407774979e+00	9.449937447642545507e+00	6.484406932577222449e+00	5.656660969259689864e+00	1.402322818908898583e+01	6.048709048722328285e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.332340418253341152e+00	5.996830763895252048e+00	5.490930666982328567e+00	7.262340416045226732e+00	1.656737450112069077e+00	2.068342308641564209e+00	9.283932384433766671e+00	7.061548573194893486e+00	1.650548577161448760e+00	1.004240432772166791e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.647151928746659166e+00	8.361468197788926915e+00	7.311457536933543722e+00	1.090814975364137407e+00	1.378458654654202364e+00	8.828835309969127465e+00	9.672375187008974251e+00	3.518331029130171927e+00	1.134896442309838527e+01	5.585279202090077000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.522092719201141975e+00	5.184060824718016214e+00	9.858911012950096975e+00	2.913430686306449413e+00	2.604618541977050672e+00	9.774145220508410503e+00	5.707021123291155185e+00	3.352299734316486646e+00	1.089347056321455298e+01	4.639122165402375764e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.341276368878639325e+00	6.837904151809990339e+00	2.171921886739822227e+00	6.911415634209256531e+00	2.315974511463167218e+01	2.517953491902864993e+00	5.104998925099376805e+00	9.371644167854064733e+00	2.455294876089038514e+00	2.708634272439000679e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.664322354201599907e+00	5.775600972187868720e+00	3.467178452507184261e+00	5.342348785201708417e+00	7.349994614118860348e+00	7.487636074123616758e+00	3.420803923325997253e+00	7.444044226920499163e+00	7.799146036526143355e+00	1.399624549617712654e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.495868243963379030e+00	7.539612491286361795e+00	4.483132843210794860e+00	1.020845186621238021e+00	5.709749154188598075e-01	1.434877916783614316e+00	9.590016965165428786e+00	6.198584645515603953e+00	1.360736548563188819e+00	1.665716619100651608e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.385351341545042025e+00	1.769572994906109420e+00	4.816720654875912722e+00	8.238597329771563338e+00	4.127838133478173965e+00	4.664743114904813304e+00	2.251099681329159274e+00	6.811767410017459667e+00	1.784732606182315884e+00	1.608419088715902667e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.326377569517080079e+00	1.555229196417899917e+00	4.714639915548142213e+00	7.950829298234075360e+00	5.595421456668248084e+00	5.642485973321788251e+00	6.173369638832331141e+00	1.230747484820408078e+00	2.379945486713727298e+00	6.541096765461825946e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.946875412599235133e+00	3.252848007033910527e+00	9.193072727070024541e+00	5.834227881456143905e+00	3.840836198131448054e+00	6.223851009022018488e+00	3.521671854993446704e+00	6.600434341467224186e+00	4.033110786650707880e+00	3.270788620288486381e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.535856490326469093e+00	2.397817555789231836e+00	7.441694961476160053e+00	1.680468285116209159e+00	1.710074005295567634e+00	9.367355383032519356e+00	3.531340278473598548e+00	5.674584515872603596e+00	5.074421387947646522e+00	5.307671112274523928e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.981715708280052723e+00	8.853178440446381359e+00	6.511446319151370510e+00	7.845401576096638685e+00	8.513196605199597755e+00	7.003568508863157405e+00	4.682132007261006201e+00	6.056516987871006563e+00	1.184820217415586718e+01	1.794734884209573833e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.484506018032248686e+00	2.927482612510090565e+00	3.774452591196299167e+00	6.201865389824677166e+00	5.641098604459409138e+00	5.320870115959924540e+00	1.004903253468173752e+01	4.194580250249881459e+00	2.163559581261448539e+00	5.969729349857648693e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.596551937413174471e+00	9.663338997196438740e+00	8.425255330478508498e+00	8.019853968993478688e+00	9.251874116300029982e+00	8.301851430625241335e+00	1.523455458832596587e+00	1.634213464038066554e+00	5.019480800176213364e+01	7.348759825575890137e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.594893449173502731e+00	4.087599367974140918e+00	9.573582767489723366e+00	7.759858357990501609e+00	6.251657153158327596e+00	9.606440627186193737e+00	6.099668152477131677e+00	2.770472153284726957e+00	8.666352616690803146e+00	5.915428153262342725e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.953008809057445561e+00	2.555481001030807775e+00	8.358510530088665291e+00	8.305998704931429444e+00	5.942855485267452664e+00	1.203637068596125070e+00	1.685143782922749134e+00	9.644309239343867191e+00	6.515880403794046538e-01	1.986508971416062641e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.747908599136449581e+00	8.113249509974981066e+00	1.087979431278838227e+00	5.676657502955901435e+00	3.618115494675000576e+01	9.916376354600059173e+00	2.382014145932104476e+00	4.722559000455718525e+00	2.245177488602825377e+01	1.007459109666741126e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.831531665828226352e+00	6.946895407100312170e+00	6.614762544120721621e+00	2.293585563335592603e+00	1.557429814831729820e+00	1.862623549630218589e+00	4.964146518584136913e+00	5.287530137814139941e+00	2.385409485779477201e+00	1.634913862762473746e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.276184193784918541e+00	5.501928659182831360e+00	1.508630061399226951e+00	7.055278934524790380e+00	1.552769208830046743e+01	8.372798800754420512e+00	5.641400145244188202e+00	1.462122132196785662e+00	1.292553623621148340e+01	1.640377715316530871e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.170025665833487771e+00	5.982523830250065622e+00	3.284200875225776084e+00	6.596793954436622975e+00	8.278404773395436678e+00	3.589736869119587226e+00	3.331500841812641944e+00	1.304936564262042076e+00	8.998823933212390713e+00	1.227001707298336575e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.905565729366724526e+00	7.487903916772124191e+00	1.494307805451232651e+00	7.697045500819232444e+00	3.924076657263199053e+01	2.135653270620924360e+00	3.850896071424180889e+00	7.460912478888179322e+00	2.842335212212862672e+00	2.048735494887963249e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.189045169342480612e+00	3.082293301606734648e+00	6.448602477164059543e+00	2.424302894801077635e+00	4.430903899961488590e-01	4.896104492724446366e+00	1.795749172334505817e+00	5.824870615300272725e+00	4.005195919881657574e+00	3.781395979198495794e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.146492918011997375e+00	1.000789247738203969e+01	7.097058167974411802e+00	2.741247774146943872e+00	7.818434601733790235e-01	6.823822959958505407e+00	3.714987097344539357e+00	5.614424712993153932e+00	1.465641182405346221e+01	3.822369254780582093e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.513237581665953346e+00	9.869572501483641958e+00	1.985330789522091299e+00	9.076603207390824934e+00	6.318345213611542555e+00	4.355511610276201928e+00	9.703792625516774351e+00	3.240873999303973907e+00	6.586008698483383661e+00	6.819174954265347921e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.286506337639263142e+00	6.865959765396969061e+00	4.407663417674191564e+00	7.963213368303943440e+00	2.419696603497523579e+00	1.475272266931152210e+00	9.564131624371444929e+00	7.759770020888640651e+00	1.176839672926497604e+00	9.097073706745036903e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.639077317659547006e+00	2.799445197002149666e+00	5.093903739678503406e+00	9.108862636145934388e+00	1.538218652255959285e+01	6.437156681316312579e+00	4.009301106715241758e+00	2.541904325707933676e+00	5.507789444875273333e+00	6.204158165781167078e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.278592631924318823e+00	7.071611435459218775e+00	4.277075518998323389e+00	7.851340796620986495e+00	1.323578348207759348e+01	9.198615166884264838e+00	6.136027905304060504e+00	2.722784882664347261e+00	1.473638379444930102e+01	3.189354470399505814e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.216475475795803618e+00	1.674038052969530677e+00	2.177633194482452073e+00	6.343484854860122368e+00	1.596698439330609709e+01	4.435091295967256819e+00	9.184515964105518293e+00	5.189624600609175964e+00	1.044759986127135498e+00	1.468431622128583669e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.898013691356628785e+00	1.313000081453334467e+00	4.869755100067053810e+00	6.998041715055226319e+00	2.744572273357565706e+00	2.911592872835354395e+00	1.126852612642675222e+00	3.469736327571236512e+00	1.736915440028937052e+00	7.755182112245079251e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.393865725863721039e+00	3.308447874352991924e+00	7.648954993613984676e+00	8.928865976653227676e+00	6.270938952494256924e+00	5.000651487573197329e+00	8.235362325532792127e+00	3.238621414731049697e+00	2.872555506211687426e+00	6.797949495402916043e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.373421376939380600e+00	5.193904251822508478e+00	1.669124582982941973e+00	6.243091110820439660e+00	1.993224152373635505e+01	1.376789047914000808e+00	9.632752144322747512e+00	6.809993490624016488e+00	9.915146304697817214e-01	4.863048939726954956e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.661903990296634159e+00	8.798179418569205268e+00	1.769032532964138982e+00	6.615344300092754537e+00	9.791335837603055481e+00	8.374949862300242742e+00	1.757393179237474623e+00	6.870336813812513377e+00	1.698554776729091742e+01	2.998026530609332330e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.904315118563413733e+00	7.581849996283076543e+00	4.222923380762543033e+00	2.391045230263375565e+00	2.794099005115289636e+00	8.436631541538167411e+00	2.417137466233001852e+00	8.415887102246838225e+00	1.171156999049308389e+01	8.323535296370286884e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.692370906383405149e+00	7.735128178075363792e+00	9.439192666206791316e+00	5.263433470584012674e+00	2.631326245528040619e+00	6.290479896498012202e+00	9.687574405004008682e+00	4.782869086833861694e+00	6.634301186215894930e+00	2.839745518075001751e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.623193324063420206e+00	4.879432077807397405e+00	7.003675713645254319e+00	7.505480436674869082e+00	7.048507309948050192e+00	4.182746738111302598e+00	5.894386322632101383e+00	1.626508687760751526e+00	5.441728774671536151e+00	3.964454935515192791e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.691449228424561468e+00	4.119970793401618536e+00	7.066712491038600774e+00	3.380173195693808363e+00	3.302084731518998062e+00	8.152594690573272018e+00	1.050771221978324288e+00	3.524441044567071746e+00	1.468345835634786845e+01	8.593240055341202499e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.298991147509374056e+00	4.281493822011858796e+00	4.234074404672550251e+00	2.856199034972359829e+00	8.335182483956466992e-01	5.952584290432814562e+00	3.258740394519365591e+00	9.845814673746795975e+00	3.981148592066492409e+00	5.431979054983423483e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.359716407527383097e+00	9.854804393848556998e+00	6.276137067421877269e+00	3.825457778664175912e+00	2.729189549726130259e+00	8.392695746485889785e+00	5.064736027763360404e+00	6.374524158487137271e+00	1.459049845249565891e+01	1.138304003925376451e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.597850298513088241e+00	1.394092248864230221e+00	1.084842421268230384e+00	3.188272980147570212e+00	1.934384776832171582e+01	6.594883435362810964e+00	7.364799277006955691e+00	7.349690396208471199e+00	1.281731897791029029e+00	1.758447025413188314e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.539403052493807600e+00	8.939514712507051541e+00	6.641884946240018017e+00	2.986091877713363374e+00	2.403400755511604814e+00	8.078268579547991379e+00	7.666815624456421396e+00	1.110571911217528074e+00	1.640278699390494310e+01	2.370508955315074662e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.713237880583150741e+00	6.189123852819095717e+00	9.208531797314437384e+00	4.754227981106441625e+00	4.406012281520930607e+00	6.435798465304955585e+00	9.945182568283597035e+00	5.675093422023966383e+00	5.012058058198330279e+00	6.985219882552009096e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.931653390411538496e+00	4.972897729999825600e+00	6.444218889998343691e+00	9.214427169112349603e+00	9.825712207490914452e+00	4.770644205360243362e+00	3.454883001312575974e+00	1.296661288828517611e+00	9.436756923139725473e+00	2.520526583268470233e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.494753276284135346e+00	7.496384870195191397e+00	8.874707018815444215e+00	5.532739864463406043e+00	1.504257692794401802e+00	9.607214672763403129e+00	5.848459987695984630e+00	6.119989647001124133e+00	1.210214248922918578e+01	9.471869914151794800e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.569493295774489372e+00	5.325837166409131740e+00	7.478242319384242442e+00	2.750607174354402051e+00	6.111879805875379823e-01	5.825849387114909739e+00	5.819788186241012795e+00	9.321158357695919605e+00	4.229038307776535000e+00	8.382979019410072841e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.804037589242729389e+00	8.823184635171108070e+00	2.101070584238764472e+00	1.710855880786894767e+00	5.510910587439946440e+00	6.486348100804715244e+00	4.629811994168098188e+00	9.745776554587070706e+00	8.071130965460122653e+00	1.777803722518181084e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.214808405473081665e+00	8.990465620559438875e+00	9.181800888889801726e+00	7.254062752076309906e+00	1.100606918065701656e+00	3.019190554169717711e+00	2.475784787150160593e+00	5.891466294254392722e+00	6.499883150773894336e+00	1.108445518624810444e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.282803884561463548e+00	4.870782040476893116e+00	1.685758321145118144e+00	4.413248559159266726e+00	1.743765440189464044e+01	6.642699889124112467e+00	9.805841163319547249e+00	5.128876753728472515e+00	4.327138811583181699e+00	6.398232583500181647e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.513890149028140897e+00	3.367384560681214722e+00	5.666119645805985705e+00	8.441046568939945871e+00	1.368335919744594342e+01	6.239480575187581479e+00	8.628160531039002379e+00	9.560956171228056633e+00	2.255507602898867425e+00	1.174528833676879458e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.112999301123838158e+00	6.316475784639656865e+00	2.233172819010905918e+00	7.003856968724608834e+00	1.892029508397085991e+01	2.662106195618010762e+00	5.587723161478596268e+00	7.129821891127909872e+00	2.817619216597552434e+00	2.671772821432529366e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.478304858376620068e+00	9.145729020289065758e+00	1.088624142970833875e+00	8.137327795609284209e+00	3.314846705513978264e+01	1.522291216407303693e+00	6.512420155840209723e+00	1.624202244890628144e+00	3.570934541580294219e+00	1.547629764944111752e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.783178531007377110e+00	2.846760251228433791e+00	4.823726038049601428e+00	3.386180450948949261e+00	4.938623761762958253e+00	6.417456038268761098e+00	3.081443753860869439e+00	5.159574145663800238e+00	4.524674243667227813e+00	3.514528422166642407e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.096442184270739695e+00	6.683277349446713700e+00	3.564239545188739644e+00	7.268810550030379680e+00	1.012236980942508247e+01	7.788210224496731726e+00	5.899005313662112115e+00	3.104648945039736763e+00	1.147666890974528187e+01	2.272319988172651684e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.959252652623173496e+00	6.695227649810185255e+00	5.319776719544994315e+00	3.298143441889593852e+00	3.639316833365461079e+00	5.746635183309276584e+00	7.218513407255005454e+00	5.198649765773087239e+00	6.044187637163078719e+00	3.241797191683514434e+00
