G c dx1dt d2x1dt2 Fc m2 Fg d2 m1 d1 W
1.00000000e+00 1.00000000e+00 9.66202565e+00 8.42212869e+00 8.37157162e+00 4.34001645e+00 2.29030725e-01 4.08457833e+00 9.68217195e-02 6.18098728e+00 4.13850078e+01
1.00000000e+00 1.00000000e+00 3.26604066e+00 4.13028287e+00 5.86714379e+00 9.28689948e+00 1.52959407e-01 2.21118640e+00 1.03557119e-01 2.13503790e+00 6.51500368e+01
1.00000000e+00 1.00000000e+00 5.47523655e+00 7.10214537e+00 7.39218519e+00 6.26004019e+00 1.66267038e-01 1.84977008e+00 5.61721468e-02 6.23549375e+00 1.19386015e+01
1.00000000e+00 1.00000000e+00 3.70790479e+00 6.09158768e+00 3.82915102e+00 5.84498749e+00 1.07544551e-01 8.48366500e+00 2.46061318e-01 7.89712492e+00 5.03006439e+01
1.00000000e+00 1.00000000e+00 3.56356445e+00 3.40325443e+00 5.24051109e+00 3.41968163e+00 4.50291294e-01 9.26557788e+00 1.17079658e+00 4.65774883e+00 4.52376608e+03
1.00000000e+00 1.00000000e+00 1.33198253e+00 8.90766988e+00 8.39473208e+00 4.31604028e+00 2.18352032e-01 6.84809242e+00 1.12260849e+00 8.91853973e+00 7.16516117e+00
1.00000000e+00 1.00000000e+00 6.48607901e+00 8.17683419e+00 5.13338677e+00 9.05811480e+00 6.93076184e-02 1.93090703e+00 2.06328920e-02 6.83814658e+00 1.93171973e+01
1.00000000e+00 1.00000000e+00 5.52411121e+00 6.92606651e+00 4.22018439e+00 6.99816743e+00 8.70683752e-02 4.61824495e+00 7.27905484e-02 9.09324026e+00 2.63166331e+01
1.00000000e+00 1.00000000e+00 1.46330876e+00 8.65523556e+00 5.44791203e+00 8.08648324e+00 7.78379703e-02 7.56045280e+00 4.02164134e-01 6.61154780e+00 3.15976147e+01
1.00000000e+00 1.00000000e+00 3.50781818e+00 8.80564781e+00 8.45424327e+00 5.08910881e+00 1.88656465e-01 8.01838796e+00 4.31242627e-01 2.18159175e+00 -7.83220771e+01
1.00000000e+00 1.00000000e+00 9.17439297e+00 7.37526679e+00 4.01687243e+00 6.67222498e+00 8.16280877e-02 2.06396760e+00 1.83639102e-02 3.78722540e+00 4.58554763e+01
1.00000000e+00 1.00000000e+00 3.15605702e+00 8.53311996e+00 2.56385434e+00 3.23545248e+00 9.28646597e-02 1.00027647e+00 2.94324004e-02 2.81615453e+00 4.41020022e+00
1.00000000e+00 1.00000000e+00 2.30405385e+00 7.27724316e+00 7.40812618e+00 7.34914747e+00 1.38517461e-01 7.40923341e+00 4.45435857e-01 9.17943848e+00 2.29156868e+01
1.00000000e+00 1.00000000e+00 5.40507484e+00 7.12126695e+00 8.43380391e+00 4.84841200e+00 2.44268078e-01 4.20936558e+00 1.90231157e-01 7.84360061e+00 1.92215263e+01
1.00000000e+00 1.00000000e+00 9.87085409e+00 6.56750240e+00 1.90573731e+00 4.98290963e+00 5.82344240e-02 3.29033198e+00 1.94117537e-02 7.08758532e+00 2.97361995e+01
1.00000000e+00 1.00000000e+00 3.17849744e+00 7.77444976e+00 3.15886701e+00 6.84390092e+00 5.93687586e-02 1.11607723e+00 2.08463655e-02 3.70869688e+00 7.70581410e+00
1.00000000e+00 1.00000000e+00 7.04921993e+00 2.42744595e+00 2.27774791e+00 9.42652559e+00 9.95415588e-02 5.86269466e+00 8.27867156e-02 2.65640295e+00 -1.41691937e+03
1.00000000e+00 1.00000000e+00 7.85457654e+00 8.92783683e+00 4.13147270e+00 1.57605712e+00 2.93620714e-01 8.66035662e+00 3.23742481e-01 7.80805979e+00 3.08258973e+01
1.00000000e+00 1.00000000e+00 3.13873790e+00 8.84659175e+00 5.05315881e+00 8.42268914e+00 6.78166276e-02 9.61868482e+00 2.07824542e-01 5.26742151e+00 5.55112536e+02
1.00000000e+00 1.00000000e+00 7.55394714e+00 1.26322555e+00 7.73943703e+00 3.63144799e+00 1.68713037e+00 6.09170456e+00 1.36054695e+00 3.03210597e+00 -1.21564430e+04
1.00000000e+00 1.00000000e+00 4.31004819e+00 8.43235076e+00 6.86032826e+00 4.99527509e+00 1.62868398e-01 5.63015195e+00 2.12752569e-01 6.54959780e+00 3.24583658e+01
1.00000000e+00 1.00000000e+00 6.69075248e+00 2.15982881e+00 6.58835711e+00 1.19721996e+00 2.54790865e+00 1.76550747e+00 6.72323744e-01 1.36300467e+00 2.94476235e+01
1.00000000e+00 1.00000000e+00 6.70176740e+00 4.01606969e+00 4.17137452e+00 3.70941470e+00 2.80009364e-01 5.93985521e+00 2.48175590e-01 3.93553229e+00 1.52922446e+02
1.00000000e+00 1.00000000e+00 5.82197216e+00 7.69157431e+00 8.57302798e+00 5.52368118e+00 2.01785705e-01 4.41981171e+00 1.53187751e-01 5.21701295e+00 4.72665170e+01
1.00000000e+00 1.00000000e+00 1.81260793e+00 2.44683906e+00 5.24158451e+00 1.50558470e+00 1.42282666e+00 6.46421753e+00 5.07415911e+00 2.33162501e+00 -1.95906636e+01
1.00000000e+00 1.00000000e+00 8.51772246e+00 8.36170322e+00 9.81194444e+00 5.41986156e+00 2.16507097e-01 4.49853713e+00 1.14345733e-01 9.86189030e+00 2.72802746e+01
1.00000000e+00 1.00000000e+00 3.88702058e+00 8.48920760e+00 6.70727924e+00 9.34399566e+00 8.45564235e-02 3.16269211e+00 6.87997215e-02 2.88187628e+00 8.83254653e+01
1.00000000e+00 1.00000000e+00 2.67866659e+00 5.56720960e+00 2.13638267e+00 1.94853896e+00 1.96939296e-01 1.85468748e+00 1.36359204e-01 2.17317817e+00 7.77030679e+00
1.00000000e+00 1.00000000e+00 1.36697627e+00 1.05747285e+00 7.08559806e+00 7.87996655e+00 8.50321019e-01 3.83426600e+00 2.38508673e+00 2.83181386e+00 4.51541838e+01
1.00000000e+00 1.00000000e+00 6.31803649e+00 3.58334320e+00 3.92593614e+00 4.68703948e+00 2.33752473e-01 1.86980351e+00 6.91783270e-02 7.92155020e+00 7.92515602e+00
1.00000000e+00 1.00000000e+00 7.09807926e+00 6.55234227e+00 7.17694477e+00 6.89656343e+00 1.58821866e-01 2.59207256e+00 5.79984790e-02 4.82955093e+00 3.59098703e+01
1.00000000e+00 1.00000000e+00 1.14929046e+00 9.83067560e+00 1.62677033e+00 3.34212938e+00 4.95130432e-02 9.88602543e+00 4.25903826e-01 6.08874346e+00 3.31430305e+01
1.00000000e+00 1.00000000e+00 5.60883752e+00 6.68632174e+00 2.57393293e+00 2.43543036e+00 1.58064463e-01 4.99693201e+00 1.40820156e-01 1.18908241e+00 -5.21296875e+01
1.00000000e+00 1.00000000e+00 3.03846198e+00 3.33823223e+00 8.70163533e+00 2.44416353e+00 1.06648334e+00 5.78684590e+00 2.03115088e+00 1.30988178e+00 -2.71391739e+01
1.00000000e+00 1.00000000e+00 6.80655511e+00 6.70605133e+00 3.04461601e+00 1.63442751e+00 2.77779371e-01 8.86256676e+00 3.61686371e-01 5.01242995e+00 1.69655081e+02
1.00000000e+00 1.00000000e+00 2.56929786e+00 5.85986842e+00 8.53337013e+00 2.67082034e+00 5.45240420e-01 9.96012010e+00 2.11367477e+00 8.34989719e+00 2.02821876e+01
1.00000000e+00 1.00000000e+00 7.21843964e+00 8.01860856e+00 3.51348480e+00 6.97797446e+00 6.27927769e-02 6.24443004e+00 5.43199254e-02 8.96714991e+00 5.38128301e+01
1.00000000e+00 1.00000000e+00 4.48061812e+00 1.96282575e+00 6.78593719e+00 8.93521551e+00 3.86921673e-01 8.31226439e+00 7.17801688e-01 1.78035911e+00 -1.40073943e+02
1.00000000e+00 1.00000000e+00 9.43056990e+00 7.84925112e+00 7.24735516e+00 8.32713117e+00 1.10880689e-01 3.94246922e+00 4.63539009e-02 5.84526792e+00 7.99168403e+01
1.00000000e+00 1.00000000e+00 2.23768850e+00 5.87139921e+00 5.61389278e+00 7.16620879e+00 1.33423720e-01 3.75169562e+00 2.23697439e-01 9.21906718e+00 8.19275901e+00
1.00000000e+00 1.00000000e+00 4.06959716e+00 9.66692803e+00 3.74779609e+00 1.99388677e+00 1.94440611e-01 4.62433349e+00 2.20945266e-01 4.49175479e+00 1.72157775e+01
1.00000000e+00 1.00000000e+00 2.02126169e+00 4.07684949e+00 2.91379939e+00 3.60268702e+00 1.98384818e-01 7.05256536e+00 6.92202254e-01 8.46609248e+00 1.03964716e+01
1.00000000e+00 1.00000000e+00 9.32224256e+00 6.69359704e+00 1.29870419e+00 3.78826188e+00 5.12165929e-02 7.13972520e+00 3.92257975e-02 2.20326089e+00 -1.84501512e+02
1.00000000e+00 1.00000000e+00 8.89605418e+00 9.38825295e+00 3.73551761e+00 3.24961252e+00 1.22443131e-01 3.83715491e+00 5.28136691e-02 9.41855041e+00 1.47903562e+01
1.00000000e+00 1.00000000e+00 3.32147465e+00 1.92258755e+00 6.87846511e+00 5.63505094e+00 6.34903274e-01 2.19888932e+00 4.20319941e-01 7.76280986e+00 6.17644447e+00
1.00000000e+00 1.00000000e+00 6.93985641e+00 9.43505639e+00 9.44474337e+00 5.81998433e+00 1.71998178e-01 6.69156631e+00 1.65844528e-01 9.47200954e+00 4.41171090e+01
1.00000000e+00 1.00000000e+00 8.35499980e+00 7.19097150e+00 8.84084034e+00 4.21197378e+00 2.91890743e-01 2.15493276e+00 7.52848520e-02 7.08955510e+00 1.26136404e+01
1.00000000e+00 1.00000000e+00 5.99680730e+00 1.61053353e+00 7.89458299e+00 4.18410243e+00 1.17153998e+00 6.20643257e+00 1.21249251e+00 4.27063539e+00 1.33394415e+02
1.00000000e+00 1.00000000e+00 5.76685521e+00 3.70867210e+00 8.09602609e+00 8.45700038e+00 2.58129186e-01 7.24079915e+00 3.24104130e-01 9.44363055e+00 6.06426096e+01
1.00000000e+00 1.00000000e+00 3.17667062e+00 7.37354880e+00 6.98486413e+00 8.10363563e+00 1.16896497e-01 7.30550347e+00 2.68831072e-01 3.48010099e+00 -1.08926558e+03
1.00000000e+00 1.00000000e+00 1.83792491e+00 1.60615541e+00 3.34258172e+00 3.77016249e+00 5.51994055e-01 7.78124900e+00 2.33698513e+00 3.98955270e+00 5.45025767e+02
1.00000000e+00 1.00000000e+00 9.07494182e+00 6.23953414e+00 9.16475528e+00 9.22409599e+00 1.59237332e-01 8.85573479e+00 1.55390923e-01 7.30727576e+00 2.57447693e+02
1.00000000e+00 1.00000000e+00 9.10376251e+00 4.11294751e+00 7.03659081e+00 9.57533515e+00 1.78671443e-01 5.49963093e+00 1.07936361e-01 7.88784670e+00 9.33064593e+01
1.00000000e+00 1.00000000e+00 6.69791312e+00 6.58823966e+00 6.04396568e+00 3.94068288e+00 2.32799002e-01 7.57224271e+00 2.63188028e-01 9.36463135e+00 3.58275661e+01
1.00000000e+00 1.00000000e+00 4.05126812e+00 1.41167830e+00 1.99890522e+00 4.18982454e+00 3.37956362e-01 6.57255462e+00 5.48281818e-01 2.84322168e+00 -2.51804084e+02
1.00000000e+00 1.00000000e+00 4.14288617e+00 8.84383126e+00 5.02349989e+00 5.55070738e+00 1.02333450e-01 2.67975946e+00 6.61927506e-02 8.18198232e+00 9.00653135e+00
1.00000000e+00 1.00000000e+00 7.53360111e+00 9.76140072e+00 5.14322444e+00 9.47008731e+00 5.56377235e-02 1.23120680e+00 9.09280206e-03 7.64691448e+00 1.24925558e+01
1.00000000e+00 1.00000000e+00 9.07399234e+00 9.71990070e+00 8.78107249e+00 8.88687490e+00 1.01656855e-01 3.56087247e+00 3.98928147e-02 1.57415101e+00 -1.39198887e+03
1.00000000e+00 1.00000000e+00 8.98377782e+00 7.74686649e+00 5.91983398e+00 1.92311166e+00 3.97355249e-01 4.98730336e+00 2.20589958e-01 4.48500827e+00 4.32693383e+01
1.00000000e+00 1.00000000e+00 8.01887991e+00 2.17077616e+00 4.42360494e+00 4.53457669e+00 4.49391175e-01 6.55395350e+00 3.67294298e-01 3.54488911e+00 8.89530945e+02
1.00000000e+00 1.00000000e+00 6.77828482e+00 7.82436876e+00 9.79120296e+00 5.98034071e+00 2.09247759e-01 8.64963397e+00 2.67016889e-01 3.74041382e+00 -5.99971898e+02
1.00000000e+00 1.00000000e+00 1.75725968e+00 1.22128225e+00 1.99648534e+00 5.52819225e+00 2.95710634e-01 2.76621145e+00 4.65496449e-01 9.84652192e+00 3.17510989e+00
1.00000000e+00 1.00000000e+00 2.45465843e+00 1.19911196e+00 4.80293585e+00 2.74476761e+00 1.45928954e+00 2.12994811e+00 1.26624991e+00 6.78499672e+00 2.50881086e+00
1.00000000e+00 1.00000000e+00 9.08698770e+00 3.91249197e+00 1.37822208e+00 8.72935094e+00 4.03537398e-02 9.67131953e+00 4.29486563e-02 7.45908542e+00 2.92427939e+02
1.00000000e+00 1.00000000e+00 6.45786154e+00 5.39778871e+00 7.65913709e+00 7.09246705e+00 2.00062935e-01 1.97240103e+00 6.11044906e-02 9.78955874e+00 1.02620211e+01
1.00000000e+00 1.00000000e+00 1.08277346e+00 7.93366676e+00 9.26268897e+00 8.54117537e+00 1.36692752e-01 5.30641963e+00 6.69899223e-01 4.39481604e+00 2.81777859e+01
1.00000000e+00 1.00000000e+00 1.91324389e+00 7.14965839e+00 3.52033597e+00 8.72887851e+00 5.64079572e-02 6.27007356e+00 1.84859883e-01 8.21656152e+00 2.06066491e+01
1.00000000e+00 1.00000000e+00 6.97151592e+00 5.01312436e+00 8.72507509e+00 7.73520268e+00 2.25003357e-01 5.87236979e+00 1.89528781e-01 4.91077867e+00 1.60374219e+02
1.00000000e+00 1.00000000e+00 1.04555425e+00 3.46264000e+00 3.62996407e+00 4.95289541e+00 2.11658556e-01 1.77428941e+00 3.59181298e-01 8.82580305e+00 1.15739894e+00
1.00000000e+00 1.00000000e+00 2.44727246e+00 9.97412050e+00 9.19693145e+00 6.49492080e+00 1.41969313e-01 1.51324223e+00 8.77850595e-02 2.62591787e+00 1.28672690e+01
1.00000000e+00 1.00000000e+00 5.93860410e+00 4.83563172e+00 7.78565713e+00 2.44328866e+00 6.58972480e-01 1.94935085e+00 2.16308166e-01 9.52917559e+00 3.30639339e+00
1.00000000e+00 1.00000000e+00 7.22705678e+00 5.06248322e+00 8.24416099e+00 7.06280876e+00 2.30571392e-01 6.27028915e+00 2.00046760e-01 2.96894538e+00 -1.92573955e+03
1.00000000e+00 1.00000000e+00 6.86765134e+00 2.47261439e+00 1.16205900e+00 2.61327930e+00 1.79839861e-01 5.89910399e+00 1.54476980e-01 3.93598456e+00 1.07327921e+02
1.00000000e+00 1.00000000e+00 3.01842379e+00 8.15328594e+00 9.66529321e+00 7.24554631e+00 1.63610519e-01 3.10366713e+00 1.68231046e-01 7.80573011e+00 1.08536496e+01
1.00000000e+00 1.00000000e+00 7.40961299e+00 7.24314003e+00 7.54003893e+00 3.06638345e+00 3.39484730e-01 6.73996728e+00 3.08803709e-01 4.54379627e+00 1.30461088e+02
1.00000000e+00 1.00000000e+00 3.13524179e+00 2.98692652e+00 3.74275986e+00 2.05796170e+00 6.08877796e-01 8.38060752e+00 1.62755098e+00 6.47390239e+00 2.36790380e+01
1.00000000e+00 1.00000000e+00 3.92859728e+00 1.74142941e+00 8.46455198e+00 2.48756041e+00 1.95399958e+00 1.37421064e+00 6.83502739e-01 5.00116151e+00 3.11299668e+00
1.00000000e+00 1.00000000e+00 7.71842265e+00 7.12449372e+00 3.53369079e+00 1.01792922e+00 4.87255731e-01 5.48316949e+00 3.46146601e-01 7.68132943e+00 8.72114091e+00
1.00000000e+00 1.00000000e+00 6.84669609e+00 6.89060093e+00 8.85478456e+00 7.46865656e+00 1.72059403e-01 7.20379371e+00 1.81033367e-01 3.05498127e+00 -6.73541733e+02
1.00000000e+00 1.00000000e+00 8.64301069e+00 3.45933574e+00 2.01322351e+00 7.59160944e+00 7.66594012e-02 3.27080734e+00 2.90105082e-02 1.52612189e+00 -1.96383992e+03
1.00000000e+00 1.00000000e+00 6.91851603e+00 9.55777206e+00 7.33317380e+00 5.63440015e+00 1.36171939e-01 3.76993815e+00 7.42008526e-02 3.69936458e+00 8.09958752e+01
1.00000000e+00 1.00000000e+00 6.11477743e+00 2.35952103e+00 5.86628629e+00 2.45226521e+00 1.01384594e+00 6.52274113e+00 1.08148738e+00 5.26877798e+00 4.87239746e+01
1.00000000e+00 1.00000000e+00 1.84307291e+00 4.89101321e+00 1.86881023e+00 1.75198904e+00 2.18089614e-01 9.08141764e+00 1.07459822e+00 2.51218047e+00 -1.44559443e+01
1.00000000e+00 1.00000000e+00 4.30944223e+00 9.49254328e+00 3.17704445e+00 1.17216070e+00 2.85531187e-01 8.28931978e+00 5.49226370e-01 4.19317561e+00 8.63067318e+02
1.00000000e+00 1.00000000e+00 3.38682131e+00 4.77754585e+00 1.11163633e+00 2.49173359e+00 9.33805138e-02 6.24817197e+00 1.72272894e-01 4.59984716e+00 3.57298163e+01
1.00000000e+00 1.00000000e+00 3.19590679e+00 6.74673353e+00 5.21891169e+00 9.01769981e+00 8.57809035e-02 7.57199546e+00 2.03238910e-01 1.51652659e+00 -9.61558165e+01
1.00000000e+00 1.00000000e+00 9.75709499e+00 4.57834958e+00 3.71138735e+00 3.17383158e+00 2.55413269e-01 4.28340223e+00 1.12127408e-01 6.24976523e+00 3.22891085e+01
1.00000000e+00 1.00000000e+00 4.53787952e+00 3.46793682e+00 6.38521736e+00 4.18844194e+00 4.39594256e-01 6.76868975e+00 6.55697693e-01 8.95909085e+00 2.30772995e+01
1.00000000e+00 1.00000000e+00 9.02841900e+00 9.85579883e+00 3.67514027e+00 1.94810936e+00 1.91411821e-01 5.19563432e+00 1.10152822e-01 2.36568622e+00 -3.93668422e+02
1.00000000e+00 1.00000000e+00 6.68024763e+00 4.68400606e+00 3.69927200e+00 3.00125174e+00 2.63145770e-01 2.70942523e+00 1.06728646e-01 6.38027212e+00 1.08090553e+01
1.00000000e+00 1.00000000e+00 8.15330173e+00 9.04689283e+00 7.68873879e+00 5.67302114e+00 1.49810157e-01 7.31564446e+00 1.34418899e-01 6.98265284e+00 1.01772627e+02
1.00000000e+00 1.00000000e+00 5.52373384e+00 3.06959145e+00 1.43328552e+00 6.46977415e+00 7.21710489e-02 6.00818174e+00 7.85006647e-02 4.77401212e+00 1.21314016e+02
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 9.12605496e+00 3.20817083e+00 9.74874901e-01 4.22759424e+00 6.65582313e-01 7.30987829e+00 1.61627505e+01
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 1.51958943e+00 4.45688572e+00 9.20205271e+00 7.54924900e+00 4.69658389e+00 7.94984212e+02
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 4.51929582e+00 2.25954824e-01 1.18840706e+00 9.73914061e-02 5.54173559e+00 2.99304731e+00
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 3.10783034e+00 4.72506132e-01 3.84195836e+00 2.41979762e-01 1.06617740e+00 -1.04791388e+02
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.97598531e+00 3.45649212e-01 1.51193258e+00 1.48172817e-01 7.22548103e+00 2.45296279e+00
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 9.63876522e+00 5.26339284e-02 7.89874585e+00 3.41095437e-01 6.95208411e+00 3.09039503e+01
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.54670437e+00 2.69011170e-02 7.31896709e+00 2.89148395e-02 1.34560790e+00 -1.41004129e+02
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 6.01190599e+00 1.96608060e-01 3.98216997e+00 3.01822623e-01 4.31425097e+00 2.67313600e+01
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 4.74197593e+00 1.94944789e-01 7.08096612e+00 1.45855757e-01 9.81128657e+00 5.06768067e+01
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.86049900e+00 3.37871124e-02 4.56343504e+00 1.60855031e-02 4.78662906e+00 8.48767296e+01
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 1.34067178e-01 7.80628412e+00 1.13341074e-01 5.51750865e+00 2.62012815e+02
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 1.59277183e-01 5.08765296e+00 1.87085409e-01 9.18937142e+00 2.41004448e+01
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 1.51455721e-01 4.71051755e+00 6.26309235e-01 7.45535688e+00 7.70062577e+00
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 3.37059955e-01 9.41256924e+00 3.39138990e-01 6.23863118e+00 1.46257595e+02
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 1.31076742e-01 3.25791190e+00 8.79824117e-02 8.18024213e+00 1.32777561e+01
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 1.39381588e+00 2.08402606e+00 2.99461911e-01 8.77929640e+00 1.22993813e+01
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 7.78855395e-02 6.26088802e+00 5.04139176e-02 5.11199265e+00 2.70002277e+02
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 4.64780208e-02 9.72389631e+00 5.20851703e-02 5.27597528e+00 1.36188962e+03
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 3.89852630e-02 4.40055292e+00 4.70013238e-02 4.47445842e+00 4.09117872e+01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 8.44901997e-01 1.55833087e+00 2.94821400e-01 9.70035526e+00 1.59025089e+00
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 5.29572635e-01 4.05374741e+00 2.47886452e-01 7.27449629e+00 4.31551991e+01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 1.93676371e+00 5.55338489e+00 2.79199433e+00 1.74900760e+00 -4.27754599e+01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 3.08009666e-01 2.45730706e+00 2.99700610e-01 8.76663661e+00 3.32176419e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 5.51847038e-01 6.92291996e+00 6.35544593e-01 5.32503947e+00 5.10386731e+01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 2.79022756e-01 9.97974450e+00 2.95433392e-01 1.61878516e+00 -2.01700458e+02
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 3.14575559e-01 5.06565528e+00 2.19365709e-01 5.94745530e+00 3.07810378e+01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 5.39368677e-01 4.19255701e+00 3.68863109e-01 4.75447851e+00 4.37699256e+01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 8.68950448e-02 4.60633750e+00 2.13523083e-01 8.89974464e+00 1.18610396e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 8.20150691e-01 2.03631561e+00 2.55557617e-01 2.83595143e+00 2.07822461e+01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 1.40873705e-01 8.94946241e+00 1.27213145e-01 8.43818149e+00 1.24650140e+02
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.98854380e-01 4.73343090e+00 1.04447034e+00 6.01919822e+00 1.39853552e+01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 8.41784447e-01 4.48546970e+00 6.66517337e-01 1.49149273e+00 -3.93412848e+01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 7.19351465e-01 6.93721246e+00 5.60936750e-01 9.74660771e+00 7.99694159e+01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 2.49449061e+00 4.97830079e+00 1.61972846e+00 5.61353720e+00 1.98075529e+01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 2.64896987e-01 6.83410122e+00 2.48906580e-01 3.61789169e+00 1.30383012e+03
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 2.27713317e-01 1.55301661e+00 4.82962761e-02 5.22466158e+00 1.54569180e+01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 7.36386078e-02 8.32351009e+00 1.44715670e-01 8.72072005e+00 5.14682643e+01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 2.15062682e-01 9.46453558e+00 5.58837421e-01 3.74412812e+00 -2.51103447e+02
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 8.14573193e-02 6.83888848e+00 6.72453747e-02 2.73408757e+00 -2.71096120e+02
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 4.68249063e-01 9.59109336e+00 5.41672819e-01 2.16164122e+00 -3.29023043e+01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 8.94765809e-02 2.36289083e+00 2.40154222e-02 3.68073459e+00 6.25154433e+01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 8.70011576e-01 5.29674571e+00 4.99853305e-01 8.02043278e+00 5.29115763e+01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 2.10493809e-01 6.41626061e+00 2.41085945e-01 5.24463729e+00 1.50467578e+02
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 3.92560900e-01 6.23562983e+00 4.43964695e-01 3.04733443e+00 -4.09394032e+03
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 2.81747201e-01 4.61315601e+00 1.58802483e-01 2.49566500e+00 1.71524775e+03
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 1.04809116e-01 4.04275968e+00 6.18595838e-02 3.99456529e+00 7.53041130e+01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 7.34129722e-01 2.14141620e+00 2.14832102e-01 9.45931936e+00 7.47711308e+00
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 3.67345112e-02 4.52568206e+00 2.03682906e-02 4.08724041e+00 1.64489823e+02
