G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m2	m1	d1	d2	Fg	Fc	W
1.000000000000000000e+00	1.000000000000000000e+00	1.858607035360120729e+00	1.608021937586426420e+00	3.345487330649837165e+00	3.645540197056365450e+00	7.784472147841544398e+00	4.088185376245700553e+00	7.302016234030836550e+00	1.200009515026405627e+00	6.023518754848237400e+00	8.038466901326998482e+01	1.600988355895498927e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.021322209727525632e+00	6.167046113709945487e+00	9.173597882740230247e+00	9.215838159285073772e+00	8.930591700099515862e+00	7.338900654508833554e+00	6.791604858208538431e+00	1.820540933833976416e+00	5.333173124479643867e+00	3.154941009863265435e+02	3.090099857165055255e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.074288540308685924e+00	4.030986639400061300e+00	6.982502626768349430e+00	9.650261680997305191e+00	5.509382105933753770e+00	7.687322059909186933e+00	8.107617647486611290e+00	3.793456359484014051e+00	5.516301307362596162e+00	2.944458667517170056e+02	4.948597518272165985e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.724600479616804627e+00	6.615311059572190011e+00	5.999693679413518943e+00	3.916966074170595391e+00	7.530589478358288957e+00	9.337947020100589413e+00	9.396527108588076160e+00	3.907420758122118087e+00	2.534136649425829280e+00	2.310326507437982002e+02	3.128435715070364722e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.019920776472251767e+00	1.460172614090914811e+00	2.018903776180950516e+00	4.251495976682310385e+00	6.642145862050959693e+00	2.767288060965255259e+00	7.145438983651268394e+00	1.056101744718560553e+00	8.321101957339607225e+00	6.695725502986991273e+01	1.696635793362693079e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.187420925419248263e+00	8.854416994637899663e+00	4.994517151592536841e+00	5.534117993553739012e+00	2.691324754266864794e+00	8.138103962280149872e+00	2.411839696900829999e+00	2.475854107789971614e+00	5.891857831196061213e+00	2.428108034787556164e+02	9.852796870799450346e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.545273446413454543e+00	9.825423443946283086e+00	5.193148429982637815e+00	9.479556574007615311e+00	1.283597660114201844e+00	7.638974199494275474e+00	3.211664361797877287e+00	6.579584587518473526e+00	2.190446289719369055e+00	3.068362654925927018e+02	5.087848807690056105e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.097572856190684121e+00	9.715094968778963391e+00	8.867745063498070124e+00	8.825330738592958468e+00	3.502681191084814571e+00	1.593574749893933662e+00	8.584847885377502763e+00	1.283129732849066507e+00	7.894749909765494955e+00	1.092321317375365624e+02	2.002412763436229568e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.050942712538244450e+00	7.743842843954926281e+00	5.938200140668524973e+00	1.863605208671273994e+00	5.043883873935580908e+00	4.499347266123023381e+00	2.884881186740911208e+00	8.658762429375465031e-01	9.399108040161156197e+00	1.147075131171129811e+02	9.092061619563919805e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.036189722337717001e+00	2.119760462522366051e+00	4.429222513987905785e+00	4.573850272518808602e+00	6.612175341980822907e+00	3.604023171491723243e+00	1.594564459662661582e+00	3.021822956515722858e-01	9.618504971015058302e+00	8.907169203382812839e+01	2.329202594614330479e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.861571990089327500e+00	7.737570068766882692e+00	9.698396166041488797e+00	6.028076844116661448e+00	8.665417435393429457e+00	3.775338755430341031e+00	7.321963703986572369e+00	1.072336461781782990e+00	4.354278640888155749e+00	1.691798605596088407e+02	1.401772167318317770e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.806580010375480105e+00	1.324459993077412578e+00	2.037765772583731927e+00	5.529622945914645982e+00	2.722258824367252750e+00	9.878053573390401354e+00	4.603784690923522049e+00	5.465860724912454671e+00	2.268926150384543039e+00	1.833033719943220774e+02	4.038451365505675028e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.426327567134459962e+00	1.262047888123729367e+00	4.739786306023442641e+00	2.678317114253069953e+00	2.127442033069192995e+00	6.796050952344541152e+00	9.338713460748552464e+00	9.919688016738541947e+00	5.675787370730539294e+00	7.927310051513057942e+01	2.317972457829809514e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.156976869388039120e+00	3.835024327100919006e+00	1.355141072532456192e+00	8.731722245104547753e+00	9.704616240326391363e+00	7.529681526479516052e+00	6.872930103593663631e+00	1.795309134078151070e+00	1.927189046367516978e+00	2.668406491799626110e+02	4.501503711680300768e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.472142784344287136e+00	5.406453431210753280e+00	7.712121526991182030e+00	7.160525898457128058e+00	1.985177936782257735e+00	9.772207238269345453e+00	1.798648369412069625e+00	2.987299470754264608e+00	9.309001220613055239e+00	2.921148910178100664e+02	2.957780774633014289e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.061412174686245491e+00	7.928101027894705055e+00	9.319548627486151204e+00	8.635523275265573062e+00	5.339160293599316987e+00	4.378889478962455506e+00	9.624484647033007434e+00	2.603553186661591745e+00	2.763466520625705414e+00	1.980612379017048852e+02	5.161203515091632710e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.928310983986664784e+00	7.134415761984334914e+00	3.494577049955275072e+00	8.711733920606956616e+00	6.325210067241217260e+00	8.112018328151481938e+00	3.312387385211544633e+00	1.451062962290068148e+00	3.246486327704359631e+00	3.250560855994478402e+02	1.690232440024442084e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.031718484602532904e+00	4.990370060095195015e+00	8.702496199089319262e+00	7.645347801625502093e+00	5.837049238611371038e+00	4.968721734791130551e+00	4.065254778157929572e+00	1.129342759249230443e+00	4.626785981146484872e+00	1.818780489496850521e+02	1.373214946642239624e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.070182696498357178e+00	3.483850596459066029e+00	3.591350118700418204e+00	4.998387446620037977e+00	1.711373042684776857e+00	8.821582764261869158e+00	4.611263567425030629e+00	7.687899214525296898e+00	4.461601918066166128e+00	1.770852744167744106e+02	5.853651304502614749e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.545905990925597884e+00	1.001963687876147802e+01	9.130790140284394951e+00	6.479981881540941124e+00	1.511197511045802022e+00	2.786860771342403620e+00	1.549749770998405163e+00	8.155448595209413565e-01	8.181364899997294771e+00	1.102898668596159979e+02	3.918352527105545136e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.997410490954733220e+00	4.858017367443080659e+00	7.750605935518406930e+00	2.494338990384142196e+00	1.931389911922289038e+00	9.506927334938270135e+00	5.473363780324898897e+00	8.918154662647475917e+00	5.143004858024346149e+00	1.345783042952770927e+02	8.243265221016087025e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.255371817467177742e+00	5.055778595130171915e+00	8.155089571549373417e+00	7.078024254769348822e+00	6.313093794723074303e+00	2.973804935977077069e+00	2.116199097366126658e+00	2.943390330846428760e-01	2.631691988055640419e+00	1.173751728845739137e+02	4.265711070833953045e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.812117365017707371e+00	2.463867622864285511e+00	1.199775335516725105e+00	2.565455153841876612e+00	5.840576622495529335e+00	3.965966807664266902e+00	4.601124300822116986e+00	1.036043020490263311e+00	3.485048426048205972e+00	6.367147757179079548e+01	1.661892768280595689e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.008696111004394158e+00	8.205402379505637001e+00	9.687077428700279214e+00	7.248699295909231566e+00	3.159246799099235670e+00	7.745277889625307388e+00	4.167077905570744534e+00	3.481723476683765472e+00	5.538705805315621511e+00	2.721631154116777225e+02	2.047665239616782742e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.413491674671117693e+00	7.268922193706528034e+00	7.570989403862064648e+00	3.137208717701942984e+00	6.813697826417200787e+00	4.563466844412920054e+00	8.020812964082905339e+00	1.836738434744017434e+00	2.378828624238920497e+00	1.282713214603775214e+02	1.992845416535614902e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.172945639297359399e+00	2.990970348039933668e+00	3.690060994091506341e+00	2.049887434608546499e+00	8.380624131244490016e+00	6.475803978692792562e+00	8.274546640517442597e+00	2.079715718604663532e+00	6.484385495208138117e+00	9.531657393416175239e+01	4.839192986577386080e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.963091713424772067e+00	1.739432164899502364e+00	8.398564347885576709e+00	2.431542521534814760e+00	1.377518905118781056e+00	4.984500628052847659e+00	2.382243222359752721e+00	2.922703118838885672e+00	6.084380956537493113e+00	6.135286388717651107e+01	1.931310522111970727e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.727598700846837865e+00	7.143701656196362215e+00	3.536645661749068026e+00	9.319299469088083709e-01	5.441361631945849986e+00	7.745660598585022427e+00	4.391509025279081158e+00	1.964375490639414856e+00	7.373887215534946193e+00	1.293658329780983820e+02	1.093740946586923144e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.853209799277284908e+00	6.864545963018887420e+00	8.858324080261535727e+00	7.426856386562982415e+00	7.174235253542334156e+00	3.005399984948965653e+00	4.407666944422482302e+00	5.827930127105620528e-01	9.348908837624790635e+00	1.574735634578071881e+02	7.595617271001955828e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.682004043228655377e+00	3.505039223924563796e+00	2.005091783308568854e+00	7.569407224376220711e+00	3.248565453735940967e+00	1.541203515854332684e+00	2.338857913070736316e+00	3.250602090427077706e-01	9.208605233020259462e+00	7.008116712306954810e+01	1.330648484205213933e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.872046690609872499e+00	9.497920372593226190e+00	7.317189542623379062e+00	5.678789781749055798e+00	3.848534343768232446e+00	3.779170087278023171e+00	8.110993642486922894e+00	2.683943112655049479e+00	9.463618357980678297e+00	1.567975023238531946e+02	2.705309646522260323e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.206543984941224501e+00	2.336631063532701003e+00	5.960749366989127829e+00	2.391589431130183740e+00	6.518826365739331052e+00	5.230011435704005507e+00	7.342479124065791396e+00	1.953374522657735479e+00	3.251998011931401145e+00	7.350405954239754180e+01	1.438462111196189710e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.732273912840349039e+00	4.925009993865833380e+00	1.892333846603065695e+00	1.836099462823540751e+00	9.009399567862809377e+00	2.495892769399379763e+00	2.735921342340094764e+00	2.161095513058913786e-01	2.169074427831287455e+00	7.450237349026667744e+01	4.441125383319011188e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.388213488098203996e+00	9.429519244668110645e+00	3.285858443651928695e+00	1.099775630758092149e+00	8.303228797983170040e+00	4.321843249343178428e+00	4.332983563654854819e+00	7.302668832018092138e-01	3.736973139095223662e+00	1.405748273677343718e+02	2.077457646171286143e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.384375729587421056e+00	4.690036934867130469e+00	1.181704156805105210e+00	2.617945685285774093e+00	6.293179562616717959e+00	4.625873109648419579e+00	2.026179313799769233e+00	4.904990563612066090e-01	9.128810689367307774e+00	1.021512691591694448e+02	5.489592540932160425e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.250169507318686701e+00	6.750242639325382044e+00	5.312960375231304155e+00	9.111108607589539332e+00	7.570611315951586207e+00	1.488755683237825034e+00	6.594318481842147861e+00	4.452214701646520778e-01	9.669146670304852975e+00	1.219804390347528056e+02	1.425338614777830237e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.776787158497800334e+00	4.483972970694452442e+00	3.652059260168714960e+00	3.181473439059666841e+00	4.363429520647419402e+00	6.293798672294081520e+00	2.068458237935988375e+00	1.013522033291323288e+00	8.695220313761380382e+00	1.253659777243388760e+02	7.539888878642919678e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.556607971495338028e+00	3.395682355447406930e+00	6.417970195129499622e+00	4.099246103028896471e+00	6.811040242048138182e+00	8.927924212904009948e+00	9.809346354831228965e+00	4.402420747391634137e+00	1.999821091358674474e+00	1.695296301358686719e+02	2.530272226278794960e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.058416964777592284e+00	9.897889339181144663e+00	3.651299684249483590e+00	1.945109047446396566e+00	5.138488824646448627e+00	2.279832109251094252e+00	7.953310944226483770e+00	1.221846723651936362e+00	9.543544979117109861e+00	1.054818510134660556e+02	8.208995835401728414e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.724036147940726238e+00	4.672613537173583076e+00	3.607425582119563323e+00	2.980310586627607172e+00	2.679388971988113433e+00	6.455562481817897158e+00	4.477994994224779646e+00	3.562173296034836234e+00	4.869163754424052470e+00	1.088637068941379624e+02	1.738213873557708098e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.135504389643873679e+00	9.118406471112857403e+00	7.771342871975112310e+00	5.604039188561134033e+00	7.327966887692340947e+00	6.922137018821850063e+00	6.227018287905623950e+00	1.978461843939905984e+00	1.130110178429218237e+00	2.504660433678306219e+02	2.479156453939712321e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.579740366265605545e+00	3.002565751757843238e+00	1.417068842146253616e+00	6.485527593660028067e+00	5.917425280237465834e+00	4.908517497561406984e+00	9.244038506745768657e+00	2.409515872618333887e+00	4.986721220219425099e+00	1.349798816596037341e+02	3.652430353066988999e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.133440059055450533e+00	2.912715623572383450e+00	9.067795924636779858e+00	3.163583935178417406e+00	4.245915416258625008e+00	7.283032633113668552e+00	5.935305147213500554e+00	3.464524919600371788e+00	1.430828391557155355e+00	1.051482695736582826e+02	3.925007413619514409e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.432370732901188326e+00	1.302436261033784071e+00	8.647484098081456239e+00	1.480888892528970935e+00	9.106100232917098580e+00	4.813618638896073776e+00	2.526463554006016743e+00	4.207289144156260985e-01	5.912585164291526141e+00	5.146170835921068232e+01	3.823972269895755716e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.802432165280818843e+00	6.799883861401244900e+00	6.966277428502977820e+00	4.508269930840124395e+00	1.244152947147597388e+00	5.466647826062385640e+00	4.311511742820835380e+00	6.849953038526354732e+00	3.968483980856098547e+00	1.303027065062286169e+02	2.643672221471962303e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.555922465813333488e+00	4.374135611680059377e+00	6.300690545522968478e+00	3.076708366722577193e+00	3.891377084949230625e+00	1.122437828159966733e+00	8.599964077598263756e+00	8.021661028376296798e-01	5.252561861023061773e+00	4.184575633277530926e+01	7.419206471594011987e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.551890576212922035e+00	8.807634111634861540e+00	9.018486313004411059e+00	3.088483729705267411e+00	1.539427757753653703e+00	7.252896914855277544e+00	6.758090397707595898e+00	1.077992236800787218e+01	6.531805038346551129e+00	1.533424608846208343e+02	6.908190328924309824e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.197552085754195694e+00	5.169362012959748398e+00	2.763541203674421798e+00	9.609764975682876909e+00	7.861931107605337310e+00	6.998044379250179858e+00	6.946984700879759167e+00	1.970889998222285389e+00	8.843702600074692555e+00	2.977284605566650271e+02	1.590834162903047400e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.857783255612290851e+00	9.711641215095401236e+00	1.673930745184827540e+00	6.570570914345879032e+00	7.328237949186321210e+00	1.398715372026681614e+00	8.823686065291658664e+00	5.623825001275136737e-01	6.907740836884878277e+00	1.241992026710454127e+02	1.352815255426393648e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.557767940931622963e+00	2.691201014352059939e+00	3.247210674100331929e+00	6.019783668838279311e+00	3.954206565708782151e+00	4.286943773549126924e+00	9.036431249502143714e+00	3.249916230072355638e+00	4.838669065930939261e+00	1.078483571938508589e+02	5.782884785079744461e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.558918930573645056e+00	8.784782738259194090e+00	8.198074319974677948e+00	4.761071624023045068e+00	7.024818148859996114e+00	9.739481035639002471e+00	9.243258047251682541e+00	4.269631809723317240e+00	8.362323507239254994e+00	3.069506184011735854e+02	6.591341178567098495e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.580774539411246238e+00	7.907044490469193221e+00	1.333913134873440542e+00	4.883727166213581050e+00	4.544983884623385428e+00	4.783835621456665521e+00	1.772335974970069339e+00	6.523097026098709783e-01	9.255322865660165377e+00	1.633699277049743159e+02	1.439043754905931038e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.150450210295334230e+00	7.953787696146694230e+00	6.286570101244327802e+00	5.915856436164449228e+00	7.844318279998096166e+00	5.529744492283570345e+00	5.822724810760036007e+00	1.379619098226171792e+00	2.034080941289432065e+00	2.068634692203405052e+02	1.589311302910531936e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.266768339378920416e+00	8.726063939257056035e+00	9.959691668171892331e+00	7.282291986391445704e+00	5.090039496257714013e+00	9.163485172863303774e+00	7.630742593559421749e+00	4.625177524463494727e+00	5.850100246908763957e+00	3.322196678763272644e+02	3.982943062243857071e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.141471678477997465e+00	7.827687391849783793e+00	8.772276045300587910e+00	7.331489323703232586e+00	4.789536963792848212e+00	7.470583991517631972e+00	7.774322833925029208e+00	4.120249776137036690e+00	3.645253902065675344e+00	2.651126698983263168e+02	8.019474373721838845e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.362434835716177517e+00	6.723282220952613741e+00	5.724317874409721618e+00	2.548410753256574068e+00	9.454280907037645676e+00	6.256715031293373031e+00	6.406093074388834907e+00	1.432345381889585711e+00	1.425979299732967442e+00	1.576114542815291486e+02	1.509270212396165789e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.960261235633202759e+00	2.139352901182125066e+00	1.480851125085548725e+00	5.493521691990846278e+00	3.293790445476010298e+00	8.130316437430959553e+00	2.521599141880622064e+00	2.075565265447390839e+00	6.980607300521743497e+00	1.715406809495615335e+02	3.287063016444593444e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.643686577093895096e+00	1.304726759380321344e+00	8.498719629344609672e+00	4.658263817503923043e+00	1.996388669052392428e+00	8.800965237052118084e+00	8.204759904546714111e+00	1.148690462165983384e+01	8.792328413705288170e+00	1.551553594469456527e+02	1.887613668142804954e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.674715606156601311e+00	9.330551630011745701e+00	6.434094835083882025e+00	8.831447666212161707e+00	6.245355583421168255e+00	5.097332916322593555e+00	7.456053408625991530e+00	2.064014777023092773e+00	2.476538975807786702e+00	2.460223452499550660e+02	2.500575077816117187e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.619745940049302391e+00	6.549384764658024771e+00	2.018439329776994917e+00	6.695830998812964729e+00	9.665920499308573000e+00	5.237573065030889374e+00	1.880489957417607716e+00	3.067090260522967737e-01	8.265835293620488855e+00	2.211634290811443009e+02	1.074999509433303047e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.623376027139519451e+00	8.152272122139972765e+00	1.851686969333711241e+00	5.814307277293237597e+00	4.390584848485694636e+00	4.517655240528426042e+00	5.079270193065801742e+00	1.776875103569637959e+00	8.645372730373745540e+00	1.651920985834706528e+02	2.316960247518827387e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.557021329402783927e+00	5.374096764930703429e+00	9.152801487129814006e+00	2.048311271604886574e+00	1.520568480705205339e+00	9.657728120413912265e+00	2.568960587883794222e+00	5.322584497063398423e+00	9.253291201929419785e+00	1.381145006819946559e+02	4.383236642711624427e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.598728012552044220e+00	2.160998293937000270e+00	6.946734681815687651e+00	6.438130270539279998e+00	4.033179464927370894e+00	7.249442682177484443e+00	4.025403128750092208e+00	2.433562597280882311e+00	3.437423984440127533e+00	1.681124270634890081e+02	2.924322089288694997e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.884070599833763460e+00	2.143394248771199440e+00	8.377974781708250163e+00	2.051745200544988545e+00	5.611185871199622532e+00	1.752960439622868627e+00	1.132772916021966170e+00	1.253213252522517862e-01	9.118336282197368803e+00	4.474038911484457515e+01	6.901838017498323374e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.546700080274702405e+00	7.141378358634108636e+00	8.825938561898325929e+00	4.004888217236877601e+00	2.483193676042515285e+00	8.842033824803399611e+00	4.565017499150425095e+00	5.472973149899143408e+00	3.882272134315686074e+00	1.933092220515742383e+02	2.472162507884334275e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.009903127720639837e+00	4.862196875338291591e+00	6.182893489292327516e+00	2.302533670569669955e+00	6.977776958271332930e+00	5.335615952291501429e+00	5.948513687712387643e+00	1.534119365255845135e+00	6.006756349725423938e+00	1.067344727138108169e+02	1.138784111130154741e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.453506485002000304e+00	2.944897800682964917e+00	5.519512491824111855e+00	7.216692318841546161e+00	9.892556124958018060e+00	1.647768010965606100e+00	6.563975123361967867e+00	3.862592388805580201e-01	1.445354136721644700e+00	7.189576284582673793e+01	4.001611937650952910e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.201484282699181172e+00	5.431856012994961347e+00	4.837045990882486990e+00	2.866043461464360842e+00	5.068813131521641147e+00	5.931126093520268761e+00	6.950095890803282828e+00	2.734288989307178230e+00	1.378941741938776167e+00	1.131101429671259382e+02	1.938808443932250611e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.220195821826288274e+00	1.544812270169754642e+00	3.810242583622623691e+00	4.580911586052062390e+00	4.245212926713441526e+00	4.750172427609367531e+00	8.455974334838948892e+00	3.235244202829778537e+00	7.443013622207062419e+00	9.441747698365242059e+01	1.524402853945437641e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.978767025582155892e+00	6.174040708403216726e+00	4.895783783650055732e+00	9.022672739075682458e+00	4.688384653750578224e+00	8.897063146793300348e+00	2.851144454182462873e+00	1.883569082235654113e+00	4.959048121455656322e+00	3.369920271663527842e+02	3.569933941714426595e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.537614491786791326e+00	3.319362918358015779e+00	7.862411218827094928e+00	2.871148811141496449e+00	1.951992041919355270e+00	2.852042739240058022e+00	2.068641739773919408e+00	1.007332719960394751e+00	3.449185363783123570e+00	4.948871087385564493e+01	1.003378627356978541e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.004163064070018940e+01	8.198258669423735157e+00	6.439612173182846178e+00	5.572043371718137017e+00	8.930317279450344259e+00	8.421944175009286937e+00	8.641961408322298865e+00	2.739149329342728922e+00	2.703241670963573373e+00	2.866770121665689430e+02	3.459493211132943316e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.239159515428334579e+00	3.829676383642621751e+00	8.962410074336597532e+00	4.882859747710213583e+00	4.789764688133106851e+00	6.092713031112260147e+00	2.398796959161861864e+00	1.023306659559200416e+00	7.102493765522970293e+00	1.425308650041114333e+02	3.910758252475547181e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.686639486761955631e+00	5.074912513668238923e+00	5.052947617920771961e+00	1.151407221164185035e+00	4.474996400472181612e+00	1.471020156954063962e+00	9.766931943647795933e+00	1.080108763328524235e+00	1.093561634941866201e+00	3.770267303393310954e+01	6.255805033798093007e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.973855910381161038e+00	1.103752032329040178e+00	6.429474475367272568e+00	8.172454888741597756e+00	6.887622483587269251e+00	9.652945381414724579e+00	8.554421084439855605e+00	4.044287782676952325e+00	8.243214773891955005e+00	2.721835904314010008e+02	4.625947225330669994e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.642074820381122180e+00	1.586907382159478797e+00	6.676488562025134854e+00	1.622244299984997973e+00	4.893873142248689412e+00	5.764011969792949053e+00	5.496334954389085148e+00	2.054904930809771546e+00	1.732925532366518695e+00	4.637015807072736351e+01	2.132514290172375979e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.198367966224267889e+00	4.539837027529745050e+00	6.325482839208408592e+00	5.193141054854901739e+00	6.782425941650892298e+00	3.599931653033097589e+00	9.786362761612707573e+00	1.690037627418121469e+00	2.728880249600774910e+00	1.109818967446088607e+02	1.555117182111492014e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.235125652526607887e+00	5.346235844595113917e+00	7.337190099844326241e+00	6.017917794437050105e+00	1.461023015978578199e+00	5.296704443512664007e+00	1.959289852532827059e+00	2.106016384692873444e+00	4.390015490834310974e+00	1.382798549845945502e+02	2.256121939979798299e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.346958661178680572e+00	6.370412908318009215e+00	3.138945024943179174e+00	6.703501316488542194e+00	8.326694400627669523e+00	8.797789409869537280e+00	3.684087748940047202e+00	1.331917560259207489e+00	5.280832573636446980e+00	2.947827699691249563e+02	3.333537609520164580e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.613694151327487170e+00	3.719005724829420600e+00	5.587690443829843367e+00	7.174261284382937198e+00	9.513357128869632362e+00	3.795984282361534401e+00	6.723839207219186598e+00	9.295407284788670399e-01	4.197565200532603846e+00	1.402378706751642028e+02	3.855622675197012938e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.274197752474487189e+00	7.208267451279515292e+00	1.956965174460793877e+00	3.159260640171890788e+00	6.770203841810880974e+00	2.723223439486574193e+00	4.110689305439475305e+00	5.503315319473225387e-01	3.863713422068866254e+00	1.057080539880473111e+02	1.866041209948190271e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.230794319863706576e+00	8.756871814986379121e+00	4.486340970186240007e+00	1.088109026797564827e+00	9.605131764734586852e+00	2.177369266405261072e+00	9.315066966799161463e+00	7.039388778633060006e-01	9.776279763234670739e+00	1.314014710675791093e+02	5.232994712757061251e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.854977921975242694e+00	8.065852108156290612e+00	5.346755549908878358e+00	7.451860695234950427e+00	2.408932302613997933e+00	3.610812660667594542e+00	1.591975236903625746e+00	8.390613035030319855e-01	6.761580975503409086e+00	1.437845287842895630e+02	7.773410772267658331e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.176864535555736779e+00	1.352269694731021543e+00	6.893560885221013734e+00	5.828045178748628707e+00	5.296598188847523758e+00	8.129615877150595082e+00	5.939145174354131917e+00	2.993844510769056555e+00	1.315102264244023544e+00	1.617804662414522170e+02	3.806653766485393362e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.575492917038859630e+00	5.314077271018907034e+00	9.620582112370231087e+00	8.609028744985856463e+00	6.328526930877492518e+00	5.197905676259275687e+00	6.292802777628075717e+00	1.734442618844633133e+00	4.846137516959958091e+00	2.041131539046196224e+02	1.829167016241132728e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.529857620556755116e+00	1.864881560641894920e+00	6.444836617714542193e+00	8.434148883006496789e+00	6.256666572178257724e+00	3.033404965140021226e+00	6.859132640972432249e+00	1.117698590612872911e+00	8.977215341018258243e+00	1.121460542456718059e+02	7.895952490144775027e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.127067156729214759e+00	3.253916161418162645e+00	7.743827761842185353e+00	8.673120459074983302e+00	4.610179419388037658e+00	2.501095577253253932e+00	3.261839739629961876e+00	6.208415275530552169e-01	3.740155511733061822e+00	9.715169171353981881e+01	7.410567344506728205e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.840009955790536722e+00	9.870511916588567303e+00	5.565887410192648765e+00	5.335455186195244615e+00	4.034234953324765449e+00	3.988670951225500971e+00	4.302950839102074987e+00	1.428302698512768032e+00	1.881094410327707855e+00	1.464295351590906478e+02	1.106580488198314924e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.393593815529984958e+00	2.312354365516804844e+00	6.655245314524584010e+00	3.994905428871099673e+00	2.111630260108626089e+00	9.423282106716706963e+00	8.704922724595848038e+00	1.267334708667995891e+01	7.798127909802734514e+00	1.575148785679593857e+02	1.244147291228891390e+03
