G c dx1dt d2x1dt2 dx2dt d2x2dt2 m2 m1 d1 d2 Fg Fc W
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 3.25791190e+00 8.18024213e+00 2.50108602e+00 2.09331312e+00 7.01692026e+00 1.73981685e+02 3.19593560e+01
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 2.08402606e+00 8.77929640e+00 8.17678499e+00 1.14820092e+01 8.76493700e+00 1.55562127e+02 1.88943358e+03
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 6.26088802e+00 5.11199265e+00 7.48100200e+00 2.03607045e+00 2.46612389e+00 2.46048782e+02 2.51721778e+02
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 9.72389631e+00 5.27597528e+00 1.77522194e+00 3.21065644e-01 8.31172292e+00 2.20644790e+02 1.13353097e+01
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 4.47445842e+00 5.17428842e+00 1.75372950e+00 8.68056160e+00 1.67615024e+02 2.36167233e+01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 9.70035526e+00 2.56579660e+00 5.32388830e+00 9.22906398e+00 1.37832625e+02 4.36840303e+02
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 7.27449629e+00 4.03729341e+00 2.41498980e+00 3.38756580e+00 1.70841112e+02 2.93754935e+02
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 1.74900760e+00 1.16272983e+00 1.22065092e-01 9.13557759e+00 4.45827166e+01 7.95967842e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 8.76663661e+00 4.60296882e+00 5.47381801e+00 3.88596479e+00 1.94365021e+02 2.46361980e+02
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 5.32503947e+00 5.94889229e+00 1.52527577e+00 5.97104212e+00 1.08135740e+02 1.12701442e+02
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 1.61878516e+00 6.57624334e+00 3.55571064e-01 1.45456724e+00 7.05447483e+01 3.79178208e+01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 5.94745530e+00 6.97141311e+00 2.72831881e+00 1.39492980e+00 1.13491433e+02 1.93191870e+02
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 4.75447851e+00 8.52662182e+00 3.22314362e+00 7.48335891e+00 9.36508538e+01 1.52248826e+02
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 8.89974464e+00 2.93916617e+00 1.89288694e+00 5.00031980e+00 3.36171811e+02 3.48548083e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 2.83595143e+00 2.08433640e+00 9.67609800e-01 3.30663138e+00 4.74334996e+01 1.00730599e+02
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 8.43818149e+00 8.66383455e+00 2.72295716e+00 2.71372146e+00 2.88632379e+02 3.46352859e+02
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 6.01919822e+00 2.40951533e+00 1.02134165e+00 7.02958142e+00 1.41043589e+02 4.17131326e+01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 1.49149273e+00 9.77284073e+00 1.08321030e+00 1.00361390e+00 3.76760326e+01 6.12459335e+01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 9.74660771e+00 8.58284406e+00 4.01955947e+00 8.25302052e+00 2.72795523e+02 4.62284163e+02
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 5.61353720e+00 5.50788945e+00 2.07023398e+00 1.71324646e+00 4.82300314e+01 2.12110229e+02
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 3.61789169e+00 9.83279282e+00 1.73512109e+00 2.72340653e+00 1.10000229e+02 1.59647163e+02
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 5.22466158e+00 1.87639056e+00 2.10418562e+00 4.47612756e+00 1.39772324e+02 2.25681370e+02
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 8.72072005e+00 3.72759185e+00 1.30182598e+00 5.36372866e+00 2.93944785e+02 3.45923679e+01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 3.74412812e+00 6.74401974e+00 8.89301390e-01 4.19495604e+00 1.37117993e+02 3.63512482e+01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 2.73408757e+00 4.15006182e+00 5.53044668e-01 3.88640948e+00 1.04122122e+02 1.77583414e+01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 2.16164122e+00 9.35535297e+00 7.02836679e-01 9.67524411e+00 1.29149663e+02 5.19859369e+01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 3.68073459e+00 1.59063479e+00 8.25923966e-01 6.77421713e+00 1.44948120e+02 7.83684668e+01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 8.02043278e+00 5.94470649e+00 3.00052910e+00 1.21089660e+00 1.60546108e+02 3.80082016e+02
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 5.24463729e+00 6.31779641e+00 1.72138429e+00 4.87158318e+00 2.05964878e+02 1.84279883e+02
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 3.04733443e+00 6.87455311e+00 1.11985814e+00 8.87507830e+00 1.12523908e+02 7.91059867e+01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 2.49566500e+00 3.30099601e+00 5.95267114e-01 3.71310568e+00 9.43337287e+01 7.49550878e+01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 3.99456529e+00 4.28109785e+00 1.41002073e+00 1.85100710e+00 1.47413228e+02 1.07329365e+02
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 9.45931936e+00 8.59312477e+00 1.26528589e+01 7.82546294e+00 1.55716331e+02 1.24198845e+03
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 4.08724041e+00 2.75448492e+00 8.29211446e-01 6.45412449e+00 1.59807652e+02 2.21776885e+01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 9.89311668e+00 8.44181062e+00 1.12983770e+01 6.13281257e+00 2.43596393e+02 6.69740025e+02
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 5.36707410e+00 6.06389881e+00 1.42568665e+00 1.48218904e+00 1.40663736e+02 4.90587511e+01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 2.61247526e+00 7.85968760e+00 2.37696282e+00 2.26449109e+00 1.05827602e+02 1.09373487e+02
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 9.02026083e+00 7.42246630e+00 1.46144368e+01 6.60294457e+00 2.66686377e+02 7.61172168e+01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 5.14319836e+00 2.86760346e+00 8.23308445e-01 2.87041457e+00 1.29695723e+02 2.30914368e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 7.38704209e+00 6.11931463e+00 2.37025610e+00 5.53663072e+00 1.26116189e+02 2.19045104e+01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 9.85340425e+00 8.80950838e+00 3.27046881e+00 5.90393517e+00 1.78035124e+02 3.30801482e+02
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 1.45157815e+00 4.88904613e+00 3.81991614e-01 3.55156471e+00 7.47180473e+01 1.79001442e+01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 1.87025104e+00 9.69931693e+00 1.47146192e+00 9.53582640e+00 7.79855330e+01 5.62255525e+01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 7.48411067e+00 5.06993590e+00 1.53735538e+00 8.58217696e+00 1.07554917e+02 5.37063539e+01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 3.53642503e+00 2.28507073e+00 4.59472210e-01 7.50136157e+00 7.49817115e+01 7.60928932e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 2.65871257e+00 4.50491212e+00 2.32995016e+00 1.70194480e+00 8.39554552e+01 2.19546843e+01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 1.35425692e+00 9.56532166e+00 7.08716914e-01 1.95517017e+00 6.76964306e+01 3.41011721e+01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 1.19662041e+00 3.87748764e+00 1.68621762e-01 5.43503211e+00 1.06672574e+02 8.08106447e+00
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 7.97037043e+00 8.81288344e+00 5.12698432e+00 2.44642014e+00 3.40002825e+02 2.30689885e+01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 2.20990085e+00 8.93125614e+00 1.79416011e+00 9.80438917e+00 4.66732992e+01 2.18649530e+01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 5.20948554e+00 4.15167872e+00 3.14651321e+00 2.42668211e+00 1.30478566e+02 1.48293711e+02
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 6.45307134e+00 1.74931892e+00 1.59238729e+00 5.38721052e+00 6.01582277e+01 1.24678387e+01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 4.85516621e+00 7.52102118e+00 2.48663469e+00 4.27708951e+00 1.37937199e+02 6.47946944e+01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 1.24395987e+00 3.80361069e+00 2.47940627e-01 6.75447779e+00 1.00198794e+02 3.55074072e+00
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 8.05151352e+00 8.04631253e+00 1.25149315e+01 2.16132768e+00 1.35266526e+02 3.01564956e+02
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 1.09461902e+00 4.98389363e+00 1.92308132e-01 4.87284785e+00 1.41951285e+02 1.36736643e+01
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 7.85700905e+00 5.36740068e+00 1.80308791e+00 3.47234530e+00 1.72089001e+02 1.18752041e+02
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 9.03974044e+00 8.00118466e+00 3.83933461e+00 8.98976372e+00 2.13435912e+02 1.88370281e+02
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 4.89555929e+00 4.44126998e+00 8.57089014e-01 1.36527141e+00 1.45066306e+02 1.21227026e+02
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 5.81988226e+00 4.98814611e+00 5.62055848e+00 9.22354745e+00 1.57644204e+02 5.02899114e+02
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 5.29285053e+00 4.38571422e+00 1.46226407e+00 8.49694725e+00 1.64718084e+02 2.94581464e+01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 4.50287757e+00 4.30606464e+00 9.68877846e-01 3.67813645e+00 1.21017207e+02 4.96110850e+01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 8.98682082e+00 5.73351919e+00 2.03069536e+00 8.10361589e+00 2.03581865e+02 6.70680256e+01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 9.04540160e+00 8.27919500e+00 3.10050682e+00 1.28092204e+00 2.85550574e+02 8.75446764e+01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 4.02234728e+00 4.25591481e+00 1.63333462e+00 9.70178995e+00 1.22897620e+02 9.00272374e+01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 6.53562779e+00 5.71829248e+00 1.31576331e+00 5.73935448e+00 2.91859090e+02 3.98143802e+01
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 9.34216806e+00 7.03654593e+00 1.03402710e+01 3.72952923e+00 2.82209845e+02 1.38219012e+02
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 9.65852649e+00 3.42495502e+00 1.24227369e+00 4.26324891e+00 1.94553424e+02 1.75762984e+02
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 5.58063136e+00 3.49770524e+00 6.68120664e-01 1.59764818e+00 1.30415720e+02 1.13162482e+02
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 5.07542325e+00 9.40071814e+00 6.13024974e+00 9.90414563e+00 1.77804256e+02 1.94448160e+02
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 3.50824884e+00 7.51181116e+00 1.17147743e+00 1.35362751e+00 1.22229919e+02 3.80816707e+01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 9.62984686e+00 6.19468009e+00 1.45934607e+01 6.89416411e+00 1.27429251e+02 3.40011136e+02
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 2.28532874e+00 6.82948049e+00 1.11911245e+00 4.98462335e+00 7.84941040e+01 2.58504696e+01
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 6.21846618e+00 1.26369499e+00 4.63896537e-01 9.54024596e+00 1.85799248e+02 1.41791269e+01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 3.54295241e+00 6.56292669e+00 1.24493295e+00 3.21399766e+00 1.01012261e+02 1.35669696e+02
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 3.51107461e+00 5.58557986e+00 6.93709783e-01 5.78878142e+00 5.99186444e+01 7.65681996e+01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 4.64471729e+00 5.91174712e+00 1.29822205e+00 5.34120588e+00 2.24197542e+02 1.16635527e+02
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 9.98913642e+00 4.23481444e+00 2.64479207e+00 7.32579800e+00 2.47597582e+02 7.04502589e+01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 1.49469676e+00 1.73326508e+00 1.04206675e-01 1.61209209e+00 1.34958682e+02 1.68237961e+01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 6.20687636e+00 2.74005310e+00 5.93320601e-01 2.74410217e+00 2.13642890e+02 8.70048292e+01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 1.74314942e+00 9.55670242e+00 4.63285641e+00 2.93108338e+00 5.66483797e+01 4.65638885e+02
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 2.39068747e+00 4.67829606e+00 3.78769832e-01 7.64335679e+00 1.55074960e+02 4.99758208e+00
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 4.95606648e+00 5.20014840e+00 4.83934903e+00 2.70224827e+00 8.56866824e+01 3.11013070e+02
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 5.59414118e+00 1.47438811e+00 3.30069994e-01 6.16142588e+00 2.06831939e+02 3.11314799e+00
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 3.32913168e+00 1.33809607e+00 4.21485651e-01 2.93719438e+00 1.12735061e+02 1.17594588e+01
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 3.84811418e+00 7.45463302e+00 4.36701641e+00 8.75462455e+00 1.51291871e+02 1.04898292e+02
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 1.78270318e+00 5.84285198e+00 7.00188169e-01 9.47966909e+00 5.30866830e+01 1.01774437e+01
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 3.72897805e+00 5.57835386e+00 1.02034311e+00 5.66643677e+00 1.47048997e+02 2.99556445e+01
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 9.69902595e+00 3.18812077e+00 2.32743977e+00 4.17077996e+00 4.08684391e+02 1.33642428e+01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 9.50236644e+00 7.70275658e+00 1.63626342e+01 3.10651998e+00 3.02474755e+02 1.99212005e+02
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 4.01390461e+00 2.51412921e+00 5.25996233e-01 1.44802901e+00 1.42469910e+02 4.67284052e+01
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 6.13768543e+00 2.70941269e+00 6.07695618e-01 3.41650069e+00 2.59656136e+02 3.85145933e+01
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 9.18635852e+00 5.14640954e+00 3.54217569e+00 6.88812202e+00 2.11944071e+02 7.79641893e+01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 1.05565440e+00 3.57651876e+00 4.27052843e-01 5.80255238e+00 3.85234672e+01 7.66219697e+00
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 8.29615213e+00 3.22716683e+00 1.79088991e+00 9.49637150e+00 2.87118489e+02 1.50784767e+02
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 9.53532598e+00 6.80713880e+00 1.50746412e+01 4.56649536e+00 2.43402781e+02 2.59993693e+02
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 1.82193161e+00 6.85874571e+00 4.96802916e-01 7.24477008e+00 1.41027148e+02 4.37714226e+00
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 2.45302917e+00 8.42065363e+00 8.16085664e-01 5.40390473e+00 1.10691198e+02 3.35655599e+01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 9.64671672e+00 4.75937710e+00 2.43231258e+00 5.61318594e+00 2.86083532e+02 2.11416262e+02
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 5.83786129e+00 1.65776582e+00 7.72138050e-01 3.40996883e+00 1.85624294e+02 7.08989321e+01
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 1.12776971e+00 3.46299746e+00 1.58796442e-01 5.09455699e+00 6.01835365e+01 1.51607441e+01
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 3.31868799e+00 9.82004917e+00 1.81289957e+00 5.23706497e+00 7.89562124e+01 2.17298732e+01
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 5.04949307e+00 6.36632718e+00 1.27061288e+00 7.35978270e+00 2.05984197e+02 7.04638176e+01
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 7.23618020e+00 7.38763376e+00 2.66632831e+00 9.46575999e+00 1.06767636e+02 3.85951916e+01
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 8.05964926e+00 7.59844340e+00 1.06622047e+00 3.35069001e-01 3.96389150e+00 2.12656782e+02 2.49134340e+01
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 6.38706694e+00 9.95879362e+00 5.66385159e+00 2.94371577e+00 1.37980422e+00 2.48349428e+02 4.72689465e+02
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.72726961e+00 3.58760079e+00 1.33775792e+00 3.38415319e-01 5.46665613e+00 1.50772237e+02 3.05418212e+01
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 9.62151274e+00 5.84398092e+00 6.12307191e+00 1.23969125e+00 5.90015199e+00 2.25753616e+02 5.42005389e+01
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 5.87002442e+00 5.79991193e+00 9.28693765e+00 3.05867100e+00 2.51596496e+00 1.14644047e+02 7.51769692e+01
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 6.44580567e+00 4.65080734e+00 9.71577217e+00 2.33672287e+00 7.84418146e+00 1.37631226e+02 6.60833282e+01
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 2.98438875e+00 2.52245704e+00 5.86497408e+00 1.65239254e+00 9.86436198e+00 1.24855825e+02 3.73395253e+01
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 6.63085710e+00 9.79710907e+00 5.12384325e+00 2.52349736e+00 9.51197245e+00 2.28454066e+02 5.05839615e+01
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 6.14446885e+00 8.67985468e+00 9.50515385e+00 4.47575189e+00 2.77395435e+00 2.75946936e+02 4.91742097e+02
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 2.66354558e+00 5.48499725e+00 7.06248849e+00 4.84789025e+00 8.87826916e+00 1.83471400e+02 1.36555348e+02
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 1.53628388e+00 6.42920880e+00 1.58409352e+00 2.20976260e+00 7.34044273e+00 2.45559285e+02 2.19516285e+01
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 3.44751435e+00 6.43923388e+00 3.04534948e+00 5.19153020e+00 8.18421575e-01 5.08461907e+00 6.91328675e+01 5.33260016e+01
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 7.23123030e+00 7.87323042e+00 5.89408363e+00 3.16220517e+00 7.89100141e-01 5.86549895e+00 2.30551930e+02 2.95614371e+01
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 3.37655786e+00 5.71061234e+00 7.25473120e+00 5.22823889e+00 2.21397552e+00 8.64640157e+00 1.77441763e+02 1.40646461e+02
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 9.45161632e+00 3.04095363e+00 5.63650326e+00 5.09919015e+00 3.15050314e+00 5.32121446e+00 2.36396094e+02 3.69771190e+02
