G c dx1dt d2x1dt2 dx2dt Fg d1 Fc d2 m2 m1 W p
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 7.80628412e+00 5.51750865e+00 8.30237166e+00 5.89713402e+00 8.38757744e+01 1.05416156e+02 -1.76564586e+02
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 5.08765296e+00 9.18937142e+00 4.02382163e+00 7.66458569e+00 3.73659754e+01 4.53738054e+02 -1.87705053e+02
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 4.71051755e+00 7.45535688e+00 4.62456213e+00 7.81234161e+00 2.09904787e+01 1.08744859e+03 -5.46852311e+02
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 9.41256924e+00 6.23863118e+00 3.84015270e+00 6.46044582e+00 1.00974226e+02 1.39923541e+02 -9.74219524e+01
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 3.25791190e+00 8.18024213e+00 2.19086687e+00 2.50108602e+00 2.08149600e+01 3.78879544e+01 -5.21140499e+02
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 2.08402606e+00 8.77929640e+00 1.11749373e+00 8.17678499e+00 3.65684005e+01 7.13604943e+01 7.85870692e-01
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 6.26088802e+00 5.11199265e+00 1.08203080e+01 7.48100200e+00 7.55209430e+01 4.34072502e+01 1.39664209e+01
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 9.72389631e+00 5.27597528e+00 1.23166925e+01 1.77522194e+00 8.79255197e+01 4.68442646e+01 -6.65449381e+01
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 4.47445842e+00 5.69686015e+00 5.17428842e+00 2.64107712e+01 -1.32824407e+01 -2.10954465e+02
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 9.70035526e+00 3.27486787e-01 2.56579660e+00 1.20909112e+01 1.29913101e+02 -9.69864065e+00
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 7.27449629e+00 3.59470588e+00 4.03729341e+00 4.31809719e+01 1.13413805e+02 1.52471161e+01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 1.74900760e+00 6.52443735e+00 1.16272983e+00 2.37187534e+01 1.06240794e+02 -8.56714808e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 8.76663661e+00 1.13097969e+00 4.60296882e+00 1.54117062e+01 3.24245642e+02 -7.17705293e+01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 5.32503947e+00 2.97140922e+00 5.94889229e+00 5.35129197e+01 1.52613250e+02 -7.57483557e+01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 1.61878516e+00 4.45644116e+01 6.57624334e+00 1.07215500e+02 -5.12591100e+00 -2.39920871e+01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 5.94745530e+00 2.43278403e+00 6.97141311e+00 5.07411047e+01 7.78983765e+01 -6.23406048e+01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 4.75447851e+00 3.99172945e+00 8.52662182e+00 4.27559262e+01 5.32719333e+01 -1.84124034e+01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 8.89974464e+00 4.68983797e+00 2.93916617e+00 1.45133194e+01 4.93110782e+02 -1.18468948e+02
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 2.83595143e+00 2.03839505e+00 2.08433640e+00 1.74761277e+01 3.29752032e+01 -4.80728349e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 8.43818149e+00 5.90775435e+00 8.66383455e+00 1.06021179e+02 1.85641148e+02 -1.69207481e+02
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 6.01919822e+00 3.75378431e+00 2.40951533e+00 1.55201636e+01 5.30443346e+02 -4.63587751e+01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 1.49149273e+00 3.49792066e+00 9.77284073e+00 4.49557187e+01 -2.58751583e+00 2.08464669e+01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 9.74660771e+00 5.79001405e+00 8.58284406e+00 7.88816112e+01 2.31337649e+02 5.03462710e+01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 5.61353720e+00 1.43793158e+00 5.50788945e+00 4.91840006e+01 1.02748195e+02 -9.38747949e+00
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 3.61789169e+00 9.95166956e+00 9.83279282e+00 6.93709720e+01 5.63435295e+01 -2.09850023e+02
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 5.22466158e+00 1.79718836e+00 1.87639056e+00 1.51245228e+01 3.94035334e+01 -1.05657178e+00
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 8.72072005e+00 6.35267906e+00 3.72759185e+00 4.27087478e+01 2.20289707e+02 -1.21004796e+02
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 3.74412812e+00 1.81945544e+01 6.74401974e+00 4.79609691e+01 2.01198452e+02 -2.52472128e+02
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 2.73408757e+00 8.20303014e+00 4.15006182e+00 6.49551882e+01 -7.06905790e+00 -4.35007242e+01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 2.16164122e+00 4.83542766e+00 9.35535297e+00 9.82306581e+01 2.54729328e+00 -2.04672362e+00
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 3.68073459e+00 4.82177021e+00 1.59063479e+00 2.39833355e+01 2.51734292e+01 -9.60233780e+00
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 8.02043278e+00 3.84416623e+00 5.94470649e+00 6.07209855e+01 1.46241923e+02 1.94634399e+01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 5.24463729e+00 1.04295110e+01 6.31779641e+00 4.85800082e+01 2.60243147e+02 -1.36231687e+02
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 3.04733443e+00 1.71732033e+01 6.87455311e+00 4.81301657e+01 1.07475810e+02 7.70651146e+01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 2.49566500e+00 1.58782179e+01 3.30099601e+00 4.43590899e+01 6.01704165e+01 -5.58182049e+00
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 3.99456529e+00 5.43059090e+00 4.28109785e+00 3.62537872e+01 3.64627796e+01 -1.24236407e+02
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 9.45931936e+00 9.06127720e-01 8.59312477e+00 3.28564949e+01 7.96899265e+01 -9.93569084e+00
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 4.08724041e+00 8.99549454e+00 2.75448492e+00 4.24481933e+01 5.56622462e+00 -2.15885485e+01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 9.89311668e+00 1.26063728e+00 8.44181062e+00 3.90839052e+01 3.23994878e+01 -3.50827595e+01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 5.36707410e+00 3.75848672e+00 6.06389881e+00 4.28842205e+01 1.51993249e+02 -1.80435945e+02
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 2.61247526e+00 9.58339851e+00 7.85968760e+00 2.83322007e+01 -3.77057286e+01 -1.95043108e+02
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 9.02026083e+00 1.51401444e+00 7.42246630e+00 1.76636884e+01 4.59289074e+01 -1.60426353e+01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 5.14319836e+00 6.03351303e+00 2.86760346e+00 4.27842352e+01 4.50736371e+01 -5.35052663e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 7.38704209e+00 1.44687441e+00 6.11931463e+00 2.06520840e+01 4.85853957e+02 -3.38792395e+02
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 9.85340425e+00 4.03189118e+00 8.80950838e+00 6.35394569e+01 7.16934100e+02 -5.49966307e+01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 1.45157815e+00 3.51193053e+01 4.88904613e+00 4.62155026e+01 -6.24313606e+01 -4.62068752e+01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 1.87025104e+00 2.00296601e+01 9.69931693e+00 3.41053886e+01 3.12280095e+01 1.12718969e+01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 7.48411067e+00 3.11233172e+00 5.06993590e+00 6.21146145e+01 1.13720138e+02 4.97974569e+00
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 3.53642503e+00 2.65698020e+00 2.28507073e+00 1.20419237e+01 4.48865859e+02 -1.05840390e+02
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 2.65871257e+00 5.73351211e+00 4.50491212e+00 1.12993195e+01 4.59002067e+01 -5.82213359e+01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 1.35425692e+00 2.02659070e+01 9.56532166e+00 7.03296914e+01 -1.20302099e+02 -2.43881027e+02
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 1.19662041e+00 4.50387311e+01 3.87748764e+00 4.66607003e+01 -1.66400659e+02 -4.31646950e+02
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 7.97037043e+00 5.56506116e+00 8.81288344e+00 2.74149356e+01 -9.47294287e+01 -1.86069753e+03
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 2.20990085e+00 2.65338933e+00 8.93125614e+00 3.87647202e+01 -4.46800924e+00 -4.22858654e+01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 5.20948554e+00 3.00609484e+00 4.15167872e+00 2.64726396e+01 1.98137524e+01 -1.89631918e+01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 6.45307134e+00 6.10409522e-01 1.74931892e+00 1.04515322e+01 2.86573442e+01 -1.83566964e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 4.85516621e+00 4.41509821e+00 7.52102118e+00 4.73781081e+01 9.62329951e-01 -6.53322920e+01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 1.24395987e+00 4.21071091e+01 3.80361069e+00 1.88544878e+01 -4.74054888e+02 -2.98469392e+03
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 8.05151352e+00 1.05039834e+00 8.04631253e+00 1.86207730e+01 3.51969010e+02 -2.82450408e+01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 1.09461902e+00 8.61682241e+01 4.98389363e+00 6.46448701e+01 -5.55756854e+02 -6.03986203e+02
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 7.85700905e+00 5.98485468e+00 5.36740068e+00 5.64651122e+01 2.71472456e+02 5.39419183e-01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 9.03974044e+00 2.70257628e+00 8.00118466e+00 5.83073154e+01 1.17090855e+02 -1.01278009e+02
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 4.89555929e+00 5.14899237e+00 4.44126998e+00 7.25966033e+01 2.15259970e+02 -8.82415265e+01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 5.81988226e+00 1.22906973e+00 4.98814611e+00 2.68189252e+01 1.65409325e+01 -2.55848843e+01
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 5.29285053e+00 4.35172983e+00 4.38571422e+00 3.86512398e+01 1.75652798e+01 -2.04115707e+01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 4.50287757e+00 2.39763093e+00 4.30606464e+00 3.46724806e+01 1.97962279e+02 -1.29291300e+02
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 8.98682082e+00 4.07153900e+00 5.73351919e+00 8.04551917e+01 7.29408042e+01 8.95573662e+02
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 9.04540160e+00 4.60901917e+00 8.27919500e+00 4.42344011e+01 3.05346422e+02 -3.49930107e+02
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 4.02234728e+00 6.51818009e+00 4.25591481e+00 2.58078597e+01 8.30407281e+01 -1.12906206e+01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 6.53562779e+00 1.00110797e+01 5.71829248e+00 2.75898763e+01 1.32284580e+03 -6.50691722e+02
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 9.34216806e+00 1.67377641e+00 7.03654593e+00 1.66756941e+01 3.63316117e+02 -1.61702931e+02
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 9.65852649e+00 9.88177875e-01 3.42495502e+00 9.26280736e+01 2.64067587e+02 -5.08807411e+01
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 5.58063136e+00 5.16360464e+00 3.49770524e+00 9.00043203e+01 2.76229647e+02 -4.11885169e+01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 5.07542325e+00 3.55523773e+00 9.40071814e+00 3.76464227e+01 -9.99603387e+00 -4.59669409e+01
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 3.50824884e+00 1.14478068e+01 7.51181116e+00 5.01213679e+01 2.45211913e+00 -7.87374133e+02
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 9.62984686e+00 1.48260872e-01 6.19468009e+00 1.58770601e+01 9.31388421e+01 -5.10835391e+01
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 2.28532874e+00 1.67626899e+01 6.82948049e+00 2.48529748e+01 7.84859736e+01 -3.45595783e+02
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 6.21846618e+00 7.22363317e+00 1.26369499e+00 2.08910203e+01 2.63517747e+02 1.21136314e+01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 3.54295241e+00 1.04305590e+01 6.56292669e+00 5.01260735e+01 1.55993060e+02 -8.49577477e+01
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 3.51107461e+00 4.28935654e+00 5.58557986e+00 8.12001305e+01 1.39451939e+02 -3.73565014e+01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 4.64471729e+00 1.19894065e+01 5.91174712e+00 6.07647962e+01 8.36956033e+01 -4.88649857e+02
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 9.98913642e+00 3.33763894e+00 4.23481444e+00 2.72333425e+01 2.52976172e+02 -3.75549841e+01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 1.49469676e+00 4.45632373e+01 1.73326508e+00 8.29709701e+01 2.31109312e+01 -1.08410070e+01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 6.20687636e+00 1.19544662e+01 2.74005310e+00 7.84889881e+01 3.73793928e+02 -1.02145291e+01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 1.74314942e+00 5.65692537e+00 9.55670242e+00 2.62920158e+01 1.70192621e+00 -2.99815176e+00
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 2.39068747e+00 2.33113003e+01 4.67829606e+00 7.33880906e+01 -1.12550169e+02 -1.60558095e+02
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 4.95606648e+00 8.10544503e-01 5.20014840e+00 1.88793117e+01 4.91122499e+01 -2.99652511e+01
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 5.59414118e+00 1.04829356e+01 1.47438811e+00 2.98494924e+01 8.45429505e+01 -5.87385202e+01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 3.32913168e+00 6.96771671e+00 1.33809607e+00 1.74860715e+01 4.20422548e+01 2.29455171e+00
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 3.84811418e+00 4.37015831e+00 7.45463302e+00 3.20334170e+01 -2.12084939e+01 -3.49788124e+01
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 1.78270318e+00 7.03437484e+00 5.84285198e+00 1.72867617e+01 1.61646883e+02 -1.42460817e+02
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 3.72897805e+00 5.02024585e+00 5.57835386e+00 2.50513757e+01 2.85129261e+02 -3.27910089e+02
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 9.69902595e+00 4.11564084e+00 3.18812077e+00 1.26383400e+01 2.13332292e+02 -2.28961479e+02
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 9.50236644e+00 1.21608016e+00 7.70275658e+00 1.74431741e+01 1.75437972e+02 -1.23006156e+02
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 4.01390461e+00 1.46165579e+01 2.51412921e+00 6.06605994e+01 8.28953348e+01 -3.77660415e+01
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 6.13768543e+00 1.16343711e+01 2.70941269e+00 7.23070114e+01 1.43441953e+02 -1.02335850e+02
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 9.18635852e+00 3.08711033e+00 5.14640954e+00 3.37278883e+01 7.11107795e+01 1.59872025e+02
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 1.05565440e+00 1.92264893e+01 3.57651876e+00 1.26948836e+01 3.64028671e+01 4.36975559e+01
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 8.29615213e+00 5.40726408e+00 3.22716683e+00 3.34858946e+01 2.90080162e+02 -1.36159270e+01
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 9.53532598e+00 9.34622580e-01 6.80713880e+00 2.11655566e+01 1.35867390e+01 2.16080101e+01
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 1.82193161e+00 3.07938660e+01 6.85874571e+00 3.51716052e+01 -6.48694339e+02 -3.63895001e+03
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 2.45302917e+00 8.28319074e+00 8.42065363e+00 5.82222946e+01 -1.91488639e+01 1.66799067e+02
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 9.64671672e+00 3.43424958e+00 4.75937710e+00 3.83772994e+01 5.42646067e+02 -1.15842419e+02
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 5.83786129e+00 5.32993361e+00 1.65776582e+00 3.06502429e+01 1.31486088e+02 4.08896298e+00
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 1.12776971e+00 2.49952333e+01 3.46299746e+00 6.19828123e+01 1.59601827e+01 1.96156331e+00
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 3.31868799e+00 5.09227750e+00 9.82004917e+00 2.80755109e+01 1.37522678e+02 -2.38039347e+02
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 5.04949307e+00 6.38737539e+00 6.36632718e+00 4.95993363e+01 2.01966425e+02 -2.53554981e+02
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 7.23618020e+00 2.93095908e+00 7.38763376e+00 5.91027204e+01 3.08700585e+01 -1.34591369e+02
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 8.05964926e+00 7.59844340e+00 3.11231292e+00 1.06622047e+00 4.66880062e+01 3.21471211e+02 -2.35416795e+01
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 6.38706694e+00 9.95879362e+00 3.09365020e+00 5.66385159e+00 6.69488917e+01 2.89491038e+02 -5.30064197e+01
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.72726961e+00 3.58760079e+00 1.20837431e+01 1.33775792e+00 3.54271870e+01 9.29846158e+01 -2.75023901e+01
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 9.62151274e+00 5.84398092e+00 9.15979042e+00 6.12307191e+00 3.59767375e+01 8.29435710e+02 -4.16786965e+02
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 5.87002442e+00 5.79991193e+00 2.72381713e+00 9.28693765e+00 2.81720622e+01 6.15340791e+02 -3.69590285e+02
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 6.44580567e+00 4.65080734e+00 2.34606697e+00 9.71577217e+00 6.31455384e+01 1.04396350e+01 -7.00757356e+01
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 2.98438875e+00 2.52245704e+00 8.59590213e+00 5.86497408e+00 1.54264174e+01 1.08052029e+01 -1.37581750e+01
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 6.63085710e+00 9.79710907e+00 3.00858264e+00 5.12384325e+00 5.18362912e+01 6.19294419e+01 8.43684434e+01
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 6.14446885e+00 8.67985468e+00 5.94386687e+00 9.50515385e+00 7.71497154e+01 1.41704172e+02 -2.18158525e+01
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 2.66354558e+00 5.48499725e+00 3.36796495e+00 7.06248849e+00 3.05837379e+01 3.99804970e+00 -2.50565190e+01
