G c dx1dt d2x1dt2 m2 m1 Fg Fc d2 d1 W p
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 1.38180456e+01 4.47445842e+00 -1.15834843e-01 2.04005559e+00 -6.87553127e+00
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 3.45799737e-01 9.70035526e+00 -9.45092653e-01 9.82281671e+00 -1.01736619e+02
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 3.72353845e+00 7.27449629e+00 -2.23219150e+00 2.19372608e+01 -8.98721824e+00
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 1.34828156e+00 1.74900760e+00 1.44495788e+01 -1.08972108e+02 -1.41029238e+01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 1.11268087e+00 8.76663661e+00 -6.68792482e-01 3.81950597e+00 -4.37825926e+01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 2.57451954e+00 5.32503947e+00 -7.15365389e-01 1.23876299e+01 -4.12490783e+01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 1.27523403e+01 1.61878516e+00 -2.67491679e+00 3.77240489e+01 -1.89551532e+00
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 2.96867653e+00 5.94745530e+00 -4.85964803e-01 8.44237426e+00 -2.42701163e+01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 4.92628082e+00 4.75447851e+00 -1.64253745e+00 1.90851663e+01 -7.66909101e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 8.49832416e+00 8.89974464e+00 -4.11901688e-01 1.83083807e+00 -1.14380091e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 7.25781504e-01 2.83595143e+00 -1.97477474e+00 1.49711977e+01 -9.23053878e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 7.76816089e+00 8.43818149e+00 -4.11483327e-01 1.17934516e+01 -2.81139193e+01
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 2.50143897e+00 6.01919822e+00 -1.48421123e+00 8.43818901e+00 -2.86434017e+01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 1.04542766e+00 1.49149273e+00 -7.28737056e-01 1.12386906e+01 -1.74213806e+01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 8.73061379e+00 9.74660771e+00 -4.18102913e+00 6.25168689e+01 -1.30165382e+01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 1.20804590e+00 5.61353720e+00 -3.16109887e+00 4.91574248e+01 -4.69207077e+01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 5.69209491e+00 3.61789169e+00 -8.64515707e-01 1.30425070e+01 -9.01012839e+00
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 1.28209729e+00 5.22466158e+00 -7.92853854e-01 4.05854943e+00 -4.42425447e+00
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 1.76607205e+01 8.72072005e+00 -2.52149035e-01 5.74588627e+00 -2.21133038e+01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 1.21403344e+01 3.74412812e+00 -9.75663337e-01 1.10311134e+01 -9.06066011e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 1.15725149e+01 2.73408757e+00 -1.40427952e-01 7.97525604e+00 -1.10766402e+01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 2.34328458e+00 2.16164122e+00 -2.89298607e-01 1.14654518e+01 -4.22925173e+01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 3.29330942e+00 3.68073459e+00 -3.69788452e-01 3.12484086e+00 -2.53487980e+00
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 4.48788858e+00 8.02043278e+00 -3.70037347e+00 4.47309598e+01 -1.24118333e+01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 5.72477915e+00 5.24463729e+00 -1.08241171e+00 9.17698646e+00 -8.89604349e+00
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 8.16947250e+00 3.04733443e+00 -3.58545437e+00 2.31557920e+01 -2.72447570e+00
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 5.15144749e+00 2.49566500e+00 -2.34914663e+00 1.60866123e+01 -1.86986029e+00
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 3.90412339e+00 3.99456529e+00 -3.02488608e-01 3.42926315e+00 -6.84613901e+00
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 1.27798314e+00 9.45931936e+00 -1.73940018e+00 1.26946607e+01 -1.58082108e+01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 2.24407803e+01 4.08724041e+00 -1.54869979e-01 6.79093007e+00 -4.42827483e+00
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 3.79131778e+00 9.89311668e+00 -2.57108637e-01 3.71662143e+00 -1.03152300e+01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 4.73892493e+00 5.36707410e+00 -3.07313405e-01 5.18734963e+00 -3.59893789e+01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 4.76662097e+00 2.61247526e+00 -5.21947719e-01 2.71991893e+00 -1.87752528e+00
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 9.67991949e+00 9.02026083e+00 -6.98619170e-01 2.81134266e+00 -3.10235272e+00
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 1.37294587e+01 5.14319836e+00 -3.03921427e-01 9.67208629e+00 -1.14735805e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 3.06133362e+00 7.38704209e+00 -3.21894761e-01 2.82350520e+00 -1.01665568e+02
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 4.07724679e+00 9.85340425e+00 -3.75813440e+00 4.19519897e+01 -4.59840192e+01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 1.28018184e+01 1.45157815e+00 -7.15182877e-01 9.46011196e+00 -1.57862645e+00
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 7.01721609e+00 1.87025104e+00 2.07958240e+01 -1.30332447e+01 -1.91794508e-01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 8.42461154e+00 7.48411067e+00 -9.08012433e-01 3.22177718e+01 -4.10483741e+01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 1.44623387e+00 3.53642503e+00 -8.89095817e-01 8.84228446e+00 -1.11862581e+02
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 4.32306207e+00 2.65871257e+00 -1.15134979e+00 1.95603150e+00 -1.33994936e+00
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 9.58640763e+00 1.35425692e+00 -2.83410747e-01 8.74271927e+00 -3.15956055e+00
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 9.54023701e+00 1.19662041e+00 -5.83021342e-01 6.52074042e+00 -3.03347266e+00
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 4.22614514e+01 7.97037043e+00 -6.44732479e-02 1.20696691e+00 -7.52195404e+00
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 5.48536704e+00 2.20990085e+00 -2.08825912e-01 7.74066844e+00 -9.60671211e+00
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 5.26992395e+00 5.20948554e+00 -6.68641821e-01 7.82784393e+00 -3.34377358e+00
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 2.96057053e+00 6.45307134e+00 -3.61936144e-01 4.15968174e+00 -2.01179897e+01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 1.08689231e+01 4.85516621e+00 -1.51134299e-01 4.94241426e+00 -1.08243508e+01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 1.29340349e+01 1.24395987e+00 -3.53349040e-01 1.87608095e+00 -1.83713038e+00
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 1.02845891e+00 8.05151352e+00 -5.31487462e+00 1.98030333e+01 -3.43539104e+01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 1.53407061e+01 1.09461902e+00 -4.64564065e-01 6.37344280e+00 -1.60090841e+00
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 8.37602023e+00 7.85700905e+00 -2.52773933e+00 3.58624438e+01 -1.76884267e+01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 6.70912068e+00 9.03974044e+00 -3.21096539e-01 7.80601044e+00 -3.05322484e+01
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 2.68567856e+00 4.89555929e+00 -7.30645095e-01 1.32324559e+01 -3.70485806e+01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 1.56414375e+00 5.81988226e+00 -2.70733231e-01 2.50155244e+00 -6.05063386e+00
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 1.29121005e+01 5.29285053e+00 -1.22882946e-01 4.12396935e+00 -1.28915306e+01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 1.64737561e+00 4.50287757e+00 -4.37616071e-01 6.71621655e+00 -7.16323956e+01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 1.80732864e+01 8.98682082e+00 -2.56764834e-01 1.72532110e+01 -3.46458694e+01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 1.01510458e+01 9.04540160e+00 -2.53318748e-01 3.72292013e+00 -3.06728404e+01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 4.70985483e+00 4.02234728e+00 -2.70475066e+00 1.40623913e+01 -3.13335564e+00
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 7.37806388e+00 6.53562779e+00 -5.29438404e-01 3.14304031e+00 -2.91828487e+01
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 2.87337975e+00 9.34216806e+00 -4.82689919e-01 1.15097689e+00 -1.33768320e+01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 1.30381330e+00 9.65852649e+00 -4.58855647e-01 1.65135178e+01 -2.44870604e+02
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 2.90036783e+00 5.58063136e+00 -1.18823996e+00 2.43491970e+01 -4.50470965e+01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 8.26432127e+00 5.07542325e+00 -1.65985074e-01 2.87871828e+00 -3.80423311e+00
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 1.15653813e+01 3.50824884e+00 -3.31182320e-01 6.54657638e+00 -9.60634222e+00
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 3.13705023e-01 9.62984686e+00 -3.09688690e-01 3.15010716e+00 -1.66217296e+02
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 7.98678776e+00 2.28532874e+00 -3.49968873e+00 1.05271806e+01 -1.66171329e+00
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 9.55907757e+00 6.21846618e+00 -2.01625329e+00 1.42819523e+01 -8.00050767e+00
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 4.03064601e+00 3.54295241e+00 -2.37523112e+00 1.88143953e+01 -7.29393780e+00
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 2.02796324e+00 3.51107461e+00 -2.69390852e+00 5.37845111e+01 -4.38323865e+01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 8.60549205e+00 4.64471729e+00 -3.97030235e-01 6.18311176e+00 -8.53692313e+00
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 8.80999152e+00 9.98913642e+00 -6.79782867e-01 7.13429298e+00 -1.80265852e+01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 7.91628574e+00 1.49469676e+00 -6.03756783e-01 9.39104423e+00 -2.53684940e+00
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 7.73274439e+00 6.20687636e+00 -1.47212240e+00 2.17450739e+01 -1.48259828e+01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 1.17520193e+00 1.74314942e+00 -1.80623660e+01 3.95639639e+01 -6.50207581e-01
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 5.49559273e+01 2.39068747e+00 -6.42217106e-02 7.92102282e+00 -8.11786336e+00
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 5.97108193e-01 4.95606648e+00 -5.38239559e-01 4.42415919e+00 -2.53561401e+01
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 4.01604449e+01 5.59414118e+00 -1.36386205e-01 4.96209707e+00 -1.30707877e+01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 6.99011336e+00 3.32913168e+00 -3.01685547e-01 2.77312299e+00 -3.66892043e+00
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 1.09504616e+01 3.84811418e+00 -1.05572975e-01 2.33374586e+00 -2.17492135e+00
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 1.94900410e+00 1.78270318e+00 -2.57060940e+00 1.49131576e+01 -2.32951522e+01
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 2.60754705e+00 3.72897805e+00 -3.98657048e-01 3.47197147e+00 -4.13945337e+01
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 1.96601303e+01 9.69902595e+00 -1.05000533e-01 6.88049955e-01 -1.01245718e+01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 2.59412049e+00 9.50236644e+00 -3.36520610e-01 6.84202557e-01 -8.12624047e+00
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 1.14900101e+01 4.01390461e+00 -1.18206888e+00 2.12137971e+01 -4.60889097e+00
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 1.65240048e+01 6.13768543e+00 -3.19163297e-01 9.74406947e+00 -1.41062696e+01
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 1.35740776e+01 9.18635852e+00 -6.80054284e-01 1.46506964e+01 -1.23138618e+01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 4.25456452e+00 1.05565440e+00 2.42493536e+00 9.84229721e-01 1.57821912e-01
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 5.78041278e+00 8.29615213e+00 -1.36082974e+00 1.04904280e+01 -1.01637062e+01
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 5.43719091e+00 9.53532598e+00 -1.61400051e-01 1.54761409e+00 -4.58736481e+00
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 3.25880936e+01 1.82193161e+00 -1.03190120e-01 2.48706837e+00 -4.41524601e+00
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 4.84597935e+00 2.45302917e+00 -3.13379625e-01 6.57612134e+00 -1.82726861e+01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 3.49629286e+00 9.64671672e+00 -6.58642191e-01 6.12610513e+00 -3.52054735e+01
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 4.43419282e+00 5.83786129e+00 -8.29757563e-01 7.22362293e+00 -7.31897127e+00
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 3.96577794e+00 1.12776971e+00 -3.69421310e+00 2.86580419e+01 -2.69293985e+00
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 3.96959573e+00 3.31868799e+00 -5.75628772e-01 3.68178112e+00 -2.27614254e+01
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 5.08486152e+00 5.04949307e+00 -3.42463325e-01 4.86407835e+00 -2.72098119e+01
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 1.94366973e+01 7.23618020e+00 -4.24390654e-01 3.28620261e+01 -2.90470717e+01
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 8.05964926e+00 3.51661120e+00 7.59844340e+00 -4.02167886e-01 6.90468465e+00 -5.40837835e+01
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 6.38706694e+00 3.34169403e+00 9.95879362e+00 -8.02373730e-01 1.20266808e+01 -3.27621054e+01
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.72726961e+00 6.65600696e+00 3.58760079e+00 -8.06122896e-01 7.76484967e+00 -3.54249642e+00
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 9.62151274e+00 6.03947930e+00 5.84398092e+00 -6.54697651e-01 5.23859737e+00 -3.02038041e+01
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 5.87002442e+00 2.10197035e+00 5.79991193e+00 -7.94124881e-01 6.21943596e+00 -7.75796159e+01
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 6.44580567e+00 5.23307949e+00 4.65080734e+00 -1.20707990e-01 5.23077112e+00 -3.66045138e+01
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 2.98438875e+00 2.37695728e+00 2.52245704e+00 -6.24958936e-01 1.97525805e+00 -8.08162046e+00
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 6.63085710e+00 1.84452515e+01 9.79710907e+00 -1.69496923e-01 8.79430853e+00 -2.91352151e+01
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 6.14446885e+00 8.88641098e+00 8.67985468e+00 -9.19493302e-01 1.79234958e+01 -1.23639801e+01
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 2.66354558e+00 8.10503775e+00 5.48499725e+00 -1.86109057e-01 2.72196815e+00 -4.26638489e+00
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 1.53628388e+00 1.13497555e+01 6.42920880e+00 -6.05656111e-02 7.65840722e-01 -2.44887867e+00
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 3.44751435e+00 6.43923388e+00 4.62649535e+00 3.04534948e+00 -1.13803740e+00 1.82646995e+01 -1.00191621e+01
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 7.23123030e+00 7.87323042e+00 1.55752219e+01 5.89408363e+00 -2.90264563e-01 6.40007643e+00 -1.28201657e+01
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 3.37655786e+00 5.71061234e+00 3.58805304e+00 7.25473120e+00 -4.25585331e-01 6.40446041e+00 -2.93976808e+01
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 9.45161632e+00 3.04095363e+00 4.63968678e+00 5.63650326e+00 -4.39441430e-01 4.36749047e+00 -3.87584075e+00
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 6.72736853e+00 6.99869779e+00 3.37837789e+01 9.91256654e+00 -3.29653650e-01 1.44759025e+01 -2.01510300e+01
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 3.92060620e+00 1.72095154e+00 3.20222037e+00 6.50207491e+00 -1.44705680e-01 2.38712304e+00 -5.97309094e+00
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 3.42560676e+00 4.97650334e+00 2.82816212e+00 4.33876341e+00 -3.55133159e-01 6.20834428e+00 -1.45893850e+01
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 2.71833927e+00 2.47030083e+00 1.64243747e+00 7.94936825e+00 -8.66213050e-01 5.21278656e+00 -2.60493121e+01
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 7.25176863e+00 2.66013146e+00 2.55081009e+00 2.53416260e+00 -2.29757882e+00 6.16904643e+00 -4.36871525e+00
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 2.96844052e+00 2.82064554e+00 1.21865459e+00 4.46064232e+00 -3.82874792e-01 2.32448253e+00 -3.28687847e+01
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 6.35772939e+00 4.48036351e+00 3.30818648e+00 4.12263055e+00 -2.71707868e+00 9.34347036e+00 -1.64949892e+01
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 3.38171524e+00 1.46035185e+00 6.82825883e-01 4.88626386e+00 -4.54905197e-01 2.25670982e+00 -2.80227448e+01
1.00000000e+00 1.00000000e+00 7.14706096e+00 5.43050071e+00 4.86937970e+00 6.95772050e+00 4.58014097e+00 6.54443537e+00 8.03601843e+00 -4.74827166e-01 6.69252398e+00 -1.10910963e+01
1.00000000e+00 1.00000000e+00 1.64069784e+00 3.22507967e+00 7.05669960e+00 8.33445756e+00 5.60536702e+00 6.62033191e+00 5.35755729e+00 -1.37476816e+00 5.17962784e+00 -1.04167346e+01
1.00000000e+00 1.00000000e+00 3.87078067e+00 8.83674911e+00 3.47843057e+00 8.00222719e+00 5.34964856e+00 1.23070167e+01 8.14613005e+00 -2.01689140e-01 2.51865994e+00 -1.14238439e+01
