G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	d2	m2	m1	Fg	Fc	W
1.000000000000000000e+00	1.000000000000000000e+00	8.385713347859633515e+00	6.580261023252020003e+00	2.761182866195404984e+00	6.121437523310502726e+00	1.094250115279811553e+01	1.184130588714509713e+00	5.647844308475231223e+00	2.218030758565570082e+00	5.338144375796176178e+00	7.955005532425850845e+00	-4.169539609909523961e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.932035376877247135e+00	7.705463568581587097e+00	2.489183151258061777e+00	5.361822426155448795e+00	5.252869906952774670e+00	2.754853631936784453e+00	4.582415578604114970e+00	4.872722439605879252e+00	1.338009101397242162e+01	8.489960831773517569e+00	-9.304073561406805482e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.521593764389529646e+00	5.179387727961417554e+00	9.673546638904978678e+00	1.772070968917653255e+00	1.338343133417231989e+00	2.514056491321021714e+00	9.428458961951388773e+00	2.586595228766111809e+00	-1.324330578493308375e+00	9.344795918451980654e+00	1.611685847821568984e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.271989174888753737e+00	2.123899980838647394e+00	6.150745618373057333e+00	6.168787394327569729e+00	4.526849064382147958e+00	3.168941906319877599e+00	6.979363915052060108e+00	3.888726316462211230e+00	9.047647790625388708e+00	3.575405225523372810e+00	-3.819849852152911467e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.451764841999611200e+00	1.785507583646015695e+00	9.130693546943875916e+00	2.121393240805683256e+00	5.738257940355266484e+00	1.268735206289956885e+01	9.902002743158248022e-01	1.412857797583513042e+00	4.336868248822868033e+00	9.119057082586108365e+00	-7.650177500267220410e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.421290982777531742e+00	7.050000336467353357e+00	9.108596408160659408e+00	3.769658619447965098e+00	2.098107481524747797e+00	7.925940786860043552e+00	9.382419385793173916e+00	4.546109193078891941e+00	5.373825011461958567e+00	3.986591616500647195e+00	-1.269772090094922135e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.435279900786833096e+00	5.643968560478591634e+00	5.652479896703910711e+00	1.641629279763403559e+00	7.155664293650731089e+00	6.670292897563435908e+00	5.258914184130116354e+00	5.037087652117643977e+00	5.575136498973400911e+00	6.323276636763036862e+00	-1.890619192049492483e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.402767930896677839e+00	1.831146936005964232e+00	5.286030623592694155e+00	6.755296959552325120e+00	9.721662714638062752e+00	6.859052412378276564e+00	2.403074895929927735e+00	6.185597843478189972e+00	5.695056452491459709e+01	1.782131709637494899e+00	-8.070228637200364119e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.432623046501147357e+00	5.527025468783763884e+00	5.195224638126239469e+00	2.697249446831477826e+00	5.133390064859839619e+00	1.800969200915566670e+00	5.701253353602938390e+00	8.028094962314606065e+00	7.988949733239804729e+00	2.214454336677392110e+00	-1.790667498356389729e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.304547910265595689e+00	1.140913423598162391e+00	2.465679952721672841e+00	5.146187154445200918e+00	3.441750957886462459e+00	3.729779237187941909e+00	4.590979085324132569e+00	8.835348448304438662e+00	1.951711150652221605e+01	8.040532709833163594e+00	-1.048438504344207445e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.844571998829118264e+00	6.981252816704677677e+00	4.842081740935947565e+00	8.749635993853184246e+00	3.646078175754808193e+00	1.093815510826410531e+01	8.278015549289889918e+00	1.797943130731946226e+00	6.157684687229145304e+00	5.009822743112593457e+00	-1.535786737865253713e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.619055815128334963e+00	3.320399227780308937e+00	7.603214181458428200e+00	3.277313439067699452e+00	1.880240457262231768e+00	1.942065109764477659e+00	2.665089526164585276e+00	2.741363175079753134e+00	4.374815292981858228e+00	3.648841170939217893e+00	-3.593182059559195096e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.033704747094519760e+01	7.595483511203136473e+00	5.999354485379819302e+00	4.854987693820155492e+00	9.122752461387399592e+00	6.013026030672504518e+00	7.757829824981323341e+00	8.036725145943522719e+00	9.799024050070482161e+00	2.940099623547734353e+00	-7.196124500253440601e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.382426193152307636e+00	3.673310407985238335e+00	8.780263497664485328e+00	3.041761539698737860e+00	4.119089428467643366e+00	1.937771039804004403e+01	6.240105558795786322e+00	2.895491532354081521e+00	7.411979706280695801e-01	7.117396491372748102e+00	-1.177169632624966766e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.973935417446919693e+00	5.291488323008298522e+00	4.173546796831661965e+00	1.091023690028130932e+00	4.772139983229810589e+00	4.181398026950397195e+00	1.550638808495203858e+00	1.047578763410245983e+01	1.470806751820320279e+01	5.396663309272677900e-01	-3.199752308804370671e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.595502128525021490e+00	2.648706862490043168e+00	7.044949014947174071e+00	7.804602392108611397e+00	6.960497896763743420e+00	5.076840283482280114e+00	1.055575127024996007e+01	8.638161191201131572e+00	1.653153741349258965e+01	8.339686827244662481e+00	-7.716736539011737932e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.623520816092399066e+00	4.783018100248657145e-01	5.506818596489892137e+00	1.144095711994806530e+00	5.332489496944367247e+00	4.002023608169128721e+00	4.813786061548134043e+00	4.965601694510086261e+00	5.181123784744888106e+00	6.101278348437568777e-01	-1.341666096813157480e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.095564099217074094e+00	3.865355028297645212e+00	6.418749141503779398e+00	4.727580038251246286e+00	7.349185614621239537e+00	7.148663633901339409e+00	4.285012267538442998e+00	9.443759474773456120e+00	2.853927958394382713e+01	3.296171393745725986e+00	-4.206578827445415527e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.210885905411293706e+00	6.045563101527696048e+00	6.855712033800003269e+00	5.663100138596457001e+00	2.284855807803447991e+00	2.149972926481945823e+00	4.687869630772624419e+00	2.218693115999878174e+00	4.982782211435221598e+00	4.663260031711275566e+00	-1.348495316982408951e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.113000557038506422e+00	5.560727179289644440e+00	4.232164246317812406e+00	6.121348524005624014e+00	8.652109238696397142e+00	7.072172492078294681e+00	8.909571718387566008e+00	3.109913403140450061e+00	3.877199370133588729e+00	5.278702591986169423e+00	-3.266944092024457404e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.696642068203924936e+00	3.630321598694764340e+00	5.623800660787933836e+00	6.712247770904059330e+00	9.303706631722194587e+00	1.425555866499535895e+01	3.115719868977089302e+00	6.427482694589772727e+00	2.609479836456546309e+01	3.970236290702920279e+00	-4.546573405975015021e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.491141115530522754e+00	6.985933569553658629e+00	7.655928428418576903e-01	2.543856363394066733e+00	6.941761038237840964e+00	-1.973295066769906736e-01	2.845332850809088043e+00	4.429064839577920409e+00	9.175454076714874674e+00	4.236001254643338321e+00	-1.337435922804856432e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.203795112664608702e+00	8.384823698400698078e+00	4.762537493651846532e+00	-6.291551569242437303e-02	1.085978607890094949e+01	5.947441419622550463e+00	7.842828226359690458e-01	9.001128271747944609e+00	9.514497613203792170e+00	1.065672203960670039e+01	-6.945680603908674300e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.207411637834205465e+00	7.922865466097793963e+00	4.785720832637803568e+00	6.314957738907912344e+00	2.899668324570327194e+00	1.721545878420781550e+00	3.312841454937258234e+00	2.363508541413335884e+00	6.083126502214518894e+00	6.974559888921010753e+00	-2.005333356701859486e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.076273485911234573e+01	1.171492850803179220e+00	7.413839759593328971e+00	7.153189333705089581e+00	5.335711031740425270e+00	4.088232176641038329e+00	8.078640653983413245e+00	5.380014159394845841e+00	8.193651631370384436e+00	2.226951011308169637e+00	-4.351161666085656634e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.330391186568245843e+00	5.912622369352037666e+00	9.895864400433421082e+00	8.490821467485604401e+00	6.334265630084041199e+00	1.050544880151599436e+01	6.207706973606834211e+00	4.529111634470007530e+00	2.202142308516974367e+01	5.290533086202495738e+00	-7.030796751090838370e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.275402121473938166e+00	2.683322643471738989e+00	7.218975518854615636e+00	9.217787332064746764e+00	5.909771963634132597e+00	6.975949139769650031e+00	1.879867168542142197e+00	6.451218167915966362e+00	4.078769995534818804e+01	8.444885801102179457e+00	-4.765311179336721921e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.419235367767569755e+00	3.415564674518225541e+00	7.795617665161580945e+00	8.493798764774803445e+00	3.966495143339279217e+00	3.873245956595798400e+00	2.494415335406546141e+00	3.469696310157673658e+00	2.247155050776479968e+01	3.973618240308804506e+00	-5.654021884948471097e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.864557263184020819e+00	9.748632510454072531e+00	6.008699958939846653e+00	5.287749622339699584e+00	4.973160133845139441e+00	3.314316532265343618e+00	3.709972684292535572e+00	4.750730290429280522e+00	1.361222216839440158e+01	2.059355555674216465e+00	-2.345905372395111499e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.483614216517781692e+00	2.426250704707720640e+00	6.730543635354703014e+00	4.168667882174759143e+00	2.402052138622569277e+00	1.086017770273538741e+00	8.408138315527713402e+00	8.370970374093763766e+00	5.424983984189182706e+00	7.394955503595903146e+00	-7.766050045437850713e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.017389276773577933e+00	5.937841640768956708e+00	1.312803674384673158e+00	8.470518092006022570e+00	3.834543814911490767e+00	1.497127371100178683e+00	3.470139262510666622e+00	2.603677819329089704e+00	1.081269305375710488e+01	6.236344161699785005e+00	-1.692177506693289217e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.851294845563261404e+00	7.120661978950167281e+00	3.877996965511729677e+00	4.386778041436819819e+00	2.395676062618084856e+00	2.471716399673671738e+00	9.634656891504961962e+00	8.425009105367061935e+00	6.709663560719435260e+00	5.904443612034277145e+00	-1.073740960214843625e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.825217830045015255e+00	7.528047554326778190e+00	3.577247469317148099e+00	2.445393387382826855e+00	8.301319539503175804e+00	7.552172735627949329e+00	5.623320851505158480e+00	7.011460670665792705e+00	5.525575794002933527e+00	1.535722831571851410e+00	-1.143731323414503720e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.806462672041247330e+00	6.886700064190754311e+00	5.232392617924300104e+00	8.859755989910812701e+00	2.636032444590353574e+00	2.223311725882982870e+00	2.660697886933174772e+00	8.065724120683400500e+00	5.338164069698294867e+01	2.114912983249439549e+00	-1.298361285330038015e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.685092853467616614e+00	7.449623724439975447e-01	1.096896613564086298e+00	7.896348817078793658e+00	1.083441105800467597e+00	1.088458270730884081e+00	8.300208459047313525e+00	7.154408562586969111e+00	1.638221962104079310e+01	6.746448547593255185e+00	-2.079418089793374946e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.102737015025117451e+00	4.572327211761961330e+00	2.725191879741576173e+00	5.899085749063081252e+00	6.165625341443472962e+00	2.418587348713171714e+00	4.137013592770186321e+00	3.983718442972369544e+00	4.636626042038437312e+00	3.100458549627858051e+00	-2.054924335030208056e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.471419238592081458e+00	6.051251151809966089e+00	2.968604706343124899e+00	2.256608039314120351e+00	6.715558674961195962e+00	1.711976497125044006e+01	7.616171763982773513e+00	6.125411664599355710e+00	3.467063169162060365e+00	6.213734968154589033e+00	4.260066406164494168e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.965999609961380123e+00	1.451445779881575415e+00	9.518051108738237787e+00	3.352664348300451458e+00	8.604456396340836477e+00	1.784572444314950701e+01	9.746277058944620819e+00	7.680581807135346217e+00	9.859474695457707938e+00	6.197249159851303979e+00	-4.487202061913807825e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.026592913539913887e+00	4.285089160534241159e+00	4.006370565595929634e+00	7.756002982489749620e+00	5.866268965937572410e+00	4.821019950138513366e+00	2.335634729982400515e+00	4.134642944312881596e+00	5.706954086172728324e+01	3.176634564557262230e+00	-3.517381777413956456e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.230004789865946080e+00	1.466517949066083570e+00	6.159838347378451928e+00	9.172725361497434449e+00	4.360207083176359077e+00	4.731196875193618645e+00	1.676832443845025944e+00	1.000298541131621377e+01	9.493799580453490705e+01	1.066343730646467236e+01	-6.257252946715977515e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.536596844939507100e+00	1.628191611324456556e+00	2.470842461515071697e+00	3.286975527681925247e+00	7.614409540790692432e+00	2.646538210989922923e+00	8.111307764113639962e+00	4.103163468154667370e+00	2.959309604643458158e+00	8.210704573281718766e+00	-1.231558936844978689e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.191424856786311937e+00	4.487229089468137033e+00	6.275662005910511709e+00	2.428912456683546051e+00	5.569354234605361498e+00	3.019841137226518768e+01	3.834784415467370255e+00	2.555999540665960357e+00	1.046366068485157674e+00	7.294335474739324532e+00	4.305303849809152261e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.269294334027965654e+00	1.346156429841204094e+00	2.781718945402355203e+00	8.551137266978637186e+00	1.647963504596237305e+00	4.171528335521263564e+00	3.109461039128887272e+00	4.080626743308520155e+00	2.889346969385846720e+01	2.021087367133232782e+00	-1.870314394205389519e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.511972492935681700e+00	5.724417544313936901e+00	2.320157755382073361e+00	5.770384018730537967e+00	6.495201949091497617e+00	3.245266756053239998e+00	1.591486204732936782e+00	1.020597327346765404e+01	6.358693810464168195e+01	3.501646887580648126e+00	-1.003186625595515551e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.791330317133042804e+00	7.072574590301153208e+00	5.877187516631710906e+00	5.849453427095997249e+00	8.939215608391542389e+00	1.149216728567452428e+01	1.445875097976740076e+00	3.968610946637153969e+00	3.685505418084576235e+01	5.649532375188118571e+00	-3.211802315948281716e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.256044702777914246e+00	7.886751577279697223e+00	1.067259303304152418e+00	9.591263462085578340e+00	4.873633072598084759e+00	2.977670735879054398e+00	6.713016144700722165e+00	7.922379336988650600e+00	2.248736526173824402e+01	2.103729733296188176e+00	-1.285435387188518632e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.070700258872852473e+00	2.325332952070617409e+00	1.095537172209660293e+00	1.903165248120764819e+00	4.302065413224222645e+00	1.864253659632686411e-01	2.079926322882136525e+00	9.428573323291196573e+00	1.326503368415535178e+01	8.928769920569223473e+00	-2.534873065946566584e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.977308395286780929e+00	3.097644885863367392e+00	3.933057489948441177e+00	7.003104644692909275e+00	2.015370945813401704e+00	1.060995662351741142e+00	4.845412580056422058e+00	4.893445728162996389e+00	1.116633602642392020e+01	1.515544119835938730e+00	-9.983701349974569439e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.712835420783570317e+00	1.883295415703025721e+00	4.071186693828215963e-01	1.804927010582194402e+00	4.118522032167025060e+00	4.294045367990712014e-01	7.150174957656816765e+00	1.054749746883466344e+00	-1.834610833657751128e+00	5.393063655722007077e+00	4.910061285554297328e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.450624984145785668e+00	7.933264415371855449e+00	3.252052133558463787e+00	5.459817327808694998e+00	5.668180595852296833e+00	1.892792140886719210e+00	4.305629441799157853e+00	7.084321834669649043e+00	1.360882248080577384e+01	4.568056504967250575e+00	-1.094595499920655186e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.121101107083311454e+00	7.482199442944230228e+00	4.700348059851329197e+00	8.368241907453993988e+00	6.509522313817064365e+00	1.539766533372289814e+01	1.090192977846614397e+00	4.076896610463723647e+00	4.967252123911987383e+01	5.996107843806421478e+00	8.303028483947407778e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.696861348437570083e-01	1.862929833740448071e+00	8.043379577663717583e+00	4.368425469616518342e+00	1.626520478458493679e+00	9.880114422562547460e+00	8.490882903266781412e+00	8.417150404640025840e+00	1.301949938108660376e+01	2.279890481224551291e+00	-1.654748454659537060e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.340299846864088984e+00	9.310128684956769263e+00	6.364462901805131523e+00	9.520050343488996702e+00	9.153637451389133872e+00	1.152879374538050428e+01	1.259734063714650132e+00	6.264007380950538106e+00	8.892639601964592089e+01	4.171224949889930755e+00	-6.766830998517665421e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.996011611327185520e+00	1.099641572366698572e+00	5.236966269241557725e+00	6.828720587113340734e+00	8.701087680975296834e+00	6.905527416763103332e+00	7.948796956877283826e+00	5.852035293177173081e+00	7.935064165750628007e+00	2.978589657772050536e+00	-4.821413593640743898e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.755270256574241294e+00	6.017894126600626947e+00	3.817668864093502812e+00	4.260641764016559918e+00	6.394273353398260973e+00	3.469870610953519119e+00	9.648265771435848848e+00	9.307158262176377761e+00	7.456984062061638774e+00	9.327201696901056494e+00	-2.119830320736336091e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.001302240709659230e+00	8.102260447369911134e+00	1.057285208016940992e+01	2.138491807342661311e+00	7.672230664438298042e+00	1.118612722692705752e+01	5.038245596398565951e+00	4.451829121911017317e+00	3.961489795300922268e+00	9.659390466104187389e-01	-3.817473261846008654e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.050330782459363377e+01	8.789169726884983547e+00	4.216277542286570146e+00	3.285553726619063752e+00	7.890970220202502272e-01	7.167468785737629577e-02	5.520921479446569968e+00	5.196830560290278456e+00	9.990828262930591563e+00	9.923306064735800902e+00	-9.177732976421587807e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.484888935001817067e+00	7.675332052049976816e+00	1.655729487725717597e+00	4.366362429150978386e+00	5.352796286067632359e+00	1.719721233042982966e+00	4.581693776084099667e+00	4.076664676361136941e+00	1.011308365774942430e+01	8.184811317447596934e+00	-1.318152478882131788e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.532902319981590988e+00	8.358837629429768157e+00	6.135738713641470277e+00	1.952151402089116194e+00	6.744069832520436236e+00	1.170337495248027437e+01	4.769890927283753967e+00	4.021780169631293589e+00	1.818161951216945349e+00	4.270726573042846752e+00	-1.034478672319385879e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.292000233989677227e+00	4.000532290617096365e+00	1.695392376136713342e+00	3.959115144667245900e+00	7.958406959702819528e+00	2.816585753011756399e+00	8.564327729116351762e+00	5.813538527061089312e+00	4.639591166816884105e+00	9.313543330905904583e+00	-2.222612449801936236e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.219746390307700601e+00	8.307376840617209268e+00	3.884654678374840575e+00	4.268607445445940840e+00	7.226320193427188343e+00	1.050078532108699569e+01	8.913108551255088940e+00	7.962325574574833809e+00	1.267320750054025069e+01	8.826285940438651778e-01	-2.826185373302224662e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.842498605833888803e+00	1.165566633153048981e+00	4.962149780867095572e+00	6.895542067581900803e+00	2.424338955402654872e+00	3.257436709871144309e+00	4.613953489351056980e+00	2.861108478713289216e+00	1.795680129311245921e+01	1.101897861427979386e+01	-2.391504266193169030e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.411572841490615016e+00	9.047181176112149004e+00	8.722445322663830325e+00	7.801472215388007392e+00	9.054318396102402744e+00	4.943486488862275507e+01	6.414233079362680279e+00	5.355567608717749728e+00	1.154314480365732365e+01	5.746557864171049523e+00	-2.627245363964040621e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.319122145844470406e+00	6.291768996659134139e+00	5.471864459178736873e+00	7.647919425252933223e+00	1.921525594276898952e+00	8.374690154275064913e+00	9.098453294588036755e+00	7.622243798869324571e+00	1.175751778321613727e+01	3.391653808059340580e+00	-3.294407555353212302e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.328621263301576150e+00	8.520189186935194670e+00	7.097723560654447539e+00	1.616655106976641276e+00	9.253006758025536627e+00	6.164530539384086794e+00	9.505124775498254408e+00	3.464561521951888157e+00	-1.300667991553768221e+00	4.105123420395288214e+00	-1.844081716193005889e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.657633717211965063e+00	5.173327056070862184e+00	8.665871213593892008e+00	3.589661220167423838e+00	9.667470021559214644e+00	1.121673164864726502e+01	5.442036470142945781e+00	3.540358269092614307e+00	6.977606204689722702e+00	1.382154472471782247e+00	-5.639223769907645192e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.487859333404317752e+00	7.195534419330011922e+00	2.098193219422274325e+00	6.616277937598395553e+00	3.173930010327691065e+00	1.662952960896610488e+00	4.531633792133507477e+00	8.985420928553839559e+00	2.587315006167114717e+01	1.065288886745202745e+01	-8.736975580885359705e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.678058426968847439e+00	5.846069276671168602e+00	3.446481987557704407e+00	5.153966459495771701e+00	7.828173871642703396e+00	5.970825120189752866e+00	4.428477771111102967e+00	7.692928807755971654e+00	2.380724007285678567e+01	2.057528682489435212e+00	-2.414975054677984758e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.776903127485471856e+00	7.592047353519102870e+00	5.598941081257327923e+00	9.568736573567557802e-01	1.642123410372330339e+00	2.453665100643705355e+00	9.328480562030257772e+00	7.096953625661946319e+00	-4.313640690927189603e-02	7.591725522672009951e+00	-2.203251371260048330e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.424823763432603307e+00	2.143651024256248760e+00	4.811261972745051629e+00	8.466018925184636501e+00	5.182197064969304989e+00	9.606464363282805508e+00	2.715657850770407666e+00	7.591433879934411877e+00	4.756121495802242549e+01	4.290563312824155595e+00	-6.991228542471991148e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.551269652882343308e+00	1.619161255178366732e+00	5.215787707350587610e+00	8.545076035016700544e+00	4.891224384966369243e+00	8.561218220200505158e+00	5.659721114718611723e+00	1.462719611643090722e+00	3.904452708454378751e+00	9.641358879374637425e+00	-3.020157987551488077e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.368824850185316855e+00	3.092307462980371291e+00	8.933442475191515797e+00	6.948009501116501951e+00	5.933717798130484944e+00	9.889593240834637200e+00	3.844432555292520259e+00	6.098519630136617131e+00	2.484191058341602698e+01	2.386253927616359682e+00	-4.490864654939787783e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.933147197243274995e+00	2.696408156082164442e+00	8.143100432970051372e+00	2.038982265815063588e+00	1.073147321242378283e+01	8.973085858997780662e+00	3.603986204541319349e+00	6.546896649024630754e+00	4.280727737710185110e+00	6.328843074850116324e+00	-1.431894914920871713e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.348189087136239195e+00	8.826459552468719494e+00	5.949603118066860930e+00	8.343390710889620365e+00	6.011944224032292894e+00	5.833771809311546264e+00	4.658450336618116694e+00	6.487951793408747392e+00	1.864982913663459385e+01	5.082870419193407763e+00	-6.381326821014249617e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.485603994670997796e+00	2.816315569294037591e+00	4.063191899750567160e+00	7.296379920431828481e+00	5.169295515922298634e+00	5.560504775565185298e+00	1.008510983244819315e+01	3.429267934013305652e+00	5.756169414680314844e+00	7.594508921442507443e+00	-2.225325442845887096e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.013188159773108765e+01	9.869251104525467611e+00	8.878133939639347716e+00	7.926633783373066677e+00	8.546431025830312223e+00	6.655269901721312387e+00	1.722899577396289628e+00	7.776077618075007969e-01	2.107697040851005355e+01	1.344032621336709976e+00	-1.127885338722815504e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.736001666082012562e+00	4.125017369966644587e+00	9.978529732754500614e+00	8.409374874160700841e+00	8.532437597525126094e+00	1.247835483057965966e+01	6.082393644401122401e+00	1.964649814483260482e+00	5.906293284345931482e+00	1.806242191270766018e+00	-1.253447637068067706e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.915162995420924830e+00	2.025097617509472592e+00	9.585752652130986817e+00	8.540064683185418559e+00	7.886142845591812556e-01	2.859470749815225865e+00	1.646029915082155126e+00	9.288157735822283101e+00	8.983637450463848495e+01	3.403873430299916514e+00	-3.975539891056759956e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.334998555373941187e+00	8.292667858905955924e+00	6.914201487179278960e-01	5.994969232149718330e+00	1.092990024879142830e+01	1.969387645902163309e+00	2.707479542235462944e+00	5.168846034657001098e+00	2.340555489160237812e+01	8.157402195287149382e+00	-1.563614151679361726e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.993486514909770690e+00	7.955613836731885158e+00	7.508254208534399510e+00	2.146788640570985063e+00	1.868027295690546374e+00	1.103067689300299081e+00	4.329569720751210049e+00	5.677734644118510587e+00	6.153895297528472419e+00	2.776689994912126203e+00	-1.470997122439978710e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.163704085070303318e+00	4.938788486898419983e+00	2.098325396578968327e+00	6.285666805702597948e+00	8.016579779520654370e+00	3.277255559194828471e+00	4.882968179518414331e+00	1.659732194727868482e+00	3.287922155303747207e+00	5.033656052212467813e+00	-2.676390998819063043e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.156389478107787028e+00	5.718681257500422888e+00	3.345778606774065800e+00	6.770935827774619220e+00	3.637654770953753669e+00	2.795094154560502808e+00	3.427304713653854584e+00	1.261692147182512880e+00	6.924557053809147433e+00	3.337983796420145310e+00	-1.407870291082441554e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.633051997245166476e+00	9.019387885914904146e+00	2.551298154543450991e+00	7.869250739438951925e+00	1.875677360471294852e+00	-6.775950564373816043e-01	2.745515110267525039e+00	8.744572321280946525e+00	3.054347063578158128e+01	8.360653991500051063e+00	-8.162274448930284620e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.051379450695022699e+00	2.598727451060324878e+00	6.353234774417948039e+00	2.217420110510156306e+00	5.891502345475198688e+00	2.827011981506634086e+01	8.594670140213085396e-01	5.861340723312624235e+00	1.660134017020880037e+01	9.755589833275037037e+00	6.741778432944973076e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.857873504632748585e+00	1.068264407499713364e+01	7.191631644878079044e+00	2.702410599417321091e+00	6.255801968866091300e+00	2.422342816387413933e+01	4.719368936241909118e+00	5.531035755948272126e+00	9.584731606551324390e+00	5.404389352371451238e+00	-4.594944687206533018e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.996545878850921607e+00	9.645905663571603839e+00	2.027360866154804153e+00	8.536283612498936080e+00	4.143804438453438266e+00	7.446498275950339973e+00	1.054905249119918587e+01	2.912009215742148882e+00	7.063318328840954230e+00	3.963556883414473209e+00	-1.082615450744866905e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.807025336305580376e+00	6.886387994381048649e+00	3.751541177439217556e+00	7.276990026246108023e+00	6.782832680171464457e-01	6.264396601435352707e+00	9.189235857952970932e+00	8.906032176788759358e+00	1.100639083959351794e+01	3.372314187224588089e+00	-4.052387758658342420e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.849942396803024636e+00	2.722911366043848425e+00	5.526610093618998576e+00	8.913692847581561551e+00	6.234222812507555389e+00	2.833978049062565674e+00	4.562072326917587795e+00	2.906282869166652016e+00	1.369969414865414237e+01	1.009556143956389374e+00	-7.165882784297659782e+02
