G	c	dx1dt	d2x1dt2	dx2dt	m2	m1	Fc	d2	W	Fg	d1	p
1.000000000000000000e+00	1.000000000000000000e+00	5.904691066820764611e+00	3.972037174614787780e+00	4.081839163352642963e+00	7.584268009827539458e+00	6.010496959406594897e+00	5.994347288460978973e+01	1.433810240751674847e+00	4.776910823447236609e+00	3.414764157351490859e+00	6.740132810934919005e-01	2.366899908019765348e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.703361818761659485e+00	1.070231107019766092e+00	5.123276108198080436e+00	9.023600996632721305e+00	4.120848362116050545e+00	1.737880034884172531e+01	2.079784628044496486e+00	9.626978435147810487e+00	9.480745454087841750e+00	4.434100866379837580e-01	3.053651619470700780e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.226461642174357713e+00	1.317002195705878398e+00	2.594256216349757338e+00	2.902071374310998930e+00	8.022208408986644557e+00	1.678038147009370817e+01	7.416917953540986375e+00	5.335889861507692622e+00	8.782338041467108170e+00	8.932074809329003884e+00	4.379317896861043380e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.013441066888728592e+00	4.994558583783186734e+00	6.628223247409699148e+00	1.117710704249224474e+00	5.626728352435858227e+00	3.736672811878311506e+01	3.625855478008496835e+00	1.780408536252895857e+00	7.319552340820012937e+00	3.676219439682190337e+00	9.697229050373283599e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.113452075076495351e+00	2.132296542610347956e+00	3.774855818607474323e+00	8.752804815630870650e+00	1.932980421686865791e+00	2.854914766158268691e+01	2.660778476828339123e+00	4.384712273195581211e+00	2.401752056454691697e+00	6.081994691653851426e-01	3.061889388403429848e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.191273874644458886e+00	5.154460923810628259e+00	3.215194686949264913e+00	4.787357614837535635e+00	6.214383106710920757e+00	6.423059400340278557e+01	1.502543101455855012e+00	9.734068377101797509e+00	1.704883469464083978e+00	-1.976848440333423829e-01	3.178442545300963502e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.240911957597281123e+00	7.315483483932962550e+00	5.595976176330803575e+00	5.685212563944524788e+00	9.381977796937517766e+00	1.068437066947338536e+02	1.209423876685303822e+00	3.793685994233995107e+00	5.598475632673350688e+00	4.310376000029023658e-01	2.572830233067472818e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.722430389437572540e+00	8.309819525805949070e+00	1.177420653602498479e+00	9.310831497101991872e+00	4.739789222877631047e+00	1.182012257723572191e+02	7.792941382613085111e+00	8.849564792908074295e+00	1.919237600226590734e+00	4.278313151894010957e+00	6.199891341987860471e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.362615885255337389e+00	2.282151863454344731e+00	1.135997471251305235e+00	1.905163410342215036e+00	3.425300365864836216e+00	1.514263352837901877e+01	1.958030402999077157e+00	8.376085581012528536e+00	9.771353365767705412e+00	4.672817444566353728e+00	1.486100392051070784e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.966616948625731887e+00	2.275805752513548441e+00	2.976494192964094676e+00	6.955174797315106794e+00	2.563921635469962546e+00	2.136672131325794055e+01	5.267153415168330355e+00	3.919270096314440455e+00	2.524758185724553350e+00	1.933661275570444316e+00	1.530223902437183767e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.907838410530344309e+00	1.697363941090686001e+00	1.105206347018570234e+00	1.648311552168777006e+00	2.281957178734963065e+00	9.250356629627949800e+00	6.802370545821173842e+00	1.934122557676098308e+00	5.088207027775528246e+00	2.984381497879956058e+01	1.093752683238732359e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.657493872056074125e+00	6.521404711527496012e+00	1.711827642074736922e+00	4.352588765031572215e+00	5.148013413698889984e+00	6.523808239780551332e+01	4.792315258076964568e+00	7.316755451286993228e+00	4.677434756594573528e+00	2.625798008011821949e+00	5.484135001119324926e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.755937703732079136e+00	7.695624590210815796e+00	4.233803131103813122e+00	8.512654863203303890e+00	6.327043237183631597e+00	1.050163314614841710e+02	1.051706647872603151e+00	3.449356004792598629e+00	6.870512069318224668e+00	1.353120900764946510e+00	1.187563111368490496e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.146802331235620809e+00	1.242863850647580648e+00	7.993344199635064484e+00	4.980969709900580078e+00	1.810827801242786528e+00	1.621319040774421794e+01	7.981243593079831555e+00	8.335058349567784575e+00	2.076496464512800788e+00	5.605742147343520942e-01	2.048671356644417301e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.816489058219490360e+00	9.307071509772129048e+00	5.657861462167949718e+00	1.014938823649243282e+01	9.549594532393337332e+00	1.785076458397173553e+02	9.406234418071356407e-01	5.124154008668944549e+00	4.985998035241851589e+00	2.159105684898052491e-01	4.154135845042243318e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.763131280448754445e+00	1.779943052842231310e+00	5.605240782025086688e+00	5.844077464739191541e+00	8.017675566671652376e+00	1.771485087002803027e+01	7.674050277355611627e+00	5.071331606203772324e+00	3.313890798470415344e+00	1.581831897968315914e+00	4.075912756360538083e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.764236933503371851e+00	6.009451852755984369e+00	4.043165902406496315e+00	3.371491245247451918e+00	5.834450881681707557e+00	6.042423392229319745e+01	8.643749424881521648e+00	8.038856179050934969e+00	9.323965718504226174e+00	5.327547790330060096e+00	1.203408501051940220e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.810837591784666856e+00	6.897278019982922004e+00	8.614173959337836806e+00	3.149334547211021462e+00	8.026620229214501023e+00	9.123056512057291911e+01	4.828515892483482119e+00	4.154063818836082334e+00	1.636423936227005438e+00	6.794174694230021849e-01	2.302438335397594074e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.769238511125669433e+00	8.667203442917692513e+00	4.493532405233035654e+00	4.452671618061378567e+00	1.904619514408225189e+00	5.023486734042366209e+01	5.884558060040173011e+00	4.946678926983334890e+00	9.323267532134023483e+00	4.672041342801478869e+00	9.114718731432634513e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.832001202212641289e+00	7.516338651759234324e+00	1.970249959878495272e+00	4.292017548085700795e+00	5.388604289072135067e+00	6.839718616943213192e+01	4.996074460762805813e+00	4.433581067751640070e+00	8.660309874211591818e+00	1.141796435858564429e+01	-2.038170230847946129e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.013784416479759365e+00	7.955783936719966754e+00	6.050163056025446906e+00	1.858711083921544382e+00	6.459593612846919797e+00	6.976510925990790213e+01	4.261941053761478138e+00	4.086162530928778125e+00	3.283626417795644237e+00	1.131554411995719489e+00	4.223736798030734008e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.078084808277294471e+00	4.619588199199036183e+00	1.965648038789826968e+00	4.235436155081564458e+00	8.557094742402650667e+00	5.108669836695841582e+01	8.726758863268022637e+00	5.935425565682900029e+00	8.495388193060625426e+00	1.242295883835273074e+01	1.965044565829068546e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.467494964097229904e+00	8.364824127133413612e+00	3.792423997828618276e+00	5.153597249430347915e+00	7.667771744295611924e+00	1.122617777525036189e+02	8.665023325621616479e+00	8.523264772128042566e+00	1.254386866812382317e+00	6.603106306333076381e-01	9.184903207208918730e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.383435815841721706e+00	1.511476124361238016e+00	5.288643121039781292e+00	7.978967517284377919e+00	4.382643995318596275e+00	1.871390958875867483e+01	3.760219746405313757e+00	4.327601727667491183e+00	9.975545588824930476e+00	3.301269526357554440e+00	1.600791801094082984e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.771888171952880953e+00	8.740994380880655612e+00	8.756902064286911980e+00	6.831659985197269691e+00	9.825124580763077375e+00	1.456828888037317995e+02	6.481353986882033347e+00	5.830891062172549155e+00	5.939612426593733119e+00	1.482379809896345657e+00	6.915321757007412771e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.613241678244500710e-01	6.186330411569514354e+00	5.131837656422107763e+00	7.284002713193999945e+00	2.288595083190327450e+00	6.342459694150993244e+01	8.974029498264009419e+00	6.641392499517507098e+00	3.999190499597795156e+00	1.569756879728080756e+00	4.545433034422957235e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.577371272302533711e+00	8.175472087114645348e+00	6.987290283539716818e+00	5.691280797336053521e-01	8.896800304448658991e+00	7.419930248584047661e+01	9.620797350523252689e+00	3.795454931229071072e+00	3.983426234838338242e+00	3.461428068261982904e+00	3.657933084942511641e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.951673111224998536e+00	5.176543428784320611e+00	9.918998695408927091e+00	3.145787854453382604e+00	9.569953278687622245e+00	6.990261595683112716e+01	5.387664073465134429e+00	3.472865849862476484e+00	1.351813386559624686e+00	4.036300115105936892e-01	1.742947943354555264e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.300950062719400613e+00	6.471895183631628079e+00	2.798276370611039177e+00	6.763026709656504210e+00	2.237555900545570964e+00	6.769023991987350541e+01	4.820595091725261128e+00	9.146338717386905515e+00	1.050458512841359848e+01	4.767631873667800946e+00	1.826496921125403361e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.035640840273529761e+00	5.757150012365451985e+00	3.681783457595339648e+00	5.395753522864069396e+00	7.467595283893500024e+00	7.149508462944589837e+01	3.611720620804276916e+00	7.551476893538071167e+00	9.478617178566319801e-01	2.247249094858041474e-01	5.639040785257610651e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.196643755770633089e+00	7.407429085654519518e+00	4.830175170213246716e+00	9.625500372318377407e-01	1.128416100411196110e+00	2.395472669632027518e+01	9.454254632445261208e+00	6.397439711116124528e+00	6.601028849464174897e+00	4.501221858123142461e+00	1.245767981816541834e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.448453371178294535e+00	1.646940427813585961e+00	5.016563878343865746e+00	8.119789613356600100e+00	4.430534830150680392e+00	1.820309421234340164e+01	2.156399696950765055e+00	6.968833924954469516e+00	4.996172384836350844e+00	7.485406528158500272e-01	2.433537712281490712e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.518859150600256225e+00	1.321677054476595670e+00	4.506618324494017891e+00	7.923420463610474584e+00	5.260699709588143591e+00	2.404458614019904061e+01	6.574521156175173964e+00	9.686711665888989575e-01	9.552258550849888508e+00	2.015778802283669080e+01	9.076706224642131815e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.238318951139348201e+00	3.509215046055985887e+00	9.254314382751026358e+00	5.924715017438778375e+00	6.293802111860008708e+00	3.289748636546551097e+01	3.290572850641773517e+00	6.768995845016572588e+00	3.069776772115465846e+00	2.353106988915933950e-01	1.414675481067267128e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.777697268861031077e+00	2.299325540712374938e+00	7.729348060043548685e+00	1.916497804251873216e+00	9.320762030698595879e+00	2.337544746783426675e+01	3.940608122798917368e+00	5.569081258354825259e+00	5.953315619275153736e+00	6.149909886666093950e-01	3.972557733944119036e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.436198040591939673e+00	8.806148364085499836e+00	6.699836472522938458e+00	8.310109325662352830e+00	7.195981539625576850e+00	1.287590444592324843e+02	4.549315046179136957e+00	6.048069133172339740e+00	5.582122397105337086e+00	1.093578549966102376e+00	3.996536097169888535e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.656047186994253906e+00	2.946461323692110224e+00	3.838066603423377465e+00	6.429550547370782354e+00	5.455991225780603138e+00	3.216656939037109453e+01	9.677484442119428820e+00	4.016801266804232107e+00	7.320946028816404549e+00	9.043664434660865226e+00	7.322765887221565606e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.186358331442876946e+00	1.023125278960140072e+01	8.557689236146332590e+00	8.381810266985723956e+00	8.349569424282517360e+00	1.597363077196013990e+02	1.342743733359808234e+00	2.017741503934141090e+00	1.540387368265739410e+00	8.658823811202515097e-02	7.030289586007867229e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.370908150614304155e+00	4.279708396703902906e+00	1.027550119051192645e+01	7.996913976582147754e+00	1.027908701685272774e+01	6.733463047475019891e+01	6.225741937245217628e+00	2.789749709193844129e+00	2.738156678749783079e+00	1.177046541920284684e+00	7.715854428925532602e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.211394838964565679e+00	2.858995250201864291e+00	8.622540186426993714e+00	8.360895241334823424e+00	1.422929390994799315e+00	1.870428202704092868e+01	2.087271144544090351e+00	9.880049257846879485e+00	2.798254835817933106e+00	1.821603730956607159e-02	1.874514751777082665e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.548256712842401406e+00	7.668385108291654539e+00	9.270759425783146046e-01	6.055934350644777808e+00	9.499379580577940629e+00	1.271058584460595569e+02	2.609812320493726467e+00	4.260828852208565110e+00	7.189814121685381032e+00	7.700190982101387860e+00	3.343953915835261625e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.972958322852280233e+00	6.745789325848488893e+00	6.707172002535688904e+00	1.908757439115723153e+00	1.900124926654298774e+00	2.812584476966855007e+01	4.973596705358123593e+00	4.818977846363815765e+00	2.782615189792455812e+00	4.775044054214107603e-01	7.016191692584690145e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.978145602821949289e+00	5.814385001966271282e+00	1.169185596145476458e+00	6.855154716853447461e+00	8.314769146062957361e+00	8.552393863431633747e+01	5.939758470691104186e+00	1.409103181380491510e+00	6.365955156495560097e+00	3.213441143447782622e+01	1.963156112322461766e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.602533877298629506e+00	5.672568435273412923e+00	3.966440712231545263e+00	6.362071662207901213e+00	3.157650413513940713e+00	6.114712041913237783e+01	2.813146250568420825e+00	1.737273898790446802e+00	2.896085517742269300e+00	4.733131446292614619e+00	5.063642773939657360e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.006888786565578897e+00	7.496185022650736940e+00	1.978522786570164671e+00	7.598702382859911175e+00	1.802438908243715554e+00	7.664732415680538224e+01	3.916538241690820765e+00	7.988495949424681442e+00	8.149697418195540166e+00	6.168410478197801083e+00	7.456651112216992772e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.370199209843897759e+00	2.759781887053915916e+00	6.457132749473112554e+00	2.714580857290313620e+00	5.082129393997964151e+00	2.265417294324765862e+01	1.867722442710493480e+00	5.601209819176394156e+00	9.326982994950958172e+00	7.833971642741958119e-01	1.905892474892138182e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.752343942891040784e+00	9.698608772862929328e+00	7.781395657815192379e+00	2.452953118507337216e+00	6.985584474121317555e+00	9.825676720671128805e+01	3.817344634624334265e+00	5.592782067896618692e+00	5.908325045435209866e+00	1.187627042233879049e+00	4.322287113316326099e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.731023052574608867e+00	1.024066207816579066e+01	2.204983373947353442e+00	9.149777690909282057e+00	4.143621187101276249e+00	1.290225691953036176e+02	9.257346961394043561e+00	3.230320397140609590e+00	3.786671563892021641e+00	1.260756674306712632e+01	7.825201363261689380e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.281001012982174281e+00	7.053001910147641773e+00	4.335600760841549217e+00	7.590901132423091724e+00	1.755311139803248599e+00	6.114954581830328095e+01	9.223418195536007502e+00	7.898087534978661672e+00	3.292367483597252953e+00	1.712004605798359114e+00	4.194672176889735056e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.533737988466453928e+00	3.069350170392064037e+00	5.356384333087382821e+00	9.080116999093988284e+00	6.472745953814943221e+00	4.769917665701035503e+01	3.968239174380956413e+00	2.754829300916747492e+00	1.329073159757561351e+00	9.405654182704781263e-01	3.915663766051480934e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.502180826720083573e+00	7.340057975956002068e+00	4.431535716897787580e+00	7.882684151409897311e+00	9.447318606366145843e+00	1.248270840699514110e+02	6.443482795376903383e+00	2.406308664788759710e+00	3.411486471004065102e+00	3.717122056219617665e+00	1.700429812449628173e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.425390576293992240e+00	1.611041537362327469e+00	2.320542658293163640e+00	6.829459118377190663e+00	4.745693567195990781e+00	1.959467006153951019e+01	9.711732847112964251e+00	5.163978222010018548e+00	6.704941047670159193e+00	1.194515409174267973e+01	6.261609410747837501e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.651345187295872874e+00	1.083499510009235056e+00	4.392547701580031827e+00	6.694384528488646957e+00	2.903845118793522584e+00	9.853103157835935377e+00	8.733938171973247844e-01	3.030224023274918466e+00	5.499276018080967887e+00	5.572990265574052637e-01	1.265842052760487633e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.981009701144176738e+00	3.207301463136098096e+00	7.536888809504783460e+00	8.980472539578306268e+00	5.428647436010344052e+00	4.348134491892319176e+01	7.936849339972019024e+00	3.447693122180744751e+00	9.879411083040601227e+00	6.439466455481189122e+00	2.673972266857740578e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.752237235865870879e+00	5.110248587897670447e+00	2.050009842196129028e+00	5.917418892793264718e+00	1.129114311003305726e+00	4.349746240088775551e+01	9.759096700286839621e+00	6.715037928194609762e+00	4.784378861739620348e+00	8.135252367300223497e+00	4.339943927318567773e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.722548686289135045e+00	9.308540352697811215e+00	2.189065891461343227e+00	6.496113218533714040e+00	9.035378742077826431e+00	1.367421730289229060e+02	2.539076886061123695e+00	6.530895070544674219e+00	7.416953648013789646e+00	2.410349775717020915e+00	4.572874127323617444e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.021138655491951042e+00	7.172803682069297082e+00	4.583629598051644827e+00	2.113981069613925623e+00	8.197732309019713171e+00	8.163038548571545050e+01	2.756672970464590033e+00	8.511102696868737993e+00	5.646549715203664555e+00	1.055149727426166528e+00	2.636619741929495717e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.675787857692126792e+00	7.530353446525872130e+00	1.008806115403844927e+01	5.331546659040085068e+00	6.278930751067235860e+00	9.590650281243163988e+01	9.441360011042823075e+00	4.658776742722063879e+00	5.747444381164073413e+00	1.889798358073806250e+00	6.766907279318141946e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.123197847107672231e+00	4.575492140121080631e+00	7.176555147504068088e+00	7.562691812143365055e+00	4.023453744310134361e+00	5.753515936552700794e+01	6.622697605982145852e+00	2.000869316135784448e+00	3.662114922425647734e+00	3.540517857366057619e+00	2.437620562619112263e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.746370281932432711e+00	4.407322900656978071e+00	7.248026491436773355e+00	3.624447082633837081e+00	8.095432235932886300e+00	4.451099102866290735e+01	1.316165040917513629e+00	3.220224957463155846e+00	4.917251156904691278e+00	5.191552448567124944e-01	2.836646462831091640e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.434673579878489980e+00	4.854994510384045725e+00	4.005159405605160927e+00	2.616298178611795588e+00	6.788405444582999770e+00	3.740520079586399049e+01	3.101705930468593664e+00	1.042466848227856424e+01	5.604999367984091485e+00	1.034844735959479234e+00	3.464961641053284893e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.215635868901657091e+00	9.974737400604988480e+00	6.182672503927342689e+00	3.961925599058916170e+00	8.307370006099031201e+00	1.212323902953865371e+02	5.580089601886334627e+00	6.598756868495824435e+00	7.703879831657503452e+00	1.617709981241240103e+00	2.844372111092473006e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.549024574922250430e+00	1.469746819428542350e+00	5.422564613194357230e-01	3.204118309235322926e+00	6.914926278189015285e+00	1.367650448206571667e+01	6.997533598692754708e+00	7.737872446997839937e+00	9.567374083126054529e+00	1.689366205195750936e+01	1.825066537033455916e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.883811819413311994e+00	8.828685095889683865e+00	6.636107733316762847e+00	2.918581932518243605e+00	7.995537890299123873e+00	1.005697035090693561e+02	7.428073217030917164e+00	7.863883633473497392e-01	3.886977724034500703e+00	8.579617663732653554e+00	1.288362585402750256e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.411469563343068501e+00	6.329766867658959129e+00	8.651259343089876097e+00	4.487643198373259423e+00	6.642134009929987926e+00	6.669942687554969041e+01	1.015811226578353832e+01	6.150292827597195533e+00	1.053040213870168218e+00	3.164545548599670965e-01	2.848656876390437446e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.177703115772563258e+00	5.162597899219139030e+00	6.811597145830548428e+00	9.212027556387667460e+00	4.579069182622588663e+00	6.472539435886582737e+01	3.580769036653735249e+00	1.007958379942791360e+00	5.527723025005702340e+00	4.549787891762849590e+00	1.919668178546630770e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.934898466837619679e+00	7.645714163259837548e+00	8.970517500435803981e+00	5.613598801091130852e+00	9.691269648523800129e+00	1.161278006482961587e+02	5.854132310118104421e+00	6.066005441177649615e+00	6.350136858121825156e+00	1.267330388394664720e+00	7.026183499030530584e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.379825342274530797e+00	5.518775122994894922e+00	6.956367473525387979e+00	2.718818143110292684e+00	6.041248764472441302e+00	4.452380728755620964e+01	5.810525357903052246e+00	9.641789872303322184e+00	2.205943916410038508e+00	3.793298874228905881e-01	1.686057982465876421e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.831255170864627857e+00	9.076496683608317184e+00	2.032607692636426933e+00	1.801026267007666659e+00	6.249222200890404366e+00	7.945756466276299079e+01	4.956519236421670804e+00	9.853607771947039851e+00	8.116075509608865701e+00	3.715190029817915462e+00	8.248733477974349171e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.535841017239127249e+00	8.611674878109056408e+00	9.665315204372630475e+00	7.453410663725735574e+00	3.735448222015633313e+00	9.619590591421534498e+01	1.884855721217874258e+00	5.527935696942736676e+00	9.738456318954121116e+00	7.092721028461138610e-01	4.589337296252365945e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.131202007193024883e+00	4.796047139564223016e+00	1.563300365267139336e+00	4.147988259892088081e+00	6.816309619379193663e+00	5.152305550456888028e+01	9.875153795251321753e+00	5.432662271960788658e+00	9.408858558642894110e+00	2.260840505134890321e+01	3.835724717315935095e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.645075374115073430e+00	3.576346451817354666e+00	5.530074427329092934e+00	8.337825656498772275e+00	6.082926249156390242e+00	5.444403847218402603e+01	8.600249275994190867e+00	9.597617714056996263e+00	2.460028304612814409e+00	8.450496691351632172e-01	9.772155857977548976e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.170123586359136603e+00	6.446907817091946491e+00	1.786288042699022194e+00	7.075199103092058905e+00	2.473655575523210359e+00	6.298684339433552282e+01	5.278580800663685402e+00	6.949286613287949166e+00	8.677303298685513866e+00	5.812588725099987919e+00	7.015594079959370788e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.815670508583457021e+00	9.163736765538189388e+00	6.206560593758383426e-01	8.093526953558276560e+00	1.561264406560594953e+00	9.129210529209362335e+01	6.222068069131095669e+00	1.164683998883989213e+00	7.513176737614631229e+00	5.414830447737796248e+01	2.790481843854037436e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.442542987269323618e+00	2.940673981492509803e+00	4.946172637580831477e+00	3.707200345532812857e+00	6.108059989295151482e+00	2.826121546511685168e+01	2.321966510657171856e+00	5.309777552163122749e+00	5.290561625162021109e+00	1.085025703013234200e+00	1.952871766870864292e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.825360509655553187e+00	6.406451677393981470e+00	3.535581698447738841e+00	7.255638802914997854e+00	8.358633892507516094e+00	1.010646296071878965e+02	5.675070342345906127e+00	3.117754608947735484e+00	5.928488807762235524e+00	6.137492312552958573e+00	4.143653082529428389e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.986198717715427442e+00	6.190355095475557512e+00	5.277101072963423789e+00	2.847421350360304970e+00	5.828063181564417050e+00	5.436689397047499028e+01	7.608716765594334852e+00	5.270753309966570654e+00	8.512651091861942021e+00	4.291748452910780998e+00	1.191560146094889205e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.499218136920712041e+00	7.871484440734821675e+00	6.076153413807103831e+00	9.678823514316194476e+00	3.016990853730530553e+00	9.890964909895424739e+01	5.864743418287369003e+00	4.668032852640559227e+00	5.026490993736735469e+00	2.038437295966243124e+00	3.102048711461321204e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.459681623461253075e+00	1.868574874818035969e+00	1.354933843388623993e+00	6.695672343449025732e+00	7.283567134024389489e+00	1.956767936451925038e+01	9.860068796286528325e+00	6.125433124701862297e+00	4.375359954740996038e+00	9.619412862860652780e+00	2.950892252190480392e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.806544689810971605e+00	7.397793188468768655e+00	1.768231337227032629e+00	3.441600742897470422e+00	1.524448869622088143e+00	4.064719973930780128e+01	6.114954735786916729e+00	4.341571972984932692e+00	5.341760269880635015e+00	8.250994253606254603e+00	-1.862437116135472337e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.896307630229276953e+00	8.972916448893512253e+00	6.115052651180990395e+00	3.357319773455653245e+00	4.661680757730641389e+00	7.230709950482510351e+01	4.564209701904101024e+00	2.988811741269275402e+00	6.268567782049355053e+00	3.833100458362819651e+00	1.329188667336131573e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.391529777089955289e+00	3.058586969752191465e+00	3.695721774266761184e+00	2.375032641832997893e+00	2.434859426891094358e+00	1.206181928949692583e+01	8.308671484323371104e+00	5.477640571265699698e+00	2.615906962558857796e+00	1.789188903699802102e+00	2.880986091556785595e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.488914729799266423e+00	3.115736122440244227e+00	7.353886456567672703e+00	7.455617749845842468e+00	2.694867640701669398e+00	3.087787004871659846e+01	2.817851526771726789e+00	8.864387395553062987e+00	9.029207328072107686e+00	5.570270906620610196e-01	5.002064562292864593e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.801927833502394272e+00	9.656199967224445402e+00	7.149696755420646532e+00	2.958739485934678726e+00	2.965149311270979027e+00	5.277411265212422364e+01	4.194912162235345576e+00	7.190260142059794468e+00	7.110135658257835445e+00	1.406169298906773335e+00	4.048048138974812105e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.087210059196664247e+00	2.836817285259586097e+00	8.714302915709987829e+00	6.107700366935367775e+00	4.078303064934094557e+00	2.008420695888088403e+01	3.885386526519932104e+00	4.108897723966681959e+00	6.793479166744153197e+00	1.283648727364922193e+00	4.337321071640582204e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.193410024974477679e+00	9.289305922882180155e+00	7.421740250929288685e+00	3.601186487446839557e+00	1.336075149978646959e+00	4.270240255104565108e+01	5.340495254838274697e+00	9.144361393204485822e+00	2.222334755388166716e+00	2.787766699221030375e-01	2.113628917173954960e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.355547769156830284e+00	5.543346411186794498e+00	5.463064468500302695e+00	7.081829078713901993e+00	3.740367365526852339e+00	6.897844678954805886e+01	7.704304475533570340e+00	8.945908673090947616e+00	6.347567051418168127e+00	2.147171170618528357e+00	2.977755495894744513e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.785000786614064694e+00	3.120097507659662206e+00	7.040230167121722893e+00	8.270643408267623897e+00	5.283357303139460726e+00	4.389263748209631189e+01	5.488735529708362648e+00	3.052099900095091023e+00	2.234329423048451169e+00	1.049264148147744935e+00	6.064670457087460136e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.930857189977540855e+00	9.030512150516488035e+00	3.484355373885399398e+00	7.665082861263997849e+00	5.544448175558233771e+00	1.208940266633549641e+02	7.658480989444004017e+00	1.211557277049500669e+00	2.189966611911874139e+00	5.778522045230804594e+00	8.491363973806360832e+01
