G	c	dx1dt	d2x1dt2	d2	m2	d1	p	m1	Fc	W	Fg
1.000000000000000000e+00	1.000000000000000000e+00	5.917374528096585706e+00	4.871408355905549215e+00	6.135473750225922451e+00	2.321795583703870403e+00	1.936239048330823387e-02	6.977776958271332930e+00	5.335615952291501429e+00	5.948513687712387643e+00	5.989722355867828085e+00	2.617458982407651735e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.471922322461317378e+00	2.833619608352361041e+00	5.796146645892785720e+00	7.093854521863710794e+00	1.136996310260183496e-01	9.892556124958018060e+00	1.647768010965606100e+00	6.563975123361967867e+00	1.519389558133916962e+00	5.573783299454417772e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.204915434259563156e+00	5.359817179461698444e+00	4.881295790860081141e+00	2.820189959388609946e+00	2.717261792758905378e-02	5.068813131521641147e+00	5.931126093520268761e+00	6.950095890803282828e+00	1.407540548728873242e+00	8.501325770361004786e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.176865569615298313e+00	1.670024230772949592e+00	3.819697836888337861e+00	4.485286673178380923e+00	1.870715704600721119e-01	4.245212926713441526e+00	4.750172427609367531e+00	8.455974334838948892e+00	7.508918847430317456e+00	1.979030561413862577e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.848882315630457240e+00	6.344824772772632571e+00	4.848136989812978470e+00	9.045798645005763916e+00	7.330169768920129225e-02	4.688384653750578224e+00	8.897063146793300348e+00	2.851144454182462873e+00	4.980637784282940572e+00	5.773015799210283738e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.491010371397002210e+00	3.423561147700254548e+00	7.864097004209715358e+00	2.738351840603027387e+00	2.658530354171596138e-02	1.951992041919355270e+00	2.852042739240058022e+00	2.068641739773919408e+00	3.390537697821204954e+00	1.012863365053350506e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.877474831023013380e+00	8.312833077948294402e+00	6.437386736637773943e+00	5.592109558884938991e+00	2.656456389491413522e-02	8.930317279450344259e+00	8.421944175009286937e+00	8.641961408322298865e+00	2.747924013801190668e+00	6.764181050085930735e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.182515249288730530e+00	3.771059084695960184e+00	9.068856659645417650e+00	4.704523943905702943e+00	3.665293921366673258e-02	4.789764688133106851e+00	6.092713031112260147e+00	2.398796959161861864e+00	7.033732089607379834e+00	5.941499612349514514e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.667155009141093380e+00	5.119257995476920620e+00	4.968515949289744604e+00	1.224417733307468614e+00	1.123657165395113011e-02	4.474996400472181612e+00	1.471020156954063962e+00	9.766931943647795933e+00	9.970625557898955549e-01	5.863733656693915464e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.854538178691832684e+00	1.184243078734447119e+00	6.462979595683001399e+00	8.101164509036580696e+00	2.854671276520596157e-01	6.887622483587269251e+00	9.652945381414724579e+00	8.554421084439855605e+00	8.305253882117467512e+00	1.472998692674494459e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.709474449759968095e+00	1.626486856994555641e+00	6.617139163062711660e+00	1.616237268082844070e+00	3.673586833692422948e-02	4.893873142248689412e+00	5.764011969792949053e+00	5.496334954389085148e+00	1.680867066074916760e+00	5.717025120690221840e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.307783482750268789e+00	4.455584284140646112e+00	6.332614306618573607e+00	5.268499483023518337e+00	4.468800581850991549e-02	6.782425941650892298e+00	3.599931653033097589e+00	9.786362761612707573e+00	2.628177192789968863e+00	1.364431770336297234e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.413725035769410887e+00	5.229787179447186851e+00	7.350290453758951514e+00	6.059326335145258646e+00	3.832892895132129080e-02	1.461023015978578199e+00	5.296704443512664007e+00	1.959289852532827059e+00	4.479994665548364452e+00	1.841933984487942877e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.255247135287608451e+00	6.514831921414531379e+00	3.107351314027273492e+00	6.657841837216903258e+00	8.367445792735936361e-02	8.326694400627669523e+00	8.797789409869537280e+00	3.684087748940047202e+00	5.427290797413078849e+00	1.264027223447459658e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.670507289544121754e+00	3.595532744747746090e+00	5.704614905778297107e+00	7.174563562496439673e+00	8.807378166079182780e-02	9.513357128869632362e+00	3.795984282361534401e+00	6.723839207219186598e+00	4.279953183379419102e+00	8.129714113017072918e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.360028127843399659e+00	7.244504154572577015e+00	1.891801135659764377e+00	3.298021954873189721e+00	5.630802141775447661e-02	6.770203841810880974e+00	2.723223439486574193e+00	4.110689305439475305e+00	3.880678550447110187e+00	5.324927690134765079e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.257049505539340473e+00	8.679196771232227547e+00	4.476254540257123438e+00	1.115043284229351173e+00	6.959306153289297227e-03	9.605131764734586852e+00	2.177369266405261072e+00	9.315066966799161463e+00	9.677572273393298730e+00	8.656789431668396873e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.723101737102982867e+00	8.071416491114034031e+00	5.435844740783319473e+00	7.469573347925117623e+00	4.246802993030861922e-02	2.408932302613997933e+00	3.610812660667594542e+00	1.591975236903625746e+00	6.801966993729879007e+00	2.919335906206760312e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.229994678730491842e+00	1.313090037779444552e+00	6.865750683128623244e+00	5.843990280753271982e+00	1.562649734507587373e-01	5.296598188847523758e+00	8.129615877150595082e+00	5.939145174354131917e+00	1.196776810491197995e+00	6.563003431905303664e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.525084270994361724e+00	5.297232802646376193e+00	9.544372436836431106e+00	8.589571624043223608e+00	4.329189950791122871e-02	6.328526930877492518e+00	5.197905676259275687e+00	6.292802777628075717e+00	4.899166154548296959e+00	3.153947865174724363e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.646461393156470443e+00	1.961034397424601172e+00	6.326962590270887254e+00	8.430707972972943054e+00	1.691456713549165103e-01	6.256666572178257724e+00	3.033404965140021226e+00	6.859132640972432249e+00	8.870516705902497634e+00	3.247141528755335571e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.263432674764770169e+00	3.119210607853358130e+00	7.767292917533138663e+00	8.640408482245707233e+00	8.922050030721416503e-02	4.610179419388037658e+00	2.501095577253253932e+00	3.261839739629961876e+00	3.767126252349995319e+00	3.307044184008884891e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.966796465410625139e+00	9.870028530211342854e+00	5.547013629422294478e+00	5.375158660993613502e+00	2.392930902244268243e-02	4.034234953324765449e+00	3.988670951225500971e+00	4.302950839102074987e+00	1.889623915228059614e+00	4.704221996339067680e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.321081723325627344e+00	2.360466993356004739e+00	6.736607726234365323e+00	3.951978221765376720e+00	6.523816103275581479e-02	2.111630260108626089e+00	9.423282106716706963e+00	8.704922724595848038e+00	7.868739927312687676e+00	4.765392493819948228e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.191932764052980431e+00	5.513817839124969034e+00	1.675535231144054560e+00	8.080194725748937046e+00	2.248565616016442170e-01	4.530409325895597306e+00	4.163736365820041030e+00	2.706895483075751674e+00	6.443157785630043932e+00	9.683866789128651176e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.985179849935901686e+00	6.570663881042801968e+00	3.254831776671245791e+00	5.078963756655005213e+00	5.799246900510852260e-02	2.491716855873830738e+00	9.945250715820987963e+00	8.463241350892905857e+00	6.235682810803356624e+00	7.539189568137458775e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.089743028538713077e+00	7.334137988431675304e+00	4.245770998789129891e+00	2.702015109859311259e+00	2.042710238436132308e-02	7.739508448423944920e+00	5.384742190610934287e+00	6.066343934173510810e+00	1.508036400650771824e+00	1.159487938322190814e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.314457615579351923e+00	6.015189958546648619e+00	5.326125665203865545e+00	8.845578051050532409e+00	6.737395834135520567e-02	2.885597089243536750e+00	2.590555058543797085e+00	7.896059584871312431e+00	2.277699895213269432e+00	7.637455064673301486e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.708197398938322564e+00	1.198986692484740546e+00	1.349150947940881862e+00	8.996188597905508288e+00	1.457844129630532004e+00	1.609398821728342366e+00	9.078648924311050195e+00	7.460370300995083248e+00	6.562300051998077421e+00	3.706628243971552550e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.161725568136239062e+00	3.892970203922328398e+00	2.377713101037951304e+00	5.133427728280983260e+00	1.440717657248876682e-01	5.990781973014989603e+00	5.117716772892194399e+00	2.878777457903532344e+00	2.865229638352995600e+00	2.385080520214937216e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.244705738378810267e+00	5.671138940900105396e+00	3.450199490418144332e+00	1.639762205087579749e+00	2.250911679874213062e-02	6.351646333844190195e+00	7.473196619389113060e+00	6.117148478442416604e+00	5.542740126830285163e+00	1.936771634983612378e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.270372121457801207e+00	1.797197541403909637e+00	9.678665376250052077e+00	4.613779506547751375e+00	6.546035558619459072e-02	8.855308856445791577e+00	9.859506030068878601e+00	8.785875246869514044e+00	5.861862682478832909e+00	2.737925713754612911e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.982071783947694676e+00	4.211761409383811383e+00	3.989428703071765447e+00	8.220233262231964488e+00	1.248119548158565933e-01	6.126287166429501774e+00	1.519046183127941152e+00	4.847433973119444239e+00	3.535951070349063308e+00	1.175847113921227738e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.502940413831876931e+00	1.360199264369557737e+00	5.460306815835626715e+00	9.118538405563770155e+00	3.276812254615657505e-01	4.125987729604174703e+00	1.864006651570706774e+00	9.694048739537121762e+00	9.526970464676848493e+00	4.471340319009965647e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.387410989820900831e+00	1.705425214038226667e+00	2.659362530084427689e+00	2.779263706406060574e+00	1.485258006382150775e-01	8.118600183723124530e+00	7.488035109414507673e+00	5.000057099402381411e+00	8.585163870146512721e+00	1.315896420458009697e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.325994144895622728e+00	4.588479719714682048e+00	6.489234243415450187e+00	1.687487433209727827e+00	1.299349360255067087e-02	5.815521052908155575e+00	3.603653840123445917e+00	2.252766273272533315e+00	7.407209474746451860e+00	1.053129431690276840e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.251172535528269680e+00	2.212718690041514780e+00	3.552446634635919587e+00	8.923238994912676247e+00	2.879844988262930117e-01	1.719505656058163190e+00	2.779075261726665858e+00	4.565122517150900450e+00	1.694719546509011909e+00	3.401878801052614421e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.382282565377675354e+00	5.981464850920185761e+00	2.864791243451997094e+00	4.462712370953979324e+00	6.440481498293849916e-02	6.157690632392420760e+00	1.439861458551094264e+00	9.570680507659963254e+00	1.935014844144018475e+00	4.407524862437006163e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.210315516769216337e+00	7.116786753618947081e+00	5.670242043754141648e+00	5.822049185996966969e+00	3.514796386797368333e-02	9.250092275593683411e+00	1.244741597592990745e+00	3.926046616542357981e+00	5.433916617489967571e+00	1.095164385424753206e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.184028432129288433e+00	8.171619654519796327e+00	1.009904905296570510e+00	9.729222412926887387e+00	2.829897646990480742e-01	4.553929061040370208e+00	8.002699582214864549e+00	8.892828827655266721e+00	2.501717735359549444e+00	4.031070806370053994e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.633684004847564708e+00	2.770109590963040880e+00	1.035861739488519451e+00	1.601475596209472663e+00	1.350180696057365348e-01	3.675414061270942501e+00	2.182088730303586743e+00	8.921626127853526711e+00	9.914014500224389792e+00	3.058727895941292019e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.924590688002749239e+00	2.440625291026097710e+00	2.963423898624875985e+00	6.879907320048652686e+00	2.291265411309405253e-01	2.344842820895900015e+00	5.225682376199261903e+00	4.162956788337526248e+00	2.462916512586256879e+00	1.453609836976615943e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.905264355246365504e+00	1.982811005893909684e+00	1.268103777050761494e+00	1.696558256933512254e+00	1.614600610697823069e-01	2.290592877747455791e+00	6.402979814601198250e+00	1.732899168766889764e+00	5.321275889579808016e+00	2.724621582363201955e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.631632967374013532e+00	6.727990101060568051e+00	1.969764362628950272e+00	4.364903045782871693e+00	8.114739716581452489e-02	4.916989745753673091e+00	4.875782295774799380e+00	7.476817217991328590e+00	4.258640165659788757e+00	3.582058157429332645e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.756393725401203199e+00	7.346337747949691632e+00	4.028280679524825381e+00	8.204892888043945121e+00	6.870794450955175492e-02	6.316023526821020972e+00	1.268101843108614846e+00	3.751771317477777146e+00	6.786310190130983244e+00	5.772494135206565957e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.436166338700997969e+00	1.214393425661656423e+00	8.197316862818796679e+00	4.892591821041952116e+00	1.164836247905152861e-01	1.716179429331963657e+00	7.943938018122850053e+00	8.092178051573510444e+00	2.187141847137242578e+00	1.617634435133188608e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.770647410283203271e+00	9.423432119825008613e+00	6.166135037250962014e+00	9.944830768349971706e+00	4.334802420478360563e-02	9.431114542682413671e+00	1.096744289985726928e+00	4.995242494146818757e+00	4.925584230587260137e+00	1.771550578179268953e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.975913019076823041e+00	1.321614986055011709e+00	5.513479057147001150e+00	6.024485587016332744e+00	1.825393307391559583e-01	7.819916290372268541e+00	7.879769835409257794e+00	5.467851816348813898e+00	3.467145456725276631e+00	3.047599156198174342e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.714305213557056007e+00	5.862601506631169634e+00	3.628749852790056796e+00	3.891349379190327085e+00	4.524202585080377981e-02	6.309590014432175487e+00	9.035147966222568883e+00	8.054062146648126586e+00	8.970347952191996654e+00	1.268552601499670862e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.478479581089390926e+00	7.385059685902109372e+00	9.513739669769989860e+00	2.932393559640372516e+00	1.035327777944368421e-02	8.504484631333559363e+00	4.915202495229192614e+00	4.401493605302884582e+00	1.458874256459135044e+00	1.128462301903697806e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.814245947455296104e+00	8.852180217351854452e+00	4.513164177833434820e+00	4.188825878696071037e+00	2.544525169511294496e-02	1.740647018785697941e+00	5.746272957227258615e+00	5.033858872099159498e+00	9.226681243800245014e+00	3.909534678368335459e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.638935131428420178e+00	7.339768972864363583e+00	1.854815757896307149e+00	4.332746817119395466e+00	8.252165887802631605e-02	5.300899791423930196e+00	5.250285214517351307e+00	4.369118783201276557e+00	8.442643260038105169e+00	9.874542917728499347e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.830011426872839131e+00	8.228059655206278578e+00	6.556616570539335775e+00	1.572848739433564180e+00	5.739288223110217309e-03	6.771825850521150159e+00	4.559656144686838886e+00	4.372259125651614120e+00	3.756928288560418494e+00	3.485224988365375864e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.277451226536747697e+00	3.997115286464994810e+00	1.991252310890617494e+00	4.307133959867721629e+00	1.316734420532195693e-01	8.374845115590026978e+00	8.986852182608627615e+00	5.707063699184136141e+00	8.023704409527088188e+00	1.292988835535834324e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.418413010375686678e+00	8.288227057836493827e+00	4.034087059534986253e+00	5.191261023527387053e+00	3.813961595548887029e-02	8.143585025721234771e+00	9.064047974065557511e+00	8.221945347799309189e+00	1.094239946741017322e+00	1.146565025224402667e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.930291327610874852e+00	1.760973261146105306e+00	5.574420201380262618e+00	7.509134939506115991e+00	1.953165027176375634e-01	3.477836801612139705e+00	3.992364143184980119e+00	4.212627488022314459e+00	9.742885478490451945e+00	7.765014875147372431e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.714758213104408791e+00	9.165398183341528338e+00	8.948254243602571378e+00	6.933416198317353007e+00	2.108627726519978623e-02	9.499017697292719831e+00	6.536697267284699464e+00	5.677784350896565968e+00	5.787998074798127668e+00	2.889817092334168169e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.321795955262991873e+00	5.931188557741647216e+00	5.420428336826929261e+00	7.427521748410207181e+00	5.677388424990191529e-02	2.101374056856632144e+00	9.215875518907267860e+00	6.990838086310603217e+00	3.751643050485421682e+00	9.021144243218212067e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.572922722853027366e+00	8.310223637038511413e+00	7.315858482248279948e+00	1.145914452378527182e+00	3.962585973935613820e-03	8.837935493440662427e+00	9.704940231169549847e+00	3.393806392102156178e+00	4.193680360050192846e+00	1.462630875585283263e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.538758286911495077e+00	5.081360590842543878e+00	9.991140707558525236e+00	2.974461037786690909e+00	1.468850873761267349e-02	9.764856917241854006e+00	5.679817817103322675e+00	3.544307389198192215e+00	1.594503743488627778e+00	7.635398555976391499e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.376737468648126850e+00	6.844438914536443264e+00	2.202223777282670270e+00	6.897267833922736457e+00	1.173637262576533308e-01	2.651145896053789919e+00	5.016994465930416425e+00	9.498418985612547161e+00	9.889287713067833607e+00	9.788959628268911750e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.687543693947404222e+00	5.772171011771287219e+00	3.385768140274719062e+00	5.341336331936644477e+00	6.530742519757339049e-02	7.524359076884640452e+00	3.456660519809227949e+00	7.439451782710518657e+00	1.324929101008593291e+00	2.368798949501809759e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.492788788106155007e+00	7.736909341396624562e+00	4.556644887472167227e+00	9.934537553419420242e-01	8.178191599659892508e-03	1.333040905524848441e+00	9.654034326576240943e+00	6.263412414159464703e+00	6.969587476620360711e+00	2.251156908766004938e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.374463831595667873e+00	1.694874496918251205e+00	4.879953952157270791e+00	8.332308861507428333e+00	2.473401991232638542e-01	4.845513786520499799e+00	2.366188416794203331e+00	6.803494460932256516e+00	4.928717403630193949e+00	5.619153373062187207e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.263383201735912564e+00	1.557200790069536600e+00	4.697149916410377379e+00	8.062871631068142975e+00	2.760023505313679015e-01	5.711835373432477603e+00	6.218351117384756321e+00	1.282619032802433168e+00	9.557130159556184168e+00	2.184149214734005806e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.015067199831303668e+00	3.310097828133690356e+00	9.017123526835948866e+00	5.970976256583090169e+00	4.912811917380247723e-02	6.276645699067856299e+00	3.475509805656185058e+00	6.472944792444338624e+00	3.277775716125117977e+00	7.224182708937593844e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.412997395620582353e+00	2.518579472995891244e+00	7.447729679042210726e+00	1.644641530063139401e+00	2.130405639872303553e-02	9.404209452234859157e+00	3.499629492047064971e+00	5.614086209726548482e+00	5.809155491827246998e+00	5.203902727443141529e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.986517339465105891e+00	8.737566227769915983e+00	6.460188856959649506e+00	7.912219947165654688e+00	3.431230891799449956e-02	7.016203735203828451e+00	4.588213358049534563e+00	5.802662546254801157e+00	5.407498176954785407e+00	3.297688396440713099e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.441718474078768963e+00	2.972739100367800980e+00	3.683358240217485591e+00	6.273238270987213205e+00	1.393303517801121605e-01	5.316258871326290603e+00	9.952442305756916241e+00	4.251891815874699887e+00	7.355907894918328971e+00	6.384550711090734021e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.515649031037652250e+00	9.865373502292852592e+00	8.321393440720036949e+00	7.951163595841229892e+00	2.265132985468261417e-02	8.345978981093880478e+00	1.478016516802310054e+00	1.747259241846367050e+00	1.635025096620851492e+00	1.194318693688079769e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.614941584971188782e+00	4.192873101630321564e+00	9.649386618545106487e+00	7.761720693504445379e+00	4.943118478194385296e-02	9.500837687833532996e+00	6.155891936563065769e+00	2.750443494235971453e+00	2.763696051290385203e+00	3.091291008676813057e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.067017027647775507e+00	2.678214501150303128e+00	8.350344916885921620e+00	8.179318526623223562e+00	9.341536241918477201e-02	1.140410833801658530e+00	1.700472108609397903e+00	9.516724927889494978e+00	2.963849443333606004e+00	4.478094916132706160e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.509214428299292088e+00	8.086821752037570477e+00	9.639771621632030607e-01	5.677303485673491856e+00	1.713174684092422517e-01	9.872080323054689188e+00	2.394776539713488805e+00	4.708189099676487466e+00	7.622763853097498377e+00	5.002019033208224386e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.792086037362465412e+00	6.872226436831622820e+00	6.725644492853271927e+00	2.259693755275941296e+00	1.337345875468573357e-02	1.792575714048235680e+00	4.967863732584108405e+00	5.221422371986652600e+00	2.632710819021412796e+00	1.432859513882584146e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.244629436922551236e+00	5.607193598593899431e+00	1.424647785254880006e+00	7.145806041773346884e+00	2.193976788832205649e-01	8.287522432900479075e+00	5.516019049988608813e+00	1.462967141403549221e+00	6.212384539981257170e+00	7.085021815321669303e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.263787873247530946e+00	6.038812989444386936e+00	3.323989316591416276e+00	6.633884568084890354e+00	8.188429528960122772e-02	3.463575479566850301e+00	3.350877896379914844e+00	1.374643245639641576e+00	2.999246934596560887e+00	9.285742874817061177e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.787587960660443898e+00	7.425636716023062078e+00	1.524528806382898116e+00	7.695680381756919708e+00	1.678599467558869740e-01	2.267938420129163912e+00	3.827160599249877393e+00	7.449432365182860671e+00	8.768083583827138483e+00	9.874832808664757433e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.166793516734160541e+00	3.044790764931982530e+00	6.367899505632067303e+00	2.514478602563757992e+00	3.360345720993899304e-02	4.978146605057864882e+00	1.822218026552827386e+00	5.871616291773738006e+00	9.450378508033612235e+00	3.398910463857355957e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.999683822971570324e+00	9.984261399035732509e+00	7.151082658908952006e+00	2.845506133848194175e+00	1.000027007319673200e-02	6.721338131862513166e+00	3.771797552022990274e+00	5.571506302086370432e+00	5.583233871751936306e+00	3.549824178899616989e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.521364624052697234e+00	9.803391271115463823e+00	2.054836035562238816e+00	9.012064092546475891e+00	1.146983835982185312e-01	4.358103500988270262e+00	9.669151438446194291e+00	3.199908880604338979e+00	4.175363205140037337e+00	6.829009747324148449e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.323239580387669534e+00	6.802883992956425097e+00	4.456864518112269025e+00	7.767754946746507017e+00	6.498031393175801584e-02	1.471397301197117535e+00	9.536059690433502212e+00	7.734020241037713461e+00	3.034468015569316890e+00	7.513334826041760950e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.651387624511622576e+00	2.761713690459783432e+00	5.101604001663210930e+00	9.176343529705267343e+00	1.598218608129041152e-01	6.435067771439371143e+00	3.967987691771414749e+00	2.492483643179639774e+00	1.368497191058043683e+00	5.495742989049005267e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.362670558675322496e+00	7.030098855907960242e+00	4.428452806691542065e+00	7.806559521769498744e+00	6.443515041950562128e-02	9.154039299469756585e+00	6.210309404868720407e+00	2.642294699657712354e+00	3.415393349522250155e+00	2.389695102878228283e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.271882856439349396e+00	1.707629275563776305e+00	2.129590344741730146e+00	6.376373968872998788e+00	4.609705168378812612e-01	4.510580230341133756e+00	9.142516466358291183e+00	5.161427629295231689e+00	6.847326528047073424e+00	7.190892650203470904e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.898197712135145210e+00	1.256867752634864610e+00	4.817598946183810682e+00	6.780985998562793604e+00	2.832674620132447640e-01	2.865816422413510089e+00	1.075006879898767087e+00	3.641219029024520992e+00	5.820996522110776006e+00	3.491855562557513615e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.436845804966027096e+00	3.345088199623573733e+00	7.751438232863409716e+00	8.918368161948373896e+00	8.730608444794811518e-02	4.995388922575133783e+00	8.285859553872983341e+00	3.243439983460945530e+00	9.487862987337029708e+00	3.737869485158519245e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.202230545107598303e+00	5.242729065949522926e+00	1.651224630282215777e+00	6.228187603838135189e+00	1.845343736196996820e-01	1.512932992946607325e+00	9.479537312444476171e+00	6.824445040585788824e+00	4.534092972203411342e+00	3.790819745950543829e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.646136800196909888e+00	8.826684268460248006e+00	1.697816290811055895e+00	6.776414456738625525e+00	1.112960551253512481e-01	8.456985275910781752e+00	1.871357473967270479e+00	6.856451422782345873e+00	7.153704844548578912e+00	8.719434920057253180e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.953026105048711436e+00	7.538236906475424881e+00	4.235875218563296407e+00	2.427140955693432023e+00	1.954677430751755249e-02	8.456616939706611547e+00	2.419336791055633373e+00	8.460860055349439079e+00	5.358349113259690100e+00	1.079391595523381397e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.660093180245048927e+00	7.695146843784907986e+00	9.469435502000697724e+00	5.226294709404443850e+00	1.834733040034591117e-02	6.419899514921756811e+00	9.553447694054392869e+00	4.749262623250269044e+00	5.569593351449946717e+00	1.127478169976056321e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.514055979844985522e+00	4.832955568603995111e+00	7.029432744387277943e+00	7.369466919388073300e+00	5.539980847764295474e-02	4.211113442872575163e+00	5.679748837668697981e+00	1.633074726910811458e+00	3.344521035531923481e+00	8.255149107529839991e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.738386401214100374e+00	4.182741029689944767e+00	7.116898006430802504e+00	3.480953685959377264e+00	2.945628095750026099e-02	8.254848145852301755e+00	1.079763179460039080e+00	3.523123248364747884e+00	5.076981630054574701e+00	9.895870669964290656e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.418418281005058290e+00	4.356641294174914414e+00	4.256276808114018095e+00	2.789583217055421116e+00	3.811077703189025973e-02	5.994604274979718816e+00	3.394172808057716484e+00	9.791189055038191924e+00	5.175786391448297330e+00	6.780835576979061585e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.432564517431637263e+00	9.858560193395453197e+00	6.505183626510705253e+00	3.859262018104274272e+00	1.654479186542059943e-02	8.390851462662610061e+00	5.118494871320524275e+00	6.414712438679138096e+00	7.351036650414257245e+00	2.802480235382718288e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.695535453828369121e+00	1.419276195022693754e+00	1.054372266431740091e+00	3.194610514676431201e+00	5.356424725882484861e-01	6.635456940790356306e+00	7.196756595276797341e+00	7.447794211134149300e+00	9.478601159642618512e+00	1.458877385538807081e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.538674835944309649e+00	8.871737231180164329e+00	6.687553983922955858e+00	2.960105925915383018e+00	1.226308825082844320e-02	8.069541746133973348e+00	7.577900127852967849e+00	1.097054061575917894e+00	3.919762990451493678e+00	5.774219831843127038e-01
