G	c	dx1dt	d2x1dt2	d2	m2	d1	p	m1	Fc	W	Fg
1.000000000000000000e+00	1.000000000000000000e+00	5.399912609765459948e+00	2.677922668432008990e+00	1.582561941320217880e+00	6.111303643059871504e+00	3.671649501602661236e-01	6.052485327301418749e+00	5.097070800279190017e+00	9.067365391064001301e+00	5.185487234368740594e+00	4.681213954964799306e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.907751828353680068e+00	3.393953904784324127e+00	9.311441570972778692e+00	3.082248334652236466e+00	2.791556854305071028e-02	4.169321232626668206e+00	7.534525789585148736e+00	6.268133183978398471e+00	1.846739400378159424e+00	5.005847451195153397e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.510940780358228430e+00	7.199974331948106876e-01	8.578056788883801076e+00	1.452702737351059037e+00	3.147562783659992036e-02	9.074760097831516603e+00	5.225822915282257064e+00	2.636963956507886842e+00	5.233893579679567587e+00	1.664780725396588057e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.903012577571604247e+00	6.766324448803054281e+00	7.027179475213017668e+00	5.291082824379301108e+00	1.181042036478710533e-02	1.247366282928774606e+00	5.132953107980335439e+00	4.537033438449951106e+00	4.336651682072465874e+00	6.376427463109083371e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.534894074043362089e+00	4.057575089007144697e+00	6.179812351441276164e+00	3.168289946862091977e+00	2.999007006444353446e-02	3.514162065918662314e+00	7.030649572874804187e-01	8.536231304946589660e+00	5.674075535722686858e+00	1.150337510674783914e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.374599440107207027e+00	8.966897424598901267e+00	8.728346509302280509e+00	2.460206050416563706e+00	1.290485440645872985e-02	1.042993793794860125e+00	7.527792320068216192e+00	7.084098845943517020e+00	6.652350597156703849e+00	8.444030435929233969e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.379816870042006816e+00	5.794049707249884662e+00	2.530740742591361947e+00	9.056055711187543267e+00	1.723680295603692569e-01	8.481223423655153582e+00	7.349519580134184160e+00	6.422064573619246985e+00	8.638308860276342926e+00	1.760491810539735580e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.757688325790051742e+00	9.895910584735673865e+00	1.731133893741673591e+00	6.744427590965657693e+00	9.810148373476135220e-02	7.347341901138453757e+00	1.354695242594350590e+00	8.557826573543403370e+00	6.649380500040058095e+00	1.417625855270714297e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.272211688642963967e+00	3.493433760781141650e+00	2.748345096802080612e+00	6.684526542067530386e+00	1.790056269234788500e-01	4.029607679488312222e+00	3.089295549899953031e+00	9.395618878980521060e+00	5.537210337575334762e+00	3.647131953486686839e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.744550991398273965e+00	8.434323719424240196e+00	8.034141927365006097e+00	4.665924911431822864e+00	1.264433383201191662e-02	6.867993349133335812e+00	9.607329814160358694e+00	9.159641560096043023e+00	8.133159602733060822e+00	1.436095310256409796e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.681021921357487514e+00	7.627437180795405780e+00	1.336280768770244487e+00	4.768249779716266623e+00	1.136674592697305974e-01	4.807920981659698612e+00	4.878657994981437263e+00	1.270000086654494265e+00	9.555550884436891934e+00	4.903329570832740680e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.201497710363277349e+00	7.689869921506732986e+00	6.575086306326001662e+00	5.984742147062958928e+00	2.884073898200105457e-02	7.660990799045424460e+00	5.270791554958315750e+00	6.292236435752538881e+00	2.182132301173507205e+00	7.902581671771067739e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.906277302192494805e+00	8.636774206168221113e+00	9.872636347214630348e+00	7.051794351864757893e+00	2.435047275914707654e-02	4.328852894714452226e+00	9.240153194710295281e+00	7.957500431068867286e+00	6.333770241555381375e+00	1.552435245341941217e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.375388511225387633e-01	7.563569464338217863e+00	8.357292908804211606e+00	6.630691664396515250e+00	3.301310391668111494e-02	4.556087496746152432e+00	7.976147764845392452e+00	8.005717452061187345e+00	3.475610923373814387e+00	2.874310160711991635e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.901122126584436245e+00	6.426902041449026548e+00	5.635127723453182469e+00	2.826000247960242628e+00	1.580921309613347869e-02	9.335927121264584017e+00	6.629832276320478002e+00	6.486123213317031677e+00	9.942193224654930495e-01	1.388107648198834987e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.445476665684602757e+00	2.353796224086302402e+00	1.416348266619920082e+00	5.335045516603094562e+00	3.961728778075168655e-01	3.211590073400836687e+00	8.402128569219451393e+00	2.952790903643297327e+00	7.017500021166002355e+00	-3.179898542581099941e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.631874371834941329e+00	9.480503108795657052e-01	8.634808508305775732e+00	4.991856972666296244e+00	1.074893637899155124e-01	2.029825752045947951e+00	8.761617381473723043e+00	8.519115329801735470e+00	8.367956218782046207e+00	1.876990642172735591e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.668159080335984257e+00	8.972423334428425434e+00	6.297516796800703531e+00	8.628767340343065584e+00	4.628687343565455331e-02	6.085247203968804364e+00	4.976300739746991830e+00	7.902001789736461390e+00	3.181077820397202771e+00	7.415305085430974330e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.763811070259404090e+00	6.438996172305614607e+00	1.286056752664563430e+00	6.715732096823415986e+00	1.210587433444002270e-01	9.521944980936842384e+00	5.483833300797119392e+00	1.964390404648270305e+00	8.479840982418879847e+00	5.790944442913936729e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.244882444977573499e+00	8.084152409049362831e+00	2.863908764680431762e+00	6.023912913061016283e+00	1.000959297790601360e-01	4.319399206287282134e+00	4.481424402243917804e+00	5.207687538044329045e+00	8.888374391919485973e+00	9.486916184860305634e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.513014345831373397e+00	5.614644897064239082e+00	9.225945394376893205e+00	2.328262356994593496e+00	1.642878831023598246e-02	1.110189743905103832e+00	9.716732726261735564e+00	2.457228154809510290e+00	9.437047650236570107e+00	1.441430048795797614e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.203943853218618187e+00	1.805253740526811423e+00	7.047426591990127775e+00	6.513803756399337175e+00	1.100783875043010313e-01	3.520601158614637960e+00	6.848983855217920969e+00	3.692160111342178475e+00	3.202331038789389961e+00	1.143553713747550438e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.878663787427587994e+00	1.926320643363525598e+00	8.038024753104455300e+00	2.104432250949678451e+00	2.537892733882834984e-02	5.580090047260310548e+00	1.553005470997429249e+00	1.299280703696154227e+00	9.100316631774761689e+00	1.263487863811146861e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.348885764223165751e+00	7.331883662496371024e+00	8.506468043225927644e+00	4.202594290476628913e+00	1.838215004574609429e-02	2.488554804139564425e+00	8.972878718065288695e+00	4.762179563064741217e+00	3.915439516494851890e+00	5.565305416447633435e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.776893759561199104e+00	5.095667121877197836e+00	6.120565664836244757e+00	2.411213877639639236e+00	2.067343060954881725e-02	7.162422417275941200e+00	5.023006903814969171e+00	5.853755623125251439e+00	6.490190148583648622e+00	2.536001549792558318e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.651307390222394034e+00	3.202133376470878368e+00	5.749828217653741191e+00	6.879180571038238767e+00	1.170339457498296293e-01	9.910141953428414752e+00	1.691671013859624040e+00	6.743157815455066206e+00	1.145546461581652409e+00	5.580478756871593760e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.200509480665822082e+00	5.554840399897595482e+00	5.067688170715823226e+00	2.511956051920747779e+00	3.636611207462835810e-02	4.740574017723445444e+00	6.060608756907902794e+00	6.881064401177549250e+00	1.200349248110386569e+00	8.209322226967989522e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.258743992164318648e+00	1.614142208465489725e+00	3.918071690249671502e+00	3.955877923576045951e+00	1.869221621928084942e-01	3.664299252359172421e+00	4.883647285331347732e+00	8.762552590975145606e+00	7.386432068849102528e+00	2.112031659651448123e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.011743632185763797e+00	6.397694030846540869e+00	4.583945670673955419e+00	9.268542778927972847e+00	6.856257919893669894e-02	4.363894917535500184e+00	9.053430168203819406e+00	2.699242709139773488e+00	4.820411157287001203e+00	6.773195999662395828e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.878734073617621902e+00	3.346557685612073119e+00	7.273477305183350339e+00	2.731735758305847028e+00	2.634752906005069159e-02	2.151387761695833678e+00	3.008142348547865552e+00	1.797357692261466022e+00	2.917000592552970506e+00	8.347921850274490074e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.583511438748335109e+00	8.101603163920316319e+00	6.389641235535826524e+00	5.792247360789176902e+00	2.762448261110952638e-02	9.342037264093171700e+00	8.267069418157015903e+00	8.598399787933809435e+00	1.991384738473352289e+00	6.827330482300865810e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.509455976147139999e+00	3.299775031068738151e+00	8.885288507019533100e+00	4.882716794956267314e+00	4.054641775402620385e-02	4.748160921284231506e+00	5.616607334750579383e+00	2.634935822433394303e+00	6.541691954771191142e+00	6.254599201304830158e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.669421639347274500e+00	5.345491945672213419e+00	4.641846075076653477e+00	8.917907715858772733e-01	1.054397101306235596e-02	4.154951654579911668e+00	1.251874086978957523e+00	9.457663856124481683e+00	1.297128282944812083e+00	5.885882443862416125e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.794031296906858586e+00	1.163403812265355386e+00	6.692418658209282611e+00	8.102282561609062128e+00	2.829941359677047297e-01	6.697568375964086052e+00	9.946831678296197410e+00	8.868347359177453981e+00	8.250825524597340532e+00	1.984573629853524146e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.355912614740435451e+00	1.868161512996483475e+00	6.246778691220575830e+00	1.498307034027472229e+00	3.053528360894830831e-02	4.747157942328041003e+00	5.284134147527653091e+00	5.061123582589944547e+00	1.936391146200351576e+00	5.488117653123463668e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.437294528353292300e+00	3.749202393333904926e+00	6.495608806971013394e+00	5.103397419031457716e+00	4.841067976550655211e-02	6.723531281900999801e+00	3.332442794062506763e+00	9.765680661551956021e+00	2.567836500839462133e+00	1.337857810134875258e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.072788557084109584e+00	5.306347803153173892e+00	6.934389434285556320e+00	6.293844345955752928e+00	5.390566458420265744e-02	1.858289559239069799e+00	4.937694844235715586e+00	1.492049428814523848e+00	4.449865372058837032e+00	2.699310553212320163e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.375546822027906124e+00	6.162114823974893518e+00	3.173920769828732613e+00	7.335417960710976182e+00	8.187561857843264623e-02	8.650029955777512214e+00	8.214352606131596346e+00	3.017727990105084857e+00	5.794549436077119253e+00	9.074090271769394977e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.164027390214806168e+00	4.042578882311263833e+00	5.869128037440301426e+00	7.499806128448413212e+00	9.050342767757763029e-02	9.417622135757879320e+00	3.429494476239833833e+00	6.843690591747430219e+00	4.609636663314329752e+00	8.258696956268785527e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.549447326782610546e+00	7.425686198147647410e+00	1.844725729459191221e+00	3.272155203163416903e+00	5.583976624794328297e-02	6.888747147620268407e+00	3.008505467036393100e+00	4.101699158344431773e+00	4.137978942352682488e+00	5.364866668947164463e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.667564174649090347e+00	8.806255973583876795e+00	4.927159372409887439e+00	1.430718408075113857e+00	1.206577169389255570e-03	9.373880545390202101e+00	1.965026210448699517e+00	8.975357459550696859e+00	9.729303176247675822e+00	8.654565368323121177e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.609077069380980163e+00	7.898513380976031506e+00	5.918498618681526935e+00	7.974622216049298551e+00	4.541298043804363471e-02	1.897201719225874994e+00	3.200985078004985329e+00	1.450121514914757048e+00	6.912549556082599800e+00	2.402599693995906838e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.425572315743096397e+00	1.467056014652725393e+00	6.935498225145869888e+00	5.444038100887235387e+00	1.562732065342224974e-01	5.783795002222253956e+00	7.880084255502077362e+00	6.064878081782866026e+00	1.309881776197238112e+00	6.535746749589364413e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.292439346167827630e+00	5.066380469106715800e+00	9.704246538126774624e+00	8.856589263517184563e+00	3.112871541972757686e-02	5.783737311488470034e+00	5.384684996522657308e+00	6.217663758444776256e+00	4.827002579068357946e+00	3.268386350829339815e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.450462569486881570e+00	1.916632227947660638e+00	6.698702836993176035e+00	8.600824156454629943e+00	1.757156592946198803e-01	5.735643501562613267e+00	2.545136946781325182e+00	6.820514036493520393e+00	8.767084557899979202e+00	3.210357684532961997e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.655871729317924590e+00	3.017528860006654323e+00	7.842651885765905106e+00	8.911522235454418350e+00	8.971064564321686030e-02	5.102402465294817446e+00	2.757166616953171001e+00	3.192620214790544253e+00	4.012852870805169836e+00	3.015384746140139960e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.685183888389177653e+00	1.051040508742130974e+01	5.677109774180630453e+00	5.585983456591981700e+00	2.476942097737616644e-02	4.047284842181450237e+00	3.599291254510561089e+00	4.122718088575265227e+00	1.504988025117022010e+00	4.716189253403793025e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.618452052774483008e+00	2.691337305343187936e+00	6.562249848886268389e+00	3.941016429297072410e+00	6.346342263876433853e-02	1.834776207887824917e+00	9.350834630511522860e+00	8.431199593271701431e+00	8.222686922734542492e+00	8.710255318177173578e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.436983716672038724e+00	5.785688315964477191e+00	1.172540309263600200e+00	8.674258419868182912e+00	2.276277042610442003e-01	4.711614615590375976e+00	3.975249607723222667e+00	2.584574121985894646e+00	6.380562867097451907e+00	9.936951630602074426e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.300889665983035570e+00	6.148859993653776002e+00	2.905743106383118501e+00	5.153565758186171131e+00	6.064640659975058939e-02	2.674486394217969298e+00	9.739108594453366408e+00	8.236964059094805890e+00	5.781872534470794633e+00	7.132896174352729712e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.699086101353122658e+00	7.562556760252797439e+00	4.914407959169589724e+00	2.533421008881820313e+00	2.307424365471683753e-02	7.246337625982884667e+00	5.349298409586676684e+00	5.787205892381305006e+00	1.336502815308984404e+00	1.191529769738046873e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.522374065231465678e+00	6.089039097111839993e+00	5.341465499966600916e+00	8.831718627734204574e+00	7.337183541664915598e-02	2.734359369697859421e+00	2.826041387812582073e+00	7.756410034893892025e+00	2.030965792996642705e+00	7.500791340607513291e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.803459468772278473e+00	1.428252595286311877e+00	1.343009781392816127e+00	9.206236094126966307e+00	1.462455771875975641e+00	1.765731028496034138e+00	9.009068588212901574e+00	7.248412977660503742e+00	6.449201075645820680e+00	5.600157880157436985e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.499085335830975474e+00	4.027828476304458505e+00	2.608999524974524142e+00	5.222436673989063749e+00	1.550086145573099650e-01	5.748813087888437146e+00	4.977056611780358075e+00	2.576113245111946615e+00	2.711789317523141563e+00	2.212837431839562274e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.756117837393604386e-01	5.657536218878806977e+00	3.284416481687224110e+00	1.787707291957751243e+00	1.749695036715144536e-02	6.433914149218814771e+00	7.512496959575191369e+00	6.327662172993456124e+00	5.367391899216780615e+00	2.121382448044522029e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.289911244734780027e+00	1.855827412579958535e+00	9.904780252991077560e+00	4.514353019553548840e+00	6.174869252812217879e-02	9.235261437542666485e+00	9.910258560307241282e+00	9.144771777845209115e+00	5.821690068070662250e+00	2.840465854840531268e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.945062337158125487e+00	3.653391418884624819e+00	4.003434435529750424e+00	8.053177052228317478e+00	1.259905773030093323e-01	5.541247498180731590e+00	1.267927284501921603e+00	4.889018176440689700e+00	3.534265904910562472e+00	1.166268794976829426e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.040314935594925050e+00	1.085368783828991823e+00	5.465375097880085242e+00	8.893524043399089862e+00	3.251717383408704865e-01	4.016389589129619075e+00	1.881854701642131422e+00	9.717396850030212363e+00	9.739827931559711161e+00	4.416124227233358290e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.077890922785160299e+00	1.811052657374929042e+00	2.672002506441557568e+00	2.451556119081191643e+00	1.471650928566968497e-01	8.298362812688763412e+00	7.277736335141845814e+00	4.881566134949623326e+00	8.516758249829365468e+00	1.495972109798005656e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.792347871163602946e-01	4.889239234676530543e+00	6.230685349868180012e+00	2.013643127719471515e+00	1.563256744263015821e-02	5.374450057748299869e+00	3.298945087723543779e+00	2.575291497879151237e+00	7.588430896364660505e+00	6.358236977950407764e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.139570733839507355e+00	2.041317842829803109e+00	3.298968573795392878e+00	8.835682007918062908e+00	2.914849357689360265e-01	1.569284277420057272e+00	2.879751111474233571e+00	4.977678224500998283e+00	1.703956163242399624e+00	3.322731105403319507e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.552031677962933287e+00	6.096516878589472554e+00	2.646516439567142776e+00	3.576906908002759788e+00	7.015894676473519165e-02	6.377121524975474465e+00	1.476861752269129857e+00	9.520771543894083422e+00	2.099541334587282204e+00	4.414515615648608815e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.294584712972509877e+00	6.759856204067452801e+00	5.648333608520349713e+00	5.983177801425515696e+00	3.522054043581545474e-02	8.980348513871042826e+00	1.407942492870999818e+00	3.735659931831122549e+00	5.447497542570748585e+00	1.087476117857226221e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.189386888869782055e+00	8.611198956859738018e+00	6.199303796049837612e-01	9.814316970671326246e+00	2.840433542994860727e-01	4.162561191626067192e+00	8.144591906808459569e+00	8.905760948487845496e+00	2.273675532570163860e+00	4.155309586495643970e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.418817438658791730e+00	3.111148135887807253e+00	7.245829836542642122e-01	1.093860968376961562e+00	1.345934116747714571e-01	3.974911321397186725e+00	1.966528604407087322e+00	8.966323962858378849e+00	9.559168547271456262e+00	2.611504341443851906e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.233153192837910694e+00	2.688730661488512030e+00	3.009035177273960304e+00	6.609558410893756175e+00	2.294106901394257769e-01	2.412283988375221622e+00	5.484146205111999350e+00	4.015641943552568094e+00	2.482827451498353266e+00	1.332617965689334660e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.937296354290285905e+00	2.054266869020917152e+00	1.295243404751663219e+00	1.429764723541291804e+00	1.576796215623308961e-01	2.344256868368648661e+00	6.371435025194398527e+00	1.877478992910482258e+00	5.727287610385042527e+00	3.748220192385376959e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.615135052286942319e+00	7.159725862672401853e+00	2.024751402156504732e+00	4.178311676013194642e+00	7.825325930934615148e-02	4.868146602182539695e+00	5.110059040589155721e+00	7.776189708530594658e+00	4.215897934119753110e+00	3.394261744403552772e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.022613831586002053e+00	7.134361463884800969e+00	4.037310104975433411e+00	8.562591462585489310e+00	7.208987049032811179e-02	6.641168472489491492e+00	1.209639255316598661e+00	3.589876746386649220e+00	6.567300392202803927e+00	5.496552159300040152e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.196862015377908373e+00	1.030272302023293118e+00	8.918709383820123904e+00	4.860953586961635153e+00	1.122653890668066090e-01	1.805752672115776170e+00	8.137416979777531978e+00	8.737717753354145245e+00	2.092913003154685203e+00	1.809778643107907925e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.844040237360925261e+00	9.721180214945203346e+00	6.183428063429333044e+00	9.859002048587218070e+00	3.501047507810301634e-02	9.631948086316990398e+00	1.188769536871220556e+00	4.566950259858352013e+00	4.722918026824841853e+00	1.777517523542448430e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.980311582297683337e+00	1.744317560162078617e+00	5.509352243576445041e+00	6.335329466798630627e+00	1.828541381635551133e-01	7.607583906402054730e+00	8.080077250857920390e+00	5.135750190048537611e+00	3.294216961817701961e+00	2.848087667665776035e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.589229940050312706e+00	5.539686928593077653e+00	3.669320133893832381e+00	4.024534535651444145e+00	5.205544025851274043e-02	5.757428617763132195e+00	8.591369695186312327e+00	8.064821385370221307e+00	8.604227566479353939e+00	1.264482936547551173e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.711364315347345233e+00	7.233742791068102029e+00	9.667375286304388027e+00	2.509773483714852649e+00	-1.853332415277087961e-03	8.625324616263291944e+00	4.463139178089138959e+00	5.052394702429307216e+00	1.299998076488277921e+00	1.102478979989211538e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.911785621046314887e+00	9.308556517923809892e+00	4.559433836380766714e+00	3.987784047111955665e+00	2.439560857159545765e-02	2.021515661719742951e+00	6.004138609217860356e+00	4.835127642921158930e+00	9.286515694786812603e+00	2.892272925066881051e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.619323148579105087e+00	7.541290863129912481e+00	1.972876469625408191e+00	4.439944542592350274e+00	8.518625934939147437e-02	5.230391033053405359e+00	5.390603968583975281e+00	4.095842969977823600e+00	8.208006592706421856e+00	1.067537386309562741e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.870846187530933236e+00	8.434507856118143465e+00	6.662940040363205974e+00	1.365648204716129133e+00	-7.127207251254631670e-04	6.912616333128308810e+00	4.290111520894157593e+00	4.455452268213716316e+00	3.443561082966805742e+00	3.305718574044003155e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.298355834505647621e+00	3.732653908325080927e+00	1.944366859217235621e+00	4.875504891262727902e+00	1.307779910232734488e-01	8.366581828955466094e+00	9.086754039857558141e+00	5.665904251189412655e+00	7.850420027852721638e+00	1.481454676834050632e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.650862704513512913e+00	8.516076808003353094e+00	4.137619166254432379e+00	5.208699436285662898e+00	3.268265278485724123e-02	8.026524359672125186e+00	8.659185414382257306e+00	8.460137216362129564e+00	9.105864233123683871e-01	1.168708651451492386e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.967764479390808674e+00	1.326177084614591051e+00	6.008141987307107357e+00	7.300724321693527585e+00	1.912869838334491923e-01	3.970892665712782765e+00	4.917771337152011313e+00	4.236663280593417014e+00	9.446583045864276329e+00	8.151693820280097036e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.009248003788585812e+00	8.502647169648723136e+00	8.935112402045835012e+00	6.606619583600672918e+00	1.970313820823368922e-02	9.388526802737462873e+00	6.895403651953285973e+00	5.485152628510143735e+00	5.686513601060418033e+00	2.970171753827414829e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.406363988998675429e+00	6.130503134537613974e+00	5.169695994918162896e+00	7.629943652780880825e+00	5.211275023445553767e-02	2.023635909116836995e+00	9.512871297664963421e+00	7.675414303874816824e+00	3.371110175941786746e+00	5.629779955681799564e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.179849755231519026e+00	8.754682024422413278e+00	7.232117627978982277e+00	8.999171454157984806e-01	-1.047869286169240965e-03	8.366918517860364446e+00	9.679272582872723518e+00	2.621393341307836078e+00	4.226515886385417531e+00	1.751273467473709822e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.143634329401635341e+00	5.000271986716097850e+00	9.351644721409281047e+00	3.061840210599273693e+00	1.441594984097967387e-02	9.926401877587547773e+00	5.410908676301580122e+00	3.992790116829323832e+00	1.409775570355789709e+00	7.622389335958766665e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.583698964614431048e+00	6.640171931675213912e+00	2.221335469002315488e+00	6.643478270322660251e+00	1.272960093713096652e-01	2.401058263144896010e+00	4.716027346495258676e+00	9.654555091234209740e+00	9.656045384794692765e+00	7.817741167604307373e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.613795878226854441e+00	6.213509826666873792e+00	3.834821282726891489e+00	5.374904659993563705e+00	7.062178356795802137e-02	7.538690928251046586e+00	3.477026266584583247e+00	7.309019090833203336e+00	1.454367453196127258e+00	2.375215400864733795e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.604077394000626100e+00	7.530125189039663880e+00	4.180845919067634142e+00	8.757068252092063965e-01	1.214849374293438394e-02	1.276769595165533566e+00	9.394006762474836236e+00	6.703957720089043448e+00	6.723207827117365198e+00	4.045987845166426067e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.716242994973214309e+00	1.716375757380221634e+00	4.837792209166656754e+00	8.155084361568480489e+00	2.511990815369337660e-01	4.527394945156473227e+00	2.065486011803550515e+00	6.456469584035743559e+00	4.859098261206185043e+00	5.677455644873428575e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.250451105532308205e+00	2.014356153927296500e+00	4.971250232174813100e+00	7.739757813995010949e+00	2.711109400851917650e-01	5.614486370103195512e+00	5.829837054378648631e+00	1.537890059937875309e+00	9.886900456479903454e+00	2.182902611087081390e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.953125170902029417e+00	3.125576740776879525e+00	9.469743385443267769e+00	6.213377474626841312e+00	5.160589885664550180e-02	6.214681001734987831e+00	3.611437237138261036e+00	5.996470174845605960e+00	2.968281366378807462e+00	7.329269741022269358e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.196271748612115715e+00	2.253979247336153957e+00	7.779624605368302248e+00	1.465270487254182630e+00	2.703942729719562357e-02	9.743737298388584378e+00	3.407661890821783057e+00	5.273913621755630388e+00	6.206974490070438222e+00	5.167178385433278898e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.041902619699429877e+00	9.072892063170089116e+00	5.955354598220941043e+00	7.859806067289036413e+00	3.823281096388826683e-02	7.464281929254729775e+00	4.791492249390702618e+00	5.599405361042760099e+00	5.248322423770748202e+00	3.461166017320206567e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.678124337477346906e+00	2.774917557205289320e+00	3.923757099029560713e+00	6.227670245739019173e+00	1.398352633371078568e-01	5.508722123138310778e+00	1.011452274219073466e+01	4.030644102346167656e+00	7.022374184302496047e+00	4.554344216146894997e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.437403777212839628e+00	9.742565256112360572e+00	7.998453144235496026e+00	8.474030963139862038e+00	2.675808747182223044e-02	8.633380270828361347e+00	1.557640977831989293e+00	1.736415015732160061e+00	1.464150891412067557e+00	1.213302092565432844e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.391559020725846807e+00	3.665127892218972505e+00	9.319922491283737287e+00	8.006701661600233777e+00	6.129166542987574129e-02	9.787420228736527505e+00	6.936384811285106089e+00	2.515396633143747618e+00	2.762469662714176266e+00	3.111078626098473077e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.699900915988027172e+00	2.690630883879030488e+00	8.617482089258677647e+00	8.441031239487434945e+00	9.666927171684251696e-02	1.333302202269397441e+00	1.969099272303078241e+00	9.002821087124599941e+00	3.266119683750289049e+00	4.723539829694129999e+00
