G	c	dx1dt	d2x1dt2	d2	m2	d1	p	m1	Fc	W	Fg
1.000000000000000000e+00	1.000000000000000000e+00	2.579520526314892592e+00	2.669507522865848248e+00	3.148070801130610441e+00	6.008799687376857435e+00	1.784204246731499188e-01	3.988219773482189812e+00	4.310276055264551154e+00	9.047941208853183426e+00	4.913709577252574512e+00	3.394164331451412053e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.454650439175026122e+00	8.822030791088957713e+00	8.147428534668861744e+00	4.746215445586041248e+00	1.650026304972585303e-02	7.082466188940091278e+00	9.809510788018110716e+00	9.274630628198922366e+00	8.375058428662608634e+00	1.599514962183725020e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.584396549083585626e+00	7.996877128712776006e+00	1.311981826980816335e+00	4.857419455359836213e+00	1.156677898903607643e-01	4.568411979768774778e+00	4.785166733402880901e+00	1.859687125022605247e+00	9.151368295007065612e+00	3.830882983167914202e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.234225710313877400e+00	7.944183365038200328e+00	6.245597155645375764e+00	5.875770416155884135e+00	2.956709949128256965e-02	7.807297758989843572e+00	5.513938278603407461e+00	5.899256581785086162e+00	2.084157938799152454e+00	8.027666087430366915e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.329429432703819636e+00	8.605666569561213564e+00	9.969573929247271593e+00	7.267187548082737258e+00	2.124758167511589524e-02	5.094713602767053651e+00	9.185211996511476684e+00	7.670700523864137033e+00	5.779147348075411195e+00	1.465019032734730997e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.130561152737239006e+00	7.849281913931853261e+00	8.701713624197187968e+00	7.322948707264860246e+00	2.682376517565044499e-02	4.711735072289670256e+00	7.454101727815960921e+00	7.806447083672079401e+00	3.563386076817454562e+00	2.772061352056298222e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.350440376638189832e+00	6.630526613554925675e+00	5.699520362712204857e+00	2.549283677737186338e+00	1.692464432396991250e-02	9.404486083373774008e+00	6.239551166012232919e+00	6.466094411133550324e+00	1.423488875072901116e+00	1.369421776956840198e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.855774675754835457e+00	2.185320324001497116e+00	1.570365835081215300e+00	5.497617660367872361e+00	4.008519093337821193e-01	3.265820468725356029e+00	8.178506870140775931e+00	2.512541414284612529e+00	7.019943762833087852e+00	2.803479031611061933e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.703042152701526035e+00	1.302080316302023588e+00	8.480640664366948300e+00	4.696506566371896341e+00	1.073928233894630990e-01	2.078864909417329265e+00	8.785653056316627740e+00	8.180941842695583333e+00	8.762354550208016235e+00	4.420134655314708616e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.672491985474954035e+00	9.289533819180384455e+00	6.383468252939924703e+00	8.836695606338487607e+00	3.714896422339060422e-02	6.267713362790763298e+00	5.114780110861672391e+00	7.485301324377589438e+00	2.461755012465915549e+00	7.423456093839703840e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.683346241861380932e+00	6.560518841249038502e+00	2.030298093388241298e+00	6.683161613962193215e+00	1.252530194224840965e-01	9.723404761726168744e+00	5.267247612636496434e+00	1.776144513972369277e+00	8.312473425206764688e+00	7.885343032161563626e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.652190865478661674e+00	8.160348626985648224e+00	1.847625367608529690e+00	5.795545494960968824e+00	9.598197403348802947e-02	4.406958590569857392e+00	4.477331685002926775e+00	5.171434337495136369e+00	8.689370484258311933e+00	1.160944951257654401e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.461834099051990243e+00	5.327280369333598387e+00	9.186683114681677864e+00	2.037325501746807710e+00	1.026909032797100260e-02	1.564511895527263663e+00	9.703677383530191491e+00	2.569937318705278972e+00	9.233662389754170974e+00	8.815617990842156138e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.658711876217434877e+00	2.060531319182219434e+00	7.028008948477947548e+00	6.448410933270968037e+00	1.117938526046476228e-01	4.056090376371984441e+00	7.272111255537539343e+00	4.029100650978164389e+00	3.384854042553777642e+00	1.331976909485960148e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.844705304899718179e+00	2.128142417601349923e+00	8.464582011142100626e+00	2.065707768449245751e+00	2.840387393646105416e-02	5.556154855382006374e+00	1.740804676298477904e+00	1.160457334213098379e+00	9.128415008381084661e+00	8.039650146403705122e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.524849438371224775e+00	7.177396364865204603e+00	8.908863973311694551e+00	4.026888774699318496e+00	1.581271517598542564e-02	2.459609096060211719e+00	8.766680865697395575e+00	4.593334661418611908e+00	3.876980304205576822e+00	6.669313883874272708e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.017230392167985720e+00	4.872666978852984165e+00	6.157813316675522231e+00	2.289550829486332706e+00	1.905574497820302846e-02	6.911950761466543192e+00	5.324997178947307397e+00	5.945064554426012116e+00	5.978071848800862398e+00	2.595154149333727123e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.429101971679331839e+00	2.799893857540367126e+00	5.656498667215674736e+00	7.225552284418941262e+00	1.138899111384402141e-01	9.980389038537703428e+00	1.612631606398448048e+00	6.579735923763288419e+00	1.449465825012962394e+00	5.573144871320867111e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.271856277664603851e+00	5.423162667527219760e+00	4.880268376089555993e+00	2.854451324280841806e+00	2.713273228669501116e-02	5.059576136576408700e+00	5.939493649575834588e+00	6.974162338554423357e+00	1.393191123632359307e+00	8.512787031358826084e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.128911221475100923e+00	1.569353870359633252e+00	3.850303952568834731e+00	4.525017763317395136e+00	1.861288969367247692e-01	4.193489457453664748e+00	4.753998175449266839e+00	8.526898779279965979e+00	7.490415941968175062e+00	1.997895216789988604e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.881873948005717834e+00	6.231464094311547797e+00	4.915281811054559746e+00	9.056723708640669557e+00	7.399700315675333817e-02	4.600111951493603080e+00	8.898465936476670279e+00	2.940093113843389450e+00	4.991699410767725276e+00	6.079868165468264030e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.534018817799339018e+00	3.426350497415137752e+00	7.970041079088840519e+00	2.841939701104651217e+00	2.605024376350791385e-02	2.029861238508452459e+00	2.833662236930072353e+00	2.074077712211130020e+00	3.314602065487340266e+00	9.051998038827143711e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.918449323157110697e+00	8.182887362320252933e+00	6.418462100009358906e+00	5.577773655874048941e+00	2.652087752974467694e-02	8.958204404618957284e+00	8.437723883661664814e+00	8.661807893323757668e+00	2.712366681224516629e+00	6.762081790477666665e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.260637844529546747e+00	3.795277079373012175e+00	9.019708975755808211e+00	4.775989310405504895e+00	3.503658874900671127e-02	4.739256124208229615e+00	6.013148189869463422e+00	2.405808927462589786e+00	7.023446451096266863e+00	5.468606480297939498e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.668794624715322250e+00	5.087406717699148651e+00	4.990520913728503594e+00	1.163676015558187560e+00	1.130169336683355293e-02	4.485447135555625131e+00	1.489107225675034396e+00	9.769255590571022552e+00	1.002292715697359338e+00	5.857057548673184044e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.904341413895746626e+00	1.102591005089329945e+00	6.470600381611445684e+00	8.129483047239128624e+00	2.849561504269230716e-01	6.938218885212034337e+00	9.749533627331187446e+00	8.586105635560278060e+00	8.249160888116948698e+00	1.476978403085579039e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.665870669908865231e+00	1.645207124829975776e+00	6.684680545351359804e+00	1.624210929195560427e+00	3.678124679670875807e-02	4.976950404323431165e+00	5.611617201003669564e+00	5.503208479839665657e+00	1.715601026466843093e+00	5.708076338275492212e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.274323658678401472e+00	4.538987247731721908e+00	6.327736226909763673e+00	5.279968320114655889e+00	4.589752044516427071e-02	6.837205306931173787e+00	3.608718947391514664e+00	9.829503489475101219e+00	2.719944637184173786e+00	1.363294318617925960e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.329332487090134407e+00	5.316202172858329966e+00	7.314194257356983364e+00	6.044043807077256858e+00	3.894581879021630222e-02	1.549334177085738729e+00	5.222068304889478263e+00	1.865037363390513292e+00	4.465916837483439927e+00	2.442546837727512798e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.234700505781503921e+00	6.394144746383548572e+00	3.132923118153122743e+00	6.653802769729495026e+00	8.271316246682766660e-02	8.328922941441064154e+00	8.714848967609800212e+00	3.725991884737188009e+00	5.362550561492059664e+00	1.317343896630842615e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.635177522837885089e+00	3.625128970707218290e+00	5.613545373495473001e+00	7.194647273884369199e+00	8.841715551748668966e-02	9.463157029162033496e+00	3.745593677914479613e+00	6.738102143550450229e+00	4.187710277675338766e+00	8.135007600694269314e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.295849016325561820e+00	7.251275701054832545e+00	1.940289223450200495e+00	3.276802067007949404e+00	5.820249748131240547e-02	6.836601595286429855e+00	2.735836769514051081e+00	4.150492666472061387e+00	3.887500821061682377e+00	5.343404565462702926e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.288478039571222311e+00	8.749355868460339636e+00	4.467308916691010268e+00	1.074947652848462054e+00	7.024829616922583127e-03	9.591211629680506334e+00	2.152540883159473228e+00	9.350179151894190355e+00	9.668903248543445628e+00	8.583162322789428700e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.804510106800105262e+00	8.014571032532813888e+00	5.388203716259080345e+00	7.513185568606028042e+00	4.335329737548969387e-02	2.359670884014306580e+00	3.684898672084550242e+00	1.591203476769812442e+00	6.771610489861350501e+00	3.026883751690651048e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.225421635277918142e+00	1.348785305269071255e+00	6.872259159191114186e+00	5.816332098623831826e+00	1.561851020758249775e-01	5.298536025634378532e+00	8.014331125309851700e+00	5.943919431357035599e+00	1.211871862731222382e+00	6.486637465248809242e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.598788232980608903e+00	5.312585536803160480e+00	9.554869882858094243e+00	8.516342371197074712e+00	4.187534264248046756e-02	6.413333623970929764e+00	5.253191245326171988e+00	6.326891948649542741e+00	4.870448366657233130e+00	3.173475363319826936e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.508191757442694403e+00	1.944200339892184992e+00	6.400410046124059171e+00	8.396572569967922561e+00	1.684080677806517601e-01	6.238181853655931697e+00	3.047066834613583186e+00	6.877257866203686731e+00	8.876415932175550694e+00	3.171116101547481581e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.186029914649873618e+00	3.175279035257976723e+00	7.679889556334066114e+00	8.584078141507749393e+00	8.786891487580204829e-02	4.619779534267292043e+00	2.488827060414348757e+00	3.290988785515046366e+00	3.716739322028328019e+00	3.287054309007404029e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.839970696509896086e+00	9.872014121127126174e+00	5.558774425328141255e+00	5.364018597264841759e+00	2.441176946596092592e-02	4.038841572246377964e+00	3.988300148398889355e+00	4.274217133528438239e+00	1.844822187555088977e+00	4.679050311208840185e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.316143663354794491e+00	2.289075742021789317e+00	6.707896755870337735e+00	4.010593963209809765e+00	6.526911543706614971e-02	2.140704962286688495e+00	9.461229073568052428e+00	8.593425089398504468e+00	7.825118971126373779e+00	4.969903857704272010e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.163460244963301804e+00	5.493705368676224943e+00	1.634976602829901315e+00	8.116395205823561554e+00	2.260518379220700924e-01	4.528194904360009154e+00	4.085093668212487650e+00	2.749426752142497321e+00	6.436340492973775973e+00	9.462233045459196301e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.008587016924668234e+00	6.563244629544636943e+00	3.280583720607090914e+00	5.053350490372935155e+00	5.856577882493128884e-02	2.461573247694228694e+00	9.892586419215215088e+00	8.425663350106036731e+00	6.134133660159109880e+00	6.860985517935754840e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.033602776600130113e+00	7.329774689385319064e+00	4.260155042156372751e+00	2.652437625509694197e+00	2.106339620447594124e-02	7.611820219905165885e+00	5.375922103306371547e+00	6.071240044444453865e+00	1.480582290788890365e+00	1.159476042269585072e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.388874753667953321e+00	6.040523941141445086e+00	5.250971882014136227e+00	8.700988786653303109e+00	6.847713680958829319e-02	2.882503648659416662e+00	2.608639080918170983e+00	7.863605459881080506e+00	2.259238154808208776e+00	7.645718499398586054e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.846397840480383579e+00	1.083359954462951080e+00	1.413913578165555629e+00	8.934516387226979717e+00	1.456497242750524945e+00	1.532988220460905548e+00	9.020589797054775261e+00	7.425300299344251620e+00	6.604630933376862245e+00	3.849816706366737673e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.212267107458592896e+00	3.932370426372847394e+00	2.270509506429225333e+00	5.198994787604412693e+00	1.460340712076879377e-01	5.967994443789172543e+00	5.150987883001408640e+00	2.864299756514896433e+00	2.876678341268537942e+00	2.318504179134997845e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.322073063468043763e+00	5.663955348729534656e+00	3.479504534892629231e+00	1.684442718634405978e+00	2.130174837941954322e-02	6.351932342382122343e+00	7.388526175727750278e+00	6.121641097354434180e+00	5.534088149478210816e+00	1.904633936617261991e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.185619263249058086e+00	1.793003541111582111e+00	9.739931268120754382e+00	4.479287801231379262e+00	6.437190897726563499e-02	8.845542191982872282e+00	9.844590137558467902e+00	8.805676815110027533e+00	5.898888598766962588e+00	2.675137077757667736e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.885258600311920496e+00	4.156586713270836064e+00	3.980966960823368872e+00	8.236161527523361059e+00	1.243275586979251945e-01	6.187563213423374009e+00	1.454350805291869442e+00	4.890160508553102581e+00	3.552446165302336034e+00	1.173988178004295513e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.577703363398422542e+00	1.294118780883595665e+00	5.346402563177605316e+00	9.120711656731634420e+00	3.286617328302398611e-01	4.112402472308845702e+00	1.863870596513425903e+00	9.694309160190828223e+00	9.528692476619097462e+00	4.466352409163831361e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.311124941084710116e+00	1.710588577000940580e+00	2.755843762757152593e+00	2.829566867638341421e+00	1.499200607037425859e-01	8.220778931191569328e+00	7.491828669894406545e+00	5.078184174910497006e+00	8.578649641503302448e+00	1.297901386757767117e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.282457176542380672e+00	4.568106532046842361e+00	6.507709790003956662e+00	1.609541931027376194e+00	1.348103854231634188e-02	5.875217858887323175e+00	3.531910629871501062e+00	2.276528988755016414e+00	7.507890830132970095e+00	1.007288024103377477e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.332765781284694029e+00	2.193874422356433929e+00	3.526899088947419880e+00	8.902306140683212021e+00	2.874957783034617353e-01	1.720581411548180784e+00	2.675003834866817698e+00	4.511615472379844505e+00	1.702276920131204463e+00	3.417063315946699209e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.393444959720126164e+00	6.115917205642793952e+00	2.862403127798778257e+00	4.505202666045458493e+00	6.443237736816954941e-02	6.092723539561855084e+00	1.362307209390453133e+00	9.565533353525555782e+00	1.945131306274203942e+00	4.402077460804728304e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.248904215060657741e+00	7.201508396223588626e+00	5.648060043004404562e+00	5.873404836616077596e+00	3.613473247184096487e-02	9.176891562614803988e+00	1.192250049732018313e+00	3.874825047446640358e+00	5.425433774615825655e+00	1.094434677235012288e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.140815193320461773e+00	8.196529505775378865e+00	1.047143297558708053e+00	9.707326027388779366e+00	2.819987204867626662e-01	4.557898055517386027e+00	7.970480229344781620e+00	8.813791899078809777e+00	2.447285894073679469e+00	4.129745696847542114e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.696899609287786603e+00	2.795496716041117047e+00	1.074763625512656695e+00	1.598879204621336703e+00	1.335779168300941511e-01	3.680676903076230744e+00	2.214035478488451503e+00	8.935245391495026723e+00	9.808995487448576966e+00	3.013367379248425237e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.920387156909677984e+00	2.512874679231395625e+00	2.965719280738063013e+00	6.837946388936886777e+00	2.293570232507231299e-01	2.288010241755689567e+00	5.213784842736018277e+00	4.159113520953041210e+00	2.418041850982636909e+00	1.509180190339951544e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.951811763241424469e+00	1.942527668990721601e+00	1.332399516746277657e+00	1.665193908945503676e+00	1.613937789406980905e-01	2.362353356864030918e+00	6.455498076520854056e+00	1.751022349014553781e+00	5.389612585941585543e+00	2.317242295819272047e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.599035212638412418e+00	6.727155285070157476e+00	1.970110472715837835e+00	4.367324462050955702e+00	8.261623698770940993e-02	4.884834188073036820e+00	4.862035780369579285e+00	7.516175989647034150e+00	4.284195321081747387e+00	3.546630140173197443e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.768443526649294828e+00	7.355449371871488395e+00	4.045537604674152021e+00	8.241198934624462069e+00	6.902186840038390669e-02	6.363767201614868085e+00	1.243285240174842654e+00	3.803913305609818440e+00	6.764561478342062451e+00	5.756065479878613722e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.470074873166943075e+00	1.286975432758810767e+00	8.237549973798234504e+00	4.902279839715329324e+00	1.159457900043012607e-01	1.719512451013490928e+00	8.049501640713360828e+00	8.056195484701678566e+00	2.163096851905066842e+00	1.604349511075756629e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.784474142343477787e+00	9.421186517468859378e+00	6.150751642132785690e+00	9.972586140077105199e+00	4.292079081829051901e-02	9.456671013637301115e+00	1.092716061587070131e+00	4.991224701694230603e+00	4.875554852719488963e+00	1.767699472283965534e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.865393222431514175e+00	1.469442015164692084e+00	5.617395768636027853e+00	6.036173680159414801e+00	1.830139489505761274e-01	7.793237925518865516e+00	7.861718240403387625e+00	5.372344152987241550e+00	3.460951246163594064e+00	3.064595836309339738e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.727659168594367856e+00	5.867598936943376309e+00	3.647681816907443864e+00	3.898712811117661658e+00	4.532222113390253770e-02	6.273744844933541565e+00	9.041743889066719220e+00	8.005513021983023947e+00	9.000979202948933278e+00	1.236040373212760501e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.530439519000112547e+00	7.376550861032434625e+00	9.377935270892688635e+00	2.965834130753009834e+00	1.079853852960636039e-02	8.451566724804632003e+00	4.897157324738315332e+00	4.445074834301554922e+00	1.362197523661146104e+00	1.123870535116962621e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.783685153456019634e+00	8.835175668113651071e+00	4.582810915309736721e+00	4.157035642172582257e+00	2.568668087015052795e-02	1.722910665658809570e+00	5.824245058553774612e+00	4.994449480856251178e+00	9.218561467308548529e+00	3.234523646077058223e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.642442700712249071e+00	7.424693939906824802e+00	1.769981312744163482e+00	4.345076472215127161e+00	8.224212607590473956e-02	5.284569685432477293e+00	5.281598086475264964e+00	4.383230260067903394e+00	8.495584108399336642e+00	1.032167398131470071e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.907708904231502967e+00	8.215281102017627290e+00	6.549353789771969581e+00	1.621124972554305321e+00	7.454132895682010797e-03	6.666759401838693755e+00	4.504578663505010461e+00	4.298693270526205090e+00	3.686210804960224241e+00	3.464616402693998065e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.160365555973530860e+00	4.056361607259611368e+00	2.022010927057187324e+00	4.326860307974149222e+00	1.317221868465317247e-01	8.461488975553267622e+00	8.988019928354763266e+00	5.733894553832427299e+00	8.115409804868837895e+00	1.328871313691289968e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.442699623012015042e+00	8.312907069433908447e+00	4.110220363711122538e+00	5.181588106358362644e+00	3.792506903584254296e-02	8.065401612297332434e+00	9.054556982191382275e+00	8.274747536400953507e+00	1.281591889839045262e+00	1.150611982515057896e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.944106328450717847e+00	1.716540534158531361e+00	5.567915136049967906e+00	7.501937155230263166e+00	1.959561121974212061e-01	3.496224651419213014e+00	4.013961170568009607e+00	4.250175729666413105e+00	9.707121052481634038e+00	7.670005861668315328e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.717996357169068622e+00	9.051171535230327692e+00	8.867081627130964705e+00	6.900424808004393284e+00	2.145744461598248637e-02	9.462925253621538246e+00	6.544170796785783395e+00	5.714374323326274485e+00	5.739585247321520534e+00	2.888418787623283635e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.232310525348433439e+00	5.936704284528878439e+00	5.441852974843620849e+00	7.376452887899047184e+00	5.719671748039243525e-02	2.117112918241122799e+00	9.342581768085286953e+00	7.050065489870632973e+00	3.723986016137382560e+00	8.528179742174843980e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.663826452470704709e+00	8.349671707282977806e+00	7.314928587670920912e+00	1.077475558991774607e+00	4.421441820622084955e-03	8.876374633670824466e+00	9.661209174780198694e+00	3.425695508001169287e+00	4.271136693479762769e+00	1.479206843362672386e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.529717988632535608e+00	5.071770222941489159e+00	9.927084354450775194e+00	2.964503299883749055e+00	1.471691725292683176e-02	9.736558950497840925e+00	5.589825752808981640e+00	3.499673938848477217e+00	1.594325188367171409e+00	7.639244090467632198e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.276570167725568083e+00	6.800516346458754136e+00	2.187413624014652669e+00	6.948815037230045455e+00	1.172236215452262809e-01	2.599300620787694083e+00	5.078499687479085978e+00	9.394068755795537129e+00	9.912347415121182337e+00	9.739570757244078170e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.672789702277458268e+00	5.730319701577688996e+00	3.476414133421110719e+00	5.361464173679846290e+00	6.731852971893867443e-02	7.499779146732286073e+00	3.510445332663483686e+00	7.501781550353110006e+00	1.360563454979046183e+00	2.373293790030908212e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.558429688977203575e+00	7.586497445541733775e+00	4.559933705798753678e+00	1.044314104065520832e+00	7.418517460048880408e-03	1.367514694644318185e+00	9.631176113155278884e+00	6.190224624178746637e+00	6.897443883730963066e+00	2.528295900900475179e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.395060572969141433e+00	1.730206676836816060e+00	4.792091410884710356e+00	8.242413857283590772e+00	2.475638878054007286e-01	4.647092671055792934e+00	2.282676291730693752e+00	6.837303956938309391e+00	4.994392517901417250e+00	5.577374531512220734e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.253228769620146288e+00	1.540361403896720827e+00	4.703015164169415563e+00	7.952525912603707781e+00	2.742984926334932627e-01	5.653769620642382421e+00	6.218309883523422954e+00	1.265513374845589789e+00	9.552169669246222128e+00	2.375478578368374616e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.945017606536782573e+00	3.219461279349040250e+00	9.166932490307841519e+00	5.936758628000104565e+00	5.024470521800530193e-02	6.224900191695799556e+00	3.539026977884665470e+00	6.566182915339246584e+00	3.213061626393984849e+00	7.176041296122541269e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.431151342530916359e+00	2.431830683809090399e+00	7.432867188029348426e+00	1.602997998473451258e+00	2.220877975469784382e-02	9.418145209378778304e+00	3.510830107949765910e+00	5.589597496438939217e+00	5.784461379215692034e+00	5.179529353150467585e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.938233852076026942e+00	8.861194521207012897e+00	6.476789852334537301e+00	7.891993162141877072e+00	3.460353725861625013e-02	7.062115940683916016e+00	4.631901952787914389e+00	5.908530309734816299e+00	5.331248189227380863e+00	3.359318393970498029e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.508312464179557555e+00	2.977623729537355768e+00	3.785520684703429950e+00	6.249741704123913166e+00	1.389316961290551211e-01	5.321561001287967940e+00	9.991490208467540768e+00	4.242364666804618878e+00	7.337787601148755279e+00	6.269983818596343017e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.595809209709031506e+00	9.788916439316899698e+00	8.412238692789273387e+00	8.038641061925765996e+00	2.452897313586493294e-02	8.283051458649254073e+00	1.494028887464022404e+00	1.729822746160470714e+00	1.609743600851273992e+00	1.192087912623081003e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.648949511126979850e+00	4.034799166393519876e+00	9.600850532639023882e+00	7.778723603983446644e+00	5.011491878661501059e-02	9.551380001957282317e+00	6.205031885648607748e+00	2.747702694035344173e+00	2.750164782725193380e+00	3.076601261436926915e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.985987695504735306e+00	2.630125383317295285e+00	8.394356521353826039e+00	8.222345880020821340e+00	9.296576545603993380e-02	1.212257953594383153e+00	1.744355052493431923e+00	9.559108446225401678e+00	2.927124086347496323e+00	4.476032791016122836e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.507868460305555658e+00	8.109483772702217763e+00	1.010306708603218473e+00	5.673116610652141567e+00	1.723364209784382928e-01	9.852533316210218217e+00	2.382822679699909685e+00	4.668564048749696660e+00	7.651573182966422415e+00	5.041673679453413826e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.767913278450666148e+00	6.934338854550504472e+00	6.720280688416438331e+00	2.273771355863213994e+00	1.224680123160435188e-02	1.783326598769408911e+00	4.966650803246845491e+00	5.196079393288988157e+00	2.698508707011614050e+00	1.383173306195017771e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.232053488370359773e+00	5.479013855811965428e+00	1.458625251866058292e+00	7.039890478207737168e+00	2.198168015692694710e-01	8.327679929492324717e+00	5.593577379166759123e+00	1.464678437864681548e+00	6.155060508215710158e+00	7.104710606245883131e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.201625003457375662e+00	6.003642222595638067e+00	3.326832567019647247e+00	6.582650058440309593e+00	8.266593765459118170e-02	3.536228035190597474e+00	3.328331551129995347e+00	1.344424068360890789e+00	2.936080677186144072e+00	9.540779999315702753e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.816488548479499698e+00	7.476734332033296404e+00	1.542052802579853221e+00	7.676532271257666018e+00	1.671713330912421580e-01	2.191623314174928172e+00	3.842817842231195602e+00	7.454498464763672949e+00	8.751784157539239217e+00	9.688779284461489505e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.125426077036641104e+00	3.066395857217997900e+00	6.428017195319692512e+00	2.528559844098040799e+00	3.218078875611817685e-02	4.964023862665658982e+00	1.782834554174106856e+00	5.830730288357031554e+00	9.482854127247687614e+00	3.428935691566180832e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.042523412499962276e+00	9.964681048033158461e+00	7.172861270472012052e+00	2.747161699587033379e+00	9.523884380385063547e-03	6.796588011379315120e+00	3.736587162169251020e+00	5.580397840204458504e+00	5.666162252447852765e+00	3.591020476654253279e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.416093627268743216e+00	9.767032279156564911e+00	2.037427100035196670e+00	9.013272939576836507e+00	1.134894186538003974e-01	4.428297168163056519e+00	9.704709173206952144e+00	3.185198714828604949e+00	4.174132729120257679e+00	7.061534543375909134e-01
