G c dx1dt d2x1dt2 d1 d2 m1 p Fg W Fc m2
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 2.37591816e+01 5.79253660e+00 5.79253660e+00 2.46433128e-01 4.40055292e+00 7.15661776e-02 -8.52999589e+00
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 -2.55658823e+00 2.03855178e+00 2.03855178e+00 -3.28050508e+00 1.55833087e+00 -7.60358005e-02 -9.97777278e-01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 -2.79636818e+00 6.45074100e+00 6.45074100e+00 -3.74133216e+00 4.05374741e+00 -1.73022665e-01 -1.38105978e+00
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 -2.61885198e+00 2.05483515e+00 2.05483515e+00 -3.44770671e+00 5.55338489e+00 -2.40071194e-01 -1.59249359e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 -2.57880334e+00 4.03485918e+00 4.03485918e+00 -1.10413250e+01 2.45730706e+00 -1.33667931e-01 -1.13050121e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 -2.96479670e+00 2.28557768e+00 2.28557768e+00 -1.57637004e+00 6.92291996e+00 -1.78927292e-01 -1.82188631e+00
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 -3.09378759e+00 7.22866282e+00 7.22866282e+00 -2.80469410e+00 9.97974450e+00 -2.22505165e-01 -2.68482819e+00
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 -3.39186269e+00 2.85626902e+00 2.85626902e+00 -1.12998021e+00 5.06565528e+00 -1.19718335e-01 -1.93669664e+00
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 -4.15922178e+00 4.52673436e+00 4.52673436e+00 -1.36788086e+00 4.19255701e+00 -1.58238446e-01 -2.08115078e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 -3.37392661e+00 9.06107300e+00 9.06107300e+00 -1.40724641e+01 4.60633750e+00 -4.41374969e-01 -1.44219266e+00
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 -2.67058772e+00 2.83884745e+00 2.83884745e+00 -2.59117377e+00 2.03631561e+00 -9.66658133e-02 -1.14379936e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 -2.90552830e+00 5.57024558e+00 5.57024558e+00 -2.48277529e+00 8.94946241e+00 -1.84303998e-01 -2.53973746e+00
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 -2.56877082e+00 4.77344495e+00 4.77344495e+00 -1.48491258e+01 4.73343090e+00 -2.51964845e-01 -1.66092422e+00
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 -3.33760469e+00 1.16311637e+00 1.16311637e+00 -6.13985339e-01 4.48546970e+00 -8.73232785e-02 -1.06672137e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 -2.89609625e+00 8.13482302e+00 8.13482302e+00 -4.08170118e+00 6.93721246e+00 -2.47335706e-01 -1.89454762e+00
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 -2.85437809e+00 1.62141316e+00 1.62141316e+00 -9.90108494e-01 4.97830079e+00 -9.58968662e-02 -1.36826982e+00
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 -2.92479680e+00 5.26829519e+00 5.26829519e+00 -3.13300959e+00 6.83410122e+00 -2.39661764e-01 -2.20564112e+00
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 -2.75135658e+00 6.04610465e+00 6.04610465e+00 -4.39580757e+00 1.55301661e+00 -9.01116519e-02 -6.32757809e-01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 -5.51833558e+00 6.65583811e+00 6.65583811e+00 -1.78660671e+00 8.32351009e+00 -3.20061918e-01 -3.38810054e+00
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 -3.10764235e+00 7.19768466e+00 7.19768466e+00 -7.13632091e+00 9.46453558e+00 -5.89573931e-01 -2.60654494e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 6.25403059e+01 3.27945145e+00 3.27945145e+00 2.45344858e-02 6.83888848e+00 2.96656131e-03 -3.36404129e+00
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 -3.62561848e+00 1.08980899e+00 1.08980899e+00 -3.23432575e-01 9.59109336e+00 -3.76440564e-02 -1.05381621e+00
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 -3.18028791e+00 7.51099296e+00 7.51099296e+00 -2.89138935e+00 2.36289083e+00 -1.31472609e-01 -8.82886472e-01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 -2.82135214e+00 5.82090939e+00 5.82090939e+00 -3.07489188e+00 5.29674571e+00 -1.78818569e-01 -1.78154778e+00
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 -2.52946615e+00 8.52505933e+00 8.52505933e+00 -1.14966093e+01 6.41626061e+00 -2.88551759e-01 -1.55623613e+00
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 -2.90788186e+00 8.39249527e+00 8.39249527e+00 -6.70629769e+00 6.23562983e+00 -3.47613456e-01 -1.71822069e+00
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 -2.70269807e+00 8.58993551e+00 8.58993551e+00 -5.97421259e+00 4.61315601e+00 -2.12541772e-01 -1.24165659e+00
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 -3.12473460e+00 5.36585194e+00 5.36585194e+00 -2.78598407e+00 4.04275968e+00 -1.92033218e-01 -1.63631944e+00
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 -2.84980968e+00 4.00265556e+00 4.00265556e+00 -2.57461222e+00 2.14141620e+00 -1.09814406e-01 -1.10408844e+00
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 9.06163932e+00 8.12402382e+00 8.12402382e+00 3.59921644e-01 4.52568206e+00 4.55508456e-02 1.33321924e+01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 -5.10191923e+00 5.06164702e+00 5.06164702e+00 -7.24426374e-01 2.46394734e+00 -6.61917690e-02 -1.66607419e+00
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 -3.77251707e+00 2.65097977e+00 2.65097977e+00 -1.48007714e+00 7.60929109e+00 -2.59759158e-01 -2.12961806e+00
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 -3.22984583e+00 8.69476618e+00 8.69476618e+00 -6.45607651e+00 2.87947842e+00 -2.31125301e-01 -9.52466643e-01
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 4.78931231e+00 8.94303889e+00 8.94303889e+00 2.85447254e+00 1.52708775e+00 -8.32567925e-01 9.00122272e-01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 -1.73717931e+01 5.19678781e+00 5.19678781e+00 -2.17952657e-01 5.97129524e+00 -3.42180803e-02 -4.12329099e+00
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 -4.68217182e+00 1.68129755e+00 1.68129755e+00 -1.89452543e+00 6.35706759e+00 -5.56486094e-01 -1.53547406e+00
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 -2.51654265e+00 4.49043481e+00 4.49043481e+00 -6.69950728e+00 8.84721755e+00 -3.35861159e-01 -2.35636569e+00
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 -4.01803817e+00 8.23183894e+00 8.23183894e+00 -2.77312503e+00 6.19283451e+00 -2.93447498e-01 -2.21091835e+00
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 -3.19818971e+00 9.11596626e+00 9.11596626e+00 -8.50336926e+00 4.10932768e+00 -3.31230178e-01 -1.24482248e+00
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 -7.22958250e+00 2.83125468e+00 2.83125468e+00 -3.42788864e-01 8.22710693e+00 -5.23509533e-02 -2.49500019e+00
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 -2.88947779e+00 1.60276251e+00 1.60276251e+00 -5.65527137e+00 5.86251004e+00 -4.09529060e-01 -1.39171269e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 -4.62097617e+00 8.89615408e+00 8.89615408e+00 -1.01613006e+01 1.71352256e+00 -2.35451177e-01 -8.09112041e-01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 -6.63535297e+00 4.50464445e+00 4.50464445e+00 -4.62575260e-01 6.09265504e+00 -5.23385752e-02 -2.99922052e+00
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 -3.09614458e+00 5.87584868e+00 5.87584868e+00 -5.05500034e+00 9.17216691e+00 -4.82878025e-01 -2.65184288e+00
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 2.20854251e+00 9.71259231e+00 9.71259231e+00 4.30656400e+00 4.56681363e+00 2.62495847e+01 1.16276595e+00
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 2.29634603e+00 1.59908255e+00 1.59908255e+00 2.61181458e-01 3.66693222e+00 4.70774402e-02 -2.29644280e+00
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 -6.11683884e+00 6.83486207e+00 6.83486207e+00 -8.37444182e-01 2.29122511e+00 -8.28972144e-02 -1.57731507e+00
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 3.97453887e+00 1.66694880e+00 1.66694880e+00 3.79295541e-01 2.36300970e+00 1.50797468e-01 -2.36736801e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 1.42049602e+02 4.37922036e+00 4.37922036e+00 1.84079413e-02 4.89494336e+00 2.79281392e-03 -4.50342824e+00
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 -3.95146145e+00 8.23433091e+00 8.23433091e+00 -9.54585490e+00 6.36111842e+00 -6.85633259e-01 -2.22698480e+00
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 -2.64274879e+00 4.90125009e+00 4.90125009e+00 -2.08184215e+01 1.72553865e+00 -1.04149004e-01 -7.81967091e-01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 -2.96421839e+00 9.97464119e+00 9.97464119e+00 -7.15631385e+00 9.45611730e+00 -4.74293412e-01 -2.19245269e+00
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 -3.10680394e+00 6.03153356e+00 6.03153356e+00 -3.71617369e+00 7.79620256e+00 -3.31277236e-01 -2.41072285e+00
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 -4.43694495e+00 3.89045937e+00 3.89045937e+00 -9.47888048e-01 6.27961526e+00 -1.20962956e-01 -2.52098287e+00
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 -2.54158100e+00 2.98100193e+00 2.98100193e+00 -2.92203781e+00 8.45594804e+00 -2.08396568e-01 -2.10897530e+00
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 -3.55452373e+00 4.15468481e+00 4.15468481e+00 -1.09280675e+00 1.72168081e+00 -7.01051749e-02 -1.08744190e+00
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 1.65043748e+01 4.35279946e+00 4.35279946e+00 1.66632335e-01 5.29154990e+00 3.01087113e-02 -5.55876062e+00
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 -2.87842612e+00 1.61842310e+00 1.61842310e+00 -1.88645719e+00 6.67083814e+00 -2.47787230e-01 -1.42415326e+00
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 -1.64962387e+02 4.32616779e+00 4.32616779e+00 -1.30185548e-02 8.45787616e+00 -1.59484273e-03 -4.26890443e+00
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 -3.89842633e+00 5.17814668e+00 5.17814668e+00 -3.17394294e+00 8.05122604e+00 -4.75453744e-01 -2.79254620e+00
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 -3.12148250e+00 7.50463977e+00 7.50463977e+00 -5.40663406e+00 3.49362325e+00 -2.43756123e-01 -1.21740939e+00
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 -2.58241095e+00 6.91056536e+00 6.91056536e+00 -2.78187533e+01 9.46792153e+00 -5.16901974e-01 -2.34002464e+00
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 -3.16214232e+00 7.37889090e+00 7.37889090e+00 -2.06794024e+01 2.11911257e+00 -1.92476986e-01 -8.08606837e-01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 -2.75183322e+00 1.07527314e+00 1.07527314e+00 -5.91980958e-01 8.87620257e+00 -5.56359185e-02 -1.02667482e+00
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 -2.50407345e+00 2.95900660e+00 2.95900660e+00 -2.75472201e+00 9.73846225e+00 -1.94753589e-01 -2.17726170e+00
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 -2.38100036e+01 6.95515860e+00 6.95515860e+00 -1.75610038e-01 2.59438171e+00 -2.32308363e-02 -3.90058542e+00
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 -4.71631414e+00 5.35590431e+00 5.35590431e+00 -1.68505259e+00 7.49859458e+00 -2.69985734e-01 -2.95723964e+00
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 -3.56789904e+00 1.04782128e+00 1.04782128e+00 -1.04435636e+00 1.36256967e+00 -1.09514262e-01 -8.54777347e-01
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 -3.43038311e+00 8.24045178e+00 8.24045178e+00 -9.57004926e+00 4.64880543e+00 -4.31940758e-01 -1.56718550e+00
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 -3.48192624e+00 7.95528616e+00 7.95528616e+00 -6.60258230e+00 5.64654969e+00 -4.63604893e-01 -1.88562576e+00
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 -2.55799687e+00 5.93577247e+00 5.93577247e+00 -7.15973294e+00 6.22580703e+00 -2.64873639e-01 -1.84778293e+00
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 -2.73715139e+00 1.59816993e+00 1.59816993e+00 -1.16696483e+00 9.42343523e+00 -1.25877277e-01 -1.45417279e+00
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 -2.89462504e+00 7.89863545e+00 7.89863545e+00 -5.08745278e+00 7.05025619e+00 -3.12479567e-01 -1.94687651e+00
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 -4.24170706e+00 6.25342229e+00 6.25342229e+00 -3.17051369e+00 5.33150156e+00 -3.95309566e-01 -2.29130207e+00
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 -2.62362477e+00 8.03763979e+00 8.03763979e+00 -5.37372059e+00 8.28707533e+00 -2.62056224e-01 -2.02390527e+00
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 -2.52662452e+00 7.76572293e+00 7.76572293e+00 -7.71945258e+00 9.55479539e+00 -3.33513879e-01 -2.22001280e+00
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 -2.62590124e+00 8.22701865e+00 8.22701865e+00 -8.77867200e+00 1.19859534e+00 -6.81047080e-02 -3.65568426e-01
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 2.05714878e+00 5.66207260e+00 5.66207260e+00 8.58093666e-01 9.84269145e+00 1.35588329e-01 9.70647458e+00
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 -2.84609306e+00 2.26292066e+00 2.26292066e+00 -2.23980621e+00 1.77518925e+00 -1.02964277e-01 -1.12384664e+00
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 5.41040496e+00 7.04041726e+00 7.04041726e+00 1.17671299e+00 8.32948101e+00 4.17717564e-01 7.04820071e+01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 -5.03383105e+00 6.58426407e+00 6.58426407e+00 -2.06508787e+00 3.52301277e+00 -2.55134017e-01 -1.91149351e+00
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 6.61553339e+00 7.68027868e+00 7.68027868e+00 4.55946508e-01 2.18961692e+00 6.34930629e-02 2.49999013e+00
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 -2.90208762e+00 2.52892905e+00 2.52892905e+00 -9.92763412e+00 4.95870076e+00 -3.69156767e-01 -1.75082508e+00
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 -2.77230376e+00 2.75477680e+00 2.75477680e+00 -6.97812076e+00 6.79560922e+00 -4.15638812e-01 -1.96375179e+00
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 -1.33627690e+02 9.01368565e+00 9.01368565e+00 -1.93712848e-01 4.42856661e+00 -1.21705764e-01 -7.92556863e+00
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 -3.62962665e+00 7.74980019e+00 7.74980019e+00 -1.39198297e+01 1.49108867e+00 -1.64661375e-01 -6.40624661e-01
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 -3.28777670e+00 9.17405640e+00 9.17405640e+00 -3.27570100e+00 6.39515026e+00 -2.35153890e-01 -1.83376458e+00
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 -3.72304083e+00 7.82843789e+00 7.82843789e+00 -2.47834945e+00 9.12162948e+00 -2.55995730e-01 -2.79128896e+00
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 -4.68304825e+01 6.37439775e+00 6.37439775e+00 -1.07973177e-01 4.44893829e+00 -2.01105827e-02 -5.33410642e+00
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 -3.44376702e+00 6.88719463e+00 6.88719463e+00 -1.01468251e+01 2.94699500e+00 -2.92151189e-01 -1.21385597e+00
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 -2.69437182e+00 9.00215132e+00 9.00215132e+00 -9.55984973e+00 4.98319611e+00 -2.71581308e-01 -1.27949754e+00
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 9.08245007e+00 6.20926079e+00 6.20926079e+00 4.25966559e-01 1.43526440e+00 9.93313382e-02 3.17181419e+00
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 1.23688549e+01 6.69152192e+00 6.69152192e+00 7.27986858e-01 8.38438826e+00 3.22139114e-01 -1.17760073e+01
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 -3.82403396e+00 2.40829044e+00 2.40829044e+00 -1.07677905e+00 8.43706730e+00 -1.80216735e-01 -2.04133112e+00
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 -2.53507902e+00 5.26529098e+00 5.26529098e+00 -8.58181237e+00 6.29200417e+00 -2.81977912e-01 -1.92300203e+00
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 -2.79726477e+00 7.44757401e+00 7.44757401e+00 -5.71108333e+00 4.17792600e+00 -2.21987285e-01 -1.29611318e+00
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 -2.78308082e+00 3.43848428e+00 3.43848428e+00 -2.61529043e+00 8.19805028e+00 -2.32450411e-01 -2.26484226e+00
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 -3.77204429e+00 2.82028762e+00 2.82028762e+00 -4.52228132e+00 5.99218322e+00 -5.77289401e-01 -2.08615877e+00
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 -2.92103355e+00 3.82444127e+00 3.82444127e+00 -3.79944980e+00 8.43339078e+00 -3.76674666e-01 -2.39966260e+00
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 2.40131477e+00 3.17350565e+00 3.17350565e+00 4.34834420e-01 6.68312913e+00 6.69929908e-02 -8.52066407e+00
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 -2.84658514e+00 2.93421373e+00 2.93421373e+00 -2.50781376e+00 8.05964926e+00 -2.58186171e-01 -2.13355558e+00
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 -2.55404866e+00 4.82365759e+00 4.82365759e+00 -3.99898486e+00 6.38706694e+00 -1.97448637e-01 -1.98804063e+00
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 -2.88629672e+00 9.17054662e+00 9.17054662e+00 -5.97383164e+00 4.72726961e+00 -2.55405966e-01 -1.28014715e+00
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 -2.58281109e+00 5.56353682e+00 5.56353682e+00 -1.54816735e+01 9.62151274e+00 -4.99575075e-01 -2.47756806e+00
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 -2.72519504e+00 2.69128343e+00 2.69128343e+00 -9.07852531e+00 5.87002442e+00 -3.64852604e-01 -1.85251363e+00
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 -4.90445731e+01 1.69274502e+00 1.69274502e+00 -2.12226066e-02 6.44580567e+00 -3.12303678e-03 -1.67753998e+00
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 -2.56163370e+00 7.26540531e+00 7.26540531e+00 -4.17767812e+01 2.98438875e+00 -1.62790989e-01 -9.19120195e-01
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 7.95011508e+00 4.44518888e+00 4.44518888e+00 2.84916385e-01 6.63085710e+00 4.64437569e-02 -7.11039775e+00
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 -3.05105299e+00 8.39647852e+00 8.39647852e+00 -3.37711852e+00 6.14446885e+00 -2.13149051e-01 -1.76373373e+00
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 -1.63248973e+01 6.93559692e+00 6.93559692e+00 -3.13411781e-01 2.66354558e+00 -4.66688710e-02 -3.29284981e+00
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 2.47106965e+00 8.16617305e+00 8.16617305e+00 1.62584655e+00 1.53628388e+00 7.54828197e-01 4.92938375e-01
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 -3.42943504e+00 3.44751435e+00 3.44751435e+00 -1.42088146e+00 6.43923388e+00 -1.59520846e-01 -2.24124423e+00
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 -4.41638351e+00 7.23123030e+00 7.23123030e+00 -2.33600521e+00 7.87323042e+00 -3.20290866e-01 -2.88804403e+00
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 -3.18553489e+00 3.37655786e+00 3.37655786e+00 -1.92748883e+00 5.71061234e+00 -2.02078866e-01 -2.07566670e+00
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 -2.95356178e+00 9.45161632e+00 9.45161632e+00 -4.18524896e+00 3.04095363e+00 -1.57785523e-01 -8.63462544e-01
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 4.59686796e+00 6.72736853e+00 6.72736853e+00 9.11552697e-01 6.99869779e+00 2.21687114e-01 1.65400783e+01
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 -3.93728193e+01 3.92060620e+00 3.92060620e+00 -4.34808333e-02 1.72095154e+00 -4.45628838e-03 -3.19566534e+00
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 -2.99310251e+00 3.42560676e+00 3.42560676e+00 -1.50823796e+00 4.97650334e+00 -1.17813995e-01 -1.91607622e+00
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 -3.91524451e+00 2.71833927e+00 2.71833927e+00 -2.05540234e+00 2.47030083e+00 -2.14870662e-01 -1.54100062e+00
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 -2.71909319e+00 7.25176863e+00 7.25176863e+00 -2.48350720e+01 2.66013146e+00 -1.73875036e-01 -8.76829859e-01
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 -2.82124987e+00 2.96844052e+00 2.96844052e+00 -7.58161765e+00 2.82064554e+00 -1.95190579e-01 -1.40864410e+00
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 -2.60510351e+00 6.35772939e+00 6.35772939e+00 -3.61061107e+01 4.48036351e+00 -2.58006427e-01 -1.42450767e+00
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 -2.76446237e+00 3.38171524e+00 3.38171524e+00 -9.56472130e+00 1.46035185e+00 -9.90248383e-02 -8.82324404e-01
1.00000000e+00 1.00000000e+00 7.14706096e+00 5.43050071e+00 4.86937970e+00 -3.39402952e+00 6.95772050e+00 6.95772050e+00 -2.79336388e+00 4.58014097e+00 -2.13452322e-01 -1.69116850e+00
1.00000000e+00 1.00000000e+00 1.64069784e+00 3.22507967e+00 7.05669960e+00 -2.79102979e+00 8.33445756e+00 8.33445756e+00 -2.56871480e+01 5.60536702e+00 -3.87340310e-01 -1.53206024e+00
