G	c	dx1dt	d2x1dt2	d1	d2	m1	p	Fg	W	Fc	m2
1.000000000000000000e+00	1.000000000000000000e+00	6.667834783784321040e+00	2.075431674169237350e+00	6.567030443862506672e+00	-2.780653863277797289e+00	1.164015634435299207e+00	1.256885930575757815e+00	-7.796824825240049606e-01	1.707055868209634175e+00	-6.521556546379643493e-02	-9.021624070942163565e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.661864520083129015e+00	4.049517428929951812e+00	4.233156956625798273e+00	-3.792334244709099522e+00	3.761094398856247967e+00	3.674164082501194084e+00	-1.229013915212726626e+00	6.044715118936777820e+00	-1.434888101355321077e-01	-2.332534777812816262e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.945247722278215186e+00	7.795155534538190878e+00	8.695675091314846838e+00	-2.661855238449756023e+00	5.591636537107778970e+00	5.536794769761919532e+00	-6.262057152029778528e+00	4.462782389549262874e+00	-2.102224362182483763e-01	-1.533219807181432026e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.911062008116644062e+00	2.434990725629372132e+00	5.245243970051872040e+00	-3.248282933201131151e+00	1.465879643369101926e+00	1.403387629500033817e+00	-2.687514553284225283e+00	6.530423577204734542e+00	-4.350086885498452571e-01	-1.350035515583179135e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.543029058976124190e+00	8.347441756323215500e+00	9.855283258260906010e+00	-2.521828613357246951e+00	5.371684545628115259e+00	5.457890685828211019e+00	-4.945204873731926298e+00	4.431884502244484381e+00	-1.669055077030713041e-01	-1.529646005553744637e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.948661941298396538e+00	8.523167327900747381e+00	6.674677158148923262e+00	-2.804990200342437401e+00	9.329047593476385458e+00	9.449808881865060073e+00	-1.125357403124585254e+01	3.172547699173926983e+00	-2.195274092895677931e-01	-8.842235972076049055e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.558192087486635291e+00	5.548884762131451431e+00	2.137446101932748643e+00	-3.141881894472496839e+01	1.889607454446082579e+00	1.881172964750478016e+00	-1.218963232824227388e-01	1.883067641268138415e+00	-3.226415291561048754e-02	-1.806836786944268969e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.324351552657363262e+00	1.158626526194108886e+00	7.075842677031547900e+00	-2.807236874898719758e+00	7.886518568240710181e+00	7.875019739300469723e+00	-2.939619941403655545e+01	3.849013966782031559e+00	-2.653920974187043980e-01	-1.141986327981522109e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.292600917828408136e+00	3.594035154170031277e+00	3.969940164771935009e+00	-4.149954486946465515e+00	4.675906769932629992e+00	4.734703238408460635e+00	-1.420951227908797687e+00	1.806598572638806299e+00	-1.154188129992691630e-01	-1.167575336981571565e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.085307287918199748e+00	6.534530741604973159e+00	7.243462777298256938e+00	-2.784484070001798539e+00	6.916082979985081813e+00	6.898264175789329933e+00	-5.052717487912429029e+00	2.650654485848922715e+00	-1.434889687707124606e-01	-9.018695402519698590e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.122773175756245134e+00	9.800618674607525449e+00	1.620715571340525907e+00	8.697659319897628194e+00	3.417751173829163491e+00	3.351066838555392557e+00	1.020671462853834921e+00	9.892646199685493968e+00	1.369412152864369681e+00	-3.852108135606985506e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.470822218033939421e+00	6.634420363569965673e+00	2.658614239402215862e+00	-8.966149201889555442e+00	2.479683891092061110e+00	2.414264092301551923e+00	-2.344066504482130164e-01	4.944915616485088705e+00	-4.366834138109771529e-02	-2.149768294193075135e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.059354825103065334e+00	3.303309242380448651e+00	8.786119218042909296e+00	-2.621963287251268149e+00	2.470647915795421312e+00	2.420986041128818211e+00	-5.401447712765227394e+00	5.685791369638399928e+00	-2.805860025746390596e-01	-1.751948890113861346e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.835979351204636956e+00	6.686542822949340881e+00	3.091376322709328495e+00	-5.860315469422320511e+00	1.527997928272652572e+00	1.629734429990657985e+00	-2.355966813525830761e-01	8.895611568935407831e+00	-3.825651236801005939e-02	-1.556816468830887867e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.655997572146454377e+00	5.832740298860630723e+00	8.504876943090282637e+00	-2.586534138981150477e+00	2.694821946477163443e+00	2.673076170527378004e+00	-6.836006813528646475e+00	1.009359514722691387e+01	-4.776674142927205269e-01	-2.096613444333308429e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.175773906873042840e+00	7.981993244414997690e+00	3.479701744749031267e+00	-4.624044565335563739e+00	7.071226762533069810e+00	6.914018609027191786e+00	-1.438863448500348863e+00	6.189129668646730309e+00	-1.649665882614516632e-01	-2.622974969299735282e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.433522201271522967e+00	2.079587556515633207e+00	6.741080322458866014e+00	-2.812906450568836370e+00	8.772244623790578899e+00	8.931641492034472662e+00	-9.609577345104447943e+00	8.321548552038381175e+00	-4.771149048682720717e-01	-2.031059061864374460e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.285520859005682581e+00	7.791945326558169960e+00	7.299764802886814508e+00	-2.769627733815116510e+00	8.364450035199393341e+00	8.412041800847575246e+00	-4.674541592001190793e+00	4.002957428257571948e+00	-1.726746073645146207e-01	-1.158636506868133020e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.221799755741124205e+00	5.879556609225836006e+00	5.546983162170763038e+00	-3.130559062269643977e+00	7.157582112068710423e+00	7.143519504199492332e+00	-1.158558966396178924e+01	3.682538322514806506e+00	-3.129385982914887898e-01	-1.340058987257644274e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.118368113845544798e+00	9.699890896603553969e+00	3.785168706717543241e+00	-4.293527248856127798e+00	1.947884176101922993e+00	1.926909512751975306e+00	-7.697100610368754481e-01	4.598190494830488362e+00	-1.558472404568074232e-01	-1.663322378619952246e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.988150923058279007e+00	4.111903379165283035e+00	2.854104299101057673e+00	-6.356536991508938250e+00	3.646055117923315159e+00	3.594490299778716924e+00	-1.589723713048046605e+00	7.005712959409604146e+00	-4.844683724539029512e-01	-2.841330847310156837e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.438252416393666522e+00	6.690336637095769312e+00	1.344177536967522624e+00	3.613420527052634945e+00	3.880814679146856516e+00	3.749577205609617270e+00	3.385509760607632312e-01	7.193360026581158806e+00	3.091212711171620331e-02	-8.268491773240420173e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.882166474660552424e+00	9.374862291042376228e+00	3.736468415354159411e+00	-4.288437633943987137e+00	3.291578669799859913e+00	3.177163052460080905e+00	-5.634933859879572848e-01	3.909355433796680934e+00	-6.162107677199899630e-02	-2.023641990582224715e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.329430326602338841e+00	1.947707840206931662e+00	6.952103984122017799e+00	-2.807104996668118524e+00	5.614956926112679270e+00	5.642584651313589994e+00	-8.097402561596748427e+00	2.207551942486989827e+00	-1.499702703378569535e-01	-9.071353362900625994e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.866081059564116629e+00	9.449883404486348226e+00	9.507770514244976212e+00	-2.534713444089888412e+00	5.768910766337062235e+00	5.781534096717940940e+00	-6.241330444554830770e+00	6.645717493779162766e+00	-2.517174292364836585e-01	-1.969244032650772303e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.370545052534078323e+00	7.176565216702639027e+00	8.920079651349780647e+00	-2.590917952885336106e+00	4.219803016792394779e+00	4.178155656784523053e+00	-3.378012576253488053e+00	2.130814168291377708e+00	-9.440349417317193959e-02	-1.014569598734959222e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.889680397001853862e+00	1.523643792484228987e+00	7.975244309181685587e+00	-2.785048135831967642e+00	4.231370361935129942e+00	4.192408030112506623e+00	-4.062421879525407675e+00	6.172089644399096464e+00	-2.506406898634727098e-01	-2.027527833056825823e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.804400286712698254e+00	3.682640774551921403e+00	8.103956884149614126e+00	-2.674413088222272528e+00	8.436047746577218120e+00	8.374003883157339345e+00	-8.890193382845884784e+00	7.187567824234078806e+00	-3.460951528936941912e-01	-1.747993067423891933e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.215878911235459992e+00	7.309764428681547521e+00	6.920879614860524498e+00	-2.728191761320559738e+00	8.087916108477395838e+00	8.009357926458884336e+00	-1.262807862910294965e+01	7.299945502360147387e+00	-4.644615154689255565e-01	-1.923625880916844277e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.911493961822647414e+00	1.569040285152361713e+00	3.284465064577719140e+00	-4.978799251990476904e+00	3.922927958156186445e+00	3.806479320543131539e+00	-2.774909331694354275e+00	7.812559499141916497e+00	-6.536849361740425524e-01	-2.798167456977541878e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.019737961441760987e+00	6.241382400502719641e+00	9.049526776148319129e+00	-2.571036772042859297e+00	9.282487469416613735e+00	9.119572718266342193e+00	-7.307312610354171234e+00	8.882438857589139758e+00	-3.035641479707109069e-01	-1.920455426834511092e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.112452627946959538e+00	4.132904560409412120e+00	6.976754558874463719e+00	-2.793486623199010754e+00	9.637595933288279682e+00	9.522463919613016969e+00	-5.281583627533225744e+00	5.499182517390704739e+00	-2.328085215677704323e-01	-1.379152603766456764e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.728428614273951780e+00	6.687289019546707181e+00	6.047765882552078587e+00	-2.974409839083535179e+00	3.861632121555266028e+00	3.843250808813836183e+00	-2.388331813119916713e+00	7.575350402768603608e+00	-2.276719445494019001e-01	-2.335781124752924320e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.075205768827887987e+00	1.381781546150116169e+00	1.968003066333887663e+00	3.651739192064933377e+03	4.151541761792164387e+00	4.163508147947870164e+00	1.697066257967888916e-02	6.568112590676888018e+00	1.008109626935710032e-03	-4.181664156189729198e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.096053499628693473e+00	8.886924890542438504e+00	5.013553429634058034e+00	-3.332465518697361961e+00	5.554750177520855203e+00	5.573879807070843739e+00	-3.973222607079888391e+00	2.609101023268481701e+00	-2.081723199820493808e-01	-1.289343131516510921e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.404139659393493389e+00	9.778421752681413892e+00	5.170430468521773903e+00	-3.254950175253236822e+00	9.415891975422045590e+00	9.476168584915122040e+00	-3.974956779590241851e+00	1.239929264413355936e+00	-9.721765531380505143e-02	-4.070432586464757252e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.092770903305035901e+00	9.791999068888314284e+00	8.764283066010671419e+00	-2.520319022986667878e+00	8.973510414158695880e+00	9.016355986378957965e+00	-6.656389116906685999e+00	3.529082688411064428e+00	-1.606072429411799507e-01	-9.374728535642852245e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.975524066216483021e+00	7.778922991126995257e+00	5.857890502822170831e+00	-2.978705680150654178e+00	1.999457159889692859e+00	1.981950482997026919e+00	-8.304307844208949074e-01	4.913914276776300660e+00	-7.782110999391880779e-02	-1.519444310862937630e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.988209946610583145e+00	2.114672767525838548e+00	4.420665562377857682e+00	-3.553343423352903763e+00	4.505693877798727875e+00	4.484169619726130485e+00	-1.381872242260800077e+00	6.574145639114714612e+00	-1.399857299191370474e-01	-2.424019201704727511e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.819631903522054728e+00	7.728513025807161263e+00	9.741591446245458030e+00	-2.540646562576434064e+00	6.076910921539325550e+00	5.915539628486458312e+00	-6.969197339415960535e+00	8.616313353608605397e+00	-3.105864076691988718e-01	-2.293655695483345358e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.754828495802728927e+00	1.238598223131613052e+00	1.981533453233037090e+00	1.136159689029544325e+03	5.527962068040907617e+00	5.674715429960563107e+00	-1.779182020806932205e-02	2.778617087438258970e+00	8.073415019286532893e-03	-5.557068575000167598e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.383259517696387775e+00	1.169713407943026251e+00	4.877079314867420301e+00	-3.459877294574269513e+00	2.884940996745236852e+00	2.802288621883259001e+00	-3.100025202446123007e+00	2.176118500193891414e+00	-1.887571584205294806e-01	-1.341663368694000491e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.982451534314375152e+00	3.857955589508713867e+00	1.363285719724171230e+00	4.447833218397510890e+00	8.737183343440300121e+00	8.761255729511169932e+00	6.687930702416114981e-01	9.619560521904039874e+00	6.525109449524656158e-02	1.119900235683883238e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.396758559821199341e+00	5.327271388089296345e+00	7.756923194928269538e+00	-2.676433742689923179e+00	7.123658526775085598e+00	7.096519059611307689e+00	-6.272669991328458039e+00	1.977418828242191839e+00	-1.113420195860194972e-01	-6.794110277653958585e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.212290679320252584e+00	7.942622077644428735e+00	9.341738920448085182e+00	-2.571950495058803021e+00	8.616957398926457401e+00	8.555982119329142321e+00	-5.734747191483238282e+01	5.207806838806163796e+00	-2.859703769430700371e-01	-1.315885229791425193e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.952362802240339423e+00	7.233534517514321749e+00	3.488348749536624549e+00	-4.627348100837246569e+00	8.798041599842575167e+00	8.648648319452068023e+00	-6.934793590337157809e+00	6.353549839043409087e+00	-7.145503033728647369e-01	-2.433040143048335491e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.981724202721951045e+00	4.990389280915620951e+00	8.663722707496177122e+00	-2.557017167615900366e+00	7.762850524180770151e+00	7.743703799854735337e+00	-7.564981175669100999e+00	5.798342145945845516e+00	-2.572867478913575257e-01	-1.542332853659774683e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.035722199324916604e+00	3.495477656730292981e+00	3.627062212311638056e+00	-4.483508386137756041e+00	4.945254954625559307e+00	4.956751432968413695e+00	-7.743430884192529007e+00	1.746247451194248068e+00	-2.396514690090956190e-01	-1.237250293246037192e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.433882789695537063e+00	9.968431263661164721e+00	9.260614190150954883e+00	-2.486535758725774148e+00	6.522752733258458058e+00	6.445976370015452872e+00	-1.918657347876503394e+01	1.586143086103716460e+00	-8.349664121922702187e-02	-5.613847664184093977e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.001776353020609633e+00	4.763901386216089939e+00	7.758590496301891015e+00	-2.748806747329046285e+00	2.399105546577007253e+00	2.414136201279065919e+00	-2.312281668340586904e+00	1.936576508395519536e+00	-9.608017916806117775e-02	-1.161844602042588992e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.200504222605855098e+00	5.103361919482212627e+00	8.294302571892995246e+00	-2.560127699875759610e+00	7.071044329357568436e+00	7.144830946602167110e+00	-6.140508449068700081e+00	6.205067521834178201e+00	-2.608240273832276301e-01	-1.732375166322733584e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.898876055194457457e+00	2.411714966646541392e+00	1.228784845209444976e+00	2.815147173356621568e+00	2.553228318593834256e+00	2.606503111620373403e+00	4.010456930556110522e-01	5.937944717473670586e+00	4.782314985535711382e-02	-4.495342506860899867e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.999565792757816762e+00	8.154489063142634109e+00	9.622554210795614793e+00	-2.525554999070697804e+00	7.149140500860470482e+00	7.357666588402260288e+00	-1.834470599517612754e+01	3.141280073467437539e+00	-1.562226650928016380e-01	-9.634847791597319633e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.514620261609322505e+00	7.224140717407264489e+00	7.502709744706264061e+00	-2.738721835148265171e+00	3.069113240060013403e+00	2.972153937072044450e+00	-2.324821773305203454e+00	6.705477949965166218e+00	-1.859127873329890490e-01	-2.018384393008340716e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.175416737552574364e+00	3.036609808621467899e+00	3.782110574036160688e+00	-4.316244845572899003e+00	2.126293541190554137e+00	2.029696832786816341e+00	-1.197247969489379171e+00	8.352015045883483424e+00	-2.732423727215043119e-01	-1.828012761796381724e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.996010663331127422e+00	1.682562822256037816e+00	8.472936472555613108e+00	-2.624392709103383403e+00	2.537677690996942292e+00	2.403800413074841380e+00	-4.102933912996121535e+00	1.350494140204965277e+00	-7.496543886643888821e-02	-9.012831170674198145e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.686792587285018463e+00	7.146238421737106883e+00	3.495808863188693660e+00	-4.610099567586842362e+00	1.013494999909131167e+00	9.524586420374467899e-01	-2.074717161347497951e-01	5.471893002714477205e+00	-2.553217229108960609e-02	-9.832898473654544391e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.903965685840263156e+00	6.843881692274374373e+00	8.835338382880506103e+00	-2.531459230926968562e+00	7.563227671083741832e+00	7.423822675820892947e+00	-7.460266559035187761e+00	7.100684561619129198e+00	-2.946520813507329528e-01	-1.863369516850005514e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.626093033936161447e+00	3.430902161009823814e+00	2.009329666034365580e+00	-3.044097896741462819e+02	7.560804010486921634e+00	7.608678333863677423e+00	-5.023093027149513196e-02	3.260925276801086792e+00	5.655101613855307782e-04	-7.189416429463034497e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.924471454656757174e+00	9.355540209645912597e+00	7.246767991624244232e+00	-2.741750889479691367e+00	5.530580667899820391e+00	5.648844452385782589e+00	-4.306189638672249131e+00	3.867107027011218889e+00	-1.806082768140979955e-01	-1.353346784990372864e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.203271261902910005e+00	2.475907731908778331e+00	5.908562434341569691e+00	-3.069666592109727699e+00	2.334139874684413751e+00	2.415492674739658341e+00	-1.537337949088698474e+00	6.473938112657105393e+00	-1.745215093337363077e-01	-1.857814714881868001e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.786634701962806604e+00	4.921641549646111002e+00	1.842378515401609906e+00	2.846754250383298412e+01	1.688046739841704946e+00	1.631389886135943268e+00	1.077792205046965157e-01	9.049635047945717048e+00	6.806634864174991584e-02	-1.751228629629069555e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.320442625212925769e+00	9.449854544240636756e+00	3.023337340399165019e+00	-5.405938113284228130e+00	1.216367663206159744e+00	1.252153762917958213e+00	-3.555624502231630180e-01	8.224848742513684030e+00	-6.877671436915068492e-02	-1.121261049756981931e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.410527507939331127e+00	4.714979502446501769e+00	1.110318258311926654e+00	2.459924436160187078e+00	2.457369337504894169e+00	2.476264073074792904e+00	6.443880684730834973e-01	6.281516111213429454e+00	2.051193676907339392e-01	-4.122130564424340449e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.224051033798059684e+00	6.719159817921886102e+00	5.177964709200336024e+00	-3.291566027266664918e+00	9.042653231860256824e+00	8.957270832194641486e+00	-9.123234319787146163e+00	7.637532993269610770e+00	-5.749414641426905392e-01	-2.116383351102705479e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.732697140400215829e+00	4.618230705036576289e+00	3.804638226504363452e+00	-4.250282800209981282e+00	3.262951080193296605e+00	3.188714615351652792e+00	-5.537816985476625709e-01	4.347693527791118839e+00	-5.187836243215340065e-02	-2.045241927366454604e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.650794579272882423e+00	3.362677188734229272e+00	6.352891126015909329e+00	-2.899601131229162299e+00	4.128889561322846902e+00	4.199509324628698081e+00	-4.043286766240759000e+00	6.700711263397666428e+00	-3.340864989314736855e-01	-2.213817259645673996e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.958333285285881686e+00	9.847922268241919852e+00	3.614532228366355682e+00	-4.422423415132255009e+00	1.974012346913128102e+00	1.930641671525654246e+00	-3.484396021888278017e-01	5.222857715184221483e+00	-3.977240622726592456e-02	-1.644664447923047890e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.759207014895696197e+00	4.782509625077310922e+00	3.727318272067622562e+00	-4.320071296560559659e+00	3.030427834551324917e+00	3.009292281506503297e+00	-6.756043441063154242e-01	2.787520847424471260e+00	-8.905431013307486821e-02	-1.685562939263720583e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.219064834883356596e+00	8.983809629248721507e+00	7.652271187766674920e+00	-2.752028861368257306e+00	5.626426161216268262e+00	5.610495038411454694e+00	-3.964778434694712583e+00	7.343405543958341219e+00	-2.400629488820496260e-01	-2.148060904184284414e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.626615814658013193e+00	3.074063394903282287e+00	1.390246664699059442e+00	5.012758461173336677e+00	6.543082671496103231e+00	6.510911085141094290e+00	7.137314274502857270e-01	6.034240466215169185e+00	1.274666345893153696e-01	1.711247814284483582e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.106175202115113443e+00	3.040515896600049839e+00	9.154187850925467274e+00	-2.594635719659895035e+00	3.192596166944824621e+00	3.154206671623773328e+00	-3.680621704220764290e+00	4.201904114452858607e+00	-1.687080892938555288e-01	-1.646574803401712694e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.385635395360572453e+00	1.315374329713546064e+00	8.612923890922949965e+00	-2.531026688562109772e+00	1.498815440419784650e+00	1.486807671068934411e+00	-1.877642937240966647e+00	9.214041977431667974e+00	-2.090452602258584813e-01	-1.397047662070123986e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.837935458166298552e+00	6.872006768255511489e+00	6.929776576683170930e+00	-2.808855687701322879e+00	4.633605371140148144e+00	4.554417898104229145e+00	-8.218196734478047105e+00	1.255748667165285770e+00	-8.450804051914043158e-02	-6.277457928630497674e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.400477881277329750e+00	4.344922065054982241e+00	6.434297725176366001e+00	-3.023170226163661933e+00	3.136129666386916259e+00	3.173005158797821856e+00	-1.800410465748302657e+00	3.859835731523649560e+00	-1.329047789073665164e-01	-1.678879791149646028e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.440004740640265624e+00	8.756923487079802726e+00	9.062720380939914833e+00	-2.518730318708826132e+00	3.026074761271768665e+00	3.061829240840064692e+00	-5.918499352547085479e+00	1.443939704351387521e+00	-7.982538324853565015e-02	-9.128054183202513050e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.192414973810165479e+00	5.331189672531279733e+00	2.653382903959548678e+00	-8.000989052726898976e+00	9.712110661056319927e+00	9.695919542430360138e+00	-5.330106542052354790e+00	7.873905497585172775e+00	-1.103990521792860280e+00	-3.889277611876329921e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.819641957062491322e+00	9.691525498883647671e+00	1.710530460597118552e+00	1.175082596255829870e+01	6.511491770335451790e+00	6.529161126026965967e+00	2.052551831314223807e-01	7.384835916486252039e+00	3.967083951429229566e-02	-1.297526686500356341e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.680172250641630338e+00	2.560737315749820997e+00	3.183523597094837676e+00	-5.474568750517045501e+00	6.079563498185485138e+00	5.928484084470835747e+00	-2.645688951668146327e+00	3.999858569478353942e+00	-3.920919519826098765e-01	-2.256076666217778470e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.454100096249492324e+00	8.795839708887021047e+00	8.204948812227113919e+00	-2.628664576016280119e+00	4.714806517294651833e+00	4.818036863847323659e+00	-3.037382755331778039e+00	7.087451369374260679e+00	-1.867492360708631338e-01	-2.187772874812126123e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.552437407969913252e+00	7.935590732448053686e+00	1.270290078723035121e+00	3.830989835980068925e+00	4.831016491256126422e+00	4.934699919881869512e+00	3.859305136724938690e-01	4.533258102528915146e+00	3.765785271939063594e-02	1.358815595564838929e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.250632895560510605e+00	7.922653339151708884e+00	6.265478855271259917e+00	-2.867617268480169734e+00	5.853420650329764108e+00	5.831768438019642176e+00	-2.690193165462030578e+00	7.871026498140502703e+00	-1.988431163103644150e-01	-2.334736403458176568e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.356844312634731153e+00	8.588635800279067922e+00	9.930959211076478610e+00	-2.537957888893895841e+00	7.234193555067104597e+00	7.317735681036435125e+00	-1.331645147451831512e+01	5.178203708138116035e+00	-2.346780393601007042e-01	-1.436359449655101539e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.162990812518304606e+00	7.915830437549511878e+00	8.690829954211544361e+00	-2.594963991485209842e+00	7.363821284320723137e+00	7.301332838919803336e+00	-4.302330242774034730e+01	4.779322803448543766e+00	-2.694963568674070276e-01	-1.335543576434556012e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.345233896484030467e+00	6.674663107278218099e+00	5.701884100182978976e+00	-3.112149554708816268e+00	2.559710285951670272e+00	2.626514923946642099e+00	-9.656164859236322506e-01	9.491146454074758765e+00	-9.790127504525028557e-02	-2.061141460258499425e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.747842028691239058e+00	2.195849769100522764e+00	1.572399412468522328e+00	7.298618594449360231e+00	5.474422948233496733e+00	5.473143212868247787e+00	4.414706032979589523e-01	3.238373357940262487e+00	1.119113907077601139e-01	2.102446771950094728e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.650229157420415760e+00	1.292571762180193540e+00	8.522977070930927823e+00	-2.580321737740475019e+00	4.744136349738174552e+00	4.814734682643353025e+00	-3.200616262217374164e+00	2.056782109838587669e+00	-9.052942007295489146e-02	-8.693904250391106814e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.749449249487138758e+00	9.228724709833258544e+00	6.417701792468086808e+00	-2.891774974081123162e+00	8.819846041547155124e+00	8.877298356573000149e+00	-4.029798521618089602e+00	6.252371979850472883e+00	-2.262432826605929870e-01	-1.647396114635597986e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.687209848928747036e+00	6.428510654425220849e+00	1.951121121700605476e+00	-1.182775322089376289e+02	6.665010609177929091e+00	6.780078140963484934e+00	-2.735575669405941254e-02	9.725997374394987460e+00	-3.115036049498248662e-03	-6.452104407820327125e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.632584136385340390e+00	8.175130887676502311e+00	1.769741294044756330e+00	2.377688757878427950e+01	5.795172041463576562e+00	5.767429512560272364e+00	2.344028492142123943e-01	4.478499821906622103e+00	7.202828080553728973e-02	-8.514978989591474701e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.526398296754286399e+00	5.377908287780426733e+00	9.166226903000911364e+00	-2.585026015072407368e+00	2.063640629020916162e+00	2.060477553090762637e+00	-3.373829330544852123e+00	1.621836113308112504e+00	-7.684732922736070559e-02	-9.964517707639611865e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.599064636022726305e+00	2.049746917348904685e+00	7.123772684872650807e+00	-2.838090825367154402e+00	6.471844916865400421e+00	6.398270278029791314e+00	-3.655715652037508256e+00	4.083077556997947610e+00	-1.738462041949837833e-01	-1.396691264446150216e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.840101512722968735e+00	2.096917351006648556e+00	8.416559256508909570e+00	-2.617290126931575589e+00	2.035171108018649200e+00	2.100523456805133193e+00	-3.461334497227609219e+00	5.475428892468115372e+00	-2.406689847442003427e-01	-1.614025723112143984e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.532890630533828791e+00	7.195928568896591493e+00	8.899312767558491544e+00	-2.530628886181884418e+00	4.080716489967368688e+00	4.083527673443111183e+00	-1.103273673694258861e+01	2.365361389531691838e+00	-1.315023613896247057e-01	-1.110478784866024249e+00
