G	c	dx1dt	d2x1dt2	d1	d2	m1	p	Fg	W	Fc	m2
1.000000000000000000e+00	1.000000000000000000e+00	8.227468032595206537e+00	8.697241274737828931e+00	4.062497627287233293e+00	-3.303693986881403699e+00	1.205929669281433636e+00	2.382118281376042646e+00	-6.266299468445373222e-01	8.168327133950697316e+00	-7.013109633689239286e-02	-1.538003322941818629e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.188729536995410285e+00	8.866807668442559631e+00	4.632163701246039267e+00	-3.064417721804141959e+00	9.338586460768276254e+00	8.523438258597689554e+00	-8.101949603270769629e+00	9.979348783612760343e+00	-6.890740592748565430e-01	-2.453497168802710515e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.219326552235092009e+00	7.632372474139621499e-01	7.398881784204899503e+00	-2.772884700832906724e+00	3.147223854568223622e+00	4.774278344920097616e+00	-2.470649886359886249e+00	6.842205914525130162e+00	-1.797727178391213543e-01	-1.879431073913802486e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.371766853844287759e+00	8.553687007624937166e+00	6.465503782971112834e+00	-2.730192610519011076e+00	5.203600883379820630e+00	4.721331106224124774e+00	-5.572204857693304092e+00	5.296878974151259634e+00	-3.346678987772113700e-01	-1.970568824695600574e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.461513500671112631e+00	1.523288507998623142e+00	6.544546257483297325e+00	-3.571656464613285564e+00	6.846370117414062317e-01	1.891184387492740315e+00	-4.980504069734180139e-01	1.172501773172802686e+00	-5.068458342754144502e-02	-8.925686433258123165e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.171345653097702666e+00	4.165524319652746499e+00	4.238010383020088589e+00	-3.567780118517425159e+00	3.734801285270170634e+00	3.709329834162994555e+00	-1.957803168012938855e+00	6.003673800690351392e+00	-1.434648709895929852e-01	-2.164633848100907976e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.752889410576148776e+00	8.660592763034260955e+00	8.491218561013001320e+00	-2.772642307100894321e+00	5.680623271368657079e+00	6.961867977088148862e+00	-5.805281518629046289e+00	3.791663679746906546e+00	-1.963525233449592289e-01	-1.405851616588229991e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.491441748628278052e+00	1.747736393113444864e+00	5.119377697887268930e+00	-3.568916640102068438e+00	5.035127853402325826e-01	1.353143638916362246e+00	-3.253578777907529584e+00	6.340880667065992959e+00	-4.487653107266739161e-01	-1.420012077117307037e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.728064305944496226e+00	8.349152675949856217e+00	1.023186141402696414e+01	-1.966809236524087678e+00	4.663233270479590686e+00	7.044777485248548743e+00	-4.481693938616975181e+00	4.317762611740397993e+00	-1.858365168513966825e-01	-1.271151951448858064e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.736196877949617967e+00	7.589110664237145976e+00	6.580718058785429037e+00	-2.736248988973189800e+00	8.827195220297761935e+00	9.582090014791701194e+00	-1.106597580350769228e+01	3.478671053919040190e+00	-2.228209618774944500e-01	-7.004004219114485785e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.554446420417407104e+00	5.103824306771501895e+00	2.045266689591827447e+00	-3.160530188322882239e+01	1.243047912669900557e+00	2.407032781156335233e+00	-1.029218467832923922e+00	2.026372872945187531e+00	-3.816510186858018683e-02	-1.404134331871792041e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.855349383435130228e-01	1.447978106849215685e+00	6.988107630847220975e+00	-3.037275648179290855e+00	7.925485026622919982e+00	8.800420337464830212e+00	-2.894957076595450474e+01	3.922178057998454648e+00	-2.720913328083289784e-01	-1.472709760277841173e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.068672192435955459e+00	3.343777801935686966e+00	4.778085847956617727e+00	-3.925110777097007730e+00	4.818357254185118066e+00	4.260598508097237058e+00	-9.339139475169671023e-01	2.761387456017811548e+00	-1.219562867035020870e-01	-1.066151181705059292e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.092516995467654795e+00	6.965356592972736571e+00	6.905713171282629403e+00	-2.653104660032949980e+00	6.321082669660826880e+00	7.421171935546512444e+00	-4.404451220615036355e+00	2.738992828197590157e+00	-1.180299511904768783e-01	-6.734463044170594381e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.527600867335658030e-02	1.002865905518956424e+01	1.956024261419632371e+00	8.729469057715952829e+00	3.409362656692143112e+00	3.183651005751178875e+00	7.031401617847359287e-01	9.658431370156559836e+00	1.344237675196772175e+00	-3.637523030779058253e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.363051801234717253e+00	6.650429220804261909e+00	2.160704845752542624e+00	-9.468684385963948458e+00	2.205860685186818770e+00	2.517236682830843453e+00	-1.599915522327803874e-01	4.836143330740810597e+00	-5.540295874598569204e-02	-2.201658582511567985e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.070473591467662189e+00	2.765553970817555385e+00	8.894862671559762290e+00	-3.034743020672818758e+00	2.390313418401527557e+00	2.489127707004224810e+00	-5.045513463853278147e+00	5.370533084233130694e+00	-2.864314144296951081e-01	-2.023256231352466905e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.307791190900248424e+00	7.087399102187205813e+00	3.346226944189509833e+00	-6.139606586843140867e+00	1.294238390447668419e+00	1.944294931640519808e+00	1.153224328049343717e-01	8.307720880342950309e+00	-3.557580033200052200e-02	-1.244209694450896686e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.464763292082948087e+00	6.029062749913027375e+00	9.132060325529065992e+00	-2.693615497397928937e+00	2.934807237373102673e+00	2.957829021045872864e+00	-6.587880892754664153e+00	9.203352521603662240e+00	-4.671835576211605945e-01	-2.193086345004617410e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.014306958840438533e+00	7.168535882334439613e+00	3.301305307318175508e+00	-4.660045753312819450e+00	7.863023046911473912e+00	6.666599855259073060e+00	-1.675224751602121032e+00	6.862240544722861380e+00	-1.518118152451650715e-01	-2.663681847632836330e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.773985763050471398e+00	1.426245140310851589e+00	6.170845879402278022e+00	-2.902148152552949334e+00	9.354391691735276737e+00	9.002803760158309743e+00	-9.052794860010989098e+00	7.921006278052263205e+00	-4.592303053303170013e-01	-1.620841717903435786e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.066852789238595278e+00	6.308797226545612702e+00	6.814465783641645125e+00	-2.809684885057388115e+00	9.081425948447311214e+00	7.063467553036545610e+00	-4.139172260890305211e+00	4.114546733505504150e+00	-1.677124206104523008e-01	-1.386503630752189409e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.087158387995597497e+00	5.111679748508903387e+00	6.146479025786212524e+00	-2.326379062175015999e+00	6.406807068669162497e+00	7.702226968826826337e+00	-1.165022967533146847e+01	3.588360044575029217e+00	-3.403145351467290469e-01	-1.160829888401398780e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.528649113521982628e+00	9.492591935269722114e+00	4.897266788653412917e+00	-3.936273398858745054e+00	1.628100064800154234e+00	2.910881009837336997e+00	-1.245974328889557281e+00	4.608415332032038236e+00	-1.823493279896487296e-01	-1.812631176399171817e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.202761433221309240e+00	3.489460552695696993e+00	3.374555486330932830e+00	-5.884380308837830142e+00	3.908670396936218872e+00	3.705881139498328203e+00	-1.990724113998322276e+00	7.681034818064425451e+00	-4.661838728307301505e-01	-2.951974654939243159e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.168345525603406543e+00	6.230927959701679342e+00	6.017947780150366688e-01	3.896333539019732228e+00	4.604758142736023352e+00	2.918861760972903063e+00	9.636821985078278807e-01	7.235949036203757068e+00	4.746506979412425109e-02	-8.250227436761759847e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.722613966986680012e+00	1.016184878629873722e+01	4.177610230998285878e+00	-4.274750664528904842e+00	3.601720342562320543e+00	3.651797967964682812e+00	-1.612076102746333173e-01	3.334578780589495750e+00	-5.285686481457967795e-02	-1.846200083986075269e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.943894707372740172e+00	2.494932425566727119e+00	6.357336557356044970e+00	-2.649853199873752896e+00	5.079517315067579197e+00	5.221593826473740485e+00	-8.286529973839934726e+00	1.891620158973614574e+00	-1.627439096689956011e-01	-7.293811497727664683e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.911229449429612259e+00	9.048601657936970355e+00	9.251958983219035204e+00	-2.443607252233763294e+00	5.584687996326999304e+00	5.918679012101761394e+00	-6.342443648260945643e+00	7.159974431374847903e+00	-2.590969961042160485e-01	-1.725577375500285227e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.114957028775210190e+00	7.632428845086656644e+00	8.944222816296921508e+00	-2.249522595682439619e+00	4.392458118524256605e+00	4.583065606721289598e+00	-4.327932157900870713e+00	2.418117592130917259e+00	-1.001896838675300216e-01	-1.148622681827481617e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.704220249267804910e+00	2.286386219286426602e+00	8.090805288629534076e+00	-3.083139588601937930e+00	4.094966049130667862e+00	4.479916535814036038e+00	-4.154749378320196307e+00	6.708866300356356227e+00	-2.655351538549440837e-01	-2.268112498436084756e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.374646651398066410e+00	4.052780259543564689e+00	8.132160934249363038e+00	-2.355493859273098955e+00	8.024594860331452750e+00	9.042107905285996949e+00	-9.532043163754922332e+00	7.110888661721371129e+00	-3.431045146566878978e-01	-1.861188822015943600e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.684150717905067651e+00	7.539846814506232953e+00	6.652950949054852181e+00	-2.733122501146205696e+00	7.946510002798286010e+00	8.182876965852345919e+00	-1.263724077618032915e+01	6.545085676697883770e+00	-4.295759032636810026e-01	-1.856038732826756910e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.750590728312793942e-01	2.217169644128976103e+00	3.927853737915377508e+00	-5.729029418059906398e+00	3.762347731074146662e+00	3.864009637982757983e+00	-2.164656715490230532e+00	8.057217519961669794e+00	-6.626749945161451993e-01	-2.799651792849857657e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.739859845146657591e+00	6.667628977221206732e+00	8.873451495059516247e+00	-2.522725608060393476e+00	8.636787356156348849e+00	9.622948280999276349e+00	-7.770073910472859779e+00	8.993443930414029452e+00	-2.817509097693655651e-01	-2.670503098735822700e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.341219469710862811e+00	3.438084277668079558e+00	7.729289032607999488e+00	-3.336090439079138825e+00	1.010828687237741619e+01	9.536687671807456468e+00	-5.178840289479082593e+00	5.651605617286775463e+00	-2.473196135883474478e-01	-1.742208753462040738e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.970998895833955267e+00	6.483133704580590795e+00	5.293363473940029706e+00	-3.211079230805179208e+00	3.702702872094344677e+00	3.568295474712230853e+00	-1.883069549847468771e+00	6.819614147033750129e+00	-2.501729821594002035e-01	-2.385583697912983414e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.459722886990002966e+00	1.104553671925517122e+00	2.117913564343218535e+00	3.651645817563018227e+03	4.150536303969500906e+00	4.434519083479379731e+00	1.106809408722750909e-01	6.223832046170881149e+00	1.537609536255423771e-02	-4.020780396939335866e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.594428423390859439e+00	9.484970208476322995e+00	4.346462055175540407e+00	-3.948212070498528625e+00	6.111020267498065373e+00	4.939611469274203692e+00	-4.311501928224918956e+00	2.168635162319056509e+00	-2.129046145231063281e-01	-1.426618899173092148e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.156252900659582750e+00	9.438502893279515860e+00	4.682673075475769942e+00	-3.294873819652622160e+00	9.402420839213300852e+00	9.426298436469124908e+00	-3.946014487663437986e+00	1.448739729915222041e+00	-7.801768516330254144e-02	-2.596427962125082978e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.205623649384625296e+00	9.301448485444927528e+00	8.497805024907931326e+00	-2.561472265539232573e+00	9.417579939436144798e+00	8.141032596416366118e+00	-6.165216382127034045e+00	3.797157842295496799e+00	-1.362866619735365603e-01	-1.230321504057153348e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.920206972612485075e+00	8.318025718239464794e+00	6.759459324321424489e+00	-2.707198646292971578e+00	1.365966594709175697e+00	1.622770752538428063e+00	-7.085239507468152897e-01	4.963615732204207376e+00	-8.070637129185592729e-02	-1.492600309628101085e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.138452245726425005e+00	2.315235190447253011e+00	5.145850580537561392e+00	-3.838684803136521939e+00	4.768951981040933319e+00	4.256686001070757897e+00	-1.372194526775371015e+00	7.080991855431643778e+00	-1.183400962047861660e-01	-2.385753016544939875e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.594734622634454979e+00	8.999186171921033761e+00	1.027393266217283063e+01	-2.399529805407700778e+00	6.434697411817931645e+00	5.447547597552717669e+00	-6.299089412604115701e+00	9.461616843189530002e+00	-3.210822675752511013e-01	-2.166577319576436622e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.148942108993900924e+00	7.416038617554223666e-01	2.014864571377791513e+00	1.136050566707360076e+03	5.078953546698152799e+00	6.123951477930626552e+00	2.671157170662377678e-01	2.958519416883880204e+00	-7.283833897815649057e-03	-5.785397811035227988e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.197765783591640876e+00	9.104754517516121526e-01	4.906775448646300219e+00	-3.600600483784373473e+00	2.648209453124420243e+00	3.295844681418615529e+00	-3.732387531735545494e+00	2.495477003928398663e+00	-1.725328387095069471e-01	-1.662174363780596353e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.327376704605123692e+00	4.536660096582554758e+00	2.077527740794629096e+00	3.740103048125032803e+00	8.643995226426726575e+00	9.440675369632367975e+00	9.112961374160346573e-01	9.376340044614813962e+00	4.332457367296563278e-02	1.137626028582996263e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.776134405581625941e+00	4.686205251930734228e+00	8.046373431007335597e+00	-2.753120464040591298e+00	7.205952628725959208e+00	6.990779919941856768e+00	-5.743055442104640917e+00	1.577263915318544374e+00	-1.135912485978049918e-01	-9.876755291659546909e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.826934238885547179e-01	8.667832172456794382e+00	9.272632593854769567e+00	-2.241888939791576885e+00	8.798203310937912747e+00	8.306447086873506080e+00	-5.790511697036689043e+01	5.856421864110761710e+00	-2.657938320131548737e-01	-1.491858410716338623e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.273304958287564403e+00	6.477932155199376929e+00	4.341224211180803927e+00	-5.018362686254051575e+00	8.235608385281450339e+00	9.163889134059928665e+00	-8.064498178733948919e+00	5.793606009746322449e+00	-6.948026251442644963e-01	-2.128528389225845086e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.683640033944095116e+00	5.352601232230886019e+00	9.174829916364382498e+00	-2.685139533370077380e+00	7.702692730562612944e+00	7.804717401126897158e+00	-7.979899123213458623e+00	6.252056567439528756e+00	-2.626396074539232295e-01	-1.535866383166162752e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.517727195731293000e+00	2.437322009108225718e+00	3.763819872431966029e+00	-4.483284457858173866e+00	5.814335680196605516e+00	5.019760049593354978e+00	-7.772274510511206103e+00	2.710876396503740349e+00	-2.211371544167501924e-01	-1.132595869827722090e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.656017600440162774e+00	9.999226932866825734e+00	8.943500465682078016e+00	-2.098429755187419143e+00	7.065423872991301479e+00	5.117865654072852877e+00	-1.859809480927675907e+01	1.869190404565640895e+00	-9.857779544192715737e-02	-4.197318598803972400e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.268345346638279025e+00	4.073740578801292145e+00	7.482384696902875554e+00	-2.678874204740191889e+00	2.873026136701238187e+00	2.852818416505320087e+00	-2.823416037370687803e+00	1.905267361499614065e+00	-1.055971111310084337e-01	-1.024307643627996534e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.195462856815575847e+00	6.134100135406331589e+00	8.058536673393591698e+00	-2.521081455881987843e+00	6.958449926115659601e+00	7.400589843892889874e+00	-5.826200290696126771e+00	5.540221506949180252e+00	-2.586748796575800147e-01	-1.764369509077379217e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.424506661889174630e+00	1.876449645464903782e+00	1.414393442583953497e+00	2.770014699696758953e+00	3.765695348097027662e+00	2.610347186822030263e+00	-1.119472892776576911e+00	5.988054169580625086e+00	5.306833870859336416e-02	-4.666873612063431764e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.854005636339961072e+00	7.692179876748629574e+00	1.012678335685052922e+01	-2.726072459697644668e+00	7.803023392541190262e+00	7.687195339681418105e+00	-1.831041618795205395e+01	3.653316537326507074e+00	-1.724543801368662588e-01	-3.999109131454351429e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.130727501404225066e+00	7.541005828561551994e+00	6.742551301405401709e+00	-3.192668714460089596e+00	3.086639688026348693e+00	3.392107326591587757e+00	-2.494945952823896640e+00	6.642488731441225092e+00	-1.543699145764896863e-01	-2.086237664700963279e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.177722863171794199e+00	2.652604431341812230e+00	2.667915902355705526e+00	-4.413476164562473159e+00	2.177278295226317439e+00	1.680819907932139756e+00	-1.003480812889441243e-01	8.937009940835183741e+00	-3.038862047607478467e-01	-1.774695394925536407e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.669662315493150473e+00	2.130824364036233654e+00	7.939172464891272263e+00	-2.455568516661693401e+00	2.239167865302216232e+00	2.368581860934535488e+00	-5.034207872290541452e+00	1.573037327059989110e+00	-7.447873984774663891e-02	-8.261385354362731359e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.915546353257962409e+00	6.729014441744634034e+00	3.308585970198057336e+00	-4.557027724184741224e+00	1.230876084773064871e+00	4.723772586752860159e-01	-2.094791503401074728e-01	5.641861169021457734e+00	-2.235462747214092896e-02	-1.085086426786150193e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.638036221557089611e+00	6.452251540783995765e+00	9.515144929625831693e+00	-1.969736051295853274e+00	7.789710341565846186e+00	8.260221420255321689e+00	-8.421429263445068258e+00	7.031240794174568265e+00	-3.230903596256038957e-01	-1.954162816011364434e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.065039484486007382e+00	3.444004402590272740e+00	1.858386369231935120e+00	-3.040990622598480400e+02	7.971957574172932937e+00	8.120593919331904331e+00	-2.849741344611047555e-01	2.477707850998716932e+00	1.890131183156773184e-02	-6.876820582186721431e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.778215771390344813e+00	8.880774665715003735e+00	7.473850765342264779e+00	-2.235359914612691679e+00	5.536589175743934277e+00	5.193796137591493611e+00	-5.189258537554981565e+00	3.538382491421338649e+00	-1.936935923137213245e-01	-1.535773185354248227e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.806783582957045553e+00	2.580025811930733326e+00	6.097038599009178661e+00	-3.877702462479428291e+00	1.654496431464119288e+00	2.787285761515392757e+00	-4.063936100108431759e-01	6.286858695719926615e+00	-1.726386129823545557e-01	-1.797839747866408988e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.268713183623962681e+00	5.379068040218305313e+00	1.303630068877589032e+00	2.914539125932715891e+01	1.882878149244360033e+00	1.902801530036238864e+00	-5.210078489428209003e-02	9.394857260101323604e+00	7.461540036700550771e-02	-1.592730980505020488e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.674982870534631019e+00	9.800183923555252363e+00	3.983144190944081231e+00	-5.287651876140181173e+00	1.554774559901055841e+00	8.008286287041100904e-01	-4.250949832984487475e-01	8.281027005494108195e+00	-9.252086665603262428e-02	-1.180339409549222562e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.355125718795247458e+00	5.135413017620216181e+00	7.445536859215238223e-01	2.672308828288403326e+00	1.962005929048438180e+00	2.559036467378108082e+00	6.323313770616619811e-01	6.838167948192676704e+00	1.908156590373097372e-01	-4.151484626885537210e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.669290877394070449e+00	5.675906592192708544e+00	6.080174178708489308e+00	-2.870926738891700580e+00	8.968528725404627977e+00	9.482375673048558440e+00	-9.645671142471355708e+00	7.725246986138425420e+00	-5.540232209093642890e-01	-1.898761256598335390e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.731016901163602739e+00	4.321527748977926464e+00	3.641717358784023695e+00	-4.328441231101808562e+00	3.900017393839345647e+00	3.682645307604503593e+00	-3.193753710472924112e-02	4.008685508841838718e+00	-5.292758422520509043e-02	-2.085629092862106404e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.904714542893898077e+00	3.341616931892601894e+00	6.198859799867378229e+00	-3.356217577437258459e+00	3.536955709015817462e+00	5.450832264320494502e+00	-3.729179064400986565e+00	6.324831159798867120e+00	-3.736965520593258372e-01	-2.634159142575548174e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.015582214083790902e+00	1.066493350390683226e+01	3.061801189902500386e+00	-3.787382755073903873e+00	1.794513304223931183e+00	1.999151618508516970e+00	9.501952766200477685e-02	4.866979269659233331e+00	-4.250485673129887620e-02	-1.367430402406151213e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.098500837043535405e+00	4.360615706209108211e+00	3.808206063097562044e+00	-4.672656718743429138e+00	3.806295992427700892e+00	2.872527662658210357e+00	-1.369105571113586661e+00	2.796995231879157995e+00	-8.760413695163422887e-02	-1.898128779619383533e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.083017377777853341e+00	7.766402082958620667e+00	8.933530190646044034e+00	-3.112081976517116377e+00	5.758398382287588824e+00	5.977328769262816976e+00	-3.393621487672647596e+00	7.112585941564532277e+00	-2.369238512632234894e-01	-2.115772295998326946e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.934956286097669675e+00	2.511067576786995215e+00	1.661654561854797318e+00	4.961025069487821071e+00	6.185024199317276761e+00	6.370729658642074078e+00	1.170922405259763988e+00	5.421850868433340409e+00	9.691809020240145511e-02	1.688116800814824714e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.056579024849461312e+00	2.550110255316213159e+00	9.275380776911184455e+00	-2.721459446859197939e+00	3.204364364662313669e+00	2.891540097413909827e+00	-3.807603298361034838e+00	4.775947122098765263e+00	-1.672667064887185251e-01	-1.747599130263227440e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.148615265608595948e+00	8.052215244804861172e-02	8.302299576643806134e+00	-2.598087132406879718e+00	1.966689381100045431e+00	1.018428207755648796e+00	-1.420718495540747472e+00	9.285015913098852991e+00	-2.212296857961039420e-01	-1.473663619927090718e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.905343099104148674e+00	7.403905729468486463e+00	7.337114947420545263e+00	-2.839107666967862986e+00	4.409130633598963733e+00	2.663777198094709142e+00	-8.076676743664107150e+00	1.338045337701639248e+00	-7.903765897472954383e-02	-5.977724297998648906e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.678419325917547944e+00	3.443555272440512738e+00	6.426025190664060638e+00	-2.362997318255981583e+00	3.431323973835289198e+00	3.505626511639968079e+00	-2.590150872976053620e+00	3.393879481053032610e+00	-1.260649564104714959e-01	-1.847041404016521726e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.024330325327999613e+00	9.027352983909679551e+00	8.996027472609407383e+00	-2.378375265698280394e+00	3.103194305124123087e+00	2.089288634399787181e+00	-6.023317577630241004e+00	9.445797179910659924e-01	-7.362691751129002427e-02	-5.082025630861871646e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.030720588591795384e-01	4.651171847801631287e+00	2.941180058038761480e+00	-8.344147287187434259e+00	9.810411667592990881e+00	9.162467518816624690e+00	-5.521847148694362772e+00	7.810376751543030238e+00	-1.081948456332536779e+00	-3.893578617179245693e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.030795801869854422e+00	1.055209972428137100e+01	7.080755863761878377e-01	1.152864008827017273e+01	6.904821626154372893e+00	6.705015065120393913e+00	3.206011727466799854e-01	6.214208717392406101e+00	7.512892903371143349e-02	-1.278925859138713506e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.236546769733106732e+00	2.516101036929651258e+00	3.100085408226307848e+00	-5.622476105173277894e+00	5.852304479959080652e+00	5.837862291769226886e+00	-2.170439185432970319e+00	4.406930217352754475e+00	-4.089633142795333076e-01	-2.260305687280995901e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.036846055697897384e+01	8.551071234559232792e+00	7.490247446158649680e+00	-2.809670216618353589e+00	4.230676799713425140e+00	5.905471222023175315e+00	-3.898252663840936716e+00	6.697488255991381756e+00	-1.919548260695479736e-01	-1.956492234566143296e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.773489308272695908e+00	8.283247856051632496e+00	1.327989143760693436e+00	3.600678607698445166e+00	5.117307151457514358e+00	4.043490741191802407e+00	1.282685779431942119e-01	4.417617660603996299e+00	4.853185288792392915e-02	1.318214822893197358e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.268957285034197469e+00	7.377919652111642357e+00	5.845383860590252389e+00	-3.399299835284587346e+00	5.796469712907785343e+00	7.080048807492159035e+00	-3.106583797121728274e+00	8.038824837641419307e+00	-2.010368746254206085e-01	-2.489770835905515067e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.060404621453193030e+00	8.923234517360505436e+00	9.596805738244766459e+00	-2.382102314944928967e+00	7.025288829978260097e+00	8.015230540151868865e+00	-1.374193197242636444e+01	4.965295403506866379e+00	-2.775141565247227771e-01	-1.516614051413216036e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.346724575700730231e+00	7.581256162184656588e+00	7.964985029410064143e+00	-2.785916040771320379e+00	7.604266989179572889e+00	7.811442873449298219e+00	-4.346809641757547382e+01	4.074110070808631079e+00	-2.716991524403397085e-01	-1.467254544684726270e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.613346007630930501e+00	6.305196622016956631e+00	6.309042520100842211e+00	-3.477994899959539143e+00	3.236721100477566004e+00	3.324398887208502629e+00	-9.708839752481319696e-01	1.023271638175833331e+01	-7.618981253856986491e-02	-1.976366499356891238e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.597641873938550283e+00	2.132488062617289071e+00	1.198540180751184847e+00	7.564004658845534301e+00	5.417335687937399058e+00	5.720046435248810290e+00	7.443791673093091976e-01	2.423122464226056927e+00	8.907379387526076497e-02	2.114803401207998945e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.354951571777931463e+00	6.865349852282275345e-01	8.137678814561887464e+00	-2.265328430753144051e+00	4.712196912442437657e+00	3.785588067399054957e+00	-2.972851534835379450e+00	8.657915917120717619e-01	-8.572742322984462648e-02	-9.446435492266155309e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.962957373615353163e+00	9.181434612793834660e+00	7.235958875720269745e+00	-3.012900282024239207e+00	8.195007737213181542e+00	9.113451244059051604e+00	-3.918146432062537432e+00	6.737278266689569861e+00	-2.537102971476528634e-01	-1.682334813599415169e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.351756854397795138e+00	6.738713649074076883e+00	2.348003273043890893e+00	-1.175502268536657198e+02	6.562217337845419607e+00	5.881225111407852424e+00	2.826904628902146555e-01	8.928951743691388998e+00	1.025166359499537702e-02	-5.941842171180502952e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.498212090679388098e+00	6.884446822061009108e+00	7.212586728300602879e-01	2.467832086591570828e+01	5.912329426785176700e+00	5.506514262069522658e+00	1.430124165102635958e+00	5.082937225149594340e+00	7.525914875979877738e-02	-8.464670817375733236e+00
