G	c	dx1dt	d2x1dt2	dx2dt	Fc	W	d1	Fg	m1	d2
1.000000000000000000e+00	1.000000000000000000e+00	8.053860713474053412e+00	7.154800044916718171e+00	3.665527926169143136e+00	1.296749952978541343e+00	5.447793031062701630e+00	8.271374817996143491e+00	5.968755722305580935e-01	-1.029264754621501687e+00	2.900734894512819650e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.807268122756801709e+00	6.369821386158510457e+00	8.696505059807471127e+00	7.165798700555529699e+00	7.325986373716948385e+00	2.976170776097835535e+00	4.982861476335000539e+00	2.740595277882825975e+00	-1.369873437050726173e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.370844465548588076e+00	3.485888812433030726e+00	1.936633390695814860e+00	7.596082624211008216e+00	3.040673815852261708e+00	1.474121749910580759e+00	5.139954666177945164e+00	5.293667153676781645e+00	1.255994426513851181e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.118696362813232703e+00	9.651109534049997052e+00	7.624788355540824014e+00	5.132415326216865914e+00	3.932405187416795567e+00	3.682901584295163122e+00	4.673109046568958647e+00	3.371039474794550461e+00	-4.202998424849945791e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.524894964023558508e+00	1.749803249516807213e+00	5.663037966110364252e+00	2.098917408198594625e+00	6.043857990606142039e+00	5.374443304831720170e+00	9.766149690483463264e-01	-1.267130409892067711e-01	1.454644228115602456e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.726904673434765947e+00	5.431765381853961294e+00	1.459648208792269086e+00	1.970597620251975046e+00	8.727891724514972083e+00	2.512108271518394886e+00	-2.026251044071665230e+00	1.339122368523809836e+00	-3.408808349443007302e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.555245230245566823e+00	9.579108095793367639e+00	2.788196182042673055e+00	1.088447100286439317e+00	8.786551104692799541e+00	4.156584106459792594e+00	-6.206110193054492630e-01	-6.024393222653038338e-01	-5.191890962011295585e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.268367014494886202e+00	4.964464472904886350e+00	6.342962911593134079e-01	2.984911814088780702e+00	5.906054611875954485e+00	4.958895258871675260e+00	1.507592244279056137e+00	1.326220294174697667e+00	1.561065066218777275e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.001626018899965498e+00	6.422532453934943319e+00	4.860331537210460517e+00	9.134748655439809184e+00	7.038205772035797558e+00	1.671674696426673323e+00	3.825204145235459041e+00	1.034289368868177794e+00	1.409022724577035923e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.644477072727440259e+00	4.770450221846863847e+00	3.385370838544662586e+00	3.317447256775900577e+00	3.948029244002459137e+00	5.986756684209251667e+00	2.341440279011516967e+00	2.006854793988064767e+00	2.962252433743274960e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.993961609645636734e+00	3.770990969751145006e+00	6.767657265171248326e+00	3.897071866019066189e+00	7.242589814687122818e+00	9.162264385678396295e+00	3.345233400877276608e+00	5.653093260415081645e+00	1.636322073147779665e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.222038517063918306e+00	9.926330807274363011e+00	3.662390993976789133e+00	1.843873360753585322e+00	4.707625442557924700e+00	2.509453498487278722e+00	-3.573567767419467134e-01	6.189400006745400251e-01	-1.894163377946485838e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.646992768575076482e+00	4.681399288018091021e+00	3.598981266076174190e+00	2.802950004652751570e+00	2.449111727118507886e+00	6.230698618632363406e+00	2.962040343210922799e+00	2.920176833992952581e+00	-8.496996878565292732e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.079606483393607874e+00	8.798334334399701362e+00	7.290237592248665521e+00	5.384639333256879823e+00	6.918509535260940702e+00	7.199943555543913298e+00	4.519552114174279822e+00	3.205557177936452007e+00	1.933503887699802748e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.451027961739333350e+00	3.009451812145356175e+00	1.393770815385311002e+00	6.649469286844084337e+00	5.933523367236468005e+00	4.730788534158936187e+00	5.133948765159694005e+00	8.719942159753955480e+00	3.060781223053411715e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.195945170983266692e+00	2.775517343269312320e+00	8.646408951828929546e+00	3.442168277325112324e+00	4.108845084147114690e+00	7.249071257072216667e+00	2.952052216007278851e+00	5.359056971261294322e+00	4.920858586739725316e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.609489487455186385e+00	1.439311790855844153e+00	8.568385225455934062e+00	1.627569270248766076e+00	9.071119927688835460e+00	4.628304776659095232e+00	-3.247448315100220917e-01	-2.595510285350420832e-01	-4.413407240002250376e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.743097691422043294e+00	6.628601823169830709e+00	7.580213080831896377e+00	4.295163890094623405e+00	1.693920265328070274e+00	4.875680905033785706e+00	4.501410249889482351e+00	1.285870001542960495e+01	2.780059876478368164e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.133589154144956979e+00	4.473799085304047907e+00	6.522258732464460529e+00	3.197348632296163284e+00	3.515393320646159836e+00	9.216990220787947274e-01	-6.763124536718997382e-01	-7.926420969090692825e-01	-9.946176077504590429e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.682694813636084419e+00	8.545853882274757396e+00	8.972800863292121676e+00	2.458282996811226528e+00	1.484102004377320982e+00	7.421110883231478716e+00	2.661031989901001094e+00	4.901189831428919064e+00	-9.371723744565974012e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.353764360786905652e+00	5.185913754036180379e+00	2.860711383869888991e+00	9.996862513437042352e+00	7.990963017431857551e+00	6.945936503919139859e+00	8.295304528572224001e+00	1.413205564350459298e+01	-6.554931950302789190e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.864869440903147435e+00	9.885098396366124973e+00	1.566733475496678185e+00	6.195335656744845210e+00	7.052009650767357307e+00	9.930696697399686856e-01	1.267300969197287408e+00	5.499137435761981552e-01	4.160946299108506885e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.884973019062383237e+00	2.473963101643144924e+00	2.934538355600340598e+00	5.708632733713403518e+00	4.114691483901276037e+00	4.578858024399946380e+00	5.333158788031845177e+00	1.268161436916056850e+01	4.910470876765495873e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.472348199157396564e+00	8.998560300347207885e+00	8.621685009235745767e+00	4.773181946967376632e+00	6.972078773252574635e+00	9.729377852824541151e+00	3.900681065831144601e+00	3.584348676778206677e+00	2.678304239069787318e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.886112729325246207e+00	8.143191311300689961e+00	9.966702701906187123e-01	4.915758617359571758e+00	4.665377139159894604e+00	4.451539884139981140e+00	3.834507959754810624e+00	3.369392968433249536e+00	-4.015381893534161195e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.614592552409495951e+00	7.862929560219656722e+00	6.147494816772656634e+00	5.848454256229108417e+00	7.776870805168244694e+00	6.122637766758853850e+00	4.389427675863459832e+00	1.157546206477802153e+00	3.218853740509115546e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.489011162972364133e+00	8.926208094638738544e+00	1.004342810716587131e+01	6.967391294012603709e+00	4.529196122032002059e+00	8.900476677576714124e+00	6.405749029220304536e+00	8.785930284725946393e+00	9.981612271632983591e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.367071570962974825e-01	7.870852240452768100e+00	8.442786888033930737e+00	7.626076779104359993e+00	5.066230132237700801e+00	7.696609334674755054e+00	6.553143371676255491e+00	1.094025792867358149e+01	1.152312936595760284e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.319474424065198548e+00	6.942589689653614116e+00	5.872631892044223534e+00	2.088911370944452006e+00	9.976453168964726004e+00	6.027601382821226927e+00	1.190657641005128831e+00	-5.721439311997301713e-01	2.983249146847805733e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.188910911898110712e+00	2.680070135146142896e+00	1.488122773619632078e+00	5.099540174559432870e+00	3.209773358967212165e+00	8.217500655899508288e+00	4.928214475239736103e+00	3.163615684409613493e+01	-7.522444424188274859e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.294612132594679110e+00	1.225615861724663302e+00	8.665655703964930012e+00	4.678665964544004296e+00	1.839471157699593906e+00	8.531820023957182642e+00	4.488781253027996243e+00	6.839796812700991779e+01	-6.774531076543185981e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.566511072100217561e+00	9.467029881280325299e+00	6.552586592279672217e+00	8.492554041252578401e+00	6.671046661683245560e+00	4.772040334389951788e+00	7.349214613358457271e+00	4.879919572082023649e+00	-3.201345495229245497e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.584273516795123626e+00	6.372508346623754427e+00	1.967305554795556244e+00	7.013696771527728302e+00	1.023873716944244805e+01	5.419220148338990128e+00	4.811008563448099018e+00	2.441439003427408938e+00	2.701467913044222069e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.415900674909175816e+00	7.881550249135371722e+00	2.316998614266942980e+00	5.473630692075945881e+00	4.354581929339263802e+00	4.585633272304379560e+00	4.696743063066501911e+00	2.876593579859812344e+00	8.508845097857056228e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.702094088951429995e+00	5.279332534190381843e+00	9.002953746984729833e+00	2.459990406472345459e+00	1.498773774073690612e+00	1.001434292743779864e+01	1.634337345384729634e+00	4.322409321111374325e+00	2.273681050394539493e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.762202019638159811e+00	1.676755821178507411e+00	7.395202005209731588e+00	6.730916244956118177e+00	4.031983830705150318e+00	7.265065016390312103e+00	6.051067503951278681e+00	3.336021602870107472e+01	-1.017055816237617316e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.659874673566199998e+00	1.865869224636004686e+00	8.787959787132805900e+00	2.389126168657074167e+00	5.097325861953505566e+00	2.358070124994056105e+00	-9.515340564260579281e-01	-5.549892748009107590e-01	4.851316779469843077e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.689295870782500764e+00	7.334599173178133924e+00	9.399719823009853314e+00	4.545639838085875795e+00	2.378019685275543527e+00	8.840246521400207058e+00	3.561257707446749965e+00	7.292113916591294931e+00	-3.320815759029558834e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.968341479527004445e+00	4.729877576401857020e+00	6.194005009840546805e+00	2.307563542426048997e+00	7.389979915917092690e+00	5.480510877445523121e+00	9.424074229446972595e-01	5.163253734658972416e-01	4.759160812918668881e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.184492565873634717e+00	3.002357566335993599e+00	5.439302394663475759e+00	6.954482230594274839e+00	9.933802582646869439e+00	1.246155764856663017e+00	1.072539515070593419e+00	1.095414036049582096e+00	-8.252078243014159264e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.071341434314612151e+00	5.507634682177185326e+00	5.447214042661305378e+00	2.828388004811443590e+00	4.782404585462224134e+00	5.779006433240614804e+00	1.642720589895222183e+00	2.238098986676783309e+00	9.046467832800351161e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.248552687385679150e+00	2.092793347886146016e+00	3.760114046279412481e+00	4.373355676735768860e+00	4.327828044628771131e+00	4.897031339430768959e+00	3.366380369907817194e+00	1.172214165068177749e+01	7.511050768627298702e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.128699019887866584e+00	6.383591119167042471e+00	4.686758720232445441e+00	8.869117069514089735e+00	4.424627645179249669e+00	8.876640205024461494e+00	8.799941838214806467e+00	2.511493484593436420e+01	5.373942574906122038e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.403338036081951401e+00	3.730869073024754012e+00	7.912520086157791788e+00	2.879678764416228276e+00	2.018217547216488938e+00	2.887434606866559061e+00	1.908454345565871790e+00	2.997347182074781902e+00	-1.334093290280875532e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.005781888596282059e+01	8.289819258654807399e+00	6.146283177512782636e+00	5.485876983270730811e+00	8.603894749771717088e+00	8.214209887926550380e+00	4.760501277170847700e+00	2.128454064533093604e+00	-1.667430243784177701e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.688803251554119811e+00	3.879874157246794297e+00	9.177970133393511531e+00	4.569845278839652636e+00	4.451109009945538375e+00	6.052649374801002402e+00	3.718817569873764661e+00	5.594314668247745814e+00	-1.269785356916353525e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.324297049160019668e+00	5.420960905816809117e+00	4.823205642508713531e+00	1.096693605876595701e+00	4.686369276574446907e+00	1.524010937363144302e+00	-1.712900982345199496e+00	-4.996623398840710495e-01	-2.370239116710881611e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.992607412332574768e+00	1.290616083272645875e+00	6.384436839598116364e+00	8.283414346482954826e+00	6.968768475554942832e+00	9.422803736366372362e+00	7.361001142227769023e+00	7.770717717267254443e+01	-9.842804968985647829e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.891705822860989095e+00	1.710452819777418254e+00	6.948954861851676768e+00	1.880285430344646347e+00	4.766943582202173957e+00	5.789794418279980093e+00	7.005285860534918863e-01	5.005463982185882621e-01	4.981771523855810235e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.247392659659220193e+00	4.589646456827763288e+00	6.497465288566298902e+00	4.834433743617438495e+00	6.866656301368113446e+00	3.151548540251021269e+00	3.749344287162827971e+00	9.002445432679562209e-01	-2.238241174280497070e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.657455327089909503e+00	5.469162184451398900e+00	7.328006588952562517e+00	5.964037584447655860e+00	1.387661785400895909e+00	5.275199747359659241e+00	5.498807059686761534e+00	2.183964814175603308e+01	1.443530178240293393e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.830459632378111934e+00	6.213437157359448015e+00	3.184076424114660853e+00	6.617580918215067776e+00	8.110055049445399789e+00	9.205038051794609544e+00	5.819972332309586882e+00	4.977931123433857685e+00	-1.328407319852518143e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.735243861768737350e+00	3.426414329906164458e+00	5.614657510867924195e+00	6.877613418315998040e+00	9.781557315961977750e+00	3.930809271179117825e+00	4.780200938336824024e+00	3.010733797990625682e+00	2.005355410234650471e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.221037409718732647e+00	7.651324740186645990e+00	1.818988828285107662e+00	3.247050846297025117e+00	7.052103142336672903e+00	2.919053935455846904e+00	1.446918866174677687e+00	-2.251732242677082774e-01	6.503949475490122367e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.555407191156813695e+00	9.259702749394996601e+00	4.459904382962571745e+00	1.129866779820779321e+00	9.585299754815437723e+00	1.915468988154956032e+00	-3.561890926292536896e+00	-7.909887808560805977e-04	-4.262844251742739843e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.031527712736716396e+00	7.760283010685015803e+00	5.524516440741759737e+00	7.651425268980113437e+00	2.402200727823637472e+00	4.166004268352180517e+00	6.744227078936691377e+00	1.066081554287086952e+01	3.534623408906185926e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.537530400189790925e+00	1.170483418940831077e+00	6.835187174343381855e+00	5.841793658008665346e+00	5.294458531854520977e+00	8.398078971527660030e+00	5.323175357022963183e+00	3.396222130617610446e+01	-9.149618570656757877e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.601341306260149366e+00	5.642364149439878851e+00	9.670669998989795957e+00	8.286613835447155907e+00	6.548896313152523518e+00	5.013232937426807645e+00	7.261737690826885583e+00	8.820974055010783133e+00	2.743735221901601573e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.406861938134812640e+00	2.092774350785338022e+00	6.174869927767526967e+00	8.937088965772916893e+00	6.017887635897088749e+00	2.917102590343306545e+00	6.253918519535496046e+00	1.315490660726070615e+01	-7.502494147955067472e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.292011298828306565e+00	3.366558885059495410e+00	7.525620734709331572e+00	8.814354234688018153e+00	4.848056927442239150e+00	2.839828470285902906e+00	6.932369285279833981e+00	9.904103603792822952e+00	-5.868664879577241145e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.797268457526502772e+00	1.012935997228771079e+01	5.353661443296498845e+00	5.515455914265133153e+00	4.139052414965534332e+00	4.487264717357832389e+00	4.300640543877902289e+00	2.172985245774290863e+00	1.702834196057495975e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.294651933546358435e+00	2.215498364551665045e+00	6.550913354673855160e+00	4.274632001894424604e+00	2.069773491596635484e+00	9.112404572940391745e+00	3.598461789090106944e+00	2.908499018231278654e+01	-2.463133616818621530e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.928535311519363304e+00	5.581777084218571439e+00	1.993758210117092755e+00	8.190231884030229281e+00	4.392836983704571097e+00	3.811913492261417513e+00	7.161539308349713195e+00	8.303901932364464500e+00	-4.081188796824093856e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.208823034244623784e+00	6.633550820618535404e+00	3.489970890821642246e+00	5.409808500456514402e+00	2.693027160974882595e+00	9.853674675737948974e+00	4.887412375083592941e+00	1.418366701558680099e+01	1.992833010303798780e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.489836403870098636e+00	7.083388606039911828e+00	3.959358130433056733e+00	2.666373230916344372e+00	7.568306533789971979e+00	4.771523424170273309e+00	1.170834083202108911e+00	6.383495502523434117e-02	6.138065890279698067e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.150853444861858144e+00	6.124483149570554730e+00	5.373225856995743399e+00	8.695239162925648913e+00	2.689136705858580445e+00	2.617699519235294314e+00	7.520728838216968803e+00	7.993987830476750212e+00	1.479724765068601178e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.467772787638964571e+00	1.432216498587620457e+00	1.303005738691399129e+00	9.114975401972735369e+00	1.422351175708985282e+00	9.345520971460846482e+00	8.591336405322818948e+00	4.264105446118504119e+02	8.965956842202962851e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.209934450314974264e+00	3.845210007612096081e+00	2.071822385309212144e+00	5.623458570490648789e+00	6.180786122466463084e+00	4.748567249751467045e+00	4.180343997055359750e+00	3.731714271647519343e+00	-1.470269689599318585e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.315725795422664879e+00	5.701843114643386556e+00	3.081141989925647806e+00	2.090561891140316764e+00	5.918437620881289440e+00	7.421908677014204869e+00	7.489318569635402545e-01	7.113111262784432842e-01	3.688626428157606085e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.507254661660098805e+00	1.848296184697618916e+00	1.001212403738041523e+01	4.650900141104497898e+00	8.750422860350091980e+00	9.693819297971524307e+00	3.439064374866399820e+00	1.040604471255253216e+01	-5.145288041237513488e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.551162566058466474e+00	4.076460718521485838e+00	3.605584207306889333e+00	8.371669637100472627e+00	6.484404911384815229e+00	1.901430116271310311e+00	3.709257617977932409e+00	1.502468899383986534e+00	-1.594335331746995044e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.433292288771132128e+00	1.487113330513601062e+00	5.324023391918966119e+00	9.304363204319555436e+00	4.063514280296210757e+00	1.713951992619380027e+00	6.996944570827641208e+00	2.272428880099538162e+01	-1.740928219831330725e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.736297673595637470e+00	1.518040918775353409e+00	2.503619362873721776e+00	3.098031481772103746e+00	8.301407856390705220e+00	7.900784175486835537e+00	1.630580748056424500e+00	3.076037384623070192e+00	-1.550472093359167580e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.646594064075615149e+00	4.942995218767038956e+00	6.711217636062179359e+00	1.954288688541651720e+00	6.158488736627544924e+00	3.372537714953176557e+00	-4.562599383265834030e-01	-2.041485636921799574e-01	-2.146591461843446211e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.403934947087262852e+00	2.368625743433295128e+00	3.433840226250510774e+00	8.832118156627526417e+00	1.956546216722729215e+00	2.870253049510325560e+00	8.011762065870069449e+00	5.164123091915660524e+01	-1.546572218739511229e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.277992943903562661e+00	5.847298148802696716e+00	2.825810413587430237e+00	4.861402480074742627e+00	5.972806179447252006e+00	1.423367875699496965e+00	-4.081992269802741519e-02	6.846547560018683143e-01	3.635980166118702641e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.883888680126443838e+00	7.677499336801833607e+00	5.621342685123364546e+00	5.968686746154296507e+00	9.136654565712211351e+00	1.158690970337492132e+00	-1.830189610816231438e+00	-4.578486203747389460e-02	-2.710276404660457494e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.810558779037535260e+00	8.252039020510371969e+00	1.133086587716878979e+00	9.888779172588982647e+00	4.813223721866624061e+00	7.753521312836847201e+00	9.091062861316995480e+00	1.953241158793455767e+01	-7.186223860100255934e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.812296363091228102e+00	2.600258718254880197e+00	1.072566678750524582e+00	1.973133075127264213e+00	3.922794287689843173e+00	2.298528838430685450e+00	-1.365482720919569959e-01	-1.509348498137443206e+00	-6.672537109347877049e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.630255654055347669e+00	2.814583682649709484e+00	2.959672306487468596e+00	7.037068491461960562e+00	2.267244887727360325e+00	5.088642743814390634e+00	6.100799545955151615e+00	3.969707339079086950e+01	4.252426988778198691e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.970534724283369066e+00	2.078707295301616576e+00	1.187370506879889653e+00	1.914880193772992012e+00	2.348426681076255740e+00	6.263862242753075904e+00	1.126404185355484255e+00	2.067584679575622530e+00	1.195663641368140517e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.158866720870127764e+00	6.234987859443855918e+00	1.537476446925376772e+00	4.273816923999256723e+00	4.967846316931894712e+00	5.259147342112150625e+00	3.607040145295044020e+00	2.160325991698090586e+00	3.889198797506712602e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.674064599351335003e+00	7.212065029271681027e+00	3.740933408864617782e+00	8.639877054862754591e+00	6.733390262362465961e+00	1.394152350196044443e+00	3.327322065506103321e+00	1.127735080747744423e+00	3.567430989442649469e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.204953770109163935e+00	1.361908397769425294e+00	8.421630857596900555e+00	5.089550757432023786e+00	2.016287502117456665e+00	8.228069490216130433e+00	4.802165431247806815e+00	8.454607751425587026e+01	-5.235883141764851034e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.885568731423306943e+00	8.825209931369355942e+00	6.064006364544879624e+00	1.000876324297546027e+01	9.644959362615121989e+00	9.872000140745234020e-01	1.433505320580384712e+00	-4.209491448938909586e-01	2.081973905487370491e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.533997907692764784e+00	1.491404456718778748e+00	5.430687999579847158e+00	6.329560011624415949e+00	7.502429792429730071e+00	7.805993511845903399e+00	5.219656115224108994e+00	2.054231091535907794e+01	3.433304641433174154e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.202323495941265641e+00	5.915610212754449648e+00	3.253302361680475929e+00	4.590904271664834724e+00	6.204765097624870052e+00	8.971553617951361304e+00	2.972336110910570817e+00	2.988652928512506968e+00	3.845032858614597426e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.914663166818412421e+00	7.052347196683017572e+00	8.911018856464806959e+00	2.664610571122036475e+00	8.395408843442774938e+00	4.988066965638354944e+00	1.260297889634554913e+00	-3.141235138810196670e-01	3.385478985339287927e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.738241343624459034e+00	8.914004092712492167e+00	4.378992202546582391e+00	3.937139488343302851e+00	2.108001513696620144e+00	5.995934735991932385e+00	3.635506957200160372e+00	6.741294126750242199e+00	-1.314277986605333570e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.403881732827835016e+00	7.428858514975957839e+00	2.029010820234118384e+00	5.079627749030267481e+00	5.226495805266821115e+00	5.284552306252197518e+00	3.133154423954416234e+00	1.922008242708213910e+00	2.002881378854838523e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.791388354709925856e+00	7.884185017455497935e+00	6.399801275514685805e+00	1.733916068769564500e+00	7.012210027841543791e+00	4.285447898334169281e+00	2.103439717599328296e-01	9.420661005832925428e-02	6.576661905550155041e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.076664067632824739e+00	4.310834657025351291e+00	2.135112615759335419e+00	4.377830251430756547e+00	8.302447863662152372e+00	9.195452156807919053e+00	3.573781578382018598e+00	4.223637857686748376e+00	-7.671212094645061264e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.541289451567015245e+00	8.566481577653210167e+00	3.940513978365999037e+00	5.146915363056320025e+00	7.917535072807469376e+00	9.054564582356830371e+00	4.249408000315669121e+00	2.948799699868980717e+00	2.550097940135119590e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.232083359584578375e+00	1.640440993015590543e+00	5.743087413638765071e+00	7.831725657812666164e+00	3.624746021605129709e+00	3.627112864769513223e+00	6.964851690244460158e+00	3.280681535381230418e+01	2.266705841637288277e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.425611099037239260e+00	8.998112958481558010e+00	8.770890452263135018e+00	7.617348461143999216e+00	9.895002200484146471e+00	5.949897179413705217e+00	5.504126423240092159e+00	2.838664890581430456e+00	-1.369140914170396961e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.501724435919578049e+00	6.130347359894374293e+00	5.101817443231920990e+00	7.198845134867486451e+00	2.061435620490383869e+00	9.423883942300504302e+00	6.997188193960810487e+00	3.871139816649311172e+01	-1.128156050917864306e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.830990999449300105e+00	8.299863914114641972e+00	7.246075633989772946e+00	1.049051635265255022e+00	8.178239418433872032e+00	9.430994345005103696e+00	-6.039234470422838452e-02	8.916810709691472270e-02	5.732242659147932784e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.386405398949920098e+00	4.533767407418513251e+00	1.044168711123759863e+01	2.864075718980742202e+00	9.312460974827535765e+00	5.698875590330538365e+00	1.416947293256895390e+00	1.027154860777132583e+00	9.881234491344798032e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.969686822422071160e+00	6.927644455373286547e+00	2.677557953919900147e+00	7.153522262947019428e+00	2.675530763677868684e+00	4.862664151699482851e+00	6.469604220501362413e+00	1.217676806570036163e+01	-1.578874285759339635e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.712030868978152931e+00	5.511409536823163258e+00	3.606907097905528659e+00	5.686768040051819462e+00	7.096937723720304625e+00	3.544782898748561895e+00	3.353271441950857579e+00	4.507471447508040185e-01	2.627780778263375971e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.272907866731969762e+00	7.475867818579767565e+00	4.513345129074419759e+00	1.486557165681272830e+00	1.126835888887504966e+00	9.526047907648457880e+00	3.764021670303796530e-01	9.156350546651054190e-01	2.238036542885167623e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.684957232624745060e+00	2.140187891385436636e+00	4.880355602601075482e+00	8.447978475639205342e+00	4.652166728107467009e+00	2.765896420814053958e+00	6.255037156498786111e+00	1.401499711854597585e+01	2.214168215358315872e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.948046039000574048e+00	1.505901604120733595e+00	4.786667090126433877e+00	8.637190871591720054e+00	4.979470900841749703e+00	6.479146336911854043e+00	6.945223148736858754e+00	4.002923353050934452e+01	1.939184903206389254e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.091257737380733950e+00	3.224411695923824706e+00	9.157486982628341821e+00	5.780204786122450145e+00	6.122389700403847002e+00	3.912528102516730666e+00	3.900658196308127046e+00	4.577749403640273052e+00	2.093114474380205703e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.409547266239141727e+00	2.577670041614151142e+00	7.548030761222298324e+00	1.372285863910698733e+00	9.106202653411921588e+00	3.517671129983399592e+00	-1.098244883198567834e+00	-1.601194950610421719e+00	-2.397429039929075412e+00
