G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m1	p	Fc	d2	d1	W	m2	Fg
1.000000000000000000e+00	1.000000000000000000e+00	8.453847288578399954e+00	6.856215374637941729e+00	8.633868103361521662e+00	4.184549434788053190e+00	1.634038178911456196e+00	4.317736446378862780e+00	7.304606772186619246e+00	1.922250725645139990e+00	8.243289228190533890e+00	4.343859960488446248e+00	6.139698921034519863e+00	1.095904478785352723e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.604213383952450833e+00	1.826811159995956446e+00	8.158678042221751525e+00	4.843804678338696768e+00	6.328807801151618229e+00	9.114844748739932001e+00	3.951595578564503608e+00	5.953517425765835647e+00	3.695641360451246360e+00	6.069309331746295300e+01	4.693440280939254805e+00	5.571801147246512187e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.863698887594498643e+00	3.138366887492423540e+00	8.020137770435461277e+00	8.791029123165747805e+00	7.340615463779661454e+00	1.092954433645846102e+01	9.604563212203620637e+00	2.886341807663121095e+00	2.347153259349368692e+00	5.696332542818387878e+01	5.973047719614000606e+00	1.328790189072425676e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.147351170098739992e+00	7.179646438757245619e+00	6.578679379409041239e+00	8.380145307267493848e+00	7.496977116797124197e+00	6.123338654337601383e+00	3.604680599958152598e+00	3.573119709607954331e+00	2.763660622509509945e+00	4.114564300176634504e+01	6.458727009402998043e+00	7.616735659138605286e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.985533974672583524e+00	1.593315076016174725e+00	3.769208630731413212e+00	3.913771393448952640e+00	7.880721237507117394e+00	3.301431663859288879e+00	4.308879540011147924e+00	1.448847657670773836e+00	7.565168507564568934e+00	1.140987835677198525e-01	6.119705716837914089e+00	1.844469762077557107e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.055766234804112358e+00	6.601082889400827547e+00	8.909801144357683000e+00	9.036924712278690208e+00	8.593650617751322329e+00	2.061059672488485717e+01	7.316278448432965931e+00	8.521207607310090637e+00	6.877295412304935240e+00	1.004727578635166196e+02	5.082553991020893669e+00	2.274202637084879939e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.310286557734299251e+00	3.961283487052826846e+00	7.176584151626359542e+00	9.646110076917610243e+00	5.440468097167681982e+00	1.256327498850949453e+01	7.786533326571343672e+00	3.651098065730584707e+00	8.182040208297786776e+00	2.424186700510411896e+01	5.741274071266420975e+00	2.441192566249680738e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.952273394767500392e+00	6.707249934136554792e+00	6.161520115560448652e+00	4.098570551888184532e+00	8.025604858052416191e+00	1.307360867267300897e+01	8.989331400367920111e+00	2.943290473068617796e+00	9.356032496922441766e+00	1.134904102129832815e+01	2.711672702513694855e+00	3.924384721879196292e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.263192627382283995e+00	1.389151937916170754e+00	2.106352327608252306e+00	4.243683681921127437e+00	6.270844505506973476e+00	7.149782432517299391e+00	2.652688168829399729e+00	1.729236682389954760e+00	7.184048591844621079e+00	8.976502384490327557e+00	8.227504467396517640e+00	7.535222309001390784e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.025468070195879378e+00	9.106723442113002775e+00	5.126164485944811666e+00	5.576353334700892006e+00	2.767688983962164784e+00	2.677943136540434477e+00	8.513332685610937034e+00	6.572494276823207526e-01	2.536607775077472038e+00	1.377491585453012313e-01	5.677280728547315469e+00	6.412897965973742487e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.030963518503793530e+00	9.865872820880220218e+00	4.875372537368492409e+00	9.362510196565320797e+00	1.544747793734336128e+00	2.531074791056748818e+00	7.701215729895126927e+00	4.334117389829234002e-01	3.214823445013319070e+00	-1.272860095159511262e+00	2.673143391966153359e+00	7.491341635990670511e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.138654427939592040e+00	9.950829906392327118e+00	9.248024646166264517e+00	8.960891616763777989e+00	3.291043523263808446e+00	7.926739887076939439e+00	1.546778312677781209e+00	1.514112011634939847e+01	8.795435919024203741e+00	5.046048573210001820e+01	7.997639123636096414e+00	3.156677331503625510e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.902401487310180883e+00	7.593703100377536153e+00	6.183837709401434068e+00	1.780855907969369767e+00	4.601445207166913853e+00	1.154669749862203609e+01	4.840409560262031619e+00	5.125701492046500718e+00	3.228384570844975432e+00	7.758518447957173692e+01	9.146916293808908804e+00	8.055222920926868824e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.385788040329355653e+00	1.888717239149970917e+00	4.554759826465567762e+00	4.724971377854225274e+00	6.209133827429816677e+00	1.317237465964866594e+01	3.843776895150542217e+00	5.153476978966627264e+00	1.625021630307344811e+00	1.702714879315286112e+02	9.754249547553040856e+00	1.708131923439523803e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.834368427205268048e+00	7.926488360891679186e+00	9.423191446153662554e+00	5.434734395368669979e+00	8.757203391486353183e+00	1.501413725484822237e+01	3.538592178118192599e+00	1.283016452246754469e+01	6.783035737600878079e+00	1.011965904166782479e+02	4.382493428559984139e+00	8.691698293940893905e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.625867767418254894e+00	1.085616903408365364e+00	1.726375015880602604e+00	5.895961701907061148e+00	2.419076432570339996e+00	1.781616559707484226e+00	1.017596604745856403e+01	1.361789573886862947e-01	5.176014166320544341e+00	1.882140745542083993e+00	2.235380044905324937e+00	7.456752419761696338e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.708650388670179598e+00	1.207546781096869415e+00	4.984448169597049727e+00	2.389740611730192477e+00	2.093083155525711447e+00	1.510345807099278792e+00	6.330032982665712460e+00	3.566422302521661813e-01	9.102889176211299116e+00	5.853729006543414437e-01	5.926936783940616849e+00	2.207586101627536124e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.000877199003396001e+00	4.000744465357055191e+00	8.250398074517116820e-01	8.440478333763760332e+00	1.004478172283442738e+01	2.193607426296291152e+01	7.585142742719091835e+00	1.361558584219454193e+00	6.905377472106829728e+00	1.601837162133824322e+01	1.315700840594319576e+00	7.624446246519129033e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.323095707812924182e+00	5.743234960787310328e+00	7.752647324407170082e+00	7.203131110142604321e+00	1.958427395966995110e+00	3.155835085903906823e+00	9.883182712051764796e+00	1.045439256129982120e+00	2.011640683332226232e+00	2.422798316205671210e+00	8.923286523464209807e+00	2.116024945724733755e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.189294578319542550e+00	8.152457509738983532e+00	8.895174249669295818e+00	8.687320761900588550e+00	5.094584343225768031e+00	3.380081608988638742e-01	4.710211589820777256e+00	9.708451827850403948e-01	9.913934382398943868e+00	3.777277679209540828e-01	3.020560150824790124e+00	1.424705509113443114e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.349738866906172063e+00	6.960230246275291854e+00	3.280687520165131321e+00	9.291403456697445051e+00	6.304228557690794155e+00	2.734273917706975254e+00	8.321076459569566097e+00	4.278026782666561334e-01	3.818236768032357453e+00	3.377425210245359910e+00	3.240461925756389583e+00	3.009937365462167946e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.202500252889711518e+00	4.694627507909155284e+00	8.335503908908084014e+00	7.815397649560927640e+00	5.853666917076597365e+00	1.058123906008415638e+01	4.843693601503181512e+00	6.118688061168770176e+00	3.935942927255779544e+00	6.300343471739596168e+01	4.545752042035258178e+00	1.247823574183703244e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.198974527719382177e+00	3.937561350216450151e+00	3.697909763423639085e+00	4.941945568187621873e+00	1.897569538825302216e+00	8.240462503635289648e-01	8.780387696732265823e+00	3.130711695522585963e-02	4.943926223459431668e+00	3.855074362359405704e+00	4.091209771470645684e+00	1.483066002357961466e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.191721632563853106e+00	9.533891387557480002e+00	9.505139396205667168e+00	6.546699567777847228e+00	1.954212031612778455e+00	6.529701278672437326e-01	3.364700360523706024e+00	8.296494795436162306e-01	1.514867024238717663e+00	1.339186003352457410e+00	8.203736751081423861e+00	6.782427526802213436e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.740402629161398984e+00	4.709764529128674937e+00	7.881738704728012301e+00	2.873784028424800407e+00	2.057409815183070645e+00	2.955237815765507925e+00	9.551844610309059291e+00	8.270053846132077169e-01	6.214759961811257227e+00	-1.154244827263591455e+00	5.191579865802101068e+00	4.428858945354291876e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.022818473690621843e+00	5.241963091502749528e+00	8.370560717867304490e+00	7.719018127084405378e+00	6.824184519392253456e+00	1.125862992838271204e+01	3.132728628002471094e+00	1.052691727712658221e+01	2.409175255537684635e+00	2.258838751688554112e+02	2.921708064034175489e+00	6.754001368741019462e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.907044690309315449e+00	2.928448592403120720e+00	1.208429524838357416e+00	2.563259630122488364e+00	6.023104277421450270e+00	1.038440359823461279e+01	3.381561658096599920e+00	9.305668209886881481e-01	4.560461944129198031e+00	9.215078006808688826e+00	3.504356792893942529e+00	3.706139887369447905e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.428413335175283461e+00	8.100530109831053593e+00	9.853772993610986575e+00	7.392457853086407127e+00	2.894686451209661726e+00	3.162446816330003685e+00	7.578778649968151981e+00	9.426818205064441125e-01	3.940681025230517776e+00	2.168372020686811563e+00	5.501150539889998470e+00	6.127581478887224620e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.154778216711799921e+00	7.250745696785190653e+00	7.668993129944532861e+00	3.046248620820118269e+00	7.363180639804690841e+00	1.274830154356914313e+01	4.686099023998298030e+00	6.329646414304745505e+00	7.241157296061730086e+00	4.175228926688182440e+01	2.435428043003535326e+00	3.177157829265721034e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.610056241285605427e+00	2.743530828561072887e+00	2.993168554474701981e+00	2.032446745219534723e+00	8.346613658107555622e+00	6.319866908275662887e+00	6.031024298592610577e+00	1.484901627151163472e+00	8.412039016429016414e+00	-1.644719897807929598e+00	6.801208615470519803e+00	2.640112577227885637e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.539148501368507560e+00	1.776648667591032682e+00	8.714767479458606303e+00	2.996160733937450527e+00	1.086913488474713141e+00	1.320550718888048758e+00	5.151866565724652958e+00	9.247655928449014517e-01	2.655002886722015898e+00	-4.307033867007821204e-01	6.329740928505364295e+00	2.922245859277485991e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.685619172777668595e+00	6.804569434036348952e+00	3.754874888025682367e+00	7.673625515683836218e-01	6.116030938587783794e+00	1.110110825409580926e+01	7.482421004557163968e+00	1.379964973194440336e+00	4.501717714168377960e+00	1.716626119771321157e+01	7.598285437412832799e+00	2.657259856124843367e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.893638579000311850e+00	6.681903327550583249e+00	8.754756300122602752e+00	6.836839532868853375e+00	7.004131235704235792e+00	1.180728641775674781e+01	2.771386530204445364e+00	1.179082753728976130e+01	3.720075660418003860e+00	1.353709593188517317e+02	9.512673229774375017e+00	2.393890947451112368e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.404156857667430813e+00	3.671817846296482113e+00	1.468179429572346706e+00	7.677531714680990049e+00	3.060449090139388151e+00	6.838939423257584416e+00	1.326195531430927721e+00	3.370264682701206382e+00	2.020528877012333968e+00	3.925264321038091708e+01	9.055037864527077929e+00	3.037460433842037446e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.750400413402127597e+00	9.437169291986920783e+00	7.400116653791849686e+00	5.959475111696904470e+00	3.619746593629025178e+00	6.784314080392150892e+00	4.118382267390369833e+00	4.099227621116317444e+00	8.316860236194564493e+00	1.446764619801355778e+01	9.238854308895440681e+00	1.810667300269634836e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.330357944849319907e+00	2.614660960583147009e+00	5.956471646528904706e+00	2.511784359683152168e+00	6.567576704842095658e+00	1.045206346322007818e+01	5.360237523338279964e+00	3.787413204817857260e+00	7.850697735425189450e+00	2.161840279532692222e+01	2.884362215753240477e+00	2.228086690491116784e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.233180164512439614e+00	4.848314007312894525e+00	1.747200415119229078e+00	1.887919858245647786e+00	9.334935316846012299e+00	4.410632923335326971e+00	2.262439559327071414e+00	9.484194555185991860e-01	2.698326057991576654e+00	8.039405012712144583e+00	2.289303067116425616e+00	8.089828380756825865e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.737195997301545169e+00	9.111789748567359126e+00	3.228588990975962414e+00	1.375810092150209440e+00	7.567928283702288539e+00	8.705226279225438901e+00	4.405858325155539212e+00	2.329818823192153943e+00	4.597378114722332931e+00	1.877916602149515057e+01	3.853564352785042946e+00	1.193858593306492111e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.435596060376488570e+00	5.102535749877466387e+00	1.407552750283772802e+00	2.521753753984914415e+00	6.500501963784893533e+00	5.489659246650459679e+00	4.827451872133375232e+00	4.352580649545299551e-01	1.670897965594470680e+00	4.678429233887841043e+00	9.348018922245019624e+00	2.924333492015507829e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.165243650172765211e+00	6.380865336573084967e+00	5.880825663798619374e+00	9.168274911011783601e+00	7.420969405531933738e+00	6.203739077694772952e+00	1.411930338500624327e+00	6.888562257474881712e+00	6.710195911848629180e+00	1.900522246905249091e+01	9.898501185841862338e+00	1.353945409256145922e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.786158102997710273e+00	4.410957698096410695e+00	3.751944894552504461e+00	3.319887669692400678e+00	4.170951503931156878e+00	1.057870512320236323e+01	6.512875207235877539e+00	2.138659303874923090e+00	2.017642791773470723e+00	3.990477743624519746e+01	9.014577411943617946e+00	1.434625503924590930e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.452157617974240367e+00	3.412388965237551641e+00	6.477405109559748020e+00	3.658308839821707625e+00	7.235817771896465800e+00	7.642816150756982729e+00	9.235251356058697070e+00	1.734899903723795767e+00	1.019641876688307924e+01	4.360481329707821985e+00	1.955294821984648879e+00	2.340937146063264862e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.679193289310026316e+00	1.013557789354921290e+01	3.447706514641656117e+00	1.978929572239737311e+00	5.253728241705735158e+00	1.174677590433212337e+01	2.599214257769504322e+00	5.749360347155773709e+00	7.879309138237600152e+00	3.525872034805490074e+01	9.732718393002718571e+00	8.155880525526778513e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.097617019198719568e+00	4.537560206661076734e+00	3.560846391985333259e+00	2.575548542775213168e+00	2.831355525898666681e+00	4.187812447911800184e+00	6.195455859950588007e+00	7.063602069283430041e-01	4.968275915429916978e+00	1.513976204889445842e+00	4.542762747185350669e+00	4.254675845324075567e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.467034229786614574e+00	8.789119234612609688e+00	7.651179790059330799e+00	5.662689305606478207e+00	7.302419239220439451e+00	1.583294862818064885e+01	6.659228270608473998e+00	5.283251004586077215e+00	6.123380986162826112e+00	5.460373889058907082e+01	1.067718978462434132e+00	2.030195400118078197e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.495592758955940127e+00	3.114840231642356905e+00	1.758432949894406239e+00	6.335717064033000057e+00	6.216157808550169861e+00	8.355217427857654755e+00	4.309643343085800105e+00	5.395671615324624248e-01	8.911085407425865412e+00	1.105255196144548480e+00	4.492414710848084525e+00	9.095429278844240173e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.059989860755846891e+00	2.858426107864211474e+00	9.352154927532804862e+00	3.488045385931227038e+00	4.668255204878319020e+00	6.748206186464227763e+00	7.130064711653582243e+00	2.790442011707852554e+00	5.705029352092896744e+00	1.427131969505544795e+01	1.423057742338215581e+00	2.158664368101914022e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.267735190545169033e+00	1.150198415155461840e+00	9.203035712673017343e+00	1.585744331272950891e+00	8.527975127315247761e+00	1.241695997436005960e+01	4.595690026415997664e+00	7.659489424119538370e+00	2.401193060596457762e+00	1.475131267922990048e+02	6.222001069946888840e+00	3.162532291996264178e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.057469181618873932e+00	6.925218517748598757e+00	6.598816667484921794e+00	4.647374346330686912e+00	1.483799944515807878e+00	1.133159897584338438e+00	5.463163587886759487e+00	4.095644438348662875e-01	4.509120428680899906e+00	-1.037319573402448958e+00	4.065737182094082414e+00	1.920766692608432180e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.597818218352330177e+00	3.981947429895307700e+00	5.973533968370469793e+00	3.056010609367417530e+00	4.263288785165884498e+00	6.723349723853893067e+00	1.053229048475888163e+00	1.437488472726894528e+01	8.422395960187257558e+00	4.646881289244697655e+01	5.453689874890133460e+00	6.020211141596305993e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.738118878751975238e+00	8.300280895001089121e+00	9.334988376551036637e+00	3.260777919739195951e+00	1.648395850373880922e+00	6.847141077165060929e-01	7.700855420832931841e+00	6.925119800589033536e-01	6.574756337392456018e+00	-6.278863727958273744e-01	6.591491944905896183e+00	3.094289612998514727e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.256162143068543680e+00	5.853793594319889770e+00	3.067976726042429547e+00	9.206419132403677708e+00	7.714267958600116160e+00	2.395515354148381348e+00	6.858935028351822893e+00	3.816421222882819819e-01	7.098537442262492725e+00	2.958442044539848048e+00	8.666868076169448543e+00	5.232671608268942265e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.785886686986073890e+00	9.742721023199337083e+00	1.719868557193765302e+00	6.304319821414003933e+00	7.005148690304935144e+00	1.322215964117436116e+01	1.332228719870506950e+00	5.102383105906709737e+00	7.927977303060724346e+00	2.919590017609012733e+01	6.907266760681525675e+00	1.499939413602573097e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.630091748037759025e+00	2.718179408720680534e+00	1.922716108616657982e+00	6.360069158370480480e+00	4.625412490590079528e+00	3.031270257336098339e+00	3.815669133658730949e+00	7.346669090687799608e-01	8.928834453185256592e+00	7.246916929690949694e-02	5.221494356695085770e+00	3.617708674745015429e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.233231128122236342e+00	8.600092074160389899e+00	7.945929063094968825e+00	4.624059485936468761e+00	6.834496170290042194e+00	1.645348957675360424e+01	1.042243923931837202e+01	4.679878691089378151e+00	8.915235080224533704e+00	3.192211844827440004e+01	8.566250510911707750e+00	1.846202508520252366e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.450169827846877979e+00	8.239073603989158556e+00	1.404656351968336381e+00	4.279689287326816860e+00	4.976760768656870226e+00	1.112724198378453266e+01	4.425663790331535452e+00	1.396117412639249711e+00	1.617405506261083037e+00	2.302124196921212373e+01	8.985299919508889843e+00	2.151489422065453709e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.188767222882090024e+00	7.789903520468129727e+00	5.996949265104105642e+00	6.261329659763282152e+00	7.912638861999700346e+00	1.778413508548817390e+01	5.323612028636183879e+00	6.800516203457075193e+00	5.963431312524989814e+00	8.357003887348668059e+01	1.707292144765246267e+00	5.433150997847112507e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.519959744084997233e+00	7.828060374010480160e+00	1.001004775643100331e+01	7.559361223413070263e+00	5.644829650947013278e+00	5.667595649481435238e+00	9.380214252960836774e+00	2.059591430319954952e+00	7.608764672691689768e+00	5.260940702674163028e+00	5.842638650598702910e+00	8.967950451323088146e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.512249927791150750e+00	7.691491180665465777e+00	9.225422920425430107e+00	7.511752085857501093e+00	4.623840223268445904e+00	1.528808541422889800e+00	7.522889686491412320e+00	5.046880824938443366e-01	7.731950925488604298e+00	3.632774481627487617e-02	3.405206870322463164e+00	1.679079129767562861e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.292856113587408373e+00	6.557705650920639506e+00	6.086741623620104846e+00	2.570797927923318404e+00	8.974748762951268333e+00	2.235747886452892885e+01	6.689371995699271878e+00	6.704890831581632682e+00	6.783979123923042032e+00	9.344185405750171469e+01	1.376163783650275807e+00	2.320859608496284565e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.570922222647207711e+00	2.133893820958306264e+00	1.796089235414072283e+00	5.950527125168168396e+00	3.258503124579095189e+00	3.371623285456188945e+00	8.377748370383912402e+00	2.499791248284428669e-01	2.497382030652776752e+00	2.188293368223262814e+00	6.628492306982148641e+00	1.017408855915878405e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.709539942287712222e+00	1.237378976239396300e+00	8.464568307028747185e+00	5.048291563974684593e+00	1.679195917782775549e+00	4.583598567983715455e+00	8.756999451552623270e+00	1.548817128888138495e+00	8.668012552672541560e+00	1.557121412100515023e+00	9.042887512278543483e+00	2.018568031374584564e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.021692036058471409e+01	9.108242607129296786e+00	6.254237337939436259e+00	9.253699000590239976e+00	6.989978482347988020e+00	1.511166363330111473e+01	5.398394272997801835e+00	6.341173801991060621e+00	7.674710313605900502e+00	5.088902877087762278e+01	2.440224339482292670e+00	1.050333809846863744e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.417887881505025760e+00	6.343592972779133810e+00	2.243598905656749132e+00	6.871020550616486311e+00	9.895338511583441132e+00	2.071027002000795747e+01	5.594532524702078291e+00	2.823922197319186367e+00	1.512287551133393304e+00	1.277089227521390455e+02	8.326320782372787832e+00	2.460030359087904230e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.889762221524298180e+00	8.085950533375521943e+00	1.851726581097908220e+00	5.825773602202751533e+00	4.612474720972865150e+00	3.603336693421773873e+00	4.293370917034041057e+00	4.758028758438721528e-01	5.700340117724302935e+00	2.829734090400047641e+00	8.458113611132622722e+00	9.621548266117598303e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.827411125735523889e+00	4.875999172536359616e+00	9.203124725465277933e+00	1.930510314738663968e+00	1.770426928006657352e+00	1.840812301190229761e+00	9.964522907276553099e+00	7.006795613463956407e-01	2.641438188333646853e+00	1.710327984231084342e+00	9.154983740358593636e+00	4.537162484909425331e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.562804457063094787e+00	1.511253046440975467e+00	6.594538766502526350e+00	6.107282942439681506e+00	3.864850067175501724e+00	8.436330217439364176e+00	7.213528048246911517e+00	2.953780192207262623e+00	4.546388196697217055e+00	2.698141490590830927e+01	3.420270737889935742e+00	8.860292583047247206e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.662671153778029431e+00	2.153947028110968720e+00	8.266311800909626584e+00	2.190723219972475988e+00	5.517426729281882380e+00	6.186941532948265987e+00	1.720622676564962816e+00	8.467432591036249789e+00	1.090354775287045053e+00	1.571434212191859103e+02	8.971796958481576212e+00	4.076316476540603873e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.681026880878171426e+00	7.202001988754389572e+00	9.118385675172534732e+00	4.193297130694420893e+00	2.487364579868131198e+00	1.353394932121410932e+00	8.805844498811838506e+00	3.509817221665629816e-01	4.677012854667752961e+00	2.962821426302194583e-01	3.828315287931039812e+00	2.116393302950667632e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.106797275565317484e+00	5.117365169518822476e+00	5.841965799433249451e+00	2.190902796600934455e+00	7.452332919485115781e+00	1.030340472287960552e+01	5.220587842023390657e+00	4.083774666222979910e+00	6.066422580065004233e+00	2.571890268840684968e+01	6.341274504029525971e+00	3.761175320976524716e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.613409594322826379e+00	2.733635058750622626e+00	5.730374270442666784e+00	7.394767109969810903e+00	9.664613562700310467e+00	2.362627634160621781e+01	1.499572888082022715e+00	2.728627647383375532e+01	6.530518246417689632e+00	3.917216892249074931e+02	9.871891699246014840e-01	4.699096639298266354e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.825445978889853826e+00	5.092334215512893891e+00	4.987731745388316540e+00	2.766358854403352829e+00	4.867227355473017880e+00	8.639431941884303967e+00	6.217573110986157836e+00	2.323430899422204376e+00	7.317361329282159765e+00	9.971282669936751830e+00	1.444220098832007304e+00	1.669006818987904595e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.175755908045233333e+00	1.038352563695459807e+00	3.982523211533077756e+00	4.761519947577191658e+00	4.093713668598440769e+00	6.614557227966377795e+00	4.335076777032490725e+00	2.046748804664511479e+00	9.052262824763287696e+00	5.920699725341547648e+00	7.273587018324737308e+00	9.426294679343087068e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.551953977195556167e+00	5.990127649227775741e+00	5.066042838512290203e+00	8.822314102638721067e+00	4.422871587136012472e+00	2.285586648969111234e+00	8.608530792845892066e+00	2.219560431235990394e-01	2.315379501109558369e+00	1.047790646783095081e+00	5.357251875322771362e+00	4.198889758798958383e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.553098854107902937e+00	3.538467797107530899e+00	8.138221126243388781e+00	2.553261707029518490e+00	1.638980790388695929e+00	3.197112426155085174e+00	3.021037047756463423e+00	2.838402092907527319e+00	2.305958016803523858e+00	2.021750195974033559e+01	3.258365122081131382e+00	2.817544954411790314e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.975853650321925059e+00	8.578982147512110856e+00	6.245092475790672282e+00	5.505128431456018490e+00	8.212843179196966048e+00	2.227512918657418339e+01	8.418184510789934905e+00	5.478970032597398010e+00	8.420539373233525637e+00	5.923271211117383928e+01	2.434061261821020672e+00	7.201862611667003478e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.603671549679285491e+00	3.808301908743002340e+00	8.627515756286992854e+00	4.997771274833187505e+00	4.235894568420198070e+00	2.834370949774061454e+00	6.291179084024354218e+00	1.380207885065312778e+00	1.704300009328751919e+00	6.425115878276341341e+00	6.971999141945600442e+00	3.618748095367796935e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.611719384784905174e+00	4.759411861385938636e+00	4.749252222467704954e+00	8.494693318550587957e-01	4.784787639336493648e+00	6.885618183127227176e+00	1.589676782485481166e+00	7.098334217358780229e+00	9.913463997014231310e+00	1.568500644671049038e+01	1.096989594667841850e+00	-2.332725614821265836e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.785657574514702972e+00	8.598280921868286519e-01	6.665324734865222922e+00	8.418940515888943210e+00	6.934974063727268323e+00	1.635771559272960474e+01	9.380760491832917936e+00	3.752818205531024187e+00	8.724080727717934636e+00	2.333405848475708311e+01	8.994297066499388649e+00	3.026485807844316014e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.295851281066758176e+00	1.415947828073922832e+00	6.350235158104625022e+00	1.176815847594511855e+00	5.205857637392845128e+00	9.147755508828311122e+00	5.630773247982566510e+00	3.646682555202954479e+00	5.692876545033048075e+00	2.606382072253131810e+01	1.149786292885245143e+00	2.537836126880081977e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.421280028510588878e+00	4.419513118910169958e+00	6.037979982104956456e+00	5.201508786981558607e+00	6.675455159511693992e+00	1.194444033007545514e+01	3.764522973530231020e+00	7.284595356892562101e+00	9.933708313199348439e+00	3.590450790030258332e+01	2.403162447464033846e+00	5.282174790498499561e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.228433350846263039e+00	5.631235301237607516e+00	7.034881828620313193e+00	5.663629070648922514e+00	1.526235149077539655e+00	2.881102283819362952e+00	5.288860769404186257e+00	1.532908506848723373e+00	2.114387775919452928e+00	7.609063326844069941e+00	4.824708160901961307e+00	9.585226824159059333e+01
