G c dx1dt d2x1dt2 dx2dt d2x2dt2 m1 p Fc d2 d1 W m2 Fg
1.00000000e+00 1.00000000e+00 3.19590679e+00 6.74673353e+00 5.21891169e+00 9.01769981e+00 7.57199546e+00 6.04984793e+00 1.51652659e+00 6.93989854e+00 6.65385937e+00 2.52396863e+01 9.74848127e+00 1.40474290e+02
1.00000000e+00 1.00000000e+00 9.75709499e+00 4.57834958e+00 3.71138735e+00 3.17383158e+00 4.28340223e+00 1.04483906e+01 6.24976523e+00 2.06823901e+00 2.09234732e+00 4.13120113e+01 8.73392456e+00 1.35233364e+02
1.00000000e+00 1.00000000e+00 4.53787952e+00 3.46793682e+00 6.38521736e+00 4.18844194e+00 6.76868975e+00 7.67887466e+00 8.95909085e+00 1.82426560e+00 9.87340752e+00 5.67516609e+00 1.99015949e+00 1.89131274e+01
1.00000000e+00 1.00000000e+00 9.02841900e+00 9.85579883e+00 3.67514027e+00 1.94810936e+00 5.19563432e+00 1.17270909e+01 2.36568622e+00 6.07275579e+00 8.02613867e+00 3.54919156e+01 9.52685198e+00 8.37807919e+01
1.00000000e+00 1.00000000e+00 6.68024763e+00 4.68400606e+00 3.69927200e+00 3.00125174e+00 2.70942523e+00 4.52490787e+00 6.38027212e+00 8.74511550e-01 4.51214695e+00 3.50793912e+00 4.81022225e+00 4.82203251e+01
1.00000000e+00 1.00000000e+00 8.15330173e+00 9.04689283e+00 7.68873879e+00 5.67302114e+00 7.31564446e+00 1.49116642e+01 6.98265284e+00 5.47317728e+00 6.20707539e+00 5.25942905e+01 1.08379262e+00 2.50647922e+01
1.00000000e+00 1.00000000e+00 5.52373384e+00 3.06959145e+00 1.43328552e+00 6.46977415e+00 6.00818174e+00 8.29689919e+00 4.77401212e+00 8.30316667e-01 9.20207635e+00 2.99456489e+00 4.98154367e+00 8.90134861e+01
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 9.12605496e+00 3.20817083e+00 4.22759424e+00 6.54445852e+00 7.30987829e+00 2.72348758e+00 5.98689352e+00 1.19085141e+01 1.41462253e+00 1.40510401e+01
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 1.51958943e+00 9.20205271e+00 1.24979042e+01 4.69658389e+00 7.69080370e+00 2.57048638e+00 1.49573137e+02 5.89490129e+00 2.43324182e+01
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 4.51929582e+00 1.18840706e+00 8.19165092e-01 5.54173559e+00 3.45411984e-01 4.40833020e+00 2.56740695e-01 4.04698625e+00 2.52138235e+01
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 3.10783034e+00 3.84195836e+00 7.20565922e+00 1.06617740e+00 1.42804976e+01 8.58830379e+00 4.79258311e+01 5.26091440e+00 6.13295246e+01
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.97598531e+00 1.51193258e+00 1.33312813e+00 7.22548103e+00 5.55400632e-01 6.79791714e+00 4.35674746e-01 6.51853325e+00 3.42097681e+01
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 9.63876522e+00 7.89874585e+00 2.40683415e+00 6.95208411e+00 3.07886819e-01 6.85651946e+00 4.32308267e-01 8.81920986e+00 5.18046925e+01
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.54670437e+00 7.31896709e+00 1.24591704e+01 1.34560790e+00 5.27993894e+00 8.80139337e+00 2.98969293e+01 6.95711419e+00 1.55067644e+02
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 6.01190599e+00 3.98216997e+00 2.58243336e+00 4.31425097e+00 6.29626857e-01 9.04575752e+00 7.18997560e-01 4.90643982e+00 3.82576229e+01
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 4.74197593e+00 7.08096612e+00 1.67537911e+01 9.81128657e+00 4.63967618e+00 9.27813315e+00 3.35119854e+01 8.37485068e+00 1.87926054e+02
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.86049900e+00 4.56343504e+00 1.09355387e+01 4.78662906e+00 9.99156951e-01 1.85364274e+00 2.35780483e+01 9.15023924e+00 2.13153080e+02
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 7.80628412e+00 1.80203766e+01 5.51750865e+00 6.79908099e+00 5.89713402e+00 8.31061323e+01 2.07783970e+00 5.62940355e+01
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 5.08765296e+00 5.50920101e+00 9.18937142e+00 1.99019015e+00 7.66458569e+00 5.72208753e+00 5.78739680e+00 9.10943499e+01
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 4.71051755e+00 1.34144888e+00 7.45535688e+00 5.21875396e-01 7.81234161e+00 3.58442680e-01 3.56060764e+00 1.48432857e+01
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 9.41256924e+00 2.20133335e+01 6.23863118e+00 6.69602837e+00 6.46044582e+00 9.12642314e+01 1.42355078e+00 1.69476783e+01
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 3.25791190e+00 3.95319700e+00 8.18024213e+00 2.53352829e-01 2.50108602e+00 1.60179000e+00 7.01692026e+00 9.36760281e+01
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 2.08402606e+00 5.05370764e+00 8.77929640e+00 1.62759344e+00 8.17678499e+00 4.02377288e+00 8.76493700e+00 2.00118586e+02
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 6.26088802e+00 1.51397347e+01 5.11199265e+00 6.30902813e+00 7.48100200e+00 5.10717748e+01 2.46612389e+00 1.05371005e+02
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 9.72389631e+00 2.10937689e+01 5.27597528e+00 2.71122699e+00 1.77522194e+00 1.28862750e+02 8.31172292e+00 2.40985799e+02
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 4.01554858e+00 4.47445842e+00 5.51839222e-01 5.17428842e+00 1.71303725e+00 8.68056160e+00 9.17665155e+01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 1.73982950e+00 9.70035526e+00 5.49230388e-01 2.56579660e+00 1.48970067e+00 9.22906398e+00 4.20103611e+01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 8.77659627e+00 7.27449629e+00 2.82431015e+00 4.03729341e+00 2.45588590e+01 3.38756580e+00 9.46230142e+01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 5.34832344e+00 1.74900760e+00 8.62698172e+00 1.16272983e+00 1.58729526e+02 9.13557759e+00 3.61578735e+01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 1.55144214e+00 8.76663661e+00 5.25652232e-01 4.60296882e+00 7.08689594e-01 3.88596479e+00 1.97985505e+01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 1.04037838e+01 5.32503947e+00 4.00254605e+00 5.94889229e+00 2.79995816e+01 5.97104212e+00 4.10183442e+01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 2.35157534e+01 1.61878516e+00 2.73927684e+01 6.57624334e+00 3.91811284e+02 1.45456724e+00 4.95520059e+01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 9.19956961e+00 5.94745530e+00 2.51296785e+00 6.97141311e+00 1.32645834e+01 1.39492980e+00 1.44714928e+01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 6.42567065e+00 4.75447851e+00 1.73555803e+00 8.52662182e+00 5.23167302e+00 7.48335891e+00 1.03836745e+02
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 2.15874676e+00 8.89974464e+00 3.97104666e-01 2.93916617e+00 1.16665525e+00 5.00031980e+00 4.24671729e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 3.32686373e+00 2.83595143e+00 3.11455653e+00 2.08433640e+00 1.98848999e+01 3.30663138e+00 3.06723998e+01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 2.21733775e+01 8.43818149e+00 5.62101588e+00 8.66383455e+00 5.75435305e+01 2.71372146e+00 7.49039136e+01
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 2.67528324e+00 6.01919822e+00 1.33822123e+00 2.40951533e+00 5.94330451e+00 7.02958142e+00 3.79301977e+01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 6.35250932e+00 1.49149273e+00 7.08500277e+00 9.77284073e+00 1.84214794e+01 1.00361390e+00 3.30641386e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 1.54289808e+01 9.74660771e+00 3.41075735e+00 8.58284406e+00 2.45254413e+01 8.25302052e+00 2.98636765e+02
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 9.54205543e+00 5.61353720e+00 3.78595517e+00 5.50788945e+00 2.62356711e+01 1.71324646e+00 1.06488898e+01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 1.24263466e+01 3.61789169e+00 7.24179158e+00 9.83279282e+00 3.66077121e+01 2.72340653e+00 5.21764621e+01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 2.84293542e+00 5.22466158e+00 1.32836785e+00 1.87639056e+00 8.05048604e+00 4.47612756e+00 9.90829671e+01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 8.81339103e+00 8.72072005e+00 1.05674520e+00 3.72759185e+00 9.99412918e+00 5.36372866e+00 7.56024856e+01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 8.61823242e+00 3.74412812e+00 4.30534265e+00 6.74401974e+00 2.20073162e+01 4.19495604e+00 5.49881514e+01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 1.41637661e+01 2.73408757e+00 3.34660187e+00 4.15006182e+00 4.56865352e+01 3.88640948e+00 5.27925920e+01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 1.98799880e+01 2.16164122e+00 1.36742879e+01 9.35535297e+00 1.16230646e+02 9.67524411e+00 4.37109568e+01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 5.20051647e+00 3.68073459e+00 2.53804428e+00 1.59063479e+00 3.31921347e+01 6.77421713e+00 2.23969708e+02
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 1.22078931e+01 8.02043278e+00 3.48561613e+00 5.94470649e+00 2.86318789e+01 1.21089660e+00 3.24907315e+01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 8.98610385e+00 5.24463729e+00 5.45701803e+00 6.31779641e+00 3.10471105e+01 4.87158318e+00 1.16328724e+02
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 8.59526488e+00 3.04733443e+00 6.02275653e+00 6.87455311e+00 3.01210489e+01 8.87507830e+00 2.05339374e+02
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 9.43927446e+00 2.49566500e+00 9.69817105e+00 3.30099601e+00 1.10928578e+02 3.71310568e+00 1.30526196e+02
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 6.92289787e+00 3.99456529e+00 3.20989053e+00 4.28109785e+00 2.07626596e+01 1.85100710e+00 3.40162758e+01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 3.91756135e+00 9.45931936e+00 9.25888829e-01 8.59312477e+00 1.68843181e+00 7.82546294e+00 1.14604845e+02
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 9.23480587e+00 4.08724041e+00 1.23393876e+00 2.75448492e+00 1.65478269e+01 6.45412449e+00 2.13984468e+02
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 5.55007099e+00 9.89311668e+00 6.15144636e-01 8.44181062e+00 1.61770812e+00 6.13281257e+00 1.39845553e+02
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 7.68910573e+00 5.36707410e+00 2.03276778e+00 6.06389881e+00 1.03103082e+01 1.48218904e+00 7.94093498e+00
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 3.15320637e+00 2.61247526e+00 2.11319741e+00 7.85968760e+00 3.39115134e+00 2.26449109e+00 4.31218204e+01
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 7.04688942e-01 9.02026083e+00 3.67396042e-02 7.42246630e+00 1.39522319e-02 6.60294457e+00 5.44987109e+01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 9.26225708e+00 5.14319836e+00 1.35678932e+00 2.86760346e+00 1.75295248e+01 2.87041457e+00 4.62762216e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 2.10336369e+00 7.38704209e+00 3.31370079e-01 6.11931463e+00 4.55601214e-01 5.53663072e+00 6.15995694e+00
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 1.14801100e+01 9.85340425e+00 3.78413480e+00 8.80950838e+00 1.97251797e+01 5.90393517e+00 6.88017233e+01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 9.10935258e+00 1.45157815e+00 8.32991388e+00 4.88904613e+00 6.20817398e+01 3.55156471e+00 8.60091448e+01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 3.67668870e+00 1.87025104e+00 3.49819756e+00 9.69931693e+00 5.30420174e+00 9.53582640e+00 1.55552547e+02
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 1.29936857e+01 7.48411067e+00 1.60009989e+00 5.06993590e+00 1.64035171e+01 8.58217696e+00 7.67523379e+01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 1.86794556e+00 3.53642503e+00 1.14391235e+00 2.28507073e+00 3.74039363e+00 7.50136157e+00 7.66160724e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 5.72373810e-01 2.65871257e+00 2.53039174e-01 4.50491212e+00 1.28600063e-01 1.70194480e+00 1.01150419e+01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 1.27997620e+01 1.35425692e+00 9.01967302e+00 9.56532166e+00 4.82784259e+01 1.95517017e+00 3.70058499e+01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 9.72643126e+00 1.19662041e+00 1.53059133e+01 3.87748764e+00 1.53575642e+02 5.43503211e+00 6.77305006e+01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 2.44729219e+00 7.97037043e+00 1.07421226e-01 8.81288344e+00 1.19321277e-01 2.44642014e+00 2.54664691e+01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 5.22555198e+00 2.20990085e+00 8.42570411e-01 8.93125614e+00 1.97190425e+00 9.80438917e+00 4.46838630e+01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 4.54232055e+00 5.20948554e+00 8.63683961e-01 4.15167872e+00 3.77980058e+00 2.42668211e+00 6.57631574e+01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 1.73822358e+00 6.45307134e+00 1.19462134e-01 1.74931892e+00 4.74817705e-01 5.38721052e+00 1.32116280e+01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 8.08401644e+00 4.85516621e+00 1.09461094e+00 7.52102118e+00 4.70619755e+00 4.27708951e+00 6.18663723e+01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 2.81181660e+00 1.24395987e+00 3.05131563e+00 3.80361069e+00 9.02273196e+00 6.75447779e+00 4.91703840e+01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 6.32036978e-01 8.05151352e+00 2.15173268e-01 8.04631253e+00 6.76073475e-02 2.16132768e+00 7.76024213e+00
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 1.36692707e+01 1.09461902e+00 2.55932761e+01 4.98389363e+00 2.80777597e+02 4.87284785e+00 1.40521450e+02
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 1.14325777e+01 7.85700905e+00 2.72294456e+00 5.36740068e+00 2.31995166e+01 3.47234530e+00 6.14245096e+01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 1.05762365e+01 9.03974044e+00 1.42011089e+00 8.00118466e+00 7.50860242e+00 8.98976372e+00 1.17808676e+02
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 1.59285158e+01 4.89555929e+00 1.01794022e+01 4.44126998e+00 1.46032797e+02 1.36527141e+00 1.53328983e+01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 4.21065825e+00 5.81988226e+00 1.10288086e+00 4.98814611e+00 3.72391207e+00 9.22354745e+00 1.87440494e+02
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 7.46995285e+00 5.29285053e+00 8.39192575e-01 4.38571422e+00 5.71740762e+00 8.49694725e+00 1.04423090e+02
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 6.51508784e+00 4.50287757e+00 3.16073964e+00 4.30606464e+00 1.91288317e+01 3.67813645e+00 1.16275917e+01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 1.72470383e+01 8.98682082e+00 1.29513411e+00 5.73351919e+00 1.55836071e+01 8.10361589e+00 1.42976746e+02
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 6.91900278e+00 9.04540160e+00 1.04717671e+00 8.27919500e+00 3.50054254e+00 1.28092204e+00 1.14000965e+01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 4.32400752e+00 4.02234728e+00 1.99472954e+00 4.25591481e+00 8.10657727e+00 9.70178995e+00 1.80227926e+02
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 4.03832282e+00 6.53562779e+00 1.82649415e+00 5.71829248e+00 5.15956330e+00 5.73935448e+00 3.38339737e+01
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 6.50650571e-01 9.34216806e+00 1.26337121e-01 7.03654593e+00 4.67282219e-02 3.72952923e+00 1.68993067e+01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 2.14445409e+01 9.65852649e+00 5.41770329e+00 3.42495502e+00 1.35686640e+02 4.26324891e+00 2.21502703e+01
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 2.07522275e+01 5.58063136e+00 1.23152538e+01 3.49770524e+00 2.92270424e+02 1.59764818e+00 2.01479754e+01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 4.71124662e+00 5.07542325e+00 6.75578840e-01 9.40071814e+00 1.35428740e+00 9.90414563e+00 2.50181974e+02
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 8.77443639e+00 3.50824884e+00 2.89507828e+00 7.51181116e+00 1.35267938e+01 1.35362751e+00 1.69668544e+01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 8.71924982e-01 9.62984686e+00 1.37360842e-01 6.19468009e+00 7.73362615e-02 6.89416411e+00 9.24526217e+00
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 2.79850345e+00 2.28532874e+00 1.95783532e+00 6.82948049e+00 3.20903406e+00 4.98462335e+00 4.94535921e+01
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 4.59090758e+00 6.21846618e+00 1.15642373e+00 1.26369499e+00 1.68047971e+01 9.54024596e+00 1.23412960e+02
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 9.25005503e+00 3.54295241e+00 7.97913818e+00 6.56292669e+00 4.49844838e+01 3.21399766e+00 5.66893475e+01
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 1.75072427e+01 3.51107461e+00 1.23432227e+01 5.58557986e+00 1.54752632e+02 5.78878142e+00 3.43754668e+01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 1.22353255e+01 4.64471729e+00 5.68219650e+00 5.91174712e+00 4.70409321e+01 5.34120588e+00 1.46430657e+02
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 4.69092841e+00 9.98913642e+00 5.92381400e-01 4.23481444e+00 2.62473719e+00 7.32579800e+00 8.06142757e+01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 1.98761100e+01 1.49469676e+00 3.72962705e+01 1.73326508e+00 1.71077069e+03 1.61209209e+00 6.21553457e+01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 1.82522205e+01 6.20687636e+00 9.40569703e+00 2.74005310e+00 2.50615370e+02 2.74410217e+00 8.14153847e+01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 1.79465275e+00 1.74314942e+00 2.87956659e+00 9.55670242e+00 2.16301476e+00 2.93108338e+00 7.22118538e+01
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 1.60078746e+01 2.39068747e+00 2.26341598e+00 4.67829606e+00 3.09792102e+01 7.64335679e+00 1.40769758e+02
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 2.11975373e+00 4.95606648e+00 9.59153221e-01 5.20014840e+00 1.56393123e+00 2.70224827e+00 1.46037813e+01
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 6.72517904e+00 5.59414118e+00 5.85149718e-01 1.47438811e+00 1.06762571e+01 6.16142588e+00 7.00479663e+01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 3.70246985e+00 3.32913168e+00 1.23020232e+00 1.33809607e+00 1.36157250e+01 2.93719438e+00 4.06487541e+01
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 4.28103773e+00 3.84811418e+00 5.69498445e-01 7.45463302e+00 1.30820354e+00 8.75462455e+00 2.62921085e+02
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 1.40026445e+00 1.78270318e+00 1.68461848e+00 5.84285198e+00 1.61490408e+00 9.47966909e+00 1.35394799e+01
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 3.47366699e+00 3.72897805e+00 2.22925505e+00 5.57835386e+00 5.55267011e+00 5.66643677e+00 1.59582860e+01
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 1.56552462e+00 9.69902595e+00 1.09242020e-01 3.18812077e+00 2.14572890e-01 4.17077996e+00 2.65794753e+01
