G	c	dx1dt	d2x1dt2	dx2dt	m2	m1	d2	W	d1	Fc	p	Fg
1.000000000000000000e+00	1.000000000000000000e+00	3.178746440780066962e+00	7.770746403575389927e+00	3.147741427516696611e+00	6.852397908826591610e+00	1.548245815353843646e+00	1.635028636938887114e+00	1.116119025484272553e+00	3.709418596030275683e+00	-1.016982257235047732e-01	1.288565436846099033e+00	1.455022727537151717e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.045750021532231067e+00	2.429498845916628902e+00	2.279593947493960826e+00	9.426160476457086546e+00	1.648522669591528711e+00	1.161111946507291570e+01	5.855476598012204548e+00	2.654698781951922992e+00	-4.526211587116041879e-01	7.692871560656449503e+00	7.649186038320003433e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.869862689819948187e+00	8.928528250677514322e+00	4.129871524009159245e+00	1.582518588548279093e+00	8.792445821640177961e-01	3.514138751274094030e+00	8.671822917255987306e+00	7.807114012548749926e+00	-1.453981628418586358e-01	7.505441358722013234e+00	3.906584347073093877e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.131599234952405997e+00	8.851799176249672385e+00	5.048528901784462342e+00	8.420836115370939012e+00	1.617083407259494843e+00	1.411156668966047523e+00	9.607455811007268309e+00	5.258724564402586843e+00	-6.079816385420573344e-01	2.222328880212872892e+00	6.375173541244331687e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.554055962411189817e+00	1.267547769883556885e+00	7.735337276743826429e+00	3.636331348941669095e+00	1.291747670769097578e+00	2.391677803907162314e+01	6.087346046834821500e+00	3.034061667705624021e+00	-5.561637997742390205e-01	8.534995865055803321e+00	4.177711079505150860e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.311020361239159548e+00	8.432520305037234820e+00	6.859143657775403469e+00	4.996398304760270470e+00	1.426772026629000045e+00	2.050523032804751011e+00	5.630242918753943115e+00	6.553150683250184905e+00	-2.071151673300546947e-01	2.390868004189617757e+00	1.444151771820487440e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.698032834545491809e+00	2.154837251782736551e+00	6.568473172905367363e+00	1.199632581831842071e+00	7.511019863205909974e-01	1.239223091488496742e+01	1.763518609910116774e+00	1.365712304631427676e+00	-6.037779901025028817e-01	3.706234703704596622e+00	1.764732912380920504e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.703714418485505533e+00	4.012437226588424721e+00	4.167502243364973324e+00	3.711707307119595622e+00	1.299793775481085545e+00	6.672071982955290359e+00	5.933840987220095897e+00	3.941230934037192934e+00	-2.571319129151669602e-01	3.247160324538486353e+00	6.537785626873207967e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.819273399288131365e+00	7.688515746164581444e+00	8.568192035729135014e+00	5.514994309327739153e+00	1.468335633386510741e+00	3.032088616937977488e+00	4.414593926963330972e+00	5.218118577773793731e+00	-1.531399938832315177e-01	4.345046453488991212e+00	5.034283717553869053e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.807459826290589655e+00	2.445085184282805191e+00	5.244526353225567483e+00	1.499499406349040775e+00	8.584160455000657830e-01	2.958658363105626687e+00	6.458821488849857850e+00	2.334251141312395195e+00	-2.355981363790905281e+00	3.288204431584930365e+00	1.371841797003578556e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.515872414692749359e+00	8.363194426276590931e+00	9.807496602357048232e+00	5.420416655310853926e+00	1.458999703851822982e+00	4.075153384061899864e+00	4.496975371865623572e+00	9.862746641950355553e+00	-5.470173191639899485e-02	5.403694705394670450e+00	3.853160375921043101e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.881570778002229716e+00	8.493186226518169235e+00	6.706091456555093089e+00	9.334861784886902214e+00	1.648750801163903379e+00	1.830535318900190722e+00	3.173324166061166185e+00	2.885648307283642744e+00	-3.078174193935348524e-01	4.671775681276328918e+00	8.022292979898269394e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.678925435407738309e+00	5.566925218749199544e+00	2.144898584108489992e+00	1.953038617763113383e+00	9.858989498935822882e-01	1.928837268428473140e+00	1.855112000394061766e+00	2.164525203679804832e+00	-3.812770632284506744e-01	9.885764542517694764e+00	9.787714524794192128e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.363922665949304669e+00	1.057562554706469093e+00	7.091088522595698329e+00	7.884684609653677789e+00	1.594066426469704645e+00	5.162156285788815246e+00	3.840709197340256953e+00	2.826911513605316006e+00	-2.981990675320237205e+00	1.499272427955180564e+00	3.011514524254979008e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.309950295835037970e+00	3.584140435294166149e+00	3.930918168260466583e+00	4.688810577032332283e+00	1.403193992116921418e+00	7.048051607807286345e+00	1.872564983743834954e+00	7.930256217799355412e+00	-3.945893341953410349e-02	2.282874545793000642e+00	3.511535407606925396e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.104872496821529992e+00	6.549472208392613126e+00	7.174184648627328187e+00	6.890494310681721579e+00	1.547795056812270031e+00	4.324251403422591622e+00	2.598139710453042373e+00	4.816052535210887164e+00	-8.026296499460726375e-02	1.472897524146414838e+00	1.105494206572744353e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.146596902532385664e+00	9.825527498744154542e+00	1.629768765018483334e+00	3.349600590221505136e+00	1.249136701407364880e+00	4.662234523304994438e-01	9.870774170313204365e+00	6.087974418588510517e+00	-1.461039934520620864e+00	6.629276116868385138e+00	3.010686909379224474e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.601973971782665096e+00	6.676555965574005214e+00	2.572641427851096729e+00	2.446458546022561631e+00	1.098145966594759271e+00	3.361994066084423860e+00	4.995273643020121668e+00	1.195513721909895688e+00	-1.001388285026288738e+00	1.497128712291587282e+00	2.121214118669238502e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.037551309575459602e+00	3.334365005853959563e+00	8.700552571622266029e+00	2.444959712084002312e+00	1.100347003931006595e+00	3.638056466209689699e+00	5.793965798552211943e+00	1.309370135164368509e+00	-2.679161243021598082e+00	8.524968185233884554e+00	6.307746580632385136e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.806925158040457724e+00	6.708683511847262970e+00	3.046878149707156869e+00	1.637191229673797599e+00	9.000815578242321591e-01	4.057172524297834038e+00	8.859452544759141901e+00	5.010207986196958174e+00	-2.752206839563275942e-01	5.608961051673116316e+00	5.698157998814507685e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.559845442458017040e+00	5.855958014194210470e+00	8.530073739436122793e+00	2.671912427077132168e+00	1.143203761004190078e+00	1.758564190890921308e+00	9.969720199509673364e+00	8.350607220667018993e+00	-4.843969985900498099e-01	5.743914938015659999e+00	3.165798938234482218e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.220234619646953789e+00	8.017285602413194212e+00	3.521728642883378946e+00	6.980845547536497442e+00	1.557949885118402156e+00	3.606651636479262901e+00	6.252512712361511404e+00	8.965212628988696864e+00	-9.833460609896504945e-02	6.048525902236805862e+00	1.642276729452872885e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.474950579687586583e+00	1.965420579896901110e+00	6.785053007168892591e+00	8.934568293564451480e+00	1.633895469876542217e+00	9.130473041306796489e+00	8.309709059429504663e+00	1.780528355882594171e+00	-2.436721602846736445e+00	2.542578692161320486e+00	8.472775838525825165e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.439830516588886056e+00	7.852147796764150200e+00	7.250769531569858373e+00	8.326944060793275426e+00	1.612352924991318215e+00	4.809565873441408179e+00	3.939728514525008940e+00	5.841518768349915014e+00	-7.520365791046886017e-02	2.782260534549634290e+00	1.279045641117886767e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.240524336184636311e+00	5.865393600609968949e+00	5.621930098620608440e+00	7.171111779404951037e+00	1.562517007201594810e+00	1.518613631972240308e+00	3.746174561782407153e+00	9.225149567875657652e+00	-1.886915030248098590e-01	3.858550926942297732e+00	7.264797659120683981e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.067432777692460810e+00	9.672474826488425492e+00	3.753492522647950747e+00	2.006584514205766556e+00	9.986399901230583742e-01	1.691415077401001943e+00	4.620904123018939380e+00	4.499563078117700954e+00	-2.648357183319947628e-01	6.342976849688609420e+00	3.748879409256821837e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.017228611785164549e+00	4.083121114127881590e+00	2.906019829673966104e+00	3.595107908779593853e+00	1.286903738156561561e+00	1.994838808613388803e+00	7.045851511581529003e+00	8.465360676628931103e+00	-4.370335862294182361e-01	2.886855174917445144e+00	1.228755310993889616e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.321674442333751642e+00	6.687311509274166177e+00	1.301160750101587604e+00	3.787699904047617139e+00	1.310603756353858396e+00	5.573674646910899533e+00	7.142060912160089536e+00	2.195654358911749870e+00	-4.026282830239207855e-01	2.052953387820440234e+00	6.811397131812047689e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.899370792833483534e+00	9.383669817184502548e+00	3.740214986050260926e+00	3.243222244213288530e+00	1.235988045989272921e+00	3.778963191324508308e+00	3.829223900606236075e+00	9.415676511864974785e+00	-4.663947524943137107e-02	9.723189323521291172e+00	3.209536572923339381e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.321336667898922901e+00	1.929213772978511710e+00	6.883389666825305397e+00	5.643669168469725328e+00	1.475761649801544673e+00	6.907391777372533070e+00	2.202177822286575548e+00	7.761800465018636963e+00	-9.881922161358816514e-02	1.195897173874765906e+00	2.894741714389023279e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.938681079438064891e+00	9.434239420989339209e+00	9.438596143870325861e+00	5.816802683717670064e+00	1.489105193734169275e+00	2.945488639821216115e+00	6.694987421941068995e+00	9.474783017479234459e+00	-1.048686642842240058e-01	8.226245983750320789e+00	4.734921061361326622e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.355315718049153517e+00	7.178622529555745757e+00	8.837212420374987332e+00	4.204161192282522386e+00	1.356890740838439635e+00	4.645203536390074106e+00	2.145884266148546438e+00	7.084024957609448947e+00	-3.832838903977170419e-02	8.092611949221003798e+00	9.021467526627912070e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.993539028883861697e+00	1.602746883793718657e+00	7.900074594009010021e+00	4.187557175819242694e+00	1.353189198423352613e+00	1.490087897013578200e+01	6.214874351207940961e+00	4.266415626761023816e+00	-3.420776612555086471e-01	3.679077344725024012e+00	1.442354471637270708e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.764997673480185547e+00	3.707284817936726373e+00	8.091819914679934556e+00	8.466442990930634238e+00	1.618228124138318291e+00	6.223056547553581730e+00	7.243596753069232896e+00	9.446432211419612202e+00	-1.407487134059011713e-01	2.212379659126967546e+00	1.262223507402645239e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.165381666852665088e+00	7.367078612596679399e+00	6.983209312808692282e+00	8.107227934396993518e+00	1.602988842878505293e+00	1.719439356229364835e+00	7.309587036065874344e+00	3.485252013234191537e+00	-7.161092008045878421e-01	2.319643869833774907e+00	2.706151850030705930e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.843195017223225873e+00	1.603855469174656490e+00	3.351283157082474595e+00	3.771271137796971651e+00	1.308924075015565958e+00	4.577378531047038734e+00	7.777116590171293531e+00	3.986142522930993248e+00	-1.543439373432851536e+00	7.279741231177490057e+00	1.924981728823293325e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.076559005909615507e+00	6.239714365182317479e+00	9.164491349195740710e+00	9.226310823418717888e+00	1.644990848584769072e+00	5.812846696566592364e+00	8.859124856634306155e+00	7.299961490726161628e+00	-1.394957546609166543e-01	6.792655887333562958e+00	8.189210504534329971e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.099576327989765900e+00	4.121082260103237971e+00	7.032577816466245579e+00	9.582994213681349294e+00	1.652585495173092944e+00	8.852767610996910008e+00	5.505766336439040565e+00	7.905863964915825548e+00	-8.220433040328277430e-02	8.049466743797417223e+00	3.813091625060627710e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.708189660390076803e+00	6.586623819626852949e+00	6.039119782774353240e+00	3.935950511150877684e+00	1.325196161809541806e+00	4.063573164789874070e+00	7.571705595187812499e+00	9.368928698354812568e+00	-1.244555787300493099e-01	9.437267393536775018e+00	3.432086375305335668e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.051739080078228028e+00	1.417645017075622516e+00	2.000742380196921300e+00	4.189219069634835257e+00	1.352336371422697026e+00	1.148568049594036466e+01	6.583458987341591850e+00	2.841756849194765344e+00	-1.137625909184469153e+00	7.220360514829682330e+00	2.707923535527646308e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.137278240840911891e+00	8.851779675305762041e+00	5.016138711252636107e+00	5.548256798272706014e+00	1.471181970056822719e+00	1.885297663610256746e+00	2.679999477770740324e+00	8.186749982353088484e+00	-8.182653796687180958e-02	2.399598224927350198e+00	1.090477605743520151e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.538238037639658273e+00	9.769380008079272315e+00	5.141858736995295942e+00	9.463765216640085853e+00	1.649497569073135050e+00	3.079319801543206392e+00	1.237420600823672334e+00	7.646231688477083566e+00	-2.156209144701079841e-02	3.199630424117051231e+00	6.936352765561018430e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.076146699936654016e+00	9.721484834152526844e+00	8.782912472895029410e+00	8.885097281438889993e+00	1.632129232908603900e+00	3.723738592161794259e+00	3.562468473708290340e+00	1.578908389130986967e+00	-2.870722472998151198e-01	8.587280056117259974e+00	4.075649344416475195e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.985913408798733570e+00	7.735944406695217879e+00	5.927007432600795767e+00	1.929108170164162139e+00	9.810273779418565709e-01	4.637331554205700535e+00	4.990492665285620966e+00	4.485882729837951999e+00	-1.314955132774957847e-01	2.880384192696901380e+00	4.362117248865033936e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.016575589117692857e+00	2.173339800498087726e+00	4.427290907882647453e+00	4.537643920148632048e+00	1.387780480196969979e+00	1.476780772594359625e+01	6.544849840209407077e+00	3.545389844099037902e+00	-3.126344953710633590e-01	1.637369895968460609e+00	8.815560351464565514e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.780723042051219451e+00	7.830201171860488252e+00	9.787260141245218037e+00	5.983828604630505588e+00	1.499124794540919403e+00	3.465468622644731322e+00	8.651655080381313923e+00	3.739790689380418254e+00	-3.657130696023002114e-01	7.328363504732093858e+00	5.648268957663846734e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.755842963255267897e+00	1.220831261066547269e+00	2.002992160833675594e+00	5.528985177477202306e+00	1.467196179682055401e+00	5.759528549571968803e+00	2.762208078913368947e+00	9.838581324893223012e+00	-1.913541395009678292e-01	4.621172159711681715e+00	2.014230451088787177e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.457667356911052536e+00	1.208817351782007998e+00	4.801282032333176630e+00	2.747600558107299751e+00	1.157785288182676231e+00	8.196375054590346210e+00	2.125337822523148290e+00	6.795629458255487698e+00	-1.695693875250622873e-01	9.279001762052006441e+00	1.503737214404796685e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.076677552025309126e+00	3.917275358018485587e+00	1.371398958511521382e+00	8.725017043911325487e+00	1.626346390930202057e+00	9.291324720665185666e+00	9.680819569183434226e+00	7.453919995058216230e+00	-1.539441225447042427e-01	6.855170776743330308e+00	3.498377534206942130e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.455513282760168003e+00	5.400950103303673977e+00	7.658187137564531177e+00	7.090791556788213157e+00	1.559628343026454145e+00	4.784511000574158679e+00	1.971236634595569637e+00	9.782097405308530114e+00	-3.182434682409832766e-02	1.818537203273487002e+00	5.444834788143612769e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.092094295500682266e+00	7.939710465096399439e+00	9.270630039177065740e+00	8.542214761018840363e+00	1.620863060043974624e+00	5.351606245771537429e-01	5.300954697195581211e+00	4.393648252282716271e+00	-1.183312814282077019e+00	9.536096121228123224e+00	4.079553199666348995e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.909092283922932509e+00	7.151512978403741450e+00	3.521248367976081095e+00	8.730380807531876286e+00	1.627316403216666041e+00	1.070539687747054103e+00	6.268117388731331729e+00	8.211286712179038716e+00	-4.131356678681400441e-01	3.329439929467302939e+00	3.339883399172487088e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.968247760560057458e+00	4.999256466945428024e+00	8.725144231371398718e+00	7.736935977066783821e+00	1.589153033860757569e+00	5.562999050239182175e+00	5.865286305352474194e+00	4.910494964301863163e+00	-1.855443242192832132e-01	4.025116614355193079e+00	6.463517738701581195e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.043129744825250116e+00	3.459863212273840638e+00	3.639004182191060810e+00	4.952146549183245483e+00	1.423666391234649886e+00	1.211284445941424259e+00	1.782099703997343632e+00	8.829576246547615526e+00	-2.060901014252452534e-01	4.618487668670446133e+00	1.816002230556451158e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.440697553841868039e+00	9.980780532190273391e+00	9.189028007311659252e+00	6.492877665433655743e+00	1.528717868306875838e+00	9.775982536319056670e-01	1.509452893229328074e+00	2.631378281267564123e+00	-2.545733657191305288e-01	1.473552410493910170e+00	7.286457436660388254e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.926652202124635060e+00	4.831138963595533298e+00	7.778558499678521088e+00	2.460382861476844152e+00	1.099768897111867094e+00	4.910006334840157471e+00	1.952233919165310860e+00	9.533645349718380402e+00	-3.572998759306628830e-02	5.470674456542544917e+00	5.556153771537172270e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.225808775164622944e+00	5.061240007648312833e+00	8.235238848853292382e+00	7.067717539943429550e+00	1.556742044125922986e+00	5.702252985264372853e+00	6.277675792623361062e+00	2.967268627410619253e+00	-3.368891682450233516e-01	2.111867277367787121e+00	1.286351269581266799e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.868386653180963641e+00	2.466801802856189330e+00	1.164116633430885006e+00	2.615515822395242829e+00	1.132300847015725198e+00	1.109748989573188460e+01	5.896379684401822807e+00	3.936256629713047683e+00	-2.745431691925452888e-01	4.610688464264941722e+00	7.109013811850132036e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.018139616346056986e+00	8.163210179236754627e+00	9.666212527030898727e+00	7.244283864845767695e+00	1.567893149749435722e+00	1.474813196453239383e+00	3.106565028471875767e+00	7.807967808055677139e+00	-1.358155711509322905e-01	4.158647663577435871e+00	4.558565756210740005e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.408828862458172182e+00	7.252494434427131154e+00	7.548557382630459500e+00	3.063940833088718119e+00	1.208722970030041255e+00	4.083399331569486534e+00	6.734356454923215551e+00	4.534152731082778942e+00	-2.130076290687566154e-01	7.942597145083703403e+00	2.465095432106216400e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.135474740491806855e+00	2.982009419676871609e+00	3.744104244533401626e+00	2.057253627279703512e+00	1.015876225693471913e+00	4.200449300115415951e+00	8.393929499425974328e+00	6.477032720599837923e+00	-4.605509242865800101e-01	8.227231640518308353e+00	1.657765573093995748e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.934133214081508623e+00	1.742248851717308034e+00	8.462320364999987632e+00	2.489145602467035090e+00	1.110395536128129024e+00	9.021028942488198865e+00	1.379311053810763799e+00	4.993166503207691065e+00	-9.004063758111423288e-02	2.380509811348380023e+00	3.021038779336652769e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.717391896397703732e+00	7.120708025627743076e+00	3.533700700662582683e+00	1.007749716428277154e+00	6.728731194338700705e-01	4.330532131162399878e+00	5.482120372762266491e+00	7.692523139525493825e+00	-9.664572942529572885e-02	4.305931742470725077e+00	2.617972293278816753e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.843588977712815158e+00	6.894021962802388437e+00	8.855434499347824229e+00	7.460160864924474389e+00	1.579423223284880162e+00	3.969162860160110995e+00	7.199584124930082041e+00	3.052762027270070178e+00	-3.800551143393129938e-01	4.360437780037421440e+00	9.619220985196140106e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.641489152013656749e+00	3.462171186340039508e+00	2.003992626799007581e+00	7.588161756523987833e+00	1.582771107946914446e+00	9.976269336485064088e+00	3.270186406715548610e+00	1.525107631425942190e+00	-3.987923396193926440e-01	2.353737341024606966e+00	1.807506483696989363e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.921651633670319548e+00	9.562287704515162190e+00	7.348139306884246658e+00	5.635521473537618675e+00	1.476632113443157701e+00	2.903649113088819345e+00	3.768086276376445998e+00	3.695141827996396344e+00	-1.557807192514602812e-01	8.188421140197913672e+00	3.386613839817525395e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.122419755754628490e+00	2.361367544019725262e+00	5.869156836605093908e+00	2.450969934624176005e+00	1.100896961610311919e+00	1.036069687388987504e+01	6.533378717243297551e+00	5.265321850756989441e+00	-2.407200080225308236e-01	7.360682331113913790e+00	8.768934039904133781e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.839673201999814101e+00	4.907343331905293482e+00	1.869969822696351480e+00	1.759990665127765919e+00	9.351699666219949192e-01	1.505072263905784524e+00	9.074742216214643165e+00	2.524656557572780624e+00	-2.342746095481013757e+00	2.706817034348689699e+00	1.534684309067285923e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.309977690223954383e+00	9.486824779999746937e+00	3.180441171158056246e+00	1.164135929655929269e+00	7.395890836112803957e-01	1.808019919893232741e+00	8.290054036329927101e+00	4.198334647756952087e+00	-4.839268630789616554e-01	4.295959538673328915e+00	6.722232210111673822e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.388652605021412967e+00	4.768029497118836169e+00	1.115553450229887833e+00	2.487666274895489860e+00	1.108354036394459508e+00	2.840898445653945448e+00	6.248072083506402308e+00	4.591347955905724199e+00	-4.412582847042877954e-01	1.955196323416199977e+00	3.425887183389340152e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.190534651140910505e+00	6.744546707991086798e+00	5.218135602631027936e+00	9.025928637281859679e+00	1.635343162873728051e+00	1.895567164276668493e+00	7.571355932210733108e+00	1.524778973337122645e+00	-1.942387418192525139e+00	6.660706753654747736e+00	1.326726508653827885e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.757205494017451741e+00	4.569626617070051466e+00	3.707901856411133679e+00	3.174541378130580238e+00	1.224867538046573667e+00	8.520060848560309097e+00	4.282810600739140661e+00	6.256311572385470754e+00	-7.588639531410265593e-02	2.094974352441535626e+00	8.021746801021011564e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.529946840220272719e+00	3.459634019946226324e+00	6.388527317802273231e+00	4.193231925097055779e+00	1.353892572274136397e+00	5.231965320174468026e+00	6.768057518344201995e+00	8.957548067700418670e+00	-1.785630140040235514e-01	9.876845587009150051e+00	1.562602795291948343e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.018844353155140325e+00	9.850228360627474089e+00	3.677270030854678851e+00	1.959213529803331744e+00	9.876452116947006532e-01	3.673326881525459608e+00	5.200389865379284160e+00	2.367368814752910833e+00	-2.663215382530819131e-01	8.028711932003050222e+00	3.372360816590308286e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.682232574876788789e+00	4.678875779491416864e+00	3.694800069091197958e+00	2.997495916210981104e+00	1.201096701346415774e+00	5.704333547065758125e+00	2.712742336553848332e+00	6.380190134084344322e+00	-6.842539539716278874e-02	4.512698147504896617e+00	2.291944083419014788e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.151224081290331824e+00	9.041582140820453972e+00	7.696574210161697849e+00	5.672483514203960908e+00	1.478530473429910064e+00	3.603919228081647219e+00	7.317926249723154974e+00	6.993474769214398812e+00	-1.338837382346993177e-01	6.210866539018256915e+00	7.883150907278094088e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.524828644066630545e+00	3.072474382732099940e+00	1.434905307721652479e+00	6.468299400908059660e+00	1.526139043062950451e+00	7.192888779090227835e+00	5.991655758005805410e+00	4.769643528370345109e+00	-2.634994186795769355e-01	9.188918744669800631e+00	9.056829210474193204e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.192038106855242141e+00	2.915126331416022953e+00	9.130084768201921719e+00	3.197589884254095072e+00	1.231036727018573584e+00	8.478061075722473916e+00	4.229227207061186711e+00	7.310679330545927890e+00	-1.019573469416602679e-01	5.987497816142056450e+00	7.349388110173173949e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.427374661248622445e+00	1.279208082461223084e+00	8.678060572106028658e+00	1.517909135569031065e+00	8.650907512393891663e-01	1.697344858087834041e+01	9.193034528658815319e+00	4.694235007475629828e+00	-5.401122499162943624e-01	2.564802218161752911e+00	7.972372428861839166e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.756941959735098369e+00	6.869976186198146983e+00	7.010363012442983432e+00	4.524065340397371848e+00	1.385769398267495234e+00	1.608286909748769755e+00	1.191927532257330391e+00	5.533873671816008866e+00	-8.219408706852204816e-02	4.414656133636802871e+00	1.204602530403204419e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.495395114733717001e+00	4.312473918442613297e+00	6.340744228535878158e+00	3.110756754143301883e+00	1.217086136259804219e+00	6.957587092924542915e+00	3.849989870344429299e+00	1.078201122844536730e+00	-8.495047753735467388e-01	8.587503297579496930e+00	9.483164413878399923e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.534479632184031495e+00	8.777752539963415757e+00	9.035195168144872113e+00	2.979336639618223259e+00	1.194657787913878666e+00	1.594732785860485169e+00	1.506887403807907422e+00	7.218998742589326056e+00	-6.146996086439068113e-02	6.798085490777778794e+00	6.489376753036941725e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.211504769526009273e+00	5.260923939768461288e+00	2.663969189683987882e+00	9.636732448910503734e+00	1.656784452219034698e+00	9.209581606780503638e-01	7.897319944043361239e+00	6.953291778434442350e+00	-9.860697810599705626e-01	6.848332200791931612e+00	2.189103470044364741e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.808191009619800838e+00	9.702939605932819234e+00	1.711020914447121788e+00	6.543152669342988226e+00	1.531353043951195314e+00	2.800810009765302588e+00	7.315702430699144720e+00	1.336058102446430196e+00	-9.431115784268001567e-01	8.806924705879389137e+00	3.091076613114383775e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.588355014124496201e+00	2.656462039213093540e+00	3.156284765546196969e+00	6.018776947468504446e+00	1.502184490704858488e+00	3.886511121393759982e+00	3.988899302520394041e+00	4.312061597028336912e+00	-4.310220682124951130e-01	9.049170046681982882e+00	2.229890004376321677e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.467214555638916451e+00	8.819534014606652761e+00	8.145925487830565359e+00	4.739283765579044072e+00	1.407767417819869360e+00	4.292497033793121197e+00	7.081483731940419801e+00	9.813601567078668708e+00	-7.722485357107383708e-02	9.281162823702704401e+00	3.914016855575912945e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.583563381012986326e+00	7.992108832072280400e+00	1.324829582731707367e+00	4.862090976483175453e+00	1.416269373153658417e+00	4.798392955202605670e+00	4.572849160095358911e+00	4.782104420604270878e+00	-1.056903849822636854e-01	1.849220074912268030e+00	7.287486184547641699e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.230972325455807592e+00	7.949780178105183559e+00	6.237490935997572983e+00	5.869029221947228869e+00	1.491446525809626777e+00	4.654994294851612757e+00	7.808537817588146801e+00	5.520727950813732576e+00	-1.601958638464986151e-01	5.892925589789755669e+00	9.868993845049763181e+00
