G c dx1dt d2x1dt2 dx2dt m2 m1 d2 W d1 Fc p Fg
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 1.46673882e+00 8.90087779e+00 3.25791190e+00 8.18024213e+00 -9.24134548e-02 2.50108602e+00 9.93768140e+00
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 1.40366355e+00 3.00135411e+01 2.08402606e+00 8.77929640e+00 -2.97075187e-02 8.17678499e+00 1.82858503e-01
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 1.63081726e+00 4.16579004e+00 6.26088802e+00 5.11199265e+00 -1.32188700e-01 7.48100200e+00 1.07453195e+01
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 1.53931754e+00 5.29910233e+00 9.72389631e+00 5.27597528e+00 -2.25452715e-01 1.77522194e+00 1.17852835e+02
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 1.48668833e+00 1.78730003e+00 4.40055292e+00 4.47445842e+00 -2.85041245e-01 5.17428842e+00 2.18150467e+01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.00954594e+00 3.34917868e+00 1.55833087e+00 9.70035526e+00 -3.74184745e-02 2.56579660e+00 7.18838143e-01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 1.52666873e+00 1.68505513e+01 4.05374741e+00 7.27449629e+00 -7.42804613e-02 4.03729341e+00 1.89601092e+00
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 1.01352340e+00 7.24568304e+00 5.55338489e+00 1.74900760e+00 -1.78286992e+00 1.16272983e+00 2.46605252e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 1.33718420e+00 1.40887245e+00 2.45730706e+00 8.76663661e+00 -1.14639230e-01 4.60296882e+00 1.73323340e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 1.06663692e+00 4.93455038e+00 6.92291996e+00 5.32503947e+00 -2.34336358e-01 5.94889229e+00 2.10879561e+00
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 1.56656776e+00 1.34421752e+01 9.97974450e+00 1.61878516e+00 -1.16905397e+00 6.57624334e+00 5.43878541e+00
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 1.17632240e+00 5.35678335e+00 5.06565528e+00 5.94745530e+00 -1.24999148e-01 6.97141311e+00 2.30988223e+00
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 1.38713608e+00 1.55412296e+01 4.19255701e+00 4.75447851e+00 -1.96125071e-01 8.52662182e+00 9.11625058e-01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 1.63837143e+00 1.20209413e+00 4.60633750e+00 8.89974464e+00 -2.86422604e-01 2.93916617e+00 1.80358496e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 1.17335687e+00 7.64124927e+00 2.03631561e+00 2.83595143e+00 -1.38407155e-01 2.08433640e+00 1.19119708e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 1.47161556e+00 4.84736903e+00 8.94946241e+00 8.43818149e+00 -1.10211276e-01 8.66383455e+00 7.33258089e+00
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 1.40945855e+00 2.38397320e+00 4.73343090e+00 6.01919822e+00 -3.81237832e-01 2.40951533e+00 3.93797140e+00
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 7.35424331e-01 4.44574268e+00 4.48546970e+00 1.49149273e+00 -7.20397036e-01 9.77284073e+00 5.45238117e-01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 1.60532118e+00 3.22161130e+01 6.93721246e+00 9.74660771e+00 -9.82590578e-02 8.58284406e+00 1.12360235e+00
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 8.95458809e-01 1.85637179e+01 4.97830079e+00 5.61353720e+00 -1.47476072e-01 5.50788945e+00 3.62338134e-01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 1.44966462e+00 6.41873997e+00 6.83410122e+00 3.61789169e+00 -2.95796436e-01 9.83279282e+00 2.62378050e+00
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.50286503e+00 5.50610114e+00 1.55301661e+00 5.22466158e+00 -4.37422825e-02 1.87639056e+00 3.63466536e+00
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 1.53788415e+00 2.64706124e+00 8.32351009e+00 8.72072005e+00 -2.33725154e-01 3.72759185e+00 3.03230294e+01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 1.56510794e+00 4.01915980e+00 9.46453558e+00 3.74412812e+00 -8.13960520e-01 6.74401974e+00 6.52552441e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 1.24234553e+00 4.56757357e+00 6.83888848e+00 2.73408757e+00 -3.35797990e-01 4.15006182e+00 2.02302310e+01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 7.05421593e-01 3.79403922e+00 9.59109336e+00 2.16164122e+00 -5.98500988e-01 9.35535297e+00 2.18942980e+00
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 1.57943403e+00 4.39158267e+00 2.36289083e+00 3.68073459e+00 -7.82204103e-02 1.59063479e+00 1.66021295e+01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 1.48855053e+00 2.71837616e+01 5.29674571e+00 8.02043278e+00 -8.77673933e-02 5.94470649e+00 1.02412667e+00
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 1.61995464e+00 4.20848215e+00 6.41626061e+00 5.24463729e+00 -2.35229099e-01 6.31779641e+00 4.82477474e+00
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 1.61510687e+00 1.13427837e+01 6.23562983e+00 3.04733443e+00 -5.60227402e-01 6.87455311e+00 2.31062152e+00
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 1.62228287e+00 1.03003314e+01 4.61315601e+00 2.49566500e+00 -3.01987263e-01 3.30099601e+00 4.96013541e+00
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 1.45695352e+00 2.77315822e+00 4.04275968e+00 3.99456529e+00 -1.55641032e-01 4.28109785e+00 9.00997767e+00
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 1.33362827e+00 1.28242375e+01 2.14141620e+00 9.45931936e+00 -3.40944452e-02 8.59312477e+00 3.39451053e-01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 1.60490018e+00 5.94691721e+00 4.52568206e+00 4.08724041e+00 -1.48934097e-01 2.75448492e+00 4.47269595e+01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 1.43355991e+00 5.49108442e+00 2.46394734e+00 9.89311668e+00 -2.85205779e-02 8.44181062e+00 2.94770190e+00
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 1.13996616e+00 2.20806033e+00 7.60929109e+00 5.36707410e+00 -3.69572344e-01 6.06389881e+00 5.72227289e+00
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 1.62598528e+00 2.90234488e+00 2.87947842e+00 2.61247526e+00 -2.88175114e-01 7.85968760e+00 3.66112761e+00
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.63447082e+00 6.78655619e+00 1.52708775e+00 9.02026083e+00 -1.15194028e-01 7.42246630e+00 1.41882067e+00
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 1.44419648e+00 6.30196257e+00 5.97129524e+00 5.14319836e+00 -2.07624270e-01 2.86760346e+00 1.88550101e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 9.13426597e-01 9.35420252e-01 6.35706759e+00 7.38704209e+00 -6.82902436e-01 6.11931463e+00 2.83125272e+00
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 1.38370847e+00 1.15934477e+01 8.84721755e+00 9.85340425e+00 -1.95103793e-01 8.80950838e+00 8.28823481e-01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 1.60906343e+00 5.66343412e+00 6.19283451e+00 1.45157815e+00 -1.08473405e+00 4.88904613e+00 1.08814230e+01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 1.64015724e+00 1.10218484e+01 4.10932768e+00 1.87025104e+00 -3.47522579e+00 9.69931693e+00 9.39669943e-01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 1.17205772e+00 1.48019573e+01 8.22710693e+00 7.48411067e+00 -2.06297155e-01 5.06993590e+00 2.83683101e+00
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 8.89740861e-01 1.11497461e+00 5.86251004e+00 3.53642503e+00 -1.48429461e+00 2.28507073e+00 2.89383989e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.63289800e+00 2.43548716e+00 1.71352256e+00 2.65871257e+00 -7.33952061e-01 4.50491212e+00 2.10585863e+00
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 1.38505478e+00 5.50333147e+00 6.09265504e+00 1.35425692e+00 -7.06091583e-01 9.56532166e+00 6.12133193e+00
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 1.49211823e+00 2.35481306e+00 9.17216691e+00 1.19662041e+00 -2.35285294e+00 3.87748764e+00 1.77277599e+01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 1.65848722e+00 1.04495863e+00 4.56681363e+00 7.97037043e+00 -2.75734386e-01 8.81288344e+00 3.93477409e+01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 8.88605654e-01 8.13919698e+00 3.66693222e+00 2.20990085e+00 -4.30024940e-01 8.93125614e+00 1.72052450e+00
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 1.54724817e+00 1.26507482e+01 2.29122511e+00 5.20948554e+00 -6.54906241e-02 4.15167872e+00 3.18269044e+00
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 9.09174844e-01 6.06331098e+00 2.36300970e+00 6.45307134e+00 -1.48097297e-01 1.74931892e+00 3.28516125e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 1.37296413e+00 3.92755037e+00 4.89494336e+00 4.85516621e+00 -1.62571274e-01 7.52102118e+00 9.72271241e+00
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 1.60915862e+00 9.61163106e-01 6.36111842e+00 1.24395987e+00 -3.70069631e+00 3.80361069e+00 2.50215592e+01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.42039486e+00 4.56330660e+00 1.72553865e+00 8.05151352e+00 -1.81351118e-01 8.04631253e+00 1.64152756e-01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 1.66596076e+00 2.45374359e+00 9.45611730e+00 1.09461902e+00 -1.85325937e+00 4.98389363e+00 2.90134840e+01
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 1.50196311e+00 1.59856920e+01 7.79620256e+00 7.85700905e+00 -2.04656225e-01 5.36740068e+00 2.29046305e+00
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 1.32093581e+00 4.58940815e+00 6.27961526e+00 9.03974044e+00 -1.07151812e-01 8.00118466e+00 4.92348624e+00
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 1.19694872e+00 4.08305976e+00 8.45594804e+00 4.89555929e+00 -2.42668768e-01 4.44126998e+00 4.46369087e+00
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.35008857e+00 4.42718691e+00 1.72168081e+00 5.81988226e+00 -3.14632428e-02 4.98814611e+00 2.77157719e+00
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 1.37035633e+00 3.04126489e+00 5.29154990e+00 5.29285053e+00 -1.86542068e-01 4.38571422e+00 2.18653920e+01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 8.94546080e-01 1.90205498e+00 6.67083814e+00 4.50287757e+00 -4.00892891e-01 4.30606464e+00 3.14303252e+00
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 1.36770567e+00 8.04594002e+00 8.45787616e+00 8.98682082e+00 -1.22083189e-01 5.73351919e+00 1.27823958e+01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 1.44275310e+00 1.64997697e+00 8.05122604e+00 9.04540160e+00 -2.65993634e-01 8.27919500e+00 1.02175380e+01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 1.57915291e+00 1.15064406e+01 3.49362325e+00 4.02234728e+00 -2.46718072e-01 4.25591481e+00 1.90460074e+00
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 1.55109470e+00 7.53801609e-01 9.46792153e+00 6.53562779e+00 -8.78809038e-01 5.71829248e+00 1.16811433e+01
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 1.57351034e+00 8.28669392e-01 2.11911257e+00 9.34216806e+00 -1.91613426e-01 7.03654593e+00 2.42083936e+00
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 6.99302526e-01 4.62623548e+00 8.87620257e+00 9.65852649e+00 -9.75135813e-02 3.42495502e+00 3.18084371e+00
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 1.19338684e+00 6.72376159e+00 9.73846225e+00 5.58063136e+00 -2.20295190e-01 3.49770524e+00 4.20486331e+00
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 1.55333008e+00 4.27771188e+00 2.59438171e+00 5.07542325e+00 -7.47061057e-02 9.40071814e+00 5.97113071e+00
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 1.45621914e+00 3.26307652e+00 7.49859458e+00 3.50824884e+00 -5.07035603e-01 7.51181116e+00 8.83379620e+00
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 6.87587089e-01 1.34997137e+00 1.36256967e+00 9.62984686e+00 -5.68352105e-02 6.19468009e+00 3.84077105e-01
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 1.60939223e+00 5.55248804e+00 4.64880543e+00 2.28532874e+00 -1.70493544e+00 6.82948049e+00 2.02862280e+00
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 1.59820341e+00 8.42989095e+00 5.64654969e+00 6.21846618e+00 -3.52718365e-01 1.26369499e+00 1.16731252e+01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 1.49595329e+00 7.37366088e+00 6.22580703e+00 3.54295241e+00 -3.58442012e-01 6.56292669e+00 1.97998813e+00
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 8.88323766e-01 1.22030573e+01 9.42343523e+00 3.51107461e+00 -4.71394675e-01 5.58557986e+00 8.84405932e-01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 1.59590390e+00 3.13892630e+00 7.05025619e+00 4.64471729e+00 -2.29851247e-01 5.91174712e+00 1.28768416e+01
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 1.51535256e+00 4.73527455e+00 5.33150156e+00 9.98913642e+00 -1.62604376e-01 4.23481444e+00 6.18479327e+00
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 1.60149995e+00 3.92272150e+00 8.28707533e+00 1.49469676e+00 -6.69476422e-01 1.73326508e+00 4.46806092e+01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 1.59040411e+00 7.58031202e+00 9.55479539e+00 6.20687636e+00 -2.18960694e-01 2.74005310e+00 1.13789422e+01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.60887917e+00 9.07775292e+00 1.19859534e+00 1.74314942e+00 -2.03111458e-01 9.55670242e+00 3.24529292e-01
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 1.47794804e+00 3.20969867e+00 9.84269145e+00 2.39068747e+00 -7.05683795e-01 4.67829606e+00 9.52362666e+01
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.06167618e+00 2.75758978e+00 1.77518925e+00 4.95606648e+00 -7.96285956e-02 5.20014840e+00 7.95551618e-01
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 1.55754255e+00 2.35573990e+00 8.32948101e+00 5.59414118e+00 -4.93194078e-01 1.47438811e+00 1.49370643e+02
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 1.53403111e+00 2.80331011e+00 3.52301277e+00 3.32913168e+00 -2.79755258e-01 1.33809607e+00 3.13345222e+01
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 1.58678876e+00 4.18616756e+00 2.18961692e+00 3.84811418e+00 -7.81963156e-02 7.45463302e+00 1.09771715e+01
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 1.11678899e+00 1.47841249e+00 4.95870076e+00 1.78270318e+00 -3.89091410e+00 5.84285198e+00 1.01942291e+00
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 1.15874074e+00 8.20568953e-01 6.79560922e+00 3.72897805e+00 -9.41978844e-01 5.57835386e+00 4.65897930e+00
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 1.63681549e+00 5.78738870e-01 4.42856661e+00 9.69902595e+00 -3.29867632e-01 3.18812077e+00 6.02678472e+01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.58973518e+00 7.97649464e-01 1.49108867e+00 9.50236644e+00 -1.18465213e-01 7.70275658e+00 2.30791782e+00
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 1.64202794e+00 1.24456541e+01 6.39515026e+00 4.01390461e+00 -2.22868597e-01 2.51412921e+00 1.27776699e+01
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 1.59301773e+00 4.11843019e+00 9.12162948e+00 6.13768543e+00 -2.12388028e-01 2.70941269e+00 4.34355599e+01
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 1.52235371e+00 1.27715121e+01 4.44893829e+00 9.18635852e+00 -1.05917066e-01 5.14640954e+00 4.35144514e+00
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 1.54991421e+00 5.89559667e+00 2.94699500e+00 1.05565440e+00 3.06139196e+00 3.57651876e+00 1.51775576e+00
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 1.63643474e+00 6.53727541e+00 4.98319611e+00 8.29615213e+00 -1.19403192e-01 3.22716683e+00 5.94516334e+00
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.51274541e+00 4.07563653e+00 1.43526440e+00 9.53532598e+00 -2.98206539e-02 6.80713880e+00 4.12442228e+00
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 1.53978141e+00 1.16119149e+00 8.38438826e+00 1.82193161e+00 -2.05429548e+00 6.85874571e+00 4.18802820e+01
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 1.09261877e+00 2.60038480e+00 8.43706730e+00 2.45302917e+00 -7.86226237e-01 8.42065363e+00 4.34177650e+00
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 1.44943705e+00 2.38746930e+00 6.29200417e+00 9.64671672e+00 -1.46151172e-01 4.75937710e+00 5.64501780e+00
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 1.57661088e+00 5.41897269e+00 4.17792600e+00 5.83786129e+00 -1.17735807e-01 1.65776582e+00 1.29177885e+01
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 1.26450095e+00 6.53067387e+00 8.19805028e+00 1.12776971e+00 -1.90272353e+00 3.46299746e+00 4.71062725e+00
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 1.17017400e+00 1.29764730e+00 5.99218322e+00 3.31868799e+00 -1.48947640e+00 9.82004917e+00 1.75411146e+00
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 1.31323885e+00 1.76826032e+00 8.43339078e+00 5.04949307e+00 -3.97992993e-01 6.36632718e+00 7.89833942e+00
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 1.22682988e+00 1.94939704e+01 6.68312913e+00 7.23618020e+00 -1.74728218e-01 7.38763376e+00 3.58071475e+00
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 1.18933386e+00 2.51189291e+00 8.05964926e+00 7.59844340e+00 -1.97782957e-01 1.06622047e+00 2.90350131e+01
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 1.41380411e+00 5.61101689e+00 6.38706694e+00 9.95879362e+00 -7.61092361e-02 5.66385159e+00 3.66279009e+00
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 1.64191546e+00 5.60136504e+00 4.72726961e+00 3.58760079e+00 -2.14339201e-01 1.33775792e+00 2.46164512e+01
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 1.47114689e+00 1.31064453e+00 9.62151274e+00 5.84398092e+00 -6.99322729e-01 6.12307191e+00 7.42455545e+00
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 1.14735486e+00 1.21569703e+00 5.87002442e+00 5.79991193e+00 -6.61359330e-01 9.28693765e+00 1.21769349e+00
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 9.16794966e-01 3.06146917e+00 6.44580567e+00 4.65080734e+00 -2.14788683e-01 9.71577217e+00 4.77258191e+00
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 1.56828656e+00 5.44062688e-01 2.98438875e+00 2.52245704e+00 -1.04631379e+00 5.86497408e+00 3.69060897e+00
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 1.37938204e+00 5.23156749e+00 6.63085710e+00 9.79710907e+00 -1.12709317e-01 5.12384325e+00 1.72632113e+01
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 1.61525434e+00 1.08402775e+01 6.14446885e+00 8.67985468e+00 -8.01007314e-02 9.50515385e+00 3.26417243e+00
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 1.55235223e+00 3.90403937e+00 2.66354558e+00 5.48499725e+00 -8.33889063e-02 7.06248849e+00 7.26574405e+00
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 1.60653827e+00 1.95131802e+00 1.53628388e+00 6.42920880e+00 -5.50359678e-02 1.58409352e+00 6.59971538e+01
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 3.44751435e+00 1.26572015e+00 9.37802272e+00 6.43923388e+00 3.04534948e+00 -4.02762367e-01 5.19153020e+00 2.58076975e+00
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 7.23123030e+00 1.56668831e+00 3.10247270e+00 7.87323042e+00 5.89408363e+00 -2.74791279e-01 3.16220517e+00 3.25408383e+01
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 3.37655786e+00 1.25602958e+00 3.53711190e+00 5.71061234e+00 7.25473120e+00 -1.38907488e-01 5.22823889e+00 4.58714639e+00
