G c dx1dt d2x1dt2 Fc m2 Fg m1 d2 d1 W
1.00000000e+00 1.00000000e+00 9.74603874e+00 6.33167006e+00 8.72359348e+00 1.61612847e+00 6.00920586e+00 5.02866065e-01 5.41740846e-02 1.72957698e-03 1.81949207e-01
1.00000000e+00 1.00000000e+00 9.66202565e+00 8.42212869e+00 8.37157162e+00 4.34001645e+00 4.08457833e+00 2.22247652e+00 4.11225385e-02 2.17950333e-03 5.53275084e-02
1.00000000e+00 1.00000000e+00 3.26604066e+00 4.13028287e+00 5.86714379e+00 9.28689948e+00 2.21118640e+00 5.78688881e+00 3.20533747e-01 6.11542389e-02 -2.09859328e+00
1.00000000e+00 1.00000000e+00 5.47523655e+00 7.10214537e+00 7.39218519e+00 6.26004019e+00 1.84977008e+00 4.69357036e+00 9.43877646e-02 1.29252522e-02 -4.19958085e-01
1.00000000e+00 1.00000000e+00 3.70790479e+00 6.09158768e+00 3.82915102e+00 5.84498749e+00 8.48366500e+00 -7.10485845e+00 1.81868450e-01 -5.96211894e-02 2.03150014e+00
1.00000000e+00 1.00000000e+00 3.56356445e+00 3.40325443e+00 5.24051109e+00 3.41968163e+00 9.26557788e+00 -2.62654667e+00 3.43860742e-01 -7.41135173e-02 1.68615100e+00
1.00000000e+00 1.00000000e+00 1.33198253e+00 8.90766988e+00 8.39473208e+00 4.31604028e+00 6.84809242e+00 7.95184289e-01 1.01447632e+00 1.40321976e-01 6.40755318e-01
1.00000000e+00 1.00000000e+00 6.48607901e+00 8.17683419e+00 5.13338677e+00 9.05811480e+00 1.93090703e+00 5.65093386e+00 6.68765723e-02 6.43241676e-03 -5.13138953e-01
1.00000000e+00 1.00000000e+00 5.52411121e+00 6.92606651e+00 4.22018439e+00 6.99816743e+00 4.61824495e+00 -6.60088332e-01 9.57417420e-02 -1.63476993e-03 2.91807965e-01
1.00000000e+00 1.00000000e+00 1.46330876e+00 8.65523556e+00 5.44791203e+00 8.08648324e+00 7.56045280e+00 -3.13570144e+00 7.48121007e-01 -1.98248948e-01 1.19687493e+01
1.00000000e+00 1.00000000e+00 3.50781818e+00 8.80564781e+00 8.45424327e+00 5.08910881e+00 8.01838796e+00 2.62367081e-01 1.35851331e-01 1.99661546e-03 5.10180387e-01
1.00000000e+00 1.00000000e+00 9.17439297e+00 7.37526679e+00 4.01687243e+00 6.67222498e+00 2.06396760e+00 3.24387209e+00 4.97608749e-02 2.63696101e-03 -1.24212796e-01
1.00000000e+00 1.00000000e+00 3.15605702e+00 8.53311996e+00 2.56385434e+00 3.23545248e+00 1.00027647e+00 1.97315495e+00 1.63062149e-01 3.15089905e-02 -2.07934615e+00
1.00000000e+00 1.00000000e+00 2.30405385e+00 7.27724316e+00 7.40812618e+00 7.34914747e+00 7.40923341e+00 -1.09841490e-03 3.16125001e-01 -2.05066950e-05 1.17170059e+00
1.00000000e+00 1.00000000e+00 5.40507484e+00 7.12126695e+00 8.43380391e+00 4.84841200e+00 4.20936558e+00 2.42853850e+00 9.56336425e-02 8.86246352e-03 5.07112604e-02
1.00000000e+00 1.00000000e+00 9.87085409e+00 6.56750240e+00 1.90573731e+00 4.98290963e+00 3.29033198e+00 -3.62028394e+00 5.14938755e-02 -3.79018552e-03 2.76979835e-01
1.00000000e+00 1.00000000e+00 3.17849744e+00 7.77444976e+00 3.15886701e+00 6.84390092e+00 1.11607723e+00 4.42584346e+00 1.77130985e-01 3.60383590e-02 -3.89084310e+00
1.00000000e+00 1.00000000e+00 7.04921993e+00 2.42744595e+00 2.27774791e+00 9.42652559e+00 5.86269466e+00 -1.48364058e+01 2.04301856e-01 -4.56150658e-02 1.48913598e+00
1.00000000e+00 1.00000000e+00 7.85457654e+00 8.92783683e+00 4.13147270e+00 1.57605712e+00 8.66035662e+00 -1.72765990e+00 4.90223787e-02 -6.84160356e-03 2.04851261e-01
1.00000000e+00 1.00000000e+00 3.13873790e+00 8.84659175e+00 5.05315881e+00 8.42268914e+00 9.61868482e+00 -7.60989467e+00 1.58557834e-01 -4.56415649e-02 2.61141681e+00
1.00000000e+00 1.00000000e+00 7.55394714e+00 1.26322555e+00 7.73943703e+00 3.63144799e+00 6.09170456e+00 7.73138249e-01 3.62357638e-01 1.02127055e-02 1.20468746e+00
1.00000000e+00 1.00000000e+00 4.31004819e+00 8.43235076e+00 6.86032826e+00 4.99527509e+00 5.63015195e+00 8.95739805e-01 1.07482627e-01 4.47176129e-03 1.96649847e-01
1.00000000e+00 1.00000000e+00 6.69075248e+00 2.15982881e+00 6.58835711e+00 1.19721996e+00 1.76550747e+00 8.76396308e-01 2.44080020e-01 2.67044635e-02 2.65460274e-01
1.00000000e+00 1.00000000e+00 6.70176740e+00 4.01606969e+00 4.17137452e+00 3.70941470e+00 5.93985521e+00 -1.57262990e+00 1.31011832e-01 -8.28785811e-03 4.30939214e-01
1.00000000e+00 1.00000000e+00 5.82197216e+00 7.69157431e+00 8.57302798e+00 5.52368118e+00 4.41981171e+00 2.67595564e+00 8.08874820e-02 6.73071959e-03 3.78116705e-02
1.00000000e+00 1.00000000e+00 1.81260793e+00 2.44683906e+00 5.24158451e+00 1.50558470e+00 6.46421753e+00 -3.51187234e-01 1.50881083e+00 -1.94162094e-01 4.91723277e+00
1.00000000e+00 1.00000000e+00 8.51772246e+00 8.36170322e+00 9.81194444e+00 5.41986156e+00 4.49853713e+00 2.93498727e+00 4.77243715e-02 3.03413403e-03 6.07234765e-02
1.00000000e+00 1.00000000e+00 3.88702058e+00 8.48920760e+00 6.70727924e+00 9.34399566e+00 3.16269211e+00 4.93800923e+00 1.22406427e-01 1.66420433e-02 -9.40658685e-01
1.00000000e+00 1.00000000e+00 2.67866659e+00 5.56720960e+00 2.13638267e+00 1.94853896e+00 1.85468748e+00 2.56926848e-01 3.21010497e-01 1.58015965e-02 -6.78474073e-02
1.00000000e+00 1.00000000e+00 1.36697627e+00 1.05747285e+00 7.08559806e+00 7.87996655e+00 3.83426600e+00 3.61583986e+00 7.73061498e+00 2.59500310e+00 1.41136483e+00
1.00000000e+00 1.00000000e+00 6.31803649e+00 3.58334320e+00 3.92593614e+00 4.68703948e+00 1.86980351e+00 2.45474569e+00 1.57427840e-01 1.30499035e-02 -1.40957827e-01
1.00000000e+00 1.00000000e+00 7.09807926e+00 6.55234227e+00 7.17694477e+00 6.89656343e+00 2.59207256e+00 4.40575524e+00 7.50812709e-02 6.75738094e-03 -1.38341747e-01
1.00000000e+00 1.00000000e+00 1.14929046e+00 9.83067560e+00 1.62677033e+00 3.34212938e+00 9.88602543e+00 -1.69682828e+01 2.04411739e+00 -9.03006063e+00 2.34786546e+02
1.00000000e+00 1.00000000e+00 5.60883752e+00 6.68632174e+00 2.57393293e+00 2.43543036e+00 4.99693201e+00 -2.29261821e+00 9.73514861e-02 -1.63390104e-02 4.81675830e-01
1.00000000e+00 1.00000000e+00 3.03846198e+00 3.33823223e+00 8.70163533e+00 2.44416353e+00 5.78684590e+00 8.18722200e-01 4.40861419e-01 4.86020508e-02 1.28589106e+00
1.00000000e+00 1.00000000e+00 6.80655511e+00 6.70605133e+00 3.04461601e+00 1.63442751e+00 8.86256676e+00 -3.12322431e+00 7.70434689e-02 -2.16294749e-02 3.53779066e-01
1.00000000e+00 1.00000000e+00 2.56929786e+00 5.85986842e+00 8.53337013e+00 2.67082034e+00 9.96012010e+00 -4.46551926e-01 3.26233089e-01 -2.12295527e-02 1.66101498e+00
1.00000000e+00 1.00000000e+00 7.21843964e+00 8.01860856e+00 3.51348480e+00 6.97797446e+00 6.24443004e+00 -5.42380779e+00 6.01645702e-02 -6.47846928e-03 4.69612522e-01
1.00000000e+00 1.00000000e+00 4.48061812e+00 1.96282575e+00 6.78593719e+00 8.93521551e+00 8.31226439e+00 -2.00975371e+00 4.39119913e-01 -2.20436247e-02 1.87099653e+00
1.00000000e+00 1.00000000e+00 9.43056990e+00 7.84925112e+00 7.24735516e+00 8.32713117e+00 3.94246922e+00 3.79727751e+00 4.53352586e-02 2.19217434e-03 5.16673920e-04
1.00000000e+00 1.00000000e+00 2.23768850e+00 5.87139921e+00 5.61389278e+00 7.16620879e+00 3.75169562e+00 2.37711944e+00 4.12827187e-01 6.11970105e-02 -1.54601502e+00
1.00000000e+00 1.00000000e+00 4.06959716e+00 9.66692803e+00 3.74779609e+00 1.99388677e+00 4.62433349e+00 -4.66331754e-01 1.01100053e-01 -5.81024520e-03 3.29676063e-01
1.00000000e+00 1.00000000e+00 2.02126169e+00 4.07684949e+00 2.91379939e+00 3.60268702e+00 7.05256536e+00 -5.11726322e+00 7.20542388e-01 -5.06346966e-01 8.20160901e+00
1.00000000e+00 1.00000000e+00 9.32224256e+00 6.69359704e+00 1.29870419e+00 3.78826188e+00 7.13972520e+00 -1.70379963e+01 5.38544160e-02 -2.59824110e-02 7.61860519e-01
1.00000000e+00 1.00000000e+00 8.89605418e+00 9.38825295e+00 3.73551761e+00 3.24961252e+00 3.83715491e+00 -8.84166209e-02 4.04693615e-02 -1.23774525e-04 8.10893813e-02
1.00000000e+00 1.00000000e+00 3.32147465e+00 1.92258755e+00 6.87846511e+00 5.63505094e+00 2.19888932e+00 3.83365294e+00 6.72157708e-01 1.37675033e-01 -3.58872990e-01
1.00000000e+00 1.00000000e+00 6.93985641e+00 9.43505639e+00 9.44474337e+00 5.81998433e+00 6.69156631e+00 1.69654661e+00 5.35304394e-02 2.24850731e-03 1.40794439e-01
1.00000000e+00 1.00000000e+00 8.35499980e+00 7.19097150e+00 8.84084034e+00 4.21197378e+00 2.15493276e+00 3.18531568e+00 5.67219329e-02 5.13418365e-03 -2.90032082e-02
1.00000000e+00 1.00000000e+00 5.99680730e+00 1.61053353e+00 7.89458299e+00 4.18410243e+00 6.20643257e+00 8.94714041e-01 3.72785388e-01 1.32929305e-02 1.23815571e+00
1.00000000e+00 1.00000000e+00 5.76685521e+00 3.70867210e+00 8.09602609e+00 8.45700038e+00 7.24079915e+00 8.93358600e-01 1.69695708e-01 3.10843136e-03 5.91413685e-01
1.00000000e+00 1.00000000e+00 3.17667062e+00 7.37354880e+00 6.98486413e+00 8.10363563e+00 7.30550347e+00 -3.71996406e-01 1.86918368e-01 -2.70108738e-03 7.69093776e-01
1.00000000e+00 1.00000000e+00 1.83792491e+00 1.60615541e+00 3.34258172e+00 3.77016249e+00 7.78124900e+00 -5.00645856e+00 2.22909505e+00 -1.61053950e+00 1.31025616e+01
1.00000000e+00 1.00000000e+00 9.07494182e+00 6.23953414e+00 9.16475528e+00 9.22409599e+00 8.85573479e+00 3.11021354e-01 5.95428595e-02 2.21234183e-04 2.61809771e-01
1.00000000e+00 1.00000000e+00 9.10376251e+00 4.11294751e+00 7.03659081e+00 9.57533515e+00 5.49963093e+00 2.09148242e+00 9.00080561e-02 2.15953723e-03 2.16791944e-01
1.00000000e+00 1.00000000e+00 6.69791312e+00 6.58823966e+00 6.04396568e+00 3.94068288e+00 7.57224271e+00 -9.96440985e-01 7.99164241e-02 -3.01700916e-03 3.20385652e-01
1.00000000e+00 1.00000000e+00 4.05126812e+00 1.41167830e+00 1.99890522e+00 4.18982454e+00 6.57255462e+00 -9.58664185e+00 6.96474376e-01 -3.93355135e-01 3.51041295e+00
1.00000000e+00 1.00000000e+00 4.14288617e+00 8.84383126e+00 5.02349989e+00 5.55070738e+00 2.67975946e+00 2.58971188e+00 1.07932480e-01 1.21549246e-02 -5.08505832e-01
1.00000000e+00 1.00000000e+00 7.53360111e+00 9.76140072e+00 5.14322444e+00 9.47008731e+00 1.23120680e+00 7.20309779e+00 4.70388285e-02 4.74918626e-03 -5.73121233e-01
1.00000000e+00 1.00000000e+00 9.07399234e+00 9.71990070e+00 8.78107249e+00 8.88687490e+00 3.56087247e+00 5.28309777e+00 3.82270772e-02 2.50444943e-03 -6.09064307e-02
1.00000000e+00 1.00000000e+00 8.98377782e+00 7.74686649e+00 5.91983398e+00 1.92311166e+00 4.98730336e+00 3.02941016e-01 4.85050259e-02 8.50513701e-04 1.20840461e-01
1.00000000e+00 1.00000000e+00 8.01887991e+00 2.17077616e+00 4.42360494e+00 4.53457669e+00 6.55395350e+00 -2.18379106e+00 1.96896683e-01 -1.18249421e-02 6.15441343e-01
1.00000000e+00 1.00000000e+00 6.77828482e+00 7.82436876e+00 9.79120296e+00 5.98034071e+00 8.64963397e+00 6.97255637e-01 6.63549001e-02 1.14135118e-03 2.78672758e-01
1.00000000e+00 1.00000000e+00 1.75725968e+00 1.22128225e+00 1.99648534e+00 5.52819225e+00 2.76621145e+00 -2.13134243e+00 3.24384709e+00 -7.11695994e-01 1.28414279e+01
1.00000000e+00 1.00000000e+00 2.45465843e+00 1.19911196e+00 4.80293585e+00 2.74476761e+00 2.12994811e+00 1.52755115e+00 1.71988929e+00 3.89941632e-01 8.71758101e-01
1.00000000e+00 1.00000000e+00 9.08698770e+00 3.91249197e+00 1.37822208e+00 8.72935094e+00 9.67131953e+00 -5.25266278e+01 9.48158653e-02 -6.27853962e-02 1.86097314e+00
1.00000000e+00 1.00000000e+00 6.45786154e+00 5.39778871e+00 7.65913709e+00 7.09246705e+00 1.97240103e+00 5.26599636e+00 1.01831669e-01 1.17078557e-02 -2.59108565e-01
1.00000000e+00 1.00000000e+00 1.08277346e+00 7.93366676e+00 9.26268897e+00 8.54117537e+00 5.30641963e+00 3.64809726e+00 4.56831631e+00 1.80205205e+00 -6.00221273e+01
1.00000000e+00 1.00000000e+00 1.91324389e+00 7.14965839e+00 3.52033597e+00 8.72887851e+00 6.27007356e+00 -6.81813487e+00 4.59461567e-01 -1.87579768e-01 1.17973343e+01
1.00000000e+00 1.00000000e+00 6.97151592e+00 5.01312436e+00 8.72507509e+00 7.73520268e+00 5.87236979e+00 2.52906175e+00 1.00213950e-01 4.69990083e-03 2.39383938e-01
1.00000000e+00 1.00000000e+00 1.04555425e+00 3.46264000e+00 3.62996407e+00 4.95289541e+00 1.77428941e+00 2.53197065e+00 1.90188813e+01 9.29903550e+00 -2.42923623e+02
1.00000000e+00 1.00000000e+00 2.44727246e+00 9.97412050e+00 9.19693145e+00 6.49492080e+00 1.51324223e+00 5.42626127e+00 2.07824309e-01 7.09481153e-02 -3.59215068e+00
1.00000000e+00 1.00000000e+00 5.93860410e+00 4.83563172e+00 7.78565713e+00 2.44328866e+00 1.94935085e+00 1.83154494e+00 1.25621456e-01 1.58570447e-02 2.26417267e-02
1.00000000e+00 1.00000000e+00 7.22705678e+00 5.06248322e+00 8.24416099e+00 7.06280876e+00 6.27028915e+00 1.69102463e+00 9.51644698e-02 3.15272327e-03 2.69029992e-01
1.00000000e+00 1.00000000e+00 6.86765134e+00 2.47261439e+00 1.16205900e+00 2.61327930e+00 5.89910399e+00 -1.06528340e+01 2.06776206e-01 -1.22735912e-01 1.21157686e+00
1.00000000e+00 1.00000000e+00 3.01842379e+00 8.15328594e+00 9.66529321e+00 7.24554631e+00 3.10366713e+00 4.91889534e+00 1.82295617e-01 4.10008119e-02 -1.27893213e+00
1.00000000e+00 1.00000000e+00 7.40961299e+00 7.24314003e+00 7.54003893e+00 3.06638345e+00 6.73996728e+00 3.25373184e-01 6.46193470e-02 9.25384743e-04 2.17013434e-01
1.00000000e+00 1.00000000e+00 3.13524179e+00 2.98692652e+00 3.74275986e+00 2.05796170e+00 8.38060752e+00 -2.55012697e+00 4.70380876e-01 -1.85910164e-01 2.06537704e+00
1.00000000e+00 1.00000000e+00 3.92859728e+00 1.74142941e+00 8.46455198e+00 2.48756041e+00 1.37421064e+00 2.08370773e+00 5.88241587e-01 1.25424212e-01 1.98453118e-01
1.00000000e+00 1.00000000e+00 7.71842265e+00 7.12449372e+00 3.53369079e+00 1.01792922e+00 5.48316949e+00 -5.61574697e-01 6.26758057e-02 -4.47982781e-03 1.67108518e-01
1.00000000e+00 1.00000000e+00 6.84669609e+00 6.89060093e+00 8.85478456e+00 7.46865656e+00 7.20379371e+00 1.39254474e+00 7.44652473e-02 2.02786599e-03 2.37302574e-01
1.00000000e+00 1.00000000e+00 8.64301069e+00 3.45933574e+00 2.01322351e+00 7.59160944e+00 3.27080734e+00 -4.74218844e+00 1.13465563e-01 -8.20056874e-03 5.08214313e-01
1.00000000e+00 1.00000000e+00 6.91851603e+00 9.55777206e+00 7.33317380e+00 5.63440015e+00 3.76993815e+00 2.73779076e+00 5.30336792e-02 3.72470063e-03 -3.05414534e-02
1.00000000e+00 1.00000000e+00 6.11477743e+00 2.35952103e+00 5.86628629e+00 2.45226521e+00 6.52274113e+00 -2.74415751e-01 2.48582564e-01 -4.54916415e-03 7.86884185e-01
1.00000000e+00 1.00000000e+00 1.84307291e+00 4.89101321e+00 1.86881023e+00 1.75198904e+00 9.08141764e+00 -6.76174012e+00 7.27540684e-01 -1.52349790e+00 1.18573897e+01
1.00000000e+00 1.00000000e+00 4.30944223e+00 9.49254328e+00 3.17704445e+00 1.17216070e+00 8.28931978e+00 -1.88615813e+00 9.54957106e-02 -3.56577344e-02 5.30746678e-01
1.00000000e+00 1.00000000e+00 3.38682131e+00 4.77754585e+00 1.11163633e+00 2.49173359e+00 6.24817197e+00 -1.15135482e+01 2.63085241e-01 -3.58931668e-01 5.47337803e+00
1.00000000e+00 1.00000000e+00 3.19590679e+00 6.74673353e+00 5.21891169e+00 9.01769981e+00 7.57199546e+00 -4.06586743e+00 2.02494763e-01 -2.85678220e-02 1.84855562e+00
1.00000000e+00 1.00000000e+00 9.75709499e+00 4.57834958e+00 3.71138735e+00 3.17383158e+00 4.28340223e+00 -4.89164491e-01 7.48259507e-02 -1.18195994e-03 1.68123252e-01
1.00000000e+00 1.00000000e+00 4.53787952e+00 3.46793682e+00 6.38521736e+00 4.18844194e+00 6.76868975e+00 -2.51542237e-01 2.44515862e-01 -3.23602968e-03 8.35561941e-01
1.00000000e+00 1.00000000e+00 9.02841900e+00 9.85579883e+00 3.67514027e+00 1.94810936e+00 5.19563432e+00 -8.05979766e-01 3.79139815e-02 -1.73739471e-03 1.15455538e-01
1.00000000e+00 1.00000000e+00 6.68024763e+00 4.68400606e+00 3.69927200e+00 3.00125174e+00 2.70942523e+00 8.03071349e-01 1.12755189e-01 4.51643415e-03 8.71800627e-02
1.00000000e+00 1.00000000e+00 8.15330173e+00 9.04689283e+00 7.68873879e+00 5.67302114e+00 7.31564446e+00 2.75282077e-01 4.63569938e-02 2.75895924e-04 1.65288572e-01
1.00000000e+00 1.00000000e+00 5.52373384e+00 3.06959145e+00 1.43328552e+00 6.46977415e+00 6.00818174e+00 -2.06508367e+01 2.16044708e-01 -1.24841627e-01 3.24857412e+00
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 9.12605496e+00 3.20817083e+00 4.22759424e+00 1.72200352e+00 1.98015222e-01 1.71646406e-02 4.63808249e-01
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 1.51958943e+00 9.20205271e+00 -9.31830563e-02 5.28660420e-01 -5.96726077e-03 2.36586661e+00
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 4.51929582e+00 1.18840706e+00 3.75316493e+00 2.48692489e-01 7.49071620e-02 -2.29843609e+00
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 3.10783034e+00 3.84195836e+00 1.22422633e+00 1.06884340e-01 5.61225553e-03 1.89122487e-01
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.97598531e+00 1.51193258e+00 2.47774288e+00 1.35228505e-01 3.19223049e-02 -5.36854557e-01
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 9.63876522e+00 7.89874585e+00 -1.88975791e+01 2.60671285e+00 -4.19304909e+00 1.86227517e+02
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.54670437e+00 7.31896709e+00 -2.14619966e+01 5.31636298e-02 -2.55954456e-02 1.69605667e+00
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 6.01190599e+00 3.98216997e+00 -1.57476398e+00 7.04963632e-01 -7.11869987e-02 2.68175276e+00
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 4.74197593e+00 7.08096612e+00 6.22612851e-01 4.01965016e-02 5.57656054e-04 1.38537247e-01
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.86049900e+00 4.56343504e+00 -1.20450069e+01 4.37371279e-02 -1.13075405e-02 7.17177693e-01
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 7.80628412e+00 -1.46676117e+00 4.58980992e-02 -1.24243525e-03 1.96314727e-01
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 5.08765296e+00 3.55498313e+00 1.04673895e-01 1.18205518e-02 -8.96037569e-02
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 4.71051755e+00 3.35692989e+00 2.74750212e+00 1.10622733e+00 -3.42512637e+01
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 9.41256924e+00 -1.66294897e+00 5.41098653e-02 -3.77909782e-03 2.29980660e-01
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 3.25791190e+00 -5.89406663e+00 3.56904394e-01 -7.87870814e-02 2.13985095e+00
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 2.08402606e+00 3.55100998e+00 2.66745813e-01 2.07434448e-02 3.38738425e-01
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 6.26088802e+00 1.79601273e-01 3.72450031e-02 7.82782666e-05 1.13221545e-01
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 9.72389631e+00 -2.52591595e+01 5.96613887e-02 -2.59885389e-02 9.71074121e-01
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 -8.02550905e+00 1.38582587e-01 -5.26035240e-02 3.76716478e+00
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 1.69275204e+00 1.62285272e-01 3.01747515e-02 -5.85920409e-02
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 2.72720256e+00 1.90504017e-01 9.29999036e-03 3.89419887e-01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 7.06553589e-01 4.94567770e-01 4.41442406e-02 1.53451620e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 2.92217831e+00 2.74285701e-01 7.86584439e-02 -1.27326130e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 -2.88941856e-01 1.22858195e-01 -2.58378638e-03 4.19802411e-01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 -5.52367749e+00 1.26952479e-01 -1.02922912e-02 5.78457766e-01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 -1.12407503e-01 8.82882961e-02 -4.78307794e-04 2.26013875e-01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 -3.99546457e-01 3.70581039e-01 -5.33538781e-03 7.86638835e-01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 5.62748836e-01 5.49908040e-01 1.82187724e-02 3.33395473e-01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 2.11306595e+00 1.58435678e-01 1.80457140e-02 9.92296161e-02
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 -2.19791532e+00 4.11690768e-02 -1.63912792e-03 1.97596160e-01
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 2.27200598e+00 6.27303663e-01 1.32069233e-01 3.84895401e-01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 1.17688710e-01 1.26171030e-01 2.25358481e-03 2.85357797e-01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 -5.95790765e-01 3.43950035e-01 -2.83157965e-03 1.16796977e+00
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 4.13367259e-01 2.72383218e-01 9.05736636e-03 7.58328660e-01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 -4.23799723e-01 1.05512498e-01 -1.16700421e-03 3.65658877e-01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 4.76400737e+00 8.92021999e-02 9.59889950e-03 -1.98711087e-01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 -1.10048824e+01 1.44876524e-01 -5.65567121e-02 2.22207194e+00
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 -4.94264970e+00 3.13206780e-01 -5.90499163e-02 2.02311138e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 -8.29306349e+00 5.67686714e-02 -1.73288322e-02 5.08490709e-01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 -1.25347559e+00 4.70724459e-02 -6.53016671e-03 1.83160870e-01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 4.21768354e+00 4.79426112e-02 3.05798611e-03 -1.35077515e-01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 1.33302081e+00 2.69061483e-01 6.68353207e-03 7.65677849e-01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 2.80028018e+00 1.22428636e-01 7.17856531e-03 2.86327367e-01
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 2.23022771e-01 3.41833347e-01 1.64753101e-03 1.06098448e+00
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 3.43848802e+00 1.31372960e-01 6.42514795e-03 2.50547111e-01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 1.46172855e+00 5.19079832e-02 2.06439220e-03 1.88594464e-02
