G	c	dx1dt	d2x1dt2	Fc	m2	Fg	m1	d2	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	6.376512625103968546e+00	6.559946245811411281e+00	7.002472440945582299e+00	6.891000069470204714e+00	2.996459494861248629e+00	4.296737687637378400e+00	9.135440082501718184e-02	-4.083623191756121165e-03	1.372534212460138348e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.156318567745257209e+00	9.169530371228928445e+00	2.227627377374331807e+00	2.247899362325772366e+00	1.007987324142961150e+01	-1.683594402428625258e+01	2.045779032539487119e+00	-9.028794078134771084e+00	2.347032917756542361e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.494652687289297788e+00	5.767999864003083843e+00	3.565170295958441482e+00	1.189399169635195985e+00	4.961789243721234755e+00	-2.458709161515923558e+00	2.939754656011658862e-02	-2.066368285596323698e-02	5.246515482085093440e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.058934162069403939e+00	2.811409570069611785e+00	8.944541180145479942e+00	2.476181449086501729e+00	5.226130222573599937e+00	8.963870883315840921e-01	3.812590111940202808e-01	4.758761326782168927e-02	1.309512312411097446e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.869042440142349548e+00	6.934708744344446174e+00	2.951160243450954734e+00	1.353682720737563461e-01	9.235948621435177586e+00	-3.001996230503971574e+00	3.478592715171455879e-02	-2.803801521066425287e-02	5.165632437212780426e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.286424132937462605e+00	6.084684283981346198e+00	8.256515614972080641e+00	2.566265174425417683e+00	1.012578015744538895e+01	-2.059172062670349967e-01	3.151566341586481412e-01	-1.625652277026861520e-02	1.811790663018145287e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.229139337017653766e+00	8.072378639203856565e+00	4.016371476747123914e+00	6.773801556212259101e+00	5.412114390372609662e+00	-5.509090216764068515e+00	5.783172058756400058e-02	1.019422605364985954e-02	3.060365683625045907e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.773510435910534255e+00	2.514475873391613270e+00	7.411764708343319796e+00	9.228640958677477357e+00	7.786892324216949213e+00	-2.256980616739412415e+00	4.300862954333830035e-01	-1.414711272026396988e-02	1.906502998112689307e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.042989673867369760e+01	8.341914865839195059e+00	6.608811610573951612e+00	7.963342391840577683e+00	2.434193613998276273e+00	3.623283991259782955e+00	3.888380726696798878e-02	1.640170726146530575e-02	-6.633299535009737902e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.673892670172425490e+00	5.985099733760951501e+00	6.116598742574375969e+00	8.015846058893460579e+00	3.007845813108187549e+00	2.591184649260930950e+00	5.190617579320231378e-01	4.689127212265061656e-02	-1.264425951933310088e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.319188603352504430e+00	9.703857287043179625e+00	3.412606275626948182e+00	2.453029175849053889e+00	4.453639073215062361e+00	-4.318910834455957914e-03	1.490574907013342831e-01	-1.270099716897256370e-02	8.114051602919426509e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.709423133600100453e+00	4.148918339758143503e+00	2.439182644135567291e+00	2.784025484628839919e+00	6.477446293382127074e+00	-4.932069082975809593e+00	7.876413874318851649e-01	-5.005827992680674798e-01	8.255820484698668693e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.157804464427277580e+00	6.611459726879442833e+00	1.213867214762500035e+00	3.634334521486967340e+00	6.686720737853874219e+00	-1.731810878937201892e+01	8.007155957630468501e-02	-1.060111597170445077e-02	3.051342754428722492e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.737088115419151535e+00	8.178632226556599605e+00	4.283051888290097864e+00	4.076335173641800758e+00	4.594591230393472614e+00	8.927600667998443484e-02	4.455796472987513801e-02	6.509292333693960340e-03	2.923714421626178450e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.927259667263329757e+00	2.554275453948897656e+00	7.049307948683195768e+00	5.257396598420282174e+00	2.759278577806077326e+00	3.624192982000344454e+00	6.953081875193097838e-01	1.272097963869248671e-01	-5.760764504091605565e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.698533572975891026e+00	9.656204532660233042e+00	9.600637077026567212e+00	5.791351728727767600e+00	6.313184167132016356e+00	1.619059760827644245e+00	6.628258041343679241e-02	-2.184044916476965935e-03	1.926422021057209444e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.396303787458485601e+00	6.514309598015800340e+00	9.035446339979822383e+00	4.972080751956325706e+00	2.587168575374764856e+00	3.226868746001064547e+00	1.023487337861405388e-01	8.534178218898434004e-03	1.659442875777003279e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.238702501831279612e+00	2.404850153041082628e+00	8.152807451674734196e+00	3.891457727449950887e+00	6.868167483867165579e+00	9.735827082818304667e-01	3.177188782432044389e-01	1.161376424477246483e-02	1.393557190150296998e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.953757778182491300e+00	3.380457110585051161e+00	8.032995765452517034e+00	9.064911581590408218e+00	7.577719290921488771e+00	9.078824692456884948e-01	2.106224199167695821e-01	-5.037297130658950281e-03	8.987911010508848886e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.340762223740992631e+00	7.313595225356834817e+00	7.333771087136327971e+00	7.611018681000176755e+00	7.468327712693699993e+00	-5.054040279535065849e-01	1.963522271503650440e-01	-5.661046584708445163e-03	8.107220169746980343e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.533791107528539976e+00	2.175586455643198303e+00	2.978328198999546927e+00	2.206988703260893026e+00	8.379499858511557875e+00	-4.771217079430645214e+00	2.127048237880612369e+00	-1.610686715753579579e+00	1.315186278414830667e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.659527273276069081e+00	6.362001093664925833e+00	9.524219019512710105e+00	9.889145031651924711e+00	9.274887224733447511e+00	1.939360815673034089e-01	6.438359194284906661e-02	-1.084258543516153882e-02	4.713408081087909207e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.911223160540114208e+00	4.855837888865164764e+00	7.509788256132290840e+00	9.812838898607894933e+00	4.838864804484119375e+00	2.369902283731853299e+00	1.624549805091773935e-02	1.219937213415015279e-02	1.964890740652805723e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.388710645506995967e+00	6.392360112225940583e+00	6.430004545055145293e+00	4.213822465089585023e+00	7.469332295557729928e+00	-1.298134503342271318e+00	4.970492574773524574e-02	-7.500116896668761191e-03	1.247575435573697877e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.739382890379506108e+00	2.352504296861032351e+00	2.413597170133795267e+00	3.598162747976403786e+00	6.271845467655083439e+00	-9.538808196132313455e+00	6.874848259624394275e-01	-3.940952534513710304e-01	3.638959538867881705e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.127204413603426936e+00	8.411127392817567383e+00	5.280182497593624014e+00	5.002141564404113616e+00	3.307505762666647975e+00	2.317586478835504504e+00	2.282593114525401090e-02	2.271019377157518226e-02	-8.295358544840620851e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.660042169549599933e+00	1.049441454329759793e+01	5.791158727471295009e+00	1.009286178895877839e+01	9.150539327555522462e-01	7.017985941914720804e+00	4.400404584656499724e-02	3.474473810972817170e-03	-5.961250574528140778e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.189276857155405764e+00	8.459785163249764040e+00	7.526766516281249153e+00	9.018532146227194346e+00	3.151161234777299036e+00	5.169242578147960288e+00	4.209349251449384655e-02	1.250196093999409418e-02	-4.527234389412094773e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.051709357032288850e+00	7.134812516739980737e+00	6.391242747707264193e+00	1.859528286511601847e+00	5.546531737270392171e+00	6.404160755889307666e-01	9.114429320679276469e-02	-9.645079498754474331e-03	-3.693910613988828084e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.765254986388802294e+00	2.336539363559033244e+00	5.514383748711907174e+00	4.654172586449642601e+00	6.695394949572800236e+00	-1.893495046156769890e+00	1.712724012238550919e-01	-7.409740630781825807e-03	4.694556596575764629e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.923113890354041899e+00	7.601594732640434060e+00	9.447813949609630058e+00	6.796951387202177841e+00	9.799910814659771319e+00	8.912817417476887050e-01	8.185459580569039162e-02	9.700599761648864491e-03	-1.222070072335712521e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.733386291897728970e+00	1.179698428564835533e+00	1.591345280131202244e+00	5.919951856722703631e+00	2.296552984537500564e+00	-2.123955168233346402e+00	3.238459100002972768e+00	-7.201588288578842922e-01	1.315440102742692297e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.797671828901448610e+00	1.222283015583782273e+00	5.513196385246075693e+00	2.487824345055989372e+00	1.847340882193704736e+00	1.569287949606939625e+00	1.696269401005757516e+00	3.881226530700597754e-01	1.161258131229053525e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.398184067310006995e+00	3.249974301211186578e+00	8.665089103637870771e-01	7.969590269646383618e+00	1.028244951147395625e+01	-5.224555217365826110e+01	4.778042014707689633e-04	-6.439334160372030269e-02	2.234656703627718066e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.655358240648714840e+00	4.776979685036563339e+00	7.290995157605926202e+00	7.410802628573291528e+00	1.275681721489255960e+00	5.421640312556085028e+00	9.552956215221108938e-02	1.384571627267624019e-02	-3.125283655189290410e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.797925128403171202e-01	8.062799870971096183e+00	9.356528620465690338e+00	8.040996797322831569e+00	6.025249182175469898e+00	3.652093953377128610e+00	4.610359180852422689e+00	1.806893985928565760e+00	-6.014543826426458395e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.060121216632532892e+00	6.778966991001034614e+00	3.079182952408422658e+00	8.088813483702598006e+00	5.612378903791086948e+00	-6.488190913469916943e+00	4.067342661470693677e-01	-1.968720742397324086e-01	1.202586057218025495e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.129368380522739912e+00	5.759162381869066039e+00	9.208233128457784744e+00	8.447467112012182255e+00	6.204755385806064893e+00	2.709834088346213754e+00	8.791562218649776050e-02	4.087472890678126719e-03	2.759024485883558864e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.758928666525574780e-01	3.355856807923553120e+00	3.193310694777320435e+00	5.425161393439538848e+00	7.703891176070223334e-01	2.585772021299195256e+00	1.901490085699592925e+01	9.315263457860760710e+00	-2.428884966697868606e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.854931314457093805e+00	1.037397301083722212e+01	9.396060617792956648e+00	6.703707071914656090e+00	1.537824218729202830e+00	5.324398412818749371e+00	2.700795018492422317e-01	8.169534891356701467e-02	-4.315565837423869233e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.153114559143808115e+00	5.081997000893966998e+00	7.942738432847954222e+00	1.772897837787430264e+00	1.203374727260009713e+00	1.709649045452119820e+00	1.273216549280814791e-01	2.395251214489391850e-02	2.377820093156162995e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.301966234724693194e+00	4.728047961023579049e+00	9.162902002904914411e+00	8.031405653089258578e+00	7.319521236305243761e+00	1.616415665738053509e+00	1.114328606688688994e-01	1.186793864021942323e-03	4.464781912982637158e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.776309920470410475e+00	1.370926642896594494e+00	1.805498083874686799e+00	3.170244345547510889e+00	5.315392432541978351e+00	-1.055141188164293453e+01	2.062873961142632773e-01	-1.010265031023703242e-01	1.210036518552891627e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.839889316798501540e+00	8.812487277851104750e+00	9.372906553791825246e+00	7.081095759125447309e+00	2.652193035295377754e+00	5.104384517835567792e+00	1.544949416702139089e-01	5.150265969700792285e-02	-1.046918471521586902e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.009565230674237313e+00	6.698557664470064843e+00	6.841830286283197005e+00	2.787443009363967938e+00	7.031611008995460210e+00	4.834759568676516572e-03	5.552237411982630100e-04	1.306975189235001084e-03	3.881275612432982802e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.958196859111609456e+00	2.762309625347986852e+00	4.205457054257012217e+00	2.100451143710020840e+00	8.053269030342296020e+00	-2.982144692080515469e+00	4.542827588876260925e-01	-1.836624577498844890e-01	1.867251286149961054e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.363819794350809467e+00	1.657513410438735013e+00	8.103772329434242749e+00	2.228574424535892717e+00	1.755471587029054259e+00	1.872539160152439042e+00	6.104547190745799323e-01	1.207449511298729072e-01	1.359495312287478663e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.565275951020259626e+00	7.096115190176756293e+00	3.348341792489667235e+00	2.215288806416548351e+00	5.095951313197489618e+00	-6.520522689196661670e-01	6.962596954928995663e-02	-4.682986678463934432e-04	-1.194889789498413124e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.442778054750872840e+00	7.425753516137053367e+00	8.269584640834581890e+00	7.259955576884726369e+00	6.774600928918019349e+00	1.657966879287320339e+00	1.580140653748646762e-01	8.075931559420461078e-03	6.531392379756209010e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.569284982664223449e+00	3.462575754130365446e+00	2.388150236989885045e+00	7.013524350120375672e+00	3.255796256370213637e+00	-4.804422951691059929e+00	1.668781452732807646e-01	-1.035506103250333036e-03	7.861083330924378831e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.057796045041815347e+00	9.486922996093733573e+00	6.976202829126883387e+00	6.494269287994792528e+00	3.107082442688286594e+00	2.794333797418718568e+00	1.230884006164218725e-01	1.882120913840325390e-03	-2.620061278110502601e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.290486907110997450e+00	2.926103940717998952e+00	5.846937490799461123e+00	2.144210675359541796e+00	6.738639823888888714e+00	-1.816682538456682594e-01	1.338192210956625217e-01	-1.957766765582746177e-02	9.628821802375568950e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.204945482232021359e+00	5.225165479429279891e+00	1.858041316627804918e+00	2.177713182460483843e+00	9.559277573320606791e+00	-6.988905974203002636e+00	8.167262198203456558e-01	-1.521032188768778770e+00	1.193661676766227409e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.892901783949730188e+00	9.083333984650922233e+00	3.278400227870952754e+00	1.537773367243856271e+00	8.590534168863367626e+00	-1.562158193659841432e+00	1.105626510253176903e-01	-2.844998963784699936e-02	3.356729733574848606e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.399023505135293277e+00	4.139365446968467310e+00	1.476970054862216220e+00	2.460031753445542702e+00	6.598563709346454864e+00	-1.166109167045653550e+01	2.861773992442857573e-01	-3.689107674883942423e-01	5.508734581825513565e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.151045346828975635e+00	6.288496516223052168e+00	5.084834742080585279e+00	8.490980132157037730e+00	6.523536849581949681e+00	-3.719695638421326223e+00	2.530937282360472551e-01	-2.949411522819963757e-02	2.092666078185041467e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.050816686356992236e+01	4.550967866390061900e+00	3.301996875439966228e+00	3.147748352695499463e+00	4.031945107871755418e+00	-5.171673193998190809e-01	7.602974626781414114e-02	1.249805154051437245e-02	4.354208718107256959e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.541222113426718998e+00	2.774737698025002697e+00	5.358441611866042287e+00	3.555152203059722904e+00	6.645008537212765631e+00	-3.264459177142025048e-01	1.840711128807677732e-01	-1.550883775392958644e-02	1.498739663329934357e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.664481383094040368e+00	9.906286163583153836e+00	3.731808775053242488e+00	1.935270044703076175e+00	5.987867113080977077e+00	-1.052502389458213727e+00	1.196495768093995826e-01	-4.630863249779536284e-03	1.422698188829547572e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.633942250766274640e+00	4.612131028045564740e+00	3.612582600638107433e+00	3.419587360320707425e+00	2.392790124001930252e+00	8.468557936737431957e-01	6.937343117530996028e-02	1.968199426650411171e-02	1.955680959363560734e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.774481224975575699e+00	7.632449893489216208e+00	7.296440450700083957e+00	6.602919980427857993e+00	6.061901673098066823e+00	7.756076745417470608e-01	-9.306797777922704018e-03	1.884246889290619887e-03	3.251519966272163886e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.874878063248135440e+00	2.287314293197357351e+00	1.467824809866132840e+00	5.880880582431963433e+00	5.461324779907726246e+00	-2.055904712202995555e+01	2.028136566146135911e-01	-1.302057948481994132e-01	3.196542589876040896e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.151596995015689906e+00	1.312554534897130143e+00	9.598698763816026158e+00	3.072588184692389479e+00	3.867445739099902635e+00	1.782022836116518238e+00	1.762174501354757949e-01	1.709293376061075259e-02	2.974710678519042473e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.565125515066995376e+00	1.088888120972272944e+00	9.284320725097456872e+00	1.235489487132093389e+00	8.027428126250859108e+00	-2.411255075357768840e-01	5.288753932077944198e-01	2.455283911297168747e-03	2.102589118494357034e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.357748507047739306e+00	7.462491948289379451e+00	6.162592761715172784e+00	4.667481222039241651e+00	1.716054276389623379e+00	3.884546643919857267e+00	2.431466344550453629e-01	7.283185154088850366e-02	-3.273204820169323348e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.828923237174581828e+00	3.264934623065148145e+00	6.139739094333378944e+00	2.284018332667820950e+00	2.987016293492627206e+00	1.259207184951953717e+00	1.829572105521621861e-01	1.170628345013105878e-02	3.980987077277388653e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.981347422111893408e+00	8.043615497998500175e+00	9.561367113919425620e+00	2.473265338099583488e+00	1.754878193688464982e+00	2.463797732005401198e+00	1.611666064810702292e-01	3.431868951748812124e-02	-1.002667285752175674e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.063240444912912031e+00	5.167799234276445830e+00	3.549249862816512113e+00	8.722813133758419823e+00	7.303723044560303634e+00	-1.878776698614361607e+01	2.558272766405558230e+00	-4.189815585118862984e+00	1.859773011843870449e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.111873523527555641e+00	9.121958472470918622e+00	1.259457949505446095e+00	5.768096123886429893e+00	8.139813623951194899e+00	-2.186499576589144311e+01	1.247651226652971013e-02	-1.884917201244414725e-02	1.779222806643928845e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.105728435786156982e+00	2.075210335479638069e+00	3.916653421789519030e+00	5.654386217346555554e+00	3.831750489495120426e+00	-1.597073849371875687e+00	6.830424886520973793e-01	-7.419359900540094255e-02	2.590321527397128065e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.596530967102074428e+00	9.118905746401148704e+00	7.405728389082842256e+00	5.646487418250206503e+00	6.819996497770034694e+00	3.569508792477587567e-01	1.850054178563561094e-02	-9.074283649306794791e-03	7.497619552698939760e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.841086388045249933e+00	7.714053636362232957e+00	1.946075122054508499e+00	5.048668188124516121e+00	4.851172485052502203e+00	-1.203859332150584827e+01	1.466935356230472318e-02	-6.469745002929481147e-03	2.879747232348351949e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.290842091350002718e+00	7.111208389925195661e+00	6.089685491578803678e+00	5.903329736518942994e+00	7.257612793803805751e+00	-1.627486114584242527e+00	-1.631764269674369772e-02	-2.592667025400569990e-03	8.329701031990404125e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.763070826128281254e+00	7.441620184923210424e+00	1.082187419836442643e+01	7.996988220107052570e+00	5.401150125912036692e+00	3.409429533595142114e+00	1.210730012636184877e-01	7.250799369710598553e-03	3.030117481128472012e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.015179219251223230e+00	9.077787557657904571e+00	8.445042972248533175e+00	7.526970804495618950e+00	4.448155159395298597e+00	3.060993047891236607e+00	2.721773980678161564e+00	1.111595306332619382e+00	-3.399273167378381544e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.186112465702370500e+00	7.263678790068445856e+00	5.521900339290771065e+00	2.803775048733896824e+00	9.088692711842199401e+00	-1.415344240264622577e+00	3.613171434683551397e-04	9.247042992942362469e-03	6.392973171134559429e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.864785120530629392e+00	1.929953235555761815e+00	1.499113418420155330e+00	5.244948868245881357e+00	3.210213679714080559e+00	-6.044482070887397640e+00	3.843193413656209589e-01	-8.036344213506187162e-02	2.254915932739015805e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.034053153770753042e+01	1.341612400246166015e+00	7.633656095383308582e+00	4.362613093897359740e+00	1.490488250362143718e+00	3.412469791252759066e+00	3.146226061023696952e-01	2.082961157540725097e-02	-1.456386506839288386e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.726852863926675141e+00	9.015853191456605131e+00	5.417630577214514354e+00	8.124980458485730139e+00	6.156910313891951425e+00	5.192978134435000115e-01	2.337379366374568723e-02	-1.197315742468742228e-02	2.596368762030998312e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.184906328110232110e+00	6.833827859522563664e+00	2.316086338307973058e+00	6.357377941202828175e+00	9.908812046556167985e+00	-2.513311005839728551e+01	1.602625222069791744e-01	-2.825953585154524286e-02	5.499944472711899568e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.881757096856826905e+00	7.693622863151302838e+00	2.390510023753360080e+00	5.640678744260733346e+00	3.142993507943104170e+00	-8.477066024199826799e+00	2.636937851937341537e-01	-5.034684641903718061e-02	3.616907257465266312e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.614820033927751197e+00	5.031525439942837075e+00	9.522124495118189813e+00	2.225161088070564119e+00	2.152760395966298645e+00	2.000211483243063526e+00	1.903448258939818283e-01	2.996626649837358727e-02	-8.079730237123225467e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.439929554787262589e+00	2.309120280107527901e+00	6.330400732514366524e+00	6.430842289915529975e+00	4.498206446488377530e+00	3.092926614700239440e+00	1.640301181869037728e-01	5.606794560329479010e-03	1.303287250238700512e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.282496422691915328e+00	2.935476593145875945e+00	8.728724682130716062e+00	1.857209342326878954e+00	4.543206364784003526e+00	1.051523522769391761e+00	5.097556675724551623e-01	5.154623489134434883e-02	1.803555652607103044e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.100553851732691601e+00	7.582548354438908511e+00	8.364053970865565901e+00	3.541334327128021098e+00	1.362235062265410024e+00	3.070472664660038209e+00	2.051409897454023468e-01	7.924999509271621334e-02	-1.334050431280817905e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.873117028765086012e+00	5.559198557876904978e+00	6.371042790210195150e+00	2.501640005559516045e+00	7.381502112893284284e+00	-5.334494406108967191e-01	7.362376417219981817e-02	2.381633184433565656e-02	5.362029247883195460e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.617421664326835540e+00	2.630919909352782859e+00	6.281681136162859502e+00	6.959203349461851928e+00	1.039617396656294801e+01	-5.534602336398479316e+00	3.193045804349139982e-02	-8.174009932979066709e-03	5.757808177929474303e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.868745379261881112e+00	5.077760527209034258e+00	5.076749081477156977e+00	3.047792352354471657e+00	5.405019064681806817e+00	-4.338677234748135603e-01	5.279866740100127437e-02	-2.848661769584766995e-02	2.618971480515264183e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.185425810664455071e+00	4.995288127267329958e-01	4.663392537548433303e+00	3.491008337123254091e+00	3.415319048061530083e+00	-5.917454386794642751e-01	3.009802063980314135e-01	-1.667567310684348048e-02	5.344283985863458319e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.052870325283548514e+00	6.277907690652885897e+00	4.828545794857735274e+00	9.243190405771624540e+00	5.602389392615797270e+00	3.162045649667227787e-01	5.851487333074376629e-01	2.364522286369936249e-02	-4.825609083194404292e-04
1.000000000000000000e+00	1.000000000000000000e+00	6.611982702073269103e+00	3.631810407067297408e+00	7.845290694246737750e+00	3.243176197601239430e+00	1.625070571165292854e+00	1.973906157056475097e+00	1.161304443749468923e-01	1.148536390897550441e-02	5.550034099992062764e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.985523528438424279e+00	8.011134235878818899e+00	6.454499919677413544e+00	5.905620893213835210e+00	9.079904034294338899e+00	-2.161528268581235146e+00	5.678997406477007820e-02	-7.566402836083488750e-03	-7.715081476527371751e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.274980144033569296e+00	3.361166585441738963e+00	8.291349989871546811e+00	4.666952798284904169e+00	4.870573621505213779e+00	2.173264596369344215e+00	6.695381909719739788e-01	1.194318044697343095e-01	7.811996718709547372e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.905599177973644309e+00	5.788706039154388527e+00	4.767924587479690501e+00	1.658612537924662789e+00	5.353131000252815852e+00	9.415275608845544153e-03	1.923171294984398760e-01	-2.608041590703706180e-03	-1.060776514307825713e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.138602317723124813e+00	1.456067419533088714e+00	6.289800654958166426e+00	7.445722585974659857e+00	7.005390436196651471e+00	-6.603503256419218648e-01	3.239920324167563370e-01	-8.539415493236815827e-04	1.832574703701042473e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.844693890539788050e+00	2.382367234916690446e+00	6.524953107721576551e+00	1.573122567841380270e+00	5.204807410031779824e+00	7.461522232452272307e-01	2.899250219259382200e-01	1.299204505483244829e-02	8.442196276330818927e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.694552533422498897e+00	4.001951107784693207e+00	6.473415493498943185e+00	5.163602782175277461e+00	6.792091156352596748e+00	5.641262585080919489e-02	1.248536728025600728e-01	-1.156770466684239017e-02	3.853743059567403262e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.726528910147964169e+00	4.925447834904820077e+00	6.506317804325212784e+00	6.607146711220066138e+00	9.012351568794111367e-01	4.663982265086842993e+00	1.610376275824219328e-01	1.781227673953686419e-02	-3.523539024336370118e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.153870134056978358e+00	7.069531169481704680e+00	2.504333098752211217e+00	5.562069301442186919e+00	7.060547742621380074e+00	-1.093029588502920646e+01	1.891243119676058182e-01	-6.870606582888882929e-02	2.408889452798483433e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.091425846585138970e+00	3.598623292117800077e+00	6.236363382598300475e+00	6.624879318333592337e+00	9.482281668069267866e+00	-5.129358441351245190e+00	3.868071093845145692e-01	-5.458372380651024813e-02	1.965018934256385963e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.496443084710046278e+00	6.938235499077574531e+00	8.296907062512186570e-01	4.225303909729587026e+00	6.069581662569056846e+00	-8.122695056134421776e+00	-3.723475570023319914e-02	-1.389169376550122674e-02	5.939406168368623895e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.151652538078920429e+00	8.463213582510565658e+00	4.800940575855900505e+00	-2.259477035545294221e-01	9.781833064867079486e+00	-1.359216374067266031e+00	9.560838794819927211e-03	-1.605857247158084394e-02	4.225615019439799003e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.002288348225432557e+00	8.012494630736203050e+00	5.182736981511683716e+00	7.951871231784654270e+00	2.443914227547516749e+00	4.059864721648026809e+00	1.062096544745998045e-01	-7.683523825111751755e-03	5.526306502287731126e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.788092125457042769e+00	1.914527145769728156e+00	6.958432394666179910e+00	5.441796004278430132e+00	5.364524095976139328e+00	1.777242405879454701e+00	3.018539108204033039e-01	1.058205674201577982e-02	1.118273936457964357e+00
