G c dx1dt d2x1dt2 dx2dt d2x2dt2 d1 d2 m2 m1 W Fc Fg
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 1.44157716e+00 1.74900760e+00 4.28679007e-02 1.16272983e+00 3.56640667e-01 -9.07442840e-02
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 9.73023393e-01 8.76663661e+00 2.38002833e-01 4.60296882e+00 3.54653864e+00 8.89943143e-01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 1.15166803e+00 5.32503947e+00 1.25346073e-01 5.94889229e+00 9.61588168e-01 1.53353113e+00
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 1.05881469e+00 1.61878516e+00 2.96086973e-02 6.57624334e+00 1.91664567e-01 -6.24145897e-01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 6.97338695e-01 5.94745530e+00 1.36164015e-01 6.97141311e+00 1.38707350e+00 -6.14718924e+00
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 6.83879366e-01 4.75447851e+00 1.31776889e-01 8.52662182e+00 1.37270049e+00 -9.64901698e-01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 2.45725269e+00 8.89974464e+00 4.00304364e-01 2.93916617e+00 2.68708490e-01 6.20685258e-02
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 3.11598369e-01 2.83595143e+00 5.66793408e-02 2.08433640e+00 2.37244911e+00 -2.45286037e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 9.03029744e-01 8.43818149e+00 1.43277752e-01 8.66383455e+00 4.41636218e-01 -1.68274173e+00
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 2.09373794e+00 6.01919822e+00 1.66546932e-01 2.40951533e+00 5.81523250e-01 -2.81380262e+00
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 7.91790986e-01 1.49149273e+00 3.96345476e-02 9.77284073e+00 4.26077657e+00 1.78185667e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 7.79781202e-01 9.74660771e+00 1.77285673e-01 8.58284406e+00 5.08587852e-01 -3.01489119e-01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 6.49322332e-01 5.61353720e+00 1.10692329e-01 5.50788945e+00 2.00426885e+00 -4.81429150e-01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 9.39635378e-01 3.61789169e+00 7.52655057e-02 9.83279282e+00 8.59989961e-01 -7.85233694e+00
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 2.12092454e-01 5.22466158e+00 1.01923657e-01 1.87639056e+00 2.11774164e+00 -2.85994678e+00
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 1.96521464e+00 8.72072005e+00 3.30927164e-01 3.72759185e+00 9.59960638e-02 5.67826406e-01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 2.59848625e+00 3.74412812e+00 1.19227870e-01 6.74401974e+00 2.16906766e-01 1.01989608e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 8.25528943e-01 2.73408757e+00 7.01928722e-02 4.15006182e+00 1.93066478e-01 -3.92148785e+00
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 1.15680492e+00 2.16164122e+00 4.64410781e-02 9.35535297e+00 1.16702109e+00 1.13013519e+00
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 2.68398970e-01 3.68073459e+00 7.16352461e-02 1.59063479e+00 6.27183498e-01 -8.65192722e-01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 5.74536384e-01 8.02043278e+00 1.39518023e-01 5.94470649e+00 8.18042749e-01 -2.52656512e-01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 1.14533509e+00 5.24463729e+00 1.02689713e-01 6.31779641e+00 5.85687016e-01 1.67860907e+00
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 1.13094477e+00 3.04733443e+00 7.38350994e-02 6.87455311e+00 4.80927693e-01 -1.71114735e+00
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 5.63634644e-01 2.49566500e+00 4.47126290e-02 3.30099601e+00 4.65296223e-01 -5.45682248e-01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 5.90211866e-01 3.99456529e+00 9.06457226e-02 4.28109785e+00 8.63725676e-01 4.72276966e+00
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 2.92635070e-01 9.45931936e+00 1.91516699e-01 8.59312477e+00 7.04627388e+00 -1.23954580e+00
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 5.54472892e-01 4.08724041e+00 1.08808232e-01 2.75448492e+00 1.03859036e-01 -1.33408897e+00
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 2.73466614e-01 9.89311668e+00 2.15495161e-01 8.44181062e+00 2.86028428e+00 -3.03149646e+00
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 1.88257624e+00 5.36707410e+00 1.85468941e-01 6.06389881e+00 5.55440054e-01 5.57061592e+00
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 6.57378157e-01 2.61247526e+00 7.85038516e-02 7.85968760e+00 1.89334624e+00 1.21354739e+00
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 8.27314312e-01 9.02026083e+00 7.76546566e-01 7.42246630e+00 1.82043952e+00 1.99105063e+00
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 9.62410310e-01 5.14319836e+00 1.62765954e-01 2.86760346e+00 1.30413862e-01 -2.74915985e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 4.80329538e+00 7.38704209e+00 4.68485865e-01 6.11931463e+00 9.48063177e-01 1.05840472e+00
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 1.70454068e+00 9.85340425e+00 1.97096028e-01 8.80950838e+00 7.84470622e-01 -4.13680894e+00
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 1.05252264e+00 1.45157815e+00 4.09107575e-02 4.88904613e+00 2.28801224e-01 5.09036665e+00
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 1.14821891e+00 1.87025104e+00 6.16621969e-02 9.69931693e+00 1.17762435e+00 -5.61547552e+00
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 1.30227270e+00 7.48411067e+00 2.22976074e-01 5.06993590e+00 2.61548274e-01 -6.18951937e-01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 4.59984283e+00 3.53642503e+00 1.43821011e-01 2.28507073e+00 6.37350109e-01 2.79172780e-01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 1.28244843e+00 2.65871257e+00 1.66973287e-01 4.50491212e+00 1.97558153e+00 4.14230742e-01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 7.25022180e-01 1.35425692e+00 3.20895561e-02 9.56532166e+00 5.93204406e-01 -4.79940812e+00
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 2.16237188e+00 1.19662041e+00 3.52836284e-02 3.87748764e+00 1.60430925e-01 2.73226100e-01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 2.13049619e+00 7.97037043e+00 6.79901270e-01 8.81288344e+00 1.78428261e-01 8.87935300e-01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 6.43300073e-01 2.20990085e+00 8.49710668e-02 8.93125614e+00 1.50222538e+00 -8.03196171e+00
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 2.88933402e-01 5.20948554e+00 1.28203114e-01 4.15167872e+00 1.15598898e+00 -5.00904632e-01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 8.03092147e-01 6.45307134e+00 4.09431984e-01 1.74931892e+00 7.47662725e-01 3.58090881e-01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 7.40982860e-01 4.85516621e+00 1.50125332e-01 7.52102118e+00 5.17818804e-01 4.33123998e+00
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 3.59765885e+00 1.24395987e+00 6.47162778e-02 3.80361069e+00 1.71650739e-01 -2.16659940e-02
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 1.17773316e+00 8.05151352e+00 2.63721579e-01 8.04631253e+00 9.19530170e+00 3.97365377e-01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 1.63538634e+00 1.09461902e+00 2.63293624e-02 4.98389363e+00 1.29016450e-01 1.08336093e+00
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 1.32911352e+00 7.85700905e+00 1.94939335e-01 5.36740068e+00 2.93712452e-01 -6.02880044e-01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 9.32126654e-01 9.03974044e+00 2.38693972e-01 8.00118466e+00 6.61114077e-01 7.25995636e+00
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 1.12224921e+00 4.89555929e+00 8.39766995e-02 4.44126998e+00 5.70016469e-01 5.62471980e-01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 1.75992959e-01 5.81988226e+00 1.10120593e-01 4.98814611e+00 4.51964318e+00 -1.02838159e+00
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 9.37104320e-01 5.29285053e+00 1.89447721e-01 4.38571422e+00 2.38300370e-01 1.13849993e+00
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 1.70757796e+00 4.50287757e+00 1.27606437e-01 4.30606464e+00 9.75314251e-01 5.73777960e-01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 1.03692686e+00 8.98682082e+00 2.32215554e-01 5.73351919e+00 1.42165563e-01 -1.42676592e+00
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 2.34218148e+00 9.04540160e+00 3.46952801e-01 8.27919500e+00 3.68867576e-01 1.15750071e-01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 7.05676582e-01 4.02234728e+00 1.10191956e-01 4.25591481e+00 8.53398316e-01 -1.19544505e+00
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 5.54942869e+00 6.53562779e+00 1.95511014e-01 5.71829248e+00 2.88355367e-01 1.20540844e+00
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 1.72544154e+00 9.34216806e+00 4.39871879e-01 7.03654593e+00 3.42906259e+00 -3.36274343e+01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 9.18496838e-01 9.65852649e+00 1.59338689e-01 3.42495502e+00 6.69946892e-01 3.40211130e-01
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 1.14249961e+00 5.58063136e+00 8.73319942e-02 3.49770524e+00 3.68338613e-01 -1.74035060e-03
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 3.57167487e-01 5.07542325e+00 1.42546936e-01 9.40071814e+00 1.56449270e+00 1.69366512e+01
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 1.60206645e+00 3.50824884e+00 1.20392655e-01 7.51181116e+00 3.18896025e-01 1.34745290e+00
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 5.32326789e-01 9.62984686e+00 4.03054854e-01 6.19468009e+00 1.38427475e+01 7.40946711e-01
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 1.93062045e+00 2.28532874e+00 9.51384107e-02 6.82948049e+00 6.53885648e-01 1.22512296e+00
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 1.73623204e+00 6.21846618e+00 2.29410252e-01 1.26369499e+00 8.47799429e-02 9.31600264e-01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 1.04757953e+00 3.54295241e+00 6.90934925e-02 6.56292669e+00 8.38181615e-01 2.43986611e+01
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 1.26806278e+00 3.51107461e+00 6.75150377e-02 5.58557986e+00 7.83011982e-01 -7.38870023e-01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 1.01562709e+00 4.64471729e+00 9.84456020e-02 5.91174712e+00 3.49181579e-01 3.45702709e+00
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 1.51488716e+00 9.98913642e+00 3.92798580e-01 4.23481444e+00 3.23874089e-01 8.14038765e-01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 8.63796004e-01 1.49469676e+00 2.34950601e-02 1.73326508e+00 9.38295674e-02 -3.78159598e-01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 1.25045217e+00 6.20687636e+00 1.04579273e-01 2.74005310e+00 1.31355067e-01 -9.85792056e-01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 2.00126569e-01 1.74314942e+00 3.54809968e-02 9.55670242e+00 1.46620903e+01 -4.67572046e+00
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 1.51298310e+00 2.39068747e+00 8.22553892e-02 4.67829606e+00 3.39772109e-02 1.94895120e+00
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 3.71658371e-01 4.95606648e+00 1.26145670e-01 5.20014840e+00 7.33663194e+00 1.00834601e+00
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 2.57912293e+00 5.59414118e+00 3.23379998e-01 1.47438811e+00 1.72017966e-02 2.04373818e-01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 8.38063474e-01 3.32913168e+00 1.24358630e-01 1.33809607e+00 1.90142906e-01 2.05688199e-01
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 2.79980145e-01 3.84811418e+00 1.07220791e-01 7.45463302e+00 1.13955014e+00 8.50643959e+03
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 4.39001241e+00 1.78270318e+00 7.48385842e-02 5.84285198e+00 1.59823854e+00 1.15215964e+00
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 3.32359900e+00 3.72897805e+00 1.25484922e-01 5.57835386e+00 9.10176567e-01 7.91646342e-01
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 3.13188977e+00 9.69902595e+00 8.25641456e-01 3.18812077e+00 1.39379377e-01 1.21014619e-01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 1.09112628e+00 9.50236644e+00 5.04642783e-01 7.70275658e+00 5.74923501e+00 -1.63048654e+00
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 7.35146968e-01 4.01390461e+00 8.00939294e-02 2.51412921e+00 1.25902410e-01 -2.83974988e-01
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 1.24392855e+00 6.13768543e+00 1.45112276e-01 2.70941269e+00 6.77999481e-02 4.42369281e+00
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 8.44591144e-01 9.18635852e+00 3.36029742e-01 5.14640954e+00 3.17487679e-01 -9.07384341e-01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 1.56712754e+00 1.05565440e+00 4.83499483e-02 3.57651876e+00 9.23856186e-01 5.78549646e-01
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 9.18638902e-01 8.29615213e+00 1.84440997e-01 3.22716683e+00 3.82047442e-01 2.91679965e+00
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 2.72799336e-01 9.53532598e+00 3.67277403e-01 6.80713880e+00 2.94710966e+00 2.24138347e+00
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 3.27666606e+00 1.82193161e+00 1.18306266e-01 6.85874571e+00 9.74199622e-02 6.08277501e-01
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 1.72021281e+00 2.45302917e+00 7.61869827e-02 8.42065363e+00 6.82899830e-01 4.40820678e+00
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 1.37184034e+00 9.64671672e+00 2.06246451e-01 4.75937710e+00 6.72924771e-01 1.81149444e+00
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 6.38567773e-01 5.83786129e+00 1.23625710e-01 1.65776582e+00 2.92070292e-01 2.39812975e+00
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 1.22070311e+00 1.12776971e+00 2.34038006e-02 3.46299746e+00 3.40262659e-01 -8.35681647e+00
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 4.25660980e+00 3.31868799e+00 1.80336191e-01 9.82004917e+00 1.31906898e+00 3.57085042e+00
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 1.92916955e+00 5.04949307e+00 1.38285842e-01 6.36632718e+00 4.96244860e-01 1.57933089e+00
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 1.00759715e+00 7.23618020e+00 2.42788185e-01 7.38763376e+00 2.16358910e-01 -5.35102894e-01
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 8.05964926e+00 1.45790870e+00 7.59844340e+00 1.79685336e-01 1.06622047e+00 1.17159674e-01 2.04726772e-01
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 6.38706694e+00 7.33436757e-01 9.95879362e+00 1.59360122e-01 5.66385159e+00 8.16979528e-01 -9.13914067e-01
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.72726961e+00 6.82318710e-01 3.58760079e+00 7.59241153e-02 1.33775792e+00 1.47851192e-01 -9.92775972e+00
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 9.62151274e+00 3.90101944e+00 5.84398092e+00 1.60304500e-01 6.12307191e+00 3.61614183e-01 1.60576454e+00
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 5.87002442e+00 3.58996832e+00 5.79991193e+00 1.99393643e-01 9.28693765e+00 2.04011651e+00 1.45962792e+00
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 6.44580567e+00 9.50460180e-01 4.65080734e+00 1.39320097e-01 9.71577217e+00 9.67291654e-01 5.78771046e+01
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 2.98438875e+00 2.40948202e+00 2.52245704e+00 7.80447584e-02 5.86497408e+00 2.32779712e+00 1.08720708e+00
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 6.63085710e+00 1.05721907e+00 9.79710907e+00 3.27860930e-01 5.12384325e+00 1.58954414e-01 6.30543767e+00
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 6.14446885e+00 6.49378776e-01 8.67985468e+00 1.57057635e-01 9.50515385e+00 6.25887294e-01 -1.17099789e+00
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 2.66354558e+00 4.31045514e-01 5.48499725e+00 1.73824648e-01 7.06248849e+00 1.16486571e+00 3.19709694e+00
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 1.53628388e+00 3.41888026e-01 6.42920880e+00 3.01979787e-01 1.58409352e+00 3.33972707e-01 2.66989039e-01
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 3.44751435e+00 6.43923388e+00 9.48397490e-01 3.04534948e+00 7.32877874e-02 5.19153020e+00 5.73169685e-01 -1.66978311e+00
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 7.23123030e+00 7.87323042e+00 1.53645713e+00 5.89408363e+00 1.87332599e-01 3.16220517e+00 9.69254266e-02 6.72514506e-01
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 3.37655786e+00 5.71061234e+00 9.66172568e-01 7.25473120e+00 1.82443705e-01 5.22823889e+00 7.98186366e-01 1.05658434e+00
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 9.45161632e+00 3.04095363e+00 3.21006523e-01 5.63650326e+00 9.98015170e-02 5.09919015e+00 1.18931369e+00 -1.67551683e+00
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 6.72736853e+00 6.99869779e+00 1.56398147e+00 9.91256654e+00 4.48925488e-01 6.23930323e+00 1.02518462e-01 -1.63342231e+01
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 3.92060620e+00 1.72095154e+00 1.78323733e-01 6.50207491e+00 1.44735158e-01 4.21093441e+00 2.32911538e+00 -1.29391046e+00
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 3.42560676e+00 4.97650334e+00 5.43989790e-01 4.33876341e+00 7.93541219e-02 2.47843405e+00 5.20382563e-01 -1.07138197e-01
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 2.71833927e+00 2.47030083e+00 8.94349498e-01 7.94936825e+00 3.40969737e-01 5.53347491e+00 3.39080937e+00 3.80393569e-01
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 7.25176863e+00 2.66013146e+00 1.63775814e+00 2.53416260e+00 8.68319149e-02 8.47182596e+00 3.58762030e+00 -1.43453372e-02
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 2.96844052e+00 2.82064554e+00 1.47909941e+00 4.46064232e+00 1.57955413e-01 6.97611005e+00 4.45897570e+00 1.04146031e+00
