G	c	dx1dt	d2x1dt2	d2	d1	Fc	W	Fg	m1
1.000000000000000000e+00	1.000000000000000000e+00	1.005329022924516025e+01	7.848328176471939699e+00	1.879570755992608255e+00	1.199168128738560268e+00	4.990923751985304690e+00	4.380180855002640428e+00	-3.879476312865669296e+00	-7.912224071847068885e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.107673706944995118e+00	8.559312106184272295e+00	5.343978775902097134e+00	6.576720430319932476e+00	6.112162093177085254e+00	2.078019569324536420e+01	-2.356791122439463315e+00	-5.446631252010521251e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.165064340602570248e+00	8.681191376184070663e+00	9.278458302612042630e+00	9.569488349232520008e+00	7.208881368949258572e+00	3.795109652044324378e+01	-2.442365376502228180e+00	-1.204687465753294759e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.661840752935808574e+00	8.382101801052744605e+00	8.964134641272520909e+00	8.575886920080661113e+00	7.083806599405784610e+00	2.668323288685208894e+01	-3.605634541416899097e+00	-1.113426194947981713e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.721781803070118855e+00	6.945493730576625779e+00	6.100446471101646395e+00	5.564673482973004681e+00	2.799580298630139907e+00	2.348508106295991738e+01	-9.961572914174723792e+00	-1.178396367070187623e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.903336637437372580e+00	2.487150287921616076e+00	1.727540214724391454e+00	7.795121342281152721e-01	5.440721283217612836e+00	5.286332128858045820e+00	-3.353324486226124446e+00	-2.189997740081775746e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.981405798951710651e+00	1.107520947790874066e+00	7.439481831184793670e+00	7.580402777269259929e+00	4.667962124218958841e+00	2.396185408924530336e+01	-3.268568075565871922e+00	-4.573730745284554189e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.912574586511933461e+00	9.857283663016588093e+00	5.802348319344082128e+00	6.579988795760974618e+00	9.049923505724750683e+00	2.355784308758263990e+01	-1.943053287321465650e+00	-1.309034975974291797e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.876946219115579240e+00	6.351114085122643083e+00	2.265159423242634862e+00	1.065019227859961282e+00	6.123798626788415689e+00	7.694493267252527247e+00	-2.001210356305615612e+00	-1.867115136049704205e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.974607721427481088e+00	7.203614097493671764e+00	3.188809727966634089e+00	1.542342237389055626e+00	6.565959003360079649e+00	4.132648757530256844e+00	-4.186793675281905713e+00	-1.466753785062308602e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.563829773530194700e+00	5.213852539334050462e+00	9.861278915813310064e+00	8.804634585120108881e+00	1.903649381281809383e+00	4.771162239538209349e+01	-1.237156065515466707e+01	-1.348915902876567685e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.867427990723581566e+00	2.308808003627512928e+00	7.896517482298349933e+00	7.132757160556081111e+00	6.517923497585154990e+00	1.826883268814837535e+01	-4.196586766938122715e+00	-7.730543755695111940e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.127031550474838717e+00	1.230194571826639383e+00	8.651765065291138868e+00	7.357167904260474955e+00	2.030750041429587149e+00	3.628800449090834945e+01	-1.313199418339407920e+01	-9.154520846479904606e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.679746910844975627e+00	6.676211267694612594e+00	9.094986606017405606e+00	8.137410381184201569e+00	4.387994505371549891e+00	2.856290189188133866e+01	-6.142745026845259915e+00	-3.392764237310277764e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.225551792451368804e+00	4.186099707458955876e+00	5.573473258186911750e+00	5.956105377526275113e+00	2.469075628653038201e+00	2.213842535152908653e+01	-1.034064006922322676e+01	-2.622323686803136766e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.017311038858682970e+01	3.243701090379335295e+00	6.184259321546985433e+00	5.194056414759676166e+00	7.201653866913018120e+00	1.787138046555015691e+01	-3.676654166981529137e+00	-6.923288988064386729e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.553569873393935374e+00	6.357787870822571463e+00	4.833309198587729227e+00	4.468010678269628499e+00	3.640047835797559195e+00	1.483498497032413788e+01	-8.714560937089304460e+00	-2.378561620631852946e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.382500849873970594e+00	1.460870859239053576e+00	4.236244070188444510e+00	2.474143486300253603e+00	2.793718108168651959e+00	1.008370895885456164e+01	-3.628091253337879074e+00	-2.138777810207275110e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.431711078387812863e+00	6.534330080556896903e+00	4.928361720872809215e+00	5.068297870803649907e+00	9.733362274967852557e+00	1.861675613628489145e+01	-2.146973011186199987e+00	-9.418000108243504087e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.229389332651090960e+00	3.703014281342061231e+00	8.119528781843007081e+00	6.950684717315104955e+00	3.336685787455395236e+00	3.015721930086094815e+01	-7.419761029311587208e+00	-1.361382549058738078e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.604423416526307378e+00	9.045031657494215338e+00	6.368715703369918657e+00	6.001158747465076715e+00	4.577065184201610570e+00	2.090213624270871051e+01	-3.988042580169584017e+00	-4.571710345834364375e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.419568301158913304e+00	3.429141067504626328e+00	9.157135818229818369e+00	8.242671471467458488e+00	5.276188991801336492e+00	2.820277574044568780e+01	-5.002677124767462402e+00	-4.373836935191693698e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.135854323572272229e+00	4.974291559098102056e+00	5.544391866861255735e+00	5.148564724273235527e+00	1.735749332212439988e+00	3.845680018066357775e+01	-2.308469079655004919e+01	-7.341316357923910019e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.507726766039780841e+00	9.144401093094247646e-01	5.762404536106886077e+00	4.796854325796156893e+00	8.438738168853101129e+00	2.237817744149870691e+01	-2.992727031646799318e+00	-1.038021298838402373e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.233667941321540340e+00	1.694075990835796297e+00	5.854794461557641050e+00	4.935141628333730601e+00	7.779437977924947845e-01	3.604749616758584807e+01	-1.516868945015539794e+01	-7.710436320874054061e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.608767184445822451e+00	5.929820245332173556e+00	6.561173339903137780e+00	5.398595826835711264e+00	5.637611647923302272e+00	2.079065958962911154e+01	-5.304017654544512794e+00	-3.868267121624155891e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.346332625677253425e+00	5.336641736537251823e+00	8.121680314778691567e+00	7.890574893765084141e+00	6.591000122792316951e+00	2.513111464885258428e+01	-2.440211356052127467e+00	-5.815730383879306231e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.743449603913935775e+00	5.923266809077711414e+00	4.074562110415807403e+00	3.369570534664738659e+00	6.346273275032067396e+00	1.109924218847815247e+01	-3.265993369000269375e+00	-3.794142714452248555e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.492782747453512027e+00	2.980767836536005078e+00	4.933037269203677688e+00	5.483078486462559908e+00	7.436338940530994535e+00	2.220172036677981353e+01	-1.499048695911577633e+00	-6.301346741131327178e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.891629455868441667e+00	7.953797618021994253e+00	1.714859596526155050e+00	1.668508703000977533e+00	3.088365286380479802e+00	6.714295213268106188e+00	-7.562971867056641706e+00	-1.015152688769885714e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.935974527334021644e+00	8.261648035425141146e+00	3.641221236079556167e+00	4.990980092689365932e+00	1.568799676847606683e+00	3.803207709625180399e+01	-2.481793628992630119e+01	-8.733493151637402363e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.975736244542421360e+00	8.388932330762145284e+00	5.084003691040183348e+00	4.584265361682285267e+00	7.341385228946482933e+00	1.693704173605821239e+01	-3.492100465976532675e+00	-7.243364940275495201e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.848454844556934873e+00	9.773099571381074213e-01	7.491996832299290254e+00	5.774663606551558637e+00	5.507064705806553384e+00	1.819651477635755654e+01	-4.000234022599953754e+00	-6.392807264018125579e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.375695221217908326e+00	4.617763430357927135e+00	9.547638332978834796e+00	8.956071701307632082e+00	8.503799823410476577e+00	3.338508160447799611e+01	-2.231971791382984183e+00	-1.602285417036594026e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.114555558773568933e+00	2.282065606533770108e+00	6.198759781797106960e+00	5.251986964760867238e+00	7.666658843727245376e+00	2.234206631296447298e+01	-2.412279144346283655e+00	-1.148706770187921791e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.280530190108001065e+00	2.826457196306197517e+00	7.994284237509756252e+00	7.428373026943562607e+00	8.514962385507095277e+00	2.536953786704271963e+01	-2.207287845243055102e+00	-1.549702174773878482e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.851896438827898450e+00	1.011734565861169166e+01	5.115991869060476205e+00	5.281715211602510784e+00	5.561744820464971539e+00	1.743870133090923957e+01	-3.337724289642933773e+00	-3.371957547512782583e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.403202622623981100e+00	2.561053682215574945e+00	7.589333717394280754e+00	5.611913554184572384e+00	4.473305229492742008e+00	2.151011020101482885e+01	-4.941960627968597919e+00	-2.231409620053077703e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.552982959977617483e+00	5.794802724989258635e+00	1.642425309788355658e+00	1.024888544477857044e+00	8.258709903456990631e+00	5.287069648700340352e+00	-3.411778209916504601e+00	-2.996380384961243948e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.351409691080140973e+00	6.413777914444209749e+00	3.066958614443830999e+00	1.985118933773538430e+00	4.286606727021021968e+00	7.953263721333676095e+00	-4.677871193549480999e+00	-2.541844497838691552e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.636206295570641345e+00	7.705066786492220210e+00	4.581750843084287261e+00	4.367639349931718762e+00	3.382561105682505787e+00	1.854792175897149775e+01	-9.494377298799873799e+00	-8.092694720653069496e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.050837610832567215e+00	5.522068549217348021e+00	5.772738352832483599e+00	4.414525591425736195e+00	9.471730746233713916e+00	1.886596688325167293e+01	-4.399185102795541980e-01	-9.942127762213939945e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.196258700798972896e+00	2.568799337640310654e+00	3.144274374501423441e+00	2.687662067417149636e+00	5.257686915687427742e+00	9.464627161181393689e-02	-3.534458419621696823e+00	-1.991469336277037172e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.154041877417882001e+00	6.053842002021160518e+00	3.375020834563334571e+00	2.993185485781582500e+00	1.274495659459514707e+00	1.731691628391390836e+01	-1.505670908320972146e+01	-8.746250846296145909e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.752708544821419245e+00	1.883195972316118905e+00	1.034539278129706652e+01	9.285986975286000700e+00	4.202828464619852156e+00	3.190813633289231532e+01	-4.539516523558827288e+00	-4.378514854919739463e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.530716402135372967e+00	3.815226159770115810e+00	4.038187140306405354e+00	2.590403139769542840e+00	8.121732924013578270e+00	1.641039234184611928e+01	-3.176133577514310247e+00	-6.235824835796290699e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.942033518026538452e+00	4.779426795878936041e-01	4.999708194978639497e+00	4.166659462533855773e+00	9.266726440879514470e+00	1.726722313636441442e+01	-2.442402974704159124e+00	-1.171525747263402479e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.158385350994763918e+00	5.708206154081125749e-01	2.334580720675046628e+00	2.090893870350854833e+00	2.666527546036196128e+00	9.007041916713486529e+00	-5.789369496025322803e+00	-1.690227393227686647e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.739636764630154708e-01	4.601181647288293597e+00	5.889369336714718628e+00	6.715660578303956463e+00	1.138373172069802486e+00	3.713761176114353901e+01	-1.641702145975672877e+01	-3.109193237972259993e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.661769927405428948e+00	3.114444251862934276e+00	3.115302880581604317e+00	1.845726253911582626e+00	9.449604432043456015e+00	1.032153920804720748e+01	-3.108762257621914049e+00	-7.018353111052657312e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.573005883403883587e+00	6.030554281345049894e+00	3.480955830789293159e+00	2.181823455712159188e+00	4.643836619623550988e+00	1.108072040955331516e+01	-4.983325862262691253e+00	-6.413662308085174679e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.704758325800080243e+00	7.003563980726395855e+00	6.040620835791919774e+00	5.661720867487199271e+00	5.306513353641966191e+00	1.847870721097068980e+01	-3.953026450091069233e+00	-4.801599066073387689e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.134896178452712068e+00	8.191683331054186112e+00	3.620086497910801615e-01	8.805143775804754602e-01	9.870191837700359017e+00	3.633170533331349095e+00	-3.376546321448401944e+00	-2.638212906779527955e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.137242093065776061e+00	4.017322076946859610e+00	1.015991387098202914e-01	5.026769848673559027e-01	1.686654985570324117e+00	2.375607535966785200e+00	-7.574963622141847708e+00	-1.283097244201192311e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.790240142082905273e+00	2.926896628968697733e+00	2.355487478122864964e+00	1.992637710442440424e+00	6.446394037547077183e+00	1.046843003644254466e+01	-3.963466026761874872e+00	-3.877238058478781824e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.252249640481901238e+00	1.420186954540744839e+00	9.002352930515089557e-01	1.080637967072460626e+00	2.313473061759933724e+00	4.897527902287036383e+00	-6.176737409142856627e+00	-2.582710403337054483e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.424420481363364743e+00	6.743553885649080648e+00	1.804244018312620712e+00	2.987745753705385532e+00	4.452195685005037262e+00	7.082605080495987693e+00	-5.704620232556582238e+00	-8.980794646803577308e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.780983682264070556e+00	7.543777282342307267e+00	4.699429344768047301e+00	3.830274117982243709e+00	8.117138177143431221e+00	1.431630194064601014e+01	-2.235962341913690032e+00	-7.062974893205840488e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.433372307827460057e+00	6.948510945460267818e-01	7.919874687653251755e+00	6.894169818305374342e+00	4.856086300701000447e+00	2.201456024818582335e+01	-3.413369597903945341e+00	-5.136801276729237031e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.264125601803056220e+00	9.849499197564027142e+00	7.079316005983550930e+00	5.964562962148816538e+00	1.021480104645342735e+01	2.639455118404459100e+01	-3.490335326014921691e+00	-1.458168627964381301e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.124330321089352935e+00	1.011414214406217704e+00	4.683297530402642295e+00	4.897608384876015464e+00	5.992482191289145277e+00	1.273836588983886919e+01	-2.490582167579839190e+00	-5.668599350602466558e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.114395174786902309e+00	5.028577707871588309e+00	3.448281631570044414e+00	3.718057102036835815e+00	3.846885085053201259e+00	9.645974779086451179e+00	-6.641967635583136520e+00	-1.810517421647172398e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.781609146737714866e+00	7.424026274590697305e+00	9.820921917499164877e+00	8.578150986019215551e+00	3.557691120821044439e+00	3.287690710976633568e+01	-8.117173679098714345e+00	-1.759948608012397031e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.861152850860955610e+00	8.792880142298553636e+00	5.042427207300351100e+00	4.038498525268394701e+00	3.387325289335092471e+00	1.716659565109632268e+01	-5.471862117620466037e+00	-1.715226653067670171e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.480253943010840345e+00	7.426212181033036153e+00	1.597873093270387956e+00	1.006581828280029178e+00	3.675706758945143537e+00	3.697617045401928593e+00	-4.647267714208780376e+00	-1.428203344631049276e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.698946242219665947e+00	7.788890378217521615e+00	7.108499257791778270e+00	7.666404273182540585e+00	2.038761800287109516e+00	4.070592604339552167e+01	-1.740786186251557410e+01	-8.538729256677093815e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.251185663746650079e+00	3.706246512502693768e+00	2.474444970732053495e+00	1.851072389111756422e+00	5.633147258893055564e+00	5.193220543607183437e+00	-5.922771034682613234e+00	-1.368657014558601404e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.074911065860812975e+00	8.963085495031354100e+00	3.729164974198863725e+00	3.567214834985844352e+00	5.652332436106056512e+00	1.857571169650154275e+01	-4.794409602862018893e+00	-2.720391299921224970e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.412737271460750677e+00	1.967154014112742599e+00	5.741155565331731658e+00	4.064624231666766008e+00	8.513180381764675175e+00	1.739713845206359721e+01	-2.681170038235280995e+00	-6.742160722931801331e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.011374390236428944e+00	8.519497256828623577e+00	9.257754754599684333e+00	9.052345667591376710e+00	6.675569465788490753e+00	2.562010549812504934e+01	-2.033638684619306858e+00	-9.832621838848002938e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.829075749255461902e-01	4.839866311744465577e+00	5.103726105628148879e+00	5.559983093394799347e+00	7.034228734099825076e+00	2.052675731264868730e+01	-3.682457180457226364e+00	-7.425198560506579781e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.474979332870400839e+00	7.845446728967971239e+00	8.258865450438660716e+00	7.482641272524897857e+00	1.322258481345036429e+00	6.354469365524177249e+01	-2.539159765336586716e+01	5.560136640790100060e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.344200896948398949e+00	5.158635523996568217e+00	9.472620067110856468e+00	9.326767588964793632e+00	3.474932556029648012e+00	3.741879713977358080e+01	-9.043288361913472073e+00	-1.607090478729940131e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.928963629567183702e+00	6.439589067592175198e+00	2.263219354213426460e+00	2.042871193528694729e+00	6.245606992301107496e+00	5.280171660904643183e+00	-3.165890330974397315e+00	-2.200160995904897021e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.790719002752727995e+00	5.341647789725510798e+00	2.780295419226950671e+00	3.179828572281146126e+00	5.240552752477963594e+00	1.070502479895558601e+01	-5.265514715399854495e+00	-2.658342574554959015e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.953512799958372348e+00	7.255561359913087038e+00	4.608438925530931485e+00	3.816282443945156366e+00	1.033204939361931585e+00	4.035720249259240688e+01	-2.444503383166975752e+01	3.143381258153558289e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.140615524355214294e+00	1.694099906664944921e+00	4.205370459010187467e+00	3.177211949025863014e+00	7.873181663005318853e+00	1.308446562824697779e+01	-2.747219342656272101e+00	-8.102294579597217705e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.433623798934314131e+00	1.980981566860273269e+00	4.536262921988964081e+00	3.610488320560908182e+00	7.651123050113151081e+00	1.236331111227282697e+01	-2.241283850140575851e+00	-7.811285884142927216e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.649368007287270288e+00	3.223695199310513182e+00	8.289636096843111090e+00	8.647007610121727694e+00	6.391874613945192962e+00	2.842822969299027491e+01	-3.841674165908564031e+00	-8.116705884573782726e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.235685618764135185e+00	2.470462222682260123e+00	7.869333900480815380e+00	6.883732810497652288e+00	1.852270154660260904e+00	3.773219042934411505e+01	-1.566798970681813330e+01	-7.369213434263413909e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.004182025495557795e+00	8.720582759135005801e+00	6.668500899028962259e+00	6.643162317693324326e+00	8.330599233865278563e+00	1.973212896343304479e+01	-2.218248272493853257e+00	-8.742462037165502409e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.780590965332421227e+00	2.694290867335281003e+00	4.386703058749288786e+00	3.866223679606398456e+00	6.435672157628743228e+00	1.426253645594833408e+01	-3.336525126074944225e+00	-3.497485178085484847e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.178910012802337093e+00	1.028176280089138750e+01	8.221453978392132100e+00	7.819176696231644463e+00	7.565206216595655953e+00	3.075455808475303598e+01	-2.777409616296863337e+00	-1.308381127015998970e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.459828215738967927e+00	4.446313430232537556e+00	1.022361591156878546e+01	9.416704875997872648e+00	7.994622510154503203e+00	3.187213176892717570e+01	-3.428741265103540936e+00	-1.387786771084447253e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.414287733451740081e+00	3.780302491782813412e+00	8.412542687632299732e+00	8.009995012762290756e+00	7.711934524099780752e+00	2.528939940353156501e+01	-3.144636604711491312e+00	-1.395422515055878705e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.221901534707771297e+00	8.447973992643838415e+00	1.076772724910307399e+00	6.103057347750117101e-01	5.493413432672956453e+00	2.569742948805879834e+00	-4.285470690164332908e+00	-1.210557608226228332e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.322260924439659924e+00	6.650260866615107958e+00	7.898648470810210043e+00	6.500275269369761411e+00	1.702308107118383207e+00	3.297373454232782564e+01	-1.207972647185144055e+01	-9.634717290475578011e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.655967254313077675e+00	4.978977051777376595e+00	1.191742197769348977e+00	9.512864879365150461e-01	6.709925767398605245e+00	9.534267045226613391e+00	-2.285335351423651851e+00	-1.171076352404312715e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.305005935787278304e+00	6.530003794269443773e+00	3.998390537983227411e+00	4.046243983361062391e+00	6.633213303720451925e+00	1.415756898330947244e+01	-2.215449562871026679e+00	-2.732639520462806004e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.837334530904120911e+00	7.018063257354379303e+00	1.801433857436772756e+00	1.320855692628443157e+00	7.432775366472933243e+00	2.897511089219412472e+00	-3.680214276150395314e+00	-2.634108298864560993e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.934935388123143252e+00	3.507915866306277941e+00	6.117364186562703310e+00	6.006961507710286696e+00	2.051136455538437264e+00	2.482560793511079211e+01	-9.540435721523243373e+00	-4.978083807962907059e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.195707115329180503e-01	9.542982498591122464e+00	6.450509447358975912e+00	6.845789499229340436e+00	3.370327461745148412e+00	2.589304632324266109e+01	-9.613274425175308835e+00	-9.377601837155840059e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.307694813552058744e+00	9.967964580152088416e+00	1.458132630796737494e+00	1.584356388984211605e+00	8.948986296547561281e+00	5.543906135600560781e+00	-1.808522732838166336e+00	-3.803604631618102871e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.810706495426967821e-01	6.261602925815322962e+00	5.080863882535493481e+00	3.507433985793344977e+00	7.464190082356016553e+00	1.467726976345823608e+01	-2.857220439560475445e+00	-6.187675397954198786e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.636196229420786352e+00	3.231048576982518572e+00	6.066863346797845225e+00	4.944331134121428661e+00	8.588476360049192238e+00	1.714736573126271679e+01	-2.637965569002335808e+00	-1.133422875974448232e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.685461912763932091e+00	6.433680440903700060e+00	4.372128444264870240e+00	4.427397468654068469e+00	6.815684988790663645e+00	1.901308190184370517e+01	-3.377091556623578406e+00	-6.541292461691963922e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.276905966306232543e+00	1.802092541138595960e+00	2.168925328280395082e+00	7.254109395095820201e-01	6.254269880449829344e+00	1.173659893067606763e+00	-3.870320537489817081e+00	-2.631881077823052095e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.487421386332396178e+00	1.165480249367667920e+00	5.200630439532152316e+00	2.749838498227454853e+00	6.141575610648840389e+00	1.210184412016417888e+01	-2.577570885678472479e+00	-6.747032640924176405e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.910443068287551505e+00	3.375952750438457883e+00	7.801206573962650381e+00	7.248581896804209279e+00	9.387364439815486961e+00	2.411415673316973241e+01	-2.456983878245148745e+00	-1.605176148932025626e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.145356844676933328e+00	4.942752897382256982e+00	2.248225084564780651e+00	1.001262670552750533e+00	6.225215584068523711e+00	5.125546234793872280e+00	-3.150676427701697424e+00	-1.452082858884030614e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.382831958151395479e+00	8.580510612259725889e+00	1.883158247745517322e+00	1.382970782473028626e+00	7.534598155265622488e+00	2.419938151191642461e+00	-3.627154180656694482e+00	-2.228719224984540048e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.731095561191527743e+00	7.630887654274142839e+00	4.268021938976349183e+00	3.291925961673340062e+00	2.528974058955931969e+00	2.035321198609200621e+01	-1.075888769999695427e+01	-2.537396398776986750e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.533165713835682453e+00	7.125177696145642336e+00	9.088216896285615576e+00	9.324508919220926728e+00	4.872167687729454855e+00	2.904616621976352064e+01	-3.780653298316337452e+00	-6.008867598039103086e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.315865561072772749e+00	4.266975992461543576e+00	6.493542660571439917e+00	6.722305763763554154e+00	6.430486213070117252e+00	2.056934216495890055e+01	-2.426225573403644198e+00	-9.081964720947870262e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.254524476450221471e+00	3.913348681728034073e+00	5.358118105167948286e+00	7.172766163182573429e+00	3.874826090781491317e+00	1.986846983767429364e+01	-7.748059262186789198e+00	-1.751047492429006169e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.943803273042461255e+00	4.117565379201908904e+00	4.940893411382667466e+00	3.720516278147721678e+00	2.117554065641254368e+00	1.375159450546885331e+01	-8.995662385735080591e+00	-1.103530651646352645e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.033298823091023166e+00	9.327847104049430627e+00	6.261737172216625069e+00	5.972824201804705524e+00	3.603634283427946450e+00	2.165881755718070778e+01	-7.160409403821600627e+00	-2.104522947473113348e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.320382441383230798e+00	9.318983997809230146e+00	6.503072587340344768e+00	5.714192069709593369e+00	3.839898751916762443e+00	2.674780289794140131e+01	-8.583387650864146678e+00	-1.683063781917173785e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.941115291864656811e+00	6.021446591432606077e+00	8.138474616144590001e+00	9.451511717205027807e+00	5.154200779113669917e+00	2.777548383066129389e+01	-4.176099170647050052e+00	-4.585836897923269362e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.100977549603104677e+00	4.821064024883293442e+00	6.158583984920739773e+00	6.558258565813600782e+00	9.381464594880771557e+00	2.634958643663789601e+01	-2.821740856012305620e+00	-1.398301442411580524e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.982230559601326991e+00	6.786574323372907891e+00	8.435827577662802668e+00	8.612051931838477614e+00	6.074417112215033221e+00	2.542138661512637299e+01	-4.412746583752632290e+00	-6.074670286448045431e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.044264735548113165e+00	6.535968013186957748e+00	7.075509376771792702e+00	6.475038189051413262e+00	3.181999159475794148e+00	2.417389822281196388e+01	-9.721686263740046741e+00	-9.873582594669166212e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.073152219137037733e+00	1.021508314853040744e+01	2.269393451573810339e+00	1.248067296514355551e+00	2.548040137697770824e+00	1.200263342521964915e+01	-1.349958319450522914e+01	-7.686956347916307664e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.335051371428825906e+00	8.670863890243946770e+00	9.189796829090949970e+00	8.627105307806186119e+00	6.939625101370282323e+00	3.367654243054559515e+01	-2.372024833220288897e+00	-1.138705071802191497e+02
