G	c	dx1dt	d2x1dt2	d2	d1	Fc	W	Fg	m1
1.000000000000000000e+00	1.000000000000000000e+00	6.796967196006481693e+00	9.799676988396932131e+00	1.681809810364373936e+00	1.532846982994806817e+00	6.461686497004301089e+00	5.014846891790202932e+00	-3.363358258183304805e+00	-1.776786295140674454e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.629175255562143931e+00	2.723770692098093971e+00	3.114207317267461139e+00	2.437297142226739322e+00	5.922883455085394822e+00	8.637460180897470252e+00	-3.373117708983663476e+00	-2.795157674937834358e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.439563848124462808e+00	8.846668197146803081e+00	8.067699723606827078e+00	7.893418210626204079e+00	4.720808269950978797e+00	2.565786581647156694e+01	-4.875482658052209040e+00	-3.778936909381372544e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.678484278665361984e+00	7.961869302964217354e+00	1.366974085517686177e+00	1.155201437667546127e+00	4.812407993636838910e+00	3.701909730834027634e+00	-4.337262475776168635e+00	-7.662796129435323955e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.163888325442844263e+00	7.980142247773289732e+00	6.235583763192214413e+00	5.995488710543562583e+00	5.840190965925920352e+00	1.957474081481725037e+01	-3.789724768766032259e+00	-4.756534245167519970e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.399371723521566580e+00	8.508923373266938484e+00	9.889899205696089268e+00	9.741657504822907043e+00	7.255991828871348304e+00	3.400039327706176095e+01	-3.122716781521548857e+00	-1.218875541583310991e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.097660213489388914e+00	7.835134903451043797e+00	8.655483058650492723e+00	8.413795698778670840e+00	7.358267743165644248e+00	2.901895050540257159e+01	-3.121729860209483398e+00	-1.078476410909390779e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.257537691050131912e+00	6.668553275387639090e+00	5.644986997467802858e+00	5.344760497448151959e+00	2.523190652814726764e+00	2.347018988485149293e+01	-1.006973623183793087e+01	-8.840939544385188142e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.866548455516108262e+00	2.222518500797071361e+00	1.575151432413184560e+00	6.798646455159179647e-01	5.456443711652057438e+00	2.961884870586056984e+00	-3.138526939024821161e+00	-1.869327264685477630e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.686095445258775527e+00	1.330114357627077748e+00	8.541491805089064471e+00	6.946201868227587006e+00	4.688605917435050507e+00	2.328697897353652024e+01	-4.540969791296193492e+00	-4.490588717443299771e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.612446929321984967e+00	9.304081822910632127e+00	6.371530408215724250e+00	6.135739986612827046e+00	8.793131789641339680e+00	2.385330670732082226e+01	-2.795512645556684994e+00	-1.218149619814270039e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.585966544856740157e+00	6.538931614854556429e+00	1.909622532072386525e+00	1.656653665075573656e+00	6.632240409311401130e+00	6.044036688121098955e+00	-3.224898533244827892e+00	-2.112537753797691309e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.649586935360844997e+00	8.198854023052353668e+00	1.834236306381134884e+00	1.535970121827045176e+00	5.705272074299942098e+00	5.204624233049001347e+00	-3.693913099318565152e+00	-1.426689226699046209e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.518762912958147915e+00	5.280532675953342192e+00	9.177989331766410075e+00	8.871866087262798573e+00	2.042310559702439132e+00	4.580129897055238075e+01	-1.306176047761321790e+01	-1.162400526848489335e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.691930319323850185e+00	2.008641738795721388e+00	7.010343378731128894e+00	6.019068889405938094e+00	6.419973909829963077e+00	2.092653404140346041e+01	-3.243475471880410410e+00	-6.992091146739039687e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.855371143209922025e+00	2.130116849660786293e+00	8.428824275683485467e+00	7.506088199008234874e+00	2.107111019143840469e+00	3.965051261323147003e+01	-1.224985553177198483e+01	-1.139281987682402253e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.551384820313883139e+00	7.179751807247892081e+00	8.922854688416999025e+00	8.704865997867024419e+00	3.956554767788977411e+00	2.893174715505641004e+01	-6.035082605386494770e+00	-3.059978702047663290e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.009736549424235186e+00	4.770885949381501234e+00	6.149614920355969794e+00	5.679030146449757233e+00	2.256250853445629811e+00	2.733832704547367243e+01	-1.131476833260093606e+01	-8.445719832463888466e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.347912181534233866e+00	2.830119153004052368e+00	5.655641746074723919e+00	4.907346058009234291e+00	7.326741455893554189e+00	1.754386687597948580e+01	-3.023127919204914971e+00	-7.214551767794087311e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.187265918105584461e+00	5.467468221142387286e+00	4.896704105262331908e+00	4.466448592602696444e+00	2.805435960999842493e+00	1.792785135252286466e+01	-8.769104091768875620e+00	-8.923330043725641758e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.119540254491348641e+00	1.573568007999053719e+00	3.828709589252322409e+00	2.666430049942784208e+00	4.513937864710723780e+00	9.527048758430042952e+00	-4.418805414304189938e+00	-2.127343693152703707e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.865882185379264868e+00	6.370234942935601552e+00	4.884410242629117604e+00	4.691057560756981992e+00	8.995295602273289504e+00	1.842586705179905593e+01	-2.608589160505397686e+00	-9.982635210204261966e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.581182191068000620e+00	3.382833693909854667e+00	8.041365976827773210e+00	7.418106946909081678e+00	2.765897257321722424e+00	3.050922179271465495e+01	-8.752997889705275369e+00	-1.582075904700356261e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.951525101438493337e+00	8.157883686630331255e+00	6.448295216699521326e+00	6.212179334763662020e+00	5.653955407394922972e+00	1.981582067811158510e+01	-3.966947223019618107e+00	-4.270310209571383808e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.293550004562506572e+00	3.771213378423859730e+00	9.078516577698103163e+00	8.476250286117942068e+00	4.782698220068438033e+00	2.751928607589696441e+01	-4.683321569079462954e+00	-4.404806410616014745e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.649777559398037496e+00	5.092730164201074494e+00	5.058337659071803216e+00	4.696035880591502121e+00	1.170348421344258538e+00	3.906930669598320094e+01	-2.243835055799574718e+01	-3.463663785449608845e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.821536215546061044e+00	1.086242416317776405e+00	6.492939800727089761e+00	4.666643788942219651e+00	8.043051979271378826e+00	1.875063322645205588e+01	-2.789907968930099624e+00	-1.134311690015514671e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.689248856933308396e+00	1.573523677222439687e+00	6.733194151844862141e+00	5.514065551819652633e+00	1.640821139395347794e+00	3.526344763967685481e+01	-1.444086861318291426e+01	-5.769531661610983519e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.301602076031397992e+00	4.501945281587956593e+00	6.237789899349660772e+00	5.878700385919007232e+00	5.330911944085786836e+00	1.924886242969285632e+01	-4.282887950933568000e+00	-3.875871283463155237e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.192915504533976545e+00	5.314002394224656811e+00	7.335012641740744854e+00	6.934235694140046924e+00	6.108291584241471561e+00	2.314125104289134782e+01	-3.778199345855640434e+00	-6.035338333256073184e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.190205220885828474e+00	6.468737753930224876e+00	3.126779908497972826e+00	2.908107603854778400e+00	6.691995068687763393e+00	9.559342946197956437e+00	-3.322663994048145053e+00	-3.259144494158647376e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.604876414557449227e+00	3.747845699009250353e+00	5.704205842340303256e+00	5.086707396442384344e+00	7.136579268918956664e+00	1.787536549595284185e+01	-3.034088515091010851e+00	-6.929628456257017888e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.290664131139292792e+00	7.329354794884016755e+00	1.989408236734488522e+00	1.735389697381431340e+00	3.296391488229566402e+00	6.709011164520375381e+00	-7.031599199696741742e+00	-5.437771728581217268e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.247484182720564050e+00	8.697836365722263707e+00	4.425679741824579239e+00	4.244647949842912382e+00	1.125925467181223993e+00	3.800568155054758535e+01	-2.450179699430085023e+01	-2.455922487991736514e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.801584250178214219e+00	7.979833572269814823e+00	5.409653781823518415e+00	5.096888879848483711e+00	7.413913210408894727e+00	1.802201485090554200e+01	-3.139586731647048712e+00	-7.223459063080761666e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.207755487886464252e+00	1.347679089676850239e+00	6.879306700858902168e+00	5.366352790001390538e+00	5.760247944375741724e+00	1.858942202607040883e+01	-3.587159838705025194e+00	-5.805211359313690167e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.593456831345480218e+00	5.424138739720939739e+00	9.579946220608752228e+00	9.184343780050047812e+00	8.573108815148950512e+00	3.470780200607139676e+01	-2.728551957619453905e+00	-1.674290360367200208e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.474823223035748754e+00	1.935141149623579526e+00	6.349422927418365781e+00	5.345719226404251678e+00	8.439889518187213113e+00	2.101086043739980269e+01	-2.843231529149182091e+00	-1.146031448691335157e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.150028208020895448e+00	3.104331840928994168e+00	7.712287617915933424e+00	7.007362680041603120e+00	8.506156864421933861e+00	2.707681639605664259e+01	-2.692185769192418476e+00	-1.389254923771930237e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.791132661742668830e+00	9.851998266945653171e+00	5.543756567608898678e+00	5.414429375171933678e+00	5.408862756738260558e+00	1.734181473359421233e+01	-4.169286869141157759e+00	-3.566320174657118969e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.338298826371906891e+00	2.324702691668536936e+00	6.722582000839012473e+00	5.803266536720448343e+00	4.007811492569792300e+00	2.019621571841448571e+01	-5.433627987731365572e+00	-2.583478758486331373e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.193083681918260197e+00	5.528491206065724306e+00	1.598264131126267751e+00	1.281045724918154605e+00	8.166276557490165899e+00	4.534488650879635152e+00	-2.925920281511804166e+00	-2.816365429891234484e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.968286120186666821e+00	6.552229764174834159e+00	3.257115864981658060e+00	2.999707959112253963e+00	5.027319292061909195e+00	9.876058589924367581e+00	-4.271909311771660889e+00	-1.870991361022331034e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.124364184916323950e+00	7.360318435357573463e+00	4.321700392315336536e+00	3.953934833321625320e+00	2.685884323589282641e+00	1.712830808363075974e+01	-9.593235692388113023e+00	-6.950040427479761362e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.363197430406048127e+00	5.909997913240974121e+00	5.194191896618529647e+00	4.994156568799147600e+00	8.740417482055715226e+00	1.915050341097441589e+01	-2.829712274544004202e+00	-9.705941045525517552e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.287446343984507635e+00	3.943945314694634607e+00	2.206056196032112560e+00	1.696141078636577593e+00	5.177780521144519810e+00	5.916327060107223090e+00	-4.041408891271596637e+00	-1.530733497005859789e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.288681777690246610e+00	5.707429986902869068e+00	3.488471532878139936e+00	3.151101758983475776e+00	1.682257966226750279e+00	1.919576007862847078e+01	-1.510521148193161700e+01	-3.311013476280995960e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.080556195459236868e+00	1.744325734926652993e+00	9.701036948210944644e+00	8.639360556854356332e+00	4.455349662759994445e+00	2.908387408116636763e+01	-4.889442636637938655e+00	-4.496410413404513662e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.905597944305557512e+00	4.108975709581878633e+00	3.933098728323833448e+00	3.498119182078420319e+00	8.321192930777813856e+00	1.364540840719989845e+01	-2.699771822298438817e+00	-6.666599909715412764e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.592340630128572077e+00	1.194682449217191023e+00	5.344189986226657751e+00	3.733248896811364403e+00	9.109459524514079476e+00	1.617777594023125332e+01	-2.516277802308514833e+00	-1.199699888603960147e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.319363246756141805e+00	1.795920705306054632e+00	2.681509397919518811e+00	1.637201331657293979e+00	2.781372983328731063e+00	7.468081824464027463e+00	-6.435241920316129516e+00	-8.489803068353001692e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.239697860936348706e+00	4.532125776313008281e+00	6.441186655516226267e+00	6.097024229065143075e+00	1.564036187786676191e+00	3.868596142244527414e+01	-1.632976717867236260e+01	-6.154200679124343765e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.334260133609337151e+00	2.207891710951412012e+00	3.639931318875507138e+00	2.580755513362654519e+00	8.903012394363658544e+00	1.054105242798270758e+01	-2.619884107371210025e+00	-7.431598588864686405e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.375698458257280876e+00	6.141565464435394084e+00	2.888384881128685411e+00	2.571093005346175797e+00	4.545399814015402384e+00	8.717894576142965590e+00	-4.975698677868451547e+00	-1.308640370163120359e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.225330594392979755e+00	7.289556267588853444e+00	5.607799326292880693e+00	5.390444060611201849e+00	5.803580185909747335e+00	1.778337555430540817e+01	-3.769694137363967190e+00	-4.333679689752572273e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.189155035292001283e+00	8.196692981890585372e+00	1.072718349784543612e+00	7.413562444375398908e-01	9.812551078225229872e+00	3.645889225275654510e+00	-2.586321729591660290e+00	-2.553835110563192501e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.710172591149688337e+00	2.771252675344072713e+00	1.100402389066060138e+00	3.120589492736853821e-01	1.615781943896184014e+00	2.725508497413591691e+00	-7.221514863912472215e+00	-3.540543724017878535e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.962996965705565700e+00	2.517000203733509522e+00	3.026702811285788997e+00	2.231249506351480782e+00	6.860097429544001812e+00	8.155111840633729514e+00	-3.152533314982587598e+00	-3.625313693665962234e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.929823641770774589e+00	2.012760673489747631e+00	1.323448714587493802e+00	3.157265036735291130e-01	1.661690826633963169e+00	2.754601928777392406e+00	-5.479994503609809442e+00	-5.625171477463662306e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.587479395562596096e+00	6.718376830273955491e+00	2.026322861764938921e+00	1.646560821757312887e+00	4.380262273907668202e+00	6.070641287364761496e+00	-4.974170001372127281e+00	-8.442967807328345842e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.705616708900125733e+00	7.305001009714480631e+00	3.936830308347144758e+00	3.734737997683247102e+00	8.226308763180677275e+00	1.438390554511854447e+01	-2.783146243540922438e+00	-6.616324241157501262e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.445082162484047528e+00	1.198302893256647295e+00	8.164759114565470099e+00	6.640033954372885461e+00	4.956313051371366463e+00	2.276813082287985424e+01	-4.339859955708345041e+00	-4.743358316021988230e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.602211116890312148e+00	9.357763315316338648e+00	6.157515107567032686e+00	5.913886987559356712e+00	9.974212251865091972e+00	2.468495366775583832e+01	-2.462515754482474950e+00	-1.522109096233936896e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.833730297255627306e+00	1.515973541426215654e+00	5.632268898177319016e+00	4.208796313044916637e+00	6.073031127131030438e+00	1.505730628131385629e+01	-3.477470644538950939e+00	-5.142914329011045282e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.732432117457797460e+00	5.853776565224981354e+00	3.590893114884059933e+00	3.213121383956138111e+00	3.866988133970195918e+00	1.155559390501045769e+01	-5.968375097403233909e+00	-1.318738231396431004e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.565369064850535175e+00	7.347645754100735616e+00	9.400153504179115771e+00	9.172211906224266187e+00	2.991586120919265124e+00	3.603528829558942448e+01	-8.535486020315493860e+00	-2.010885103257106010e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.768108308161547626e+00	8.798772012071385262e+00	4.538579028939720317e+00	4.395708233158341471e+00	4.111192561841029658e+00	1.488425087101585653e+01	-5.638860585725577579e+00	-1.762231799537617150e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.665544539672631608e+00	7.431527845285384792e+00	1.768493323466584943e+00	1.450459061062397526e+00	4.418613875770874166e+00	5.173370069999010390e+00	-5.032733827280856609e+00	-7.943215745825107810e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.788479365566987944e+00	8.202191447784377587e+00	6.610363876418041684e+00	6.317018185458550761e+00	1.573317210896622687e+00	4.030353377688842897e+01	-1.684647211375324005e+01	-5.694917873346166282e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.153595600702416846e+00	4.039811289466266331e+00	2.074894253811035316e+00	1.485925864304154631e+00	4.308586338382738745e+00	5.088692302402112233e+00	-4.808206494589721380e+00	-1.117106007651688948e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.346473267555658992e+00	8.408716649665619158e+00	4.051778194150072565e+00	3.853846832063201777e+00	5.161107259966796867e+00	1.264987593188008042e+01	-4.413356799461137570e+00	-2.345402837559500142e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.885261415143538066e+00	1.806853052910537771e+00	5.508143190664495314e+00	4.387263736697906147e+00	7.485490930566805368e+00	1.631440837300240077e+01	-3.018461124456276679e+00	-7.959200782920532902e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.695964401165725111e+00	8.963512654079897501e+00	8.845226619673749013e+00	8.625558040558409800e+00	6.949652522706582403e+00	2.908856579285422583e+01	-3.318032470340895213e+00	-9.761977874508201580e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.297321034490174219e+00	5.946610664897060694e+00	5.440437663932757850e+00	5.205360205424236497e+00	7.361759652875734083e+00	1.804566909628707450e+01	-3.113838187392555579e+00	-6.993325881301622360e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.683952471293078901e+00	8.312331972283532266e+00	7.283885963141607078e+00	7.058810111688728739e+00	1.150684730254659449e+00	6.404570710634962438e+01	-2.536459285944033581e+01	-3.706432403380380158e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.524809069145169005e+00	5.057012450589831509e+00	9.992995787047641798e+00	9.500263303390916292e+00	2.914726937452604361e+00	3.780225553451948173e+01	-8.612934276172019565e+00	-2.008421615884997280e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.262709443120259678e+00	6.809456616723775113e+00	2.202645022205506287e+00	1.850567550485342716e+00	6.964321954314979912e+00	6.682957123950528100e+00	-3.114492309472187692e+00	-2.498099732253774974e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.641902937886904112e+00	5.725754438048090478e+00	3.495077975258864544e+00	3.176538437921906155e+00	5.313934135955757476e+00	1.053121279608658512e+01	-4.065548987341585985e+00	-2.320890758135312737e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.530168884828988052e+00	7.597165080292225703e+00	4.481027379583413683e+00	4.204335459277776188e+00	1.070595990028457623e+00	3.966561062114806191e+01	-2.548225760873318890e+01	-2.830158526089003868e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.431094093078679297e+00	1.772220756806576869e+00	4.861113266428540136e+00	3.605115272536615567e+00	8.239588896645061666e+00	1.461245067206016301e+01	-2.756869709352812059e+00	-8.542596978969262977e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.177109486872564226e+00	1.559605786232499236e+00	4.542972257552521320e+00	3.475970633722570202e+00	7.946897272995972372e+00	1.343814535894860818e+01	-2.785249386346719813e+00	-7.799333590659657034e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.975179251361413257e+00	3.187836433047047002e+00	9.214699797711830342e+00	8.560417292101124787e+00	6.000069198580487928e+00	2.843154742139636681e+01	-3.719193542683715936e+00	-7.254148502920222086e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.410309006466381909e+00	2.400793549242630220e+00	7.478048067429063472e+00	6.614901773320266187e+00	1.562769906551585208e+00	4.250413693976509677e+01	-1.578885522076076420e+01	-5.893271166198617017e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.986515655908235090e+00	8.765718300175393551e+00	6.447194960030300237e+00	6.352363733211840113e+00	7.930366034960195876e+00	2.244700428356425803e+01	-2.900150616025528816e+00	-9.603300476374626271e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.571489434672865837e+00	2.925278178757747760e+00	3.854864690301553765e+00	3.124014694671015668e+00	6.211821408039496006e+00	1.054438575663955824e+01	-3.370475726477586420e+00	-3.639376283288299163e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.503118389366523644e+00	9.892268321843298295e+00	8.410618301480575099e+00	8.174031257788751503e+00	8.043736081410381544e+00	2.980620663412087978e+01	-2.977213619694917490e+00	-1.290832680246924724e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.609554748418116077e+00	3.987869296417183573e+00	9.599002875155694170e+00	9.085324166077958452e+00	7.701042070459082289e+00	3.306055576338328450e+01	-2.955943815308826661e+00	-1.370039226232788110e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.942823012054127219e+00	2.572472157596129350e+00	8.409592035351595385e+00	7.575795424552024926e+00	8.191176342558451395e+00	2.911552689356731705e+01	-2.723604881232968733e+00	-1.389480374448576470e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.407249879789389979e+00	8.125138144537562113e+00	1.190599680395548532e+00	8.306029043768781150e-01	5.657628645137819490e+00	2.569371520719655688e+00	-3.576140720315631683e+00	-8.171012019753160160e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.720444670080780725e+00	6.922211761021803689e+00	6.802084467311570570e+00	6.467860600244226710e+00	2.361093535549444677e+00	3.105985931636005049e+01	-1.157399522848275630e+01	-9.388030469618579232e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.361877448448858274e+00	5.472847585910590951e+00	1.499056143582641054e+00	1.152094625108924797e+00	7.045870769145323287e+00	3.741354576447434077e+00	-3.021124990171256464e+00	-1.868192982279787984e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.236785170056819538e+00	6.076895006588297399e+00	3.267902062287138421e+00	3.046082502303887996e+00	6.673781950135929009e+00	1.026866943741007709e+01	-3.225021664696393398e+00	-3.408393705706419041e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.924518231654933409e+00	7.503456598833860625e+00	1.543676161573530603e+00	1.247239238843176112e+00	7.692198213254862971e+00	4.876786464182440994e+00	-2.796035599168840591e+00	-2.275271244309352525e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.174472582472082305e+00	3.026519710739560942e+00	6.389117751598353934e+00	5.732181273092884943e+00	2.507987716521172583e+00	2.555396209482085013e+01	-9.791165727508019501e+00	-1.124729448589079972e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.004451187152075153e+00	9.943320001448551437e+00	7.224848351032090221e+00	6.976044529903289160e+00	2.838056289523827047e+00	2.890433302589145370e+01	-9.477643634023399599e+00	-1.306913091099106161e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.393334522280533783e+00	9.745094745430435523e+00	2.038169617767046748e+00	1.781821995199199371e+00	9.037328388991811678e+00	7.439038973794624532e+00	-2.683447173284009502e+00	-4.064753266568935430e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.398448235961684549e+00	6.901740584135520606e+00	4.392259396012519801e+00	4.171005956118968072e+00	7.715028825823711855e+00	1.451014906318679287e+01	-2.749815106351713112e+00	-6.311638787415353136e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.722854954907253600e+00	2.778687798063848469e+00	5.110622308609018560e+00	4.447766830493036672e+00	9.199514408166379553e+00	1.818636142619765295e+01	-2.729795869129415298e+00	-1.092416554609052213e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.301632938099176684e+00	7.021998401321316585e+00	4.274425475062656687e+00	4.032197231853805519e+00	7.812608456693354242e+00	1.482292091576677251e+01	-2.948405321982698446e+00	-6.363775462276941397e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.185733671996838545e+00	1.647089500852675581e+00	2.097601310007863429e+00	8.844952605103371113e-01	6.266790610217509716e+00	4.051967926982166013e+00	-3.015970907681793101e+00	-3.075418011123642259e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.058680500032425975e+00	1.190108343546751435e+00	4.722943297825028530e+00	3.198252331199860077e+00	6.937830961328855572e+00	1.210977646192961465e+01	-3.037436611342891446e+00	-6.153217280627578845e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.416893581222198328e+00	3.441023403899493793e+00	7.762125050631411227e+00	7.198437348875684982e+00	9.061387466972670168e+00	2.803867268776225785e+01	-2.747753962296385577e+00	-1.557357158042430569e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.243593230814443729e+00	5.109723518043417734e+00	1.680639706735028938e+00	1.218134752820315470e+00	6.308693813984300292e+00	4.549721637905838278e+00	-3.389265277057744274e+00	-1.588822330599817256e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.564958744195366513e+00	8.805420693487802097e+00	1.718681424569003857e+00	1.384177615541122508e+00	6.714359976470719360e+00	5.187052079206853072e+00	-3.378735721972217387e+00	-1.792704060294203927e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.891510693265284537e+00	7.558929027717000260e+00	4.171289182429816833e+00	3.951546430855080505e+00	2.394834454017482628e+00	1.807175086961450106e+01	-1.063137801051760967e+01	-7.753119796773801475e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.593193635596662716e+00	7.668251916653942679e+00	9.486791466081161417e+00	9.264978039987608938e+00	5.310464071645072615e+00	2.987578720931694676e+01	-4.191595904090762659e+00	-5.619608097251555989e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.612394182548210431e+00	4.813256667291484270e+00	7.055772810159924191e+00	6.625492189381165353e+00	7.493549458293903065e+00	2.363682371754353539e+01	-3.053239540592451284e+00	-9.222668083912475367e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.709093226666608345e+00	4.136952378147622511e+00	7.046699481380083618e+00	6.589594160857952687e+00	3.527115613044010889e+00	2.463059902996416284e+01	-7.032292169256407988e+00	-1.887695679308049890e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.344725532519666089e+00	4.424509859274034618e+00	4.271718428897764319e+00	3.739258552863526042e+00	2.817873256846910923e+00	1.581435070824249500e+01	-8.616564321976445839e+00	-9.133828048974836022e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.362753596951473689e+00	9.931672140784842284e+00	6.415929570232432155e+00	6.165586051312753391e+00	3.815483415137363998e+00	2.101862638633970448e+01	-6.295329911573028348e+00	-1.930448975891076557e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.503059087880442846e+00	8.885782741370494620e+00	6.756640961696867898e+00	6.504796792582319576e+00	2.895502636673525476e+00	2.583399529684240292e+01	-8.709392553549761828e+00	-1.309336173776296874e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.785573668718345886e+00	6.149678610124798439e+00	9.222781701573296687e+00	8.891090786560861048e+00	4.852734394212493640e+00	2.889607898443151157e+01	-4.672254975211174610e+00	-4.549284926295014486e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.991708924603107000e+00	4.965247217910579991e+00	6.548598156807234894e+00	6.200640495422256926e+00	9.086785360352536145e+00	2.463921624233089247e+01	-2.574734417124431296e+00	-1.347862681537104947e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.472236922987347096e+00	7.535981480381636288e+00	8.888352445848100913e+00	8.549938069780566252e+00	5.605523298953354328e+00	2.747380143894758930e+01	-4.055495760307048947e+00	-6.002503466298837509e+01
