G	c	dx1dt	d2x1dt2	p	d1	Fg	m2	m1	d2	Fc	W
1.000000000000000000e+00	1.000000000000000000e+00	6.405796807638221679e+00	3.163211852216434306e+00	6.232846254490608473e+00	7.361931099664527078e-01	3.740493690056275966e+01	1.275334539248067056e+00	-3.932985239492503560e-02	-5.099438200676999600e+00	3.661496982460715532e+00	-1.690422805510272042e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.368714083131425063e+00	4.334324659054599849e+00	3.730543181270216113e+00	3.832886500839902677e+00	7.432708730891933513e+00	5.896857478769769401e+00	3.760546980215381474e+00	-9.539110096748254719e+00	3.048947842876906567e+00	-4.449679956242572132e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.724220264017829685e+00	8.339265270518442463e+00	9.514355907727274797e+00	4.666096653145058504e+00	9.979115249858573122e+00	4.056234565727075747e+00	5.880360318164667532e+00	4.019562154495860540e+01	3.949821819972533898e+00	1.382140828035266225e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.723937622576743989e+00	2.101574405113081134e+00	5.672573422288622602e+00	2.082669713410937540e+00	6.966202993526284359e+00	6.136271989469316068e+00	2.542952667140765399e+00	2.286266684635979818e+00	3.521823846474317232e+00	-1.226699386849816875e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.005245920637745982e+00	7.960958157989404427e+00	8.994815669292908211e+00	4.902021375772418033e+00	1.404393366723575376e+01	5.399885671644498508e+00	9.050717379745986335e+00	9.797139744212055135e+00	5.121966540695479075e+00	6.217702251091437660e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.613429606837737396e+00	8.400545290183668357e+00	6.223685596920997654e+00	9.427277908437512011e+00	3.825772471968987176e+00	3.501888747876339192e+00	2.975305209691221808e+00	-8.967679605172416757e+01	4.847159817639749235e+00	2.073111233825895283e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.112322454204583089e+00	5.537758317335572222e+00	2.609836144899423171e+00	2.122567252159603512e+00	4.432399980115643956e+00	2.168833381949351491e+00	2.384738405597289557e+00	1.372547398558839049e+01	9.975803216709225651e+00	-8.593026642513936508e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.604958274555957631e+00	1.653189206585452986e+00	7.620473179800809405e+00	8.509392118502697500e+00	2.042837124493886769e+00	4.418529349417522845e+00	2.944162850489499217e+00	-2.309832065392425449e+01	1.270847489454471679e+00	2.279287465674011059e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.412018138525032107e+00	3.177408654500482044e+00	3.161141740747422713e+00	3.776962638361210267e+00	6.137438751766794987e+00	2.206158258371688330e+00	7.698109013860300109e+00	5.778425799620412029e+00	1.520465335373474502e+00	1.249843524273835449e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.257475906901980522e+00	6.503037183208666860e+00	7.562690023512081083e+00	6.720380144757499785e+00	7.191683135666829152e+00	3.609059944542869935e+00	5.298664039044968632e+00	1.574491386009342264e+01	9.155577138849197993e-01	5.249021817063884043e+01
1.000000000000000000e+00	1.000000000000000000e+00	-2.945828330095279224e-01	1.042861762493725664e+01	1.773110172591029432e+00	3.639782656384826787e+00	1.841535743438327266e-01	8.745083576813541981e+00	6.716862611313170639e+00	-1.012955920009860300e+01	6.158291862253577165e+00	5.851687931854046099e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.124315030192767573e+00	6.806231992459907509e+00	1.501810435697095381e+00	3.383411740256831113e+00	6.095050056083502810e+00	4.453548511501551843e+00	1.104490957058958278e+00	-1.050580889902359871e+01	9.444133344559771936e-01	-2.653052067268956904e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.289093477504189345e+00	3.332214580949066640e+00	8.479003599933315982e+00	2.423144623539058351e+00	1.154159772309567522e+01	5.405193594582494043e+00	2.143591836891433289e+00	7.488950428232578060e-01	8.775613299990839167e+00	8.986006644401889787e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.800794735289199089e+00	6.838731271338318152e+00	2.969431371526527919e+00	1.312685864740089414e+00	1.338361334998466923e+01	8.113221161776602131e+00	4.926702495762627976e+00	2.210232899616376034e+00	6.765672131658888588e+00	-1.635360968382594393e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.612460027937466567e+00	5.232593402177322162e+00	8.560145615154056031e+00	3.768105452947663636e+00	7.864374806376432936e+00	1.002162854524618751e+01	8.081176198317235659e+00	-1.905596327978706839e+01	5.465101283699382861e+00	-3.809726905811439224e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.612714711862593298e+00	7.382320888996188657e+00	2.784305002532622808e+00	7.412430682201471832e+00	3.210129730440537177e+00	6.331544546001097729e+00	9.711575230057949426e+00	2.856300015734317910e+01	5.845313615567057752e+00	-3.610062650726423072e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.068593732931396367e+00	1.079277704097681534e+00	6.364626617010498144e+00	9.678814770348612484e+00	2.229784569088375967e+00	9.388219748288229027e+00	2.504767001183913155e+00	-1.099911821248807442e+01	2.219323341086818058e+00	-1.082721363574400719e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.703933182778857969e+00	7.964231417309589389e+00	6.903387334928580366e+00	7.672361364321957033e+00	8.716973745142334806e+00	4.434758457106818597e+00	5.505065045011116709e+00	2.267395610544731710e+01	3.245769980595937909e+00	8.753143341772727126e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.551095476545933938e+00	6.382572418176042817e+00	5.318111315685417395e+00	7.448315538804168412e+00	1.446129175553203083e+00	3.475248616823312542e+00	8.799236733324878657e+00	2.095713543676892243e+01	4.101284643164957444e+00	-4.647466581495437232e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.767897230084654048e+00	1.009283571512437838e+01	3.461223784872578868e+00	1.407442134999417505e+00	7.412405687608055516e+00	4.893608523567793966e+00	5.459728176185878468e+00	-6.570137912455139428e+01	6.332422788893160792e+00	-9.953209746164209548e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.113241468158402192e+00	4.713067553866089554e+00	2.840564118386017523e+00	2.896217705846084289e+00	2.994968214323149525e+00	6.057418806400754363e+00	8.409770275913563964e+00	2.000443702177193117e+01	2.231154084273999860e+00	-2.095814290322267226e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.329627320873166596e+00	7.502603509457392406e+00	1.469674739111044959e+00	4.103255403802556600e+00	3.666939553700740539e+00	7.217210880766919523e+00	2.205063503176177164e+00	-3.785776148580086709e-01	1.520544160890238583e+00	-5.245758439956635932e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.913689144505829276e+00	9.468722542822717969e+00	4.715183229516693331e+00	3.602481989334229251e+00	1.048044452964773576e+01	3.885516897714845541e+00	9.280162915260811829e+00	1.170622468253369419e+01	9.826407820817575356e+00	5.256629225109400672e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.875225530126207740e+00	1.886645270360177040e+00	7.359339532281721219e+00	5.374119792550273722e+00	4.707921984424735307e+00	1.707521567302190180e+00	8.487869407519156084e+00	3.453465922033487345e-01	1.319299693699783838e+00	1.650343644640881990e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.830034900925642916e+00	1.025615853736996641e+01	1.017186944560454798e+01	6.595199844776097109e+00	1.238040847428561797e+01	6.581975151429056758e+00	1.064834070495855123e+01	2.668125485218548931e+01	8.215513550294394562e+00	4.689558795435955574e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.847881661324127123e+00	6.800985828024306734e+00	8.575383803383861192e+00	4.012209517714050655e+00	1.626366259388952074e+01	1.777711197496021134e+00	7.127951027409032747e+00	3.502503244918954817e+00	8.454022049141816098e+00	2.484518458959813714e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.655992510805887719e+00	9.548974780512587968e-01	7.340251609645917164e+00	4.037951571279453589e+00	1.086953379162117628e+01	5.698479993435419999e+00	5.597041326675445738e+00	-5.546186826470680842e+00	3.009871882208627447e+00	-1.233902304922477526e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.368393278674321145e+00	3.520148182607959253e+00	8.538545200289769710e+00	8.437491238092219348e+00	5.337966681956388904e+00	7.608195317914780986e+00	9.139417705036700923e+00	3.306075646302849691e+01	2.385785740641523045e+00	9.669786276044443696e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.478440495727618931e+00	7.120011698976210113e+00	6.975913013890184367e+00	7.972121584200115407e+00	1.967944585130934065e+00	7.868669510915259124e+00	3.324950690991963942e+00	1.385385938785495874e+00	2.445556912448194176e+00	-5.806368100778325214e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.257216780187032201e+00	1.633040331372240805e+00	3.745837760210847467e+00	4.461592431772885448e+00	1.420697326147390749e+00	8.059040914254451238e+00	4.358820696482378132e+00	-4.128983228551515339e+00	6.755786742481148188e+00	4.769958747132075416e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.693581063421778055e+00	5.766654947060450453e+00	8.677579841060680366e+00	8.660182865845616362e+00	7.795490519764668669e+00	8.617101458956229365e+00	6.859059906913226534e+00	-5.044065974528509599e+01	6.456207206252727815e+00	-1.234090557290362540e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.690378444463915386e+00	4.318635816895055157e+00	7.394712483296322247e+00	9.166980860541622533e+00	7.415997443503453468e+00	5.138741437630880426e+00	8.250051088853762593e+00	3.407061470175770523e+01	8.421758224976297669e+00	-1.746954300223599432e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.216596564063286756e+00	6.271633768211641424e+00	5.947199020436037209e+00	3.295729245874982283e+00	9.865442702590106805e+00	7.350551939774033983e+00	9.080175814788198352e+00	2.735683290130330647e+01	8.817961793264151638e+00	1.660778846919264851e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.696280847031030881e+00	2.094947217442811649e+00	1.744411757163698562e+00	5.209443044473117013e+00	2.090996984622611521e+00	6.452717466208125252e+00	1.996086530379395985e+00	2.986210895401284926e+00	8.567583419058516725e+00	3.107022988840849109e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.622391062785029980e+00	8.179275865500455822e+00	4.820990136363584533e+00	5.375032888475015369e+00	3.789784568985318014e+00	2.204736439681957094e+00	7.226013727032940537e+00	8.740403475934098054e+00	2.704985889313471059e+00	-2.482840810683408339e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.671828667411642044e+00	9.683809820190338868e+00	5.414024683115222558e+00	9.054060439884832334e+00	4.530321256806960406e+00	1.805219235719544901e+00	7.469277266781789493e+00	1.551128925812832193e+01	3.159793588977552581e+00	1.136391504271359132e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.476456146845588790e+00	9.533582663423564085e+00	9.208526348768442560e+00	8.731344462168589615e+00	7.028723384808955643e+00	3.450695022294873127e+00	1.803260320157818120e+00	-9.234091638654327028e+00	8.442578268712576772e+00	-7.070778046244183379e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.906210908134907456e+00	7.875314150010622960e+00	5.717512850358222209e+00	2.382737603706384100e+00	2.800883895930937939e+01	5.403929974191886920e+00	3.738235019475354193e+00	-1.409736131981969365e+01	3.312518919632689407e+00	-4.730369880248664458e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.317735290426512051e+00	2.686316296891690492e+00	4.613720829262237366e+00	4.893897859724166466e+00	7.606083909789759012e+00	5.791423910293890032e+00	3.642867586217358955e+00	-3.454952284293868914e+00	1.428935772869275089e+00	-6.306851506665304896e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.130182732905039344e+00	7.972466033365063431e+00	9.979389896691614581e+00	5.668974747722593577e+00	1.141790997333656499e+01	8.274698490413531005e+00	3.839945048521164583e+00	-1.961565381735590563e+01	7.128076609135390207e+00	-2.880908834979913280e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.955163023913842668e+00	1.149744963594698133e+00	2.404169225652593944e+00	5.311881252684124810e+00	-2.938507237690007878e-01	3.234318556256676302e+00	9.754550458419231518e+00	2.483559969009460744e+00	5.412913199677872989e+00	-3.416497330303034374e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.795796553629731562e+00	1.583667903562033352e+00	5.347876029188700642e+00	1.956866812112666887e+00	4.620936541482271842e+00	2.605764052451672086e+00	6.276840916040425711e+00	5.081715404567542116e+00	9.023842772147613545e+00	-1.905197401490038800e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.012036156043277302e+01	4.381479779039400668e+00	2.378315415322298065e+00	8.804447081831451527e+00	2.456889626188233144e+00	9.016307733869648899e+00	7.590883730526156725e+00	-2.857494363609143662e+01	6.926320893720827598e+00	1.962355129838674088e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.574444358295080448e+00	5.547548749598432138e+00	7.402286212122796805e+00	7.786633620111882870e+00	7.123214257185219722e+00	2.137481067861219053e+00	9.711470731304640225e+00	8.730775737724403740e+00	1.400232189296239937e+00	9.283392398186753880e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.263226360364144041e-01	8.149290130136494170e+00	1.006885556035446427e+01	8.226237550551202204e+00	6.096207526498270690e-01	5.485795401902197277e+00	4.933418147907674189e+00	-4.071190973968548832e+01	9.671621419295874489e+00	4.085377477788537703e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.122988057365283066e+00	7.509391815524621094e+00	3.584980360276427191e+00	9.073067973680640108e+00	2.413955334576234346e-01	5.884313422191861598e+00	7.507304540522708791e+00	4.312798782246388640e+01	3.642856822891655355e+00	-9.513173094479489578e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.627103244374206170e+00	4.098582318831613058e+00	8.120564014364054728e+00	7.420083061825524240e+00	8.317282849384579180e+00	6.066824736954678166e+00	4.973301888373081070e+00	-3.766124526568201958e+01	4.950370468152813785e+00	-1.888912754424551395e+02
1.000000000000000000e+00	1.000000000000000000e+00	-2.196658299517730839e-01	3.267481597199438870e+00	3.270789203913640364e+00	4.359779445877043358e+00	1.214714123700438630e+00	9.134256028400381533e-01	8.128046990111601033e+00	-5.933545383661334327e+00	4.110446587385920836e+00	-7.804141734729901358e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.756749868371342060e+00	1.018342529564204746e+01	9.454218391303131241e+00	6.863181796989801242e+00	3.746058075690152478e+00	1.008369066505186318e+00	2.495854802044966014e+00	2.545864727480009648e+01	6.734070207478256576e-01	1.339479423433918015e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.665192428412965775e+00	4.673405935092692864e+00	8.185292574596150672e+00	3.714159411276600764e+00	1.889410829151453441e+01	2.275600122614288345e+00	8.928394952849954436e+00	-6.844866470319568741e+00	5.323510592848860412e+00	1.622070080526722080e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.528480517961879670e+00	4.902182617508184848e+00	7.683013292894793622e+00	7.356984361453976717e+00	8.595654042420468599e+00	6.286357787226874549e+00	2.465709444738522382e+00	-1.368100724791168510e+00	1.774170013130555779e+00	-1.089373116628878222e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.863819896112202557e+00	2.681177957218792152e+00	7.402687321896894712e-01	2.389243408654441403e+00	3.002773169369501893e+00	5.943453218261137927e+00	3.933874493032432085e+00	-1.337601753011421835e+01	4.600330091551178668e+00	3.887853766968721203e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.025606872464703390e+00	8.374502032224885539e+00	9.370924769333157656e+00	7.056421399672878181e+00	3.726633036397072107e+00	3.008300503723607022e+00	7.495417317966571069e+00	1.943181057881653118e+01	4.440338232218930870e+00	7.951862109239218768e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.502856112562321655e+00	7.502972423232360022e+00	7.063317193663390725e+00	4.099897177825426731e+00	1.881605399642313259e+01	7.032415319065234094e+00	5.348451515237350407e+00	-7.790188889534832128e+00	9.187683371600263271e+00	-1.037864592648215307e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.211909431284131422e+00	2.546200269644232517e+00	2.704642442770710531e+00	2.224141509684817386e+00	5.946107633332739617e+00	8.699306749669219130e+00	7.120813469765838732e+00	-4.988727734853011242e+00	7.982936518491617228e+00	9.801111643217247149e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.895743851430701898e+00	9.526833187368526357e-01	7.239124283021400430e+00	2.072941313261678076e+00	1.438397192048458706e+01	1.805335538559170061e+00	5.442663127463622352e+00	-6.900537099525534401e+00	1.178305061553483801e+00	3.021149155679582421e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.732138999412629055e+00	7.571986615062888504e+00	3.322870205464213189e+00	9.842444570812810545e-01	2.767332987763075636e+01	5.551620848685175247e+00	8.111970156649929820e+00	7.351762676597098256e+00	4.169506638780471341e+00	6.192665335038604013e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.688317031897593523e+00	6.477583620324691260e+00	8.993973959650210404e+00	7.585120169562987513e+00	8.335828448920258538e+00	6.992227804022383530e+00	3.126446397984222969e+00	-3.334239984934433743e+00	4.550857772348737562e+00	-5.145474285379336266e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.898619545898343475e+00	3.007871545084777498e+00	2.375215037186969802e+00	7.845612432360561606e+00	2.760735308274625321e+00	2.967403403616904800e+00	2.241956529240824558e+00	-3.429697695941221980e+00	1.835236252580337402e+00	-6.805901712048650687e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.975424826584765370e+00	9.056113641951601068e+00	6.580940396928345315e+00	6.452923526525665032e+00	8.250942927687171746e+00	3.194279281199147835e+00	3.538047403993357598e+00	-2.904078767067531430e+02	8.313199652936965833e+00	-2.411229506145121491e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.471571395062718501e+00	2.999857024513097770e+00	5.123436909737996814e+00	3.142956965897138133e+00	1.456663512580203523e+01	6.303343612710268218e+00	6.431503658378924904e+00	-9.375207303411972504e+00	7.439841884494888369e+00	-8.860294560331668379e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.199905892661910833e+00	5.008967027806451533e+00	1.577306451830898570e+00	1.859303132184837892e+00	2.235715376981759039e+00	8.751123258312308195e+00	1.995277223136941558e+00	-1.765943465502896936e+00	2.854789700393884466e+00	-1.180376120427807152e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.821445556888533268e+00	9.683094381202336010e+00	3.178890036012278042e+00	1.149697783659565431e+00	1.043443920045557149e+01	9.161691383717021964e+00	3.573881525447689000e+00	-5.417694063424135287e+00	4.730958878628752196e+00	-1.648443413207416341e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.977157466873308955e+00	5.161153912745708006e+00	1.668650377229056403e+00	2.706095539049115928e+00	1.849007209105963501e+00	5.677910518302959453e+00	3.834539165765000757e+00	-9.258248309257348652e+00	1.907262984221521185e+00	-9.833851401333179254e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.935830239845416134e+00	6.723162144023777209e+00	5.615212806503319776e+00	8.688440185710179620e+00	1.094488146088246516e+00	8.137041201059194151e+00	8.467371269577486093e-01	4.016950575759988595e+00	6.951707784861708816e+00	6.678087522698957912e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.316772558498360723e+00	5.141723944046260542e+00	3.508285451417693324e+00	3.704347430194784074e+00	1.074086459484316869e+01	4.137566767102388354e+00	5.355871226449387734e+00	5.729915950370472189e+00	1.113752113380958697e+00	7.768299838147463277e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.952853656393541470e+00	2.802136584541888631e+00	6.584082569057387424e+00	4.078295016479791535e+00	6.501112996547838918e+00	6.656225007566777485e+00	9.076548066180668783e+00	7.544910545533882740e+00	9.349894400582332565e+00	-4.135228126925778724e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.416952952120706044e+00	9.251858744753150177e+00	3.209367296544103354e+00	2.213852668527519718e+00	1.700824542318556709e+01	5.414159382890842309e+00	2.834108309759048261e+00	-6.764967104921096208e+00	7.840351522982036414e+00	-2.073662901229903355e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.991129246742803893e+00	4.049378239168246019e+00	3.740323135580309710e+00	3.928700218293650348e+00	7.188477031222923586e+00	1.936755215498024540e+00	6.399000519583432300e+00	8.368661149749422989e+00	3.965378855554257065e+00	9.630804715581575692e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.364835230401974187e+00	9.281473582536378331e+00	7.654270822820283371e+00	5.972276036503446406e+00	1.172466278591774902e+01	6.879902207929118774e+00	6.222657256431991968e+00	-1.205353862102443685e+02	6.210663469742129017e+00	-6.051342150107473117e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.266429208561164366e+00	3.351319501672183954e+00	2.208692309420464017e+00	6.594662435056126704e+00	1.363369432269020853e+00	5.332139912507584789e+00	4.516337482639093182e+00	-2.188221526961368113e+01	9.015087573819608124e+00	2.449868683614275824e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.064765664616318830e+00	2.655037592677877978e+00	9.398578878620201138e+00	2.928089575170466752e+00	1.912968936229932737e+01	4.020469523468619855e+00	7.771532662953717363e+00	-2.796561876226593135e+00	5.739310662939903551e+00	5.089769325246203380e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.602591276992622049e+00	1.150897676423572769e+00	8.244774226759954416e+00	1.477325011533387578e+00	3.123354147228477729e+01	8.706818852896445193e+00	4.508995593704608673e+00	-1.709713186163438792e+01	3.051256706339711133e+00	-8.751278458663330184e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.152548322909980438e+00	7.570448854974366704e+00	6.590290277861496016e+00	3.904308980621804537e+00	4.726237674712371550e+00	1.905848086772143013e+00	5.103729171037467260e+00	7.126716868163384788e+00	4.453927406652851140e+00	-1.908494376178442586e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.787342118239496180e+00	3.930411418592678618e+00	6.155072592610258297e+00	3.396471597366567785e+00	1.462968463570946653e+01	3.524214208749864685e+00	2.356880073478071491e-01	4.031987688907221923e+00	7.998789492963044090e+00	-2.985038919137194924e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.609211947774905394e+00	8.943578113035639987e+00	8.166878868514285017e+00	1.820575338455239889e+00	9.772312487766640743e+00	2.163782870511758993e-01	6.993556187600656671e+00	-5.135895352817993142e+00	6.469723062767294586e+00	4.446536482633149490e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.907352287723937945e+00	4.877414741169013190e+00	2.540962382592909741e+00	1.016300005079338753e+01	8.247774349134510130e-01	7.716582051252077079e+00	6.566645581730001346e+00	-6.804895212579145891e+01	7.266254762332231110e+00	5.378215969401418306e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.488187719405968501e+00	1.032344843637744880e+01	1.631398850453110283e+00	6.942792150245712612e+00	9.186789031686752871e-01	7.758783851731888781e+00	1.298222029057924720e+00	4.716149008900754502e+00	8.910030857259664927e+00	3.466021354585630121e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.044552507722681600e+00	3.019332913826870524e+00	3.413191415735409517e+00	6.065055552323245003e+00	1.866834410222076190e+00	4.870168702316565401e+00	4.575601304319872220e+00	7.808125100031294608e+01	9.696322605502411207e+00	-5.332722181491863012e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.478827961022810555e+00	8.039366733006257704e+00	8.489198799029287201e+00	4.453433874114658408e+00	1.761172607696505210e+01	6.955962358498499754e+00	9.656317712190215730e+00	2.172692251810353170e+01	9.738646524534278370e+00	8.218659674083492916e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.220294436838218033e+00	7.844284005322873732e+00	1.366650594373217675e+00	4.851696893585708992e+00	3.331969534123761623e+00	4.281882265829089818e+00	4.888017621907604138e+00	1.052288444954276940e+02	1.641998907524736540e+00	7.208488645823722152e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.181546100378806585e+00	6.781712742334816468e+00	5.345236357981049125e+00	4.907795974135647832e+00	1.027625030109894233e+01	7.798412211806418526e+00	5.776459190117088305e+00	-1.551382805517389585e+01	6.678018970920403419e+00	-6.433444056908258801e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.046671611188141782e+00	9.103986513994136942e+00	9.284718304700609437e+00	7.713822454484033919e+00	6.147374792564360924e+00	5.313731876891366390e+00	8.514676043148686091e+00	2.055306687678905675e+01	8.490243766652255886e+00	-9.052908906241412978e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.583265434777809677e-01	8.988165775511804512e+00	8.367146986978331924e+00	7.230630496435456855e+00	1.051925867396324321e+00	4.095620312409415043e+00	8.490073160278285513e+00	2.982928122751972211e+01	6.841112729773696444e+00	-7.535574226055005909e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.217207810405632529e+00	5.422969535342946124e+00	6.053183807860916588e+00	3.365496691315901678e+00	2.083407283531852983e+01	9.279418401609760281e+00	5.831870618967005981e+00	-7.904381598216787985e+00	6.477733885532863667e+00	-9.575312740394156208e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.890691764499021765e+00	1.387286671673374716e+00	1.914295563430631120e+00	5.713213827824878521e+00	9.425738373835728101e-01	3.230930681220337330e+00	8.463634207399227449e+00	8.685618597661305174e+00	2.201985458201813017e+00	-5.829056097074563958e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.610019607417568110e+00	1.385818388441146798e+00	8.344630507648350459e+00	4.832906648594889276e+00	1.644211110740628357e+01	2.108974854864050563e+00	8.156074937734569374e+00	1.020108622995273606e+00	8.035091897106672931e+00	2.353115335036136813e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.528951408382285493e+00	9.277361706346523462e+00	7.693767473922823896e+00	9.051790979949435823e+00	7.024763356321355623e+00	6.182156209258597990e+00	5.172418874863818239e+00	-3.850274278804111106e+01	7.037033953802372288e+00	9.726560122164363165e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.799401054679965029e+00	6.321293262156288506e+00	2.896640175305297937e+00	6.154689786052317757e+00	3.513656882756784228e+00	9.214180726739629179e+00	5.356475077361676718e+00	-8.740358238994373252e+00	1.263109733338274143e+00	-8.157435482140183325e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.937653363037306953e+00	7.202170541584805186e+00	2.529355844640044815e+00	5.548396688109821895e+00	1.478510043114511507e-01	4.585064281306734379e+00	5.384670235000585947e+00	3.567228296390073297e+02	5.664506796254185517e+00	-1.377663750435870725e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.846659869741781534e+00	5.513639669085364403e+00	9.573520387480266791e+00	2.110522029063806038e+00	2.122619568089347197e+01	1.534052316543791372e+00	9.572736277371724611e+00	9.813248110994521767e+00	1.930396861107441797e+00	1.919972396037840667e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.523625596965661799e+00	2.549511478553056154e+00	7.275993147895252200e+00	6.286951603257575627e+00	1.038641276084257115e+01	4.028144276442052529e+00	7.987408727460453939e+00	1.866841540851653036e+01	4.088076236337542468e+00	5.139657207381807780e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.784156731060080325e+00	3.710494475935357528e+00	8.676482841164419924e+00	1.742747304928612184e+00	1.617960345765640184e+01	4.963737448569058408e+00	1.908358246534917146e+00	4.499850532806028092e+00	4.288289944593848269e-01	-4.190262896897215228e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.437656074950559137e+00	7.897352221632627511e+00	7.914135914269378347e+00	3.881987449820788694e+00	5.896168238373318715e+00	2.806014031731016267e+00	9.782735932689226033e+00	1.940261866160151616e+00	5.293497598082057998e+00	-1.891078907479998072e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.092682330779222610e+00	4.150257116639962440e+00	5.565468581760403488e+00	2.309466859971087693e+00	1.601761842481155895e+01	6.406584546247730216e+00	4.348444880406677093e+00	-1.258371827406922350e+01	5.965230044880025062e+00	-1.046986945272424094e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.733775517642193620e+00	2.798107162766177325e+00	5.534360977047406926e+00	8.483885061681448292e+00	7.409213273481077167e+00	1.086020980337112007e+01	1.883311871892762390e+00	8.724579968699093246e-01	6.981665858758194787e+00	-1.035267290885035862e+01
