G c dx1dt d2x1dt2 dx2dt m1 Fg m2 Fc d1 W p d2
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 1.54934055e+01 5.06565528e+00 -6.65355918e+01 5.94745530e+00 -1.04474594e+01 6.97141311e+00 -1.96773190e+02
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 7.14264557e+00 4.19255701e+00 -1.35185867e+01 4.75447851e+00 -7.55497944e+00 8.52662182e+00 -1.11986555e+02
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 5.65206412e+01 4.60633750e+00 -1.79542756e+01 8.89974464e+00 -1.48976801e+00 2.93916617e+00 -7.13627256e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 9.71152861e+00 2.03631561e+00 -1.51746711e+01 2.83595143e+00 -3.18507783e+00 2.08433640e+00 -1.36111761e+02
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 4.55536460e+01 8.94946241e+00 -2.41779451e+02 8.43818149e+00 -3.13558569e+01 8.66383455e+00 -1.06481451e+02
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 1.81069065e+01 4.73343090e+00 -1.35307181e+01 6.01919822e+00 -2.80508420e+00 2.40951533e+00 -8.84753478e+01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 5.92838243e+00 4.48546970e+00 -4.31714953e+01 1.49149273e+00 -2.54724568e+01 9.77284073e+00 -5.56342752e+01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 8.98560234e+00 6.93721246e+00 -2.27234914e+01 9.74660771e+00 -1.46422387e+01 8.58284406e+00 -1.61543567e+02
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 2.67861019e+00 4.97830079e+00 -2.10182472e+01 5.61353720e+00 -1.12830159e+01 5.50788945e+00 -3.46318030e+02
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 2.38782424e+01 6.83410122e+00 -7.50955937e+01 3.61789169e+00 -3.12973845e+01 9.83279282e+00 -3.97023046e+01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 3.21619485e+01 1.55301661e+00 -2.01638019e+01 5.22466158e+00 -1.12673988e+00 1.87639056e+00 -3.08690834e+02
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 4.25985948e+01 8.32351009e+00 -7.52097766e+01 8.72072005e+00 -1.12159468e+01 3.72759185e+00 -2.31419186e+01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 2.60913421e+01 9.46453558e+00 -4.16543672e+01 3.74412812e+00 -2.90472850e+01 6.74401974e+00 -9.87350897e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 2.37918856e+01 6.83888848e+00 -1.37007752e+02 2.73408757e+00 -4.72379003e+01 4.15006182e+00 -4.70378411e+00
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.52613108e+00 9.59109336e+00 -2.31697326e+02 2.16164122e+00 -1.17608676e+02 9.35535297e+00 -2.33407871e+01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 6.02280906e+01 2.36289083e+00 -5.56015570e+01 3.68073459e+00 -4.45137690e+00 1.59063479e+00 -3.32310860e+01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 7.89646773e+00 5.29674571e+00 -2.20811395e+01 8.02043278e+00 -1.07495621e+01 5.94470649e+00 -1.93043899e+02
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 4.53922114e+01 6.41626061e+00 -6.37960958e+01 5.24463729e+00 -1.46580672e+01 6.31779641e+00 -5.67723742e+01
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 1.63181295e+01 6.23562983e+00 -2.22831853e+01 3.04733443e+00 -2.34508294e+01 6.87455311e+00 -1.50380531e+01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 2.73022952e+01 4.61315601e+00 -4.00024513e+01 2.49566500e+00 -2.32642580e+01 3.30099601e+00 -1.03817699e+01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 5.30144205e+01 4.04275968e+00 -9.11973028e+01 3.99456529e+00 -9.34189676e+00 4.28109785e+00 -5.19366563e+01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 9.13590076e+00 2.14141620e+00 -1.19222355e+01 9.45931936e+00 -1.18248527e+00 8.59312477e+00 -3.37152148e+03
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.46008370e+01 4.52568206e+00 -6.75986975e+01 4.08724041e+00 -1.36339081e+01 2.75448492e+00 -5.43700858e+00
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 3.32216222e+01 2.46394734e+00 -4.85697931e+01 9.89311668e+00 -1.84304341e+00 8.44181062e+00 -1.06135704e+03
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 1.94109636e+01 7.60929109e+00 -7.50680701e+01 5.36707410e+00 -1.45352055e+01 6.06389881e+00 -5.81278617e+01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 5.24888962e+01 2.87947842e+00 -2.53805287e+01 2.61247526e+00 -4.63396525e+00 7.85968760e+00 -4.68993105e+01
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 9.72946851e+00 1.52708775e+00 -1.02221015e+00 9.02026083e+00 -1.59067366e-01 7.42246630e+00 -4.90266178e+02
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 2.04657391e+01 5.97129524e+00 -4.86348989e+01 5.14319836e+00 -1.43380747e+01 2.86760346e+00 -1.11031174e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 9.51514338e+00 6.35706759e+00 -1.58717154e+01 7.38704209e+00 -2.41345589e+00 6.11931463e+00 -2.05900635e+02
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.04146389e+00 8.84721755e+00 -2.74114183e+01 9.85340425e+00 -1.37437483e+01 8.80950838e+00 -2.84532457e+02
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 3.42085788e+01 6.19283451e+00 -5.04736155e+01 1.45157815e+00 -5.18173620e+01 4.88904613e+00 -1.55928353e+00
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 1.18400720e+01 4.10932768e+00 -6.36718153e+00 1.87025104e+00 -1.07712589e+01 9.69931693e+00 -1.41184357e+01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 4.83353632e+00 8.22710693e+00 -2.95772057e+01 7.48411067e+00 -1.90448709e+01 5.06993590e+00 -4.91662505e+01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 7.32832622e+00 5.86251004e+00 -1.13877669e+01 3.53642503e+00 -4.12878335e+00 2.28507073e+00 -4.04471269e+01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.95220922e+01 1.71352256e+00 -1.67472134e+00 2.65871257e+00 -4.91854816e-01 4.50491212e+00 -5.15856670e+01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 2.75137720e+01 6.09265504e+00 -1.04239003e+02 1.35425692e+00 -7.67796555e+01 9.56532166e+00 -3.60429616e+00
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 4.23365751e+01 9.17216691e+00 -9.34409786e+01 1.19662041e+00 -9.94049022e+01 3.87748764e+00 -7.61400865e-01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 7.96945423e+01 4.56681363e+00 -2.67742912e+01 7.97037043e+00 -1.86964582e+00 8.81288344e+00 -3.48095643e+01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 4.47959342e+00 3.66693222e+00 -1.95181487e+01 2.20990085e+00 -1.15611491e+01 8.93125614e+00 -2.60214080e+01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 1.71373452e+01 2.29122511e+00 -1.51855423e+01 5.20948554e+00 -2.66372532e+00 4.15167872e+00 -1.11975381e+02
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 3.23573193e+00 2.36300970e+00 -4.49877887e+00 6.45307134e+00 -8.48678914e-01 1.74931892e+00 -1.24951725e+02
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 2.94628351e+01 4.89494336e+00 -7.25176397e+01 4.85516621e+00 -1.08669957e+01 7.52102118e+00 -3.99882202e+01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.05905251e+01 6.36111842e+00 -2.75868509e+01 1.24395987e+00 -1.91713562e+01 3.80361069e+00 -8.58464892e-01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 6.29455445e+00 1.72553865e+00 -1.08227931e+00 8.05151352e+00 -1.80604426e-01 8.04631253e+00 -3.52713076e+03
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.40200722e+01 9.45611730e+00 -1.71793758e+02 1.09461902e+00 -1.57446837e+02 4.98389363e+00 -4.93989584e-01
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 8.85273244e+00 7.79620256e+00 -2.23734258e+01 7.85700905e+00 -1.51254658e+01 5.36740068e+00 -6.08890135e+01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 2.28434820e+01 6.27961526e+00 -8.28001856e+01 9.03974044e+00 -9.79595919e+00 8.00118466e+00 -1.86229648e+02
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 2.20043989e+01 8.45594804e+00 -1.56769402e+02 4.89555929e+00 -3.66837765e+01 4.44126998e+00 -5.62440663e+01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 3.67221045e+01 1.72168081e+00 -4.96224509e+01 5.81988226e+00 -1.66083761e+00 4.98814611e+00 -7.52869158e+02
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 3.23272944e+01 5.29154990e+00 -7.39702857e+01 5.29285053e+00 -9.95748964e+00 4.38571422e+00 -2.15784895e+01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 1.32962403e+01 6.67083814e+00 -7.13667304e+01 4.50287757e+00 -1.28691326e+01 4.30606464e+00 -9.53386579e+01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 1.75428342e+01 8.45787616e+00 -9.32501769e+01 8.98682082e+00 -2.16425537e+01 5.73351919e+00 -3.63509888e+01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 4.31517023e+01 8.05122604e+00 -7.68786637e+01 9.04540160e+00 -8.21138487e+00 8.27919500e+00 -9.94608704e+01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 1.29157373e+01 3.49362325e+00 -9.92234974e+00 4.02234728e+00 -5.00750835e+00 4.25591481e+00 -5.02168781e+01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 6.25637663e+01 9.46792153e+00 -4.87471327e+01 6.53562779e+00 -7.80022462e+00 5.71829248e+00 -4.19590041e+01
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 4.37445105e+01 2.11911257e+00 -5.14302960e+00 9.34216806e+00 -1.96785414e-01 7.03654593e+00 -1.21028895e+03
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.98463817e+00 8.87620257e+00 -2.38911626e+02 9.65852649e+00 -2.62767603e+01 3.42495502e+00 -3.31295286e+02
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 1.50047217e+01 9.73846225e+00 -1.40308980e+02 5.58063136e+00 -4.82848076e+01 3.49770524e+00 -4.62793937e+01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 4.72408230e+01 2.59438171e+00 -4.26663010e+01 5.07542325e+00 -3.21096953e+00 9.40071814e+00 -1.35533215e+02
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 3.07301649e+01 7.49859458e+00 -6.71258885e+01 3.50824884e+00 -2.50061855e+01 7.51181116e+00 -1.27928368e+01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 7.94699691e+00 1.36256967e+00 -8.81726081e+00 9.62984686e+00 -1.64496702e-01 6.19468009e+00 -1.61271899e+04
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 1.42944632e+01 4.64880543e+00 -6.47263936e+00 2.28532874e+00 -7.59027080e+00 6.82948049e+00 -1.15279681e+01
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 1.22763490e+01 5.64654969e+00 -9.44606019e+00 6.21846618e+00 -5.55823832e+00 1.26369499e+00 -1.08640292e+01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 1.91365096e+01 6.22580703e+00 -3.97620289e+01 3.54295241e+00 -2.16727185e+01 6.56292669e+00 -3.93948202e+01
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 3.89298553e+00 9.42343523e+00 -5.68612395e+01 3.51107461e+00 -6.26506643e+01 5.58557986e+00 -4.32374726e+01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 6.98717407e+01 7.05025619e+00 -1.44312436e+02 4.64471729e+00 -2.47628073e+01 5.91174712e+00 -2.52252255e+01
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 1.85909610e+01 5.33150156e+00 -1.85943767e+01 9.98913642e+00 -3.33825215e+00 4.23481444e+00 -1.07955927e+02
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 7.86305205e+01 8.28707533e+00 -2.59258342e+02 1.49469676e+00 -1.46932653e+02 1.73326508e+00 -7.08320273e-01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 3.13118773e+01 9.55479539e+00 -9.81254492e+01 6.20687636e+00 -3.74630161e+01 2.74005310e+00 -1.71447584e+01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 2.17116060e+01 1.19859534e+00 -6.31493134e+00 1.74314942e+00 -1.64534559e+00 9.55670242e+00 -2.47385056e+02
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 4.59040451e+01 9.84269145e+00 -1.73040569e+02 2.39068747e+00 -8.78746233e+01 4.67829606e+00 -5.93179519e-01
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.56783516e+01 1.77518925e+00 -1.95819175e+01 4.95606648e+00 -1.01235232e+00 5.20014840e+00 -1.44601747e+03
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 3.86079688e+01 8.32948101e+00 -4.91723701e+01 5.59414118e+00 -1.33514092e+01 1.47438811e+00 -1.65517323e+00
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.94942065e+01 3.52301277e+00 -2.96112281e+01 3.32913168e+00 -5.22412443e+00 1.33809607e+00 -7.22656726e+00
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 5.73933095e+01 2.18961692e+00 -4.26552097e+01 3.84811418e+00 -3.24793989e+00 7.45463302e+00 -5.52462553e+01
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 7.72864155e+00 4.95870076e+00 -5.70578388e+00 1.78270318e+00 -5.19323122e+00 5.84285198e+00 -2.30559784e+01
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 2.74568748e+01 6.79560922e+00 -4.61627428e+01 3.72897805e+00 -8.44044778e+00 5.57835386e+00 -5.25298802e+01
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 8.80919979e+01 4.42856661e+00 -2.04001185e+01 9.69902595e+00 -9.53089528e-01 3.18812077e+00 -4.13354511e+01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 5.31088473e+01 1.49108867e+00 -4.65465015e+00 9.50236644e+00 -1.06581633e-01 7.70275658e+00 -2.15773125e+03
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 2.56495797e+01 6.39515026e+00 -5.18471547e+01 4.01390461e+00 -2.95453940e+01 2.51412921e+00 -6.61502928e+00
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 5.57545588e+01 9.12162948e+00 -1.58793762e+02 6.13768543e+00 -3.31356859e+01 2.70941269e+00 -8.12602060e+00
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 1.05163901e+01 4.44893829e+00 -1.28876139e+01 9.18635852e+00 -3.78318847e+00 5.14640954e+00 -8.62989800e+01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 8.78718237e+00 2.94699500e+00 -2.35689636e+00 1.05565440e+00 -5.15692525e+00 3.57651876e+00 -3.81461549e+00
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 2.98794545e+01 4.98319611e+00 -2.99072325e+01 8.29615213e+00 -5.41229104e+00 3.22716683e+00 -9.25314242e+01
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 3.20621801e+01 1.43526440e+00 -1.29972780e+01 9.53532598e+00 -3.78874721e-01 6.80713880e+00 -9.51722740e+02
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 5.89821024e+01 8.38438826e+00 -6.30354226e+01 1.82193161e+00 -3.29100571e+01 6.85874571e+00 -9.99907331e-01
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 1.81693993e+01 8.43706730e+00 -1.04066585e+02 2.45302917e+00 -4.74425904e+01 8.42065363e+00 -1.48716585e+01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 4.04603845e+01 6.29200417e+00 -7.39198043e+01 9.64671672e+00 -6.27426208e+00 4.75937710e+00 -2.41598153e+02
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 3.59676119e+01 4.17792600e+00 -4.40037827e+01 5.83786129e+00 -6.52078989e+00 1.65776582e+00 -3.65962557e+01
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 1.41439126e+01 8.19805028e+00 -7.54905116e+01 1.12776971e+00 -1.33407425e+02 3.46299746e+00 -1.62568089e+00
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 1.22382119e+01 5.99218322e+00 -1.22013993e+01 3.31868799e+00 -5.07695992e+00 9.82004917e+00 -5.45627676e+01
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 3.78193111e+01 8.43339078e+00 -1.21522981e+02 5.04949307e+00 -2.05242474e+01 6.36632718e+00 -4.54238986e+01
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 4.31908636e+00 6.68312913e+00 -2.01096325e+01 7.23618020e+00 -1.36465227e+01 7.38763376e+00 -3.57357604e+01
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 2.58307152e+01 8.05964926e+00 -1.30745090e+02 7.59844340e+00 -1.57533243e+01 1.06622047e+00 -2.60637577e+01
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 2.99456458e+01 6.38706694e+00 -1.15100238e+02 9.95879362e+00 -1.18908731e+01 5.66385159e+00 -3.15819124e+02
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.53716350e+01 4.72726961e+00 -5.40133876e+01 3.58760079e+00 -1.43852850e+01 1.33775792e+00 -6.56663473e+00
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 4.18785161e+01 9.62151274e+00 -5.95425826e+01 5.84398092e+00 -1.30233262e+01 6.12307191e+00 -4.31842447e+01
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 1.44791599e+01 5.87002442e+00 -1.72128139e+01 5.79991193e+00 -3.23807166e+00 9.28693765e+00 -3.03829598e+02
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 1.49990906e+01 6.44580567e+00 -1.29113786e+02 4.65080734e+00 -2.01951970e+01 9.71577217e+00 -7.47619683e+01
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 6.61610822e+01 2.98438875e+00 -1.12204067e+01 2.52245704e+00 -1.45779837e+00 5.86497408e+00 -6.31274331e+01
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 2.13168515e+01 6.63085710e+00 -6.64792230e+01 9.79710907e+00 -9.38263498e+00 5.12384325e+00 -4.82523775e+01
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 2.93158864e+01 6.14446885e+00 -6.76636150e+01 8.67985468e+00 -1.37189616e+01 9.50515385e+00 -1.57381820e+02
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 4.39103249e+01 2.66354558e+00 -3.47343109e+01 5.48499725e+00 -2.66415569e+00 7.06248849e+00 -1.18107276e+02
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 7.52208258e+01 1.53628388e+00 -2.11961662e+01 6.42920880e+00 -5.49859510e-01 1.58409352e+00 -4.50629010e+01
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 3.44751435e+00 9.98386264e+00 6.43923388e+00 -4.22035770e+01 3.04534948e+00 -3.08144065e+01 5.19153020e+00 -1.93938744e+01
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 7.23123030e+00 4.77745638e+01 7.87323042e+00 -8.88482257e+01 5.89408363e+00 -1.79639108e+01 3.16220517e+00 -1.07502032e+01
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 3.37655786e+00 2.25690545e+01 5.71061234e+00 -7.52018579e+01 7.25473120e+00 -8.85626810e+00 5.22823889e+00 -1.61152775e+02
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 9.45161632e+00 7.18135433e+01 3.04095363e+00 -7.29599882e+01 5.63650326e+00 -5.18065316e+00 5.09919015e+00 -1.37785500e+02
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 6.72736853e+00 1.46933073e+01 6.99869779e+00 -2.28011088e+01 9.91256654e+00 -7.37076814e+00 6.23930323e+00 -3.11145914e+01
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 3.92060620e+00 2.91788164e+01 1.72095154e+00 -4.12022875e+01 6.50207491e+00 -1.46528989e+00 4.21093441e+00 -3.87653584e+02
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 3.42560676e+00 3.14514983e+01 4.97650334e+00 -1.39328650e+02 4.33876341e+00 -1.74058376e+01 2.47843405e+00 -3.97797409e+01
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 2.71833927e+00 7.11429612e+00 2.47030083e+00 -5.95250055e+00 7.94936825e+00 -7.06786739e-01 5.53347491e+00 -1.03420286e+03
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 7.25176863e+00 2.27552517e+01 2.66013146e+00 -4.51931779e+00 2.53416260e+00 -1.51183292e+00 8.47182596e+00 -9.62157129e+01
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 2.96844052e+00 2.89201975e+01 2.82064554e+00 -1.74683270e+01 4.46064232e+00 -1.13378191e+00 6.97611005e+00 -4.84574133e+02
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 6.35772939e+00 1.67131518e+01 4.48036351e+00 -4.56982917e+00 4.12263055e+00 -1.88921976e+00 4.04531079e+00 -5.56645548e+01
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 3.38171524e+00 2.93852991e+01 1.46035185e+00 -7.82524466e+00 4.88626386e+00 -2.69144454e-01 9.41970720e+00 -2.70648111e+03
