G	c	dx1dt	d2x1dt2	dx2dt	m1	Fg	m2	Fc	d1	W	p	d2
1.000000000000000000e+00	1.000000000000000000e+00	4.848346090821557652e+00	2.182857421325768321e+00	1.567103159790721678e+00	5.494586098865291923e+00	1.200479652945530162e+01	3.256169790319560331e+00	-1.159360930636181841e+01	8.177023142392336297e+00	-2.105777076160470163e+00	2.489331131806633568e+00	-5.366193947372946127e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.692290066639237978e+00	1.302010829480020337e+00	8.485714868322412840e+00	4.710756716185257709e+00	6.095494308685516671e+00	2.092746122429490985e+00	-8.706064258201337225e+00	8.779717370309439772e+00	-1.604034526026897556e+00	8.174132855090654459e+00	-3.137672040246956840e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.673160032615669479e+00	9.275814527148384059e+00	6.398911528662740267e+00	8.834394416160460395e+00	8.205829466055234889e+01	6.269365737061324495e+00	-1.874869144833545533e+02	5.112999112982051564e+00	-2.472236243866218430e+01	7.490775942763853834e+00	-4.281782552036883516e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.675359405006940250e+00	6.552153841660143030e+00	2.034229867941566461e+00	6.680306274248365206e+00	4.376208690800611123e+01	9.728977742398795314e+00	-1.841744333813620642e+02	5.279373141966996918e+00	-5.185666471251499843e+01	1.777612646021171194e+00	-1.772667825089973004e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.653430488003055920e+00	8.180716221589515058e+00	1.859065354455337937e+00	5.798034575033127247e+00	4.734634242356434441e+01	4.384110998528137237e+00	-4.374691362389562244e+01	4.474537322225946134e+00	-5.279577288757680620e+00	5.175195740765963670e+00	-2.044866233669425171e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.465447070764083648e+00	5.335270160287295838e+00	9.177121701455620340e+00	2.039566568013102543e+00	1.087493710078130960e+01	1.566931301661905973e+00	-1.243074119690535717e+01	9.701398791637512176e+00	-4.051258216820815550e-01	2.576595794717751353e+00	-5.376714300728642229e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.661339971100099788e+00	2.064956094465376868e+00	7.026633421339005814e+00	6.451024971529303542e+00	1.328241492216779562e+01	4.058076418267456908e+00	-2.405651890791477143e+01	7.273160918168105837e+00	-6.537851958608532854e+00	4.024586337266589986e+00	-1.698774856337466019e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.843511802155353596e+00	2.123171724814596928e+00	8.470022352978292091e+00	2.059056655203387987e+00	4.316612185479724140e+00	5.564313693321972565e+00	-1.522572706315545510e+01	1.749639826699783685e+00	-2.264069327391769448e+01	1.158294717268058882e+00	-5.764450901879553335e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.535655524206286593e+00	7.169909304798682825e+00	8.915731790422494640e+00	4.032828574183241699e+00	2.881232269744233676e+01	2.464047465163115902e+00	-1.493903744575264803e+01	8.773757344053558782e+00	-5.743709627203197332e-01	4.600786526382927732e+00	-1.552980030158821592e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.010322431629530726e+00	4.872939553140741786e+00	6.144822788888284926e+00	2.294068662137272785e+00	1.114559087330468401e+01	6.931517110337582999e+00	-6.755298823626550586e+01	5.328583999216403910e+00	-1.807018259210138922e+01	5.953561531486998071e+00	-1.136420409487062102e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.429168526223842051e+00	2.792385735443545070e+00	5.655413453345031094e+00	7.224396822358807313e+00	2.023154202397588008e+01	9.984530487193747916e+00	-8.790801492746207657e+01	1.622632374946348044e+00	-1.933007103945788856e+02	6.581006717580555332e+00	-1.877590873751093348e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.259742983545233841e+00	5.417852164804096482e+00	4.876299104865687184e+00	2.859825223666916827e+00	1.548701575424322741e+01	5.073001541590300256e+00	-6.650961553481731414e+01	5.951422194241995811e+00	-1.043721296980655744e+01	6.966702224411308819e+00	-1.965889766461969259e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.132217574759675216e+00	1.571778343098965136e+00	3.857023602013389230e+00	4.534496235459370084e+00	7.133559630648279359e+00	4.203418898128135517e+00	-1.344612711876052913e+01	4.753634687297036976e+00	-7.557942235411501564e+00	8.532050471516889445e+00	-1.115759104821414667e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.867537041586933233e+00	6.242315901625984154e+00	4.914690298374233102e+00	9.053617182438676636e+00	5.656838422175060543e+01	4.607517062378118311e+00	-1.799125992812629349e+01	8.901493782678313593e+00	-1.501294379221704389e+00	2.936972226575111033e+00	-7.174842086660380858e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.537511770820546353e+00	3.425792563561687931e+00	7.970659737249167875e+00	2.836988847794823076e+00	9.723558997350423283e+00	2.027751752134728136e+00	-1.525425945630911073e+01	2.829997971432464787e+00	-3.192573580465576821e+00	2.090927452461780689e+00	-1.355734770750651990e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.908558008266460604e+00	8.179834575198308144e+00	6.411685035137616673e+00	5.576428777436484907e+00	4.555863441383323931e+01	8.947787686495374260e+00	-2.417833455564593805e+02	8.445142397698793602e+00	-3.136569146887806170e+01	8.658217201364715621e+00	-1.065218625184419921e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.260914128026578762e+00	3.797842242766325427e+00	9.031451938023497661e+00	4.779709549201061058e+00	1.813208003643430288e+01	4.735554913364889096e+00	-1.355004358693632582e+01	6.003930397014784148e+00	-2.816664072198586055e+00	2.408844542084694229e+00	-8.878185715534853273e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.668744521111023893e+00	5.096068151251337497e+00	4.985229689585483293e+00	1.162187999930524018e+00	5.939465447277888721e+00	4.485877608770661773e+00	-4.321833777721437286e+01	1.491014618197848751e+00	-2.546929556613325474e+01	9.770174327860035035e+00	-5.539606613835103133e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.889686761005469506e+00	1.111271393074263036e+00	6.461674229797249147e+00	8.130845969552439101e+00	8.971837142608901416e+00	6.930422501912330446e+00	-2.272793204012005575e+01	9.752866871151280037e+00	-1.460027002994151957e+01	8.588588632423086011e+00	-1.616839151774208005e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.663212879259723387e+00	1.652070881475131037e+00	6.687373675995630151e+00	1.626587999493156911e+00	2.710836143905745566e+00	4.969416449619113330e+00	-2.105226031386830243e+01	5.606054774470746516e+00	-1.129654116570096711e+01	5.505045635427185502e+00	-3.463437248783542373e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.275616850313261885e+00	4.532763916707955865e+00	6.325870709581625562e+00	5.274702185631983120e+00	2.384486530261646564e+01	6.830064145556216104e+00	-7.519769921227887721e+01	3.620084954749394512e+00	-3.130317038694141019e+01	9.832561909359807117e+00	-3.982939418585836222e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.333712982928550339e+00	5.317971976816045832e+00	7.338098127899682410e+00	6.039799890045070008e+00	3.217167055597109737e+01	1.557416325280726932e+00	-2.018833699934167214e+01	5.220926772462010312e+00	-1.127680082291741659e+00	1.879147502278472937e+00	-3.089475851039774739e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.234673015740143320e+00	6.403992634607837076e+00	3.137969142564267955e+00	6.649320873432976953e+00	4.255204973870318241e+01	8.332118118400885010e+00	-7.527297367769313041e+01	8.718696728754094849e+00	-1.122844734107054343e+01	3.730557935947321546e+00	-2.291432168048243057e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.645526011319395021e+00	3.622620015382953529e+00	5.611603597764029061e+00	7.198904058987668719e+00	2.609747596186856100e+01	9.469528076041925146e+00	-4.164148458727842694e+01	3.749317722760304950e+00	-2.902731198305146876e+01	6.748844566659029098e+00	-9.963511158456627825e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.283671437353088862e+00	7.260269019827092940e+00	1.938609535080115798e+00	3.282858415389543705e+00	2.379769000038310978e+01	6.844648231344237388e+00	-1.370442359718437331e+02	2.735174146025395991e+00	-4.728101830215595669e+01	4.151210292244311262e+00	-5.155412373219013134e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.301532583273710131e+00	8.734803248001965059e+00	4.457080192652046691e+00	1.088190016762176082e+00	9.576552520932308354e+00	9.590653161783217584e+00	-2.316355049899182745e+02	2.150480376705637298e+00	-1.176183340841533465e+02	9.353077788102400092e+00	-2.316755491654141963e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.794194366481972835e+00	8.012545457722620057e+00	5.388684266380487919e+00	7.514670232474768952e+00	6.018102208905195738e+01	2.353401797609953938e+00	-5.551236141439379423e+01	3.675377743339297343e+00	-4.436494673366795816e+00	1.588732505915123383e+00	-3.361007488674648158e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.219677088329753190e+00	1.360393692103059271e+00	6.876245592491033065e+00	5.817065153940681022e+00	7.878395310559819009e+00	5.294266147211508233e+00	-2.204335715604220525e+01	8.025783647794732190e+00	-1.075491063315387130e+01	5.944846141735355971e+00	-1.934064397991416797e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.593283643429896479e+00	5.324069944743825111e+00	9.555408776314610719e+00	8.513611699629027640e+00	4.541695458387305706e+01	6.414851133729352561e+00	-6.388235280824772389e+01	5.247100270742453887e+00	-1.467299535148124967e+01	6.319154138048048708e+00	-5.639746451625464374e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.500080310179972010e+00	1.941846541359954159e+00	6.401478391864544371e+00	8.390200534350329420e+00	1.632821457810893762e+01	6.232922410999094609e+00	-2.219947703949615558e+01	3.056925017119123122e+00	-2.344281359674687337e+01	6.873752528679183627e+00	-1.541413651411688868e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.186266566541274159e+00	3.183356669789111137e+00	7.687237255085347165e+00	8.590277809348313198e+00	2.730771809575463749e+01	4.613453930082263454e+00	-3.991482097276065133e+01	2.504896308254807913e+00	-2.324777482876874402e+01	3.301100472376725214e+00	-1.110997138436236398e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.850430385174767878e+00	9.876585050174616853e+00	5.553908682033832811e+00	5.364358714738514777e+00	5.298566354501748776e+01	4.045164070435539827e+00	-9.119625780584858887e+01	3.992687671474093314e+00	-9.338066047776136358e+00	4.272844323471836958e+00	-5.174085252053826167e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.316160274484045267e+00	2.281346139241688498e+00	6.707344128145993345e+00	3.996383605559515217e+00	9.118131172914885951e+00	2.146062529290924115e+00	-1.184866378725349456e+01	9.473052574189294361e+00	-1.197056628696109959e+00	8.596755035631275632e+00	-3.371617003016544004e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.161559264772863642e+00	5.497777503011059608e+00	1.644980518925744040e+00	8.114195030444673051e+00	4.463828313668757630e+01	4.524167155587976552e+00	-6.762937773447012546e+01	4.087374709885003732e+00	-1.362561137847975701e+01	2.755470130925982808e+00	-5.505431008368130819e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.026817033849505734e+00	6.571964098585731939e+00	3.282122518835775882e+00	5.058864064297653229e+00	3.322007299776711164e+01	2.453577661697397883e+00	-4.867358038152012512e+01	9.887835306752297271e+00	-1.850355261847089983e+00	8.447260574190806892e+00	-1.061455906870318813e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.040559086382040199e+00	7.330932226139204921e+00	4.254911870741768354e+00	2.655839117698747920e+00	1.942225300363891449e+01	7.606660880219449083e+00	-7.511035169514943277e+01	5.363597837385316147e+00	-1.452165319167592550e+01	6.063899683124911455e+00	-5.805503355001358301e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.383007520661269751e+00	6.035268640362823511e+00	5.253237029640326128e+00	8.701566448353613481e+00	5.248543176961121048e+01	2.879716508255239393e+00	-2.528435732597814223e+01	2.600094458953237986e+00	-4.606990027783374408e+00	7.850231100396555028e+00	-4.713593658139481590e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.842322896955559619e+00	1.094784221938061686e+00	1.400713625733467138e+00	8.949468428451446300e+00	9.693885760817817498e+00	1.533748321047370800e+00	-1.105133375128605433e+00	9.029077226189711425e+00	-2.064535726189268283e-01	7.420516431748390040e+00	-4.898021440561167879e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.206119159917056649e+00	3.932872597623069844e+00	2.255614040761301897e+00	5.192370985369413994e+00	2.049382459487457808e+01	5.968202420264645980e+00	-4.863492552288288095e+01	5.151947511971152416e+00	-1.433605477630287695e+01	2.866515885292094001e+00	-1.156718768589842306e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.322191065741177285e+00	5.654359548060999607e+00	3.487574662400950487e+00	1.675052104534350716e+00	9.530278711713862094e+00	6.359859388441962302e+00	-1.586981656030040710e+01	7.381470832990457254e+00	-2.445022738603524814e+00	6.123355860211102453e+00	-2.057607833762019709e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.188160307129499493e+00	1.777722538016648812e+00	9.739399148963428843e+00	4.493123279622365018e+00	8.110808748196422613e+00	8.848797643676636682e+00	-2.743994626690783178e+01	9.852154035683012623e+00	-1.369934081970928830e+01	8.798246548302467218e+00	-2.843305987659200014e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.893646150859391142e+00	4.164948806350478705e+00	3.983182607200815628e+00	8.235276974798306782e+00	3.417803394331770761e+01	6.193073633916841736e+00	-5.049828100644958795e+01	1.452102670234854065e+00	-5.182587552616399762e+01	4.889270137494320601e+00	-1.798088929655004886e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.585242558747269381e+00	1.294021525537778050e+00	5.337482965785738109e+00	9.118132528308581897e+00	1.186481189036451944e+01	4.114396246512469268e+00	-6.363163548717611917e+00	1.864982369905732185e+00	-1.075768501599341320e+01	9.702111209935996072e+00	-1.444025857457211082e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.318239465107692965e+00	1.706502549551864423e+00	2.761813313639219558e+00	2.820351799356997091e+00	4.794090025219654549e+00	8.223507362429058887e+00	-2.960846915791456269e+01	7.474481863631424083e+00	-1.904551318850761632e+01	5.066337551726777022e+00	-4.884648991066470813e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.262031143047451787e+00	4.567245213906050871e+00	6.499383700493818417e+00	1.598069738287641428e+00	7.333058611175465202e+00	5.859377029374217116e+00	-1.146685164592099149e+01	3.535270970236615184e+00	-4.143388612267306037e+00	2.285476689921917881e+00	-4.075861554593670633e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.334179806539156132e+00	2.198309102545993987e+00	3.535663158159576547e+00	8.895993363432122436e+00	1.955146183438863972e+01	1.713457736836601519e+00	-1.662762797783595037e+00	2.656951070326412978e+00	-5.086236930295368053e-01	4.501501179618247583e+00	-5.177637889233904644e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.418034670359800131e+00	6.105777921441813305e+00	2.871984613261893138e+00	4.507281945003807522e+00	2.745144999270867814e+01	6.089168195336396749e+00	-1.041793100101393179e+02	1.352126025861526193e+00	-7.675081761573356687e+01	9.561352944075103721e+00	-3.325360228665873663e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.240467357790322467e+00	7.197925820417896858e+00	5.638536784293375348e+00	5.880002402823885532e+00	4.233041150426982568e+01	9.174934026483514415e+00	-9.339261918170986121e+01	1.197842270497992301e+00	-9.938751707467770302e+01	3.875265926050024401e+00	-7.504795526467015199e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.149515564372031839e+00	8.207737327631951629e+00	1.052738581509667481e+00	9.713373208473196740e+00	7.967760307587369084e+01	4.562928908673218764e+00	-2.681932290849108469e+01	7.978213032735779642e+00	-1.834298913813237286e+00	8.809017432230563216e+00	-3.537451739286824903e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.707993577810615449e+00	2.793376136573590518e+00	1.067993307427156813e+00	1.600873206930919723e+00	4.458481192557535167e+00	3.668164887229842464e+00	-1.958773306799468017e+01	2.208238028661047458e+00	-1.156014060036867797e+01	8.934974872915649513e+00	-2.547219956167776900e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.931127080368065130e+00	2.502684621527084374e+00	2.972475993737092814e+00	6.835321478587138344e+00	1.714893094338918544e+01	2.290679474147108152e+00	-1.520134680206429145e+01	5.210420621039350664e+00	-2.658489082521207969e+00	4.147680743807605985e+00	-1.121419960696906770e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.937833051222349390e+00	1.929389607714792954e+00	1.328293079876483374e+00	1.670660315074650848e+00	3.269437928332059595e+00	2.364180390533164644e+00	-4.411589493855346156e+00	6.457059082822619089e+00	-8.535381816110323427e-01	1.744407288605037243e+00	-1.250783364561158209e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.592833617197781493e+00	6.719950549245394811e+00	1.972881073438712773e+00	4.380914019230637280e+00	2.945882657903156954e+01	4.892439172572188966e+00	-7.248173614178261914e+01	4.858206338063690843e+00	-1.087221670781092975e+01	7.530638322213866864e+00	-3.990781143410016085e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.771830082677685159e+00	7.359274725576443466e+00	4.050581858880928365e+00	8.234686772633718732e+00	6.059670535655623524e+01	6.359271423725158634e+00	-2.754770140811025314e+01	1.240589031701259559e+00	-1.919030443069332037e+01	3.808836903872521162e+00	-6.619647033347766385e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.460725778769474292e+00	1.273346280050480228e+00	8.220074350140354369e+00	4.899797308936600260e+00	6.297992426069360050e+00	1.726061607480995796e+00	-1.032791816287094155e+00	8.052042262284089702e+00	-1.790765783721972315e-01	8.036186307682173791e+00	-3.526514263970907450e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.783145060672569393e+00	9.417670375650711634e+00	6.143488360753645239e+00	9.975081251002984928e+00	9.402012644266758912e+01	9.457217989307608264e+00	-1.717703579663480014e+02	1.097622922231071163e+00	-1.574611905983489635e+02	4.979733459093718118e+00	-1.015851387411688789e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.858951676152754473e+00	1.467728371350602856e+00	5.611531988795324999e+00	6.034156835063744673e+00	8.819969122934974592e+00	7.796179672385771475e+00	-2.236671841323432375e+01	7.850818711004867723e+00	-1.511742904289940803e+01	5.368719625116050942e+00	-6.062936578045530922e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.735433562477901148e+00	5.868642850172179237e+00	3.642692908027171050e+00	3.891907314698360931e+00	2.287681983208150172e+01	6.288904279911851525e+00	-8.276335281657553367e+01	9.046672442958989535e+00	-9.792867306659262638e+00	8.002945816195058626e+00	-1.859960742283279274e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.535004497943635471e+00	7.392626690058516026e+00	9.389090919069507990e+00	2.983063486376123397e+00	2.201327726306805133e+01	8.450551547617928705e+00	-1.567997758613205974e+02	4.903413244996407627e+00	-3.667854458321519928e+01	4.433162027384372372e+00	-5.628718569107993375e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.784122431450635204e+00	8.848924362108448349e+00	4.577847265690603962e+00	4.161953467533415107e+00	3.673398104555341348e+01	1.721331095273710643e+00	-4.970111323920146162e+01	5.815916957127172715e+00	-1.630372933316646789e+00	4.994448450879210633e+00	-7.526216693229222301e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.640669367864378003e+00	7.421954002163855257e+00	1.781106154900560679e+00	4.354234891864289914e+00	3.230303763286632801e+01	5.282978424697706288e+00	-7.393007776974235412e+01	5.293913038659238346e+00	-9.958175595827988502e+00	4.390203258922488416e+00	-2.128478955527240757e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.913086311876145640e+00	8.218652193343396917e+00	6.555165940790742773e+00	1.614909827355235583e+00	1.328242868280887556e+01	6.672864848430013041e+00	-7.129789623895469219e+01	4.506401224384783966e+00	-1.285537041777564404e+01	4.308686078644756279e+00	-9.577309403533537591e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.153445170996526770e+00	4.059220105562033609e+00	2.029860143914281156e+00	4.330951085264985068e+00	1.753753674778816674e+01	8.451801470217231937e+00	-9.331236498085661424e+01	8.983827482308152312e+00	-2.160524401371514713e+01	5.740899493903386386e+00	-3.580092927103714828e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.428427513902587265e+00	8.330102152057586196e+00	4.113444298841937297e+00	5.170750935486506883e+00	4.310556161661105534e+01	8.049710098535339142e+00	-7.683295429231155538e+01	9.048043820441849405e+00	-8.187622136362520564e+00	8.281655357853825450e+00	-9.995088551221328999e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.950152721565109992e+00	1.712713689507145531e+00	5.566382595480677153e+00	7.498785673375151895e+00	1.286496759550256641e+01	3.491596635003314741e+00	-9.828877544826076118e+00	4.023242929817582691e+00	-4.986536280196887994e+00	4.258354991095031572e+00	-5.057377802738071182e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.706293479793731471e+00	9.053281481811060516e+00	8.866782812001861913e+00	6.912383427331031172e+00	6.254569806853059788e+01	9.469451529333042572e+00	-4.874725761771302501e+01	6.527574526061173721e+00	-7.805802191689844349e+00	5.726765911853722635e+00	-4.204130011147238122e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.229025849631235845e+00	5.927369822590905279e+00	5.442974541419134837e+00	7.381686349033472538e+00	4.376022595347748734e+01	2.116101546670818845e+00	-5.188521044319591269e+00	9.344687101813367036e+00	-1.926090207097314322e-01	7.042536321759123474e+00	-1.209683822476752539e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.671208011440304730e+00	8.353255704234571866e+00	7.313980605967498327e+00	1.068533210297728964e+00	8.964994261231092665e+00	8.872959970878236291e+00	-2.389047845792294993e+02	9.652490910235751898e+00	-2.630073507357693785e+01	3.420377404930920573e+00	-3.313921900703384722e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.522541345837641558e+00	5.073325237626890249e+00	9.934282505746203640e+00	2.956934265254294036e+00	1.497407988303571891e+01	9.746283285356218684e+00	-1.403395967707465672e+02	5.585783996278882668e+00	-4.827573411527626490e+01	3.501149682186295298e+00	-4.628943249115314273e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.263120431632853702e+00	6.788022834272742223e+00	2.187513426630054436e+00	6.951877640674208436e+00	4.721632032890157404e+01	2.595931730482670119e+00	-4.270059912778086186e+01	5.071740864953572014e+00	-3.205978072098526699e+00	9.397104669250172293e+00	-1.350830243719053385e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.674605725266944845e+00	5.731215208223265023e+00	3.476128338352669100e+00	5.353269748351403123e+00	3.071646991766276003e+01	7.495538565238039297e+00	-6.710179789334392808e+01	3.507363999014618372e+00	-2.500576020745391048e+01	7.514553649618047615e+00	-1.288724531421224739e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.564089969092185228e+00	7.584912545553343932e+00	4.549692356467509136e+00	1.052929329017774807e+00	7.936354167309302099e+00	1.361203392057298567e+00	-8.906448799320642706e+00	9.637375429681894090e+00	-1.458156693390763314e-01	6.197272762410394265e+00	-1.612756035533849717e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.408930917602590149e+00	1.736817051738440032e+00	4.797655774039226273e+00	8.244276359317449732e+00	1.435959391598736801e+01	4.657767592707143578e+00	-6.552940382911986106e+00	2.288051979261411795e+00	-7.612235943479112699e+00	6.821954732800807442e+00	-1.165913074151058915e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.249912760159750391e+00	1.536622900918787504e+00	4.694636248182711746e+00	7.955182644461413766e+00	1.230806801001416417e+01	5.645268759159524308e+00	-9.444987368891723634e+00	6.212543991337279969e+00	-5.528505958944215593e+00	1.263032176734910195e+00	-1.043310478358492688e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.932731292052730865e+00	3.229092222615779662e+00	9.172383458500092956e+00	5.932816973118100634e+00	1.916733093940082711e+01	6.222052576142857561e+00	-3.976326954174242445e+01	3.537384394598977355e+00	-2.165631859631990253e+01	6.564369629733286970e+00	-3.937254296085460936e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.439180905094002760e+00	2.426052657684364622e+00	7.425864097147702125e+00	1.590863769636271297e+00	3.928132018960592831e+00	9.419704091656431189e+00	-5.684213344600200912e+01	3.507786726785810938e+00	-6.265194888175211929e+01	5.583206537539650682e+00	-4.263054763658601587e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.935131806703906499e+00	8.842835964790033643e+00	6.469623222243161997e+00	7.906323444253501975e+00	6.984169993624004746e+01	7.047265126665831048e+00	-1.442081493453453902e+02	4.646882378636124855e+00	-2.476551216408173417e+01	5.913459072709891018e+00	-2.499324704082800608e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.516204890720258991e+00	2.971490548329213777e+00	3.782357147025195765e+00	6.256627624839498303e+00	1.855419688367567588e+01	5.328263361877424664e+00	-1.858856437511695603e+01	9.991102117422949291e+00	-3.329511535355115015e+00	4.239198346249517080e+00	-1.081586302170472891e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.595727001215202279e+00	9.779247888396920274e+00	8.413766181983291403e+00	8.033814324834947840e+00	7.859723001723000380e+01	8.280105154835714742e+00	-2.592250759335052521e+02	1.490071348658746464e+00	-1.469049941062207552e+02	1.733098660474719610e+00	-6.922638403955356790e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.634596108777953027e+00	4.028918610579460768e+00	9.593071575714377630e+00	7.769618392239803661e+00	3.135201421014940593e+01	9.548671930639258676e+00	-9.817970138055677864e+01	6.200472838194258429e+00	-3.746116821571050082e+01	2.741274871641117716e+00	-1.741297747642553873e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.981103133615562228e+00	2.649470318758325948e+00	8.394418576504980578e+00	8.226638503177783335e+00	2.169514853523740783e+01	1.194078075125865945e+00	-6.272224127094684576e+00	1.744694237358687783e+00	-1.642726178360792932e+00	9.564227942016307438e+00	-2.475951857268784977e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.493991259425270002e+00	8.102552959290484580e+00	1.011903331990344101e+00	5.660518368460690120e+00	4.586640902670161779e+01	9.845913706518503616e+00	-1.730698431036359182e+02	2.389689752871041240e+00	-8.787429378910667310e+01	4.680870145098200652e+00	8.148729068657731833e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.780302818282706312e+00	6.941950876653777414e+00	6.736408122645998198e+00	2.265276623394047562e+00	1.566538886020374832e+01	1.773112670357501530e+00	-1.957794558294497733e+01	4.967901355525957463e+00	-9.799436171590555356e-01	5.201240839864810894e+00	-1.445697253493228345e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.226628193591938754e+00	5.486193254356597215e+00	1.468308811825616900e+00	7.036403251592616037e+00	3.860079244573055490e+01	8.328352611071984768e+00	-4.917842348379159034e+01	5.594341994263301032e+00	-1.335811787626365010e+01	1.469176369380025715e+00	-1.384477024173704773e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.219597400208145110e+00	5.998784077066129150e+00	3.313542187520743365e+00	6.582403186903419190e+00	3.950227935870034912e+01	3.529930873305926919e+00	-2.955378144427254838e+01	3.339084998308745611e+00	-5.224661068639386841e+00	1.341746303576599519e+00	-7.422471267503401471e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.815233233149057490e+00	7.475465399258649057e+00	1.536107182686288875e+00	7.680936194340626244e+00	5.740085716000589855e+01	2.196670756479869535e+00	-4.272806124807029704e+01	3.841693244440520516e+00	-3.221325182091312467e+00	7.456428962944281480e+00	-5.475283822448479754e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.124554222351339172e+00	3.070167052096405058e+00	6.430566380868054210e+00	2.526225333184005883e+00	7.703733002898357718e+00	4.957164040132560956e+00	-5.832761319855763738e+00	1.774072250001812678e+00	-5.190557613965715689e+00	5.849835239523431873e+00	-2.271036427032947458e+01
