G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m2	m1	Fg	Fc	d2	p	W	d1
1.000000000000000000e+00	1.000000000000000000e+00	1.846152525265548183e+00	1.082843142080559096e+00	1.410563123085116999e+00	8.941828098875712172e+00	1.517305125609835770e+00	9.019187047455444528e+00	7.419053049576008974e+00	1.250668569132435515e+00	1.406275650009870315e+00	6.603771678205830220e+00	3.969409274271624710e+00	4.317283222941852294e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.202391862540951983e+00	3.939540386291812801e+00	2.256959572746788378e+00	5.198577543704382187e+00	5.972590933584076112e+00	5.146149793222748237e+00	2.868786280665458044e+00	3.341771340251275646e+00	1.851322588770082656e-01	2.871959843138868873e+00	6.291533170232572303e+00	5.266693738288884541e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.313147293448337027e+00	5.645826773434771795e+00	3.493156651465878948e+00	1.678237098457841192e+00	6.355680753564466379e+00	7.381814522432705417e+00	6.119674423085831094e+00	5.281449787246700112e+00	9.323509452766919336e-01	5.542729622136261192e+00	8.630281626831960651e+00	7.853326012985957227e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.192928559344849759e+00	1.789773261580443142e+00	9.739325289635571536e+00	4.491211120306163096e+00	8.841173565580229265e+00	9.848770198151573396e+00	8.809373308564907745e+00	7.915707370226974682e+00	2.095303549452256942e+00	5.899987193613497105e+00	4.960624451079756803e+00	1.292655543528256423e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.894476647735632291e+00	4.154497260800425806e+00	3.976459372841673723e+00	8.234953561955938639e+00	6.183676137665333528e+00	1.451916837572159169e+00	4.891290808040893445e+00	2.086405774962159043e+01	3.259936036250981606e-01	3.550389775954218674e+00	1.163317660190713809e+00	5.851920485269118899e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.581383941145032335e+00	1.291237216129808241e+00	5.326968053469951059e+00	9.121166420070462522e+00	4.109282139227302899e+00	1.871201233513210438e+00	9.696978734197230665e+00	2.130693273142880173e+01	2.297766733665528527e+00	9.544557376544302585e+00	1.674110950771606987e+00	4.691523086735820414e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.320796179639762258e+00	1.702042382565429168e+00	2.771625789714247112e+00	2.835539352772716626e+00	8.232422262710606731e+00	7.474095015784614660e+00	5.067288981222950461e+00	5.588257249117340564e+00	5.135806575917188921e-01	8.581125725749863875e+00	5.586269266277929191e+00	4.967828610379123155e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.277600500871016287e+00	4.576813740941517494e+00	6.494813246541850660e+00	1.601832435456652659e+00	5.865696251202583866e+00	3.538922045155493468e+00	2.292578296451954767e+00	3.790138401830649428e+00	2.230314870405917027e+00	7.494592297998917019e+00	9.729590931085894567e+00	2.193187169756951160e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.338282639256851869e+00	2.195725275392644615e+00	3.527016644257797040e+00	8.895360307157151425e+00	1.713831438161987242e+00	2.662951897283497349e+00	4.507954890120893232e+00	2.909955478549947738e+00	2.404378436089154913e+00	1.698369544481712401e+00	7.238286078935242784e+00	7.605839308822180955e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.408447514078766005e+00	6.108433894353587412e+00	2.862920851900734753e+00	4.517361056550156739e+00	6.095263297784848433e+00	1.353832919244799982e+00	9.569820064274139781e+00	4.303253237886721649e+01	1.117930233136187335e-01	1.950159036600281670e+00	1.654764813010888069e+00	1.119029581923912886e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.243855654525105159e+00	7.206888979043810650e+00	5.643259661785578807e+00	5.880990786143181381e+00	9.172018676038709017e+00	1.209647160390058263e+00	3.884157378653716020e+00	2.971911034815336450e+01	3.701841290574384713e-01	5.436939835219217976e+00	2.692537680623305452e+00	3.150616690551209853e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.141852304546869590e+00	8.205795591698178626e+00	1.042600072299062708e+00	9.707602132468185374e+00	4.559025996532400704e+00	7.966623724803465478e+00	8.815744460400029681e+00	5.062358202058702794e+00	1.179926812933511371e-01	2.441634586411083330e+00	7.949272030865771832e+00	8.099221539976161899e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.695881202074442484e+00	2.808266438008637955e+00	1.063425290191398753e+00	1.599623823469008332e+00	3.659192684486645586e+00	2.207919860680585433e+00	8.936306369754438705e+00	1.482396637692491836e+01	1.330421460866612060e-01	9.805836854892413967e+00	8.570837872412564451e+00	8.695225086860440822e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.928594457649760230e+00	2.508029895761476613e+00	2.967626195879688566e+00	6.833047814367041894e+00	2.290118461607069111e+00	5.207318131681877738e+00	4.143087430479497790e+00	1.837159389039107360e+00	2.995791088821915249e-01	2.422750538674737886e+00	6.550553477649126322e+00	8.774626156985330105e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.944089415894497908e+00	1.932998293336281259e+00	1.332516531946557059e+00	1.666216184983257520e+00	2.362134629918700490e+00	6.452653361020011857e+00	1.750429472058645741e+00	6.425383373230877382e-01	4.665599032917587818e-01	5.375868842708421802e+00	6.796974317448649217e+00	1.081544734854587242e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.604303541351114859e+00	6.736940916881583696e+00	1.967838114341810662e+00	4.372564641122093754e+00	4.899578618316275502e+00	4.853362766373246373e+00	7.520027231847381088e+00	7.576105951711880060e+00	8.758252950298561768e-02	4.278727269171185732e+00	1.256529463838524263e+00	1.998341859455766478e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.769828478077448475e+00	7.360341800586339467e+00	4.059389352676772589e+00	8.232101014883975054e+00	6.365243416653706632e+00	1.236241853559975512e+00	3.812736921614858776e+00	1.944566742212777299e+01	6.231404703291784086e-01	6.755270784341411705e+00	8.462352323595181858e+00	8.786709207058279736e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.467512306212159778e+00	1.280997189721398533e+00	8.228942690093996148e+00	4.911056721512482959e+00	1.728834778011290929e+00	8.048515057448096144e+00	8.051358717196771764e+00	1.725216919552406303e+00	8.740620338320475469e+00	2.164093198231804127e+00	8.103738403658034883e+00	3.416350467076178177e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.786701104517748995e+00	9.418937351028231930e+00	6.152901269748227264e+00	9.977775947419191382e+00	9.454590614663727521e+00	1.094083455251953163e+00	4.980464147141539399e+00	4.304968297869557858e+01	2.262097690251125559e-01	4.869253199435769730e+00	3.338963909645521699e+00	1.908887208775627453e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.872658972729243310e+00	1.469944082473432001e+00	5.613348815237484857e+00	6.018047968041222440e+00	7.788682219557094832e+00	7.863749218079827408e+00	5.369428598041220191e+00	5.317333336971636903e+00	1.303686360709986225e+00	3.468181491374229708e+00	7.372898201542636976e+00	3.600847199005980048e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.737291310251532828e+00	5.871015173887201399e+00	3.649760740548781524e+00	3.897045951059258329e+00	6.281859790015974276e+00	9.051822343888201061e+00	8.002096809489195550e+00	5.567415971758273407e+00	1.845971967565098459e-01	8.991908089206818389e+00	2.939770017150508341e+00	3.805201001104552283e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.527743909152722956e+00	7.390301903738503597e+00	9.384579718872284815e+00	2.986900503686999553e+00	8.458808609889651109e+00	4.902885940726611658e+00	4.443741442840560829e+00	7.667072262005856231e+00	3.381414710607565377e-01	1.373385003257014736e+00	1.365075964492683758e+00	2.541268933683086040e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.780800909997777737e+00	8.836797773923812827e+00	4.572962755364549992e+00	4.152739863761347294e+00	1.708670603558944956e+00	5.815628390762800137e+00	4.982603831566888353e+00	1.476694627750877897e+00	1.055134783601036352e-01	9.223607102086294418e+00	2.806708117140532366e+00	3.396050541475470919e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.646941610229252895e+00	7.422123910247893974e+00	1.784773440178313964e+00	4.356682276844671797e+00	5.287005303364108677e+00	5.289033192950221007e+00	4.387672630206514768e+00	4.386916950631574608e+00	8.508585026287128483e-02	8.499215101471181200e+00	2.606520135181904951e+00	1.562423300681657246e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.896672512275886291e+00	8.220536203879145631e+00	6.557473872269100390e+00	1.613770849427695220e+00	6.667074002808119459e+00	4.502003464680488953e+00	4.304823546955044655e+00	6.374738210040121977e+00	4.078990816061612845e-01	3.676418742265959327e+00	4.035914102389349445e+00	1.455891866931694256e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.164191631452247577e+00	4.060199217278571915e+00	2.028062324472068134e+00	4.323622119259798779e+00	8.458520807379841244e+00	8.996611232003367320e+00	5.735055654451391760e+00	5.407229003447661775e+00	1.236644267054060470e-01	8.095370841404129436e+00	4.766244970056805919e+00	1.700628310634837881e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.438260853254422766e+00	8.334364253824869451e+00	4.104384813776968066e+00	5.186258874049401335e+00	8.046850177575304741e+00	9.044494053806795719e+00	8.275254504389931043e+00	7.360630001000149747e+00	2.866507642763600483e-01	1.286089405156992438e+00	5.572925576803185344e+00	2.283121629303220546e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.952806789371116736e+00	1.724796299596438098e+00	5.563764444410996823e+00	7.503168793278605975e+00	3.493415532990304939e+00	4.015064334421069248e+00	4.252732195322749043e+00	3.698503820650687057e+00	1.305982894447263565e+00	9.706642095277196347e+00	5.285255844482259491e+00	1.185969424552444984e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.713498081135449436e+00	9.053140240677675976e+00	8.871536041145596130e+00	6.900443800560685403e+00	9.466774757148112229e+00	6.532878241813002695e+00	5.724677921821394122e+00	8.285773490835346422e+00	1.147719850364019356e+00	5.743150962574818941e+00	3.438648377964622416e+00	3.275600251876909397e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.224746162301788344e+00	5.929632417980578829e+00	5.445868507181316431e+00	7.378548215889162876e+00	2.118245691119726271e+00	9.346321405800875226e+00	7.030825743092639968e+00	1.595703448887281883e+00	1.494939481048260577e+00	3.728557398360450748e+00	1.265917628535481176e+00	5.417475128890636427e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.666942622297375109e+00	8.362160955722922395e+00	7.318156942157835410e+00	1.074847711524722804e+00	8.872300407604127415e+00	9.662311626826092237e+00	3.419636251600896237e+00	3.137552390678315817e+00	1.818812962970134117e-01	4.266437986976030494e+00	6.444905615120076092e+00	1.152318095864022229e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.523226461419962874e+00	5.074343303283285422e+00	9.926587650558758469e+00	2.965493818969398454e+00	9.734981731699631879e+00	5.579532935248013636e+00	3.497424649331656532e+00	6.110364877936877548e+00	4.587162174294687200e-01	1.602422061669332543e+00	4.569059341821011699e+00	1.367596927190561917e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.262771514996564370e+00	6.791257559935659494e+00	2.182257352760250235e+00	6.955236208435558787e+00	2.588497551603928581e+00	5.079172586188954952e+00	9.396519226519544077e+00	4.811049209516549574e+00	8.990331110642128809e-02	9.912799441194582784e+00	3.686648701843979303e+00	1.726401430062992848e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.676397156205259975e+00	5.745147353468679441e+00	3.476026622184186454e+00	5.353622126673572623e+00	7.500664787548473988e+00	3.495777807210584065e+00	7.506996799341981053e+00	1.605067871590607353e+01	2.588463645159596038e-01	1.358907559633387274e+00	8.800840926123134622e+00	1.886917926820696201e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.568663639230419182e+00	7.571149641243284378e+00	4.561153562701313113e+00	1.053478561259450164e+00	1.365680436265266362e+00	9.630416485914457425e+00	6.195251680119739923e+00	8.819608948463275588e-01	4.692280485265370449e-01	6.894505000578667442e+00	7.724242190327712976e+00	1.060440155550974151e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.405901057761138606e+00	1.746085843434614704e+00	4.789838903578400142e+00	8.241105662876792692e+00	4.644607914172466323e+00	2.290050615491542096e+00	6.821293263524989214e+00	1.389538547022508652e+01	2.296545669139380852e+00	4.977635530367107819e+00	8.719177692933907764e+00	3.166214929521283583e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.255971796624606451e+00	1.533678243858015655e+00	4.696834302187030019e+00	7.951226005643752259e+00	5.654832537382384672e+00	6.213896941821777098e+00	1.258211897643846999e+00	1.137610446500485040e+00	1.872697065213576817e+00	9.541077383200349260e+00	5.455301232061000150e+00	1.065214037594444818e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.932891860679369245e+00	3.220440494948297872e+00	9.166348869226776941e+00	5.942024905415818736e+00	6.224093412305540696e+00	3.538364105911109725e+00	6.574100517152861478e+00	1.152604170723043531e+01	9.569370090843469789e-01	3.215368125967990487e+00	2.164825166723336913e+00	8.385866475957705291e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.437749762515442953e+00	2.435674489378948149e+00	7.433780084633605512e+00	1.599218293837744387e+00	9.431770071374907971e+00	3.500834938721784084e+00	5.588079303031109113e+00	1.500000212041108227e+01	8.212585770258103990e-01	5.792568585951035409e+00	7.266082790171407346e+00	4.858123442904672906e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.947471281888158323e+00	8.845237205214891318e+00	6.470953995210357412e+00	7.898651289356131144e+00	7.046758556736968160e+00	4.653439744054478133e+00	5.907685979940952237e+00	8.975874366572028862e+00	2.107554532180094253e-01	5.348437470730744714e+00	2.844836501048912059e+00	2.741574615065302645e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.519932413510112656e+00	2.978524711360634569e+00	3.779344518910713990e+00	6.254385374914838813e+00	5.320462896429262400e+00	9.985185525364387971e+00	4.237089437831705219e+00	2.255901864301065096e+00	7.239617912735655247e-01	7.325289769186529298e+00	4.964500173703570773e+00	3.754092522319462333e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.592559247252596677e+00	9.776902390136353205e+00	8.417198380666530255e+00	8.031843860144613600e+00	8.289266080599041686e+00	1.496019166907192943e+00	1.736351232728772231e+00	9.603163222102072183e+00	1.789750039361580336e-01	1.623314167585174772e+00	1.577825107480032019e+00	1.753732388798489694e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.643237173622350333e+00	4.033512816419169589e+00	9.593310327094703993e+00	7.762866542012547555e+00	9.556149202239156537e+00	6.210189557837800578e+00	2.745462495230082567e+00	4.214037891401890334e+00	6.230472261063644268e-01	2.734705227682021178e+00	8.422168117548118005e+00	1.544584231369733773e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.001574112247038961e+00	2.635844556043110298e+00	8.384023900132653750e+00	8.227038043968736503e+00	1.198782681211230550e+00	1.751444897550024749e+00	9.556010719230862094e+00	6.567797534426503603e+00	1.061126549085385395e+00	2.933323225654601796e+00	2.130513775856242020e+00	8.734697527941664319e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.495943538180800836e+00	8.108928475235220645e+00	1.009156366897489443e+00	5.661018812336261696e+00	9.839193243148230295e+00	2.389843159048351762e+00	4.683607992237554640e+00	1.925448265049281815e+01	3.937221313498130704e-02	7.639091624634936295e+00	9.125260973950966914e+00	2.059888692911440722e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.780633133852310479e+00	6.928009641830693788e+00	6.737187105419358168e+00	2.269808792543833942e+00	1.775000936888884162e+00	4.953107070836777481e+00	5.189059700273103815e+00	1.849202880662882853e+00	4.059634754845671267e-01	2.692061157314860953e+00	8.781648204409542302e+00	6.043267072749407554e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.224644955489301967e+00	5.484278465510275424e+00	1.462339899438474200e+00	7.041594159501466166e+00	8.326696206368012554e+00	5.595090660341917044e+00	1.468642026629673802e+00	2.204091406888951887e+00	1.646559288089586293e-01	6.160348135349053678e+00	5.182440986237476288e+00	6.357242620135392652e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.203646305484841861e+00	5.995212642508149337e+00	3.319059993475598880e+00	6.588891985889715919e+00	3.521365887663662875e+00	3.336176376048570091e+00	1.338987494300564407e+00	1.423498356891401695e+00	2.629732992149782511e-01	2.929411131650859534e+00	7.689088967782687689e+00	4.328564446842982361e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.819273386205567000e+00	7.469978434804955825e+00	1.534342473870071499e+00	7.680329540581615433e+00	2.194201247050729719e+00	3.847180582793163328e+00	7.456426153751905872e+00	4.231958568555621802e+00	5.228846571820072037e-02	8.753762309428083199e+00	6.575453657728228762e+00	5.455019896274853064e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.127223209247057545e+00	3.057690811737214354e+00	6.435772224102527694e+00	2.534647136124787092e+00	4.959704181652106136e+00	1.777464595957536142e+00	5.837892085354323690e+00	1.625330909915833999e+01	3.728349320075821538e+00	9.479854804221194087e+00	8.229392506368771620e+00	4.848707560673064521e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.044597119488051895e+00	9.972255276338879426e+00	7.180856585241401469e+00	2.756928766990132562e+00	6.798931593430227238e+00	3.720525174706820870e+00	5.579765047564234415e+00	1.015892388949782799e+01	7.043377360630386219e-01	5.672411275003486075e+00	4.884478724774294456e+00	1.670100000652312566e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.407885295325646879e+00	9.769810138883963546e+00	2.032001994458743965e+00	9.013758300125857659e+00	4.427303634324037063e+00	9.692325692222794942e+00	3.184727216570559349e+00	1.453678836303549105e+00	2.948963881477270621e-01	4.162727441912023707e+00	8.071948886585882832e+00	2.198870158832233468e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.372129462516413545e+00	6.848098090842062113e+00	4.455184084569016711e+00	7.749728283652596694e+00	1.489225719335441234e+00	9.507108647693272019e+00	7.701249983582075131e+00	1.206043228888960650e+00	9.507079028231747442e-01	3.111372290466329016e+00	5.163134927343605796e+00	7.809732224080919716e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.689434800963073968e+00	2.799294834445887670e+00	5.110925781678292701e+00	9.168889665391098731e+00	6.388867300747102185e+00	4.012145606281482202e+00	2.519703753567789306e+00	4.002339675823296083e+00	4.200088323708276450e-01	1.448552890596685794e+00	9.472804466172506821e+00	5.590560248501565965e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.335842102319822366e+00	7.121873355780553361e+00	4.321604774147560057e+00	7.831182015104411143e+00	9.119613909849096700e+00	6.134352460689805220e+00	2.714357109610956886e+00	4.042065674008714637e+00	1.649080231625409121e-01	3.421996118568641165e+00	5.368878464874176082e+00	7.713932683593419659e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.265797147073061346e+00	1.654405870466516548e+00	2.083825162527554120e+00	6.374180106677895807e+00	4.430848352035445359e+00	9.182430594651243894e+00	5.140985751617632715e+00	2.489006822148386089e+00	4.811322938671961924e-01	6.885815892096325719e+00	5.162259398081393336e+00	3.378759838653189629e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.874170042682434145e+00	1.270833429027297790e+00	4.767148524204400495e+00	6.884477159056752171e+00	2.943780091698261714e+00	1.056120976931555155e+00	3.570767545114026831e+00	9.978087732651360398e+00	3.976609840632765014e+00	5.795436414615927845e+00	8.073759290797779542e+00	5.377374901865453971e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.425638241334077350e+00	3.309246704116538318e+00	7.749674978393337632e+00	9.008141012964225425e+00	4.982750145622230953e+00	8.294838436157272454e+00	3.224930137369938166e+00	1.932569001341961856e+00	8.619399443975205299e-01	9.489868427556276131e+00	8.401818700670364848e+00	5.289747462810652223e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.252819239652122718e+00	5.160641425279296257e+00	1.650260357839919312e+00	6.202492901283366500e+00	1.438334701029165386e+00	9.533827527785799560e+00	6.806993306017748324e+00	1.032653485006698846e+00	1.215625090154824062e-01	4.559595382912824846e+00	5.994978768932263336e+00	4.832706466712424764e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.559031773473920079e+00	8.810189211077945615e+00	1.726383960216966607e+00	6.689234791100436617e+00	8.382924785598403261e+00	1.829334244489555061e+00	6.855166887253592023e+00	3.155069447358700785e+01	1.521691379496419583e-01	7.247322245725412060e+00	2.621067615580509713e+00	1.080900106059024202e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.896963790534530681e+00	7.544083317859338500e+00	4.188358269976427906e+00	2.413853867423480626e+00	8.438961059671898468e+00	2.461467004784475332e+00	8.426314495482815303e+00	2.895653103186143795e+01	2.270673277894902919e-01	5.411793466114579232e+00	5.218723483733106683e+00	1.156489482819317072e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.589039157044140005e+00	7.680815820886619960e+00	9.473975150954700553e+00	5.266999024135944119e+00	6.280130974721617854e+00	9.637883850650277751e+00	4.761266824158009392e+00	3.115412370444960999e+00	5.371206324251268649e-01	5.610168344321774470e+00	9.722967618379179555e+00	1.431919311661889127e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.537647972502537819e+00	4.833562402711058859e+00	7.013637210038605296e+00	7.447314931656944026e+00	4.177616412627052078e+00	5.839658522821641107e+00	1.659974833477663614e+00	1.188276186545986324e+00	4.442460367654102460e-01	3.413329252739773612e+00	7.776181487127211689e+00	1.271032012106657838e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.713401941031742481e+00	4.111811905211757434e+00	7.116547018177462824e+00	3.439843056413304456e+00	8.188902115783873725e+00	1.123507704378997163e+00	3.456107767974629486e+00	2.517490394330851444e+01	5.137058698546929092e-01	5.086419774763367485e+00	8.295249366465357710e+00	2.119715783159782152e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.409327034912006837e+00	4.340185983072551323e+00	4.249439853076420803e+00	2.821258856265330017e+00	5.985601653699059277e+00	3.317326039604203913e+00	9.826398974177379841e+00	1.774738212605565124e+01	1.393351456114428011e+00	5.238028126300206644e+00	1.293975730816699699e+00	7.929416498405903013e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.367332293390709275e+00	9.889723015599631850e+00	6.343579216905895102e+00	3.816231006236501244e+00	8.432371299011528265e+00	5.051189827015438283e+00	6.350986083303441276e+00	1.063459306390654824e+01	2.933944862868017034e-01	7.363353717275812116e+00	5.227390644627149641e+00	1.812636680112651222e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.632425520924082996e+00	1.362067285542656325e+00	1.090581407071513853e+00	3.171614964291260552e+00	6.690080873452562749e+00	7.235013180160484225e+00	7.392170837793430316e+00	6.817553745682730870e+00	2.431267648621054100e-01	9.458025069644481420e+00	6.811149463632949264e+00	2.223690917674885359e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.520033011584035698e+00	8.803149236000514577e+00	6.729429934794436186e+00	2.942964568606429854e+00	8.061671203901903837e+00	7.599707744480691751e+00	1.071302919887148430e+00	1.128765085209739949e+00	2.764410178046104449e-01	3.962802489977320874e+00	8.467763369246759098e+00	7.158825260618983943e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.711823063694556168e+00	6.210919231165007659e+00	9.219008227288082225e+00	4.820088420928463790e+00	6.387166243291628298e+00	9.962485655955886088e+00	5.661499422862549480e+00	3.623764500070818517e+00	3.423193114699265016e-01	1.383628173679508189e+00	1.435864762694436747e+00	2.843366613999326109e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.937794938838567127e+00	4.943112416570048850e+00	6.503453003257400056e+00	9.168823537110938560e+00	4.727163228986045240e+00	3.589216891470194071e+00	1.344682270973185600e+00	1.772393516691253446e+00	3.801888569751804003e-01	5.450985876521087903e+00	8.672621008722062541e+00	1.650193160993948860e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.481522137129601013e+00	7.535104119880377205e+00	8.861900754822885418e+00	5.560604823467584445e+00	9.617625640596560999e+00	5.840432259344366273e+00	6.122728673221565110e+00	1.008543185593146774e+01	9.545231220448733289e-01	5.907285092925349090e+00	5.929139792107161355e+00	2.342754796953839591e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.635612160178885555e+00	5.378704575696458434e+00	7.510389558997044190e+00	2.690812383928063323e+00	5.867061370687203237e+00	5.796460027446896923e+00	9.287277264703249102e+00	9.407862041844921919e+00	1.709875600714303001e+00	2.517854080226800573e+00	2.775240825861384764e+00	2.530656006719095963e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.786039504349246521e+00	8.853512787876722356e+00	2.085465160525396655e+00	1.689588357192301160e+00	6.448133565054717131e+00	4.642908857016131208e+00	9.717619131755535378e+00	1.347495548553419198e+01	6.972405366882353239e-02	7.848009742870605265e+00	3.844808421239350515e+00	9.592805424615218346e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.228964493680646530e+00	9.107363061376707591e+00	9.129998795835135184e+00	7.268040224488490075e+00	2.976842763429007110e+00	2.517772279198333685e+00	5.882308345050869747e+00	6.935823446483663446e+00	1.617034296023263984e+00	9.862157507838304582e+00	3.540687824359583846e+00	5.583504886758414720e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.280113492488696991e+00	4.790753090407789294e+00	1.588390099930201860e+00	4.446257011578079954e+00	6.634087434515619996e+00	9.807873330995667160e+00	5.131156674084182079e+00	3.460632644828175231e+00	1.066144114478579930e-01	9.502770811151563635e+00	5.784305657570702586e+00	1.101716817657310887e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.466273358506589020e+00	3.495151539638978289e+00	5.801288698904753183e+00	8.400666023653471370e+00	6.142352672245413814e+00	8.675509605512985445e+00	9.508967849169938091e+00	6.728299870277432149e+00	3.512531775142677115e-01	2.776806959459122481e+00	1.463106090659359149e+00	6.299818511782880215e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.176648402670206650e+00	6.343445339957791695e+00	2.276182332103368733e+00	6.929907780912692772e+00	2.668042346377858642e+00	5.478450158546256610e+00	7.057523034817471341e+00	3.422863305510487564e+00	1.150194970400350153e-01	8.877828017358053714e+00	2.426098637279983983e+00	2.636207501637866990e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.500225344755189205e+00	9.206894286948836381e+00	1.103252266076215626e+00	8.164330659192163608e+00	1.541518905991563049e+00	6.430963981965907905e+00	1.584874616996729602e+00	3.797954575966217550e-01	5.411639123612375923e-02	7.340614269424082572e+00	8.313358509074411984e+00	2.148868558751928226e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.788216666845197977e+00	2.897808739055542926e+00	4.802395056009284957e+00	3.446292428652060646e+00	6.430120678546354718e+00	3.044743999020432135e+00	5.187106984179860270e+00	1.098593989463174836e+01	4.888954869728641128e-01	5.090428343863856675e+00	2.194408942680692309e+00	7.678915748204769187e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.121797036188940666e+00	6.596933098996237810e+00	3.654408118200384692e+00	7.233696887787778529e+00	7.870062579881249576e+00	5.893010570217110278e+00	3.166677271777734948e+00	4.222732458683561063e+00	2.173315344605606381e-01	5.869569388867409643e+00	3.100361136012871999e+00	2.091002818227467142e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.913123759485361397e+00	6.686567125485519014e+00	5.376300357758723614e+00	3.372263855860571535e+00	5.705952325254119550e+00	7.262461480367335298e+00	5.229002999382540651e+00	4.116599834632517663e+00	2.723759879733688161e-01	8.656663543732470600e+00	5.084466744160554441e+00	2.739570597812702069e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.467428076891730271e+00	7.593089836184916841e+00	6.191343679312529602e+00	9.456573097806256101e+00	3.031079795211736094e+00	5.639515868006009569e+00	5.093072999959802338e+00	2.750344798405961022e+00	1.719441684969145456e-01	5.322036247063527625e+00	5.660719854269681051e+00	1.531736226471029472e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.480453088886470425e+00	2.180633117701863188e+00	1.394921212114806242e+00	6.733791043007346211e+00	6.993073635036259006e+00	9.909658903164556776e+00	6.239744529850163701e+00	4.411397704053275248e+00	2.858131573790871904e-01	4.355174322427458833e+00	7.868115862166053631e+00	7.120545270484553990e-01
