G c dx1dt d2x1dt2 dx2dt d2x2dt2 m2 m1 Fg Fc d2 p W d1
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 9.72389631e+00 5.27597528e+00 1.77522194e+00 3.27182619e+00 7.15913081e-02 8.31172292e+00 8.18022135e+00 6.31190068e-01
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 4.47445842e+00 5.17428842e+00 5.08882370e+00 1.23737582e-01 8.68056160e+00 9.29311963e+00 4.21876706e-01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 9.70035526e+00 2.56579660e+00 4.12186971e-01 7.71349270e-01 9.22906398e+00 9.80655370e+00 3.24189784e+00
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 7.27449629e+00 4.03729341e+00 2.24980082e+00 7.88924981e-01 3.38756580e+00 1.09603114e+00 2.11168912e+01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 1.74900760e+00 1.16272983e+00 3.69185719e+00 2.06615901e+00 9.13557759e+00 6.60467149e+00 1.10095206e+01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 8.76663661e+00 4.60296882e+00 1.29022204e+00 9.84207288e-01 3.88596479e+00 4.71555458e+00 2.04827757e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 5.32503947e+00 5.94889229e+00 7.73397182e+00 4.19645625e-01 5.97104212e+00 8.73869041e+00 1.72364760e+00
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 1.61878516e+00 6.57624334e+00 4.05422721e+01 4.27984580e-01 1.45456724e+00 3.26633232e+00 1.79639162e+00
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 5.94745530e+00 6.97141311e+00 5.93779589e+00 2.47378649e-01 1.39492980e+00 9.82926540e+00 2.55026536e-01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 4.75447851e+00 8.52662182e+00 7.51887888e+00 7.96528373e-01 7.48335891e+00 6.52337173e+00 5.60176873e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 8.89974464e+00 2.93916617e+00 1.52125616e+00 8.40037552e-01 5.00031980e+00 8.14183662e+00 9.67119264e-01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 2.83595143e+00 2.08433640e+00 1.49662885e+00 7.12550735e-01 3.30663138e+00 1.77039598e+00 8.69723241e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 8.43818149e+00 8.66383455e+00 9.18878810e+00 1.58357771e-01 2.71372146e+00 2.65112096e+00 1.60646031e+00
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 6.01919822e+00 2.40951533e+00 1.89481621e+00 2.10659954e+00 7.02958142e+00 7.82563306e+00 4.27804836e+00
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 1.49149273e+00 9.77284073e+00 2.93905429e+01 3.45666018e-01 1.00361390e+00 1.19787870e+00 1.64061956e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 9.74660771e+00 8.58284406e+00 6.10889599e+00 1.31554892e+00 8.25302052e+00 8.35190187e+00 1.15650304e+01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 5.61353720e+00 5.50788945e+00 4.88460830e+00 1.05507849e+00 1.71324646e+00 1.12554117e+00 1.23130040e+01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 3.61789169e+00 9.83279282e+00 1.85738842e+01 3.83755902e-01 2.72340653e+00 6.91406955e+00 1.09940029e+00
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 5.22466158e+00 1.87639056e+00 5.57752051e-01 3.76047928e-01 4.47612756e+00 4.28584528e+00 2.87580908e+00
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 8.72072005e+00 3.72759185e+00 3.55780809e+00 2.31441798e-01 5.36372866e+00 6.50345367e+00 8.08464703e-01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 3.74412812e+00 6.74401974e+00 1.70477646e+01 8.49980541e-01 4.19495604e+00 7.26428266e+00 1.78781488e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 2.73408757e+00 4.15006182e+00 1.03807245e+01 6.44923345e-02 3.88640948e+00 4.08227697e+00 5.08636363e-01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 2.16164122e+00 9.35535297e+00 4.15092305e+01 1.23097521e-01 9.67524411e+00 1.97166203e+00 5.00825872e+00
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 3.68073459e+00 1.59063479e+00 1.02112670e+00 1.52677106e-01 6.77421713e+00 1.62681281e+00 5.59703806e+00
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 8.02043278e+00 5.94470649e+00 3.92592263e+00 1.09863715e+00 1.21089660e+00 6.30042420e+00 1.94662875e+00
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 5.24463729e+00 6.31779641e+00 7.72915761e+00 6.40644796e-01 4.87158318e+00 5.68589818e+00 3.07494800e+00
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 3.04733443e+00 6.87455311e+00 1.40671034e+01 1.19505863e+00 8.87507830e+00 7.67980908e+00 7.61464937e+00
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 2.49566500e+00 3.30099601e+00 6.10178434e+00 5.91396903e-01 3.71310568e+00 5.58761959e+00 3.21654763e+00
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 3.99456529e+00 4.28109785e+00 4.33274926e+00 1.64209299e-01 1.85100710e+00 4.80201211e+00 4.33563359e-01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 9.45931936e+00 8.59312477e+00 1.94532565e+00 8.03112359e-01 7.82546294e+00 4.58278460e+00 1.00353290e+01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 4.08724041e+00 2.75448492e+00 3.04996078e+00 7.31259847e-02 6.45412449e+00 1.23802212e+00 3.11160443e+00
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 9.89311668e+00 8.44181062e+00 2.10248979e+00 1.11251787e-01 6.13281257e+00 4.02001482e+00 1.52920653e+00
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 5.36707410e+00 6.06389881e+00 8.59723012e+00 2.87652710e-01 1.48218904e+00 9.78418142e+00 1.76132377e-01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 2.61247526e+00 7.85968760e+00 8.66297229e+00 3.97267485e-01 2.26449109e+00 8.86200019e+00 4.44652195e-01
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 9.02026083e+00 7.42246630e+00 1.25658865e+00 1.40510866e+00 6.60294457e+00 3.96440260e+00 4.31979626e+00
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 5.14319836e+00 2.86760346e+00 3.32931100e+00 1.85003260e-01 2.87041457e+00 6.29015865e+00 5.23806263e-01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 7.38704209e+00 6.11931463e+00 5.26609924e+00 9.32250124e-01 5.53663072e+00 8.62567071e+00 7.91958944e-01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 9.85340425e+00 8.80950838e+00 7.90991977e+00 2.09658292e+00 5.90393517e+00 4.97146903e+00 1.29231451e+01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 1.45157815e+00 4.88904613e+00 2.08580251e+01 3.25723039e-01 3.55156471e+00 1.16162077e+00 5.85951767e+00
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 1.87025104e+00 9.69931693e+00 2.13114019e+01 2.29689380e+00 9.53582640e+00 1.67059416e+00 4.69217683e+01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 7.48411067e+00 5.06993590e+00 5.57326136e+00 5.12713716e-01 8.58217696e+00 5.59353449e+00 4.96971274e+00
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 3.53642503e+00 2.28507073e+00 3.78807694e+00 2.22981081e+00 7.50136157e+00 9.72495438e+00 2.19210398e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 2.65871257e+00 4.50491212e+00 2.90338589e+00 2.40523030e+00 1.70194480e+00 7.23888588e+00 7.55579773e-01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 1.35425692e+00 9.56532166e+00 4.30333450e+01 1.11556864e-01 1.95517017e+00 1.63824572e+00 1.11881200e+00
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 1.19662041e+00 3.87748764e+00 2.97211744e+01 3.69680633e-01 5.43503211e+00 2.70424788e+00 3.15154767e+00
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 7.97037043e+00 8.81288344e+00 5.04955153e+00 1.19346060e-01 2.44642014e+00 7.94190829e+00 7.88037330e-02
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 2.20990085e+00 8.93125614e+00 1.48198101e+01 1.33887821e-01 9.80438917e+00 8.57295784e+00 8.72810998e-01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 5.20948554e+00 4.15167872e+00 1.82598271e+00 2.98909256e-01 2.42668211e+00 6.55925128e+00 8.76936188e-01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 6.45307134e+00 1.74931892e+00 6.40572119e-01 4.65899185e-01 5.38721052e+00 6.79980853e+00 1.08607381e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 4.85516621e+00 7.52102118e+00 7.58263901e+00 8.87504789e-02 4.27708951e+00 1.25503705e+00 1.99803000e+00
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 1.24395987e+00 3.80361069e+00 1.94501596e+01 6.22540861e-01 6.75447779e+00 8.45677234e+00 8.79161179e-01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 8.05151352e+00 8.04631253e+00 1.72442401e+00 8.74054846e+00 2.16132768e+00 8.09447687e+00 3.41938736e+00
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 1.09461902e+00 4.98389363e+00 4.30545075e+01 2.25620728e-01 4.87284785e+00 3.33131630e+00 1.90826402e+00
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 7.85700905e+00 5.36740068e+00 5.32586162e+00 1.30416492e+00 3.47234530e+00 7.37809048e+00 3.60024852e+00
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 9.03974044e+00 8.00118466e+00 5.55816416e+00 1.84110596e-01 8.98976372e+00 2.93369146e+00 3.80076252e+00
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 4.89555929e+00 4.44126998e+00 7.67126817e+00 3.37505051e-01 1.36527141e+00 1.36297145e+00 2.54733176e+00
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 5.81988226e+00 4.98814611e+00 1.47563044e+00 1.05778457e-01 9.22354745e+00 2.81022888e+00 3.39633770e+00
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 5.29285053e+00 4.38571422e+00 4.38463650e+00 8.50724612e-02 8.49694725e+00 2.60765989e+00 1.56529403e+00
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 4.50287757e+00 4.30606464e+00 6.37926743e+00 4.08388200e-01 3.67813645e+00 4.03973197e+00 1.45260767e+00
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 8.98682082e+00 5.73351919e+00 5.39605676e+00 1.22418752e-01 8.10361589e+00 4.76604547e+00 1.69778156e+00
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 9.04540160e+00 8.27919500e+00 7.36923283e+00 2.86741474e-01 1.28092204e+00 5.57685002e+00 2.26394423e-01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 4.02234728e+00 4.25591481e+00 3.69648911e+00 1.30667829e+00 9.70178995e+00 5.29078488e+00 1.18623519e+01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 6.53562779e+00 5.71829248e+00 8.28387820e+00 1.14825973e+00 5.73935448e+00 3.43607145e+00 3.27225674e+00
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 9.34216806e+00 7.03654593e+00 1.59612125e+00 1.49484387e+00 3.72952923e+00 1.26253602e+00 5.42325286e+00
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 9.65852649e+00 3.42495502e+00 3.14753959e+00 1.81313130e-01 4.26324891e+00 6.44591460e+00 1.15887058e+00
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 5.58063136e+00 3.49770524e+00 6.10365893e+00 4.59723705e-01 1.59764818e+00 4.56170347e+00 1.37241458e+00
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 5.07542325e+00 9.40071814e+00 4.80532362e+00 8.85097963e-02 9.90414563e+00 3.68804942e+00 1.72652783e+00
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 3.50824884e+00 7.51181116e+00 1.60558811e+01 2.58613560e-01 1.35362751e+00 8.80246939e+00 1.86142391e-01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 9.62984686e+00 6.19468009e+00 8.76512713e-01 4.68876245e-01 6.89416411e+00 7.72068977e+00 1.07167757e+00
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 2.28532874e+00 6.82948049e+00 1.38924984e+01 2.29661897e+00 4.98462335e+00 8.71988994e+00 3.16122029e+00
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 6.21846618e+00 1.26369499e+00 1.14747212e+00 1.87268254e+00 9.54024596e+00 5.45484515e+00 1.06516453e+01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 3.54295241e+00 6.56292669e+00 1.15326176e+01 9.57048845e-01 3.21399766e+00 2.17838127e+00 8.39178634e+00
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 3.51107461e+00 5.58557986e+00 1.49912365e+01 8.20490950e-01 5.78878142e+00 7.26599293e+00 4.85774227e+00
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 4.64471729e+00 5.91174712e+00 8.97349163e+00 2.10761433e-01 5.34120588e+00 2.85466402e+00 2.73744927e+00
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 9.98913642e+00 4.23481444e+00 2.26024742e+00 7.23383278e-01 7.32579800e+00 4.97106702e+00 3.75182905e+00
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 1.49469676e+00 1.73326508e+00 9.60977413e+00 1.79302214e-01 1.61209209e+00 1.58500710e+00 1.74958232e+00
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 6.20687636e+00 2.74005310e+00 4.21800681e+00 6.22899673e-01 2.74410217e+00 8.42777562e+00 1.54974314e+00
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 1.74314942e+00 9.55670242e+00 6.57122036e+00 1.06173287e+00 2.93108338e+00 2.13346577e+00 8.73626080e+00
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 2.39068747e+00 4.67829606e+00 1.92609972e+01 3.84547012e-02 7.64335679e+00 9.12787756e+00 2.09480481e-01
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 4.95606648e+00 5.20014840e+00 1.86261577e+00 4.06592292e-01 2.70224827e+00 8.77807542e+00 5.97841173e-01
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 5.59414118e+00 1.47438811e+00 2.19531245e+00 1.64901030e-01 6.16142588e+00 5.18124488e+00 6.33310046e-01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 3.32913168e+00 1.33809607e+00 1.41602375e+00 2.63210844e-01 2.93719438e+00 7.69931384e+00 4.22106217e-01
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 3.84811418e+00 7.45463302e+00 4.24176359e+00 5.25554177e-02 8.75462455e+00 6.57500566e+00 5.47267670e-01
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 1.78270318e+00 5.84285198e+00 1.62522594e+01 3.72780441e+00 9.47966909e+00 8.22768078e+00 4.85144391e+00
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 3.72897805e+00 5.57835386e+00 1.01658718e+01 7.04576561e-01 5.66643677e+00 4.88624591e+00 1.67063931e+00
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 9.69902595e+00 3.18812077e+00 1.45569310e+00 2.93845083e-01 4.17077996e+00 8.07227636e+00 2.14682378e-01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 9.50236644e+00 7.70275658e+00 1.20869819e+00 9.51325201e-01 3.10651998e+00 5.16211135e+00 7.82355680e-01
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 4.01390461e+00 2.51412921e+00 4.00563432e+00 4.19881087e-01 1.44802901e+00 9.46869209e+00 5.58586152e-01
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 6.13768543e+00 2.70941269e+00 4.02664148e+00 1.65493125e-01 3.41650069e+00 5.37734891e+00 7.71028167e-01
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 9.18635852e+00 5.14640954e+00 2.49239766e+00 4.80814794e-01 6.88812202e+00 5.16357345e+00 3.37861070e+00
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 1.05565440e+00 3.57651876e+00 9.98431197e+00 3.97662187e+00 5.80255238e+00 8.06564675e+00 5.37983834e+00
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 8.29615213e+00 3.22716683e+00 1.93844145e+00 8.62056893e-01 9.49637150e+00 8.39419923e+00 5.29026587e+00
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 9.53532598e+00 6.80713880e+00 1.02461562e+00 1.20666155e-01 4.56649536e+00 5.99040203e+00 4.83950709e-01
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 1.82193161e+00 6.85874571e+00 3.15634169e+01 1.52662646e-01 7.24477008e+00 2.61818032e+00 1.08092867e+00
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 2.45302917e+00 8.42065363e+00 2.89624038e+01 2.26624975e-01 5.40390473e+00 5.20982408e+00 1.15292679e+00
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 9.64671672e+00 4.75937710e+00 3.10427075e+00 5.37700586e-01 5.61318594e+00 9.71265253e+00 1.42527123e+00
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 5.83786129e+00 1.65776582e+00 1.18639731e+00 4.44161049e-01 3.40996883e+00 7.77687574e+00 1.27420547e+00
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 1.12776971e+00 3.46299746e+00 2.51734260e+01 5.14607579e-01 5.09455699e+00 8.30046343e+00 2.12119594e+00
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 3.31868799e+00 9.82004917e+00 1.77309630e+01 1.39385113e+00 5.23706497e+00 1.29542949e+00 7.93253172e+00
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 5.04949307e+00 6.36632718e+00 1.06326960e+01 2.93456439e-01 7.35978270e+00 5.21073516e+00 1.81193019e+00
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 7.23618020e+00 7.38763376e+00 6.82300731e+00 2.41758147e-01 9.46575999e+00 6.81959020e+00 2.22572371e+00
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 8.05964926e+00 7.59844340e+00 1.06622047e+00 1.13093729e+00 2.76364991e-01 3.96389150e+00 8.47029415e+00 7.14977060e-01
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 6.38706694e+00 9.95879362e+00 5.66385159e+00 3.63250818e+00 3.41071352e-01 1.37980422e+00 1.44346288e+00 2.83919935e+00
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.72726961e+00 3.58760079e+00 1.33775792e+00 1.76272186e+00 3.80022688e-01 5.46665613e+00 8.67194997e+00 1.65973063e+00
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 9.62151274e+00 5.84398092e+00 6.12307191e+00 1.00810073e+01 9.54815063e-01 5.90015199e+00 5.93560843e+00 2.34089785e+00
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 5.87002442e+00 5.79991193e+00 9.28693765e+00 9.39920321e+00 1.70871461e+00 2.51596496e+00 2.77582574e+00 2.53239366e+00
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 6.44580567e+00 4.65080734e+00 9.71577217e+00 1.34656146e+01 6.93944527e-02 7.84418146e+00 3.85529695e+00 9.57542001e-01
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 2.98438875e+00 2.52245704e+00 5.86497408e+00 6.93901318e+00 1.61751904e+00 9.86436198e+00 3.53736597e+00 5.58688993e+00
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 6.63085710e+00 9.79710907e+00 5.12384325e+00 3.46790795e+00 1.06259504e-01 9.51197245e+00 5.77773131e+00 1.09719977e+00
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 6.14446885e+00 8.67985468e+00 9.50515385e+00 6.72869810e+00 3.51473854e-01 2.77395435e+00 1.46517112e+00 6.29636999e+00
